fund_code,report_date,quarter,stock_code,stock_name,hold_ratio
013108,2024-06-30,2024Q2,300408,三环集团,6.95
013108,2024-06-30,2024Q2,002384,东山精密,6.93
013108,2024-06-30,2024Q2,603228,景旺电子,6.67
013108,2024-06-30,2024Q2,002241,歌尔股份,6.63
013108,2024-06-30,2024Q2,688123,聚辰股份,5.24
013108,2024-06-30,2024Q2,600584,长电科技,4.63
013108,2024-06-30,2024Q2,002859,洁美科技,4.17
013108,2024-09-30,2024Q3,300408,三环集团,8.22
013108,2024-09-30,2024Q3,688019,安集科技,6.52
013108,2024-09-30,2024Q3,603228,景旺电子,6.24
013108,2024-09-30,2024Q3,002180,纳思达,5.9
013108,2024-09-30,2024Q3,002475,立讯精密,5.86
013108,2024-09-30,2024Q3,600584,长电科技,5.53
013108,2024-09-30,2024Q3,688200,华峰测控,5.48
013108,2024-09-30,2024Q3,002025,航天电器,4.73
013108,2024-09-30,2024Q3,603197,保隆科技,3.95
013108,2024-09-30,2024Q3,601689,拓普集团,3.84
013108,2024-12-31,2024Q4,300408,三环集团,7.94
013108,2024-12-31,2024Q4,002371,北方华创,7.89
013108,2024-12-31,2024Q4,002475,立讯精密,7.24
013108,2024-12-31,2024Q4,688019,安集科技,7.15
013108,2024-12-31,2024Q4,688041,海光信息,7.11
013108,2024-12-31,2024Q4,000100,TCL科技,5.75
013108,2024-12-31,2024Q4,688213,思特威,3.94
013108,2024-12-31,2024Q4,002463,沪电股份,3.49
013108,2024-12-31,2024Q4,002415,海康威视,3.48
013108,2024-12-31,2024Q4,600183,生益科技,3.45
013108,2025-03-31,2025Q1,300408,三环集团,7.99
013108,2025-03-31,2025Q1,688019,安集科技,7.95
013108,2025-03-31,2025Q1,002371,北方华创,7.34
013108,2025-03-31,2025Q1,688213,思特威,6.08
013108,2025-03-31,2025Q1,600183,生益科技,5.02
013108,2025-03-31,2025Q1,002475,立讯精密,4.35
013108,2025-03-31,2025Q1,688052,纳芯微,4.0
013108,2025-03-31,2025Q1,688041,海光信息,4.0
013108,2025-03-31,2025Q1,688200,华峰测控,3.91
013108,2025-03-31,2025Q1,000100,TCL科技,3.02
013108,2025-06-30,2025Q2,688019,安集科技,8.06
013108,2025-06-30,2025Q2,688213,思特威,7.62
013108,2025-06-30,2025Q2,688183,生益电子,7.39
013108,2025-06-30,2025Q2,300408,三环集团,7.1
013108,2025-06-30,2025Q2,002371,北方华创,7.0
013108,2025-06-30,2025Q2,688052,纳芯微,6.67
013108,2025-06-30,2025Q2,002463,沪电股份,5.86
013108,2025-06-30,2025Q2,600183,生益科技,5.85
013108,2025-06-30,2025Q2,002241,歌尔股份,5.79
013108,2025-06-30,2025Q2,688041,海光信息,4.02
013108,2025-09-30,2025Q3,688019,安集科技,9.3
013108,2025-09-30,2025Q3,002463,沪电股份,7.85
013108,2025-09-30,2025Q3,300502,新易盛,7.58
013108,2025-09-30,2025Q3,688213,思特威,7.12
013108,2025-09-30,2025Q3,002371,北方华创,6.93
013108,2025-09-30,2025Q3,600183,生益科技,6.81
013108,2025-09-30,2025Q3,688041,海光信息,5.91
013108,2025-09-30,2025Q3,688052,纳芯微,5.79
013108,2025-09-30,2025Q3,002916,深南电路,5.55
013108,2025-09-30,2025Q3,002475,立讯精密,4.92
013108,2025-12-31,2025Q4,600183,生益科技,8.46
013108,2025-12-31,2025Q4,002916,深南电路,7.9
013108,2025-12-31,2025Q4,002463,沪电股份,7.82
013108,2025-12-31,2025Q4,300308,中际旭创,7.73
013108,2025-12-31,2025Q4,688019,安集科技,7.4
013108,2025-12-31,2025Q4,002371,北方华创,6.47
013108,2025-12-31,2025Q4,300502,新易盛,5.99
013108,2025-12-31,2025Q4,688041,海光信息,5.61
013108,2025-12-31,2025Q4,688361,中科飞测,4.78
013108,2025-12-31,2025Q4,688052,纳芯微,4.53
024460,2025-09-30,2025Q3,300308,中际旭创,9.02
024460,2025-09-30,2025Q3,300502,新易盛,8.95
024460,2025-09-30,2025Q3,300476,胜宏科技,5.97
024460,2025-09-30,2025Q3,002384,东山精密,4.61
024460,2025-09-30,2025Q3,688205,德科立,4.09
024460,2025-09-30,2025Q3,688313,仕佳光子,3.79
024460,2025-09-30,2025Q3,002080,中材科技,2.71
024460,2025-09-30,2025Q3,301155,海力风电,2.55
024460,2025-09-30,2025Q3,688183,生益电子,2.5
024460,2025-09-30,2025Q3,603256,宏和科技,2.13
024460,2025-12-31,2025Q4,300308,中际旭创,7.75
024460,2025-12-31,2025Q4,300502,新易盛,7.41
024460,2025-12-31,2025Q4,300476,胜宏科技,5.72
024460,2025-12-31,2025Q4,002384,东山精密,4.43
024460,2025-12-31,2025Q4,300548,长芯博创,4.25
024460,2025-12-31,2025Q4,688233,神工股份,3.89
024460,2025-12-31,2025Q4,688195,腾景科技,3.85
024460,2025-12-31,2025Q4,06869,长飞光纤光缆,3.77
024460,2025-12-31,2025Q4,688313,仕佳光子,3.55
024460,2025-12-31,2025Q4,002463,沪电股份,3.34
013312,2021-09-30,2021Q3,002812,恩捷股份,7.03
013312,2021-09-30,2021Q3,002460,赣锋锂业,5.91
013312,2021-09-30,2021Q3,600111,北方稀土,4.93
013312,2021-09-30,2021Q3,000739,普洛药业,4.86
013312,2021-09-30,2021Q3,603456,九洲药业,4.74
013312,2021-09-30,2021Q3,002756,永兴材料,4.54
013312,2021-09-30,2021Q3,600884,杉杉股份,4.52
013312,2021-09-30,2021Q3,300769,德方纳米,4.35
013312,2021-09-30,2021Q3,300661,圣邦股份,3.68
013312,2021-09-30,2021Q3,300037,新宙邦,3.67
013312,2021-12-31,2021Q4,002812,恩捷股份,6.97
013312,2021-12-31,2021Q4,600111,北方稀土,6.11
013312,2021-12-31,2021Q4,300769,德方纳米,4.37
013312,2021-12-31,2021Q4,002850,科达利,4.33
013312,2021-12-31,2021Q4,002756,永兴材料,3.64
013312,2021-12-31,2021Q4,603659,璞泰来,3.55
013312,2021-12-31,2021Q4,000739,普洛药业,3.41
013312,2021-12-31,2021Q4,300014,亿纬锂能,3.29
013312,2021-12-31,2021Q4,603799,华友钴业,3.07
013312,2021-12-31,2021Q4,002594,比亚迪,2.61
013312,2022-03-31,2022Q1,002812,恩捷股份,7.72
013312,2022-03-31,2022Q1,600111,北方稀土,6.1
013312,2022-03-31,2022Q1,002850,科达利,5.04
013312,2022-03-31,2022Q1,300769,德方纳米,4.78
013312,2022-03-31,2022Q1,603659,璞泰来,4.38
013312,2022-03-31,2022Q1,603799,华友钴业,4.24
013312,2022-03-31,2022Q1,300498,温氏股份,3.62
013312,2022-03-31,2022Q1,603290,斯达半导,3.56
013312,2022-03-31,2022Q1,000876,新希望,3.56
013312,2022-03-31,2022Q1,600188,兖矿能源,3.18
013312,2022-06-30,2022Q2,002812,恩捷股份,8.51
013312,2022-06-30,2022Q2,002850,科达利,4.6
013312,2022-06-30,2022Q2,600111,北方稀土,3.95
013312,2022-06-30,2022Q2,603799,华友钴业,3.85
013312,2022-06-30,2022Q2,603659,璞泰来,3.7
013312,2022-06-30,2022Q2,688599,天合光能,3.4
013312,2022-06-30,2022Q2,688005,容百科技,3.37
013312,2022-06-30,2022Q2,300274,阳光电源,3.35
013312,2022-06-30,2022Q2,300811,铂科新材,3.31
013312,2022-06-30,2022Q2,603688,石英股份,2.67
013312,2022-09-30,2022Q3,300274,阳光电源,6.15
013312,2022-09-30,2022Q3,688248,南网科技,5.55
013312,2022-09-30,2022Q3,002756,永兴材料,4.98
013312,2022-09-30,2022Q3,688599,天合光能,4.86
013312,2022-09-30,2022Q3,300811,铂科新材,4.72
013312,2022-09-30,2022Q3,603596,伯特利,4.7
013312,2022-09-30,2022Q3,300438,鹏辉能源,4.09
013312,2022-09-30,2022Q3,601689,拓普集团,3.43
013312,2022-09-30,2022Q3,688800,瑞可达,3.33
013312,2022-09-30,2022Q3,688052,纳芯微,3.06
013312,2022-12-31,2022Q4,300274,阳光电源,6.45
013312,2022-12-31,2022Q4,688248,南网科技,6.37
013312,2022-12-31,2022Q4,603596,伯特利,5.21
013312,2022-12-31,2022Q4,300014,亿纬锂能,5.05
013312,2022-12-31,2022Q4,002049,紫光国微,5.04
013312,2022-12-31,2022Q4,688052,纳芯微,4.86
013312,2022-12-31,2022Q4,688111,金山办公,4.83
013312,2022-12-31,2022Q4,688012,中微公司,4.12
013312,2022-12-31,2022Q4,688235,百济神州,3.52
013312,2022-12-31,2022Q4,300661,圣邦股份,3.09
013312,2023-03-31,2023Q1,688111,金山办公,5.63
013312,2023-03-31,2023Q1,688012,中微公司,5.51
013312,2023-03-31,2023Q1,300274,阳光电源,4.88
013312,2023-03-31,2023Q1,688052,纳芯微,4.4
013312,2023-03-31,2023Q1,688235,百济神州,4.21
013312,2023-03-31,2023Q1,688120,华海清科,3.88
013312,2023-03-31,2023Q1,002850,科达利,3.74
013312,2023-03-31,2023Q1,603596,伯特利,3.28
013312,2023-03-31,2023Q1,688248,南网科技,3.09
013312,2023-03-31,2023Q1,688220,翱捷科技,3.08
013312,2023-06-30,2023Q2,688012,中微公司,5.48
013312,2023-06-30,2023Q2,300750,宁德时代,5.08
013312,2023-06-30,2023Q2,688120,华海清科,4.86
013312,2023-06-30,2023Q2,603019,中科曙光,4.39
013312,2023-06-30,2023Q2,688072,拓荆科技,4.38
013312,2023-06-30,2023Q2,600276,恒瑞医药,4.36
013312,2023-06-30,2023Q2,688008,澜起科技,4.2
013312,2023-06-30,2023Q2,688220,翱捷科技,4.08
013312,2023-06-30,2023Q2,300567,精测电子,3.09
013312,2023-06-30,2023Q2,688981,中芯国际,2.76
013312,2023-09-30,2023Q3,688072,拓荆科技,6.96
013312,2023-09-30,2023Q3,688012,中微公司,5.5
013312,2023-09-30,2023Q3,603986,兆易创新,4.83
013312,2023-09-30,2023Q3,688220,翱捷科技,3.92
013312,2023-09-30,2023Q3,300750,宁德时代,3.91
013312,2023-09-30,2023Q3,688111,金山办公,3.75
013312,2023-09-30,2023Q3,688361,中科飞测,3.7
013312,2023-09-30,2023Q3,002230,科大讯飞,3.24
013312,2023-09-30,2023Q3,688120,华海清科,3.06
013312,2023-09-30,2023Q3,688235,百济神州,3.05
013312,2023-12-31,2023Q4,688072,拓荆科技,6.69
013312,2023-12-31,2023Q4,688012,中微公司,5.69
013312,2023-12-31,2023Q4,603986,兆易创新,5.14
013312,2023-12-31,2023Q4,688361,中科飞测,4.61
013312,2023-12-31,2023Q4,002156,通富微电,4.49
013312,2023-12-31,2023Q4,688235,百济神州,4.31
013312,2023-12-31,2023Q4,688111,金山办公,4.19
013312,2023-12-31,2023Q4,002126,银轮股份,3.13
013312,2023-12-31,2023Q4,002466,天齐锂业,3.07
013312,2023-12-31,2023Q4,688120,华海清科,2.94
013312,2024-03-31,2024Q1,688072,拓荆科技,6.77
013312,2024-03-31,2024Q1,688012,中微公司,6.38
013312,2024-03-31,2024Q1,002156,通富微电,5.04
013312,2024-03-31,2024Q1,688361,中科飞测,4.66
013312,2024-03-31,2024Q1,002466,天齐锂业,4.43
013312,2024-03-31,2024Q1,603986,兆易创新,3.86
013312,2024-03-31,2024Q1,002126,银轮股份,3.51
013312,2024-03-31,2024Q1,600584,长电科技,3.32
013312,2024-03-31,2024Q1,300567,精测电子,3.28
013312,2024-03-31,2024Q1,688111,金山办公,3.25
013312,2024-06-30,2024Q2,688072,拓荆科技,8.22
013312,2024-06-30,2024Q2,688012,中微公司,6.41
013312,2024-06-30,2024Q2,300502,新易盛,6.22
013312,2024-06-30,2024Q2,603986,兆易创新,5.45
013312,2024-06-30,2024Q2,688169,石头科技,5.03
013312,2024-06-30,2024Q2,600584,长电科技,4.59
013312,2024-06-30,2024Q2,002463,沪电股份,4.45
013312,2024-06-30,2024Q2,688361,中科飞测,4.22
013312,2024-06-30,2024Q2,300308,中际旭创,4.16
013312,2024-06-30,2024Q2,000975,山金国际,4.06
013312,2024-09-30,2024Q3,688072,拓荆科技,9.83
013312,2024-09-30,2024Q3,688012,中微公司,8.3
013312,2024-09-30,2024Q3,300502,新易盛,6.83
013312,2024-09-30,2024Q3,002371,北方华创,5.78
013312,2024-09-30,2024Q3,002050,三花智控,5.41
013312,2024-09-30,2024Q3,688361,中科飞测,5.23
013312,2024-09-30,2024Q3,688120,华海清科,5.13
013312,2024-09-30,2024Q3,688169,石头科技,4.95
013312,2024-09-30,2024Q3,600584,长电科技,4.71
013312,2024-09-30,2024Q3,002028,思源电气,4.61
013312,2024-12-31,2024Q4,688012,中微公司,9.49
013312,2024-12-31,2024Q4,688072,拓荆科技,9.17
013312,2024-12-31,2024Q4,002371,北方华创,8.55
013312,2024-12-31,2024Q4,688361,中科飞测,6.97
013312,2024-12-31,2024Q4,600584,长电科技,5.17
013312,2024-12-31,2024Q4,688120,华海清科,4.91
013312,2024-12-31,2024Q4,300679,电连技术,4.13
013312,2024-12-31,2024Q4,002050,三花智控,3.7
013312,2024-12-31,2024Q4,002241,歌尔股份,3.38
013312,2024-12-31,2024Q4,002475,立讯精密,3.26
013312,2025-03-31,2025Q1,688072,拓荆科技,8.68
013312,2025-03-31,2025Q1,688012,中微公司,8.49
013312,2025-03-31,2025Q1,002371,北方华创,7.12
013312,2025-03-31,2025Q1,688041,海光信息,6.15
013312,2025-03-31,2025Q1,688361,中科飞测,5.99
013312,2025-03-31,2025Q1,688120,华海清科,5.24
013312,2025-03-31,2025Q1,688279,峰岹科技,4.65
013312,2025-03-31,2025Q1,600584,长电科技,4.34
013312,2025-03-31,2025Q1,002475,立讯精密,4.19
013312,2025-03-31,2025Q1,689009,九号公司,3.95
013312,2025-06-30,2025Q2,688072,拓荆科技,9.19
013312,2025-06-30,2025Q2,688012,中微公司,8.4
013312,2025-06-30,2025Q2,688037,芯源微,8.25
013312,2025-06-30,2025Q2,688361,中科飞测,7.95
013312,2025-06-30,2025Q2,002371,北方华创,7.73
013312,2025-06-30,2025Q2,688041,海光信息,7.08
013312,2025-06-30,2025Q2,688120,华海清科,5.64
013312,2025-06-30,2025Q2,603986,兆易创新,4.23
013312,2025-06-30,2025Q2,688279,峰岹科技,3.97
013312,2025-06-30,2025Q2,688200,华峰测控,3.24
013312,2025-09-30,2025Q3,688012,中微公司,9.66
013312,2025-09-30,2025Q3,688072,拓荆科技,9.51
013312,2025-09-30,2025Q3,688037,芯源微,8.96
013312,2025-09-30,2025Q3,688361,中科飞测,8.13
013312,2025-09-30,2025Q3,002371,北方华创,8.01
013312,2025-09-30,2025Q3,300308,中际旭创,6.4
013312,2025-09-30,2025Q3,688120,华海清科,5.63
013312,2025-09-30,2025Q3,002050,三花智控,3.91
013312,2025-09-30,2025Q3,002850,科达利,3.48
013312,2025-09-30,2025Q3,688041,海光信息,3.31
013312,2025-12-31,2025Q4,688037,芯源微,9.78
013312,2025-12-31,2025Q4,688072,拓荆科技,9.07
013312,2025-12-31,2025Q4,688012,中微公司,8.33
013312,2025-12-31,2025Q4,002371,北方华创,7.98
013312,2025-12-31,2025Q4,688361,中科飞测,7.82
013312,2025-12-31,2025Q4,300308,中际旭创,7.09
013312,2025-12-31,2025Q4,688120,华海清科,5.27
013312,2025-12-31,2025Q4,688498,源杰科技,5.11
013312,2025-12-31,2025Q4,688256,寒武纪,4.78
013312,2025-12-31,2025Q4,300502,新易盛,4.53
018359,2023-09-30,2023Q3,300687,赛意信息,2.15
018359,2023-09-30,2023Q3,688416,恒烁股份,2.13
018359,2023-09-30,2023Q3,600482,中国动力,2.12
018359,2023-09-30,2023Q3,000100,TCL科技,2.01
018359,2023-09-30,2023Q3,300161,华中数控,1.99
018359,2023-09-30,2023Q3,002156,通富微电,1.84
018359,2023-09-30,2023Q3,688110,东芯股份,1.76
018359,2023-09-30,2023Q3,300260,新莱应材,1.73
018359,2023-09-30,2023Q3,000021,深科技,1.49
018359,2023-09-30,2023Q3,688766,普冉股份,1.45
018359,2023-12-31,2023Q4,300033,同花顺,4.12
018359,2023-12-31,2023Q4,300687,赛意信息,2.88
018359,2023-12-31,2023Q4,00268,金蝶国际,2.59
018359,2023-12-31,2023Q4,000032,深桑达A,2.52
018359,2023-12-31,2023Q4,688766,普冉股份,2.49
018359,2023-12-31,2023Q4,688041,海光信息,2.46
018359,2023-12-31,2023Q4,688416,恒烁股份,2.46
018359,2023-12-31,2023Q4,300354,东华测试,2.39
018359,2023-12-31,2023Q4,300212,易华录,2.36
018359,2023-12-31,2023Q4,688066,航天宏图,2.28
018359,2024-03-31,2024Q1,002230,科大讯飞,5.5
018359,2024-03-31,2024Q1,600941,中国移动,3.75
018359,2024-03-31,2024Q1,00700,腾讯控股,3.32
018359,2024-03-31,2024Q1,688525,佰维存储,3.23
018359,2024-03-31,2024Q1,600482,中国动力,3.09
018359,2024-03-31,2024Q1,300687,赛意信息,2.97
018359,2024-03-31,2024Q1,300604,长川科技,2.85
018359,2024-03-31,2024Q1,688766,普冉股份,2.82
018359,2024-03-31,2024Q1,00268,金蝶国际,2.46
018359,2024-03-31,2024Q1,688618,三旺通信,2.42
018359,2024-06-30,2024Q2,603986,兆易创新,7.29
018359,2024-06-30,2024Q2,300661,圣邦股份,7.1
018359,2024-06-30,2024Q2,688052,纳芯微,5.47
018359,2024-06-30,2024Q2,00700,腾讯控股,5.13
018359,2024-06-30,2024Q2,300604,长川科技,3.43
018359,2024-06-30,2024Q2,002475,立讯精密,3.27
018359,2024-06-30,2024Q2,605111,新洁能,3.27
018359,2024-06-30,2024Q2,01024,快手-W,3.18
018359,2024-06-30,2024Q2,688012,中微公司,3.03
018359,2024-06-30,2024Q2,688083,中望软件,2.94
018359,2024-09-30,2024Q3,300661,圣邦股份,7.66
018359,2024-09-30,2024Q3,688052,纳芯微,6.25
018359,2024-09-30,2024Q3,00700,腾讯控股,5.69
018359,2024-09-30,2024Q3,688111,金山办公,4.24
018359,2024-09-30,2024Q3,688777,中控技术,3.94
018359,2024-09-30,2024Q3,688037,芯源微,3.57
018359,2024-09-30,2024Q3,688095,福昕软件,3.49
018359,2024-09-30,2024Q3,688083,中望软件,3.16
018359,2024-09-30,2024Q3,300442,润泽科技,3.09
018359,2024-09-30,2024Q3,300378,鼎捷数智,2.85
018359,2024-12-31,2024Q4,300033,同花顺,5.55
018359,2024-12-31,2024Q4,688981,中芯国际,5.48
018359,2024-12-31,2024Q4,603986,兆易创新,4.45
018359,2024-12-31,2024Q4,301269,华大九天,4.23
018359,2024-12-31,2024Q4,300059,东方财富,3.78
018359,2024-12-31,2024Q4,09636,九方智投控股,3.66
018359,2024-12-31,2024Q4,688256,寒武纪,3.57
018359,2024-12-31,2024Q4,688361,中科飞测,3.44
018359,2024-12-31,2024Q4,603887,城地香江,3.26
018359,2024-12-31,2024Q4,300378,鼎捷数智,3.24
018359,2025-03-31,2025Q1,300454,深信服,6.3
018359,2025-03-31,2025Q1,600588,用友网络,5.43
018359,2025-03-31,2025Q1,600602,云赛智联,5.37
018359,2025-03-31,2025Q1,300738,奥飞数据,5.15
018359,2025-03-31,2025Q1,00700,腾讯控股,4.9
018359,2025-03-31,2025Q1,300378,鼎捷数智,4.8
018359,2025-03-31,2025Q1,688256,寒武纪,4.16
018359,2025-03-31,2025Q1,300383,光环新网,4.02
018359,2025-03-31,2025Q1,603887,城地香江,3.98
018359,2025-03-31,2025Q1,00981,中芯国际,3.98
018359,2025-06-30,2025Q2,300059,东方财富,5.94
018359,2025-06-30,2025Q2,00700,腾讯控股,4.71
018359,2025-06-30,2025Q2,00981,中芯国际,3.66
018359,2025-06-30,2025Q2,300567,精测电子,3.66
018359,2025-06-30,2025Q2,300010,豆神教育,3.6
018359,2025-06-30,2025Q2,00268,金蝶国际,3.56
018359,2025-06-30,2025Q2,603918,金桥信息,3.33
018359,2025-06-30,2025Q2,688502,茂莱光学,3.32
018359,2025-06-30,2025Q2,688361,中科飞测,3.24
018359,2025-06-30,2025Q2,688010,福光股份,3.23
018359,2025-09-30,2025Q3,00981,中芯国际,8.26
018359,2025-09-30,2025Q3,688041,海光信息,6.23
018359,2025-09-30,2025Q3,688256,寒武纪,6.03
018359,2025-09-30,2025Q3,300476,胜宏科技,5.96
018359,2025-09-30,2025Q3,300502,新易盛,5.55
018359,2025-09-30,2025Q3,002916,深南电路,4.11
018359,2025-09-30,2025Q3,300394,天孚通信,3.82
018359,2025-09-30,2025Q3,688183,生益电子,3.72
018359,2025-09-30,2025Q3,002475,立讯精密,3.68
018359,2025-09-30,2025Q3,603986,兆易创新,3.64
018359,2025-12-31,2025Q4,688041,海光信息,7.83
018359,2025-12-31,2025Q4,688256,寒武纪,6.39
018359,2025-12-31,2025Q4,00981,中芯国际,5.07
018359,2025-12-31,2025Q4,300394,天孚通信,4.61
018359,2025-12-31,2025Q4,300308,中际旭创,4.26
018359,2025-12-31,2025Q4,300502,新易盛,3.76
018359,2025-12-31,2025Q4,301486,致尚科技,3.68
018359,2025-12-31,2025Q4,09988,阿里巴巴-W,3.44
018359,2025-12-31,2025Q4,688802,沐曦股份,3.44
018359,2025-12-31,2025Q4,002364,中恒电气,3.37
001170,2020-03-31,2020Q1,000661,长春高新,9.34
001170,2020-03-31,2020Q1,300760,迈瑞医疗,8.93
001170,2020-03-31,2020Q1,600276,恒瑞医药,7.97
001170,2020-03-31,2020Q1,600519,贵州茅台,6.44
001170,2020-03-31,2020Q1,603520,司太立,6.31
001170,2020-03-31,2020Q1,002777,久远银海,5.36
001170,2020-03-31,2020Q1,603027,千禾味业,4.42
001170,2020-03-31,2020Q1,000063,中兴通讯,4.41
001170,2020-03-31,2020Q1,300451,创业慧康,4.18
001170,2020-03-31,2020Q1,300253,卫宁健康,4.01
001170,2020-06-30,2020Q2,000858,五粮液,9.71
001170,2020-06-30,2020Q2,600519,贵州茅台,9.54
001170,2020-06-30,2020Q2,300760,迈瑞医疗,7.94
001170,2020-06-30,2020Q2,000661,长春高新,7.25
001170,2020-06-30,2020Q2,600276,恒瑞医药,6.93
001170,2020-06-30,2020Q2,002777,久远银海,6.41
001170,2020-06-30,2020Q2,603520,司太立,4.52
001170,2020-06-30,2020Q2,002032,苏泊尔,4.34
001170,2020-06-30,2020Q2,000333,美的集团,4.22
001170,2020-06-30,2020Q2,300451,创业慧康,4.04
001170,2020-09-30,2020Q3,300760,迈瑞医疗,9.69
001170,2020-09-30,2020Q3,600519,贵州茅台,9.56
001170,2020-09-30,2020Q3,000858,五粮液,9.46
001170,2020-09-30,2020Q3,000661,长春高新,9.43
001170,2020-09-30,2020Q3,600276,恒瑞医药,9.15
001170,2020-09-30,2020Q3,000333,美的集团,8.89
001170,2020-09-30,2020Q3,002032,苏泊尔,7.95
001170,2020-09-30,2020Q3,000651,格力电器,7.81
001170,2020-09-30,2020Q3,603520,司太立,4.6
001170,2020-09-30,2020Q3,688356,键凯科技,3.66
001170,2020-12-31,2020Q4,600519,贵州茅台,9.7
001170,2020-12-31,2020Q4,300760,迈瑞医疗,9.68
001170,2020-12-31,2020Q4,000333,美的集团,9.63
001170,2020-12-31,2020Q4,000661,长春高新,9.48
001170,2020-12-31,2020Q4,600276,恒瑞医药,9.39
001170,2020-12-31,2020Q4,000858,五粮液,9.06
001170,2020-12-31,2020Q4,002032,苏泊尔,8.38
001170,2020-12-31,2020Q4,603520,司太立,7.37
001170,2020-12-31,2020Q4,000651,格力电器,7.27
001170,2020-12-31,2020Q4,300601,康泰生物,5.31
001170,2021-03-31,2021Q1,300760,迈瑞医疗,9.78
001170,2021-03-31,2021Q1,600519,贵州茅台,9.74
001170,2021-03-31,2021Q1,000858,五粮液,9.68
001170,2021-03-31,2021Q1,000661,长春高新,9.66
001170,2021-03-31,2021Q1,000333,美的集团,9.48
001170,2021-03-31,2021Q1,000651,格力电器,9.32
001170,2021-03-31,2021Q1,603520,司太立,8.9
001170,2021-03-31,2021Q1,600276,恒瑞医药,8.22
001170,2021-03-31,2021Q1,002032,苏泊尔,6.32
001170,2021-03-31,2021Q1,601888,中国中免,5.94
001170,2021-06-30,2021Q2,000661,长春高新,9.89
001170,2021-06-30,2021Q2,300760,迈瑞医疗,9.77
001170,2021-06-30,2021Q2,000858,五粮液,9.31
001170,2021-06-30,2021Q2,600519,贵州茅台,9.23
001170,2021-06-30,2021Q2,603520,司太立,9.17
001170,2021-06-30,2021Q2,300601,康泰生物,8.64
001170,2021-06-30,2021Q2,601888,中国中免,7.9
001170,2021-06-30,2021Q2,688016,心脉医疗,6.27
001170,2021-06-30,2021Q2,300122,智飞生物,5.13
001170,2021-06-30,2021Q2,688166,博瑞医药,4.96
001170,2021-09-30,2021Q3,300760,迈瑞医疗,9.43
001170,2021-09-30,2021Q3,000661,长春高新,9.18
001170,2021-09-30,2021Q3,600519,贵州茅台,9.13
001170,2021-09-30,2021Q3,688301,奕瑞科技,8.72
001170,2021-09-30,2021Q3,603520,司太立,7.81
001170,2021-09-30,2021Q3,000568,泸州老窖,5.77
001170,2021-09-30,2021Q3,300122,智飞生物,5.5
001170,2021-09-30,2021Q3,600487,亨通光电,4.88
001170,2021-09-30,2021Q3,603816,顾家家居,4.73
001170,2021-09-30,2021Q3,600764,中国海防,3.96
001170,2021-12-31,2021Q4,603520,司太立,9.49
001170,2021-12-31,2021Q4,600519,贵州茅台,8.69
001170,2021-12-31,2021Q4,300760,迈瑞医疗,7.04
001170,2021-12-31,2021Q4,000568,泸州老窖,5.46
001170,2021-12-31,2021Q4,600129,太极集团,4.86
001170,2021-12-31,2021Q4,002126,银轮股份,4.83
001170,2021-12-31,2021Q4,603786,科博达,4.8
001170,2021-12-31,2021Q4,300580,贝斯特,4.8
001170,2021-12-31,2021Q4,603233,大参林,4.72
001170,2021-12-31,2021Q4,688089,嘉必优,4.5
001170,2022-03-31,2022Q1,603520,司太立,8.98
001170,2022-03-31,2022Q1,601857,中国石油,8.23
001170,2022-03-31,2022Q1,600519,贵州茅台,7.09
001170,2022-03-31,2022Q1,600129,太极集团,6.56
001170,2022-03-31,2022Q1,300760,迈瑞医疗,5.95
001170,2022-03-31,2022Q1,600256,广汇能源,4.8
001170,2022-03-31,2022Q1,000661,长春高新,4.25
001170,2022-03-31,2022Q1,600048,保利发展,4.24
001170,2022-03-31,2022Q1,000999,华润三九,4.15
001170,2022-03-31,2022Q1,603619,中曼石油,4.04
001170,2022-06-30,2022Q2,600519,贵州茅台,8.44
001170,2022-06-30,2022Q2,300595,欧普康视,7.02
001170,2022-06-30,2022Q2,603259,药明康德,5.86
001170,2022-06-30,2022Q2,300760,迈瑞医疗,5.79
001170,2022-06-30,2022Q2,600487,亨通光电,5.39
001170,2022-06-30,2022Q2,000568,泸州老窖,5.09
001170,2022-06-30,2022Q2,688556,高测股份,4.84
001170,2022-06-30,2022Q2,688301,奕瑞科技,4.7
001170,2022-06-30,2022Q2,605117,德业股份,4.67
001170,2022-06-30,2022Q2,600438,通威股份,3.94
001170,2022-09-30,2022Q3,600519,贵州茅台,7.22
001170,2022-09-30,2022Q3,600487,亨通光电,6.48
001170,2022-09-30,2022Q3,300274,阳光电源,5.7
001170,2022-09-30,2022Q3,300760,迈瑞医疗,5.42
001170,2022-09-30,2022Q3,688556,高测股份,4.92
001170,2022-09-30,2022Q3,603019,中科曙光,4.79
001170,2022-09-30,2022Q3,688516,奥特维,4.46
001170,2022-09-30,2022Q3,688301,奕瑞科技,4.21
001170,2022-09-30,2022Q3,688016,心脉医疗,4.07
001170,2022-09-30,2022Q3,002371,北方华创,4.05
001170,2022-12-31,2022Q4,603138,海量数据,8.18
001170,2022-12-31,2022Q4,688111,金山办公,5.79
001170,2022-12-31,2022Q4,002368,太极股份,5.67
001170,2022-12-31,2022Q4,688023,安恒信息,5.5
001170,2022-12-31,2022Q4,600536,中国软件,5.17
001170,2022-12-31,2022Q4,000034,神州数码,4.87
001170,2022-12-31,2022Q4,300799,左江退,4.78
001170,2022-12-31,2022Q4,300212,易华录,4.67
