fund_code,quarter,as_value,rg_value,quarter_return,ici_value,next_return,rg_vol,as_change,as_rg_inter,fund_size,log_size,as_value_z,rg_value_z,rg_vol_z,as_change_z,as_rg_z,abs_return,ici_z,as_value_q,rg_value_q
17,2022Q4,0.9559887250650477,-0.016483610734422612,-0.016417910447761197,0.04267402564898091,-0.08006042296072513,0.042214687847668186,0.010201147312490333,-0.01575814601046921,,,0.22997595617970365,-0.3529846140131193,0.8839245467948484,0.6618130351540833,-0.08117797412439073,0.08006042296072513,-0.07606638198552688,Q3,Q2
17,2023Q2,0.9632217012726056,0.016937013932539918,-0.08006042296072513,0.04267402564898091,0.05369127516778538,0.04564939626044663,0.007565963926055463,0.016314099374578925,,,0.49032887131765635,0.8362535800625115,1.1037299134964862,0.5102444852547983,0.41003927404740065,0.05369127516778538,-0.07606638198552688,Q4,Q5(高)
17,2023Q4,0.963327965029334,-0.03322365114466579,0.05369127516778538,0.04267402564898091,0.00877192982456143,0.03637332990979402,0.00011032118212028763,-0.032005272248035406,,,0.4941538636920042,-0.9486615537655453,0.5101048016330411,0.08141628108407835,-0.4687847721293042,0.00877192982456143,-0.07606638198552688,Q4,Q1(低)
17,2024Q2,0.9461644533239315,-0.019341346990938067,0.00877192982456143,0.04267402564898091,-0.04940119760479045,0.02127256434055515,-0.01781689344488191,-0.018300095002229382,,,-0.12365133547851197,-0.4546741886009474,-0.45627397482239224,-0.9497081327746736,0.05622107062811597,0.04940119760479045,-0.07606638198552688,Q2,Q2
1702,2021Q2,0.9621329879101901,-0.01600700467055247,0.1949773982923153,0.04267402564898091,0.08315049644862604,0.024472389741199717,0.0,-0.015400867231171015,,,0.4511403423469195,-0.3360250825761524,-0.2515000286692919,0.07507090805113395,-0.1515944707905573,0.08315049644862604,-0.07606638198552688,Q4,Q2
1702,2021Q4,0.9653342099495946,0.019883997153336597,0.08315049644862604,0.04267402564898091,0.011182034198387925,0.025378770773250705,0.003327213680052399,0.019194702682656172,,,0.566369186745985,0.9411189151181999,-0.19349585737481656,0.266443150031178,0.5330207545867586,0.011182034198387925,-0.07606638198552688,Q4,Q5(高)
1702,2022Q2,0.9666666666666667,-0.005733020800092609,0.011182034198387925,0.04267402564898091,0.03025991792065663,0.018484003738905304,0.0013803061192056987,-0.005541920106756189,,,0.614331323027086,0.02956395550505321,-0.6347288862597091,0.1544623454676237,0.018162063899333242,0.03025991792065663,-0.07606638198552688,Q4,Q3
1702,2022Q4,0.98871009351822,-0.0281185727942007,0.03025991792065663,0.04267402564898091,-0.09276672694394217,0.02041649681708008,0.022803545018848403,-0.02780111673695305,,,1.4077903744249383,-0.7670026464703966,-0.5110583155305415,1.3866685254548827,-1.0797789428594782,0.09276672694394217,-0.07606638198552688,Q5(高),Q1(低)
1702,2023Q2,0.9833333333333334,0.023698198679756935,-0.09276672694394217,0.04267402564898091,-0.04168674698795172,0.024199369633344816,-0.005438156462784782,0.02330322870176099,,,1.2142524520037128,1.0768433122628358,-0.26897204600290364,-0.23771699636292828,1.3075596323389482,0.04168674698795172,-0.07606638198552688,Q5(高),Q5(高)
1702,2023Q4,0.9766666666666666,-0.0042578135171440394,-0.04168674698795172,0.04267402564898091,-0.06800158604282314,0.021223685887656524,-0.006779661016949268,-0.004158464535077345,,,0.9742840004130573,0.08205767345746581,-0.4594019685185152,-0.3148766737518641,0.07994747836072814,0.06800158604282314,-0.07606638198552688,Q5(高),Q3
1702,2024Q2,0.9633333333333334,-0.003540430372576734,-0.06800158604282314,0.04267402564898091,-0.06814684546054084,0.021178595510049858,-0.013651877133105672,-0.0034106145922489207,,,0.49434709723176234,0.10758500706678874,-0.46228754301085795,-0.7101477720299677,0.05318433594912565,0.06814684546054084,-0.07606638198552688,Q4,Q3
1723,2021Q2,0.9233333333333333,-0.06016949225908674,0.2242691229475371,0.04267402564898091,0.007942417473318475,0.024472389741199717,0.0,-0.05555649785255676,,,-0.9454636123121385,-1.9075013044911053,-0.2515000286692919,0.07507090805113395,1.8034730738342768,0.007942417473318475,-0.07606638198552688,Q1(低),Q1(低)
1723,2021Q4,0.95,0.011425598799392202,0.007942417473318475,0.04267402564898091,-0.02016885553470904,0.05062537438711882,0.028880866425992746,0.010854318859422592,,,0.014410194050459417,0.6401356006692377,1.4221693748386333,1.7362194514718174,0.009224478224251114,0.02016885553470904,-0.07606638198552688,Q3,Q4
1723,2022Q2,0.94,-0.01977907043531491,-0.02016885553470904,0.04267402564898091,0.0858997835858164,0.03589562327271853,-0.010526315789473717,-0.018592326209196014,,,-0.3455424833355158,-0.4702501224346997,0.4795337982408653,-0.5303740215903546,0.16249139509491647,0.0858997835858164,-0.07606638198552688,Q2,Q2
1723,2022Q4,0.9533333333333334,-0.03723631758644785,0.0858997835858164,0.04267402564898091,-0.07624671916010506,0.030179522176780712,0.014184397163120588,-0.035498622765746946,,,0.13439441984578715,-1.0914481186549227,0.11372990850692419,0.8909186855822165,-0.1466845366984042,0.07624671916010506,-0.07606638198552688,Q3,Q1(低)
1723,2023Q2,0.9233846385996679,0.03565726858777286,-0.07624671916010506,0.04267402564898091,-0.028936307791787907,0.0324298028784739,-0.0314147147555931,0.03292537406837193,,,-0.9436168655140257,1.5023943856481337,0.25773740939902257,-1.7318176696150729,-1.417684680951162,0.028936307791787907,-0.07606638198552688,Q1(低),Q5(高)
1723,2023Q4,0.9138864175563465,0.0026011299825249644,-0.028936307791787907,0.04267402564898091,-0.009345794392523477,0.031453698731574345,-0.010286310434756252,0.002377137361328142,,,-1.2855078750087614,0.32612604926124167,0.19527128297326085,-0.5165695692058075,-0.41923760457082143,0.009345794392523477,-0.07606638198552688,Q1(低),Q4
1723,2024Q2,0.9129712041884817,-0.01672822635546135,-0.009345794392523477,0.04267402564898091,-0.021595598349380962,0.030999531362674786,-0.0010014519860268578,-0.015272388959683044,,,-1.318451225222999,-0.36168900665406145,0.16620668328454052,0.017470125465294927,0.47686931397273674,0.021595598349380962,-0.07606638198552688,Q1(低),Q2
180031,2021Q2,0.9462426194310252,-0.04015810570486905,0.20884450784593445,0.04267402564898091,0.058794708476237245,0.024472389741199717,0.0,-0.037999311133563286,,,-0.12083772552559187,-1.1954169121783347,-0.2515000286692919,0.07507090805113395,0.14445146072245615,0.058794708476237245,-0.07606638198552688,Q2,Q1(低)
180031,2021Q4,0.9637171364066711,0.001795707247346609,0.058794708476237245,0.04267402564898091,0.07515960533952404,0.0296658256351437,0.018467268982402585,0.00173055384623758,,,0.5081621916154508,0.297465918321265,0.08085571857924204,1.1372577731746425,0.15116093298503672,0.07515960533952404,-0.07606638198552688,Q4,Q4
180031,2022Q2,0.9441997851772288,-0.03834333628781513,0.07515960533952404,0.04267402564898091,-0.04169166166766658,0.0237155315675339,-0.020252157497390733,-0.03620376988593329,,,-0.19437009143657008,-1.1308402285972423,-0.2999354323224281,-1.08977786870299,0.2198015186325978,0.04169166166766658,-0.07606638198552688,Q2,Q1(低)
180031,2022Q4,0.9625186478914238,0.007705095781004903,-0.04169166166766658,0.04267402564898091,-0.06666666666666665,0.02552910699982149,0.01940146884354199,0.007416298373006753,,,0.4650222766274906,0.5077453675502954,-0.18387503795183655,1.1909903972485127,0.2361129067653004,0.06666666666666665,-0.07606638198552688,Q4,Q4
180031,2023Q2,0.9127759488402014,0.012370575773311696,-0.06666666666666665,0.04267402564898091,-0.19145299145299133,0.02322358214043045,-0.05167972502163265,0.011291564039184191,,,-1.3254794937617396,0.6737616241534126,-0.331417908046084,-2.8974057025121733,-0.8930572164989528,0.19145299145299133,-0.07606638198552688,Q1(低),Q4
180031,2023Q4,0.9600000000000001,0.047344870650974376,-0.19145299145299133,0.04267402564898091,-0.06202290076335881,0.03517942999634805,0.05173673914151977,0.045451075824935405,,,0.3743628714364386,1.9182855579174654,0.43370075891904525,3.050826815045786,0.718134889697033,0.06202290076335881,-0.07606638198552688,Q4,Q5(高)
180031,2024Q2,0.9521514272411447,-0.016330036282098812,-0.06202290076335881,0.044636125696049585,-0.09575320512820507,0.02625545377642476,-0.008175596623807735,-0.01554866735290006,,,0.091851393615575,-0.34751982674006,-0.13739222182984598,-0.39516707660331885,-0.031920180395117674,0.09575320512820507,-0.022583624428354352,Q3,Q2
1811,2021Q2,0.9466666666666668,-0.056060983436817764,0.3278475530532696,0.04267402564898091,0.04519126342464097,0.024472389741199717,0.0,-0.05307106432018749,,,-0.10557403174486032,-1.7613042881029306,-0.2515000286692919,0.07507090805113395,0.18594799482453742,0.04519126342464097,-0.07606638198552688,Q2,Q1(低)
1811,2021Q4,0.9529053885382119,0.04916913091770816,0.04519126342464097,0.04267402564898091,0.15446113379940463,0.07440892744512113,0.006590199160082966,0.046853529801224904,,,0.11899043236805215,1.983199963520393,2.944206174798943,0.4541211613971165,0.23598182113159683,0.15446113379940463,-0.07606638198552688,Q3,Q5(高)
1811,2022Q2,0.9633333333333334,-0.04837274670806196,0.15446113379940463,0.04267402564898091,-0.02613267357352722,0.058661321501515096,0.01094331601075127,-0.046599079328766356,,,0.49434709723176234,-1.4877263746425096,1.9364326222524044,0.7045005513076504,-0.735453214779658,0.02613267357352722,-0.07606638198552688,Q4,Q1(低)
1811,2022Q4,0.9512142403051496,-0.006054891897950881,-0.02613267357352722,0.04267402564898091,-0.034756782790175134,0.048294242724929014,-0.012580373385657984,-0.005759499396839152,,,0.05811709893331578,0.01811050701459141,1.2729877884392988,-0.6485178034864825,0.0010525301278995183,0.034756782790175134,-0.07606638198552688,Q3,Q3
1811,2023Q2,0.9336037177862273,-0.0014240533973461044,-0.034756782790175134,0.04267402564898091,-0.055303717135086194,0.03993766621287705,-0.01851372884543112,-0.0013295015460884306,,,-0.575778374151891,0.18289408213906114,0.7382057505323277,-0.9897882014801089,-0.10530645725603104,0.055303717135086194,-0.07606638198552688,Q2,Q3
1811,2023Q4,0.9228482534295008,-0.004002466924598726,-0.055303717135086194,0.04267402564898091,-0.025420336269015187,0.022353239320032088,-0.011520374385644017,-0.0036936696107752803,,,-0.9629241933252027,0.09114391656656427,-0.3871158013758548,-0.5875495565880496,-0.08776468233635848,0.025420336269015187,-0.07606638198552688,Q1(低),Q3
1811,2024Q2,0.9333333333333333,-0.014809208259038678,-0.025420336269015187,0.04267402564898091,-0.17073741708934853,0.005808696165365881,0.011361651132640427,-0.013821927708436101,,,-0.5855109349261632,-0.29340274216529033,-1.4458896295974861,0.7285620447593311,0.17179051387509917,0.17073741708934853,-0.07606638198552688,Q2,Q2
1881,2021Q2,0.9299999999999999,0.015573564585046459,0.026442045578453754,0.04267402564898091,0.02717063818132015,0.024472389741199717,0.0,0.014483415064093206,,,-0.705495160721491,0.7877366520910963,-0.2515000286692919,0.07507090805113395,-0.5557443959732172,0.02717063818132015,-0.07606638198552688,Q1(低),Q5(高)
1881,2021Q4,0.9332194640552645,-0.012197796673126315,0.02717063818132015,0.04267402564898091,0.10894112634045894,0.01963731786843534,0.0034617893067361294,-0.011383221273950028,,,-0.5896096900774538,-0.2004783749709038,-0.5609221449886322,0.27418357245993213,0.11820399253382616,0.10894112634045894,-0.07606638198552688,Q2,Q2
1881,2022Q2,0.9237497246089448,-0.06625787857087996,0.10894112634045894,0.04267402564898091,-0.040534713238464914,0.04161355157859314,-0.010147387416427622,-0.061205697083023265,,,-0.9304754968624885,-2.1241502036192323,0.8454546209140634,-0.5085790966853394,1.9764697161231615,0.040534713238464914,-0.07606638198552688,Q1(低),Q1(低)
1881,2022Q4,0.9265586169638035,-0.0033362214722297417,-0.040534713238464914,0.04267402564898091,-0.06399583766909456,0.035101482050523415,0.0030407504111005235,-0.003091204753194134,,,-0.8293686645004499,0.11485156854739734,0.4287124528515256,0.24996656532821138,-0.0952542920219368,0.06399583766909456,-0.07606638198552688,Q1(低),Q3
1881,2023Q2,0.9105084745762713,0.014403423702841735,-0.06399583766909456,0.04267402564898091,-0.02702241923109716,0.034747566488885294,-0.017322317329610648,0.013114439344350137,,,-1.4070978369822844,0.7460984049477738,0.4060635026472331,-0.9212614656499606,-1.049833451777945,0.02702241923109716,-0.07606638198552688,Q1(低),Q4
1881,2023Q4,0.92,-0.0006393117163209922,-0.02702241923109716,0.04267402564898091,-0.00952775476387746,0.03572980683155047,0.01042442293373047,-0.0005881667790153128,,,-1.0654478381074621,0.2108182992612122,0.46892231706810905,0.6746552389693607,-0.22461590118135052,0.00952775476387746,-0.07606638198552688,Q1(低),Q3
1881,2024Q2,0.9333333333333333,-0.007347741502166925,-0.00952775476387746,0.04267402564898091,-0.13926907396622012,0.009497634499256793,0.01449275362318847,-0.00685789206868913,,,-0.5855109349261632,-0.027894202467968362,-1.209814730137622,0.9086545068328946,0.016332360566039844,0.13926907396622012,-0.07606638198552688,Q2,Q3
1985,2021Q2,0.9428025477707006,-0.01812854972618638,0.15634218289085533,0.04267402564898091,0.0451357121073499,0.024472389741199717,0.0,-0.017091642869236354,,,-0.24466402597893605,-0.4115180584182901,-0.2515000286692919,0.07507090805113395,0.10068366493565385,0.0451357121073499,-0.07606638198552688,Q2,Q2
1985,2021Q4,0.8935030354670358,0.009783968837822602,0.0451357121073499,0.04267402564898091,0.06486286137879915,0.019737131156606146,-0.052290389350597044,0.008742005855509381,,,-2.0192131707316316,0.5817199046643876,-0.5545345586868499,-2.9325294465721927,-1.1746164931750807,0.06486286137879915,-0.07606638198552688,Q1(低),Q4
1985,2022Q2,0.9329921827155156,-0.03329624161434389,0.06486286137879915,0.04267402564898091,-0.015027908973808568,0.021852048349461355,0.04419587363554811,-0.031065133139989893,,,-0.5977907427536993,-0.9512446101843687,-0.41918969290737323,2.617096830404388,0.5686452220625668,0.015027908973808568,-0.07606638198552688,Q2,Q1(低)
1985,2022Q4,0.9235753118004477,-0.008953533145643079,-0.015027908973808568,0.04267402564898091,0.043068088597210785,0.018011372490339177,-0.010093193801109623,-0.00826926216670295,,,-0.936753532601381,-0.08503462917091673,-0.6649750883883181,-0.5054620279720832,0.07965648926930469,0.043068088597210785,-0.07606638198552688,Q1(低),Q3
1985,2023Q2,0.9468220338983051,-0.02632516985602423,0.043068088597210785,0.04267402564898091,-0.014046216583597504,0.019265265525992767,0.025170358931032366,-0.024925250865799213,,,-0.09998154664423368,-0.7031862668335657,-0.5847317648266782,1.5228011962958703,0.0703056505370047,0.014046216583597504,-0.07606638198552688,Q2,Q2
1985,2023Q4,0.9666666666666666,-0.00533618010899304,-0.014046216583597504,0.04267402564898091,-0.10566396953831503,0.013473198803628034,0.02095920041769217,-0.005158307438693271,,,0.614331323027082,0.04368511905366588,-0.9553971014046558,1.280586862163122,0.02683713698483415,0.10566396953831503,-0.07606638198552688,Q4,Q3
1985,2024Q2,0.9463312865812058,0.023089089791108335,-0.10566396953831503,0.04267402564898091,-0.04982206405693956,0.02047740910862682,-0.021036600088407686,0.021849928048008536,,,-0.11764612771522157,1.0551688055188626,-0.5071602121194173,-1.1348968636889643,-0.12413652405518989,0.04982206405693956,-0.07606638198552688,Q2,Q5(高)
20,2021Q2,0.9327606612453709,-0.009539458409279262,0.11604182606477953,0.04267402564898091,0.03390663390663384,0.024472389741199717,0.0,-0.008898031533762039,,,-0.6061244200587919,-0.10588417071401059,-0.2515000286692919,0.07507090805113395,0.06417898156743577,0.03390663390663384,-0.07606638198552688,Q2,Q3
20,2021Q4,0.9466666666666667,0.001614475655953201,0.03390663390663384,0.04267402564898091,0.06079295154185038,0.00788702241443351,0.01490843900162897,0.001528370287635697,,,-0.10557403174486432,0.29101698049901037,-1.3128864140690952,0.9325635942796705,-0.03072383593749708,0.06079295154185038,-0.07606638198552688,Q2,Q4
20,2022Q2,0.9425469931850521,-0.03903853779695387,0.06079295154185038,0.04267402564898091,0.049253257070225764,0.02100505269633208,-0.0043517677622688655,-0.03679565641885987,,,-0.25386278171118093,-1.1555782517636402,-0.4733934760984394,-0.17523088597994757,0.29335830947766106,0.049253257070225764,-0.07606638198552688,Q2,Q1(低)
20,2022Q4,0.9555807365439095,-0.025938856297084454,0.049253257070225764,0.04267402564898091,-0.02722323049001807,0.01790484441161335,0.013828215943709976,-0.024786671405474588,,,0.21529030012705921,-0.6894397003418082,-0.671792390061216,0.8704321148162772,-0.14842968000609766,0.02722323049001807,-0.07606638198552688,Q3,Q2
20,2023Q2,0.9557605617850267,0.00623687309138425,-0.02722323049001807,0.04267402564898091,-0.01080550098231825,0.021775296038464943,0.00018818424675193235,0.0059609573296033275,,,0.22176315782722883,0.4555001890922345,-0.4241014839057006,0.08589475186439813,0.10101316032399378,0.01080550098231825,-0.07606638198552688,Q3,Q4
20,2023Q4,0.9665530561236082,0.0012456643864476198,-0.01080550098231825,0.04267402564898091,-0.016286644951140072,0.021686150194053625,0.01129204820758134,0.0012040007196252862,,,0.6102418811117689,0.27789321478630263,-0.42980640341148946,0.7245586746431332,0.16958207813939016,0.016286644951140072,-0.07606638198552688,Q4,Q4
20,2024Q2,0.9233333333333333,-0.00900000924366167,-0.016286644951140072,0.04267402564898091,-0.08079268292682917,0.014210468094963156,-0.044715313366871845,-0.008310008534980942,,,-0.9454636123121385,-0.08668843281540543,-0.9082152951305446,-2.496831768702628,0.08196075883533134,0.08079268292682917,-0.07606638198552688,Q1(低),Q3
200012,2021Q2,0.9622702788339671,-0.019964143444012723,0.18076569289815092,0.04267402564898091,0.00687827704797872,0.024472389741199717,0.0,-0.01921090187855144,,,0.4560821659063524,-0.4768357530992727,-0.2515000286692919,0.07507090805113395,-0.21747628305510297,0.00687827704797872,-0.07606638198552688,Q4,Q2
200012,2021Q4,0.9451120648545541,0.01836443062838179,0.00687827704797872,0.04267402564898091,0.07717773639561365,0.027102394639801044,-0.017830971564667286,0.01735644495106813,,,-0.16153234019876375,0.8870467196424089,-0.0831919449281938,-0.950517867767753,-0.14328673248947502,0.07717773639561365,-0.07606638198552688,Q2,Q5(高)
200012,2022Q2,0.97,-0.04321819919039661,0.07717773639561365,0.04267402564898091,-0.04919340849956633,0.031097296223508073,0.026333316514455696,-0.04192165321468471,,,0.7343155488224098,-1.304307158446797,0.17246317976210085,1.5896913396616887,-0.9577730268878575,0.04919340849956633,-0.07606638198552688,Q4,Q1(低)
200012,2022Q4,0.938440215597844,0.008790722717574586,-0.04919340849956633,0.04267402564898091,-0.027029073288915906,0.028026292958038164,-0.03253586020840826,0.00824956772234156,,,-0.4016873405056086,0.5463762737751648,-0.02406674877482933,-1.79630289344584,-0.21947243232811028,0.027029073288915906,-0.07606638198552688,Q2,Q4
200012,2023Q2,0.9444612816232182,-0.0018901934308258271,-0.027029073288915906,0.04267402564898091,-0.1873468066410766,0.027112942730670934,0.006416035806328324,-0.0017852145101935485,,,-0.1849574568504905,0.16630697351599055,-0.08251691616213241,0.44410376104840654,-0.03075971487801949,0.1873468066410766,-0.07606638198552688,Q2,Q3
200012,2023Q4,0.98,0.03776048580431334,-0.1873468066410766,0.04267402564898091,-0.03234638650111432,0.033536031553693425,0.03762856039551177,0.037005276088227075,,,1.094268226208385,1.5772351843846077,0.32853090054600453,2.239362912662384,1.7259183475299997,0.03234638650111432,-0.07606638198552688,Q5(高),Q5(高)
200012,2024Q2,0.9523118981951904,-0.030801283932400503,-0.03234638650111432,0.0226704456884765,-0.12165933240313398,0.028327842488840835,-0.02825316510694864,-0.02933242916851334,,,0.09762758857071811,-0.8624641341299352,-0.004768981037052104,-1.5499739701798199,-0.08420029364383795,0.12165933240313398,-0.621322277015698,Q3,Q1(低)
20018,2021Q2,0.9531152245659349,0.0334291980315017,0.0452789506782858,0.04267402564898091,0.08666888772547687,0.024472389741199717,0.0,0.03186187758885385,,,0.12654353636714363,1.4231108105798218,-0.2515000286692919,0.07507090805113395,0.18008547461308294,0.08666888772547687,-0.07606638198552688,Q3,Q5(高)
20018,2021Q4,0.9661286159802129,-0.028961202839720437,0.08666888772547687,0.04267402564898091,-0.027409459726894903,0.044116675536988254,0.013653534304002513,-0.02798024681666132,,,0.5949640445112475,-0.7969867608785979,1.0056429144902332,0.8603849040753545,-0.47417846667424907,0.027409459726894903,-0.07606638198552688,Q4,Q1(低)
20018,2022Q2,0.9315983209557638,-0.013684888200115479,-0.027409459726894903,0.04267402564898091,0.03558583106267044,0.03252092923867199,-0.03574088837997569,-0.012748818869694924,,,-0.6479631699865604,-0.2533949813959775,0.2635690727055808,-1.9806473587500342,0.16419061540402308,0.03558583106267044,-0.07606638198552688,Q2,Q2
20018,2022Q4,0.9301640759930916,-0.02598383282756625,0.03558583106267044,0.04267402564898091,-0.013352340223330872,0.02891899900048294,-0.0015395529708562838,-0.02416922785281212,,,-0.6995892014206807,-0.6910401434340295,0.033062286774832424,-0.013479973260211399,0.4834442220946454,0.013352340223330872,-0.07606638198552688,Q1(低),Q2
20018,2023Q2,0.9510899832638964,0.0034387755396799633,-0.013352340223330872,0.04267402564898091,-0.04794690177819605,0.014725722682034236,0.022497006507656403,0.0032705849704825125,,,0.05364443346500146,0.3559327958314584,-0.8752413975401393,1.3690372676574833,0.01909381318399262,0.04794690177819605,-0.07606638198552688,Q3,Q4
20018,2023Q4,0.9649988633780405,0.02696648650242167,-0.04794690177819605,0.04267402564898091,-0.04340287488114558,0.022949214851230245,0.014624147408652588,0.026022628824136185,,,0.5542982971176745,1.1931419376379442,-0.3489761387212758,0.9162119184464815,0.6613565442523951,0.04340287488114558,-0.07606638198552688,Q4,Q5(高)
20018,2024Q2,0.9327018900343642,-2.4486903023479556e-05,-0.04340287488114558,0.04267402564898091,-0.15454180064308676,0.021674435510482776,-0.0334684055798975,-2.283898073108757e-05,,,-0.6082399055343006,0.23269620124314647,-0.4305560886856467,-1.8499403557945755,-0.141535115462322,0.15454180064308676,-0.07606638198552688,Q2,Q3
202001,2021Q2,0.9269418960244649,-0.02237892299583914,0.14843098529734466,0.04267402564898091,0.015326778484673342,0.024472389741199717,0.0,-0.02074396131274863,,,-0.8155724320933454,-0.5627631737241671,-0.2515000286692919,0.07507090805113395,0.4589741302867888,0.015326778484673342,-0.07606638198552688,Q1(低),Q2
202001,2021Q4,0.919869197230059,0.01487399206732932,0.015326778484673342,0.04267402564898091,0.06348534048661114,0.0263417888601329,-0.0076301425415549184,0.013682127142580488,,,-1.0701561188324402,0.7628430911273094,-0.1318671779387596,-0.3637940478003581,-0.816361201678943,0.06348534048661114,-0.07606638198552688,Q1(低),Q5(高)
202001,2022Q2,0.9255686853766618,-0.03687960516562392,0.06348534048661114,0.04267402564898091,-0.004219618745035847,0.026697329113113864,0.0061959767364374585,-0.03413460767035688,,,-0.8650015170225089,-1.0787548778979856,-0.10911425504349231,0.4314465644801372,0.9331246058771889,0.004219618745035847,-0.07606638198552688,Q1(低),Q1(低)
202001,2022Q4,0.9143136736313145,-0.007576078188779894,-0.004219618745035847,0.04267402564898091,-0.040991143589991785,0.0220950802457852,-0.012160104293899021,-0.00692691188050142,,,-1.2701286781973433,-0.036019326146379246,-0.40363678166375344,-0.6243450733708853,0.04574917910785968,0.040991143589991785,-0.07606638198552688,Q1(低),Q3
202001,2023Q2,0.9250255288110867,0.009538361902141761,-0.040991143589991785,0.04267402564898091,-0.06112827182571945,0.023304394882237688,0.011715733329491496,0.008823228262520206,,,-0.8845525830243629,0.5729802371221986,-0.32624626835724785,0.7489278854815119,-0.5068311487683527,0.06112827182571945,-0.07606638198552688,Q1(低),Q4
202001,2023Q4,0.9200468866394987,0.011792504655502904,-0.06112827182571945,0.04267402564898091,-0.03266430539157816,0.02246372233736126,-0.005382167320275855,0.010849657193977241,,,-1.0637601409653434,0.6531915642266216,-0.3800454020231781,-0.23449665383046284,-0.6948391504390842,0.03266430539157816,-0.07606638198552688,Q1(低),Q4
202001,2024Q2,0.9140524466071911,-0.001199187792533779,-0.03266430539157816,0.005265668079670379,-0.05702573682025747,0.009118986593046118,-0.0065153636400016035,-0.0010961205357069774,,,-1.2795316148712241,0.19089569097915823,-1.2340464353868368,-0.2996750106067659,-0.2442570717505205,0.05702573682025747,-1.0957402367823037,Q1(低),Q3
202002,2021Q2,0.9269485060394153,-0.04237976662777851,0.14960488505747138,0.04267402564898091,0.015345699831365911,0.024472389741199717,0.0,-0.03928386136191836,,,-0.81533450283545,-1.2744724071051257,-0.2515000286692919,0.07507090805113395,1.039121326424557,0.015345699831365911,-0.07606638198552688,Q1(低),Q1(低)
202002,2021Q4,0.9190904311251316,-0.004889259252670038,0.015345699831365911,0.04267402564898091,0.06319343945972022,0.02650979199506347,-0.008477358626811982,-0.004493671394419044,,,-1.0981880132850481,0.05958833323247515,-0.12111575853353375,-0.41252360269766997,-0.06543919328753929,0.06319343945972022,-0.07606638198552688,Q1(低),Q3
202002,2022Q2,0.9247791164658634,-0.052271003006889805,0.06319343945972022,0.04267402564898091,-0.0035650623885917776,0.024994680572544035,0.006189472926802164,-0.04833913197749604,,,-0.8934222613647702,-1.6264417735035246,-0.21807584416459508,0.43107248311626817,1.4530992872616464,0.0035650623885917776,-0.07606638198552688,Q1(低),Q1(低)
202002,2022Q4,0.9142819148936171,-0.02314258472789098,-0.0035650623885917776,0.04267402564898091,-0.04109589041095896,0.021016109200902463,-0.011351036572238349,-0.021158846680603943,,,-1.2712718424638028,-0.5899372827709009,-0.4726859112197178,-0.5778097081383611,0.7499706564062525,0.04109589041095896,-0.07606638198552688,Q1(低),Q2
202002,2023Q2,0.9250124069478909,0.009713415120415987,-0.04109589041095896,0.04267402564898091,-0.0598885793871865,0.02671064269629588,0.011736524456488207,0.00898502950022003,,,-0.8850249080033249,0.5792093239583092,-0.10826224762925359,0.7501237343115725,-0.5126146786508705,0.0598885793871865,-0.07606638198552688,Q1(低),Q4
202002,2023Q4,0.9200636498386956,0.011218766480504653,-0.0598885793871865,0.04267402564898091,-0.03198847262247839,0.030254433472902575,-0.005349935927371874,0.010321979234741128,,,-1.0631567451220971,0.6327756875664328,0.11852388311417225,-0.23264279215660805,-0.6727397403855258,0.03198847262247839,-0.07606638198552688,Q1(低),Q4
202002,2024Q2,0.9139295831647107,-0.0012158948552585963,-0.03198847262247839,0.005214766960120828,-0.05500930108955615,0.01585700584774778,-0.00666700252211927,-0.0011112422782386052,,,-1.2839541173785904,0.19030118751606737,-0.8028445355072704,-0.3083968648766571,-0.24433799325328992,0.05500930108955615,-1.0971276952048876,Q1(低),Q3
202027,2021Q2,0.9556886184162863,-0.017231070434558165,0.1974462784179385,0.04267402564898091,0.028933524629363827,0.024472389741199717,0.0,-0.01646753789743661,,,0.21917353700740183,-0.3795821905931954,-0.2515000286692919,0.07507090805113395,-0.08319437129732837,0.028933524629363827,-0.07606638198552688,Q3,Q2
202027,2021Q4,0.9524412726732085,0.042322613100947704,0.028933524629363827,0.04267402564898091,0.11358966832990891,0.04211081347259385,-0.003397911914509444,0.04030980348472244,,,0.10228445754552438,1.7395737427286666,0.877277069815675,-0.12036770324963933,0.17793135663543927,0.11358966832990891,-0.07606638198552688,Q3,Q5(高)
202027,2022Q2,0.9648416532474504,-0.046043117991598694,0.11358966832990891,0.04267402564898091,-0.19840255591054312,0.04506528179318785,0.013019574991157024,-0.04442431808368151,,,0.5486394763758635,-1.4048289579951114,1.0663493037789677,0.8239212961770308,-0.7707446239120879,0.19840255591054312,-0.07606638198552688,Q4,Q1(低)
202027,2022Q4,0.98,0.04866842650777353,-0.19840255591054312,0.04267402564898091,-0.010266159695817345,0.04613256933835697,0.01571070931849783,0.04769505797761806,,,1.094268226208385,1.965382917484596,1.13465074368263,0.9787079913569318,2.1506560789361293,0.010266159695817345,-0.07606638198552688,Q5(高),Q5(高)
202027,2023Q2,0.9726865725270382,-0.014792253958387644,-0.010266159695817345,0.04267402564898091,-0.059174311926605494,0.04572110284834477,-0.007462681094859036,-0.01438822680273359,,,0.8310194462323098,-0.2927994409975541,1.1083188016796097,-0.3541621228381754,-0.2433220293149173,0.059174311926605494,-0.07606638198552688,Q5(高),Q2
