fund_code,date,nav,daily_return
519173,2020-10-09,1.548,0.91
519173,2020-10-12,1.573,1.61
519173,2020-10-13,1.584,0.7
519173,2020-10-14,1.577,-0.44
519173,2020-10-15,1.567,-0.63
519173,2020-10-16,1.559,-0.51
519173,2020-10-19,1.537,-1.41
519173,2020-10-20,1.554,1.11
519173,2020-10-21,1.555,0.06
519173,2020-10-22,1.553,-0.13
519173,2020-10-23,1.523,-1.93
519173,2020-10-26,1.525,0.13
519173,2020-10-27,1.528,0.2
519173,2020-10-28,1.548,1.31
519173,2020-10-29,1.575,1.74
519173,2020-10-30,1.567,-0.51
519173,2020-11-02,1.581,0.89
519173,2020-11-03,1.587,0.38
519173,2020-11-04,1.597,0.63
519173,2020-11-05,1.611,0.88
519173,2020-11-06,1.613,0.12
519173,2020-11-09,1.623,0.62
519173,2020-11-10,1.631,0.49
519173,2020-11-11,1.621,-0.61
519173,2020-11-12,1.637,0.99
519173,2020-11-13,1.642,0.31
519173,2020-11-16,1.652,0.61
519173,2020-11-17,1.643,-0.54
519173,2020-11-18,1.628,-0.91
519173,2020-11-19,1.635,0.43
519173,2020-11-20,1.646,0.67
519173,2020-11-23,1.647,0.06
519173,2020-11-24,1.642,-0.3
519173,2020-11-25,1.622,-1.22
519173,2020-11-26,1.618,-0.25
519173,2020-11-27,1.627,0.56
519173,2020-11-30,1.614,-0.8
519173,2020-12-01,1.631,1.05
519173,2020-12-02,1.631,0.0
519173,2020-12-03,1.648,1.04
519173,2020-12-04,1.67,1.33
519173,2020-12-07,1.673,0.18
519173,2020-12-08,1.67,-0.18
519173,2020-12-09,1.651,-1.14
519173,2020-12-10,1.649,-0.12
519173,2020-12-11,1.632,-1.03
519173,2020-12-14,1.653,1.29
519173,2020-12-15,1.657,0.24
519173,2020-12-16,1.655,-0.12
519173,2020-12-17,1.667,0.73
519173,2020-12-18,1.655,-0.72
519173,2020-12-21,1.658,0.18
519173,2020-12-22,1.639,-1.15
519173,2020-12-23,1.651,0.73
519173,2020-12-24,1.657,0.36
519173,2020-12-25,1.676,1.15
519173,2020-12-28,1.688,0.72
519173,2020-12-29,1.678,-0.59
519173,2020-12-30,1.686,0.48
519173,2020-12-31,1.698,0.71
519173,2021-01-04,1.759,3.59
519173,2021-01-05,1.803,2.5
519173,2021-01-06,1.803,0.0
519173,2021-01-07,1.854,2.83
519173,2021-01-08,1.832,-1.19
519173,2021-01-11,1.797,-1.91
519173,2021-01-12,1.863,3.67
519173,2021-01-13,1.849,-0.75
519173,2021-01-14,1.797,-2.81
519173,2021-01-15,1.798,0.06
519173,2021-01-18,1.837,2.17
519173,2021-01-19,1.803,-1.85
519173,2021-01-20,1.86,3.16
519173,2021-01-21,1.884,1.29
519173,2021-01-22,1.92,1.91
519173,2021-01-25,1.944,1.25
519173,2021-01-26,1.886,-2.98
519173,2021-01-27,1.9,0.74
519173,2021-01-28,1.825,-3.95
519173,2021-01-29,1.801,-1.32
519173,2021-02-01,1.836,1.94
519173,2021-02-02,1.912,4.14
519173,2021-02-03,1.912,0.0
519173,2021-02-04,1.897,-0.78
519173,2021-02-05,1.868,-1.53
519173,2021-02-08,1.923,2.94
519173,2021-02-09,1.969,2.39
519173,2021-02-10,2.014,2.29
519173,2021-02-18,1.973,-2.04
519173,2021-02-19,1.949,-1.22
519173,2021-02-22,1.867,-4.21
519173,2021-02-23,1.843,-1.29
519173,2021-02-24,1.766,-4.18
519173,2021-02-25,1.766,0.0
519173,2021-02-26,1.717,-2.77
519173,2021-03-01,1.757,2.33
519173,2021-03-02,1.735,-1.25
519173,2021-03-03,1.744,0.52
519173,2021-03-04,1.671,-4.19
519173,2021-03-05,1.661,-0.6
519173,2021-03-08,1.619,-2.53
519173,2021-03-09,1.582,-2.29
519173,2021-03-10,1.585,0.19
519173,2021-03-11,1.621,2.27
519173,2021-03-12,1.626,0.31
519173,2021-03-15,1.611,-0.92
519173,2021-03-16,1.616,0.31
519173,2021-03-17,1.621,0.31
519173,2021-03-18,1.626,0.31
519173,2021-03-19,1.587,-2.4
519173,2021-03-22,1.601,0.88
519173,2021-03-23,1.576,-1.56
519173,2021-03-24,1.543,-2.09
519173,2021-03-25,1.535,-0.52
519173,2021-03-26,1.565,1.95
519173,2021-03-29,1.57,0.32
519173,2021-03-30,1.581,0.7
519173,2021-03-31,1.569,-0.76
519173,2021-04-01,1.608,2.49
519173,2021-04-02,1.641,2.05
519173,2021-04-06,1.636,-0.3
519173,2021-04-07,1.611,-1.53
519173,2021-04-08,1.613,0.12
519173,2021-04-09,1.592,-1.3
519173,2021-04-12,1.563,-1.82
519173,2021-04-13,1.562,-0.06
519173,2021-04-14,1.579,1.09
519173,2021-04-15,1.563,-1.01
519173,2021-04-16,1.572,0.58
519173,2021-04-19,1.599,1.72
