fund_code,report_date,as_value,source,num_holdings,quarter
40001,2021-12-31,0.9266843971631205,full_holdings,176,2021Q4
40001,2022-06-30,0.9482538855604759,full_holdings,96,2022Q2
40001,2022-12-31,0.9765332265812651,full_holdings,84,2022Q4
40001,2023-06-30,0.9732023232455564,full_holdings,97,2023Q2
40001,2023-12-31,0.98,full_holdings,122,2023Q4
40001,2024-06-30,0.9833333333333334,full_holdings,54,2024Q2
40001,2024-12-31,0.9766666666666667,full_holdings,58,2024Q4
40008,2020-06-30,0.94,full_holdings,49,2020Q2
40008,2020-12-31,0.9235254188330446,full_holdings,94,2020Q4
40008,2021-06-30,0.9565471066475371,full_holdings,135,2021Q2
40008,2021-12-31,0.9400000000000001,full_holdings,100,2021Q4
40008,2022-06-30,0.9462361888362749,full_holdings,74,2022Q2
40008,2022-12-31,0.9466666666666667,full_holdings,83,2022Q4
40008,2023-06-30,0.9555227636696408,full_holdings,76,2023Q2
40008,2023-12-31,0.942794598283231,full_holdings,40,2023Q4
40008,2024-06-30,0.9500000000000001,full_holdings,32,2024Q2
40008,2024-12-31,0.9466666666666668,full_holdings,28,2024Q4
40011,2020-06-30,0.9533333333333334,full_holdings,43,2020Q2
40011,2020-12-31,0.9278428888184986,full_holdings,82,2020Q4
40011,2021-06-30,0.93,full_holdings,93,2021Q2
40011,2021-12-31,0.9433333333333334,full_holdings,75,2021Q4
40011,2022-06-30,0.9467299578059072,full_holdings,45,2022Q2
40011,2022-12-31,0.9631222069742075,full_holdings,45,2022Q4
40011,2023-06-30,0.9633333333333334,full_holdings,24,2023Q2
40011,2023-12-31,0.94,full_holdings,29,2023Q4
40011,2024-06-30,0.8866666666666667,full_holdings,57,2024Q2
40011,2024-12-31,0.8733333333333335,full_holdings,67,2024Q4
40016,2020-06-30,0.9187202552569871,full_holdings,76,2020Q2
40016,2020-12-31,0.8952877831414778,full_holdings,122,2020Q4
40016,2021-06-30,0.9080142970611598,full_holdings,127,2021Q2
40016,2021-12-31,0.9352064896755162,full_holdings,99,2021Q4
40016,2022-06-30,0.9306446631924339,full_holdings,131,2022Q2
40016,2022-12-31,0.9218778427550357,full_holdings,130,2022Q4
40016,2023-06-30,0.9550404741254699,full_holdings,124,2023Q2
40016,2023-12-31,0.916181062563181,full_holdings,180,2023Q4
40016,2024-06-30,0.922843137254902,full_holdings,101,2024Q2
40016,2024-12-31,0.9331296499573118,full_holdings,67,2024Q4
40025,2020-06-30,0.9403959965187119,full_holdings,64,2020Q2
40025,2020-12-31,0.9149281373940256,full_holdings,220,2020Q4
40025,2021-06-30,0.9361690017513136,full_holdings,206,2021Q2
40025,2021-12-31,0.9491043157666451,full_holdings,202,2021Q4
40025,2022-06-30,0.9348504437383587,full_holdings,100,2022Q2
40025,2022-12-31,0.9395928307032925,full_holdings,164,2022Q4
40025,2023-06-30,0.9259146254118322,full_holdings,188,2023Q2
40025,2023-12-31,0.9406532663316582,full_holdings,190,2023Q4
40025,2024-06-30,0.9197848977135981,full_holdings,131,2024Q2
40025,2024-12-31,0.9205069888651978,full_holdings,128,2024Q4
50004,2020-06-30,0.9123297572852469,full_holdings,73,2020Q2
50004,2020-12-31,0.9322361202545535,full_holdings,86,2020Q4
50004,2021-06-30,0.9440248424175011,full_holdings,113,2021Q2
50004,2021-12-31,0.945498537024533,full_holdings,118,2021Q4
50004,2022-06-30,0.9534308760082536,full_holdings,162,2022Q2
50004,2022-12-31,0.958895180223726,full_holdings,91,2022Q4
50004,2023-06-30,0.9330922532947605,full_holdings,140,2023Q2
50004,2023-12-31,0.9482265011401063,full_holdings,184,2023Q4
50004,2024-06-30,0.9568470835522859,full_holdings,137,2024Q2
50004,2024-12-31,0.9629650544234389,full_holdings,113,2024Q4
50009,2020-06-30,0.9607671264105779,full_holdings,64,2020Q2
50009,2020-12-31,0.9582058047493404,full_holdings,91,2020Q4
50009,2021-06-30,0.9508243336605942,full_holdings,94,2021Q2
50009,2021-12-31,0.9578843359488521,full_holdings,100,2021Q4
50009,2022-06-30,0.9524589377329937,full_holdings,92,2022Q2
50009,2022-12-31,0.9645550863154775,full_holdings,93,2022Q4
50009,2023-06-30,0.9466666666666667,full_holdings,120,2023Q2
50009,2023-12-31,0.9444969986258769,full_holdings,135,2023Q4
50009,2024-06-30,0.9433333333333334,full_holdings,72,2024Q2
50009,2024-12-31,0.9500000000000002,full_holdings,73,2024Q4
50010,2020-06-30,0.9533333333333334,full_holdings,56,2020Q2
50010,2020-12-31,0.9597698589458055,full_holdings,95,2020Q4
50010,2021-06-30,0.9666666666666668,full_holdings,92,2021Q2
50010,2021-12-31,0.9533729990083581,full_holdings,95,2021Q4
50010,2022-06-30,0.9441494646208192,full_holdings,92,2022Q2
50010,2022-12-31,0.9631155158643723,full_holdings,90,2022Q4
50010,2023-06-30,0.9598913043478262,full_holdings,117,2023Q2
50010,2023-12-31,0.9533333333333334,full_holdings,126,2023Q4
50010,2024-06-30,0.9500000000000001,full_holdings,67,2024Q2
50010,2024-12-31,0.9533333333333334,full_holdings,66,2024Q4
70027,2020-06-30,0.943224507563391,full_holdings,49,2020Q2
70027,2020-12-31,0.9561064243997405,full_holdings,80,2020Q4
70027,2021-06-30,0.9458843159065629,full_holdings,124,2021Q2
70027,2021-12-31,0.9552759381898455,full_holdings,117,2021Q4
70027,2022-06-30,0.9431402721379212,full_holdings,95,2022Q2
70027,2022-12-31,0.9187924096430022,full_holdings,131,2022Q4
70027,2023-06-30,0.9503154415463103,full_holdings,110,2023Q2
70027,2023-12-31,0.9633333333333334,full_holdings,105,2023Q4
70027,2024-06-30,0.9433333333333336,full_holdings,35,2024Q2
70027,2024-12-31,0.9553110408194005,full_holdings,34,2024Q4
100022,2020-06-30,0.95631915123958,full_holdings,73,2020Q2
100022,2020-12-31,0.9259566915157968,full_holdings,76,2020Q4
100022,2021-06-30,0.9245947315096252,full_holdings,92,2021Q2
100022,2021-12-31,0.9433179443567004,full_holdings,98,2021Q4
100022,2022-06-30,0.9349197252367598,full_holdings,65,2022Q2
100022,2022-12-31,0.9359519291587602,full_holdings,71,2022Q4
100022,2023-06-30,0.9230721753369442,full_holdings,66,2023Q2
100022,2023-12-31,0.9556309934790947,full_holdings,70,2023Q4
100022,2024-06-30,0.9433333333333334,full_holdings,32,2024Q2
100022,2024-12-31,0.9566666666666668,full_holdings,29,2024Q4
100039,2020-06-30,0.9501300385158067,full_holdings,56,2020Q2
100039,2020-12-31,0.9430849169875379,full_holdings,69,2020Q4
100039,2021-06-30,0.95,full_holdings,94,2021Q2
100039,2021-12-31,0.9533333333333334,full_holdings,98,2021Q4
100039,2022-06-30,0.9666666666666667,full_holdings,61,2022Q2
100039,2022-12-31,0.9733333333333334,full_holdings,40,2022Q4
100039,2023-06-30,0.962463768115942,full_holdings,60,2023Q2
100039,2023-12-31,0.9800000000000002,full_holdings,58,2023Q4
100039,2024-06-30,0.96,full_holdings,29,2024Q2
100039,2024-12-31,0.9826992179243289,full_holdings,44,2024Q4
100060,2020-06-30,0.9666666666666666,full_holdings,37,2020Q2
100060,2020-12-31,0.9698935717326522,full_holdings,61,2020Q4
100060,2021-06-30,0.9433333333333334,full_holdings,72,2021Q2
100060,2021-12-31,0.9533333333333334,full_holdings,81,2021Q4
100060,2022-06-30,0.9533333333333334,full_holdings,49,2022Q2
100060,2022-12-31,0.9582834459821907,full_holdings,61,2022Q4
100060,2023-06-30,0.979893583058423,full_holdings,106,2023Q2
100060,2023-12-31,0.9627849674636251,full_holdings,117,2023Q4
100060,2024-06-30,0.9464531511334117,full_holdings,53,2024Q2
100060,2024-12-31,0.9411765340235092,full_holdings,94,2024Q4
110002,2020-06-30,0.9233333333333333,full_holdings,75,2020Q2
110002,2020-12-31,0.9324581555628488,full_holdings,130,2020Q4
110002,2021-06-30,0.948354683276531,full_holdings,198,2021Q2
110002,2021-12-31,0.9139689219812237,full_holdings,172,2021Q4
110002,2022-06-30,0.9733333333333334,full_holdings,98,2022Q2
110002,2022-12-31,0.9786703601108033,full_holdings,98,2022Q4
110002,2023-06-30,0.9671459934138311,full_holdings,120,2023Q2
110002,2023-12-31,0.9665552584670232,full_holdings,131,2023Q4
110002,2024-06-30,0.9622192513368986,full_holdings,110,2024Q2
110002,2024-12-31,0.9433333333333334,full_holdings,81,2024Q4
110005,2020-06-30,0.967106146544739,full_holdings,45,2020Q2
110005,2020-12-31,0.9560156956348776,full_holdings,79,2020Q4
110005,2021-06-30,0.9709919114516816,full_holdings,85,2021Q2
110005,2021-12-31,0.9833333333333333,full_holdings,91,2021Q4
110005,2022-06-30,0.9766666666666667,full_holdings,70,2022Q2
110005,2022-12-31,0.9733333333333334,full_holdings,72,2022Q4
110005,2023-06-30,0.975919442072303,full_holdings,103,2023Q2
110005,2023-12-31,0.9733333333333334,full_holdings,131,2023Q4
110005,2024-06-30,0.9766666666666667,full_holdings,76,2024Q2
110005,2024-12-31,0.9633333333333334,full_holdings,51,2024Q4
110009,2020-06-30,0.9511899403422284,full_holdings,46,2020Q2
110009,2020-12-31,0.9562431621669314,full_holdings,76,2020Q4
110009,2021-06-30,0.965052647759588,full_holdings,84,2021Q2
110009,2021-12-31,0.9433333333333334,full_holdings,97,2021Q4
110009,2022-06-30,0.9566666666666668,full_holdings,68,2022Q2
110009,2022-12-31,0.93,full_holdings,76,2022Q4
110009,2023-06-30,0.9501866319444445,full_holdings,117,2023Q2
110009,2023-12-31,0.9445326504481434,full_holdings,131,2023Q4
110009,2024-06-30,0.9001891227695267,full_holdings,126,2024Q2
110009,2024-12-31,0.8482516969363421,full_holdings,317,2024Q4
110013,2020-06-30,0.9152894860403802,full_holdings,97,2020Q2
110013,2020-12-31,0.909382253169077,full_holdings,112,2020Q4
110013,2021-06-30,0.9459223092606504,full_holdings,107,2021Q2
110013,2021-12-31,0.9380283397741911,full_holdings,120,2021Q4
110013,2022-06-30,0.913595825426945,full_holdings,107,2022Q2
110013,2022-12-31,0.9161289154445048,full_holdings,144,2022Q4
110013,2023-06-30,0.9271741611504224,full_holdings,173,2023Q2
110013,2023-12-31,0.9405128205128206,full_holdings,192,2023Q4
110013,2024-06-30,0.9223561229765742,full_holdings,137,2024Q2
110013,2024-12-31,0.9334088457389429,full_holdings,101,2024Q4
110015,2020-06-30,0.9333333333333333,full_holdings,50,2020Q2
110015,2020-12-31,0.9394574652777778,full_holdings,78,2020Q4
110015,2021-06-30,0.9476047904191617,full_holdings,85,2021Q2
110015,2021-12-31,0.9533333333333334,full_holdings,88,2021Q4
110015,2022-06-30,0.9433333333333334,full_holdings,71,2022Q2
110015,2022-12-31,0.9432240198221834,full_holdings,90,2022Q4
110015,2023-06-30,0.9498871459203251,full_holdings,105,2023Q2
110015,2023-12-31,0.9466666666666667,full_holdings,114,2023Q4
110015,2024-06-30,0.9433333333333334,full_holdings,65,2024Q2
110015,2024-12-31,0.9101830183018302,full_holdings,69,2024Q4
110025,2020-06-30,0.9500000000000001,full_holdings,57,2020Q2
110025,2020-12-31,0.9598885061303108,full_holdings,80,2020Q4
110025,2021-06-30,0.9598931395597351,full_holdings,120,2021Q2
110025,2021-12-31,0.9666666666666668,full_holdings,103,2021Q4
110025,2022-06-30,0.9666666666666667,full_holdings,71,2022Q2
110025,2022-12-31,0.9599692530294811,full_holdings,93,2022Q4
110025,2023-06-30,0.9631959140671523,full_holdings,100,2023Q2
110025,2023-12-31,0.9587535586087388,full_holdings,112,2023Q4
110025,2024-06-30,0.9566666666666667,full_holdings,72,2024Q2
110025,2024-12-31,0.9419958481613286,full_holdings,69,2024Q4
110029,2020-06-30,0.9093212734646998,full_holdings,101,2020Q2
110029,2020-12-31,0.9043037339640221,full_holdings,121,2020Q4
110029,2021-06-30,0.9286925256047069,full_holdings,118,2021Q2
110029,2021-12-31,0.9500000000000001,full_holdings,107,2021Q4
110029,2022-06-30,0.94,full_holdings,77,2022Q2
110029,2022-12-31,0.9533333333333334,full_holdings,95,2022Q4
110029,2023-06-30,0.9400000000000001,full_holdings,123,2023Q2
110029,2023-12-31,0.9566666666666667,full_holdings,133,2023Q4
110029,2024-06-30,0.9666666666666668,full_holdings,69,2024Q2
110029,2024-12-31,0.9433333333333335,full_holdings,69,2024Q4
121003,2020-06-30,0.9266666666666669,full_holdings,65,2020Q2
121003,2020-12-31,0.9002675280119714,full_holdings,108,2020Q4
121003,2021-06-30,0.9033333333333333,full_holdings,121,2021Q2
121003,2021-12-31,0.914765525982256,full_holdings,131,2021Q4
121003,2022-06-30,0.9114542573965587,full_holdings,107,2022Q2
121003,2022-12-31,0.8843071705426356,full_holdings,137,2022Q4
121003,2023-06-30,0.8364178175936295,full_holdings,158,2023Q2
121003,2023-12-31,0.834720687538367,full_holdings,186,2023Q4
121003,2024-06-30,0.8305625689422724,full_holdings,126,2024Q2
121003,2024-12-31,0.8300000000000001,full_holdings,79,2024Q4
150968,2020-06-30,0.932219003045836,full_holdings,78,2020Q2
150968,2020-12-31,0.9214249363867684,full_holdings,106,2020Q4
150968,2021-06-30,0.9266666666666667,full_holdings,123,2021Q2
150968,2021-12-31,0.9333333333333333,full_holdings,122,2021Q4
150968,2022-06-30,0.9528833895763029,full_holdings,43,2022Q2
150968,2022-12-31,0.9429973870847332,full_holdings,77,2022Q4
150968,2023-06-30,0.9498881556872834,full_holdings,93,2023Q2
150968,2023-12-31,0.9398881181472365,full_holdings,104,2023Q4
150968,2024-06-30,0.9332213637890494,full_holdings,62,2024Q2
150968,2024-12-31,0.9333333333333333,full_holdings,67,2024Q4
151001,2020-06-30,0.9766666666666666,full_holdings,58,2020Q2
151001,2020-12-31,0.9659948945317748,full_holdings,97,2020Q4
151001,2021-06-30,0.9583886128642407,full_holdings,97,2021Q2
151001,2021-12-31,0.9633333333333334,full_holdings,82,2021Q4
151001,2022-06-30,0.9766666666666667,full_holdings,40,2022Q2
151001,2022-12-31,0.9550608858557474,full_holdings,81,2022Q4
151001,2023-06-30,0.9518582092888115,full_holdings,96,2023Q2
151001,2023-12-31,0.939862599615279,full_holdings,104,2023Q4
151001,2024-06-30,0.9331985079322278,full_holdings,63,2024Q2
151001,2024-12-31,0.9366666666666666,full_holdings,67,2024Q4
160605,2020-06-30,0.9618611987381704,full_holdings,42,2020Q2
160605,2020-12-31,0.9616761363636364,full_holdings,78,2020Q4
160605,2021-06-30,0.9470651315046845,full_holdings,123,2021Q2
160605,2021-12-31,0.9454896421845576,full_holdings,108,2021Q4
160605,2022-06-30,0.9204137957880805,full_holdings,102,2022Q2
160605,2022-12-31,0.9432121505897562,full_holdings,91,2022Q4
160605,2023-06-30,0.9865496391652039,full_holdings,134,2023Q2
160605,2023-12-31,0.9796743911002699,full_holdings,141,2023Q4
160605,2024-06-30,0.9866666666666668,full_holdings,53,2024Q2
160605,2024-12-31,0.9766666666666667,full_holdings,54,2024Q4
161606,2020-06-30,0.9692626922266695,full_holdings,46,2020Q2
161606,2020-12-31,0.963017111134535,full_holdings,88,2020Q4
161606,2021-06-30,0.9658218936994016,full_holdings,104,2021Q2
161606,2021-12-31,0.9661362752377922,full_holdings,116,2021Q4
161606,2022-06-30,0.95957805907173,full_holdings,100,2022Q2
161606,2022-12-31,0.9753965565904601,full_holdings,92,2022Q4
161606,2023-06-30,0.9698932878027959,full_holdings,120,2023Q2
161606,2023-12-31,0.9833333333333334,full_holdings,117,2023Q4
161606,2024-06-30,0.9833333333333334,full_holdings,53,2024Q2
161606,2024-12-31,0.970280896834914,full_holdings,61,2024Q4
161810,2020-06-30,0.981838884144606,full_holdings,62,2020Q2
161810,2020-12-31,0.979253014619571,full_holdings,53,2020Q4
161810,2021-06-30,0.9844371306225006,full_holdings,33,2021Q2
161810,2021-12-31,0.9664537874756076,full_holdings,35,2021Q4
161810,2022-06-30,0.9765610030994647,full_holdings,28,2022Q2
161810,2022-12-31,0.9816560056858565,full_holdings,48,2022Q4
161810,2023-06-30,0.9851878454983982,full_holdings,43,2023Q2
161810,2023-12-31,0.9790477198180086,full_holdings,27,2023Q4
161810,2024-06-30,0.9799495964188785,full_holdings,30,2024Q2
161810,2024-12-31,0.9633333333333334,full_holdings,29,2024Q4
161903,2020-06-30,0.9733333333333334,full_holdings,36,2020Q2
161903,2020-12-31,0.9731186258722491,full_holdings,77,2020Q4
161903,2021-06-30,0.9766666666666668,full_holdings,92,2021Q2
161903,2021-12-31,0.9763453643211595,full_holdings,103,2021Q4
161903,2022-06-30,0.9793680219085739,full_holdings,42,2022Q2
161903,2022-12-31,0.9766666666666666,full_holdings,38,2022Q4
161903,2023-06-30,0.9833333333333334,full_holdings,42,2023Q2
161903,2023-12-31,0.98,full_holdings,31,2023Q4
161903,2024-06-30,0.9800000000000001,full_holdings,23,2024Q2
161903,2024-12-31,0.98,full_holdings,29,2024Q4
162006,2020-06-30,0.99,full_holdings,46,2020Q2
162006,2020-12-31,0.9501285593251556,full_holdings,56,2020Q4
162006,2021-06-30,0.9700275482093665,full_holdings,79,2021Q2
162006,2021-12-31,0.9766666666666666,full_holdings,119,2021Q4
162006,2022-06-30,0.9666666666666668,full_holdings,56,2022Q2
162006,2022-12-31,0.9608040162489462,full_holdings,77,2022Q4
162006,2023-06-30,0.9540509597036706,full_holdings,105,2023Q2
162006,2023-12-31,0.9666666666666667,full_holdings,101,2023Q4
162006,2024-06-30,0.9500000000000001,full_holdings,47,2024Q2
162006,2024-12-31,0.9633333333333333,full_holdings,45,2024Q4
162201,2020-06-30,0.9882854693527647,full_holdings,48,2020Q2
162201,2020-12-31,0.9554632972322503,full_holdings,126,2020Q4
162201,2021-06-30,0.9796380828170852,full_holdings,161,2021Q2
162201,2021-12-31,0.9566666666666668,full_holdings,120,2021Q4
162201,2022-06-30,0.9766666666666668,full_holdings,168,2022Q2
162201,2022-12-31,0.982274796231608,full_holdings,266,2022Q4
162201,2023-06-30,0.944869053981828,full_holdings,171,2023Q2
162201,2023-12-31,0.9533333333333335,full_holdings,191,2023Q4
162201,2024-06-30,0.9478887364087406,full_holdings,32,2024Q2
162201,2024-12-31,0.9589271537388693,full_holdings,30,2024Q4
162204,2020-06-30,0.9533333333333334,full_holdings,44,2020Q2
162204,2020-12-31,0.9497735250820972,full_holdings,78,2020Q4
162204,2021-06-30,0.9430166103603603,full_holdings,129,2021Q2
162204,2021-12-31,0.912856739690267,full_holdings,159,2021Q4
162204,2022-06-30,0.9560386837478021,full_holdings,124,2022Q2
162204,2022-12-31,0.9275142045454546,full_holdings,196,2022Q4
162204,2023-06-30,0.9227632282202032,full_holdings,186,2023Q2
162204,2023-12-31,0.9147635963799374,full_holdings,136,2023Q4
162204,2024-06-30,0.9079764218162976,full_holdings,92,2024Q2
162204,2024-12-31,0.9085471826205023,full_holdings,101,2024Q4
162209,2020-06-30,0.8967057800956106,full_holdings,64,2020Q2
162209,2020-12-31,0.9166802589691312,full_holdings,91,2020Q4
162209,2021-06-30,0.9105427955806171,full_holdings,126,2021Q2
162209,2021-12-31,0.8619864176570459,full_holdings,149,2021Q4
162209,2022-06-30,0.9310961968680089,full_holdings,75,2022Q2
162209,2022-12-31,0.9241619785585395,full_holdings,85,2022Q4
162209,2023-06-30,0.8960163164781036,full_holdings,87,2023Q2
162209,2023-12-31,0.8894759957595033,full_holdings,73,2023Q4
162209,2024-06-30,0.8873953009231745,full_holdings,68,2024Q2
162209,2024-12-31,0.8733255314999026,full_holdings,79,2024Q4
162214,2020-06-30,0.9139593795335341,full_holdings,60,2020Q2
162214,2020-12-31,0.9457454312279574,full_holdings,55,2020Q4
162214,2021-06-30,0.9668350720900247,full_holdings,46,2021Q2
162214,2021-12-31,0.93365189289012,full_holdings,64,2021Q4
162214,2022-06-30,0.93,full_holdings,48,2022Q2
162214,2022-12-31,0.9766666666666667,full_holdings,28,2022Q4
162214,2023-06-30,0.9466666666666667,full_holdings,40,2023Q2
162214,2023-12-31,0.9633333333333334,full_holdings,43,2023Q4
162214,2024-06-30,0.9766666666666668,full_holdings,21,2024Q2
162214,2024-12-31,0.9733333333333334,full_holdings,17,2024Q4
162703,2020-06-30,0.9675453575240128,full_holdings,100,2020Q2
162703,2020-12-31,0.9498940902351197,full_holdings,80,2020Q4
162703,2021-06-30,0.9614133333333333,full_holdings,104,2021Q2
162703,2021-12-31,0.9743904906423876,full_holdings,85,2021Q4
162703,2022-06-30,0.9766666666666666,full_holdings,21,2022Q2
162703,2022-12-31,0.9733333333333334,full_holdings,27,2022Q4
162703,2023-06-30,0.9766666666666667,full_holdings,25,2023Q2
162703,2023-12-31,0.9800000000000002,full_holdings,28,2023Q4
162703,2024-06-30,0.9833333333333333,full_holdings,25,2024Q2
162703,2024-12-31,0.9800000000000002,full_holdings,19,2024Q4
163402,2020-06-30,0.9352959501557634,full_holdings,216,2020Q2
163402,2020-12-31,0.9345681028346524,full_holdings,178,2020Q4
163402,2021-06-30,0.9474387829530062,full_holdings,168,2021Q2
163402,2021-12-31,0.9118380062305295,full_holdings,180,2021Q4
163402,2022-06-30,0.8964285175974075,full_holdings,132,2022Q2
163402,2022-12-31,0.9243550403454939,full_holdings,119,2022Q4
163402,2023-06-30,0.9068397543271915,full_holdings,60,2023Q2
163402,2023-12-31,0.8933189809831361,full_holdings,59,2023Q4
163402,2024-06-30,0.8849643041142269,full_holdings,50,2024Q2
163402,2024-12-31,0.9042432253800397,full_holdings,52,2024Q4
163406,2020-06-30,0.9433333333333334,full_holdings,62,2020Q2
163406,2020-12-31,0.9391915938027305,full_holdings,92,2020Q4
163406,2021-06-30,0.9490659661412726,full_holdings,121,2021Q2
163406,2021-12-31,0.9507016048856696,full_holdings,128,2021Q4
163406,2022-06-30,0.94577824686146,full_holdings,88,2022Q2
163406,2022-12-31,0.9497814685314686,full_holdings,112,2022Q4
163406,2023-06-30,0.9263207076110992,full_holdings,158,2023Q2
163406,2023-12-31,0.942912107559179,full_holdings,71,2023Q4
163406,2024-06-30,0.9366666666666668,full_holdings,59,2024Q2
163406,2024-12-31,0.9271258249946775,full_holdings,54,2024Q4
163411,2020-06-30,0.9197794198742695,full_holdings,83,2020Q2
163411,2020-12-31,0.9064430030567361,full_holdings,104,2020Q4
163411,2021-06-30,0.9133333333333336,full_holdings,92,2021Q2
163411,2021-12-31,0.8996211376787859,full_holdings,94,2021Q4
163411,2022-06-30,0.9135461941379696,full_holdings,75,2022Q2
163411,2022-12-31,0.9043871706758304,full_holdings,120,2022Q4
163411,2023-06-30,0.872015503875969,full_holdings,91,2023Q2
163411,2023-12-31,0.8622960561858455,full_holdings,118,2023Q4
163411,2024-06-30,0.9049549241127468,full_holdings,75,2024Q2
163411,2024-12-31,0.9066666666666666,full_holdings,74,2024Q4
163412,2020-06-30,0.966302740321879,full_holdings,58,2020Q2
163412,2020-12-31,0.9504774458113652,full_holdings,58,2020Q4
163412,2021-06-30,0.9566666666666666,full_holdings,47,2021Q2
163412,2021-12-31,0.9466666666666668,full_holdings,59,2021Q4
163412,2022-06-30,0.9431104672758339,full_holdings,48,2022Q2
163412,2022-12-31,0.96,full_holdings,48,2022Q4
163412,2023-06-30,0.9400000000000001,full_holdings,42,2023Q2
163412,2023-12-31,0.9246265077490248,full_holdings,45,2023Q4
163412,2024-06-30,0.9266666666666665,full_holdings,34,2024Q2
163412,2024-12-31,0.9133333333333333,full_holdings,46,2024Q4
166001,2020-06-30,0.951664255776863,full_holdings,74,2020Q2
166001,2020-12-31,0.933112534039891,full_holdings,100,2020Q4
166001,2021-06-30,0.9299999999999999,full_holdings,165,2021Q2
166001,2021-12-31,0.9332194640552645,full_holdings,143,2021Q4
166001,2022-06-30,0.9237497246089448,full_holdings,137,2022Q2
166001,2022-12-31,0.9265586169638035,full_holdings,162,2022Q4
166001,2023-06-30,0.9105084745762713,full_holdings,180,2023Q2
166001,2023-12-31,0.92,full_holdings,148,2023Q4
166001,2024-06-30,0.9333333333333333,full_holdings,72,2024Q2
166001,2024-12-31,0.9133333333333333,full_holdings,91,2024Q4
166005,2020-06-30,0.9765604870106888,full_holdings,57,2020Q2
166005,2020-12-31,0.9597093725573794,full_holdings,109,2020Q4
166005,2021-06-30,0.976677643615075,full_holdings,150,2021Q2
166005,2021-12-31,0.9740081318210998,full_holdings,131,2021Q4
166005,2022-06-30,0.9681233386496546,full_holdings,107,2022Q2
166005,2022-12-31,0.9614461254350452,full_holdings,113,2022Q4
166005,2023-06-30,0.9740641711229947,full_holdings,154,2023Q2
166005,2023-12-31,0.9641127747690348,full_holdings,209,2023Q4
166005,2024-06-30,0.9703762067007382,full_holdings,179,2024Q2
166005,2024-12-31,0.9888060335670279,full_holdings,154,2024Q4
168002,2020-06-30,0.9766666666666666,full_holdings,33,2020Q2
168002,2020-12-31,0.9698910081743868,full_holdings,78,2020Q4
168002,2021-06-30,0.9566666666666667,full_holdings,96,2021Q2
168002,2021-12-31,0.9751689708141322,full_holdings,118,2021Q4
168002,2022-06-30,0.9600000000000001,full_holdings,86,2022Q2
168002,2022-12-31,0.9832005664719419,full_holdings,60,2022Q4
168002,2023-06-30,0.9732027168234065,full_holdings,69,2023Q2
168002,2023-12-31,0.9800000000000002,full_holdings,24,2023Q4
168002,2024-06-30,0.9733333333333334,full_holdings,13,2024Q2
168002,2024-12-31,0.9833333333333334,full_holdings,17,2024Q4
180031,2020-06-30,0.9232226281412599,full_holdings,59,2020Q2
180031,2020-12-31,0.9421116172277154,full_holdings,106,2020Q4
180031,2021-06-30,0.9462426194310252,full_holdings,115,2021Q2
180031,2021-12-31,0.9637171364066711,full_holdings,93,2021Q4
180031,2022-06-30,0.9441997851772288,full_holdings,53,2022Q2
180031,2022-12-31,0.9625186478914238,full_holdings,46,2022Q4
180031,2023-06-30,0.9127759488402014,full_holdings,67,2023Q2
180031,2023-12-31,0.9600000000000001,full_holdings,85,2023Q4
180031,2024-06-30,0.9521514272411447,full_holdings,42,2024Q2
180031,2024-12-31,0.9733333333333334,full_holdings,39,2024Q4
200012,2020-06-30,0.9666666666666667,full_holdings,79,2020Q2
200012,2020-12-31,0.902526695859261,full_holdings,77,2020Q4
200012,2021-06-30,0.9622702788339671,full_holdings,93,2021Q2
200012,2021-12-31,0.9451120648545541,full_holdings,198,2021Q4
200012,2022-06-30,0.97,full_holdings,60,2022Q2
200012,2022-12-31,0.938440215597844,full_holdings,104,2022Q4
200012,2023-06-30,0.9444612816232182,full_holdings,122,2023Q2
200012,2023-12-31,0.98,full_holdings,83,2023Q4
200012,2024-06-30,0.9523118981951904,full_holdings,45,2024Q2
200012,2024-12-31,0.9666666666666667,full_holdings,48,2024Q4
202001,2020-06-30,0.9601522670399119,full_holdings,54,2020Q2
202001,2020-12-31,0.932818981911459,full_holdings,93,2020Q4
202001,2021-06-30,0.9269418960244649,full_holdings,115,2021Q2
202001,2021-12-31,0.919869197230059,full_holdings,137,2021Q4
202001,2022-06-30,0.9255686853766618,full_holdings,89,2022Q2
202001,2022-12-31,0.9143136736313145,full_holdings,108,2022Q4
202001,2023-06-30,0.9250255288110867,full_holdings,122,2023Q2
202001,2023-12-31,0.9200468866394987,full_holdings,138,2023Q4
202001,2024-06-30,0.9140524466071911,full_holdings,90,2024Q2
202001,2024-12-31,0.9007692307692308,full_holdings,101,2024Q4
202002,2020-06-30,0.9600346781696694,full_holdings,62,2020Q2
202002,2020-12-31,0.9328852088494806,full_holdings,98,2020Q4
202002,2021-06-30,0.9269485060394153,full_holdings,119,2021Q2
202002,2021-12-31,0.9190904311251316,full_holdings,140,2021Q4
202002,2022-06-30,0.9247791164658634,full_holdings,93,2022Q2
202002,2022-12-31,0.9142819148936171,full_holdings,111,2022Q4
202002,2023-06-30,0.9250124069478909,full_holdings,126,2023Q2
202002,2023-12-31,0.9200636498386956,full_holdings,142,2023Q4
202002,2024-06-30,0.9139295831647107,full_holdings,90,2024Q2
202002,2024-12-31,0.9007465395960972,full_holdings,101,2024Q4
