fund_code,report_quarter,as_value,rg_value,quarter_return,next_quarter_return,next_quarter_excess,rg_volatility,as_change,as_value_z,rg_value_z,rg_volatility_z,as_change_z,as_rg_inter,abs_excess,as_quintile,rg_quintile
1881,2022Q1,0.9766666666666668,0.0762958282259265,-0.15281158714703025,0.10894112634045894,0.10894112634045894,0.03701479682207715,2.220446049250313e-16,0.060884673015199155,1.8779228786916098,0.014398177930533584,0.01715921294241339,0.11433672041690017,0.10894112634045894,Q2,Q3
1881,2022Q2,0.9766666666666667,-0.06625787857087996,0.10894112634045894,-0.08937823834196901,-0.08937823834196901,0.05987460582875448,-1.1102230246251565e-16,0.06088467301519274,-1.7400588143890534,1.143071161400921,0.01715921294237643,-0.10594291194128148,0.08937823834196901,Q3,Q1(低RG)
1881,2022Q3,0.9766666666666667,0.02172616327975255,-0.08937823834196901,-0.040534713238464914,-0.040534713238464914,0.05982268830724679,0.0,0.06088467301519274,0.4929567967206996,1.1405078021061275,0.01715921294238875,0.030013513378956632,0.040534713238464914,Q1(低),Q2
1881,2022Q4,0.9833333333333334,-0.0033362214722297417,-0.040534713238464914,0.0036867052892937124,0.0036867052892937124,0.059139045671231134,0.006825938566553003,0.4458550764784015,-0.143121010409653,1.1067538467080766,0.7746931204071288,-0.06381122904186194,0.0036867052892937124,Q3,Q4
1881,2023Q1,0.9766666666666668,-0.012775178261465703,0.0036867052892937124,-0.06399583766909456,-0.06399583766909456,0.03704533864927076,-0.006779661016949046,0.060884673015199155,-0.38267965558688377,0.015906140451531752,-0.7352388714208724,-0.023299325699976448,0.06399583766909456,Q1(低),Q4
1881,2023Q2,0.97,0.014403423702841735,-0.06399583766909456,-0.07027829893683546,-0.07027829893683546,0.01584969382841039,-0.006825938566553003,-0.324085730448016,0.30710727847405034,-1.030600926582636,-0.7403746945223513,-0.09952908667016486,0.07027829893683546,Q2,Q4
1881,2023Q3,0.9666666666666667,0.0032592040262350874,-0.07027829893683546,-0.02702241923109716,-0.02702241923109716,0.011428254481748156,-0.0034364261168384758,-0.5165709321796171,0.024269436655577067,-1.2489036751827205,-0.3642109500939768,-0.012536885516645615,0.02702241923109716,Q1(低),Q1(低RG)
1881,2023Q4,0.97,-0.0006393117163209922,-0.02702241923109716,0.03896560823291417,0.03896560823291417,0.011212838709006424,0.0034482758620688614,-0.324085730448016,-0.07467403457144152,-1.2595395454490015,0.3998444455064557,0.024200789039586022,0.03896560823291417,Q2,Q3
1881,2024Q1,0.9700000000000002,-0.0325853455996362,0.03896560823291417,-0.00952775476387746,-0.00952775476387746,0.020163914148389212,2.220446049250313e-16,-0.32408573044800315,-0.8854573411122874,-0.8175919763120219,0.01715921294241339,0.28696408917492233,0.00952775476387746,Q1(低),Q1(低RG)
1881,2024Q2,0.9666666666666666,-0.007347741502166925,-0.00952775476387746,0.0851519393889486,0.0851519393889486,0.016111657859981247,-0.003436426116838809,-0.5165709321796236,-0.2449325055707474,-1.0176667972997253,-0.3642109500940138,0.1265250127237718,0.0851519393889486,Q2,Q3
1881,2024Q3,0.9700000000000001,-0.043938277244680024,0.0851519393889486,-0.13926907396622012,-0.13926907396622012,0.020504157201108715,0.0034482758620690834,-0.3240857304480096,-1.1735922467385007,-0.8007929233844221,0.39984444550648035,0.3803445005323677,0.13926907396622012,Q1(低),Q4
1985,2021Q1,0.9866666666666668,0.09873106707500028,-0.12055335968379455,0.15634218289085533,0.15634218289085533,0.032350257534449575,0.0,0.638340278210009,2.4473243012132966,-0.21590731030620663,0.01715921294238875,1.5622256753066117,0.15634218289085533,Q5(高),Q4
1985,2021Q2,0.9866666666666668,-0.01812854972618638,0.15634218289085533,0.0662552776875609,0.0662552776875609,0.08263222748698049,0.0,0.638340278210009,-0.518547044733258,2.2666987790322595,0.01715921294238875,-0.33100946480000587,0.0662552776875609,Q5(高),Q3
1985,2021Q3,0.98,0.0012234600971255023,0.0662552776875609,0.0451357121073499,0.0451357121073499,0.06263439382862188,-0.00675675675675691,0.2533698747467939,-0.0273972960644421,1.2793320616843071,-0.7326969860007551,-0.006941649472248524,0.0451357121073499,Q2,Q2
