fund_code,report_date,quarter,stock_code,stock_name,hold_ratio
001411,2023-12-31,2023Q4,301397,溯联股份,0.0
001411,2023-12-31,2023Q4,688612,威迈斯,0.0
001411,2023-12-31,2023Q4,601096,宏盛华源,0.0
001411,2023-12-31,2023Q4,603153,上海建科,0.0
001411,2023-12-31,2023Q4,001215,千味央厨,0.0
001411,2023-12-31,2023Q4,688629,华丰科技,0.0
001411,2023-12-31,2023Q4,301127,天源环保,0.0
001411,2023-12-31,2023Q4,301393,昊帆生物,0.0
001411,2023-12-31,2023Q4,688334,西高院,0.0
001411,2023-12-31,2023Q4,001216,华瓷股份,0.0
001411,2023-12-31,2023Q4,605599,菜百股份,0.0
001411,2023-12-31,2023Q4,301155,海力风电,0.0
001411,2023-12-31,2023Q4,301382,蜂助手,0.0
001411,2023-12-31,2023Q4,301149,隆华新材,0.0
001411,2023-12-31,2023Q4,688593,新相微,0.0
001411,2023-12-31,2023Q4,601083,锦江航运,0.0
001411,2023-12-31,2023Q4,301510,固高科技,0.0
001411,2023-12-31,2023Q4,603097,江苏华辰,0.0
001411,2023-12-31,2023Q4,301168,通灵股份,0.0
001411,2023-12-31,2023Q4,603190,亚通精工,0.0
001411,2023-12-31,2023Q4,603235,天新药业,0.0
001411,2023-12-31,2023Q4,605577,龙版传媒,0.0
001411,2023-12-31,2023Q4,603162,海通发展,0.0
001411,2023-12-31,2023Q4,301332,德尔玛,0.0
001411,2023-12-31,2023Q4,001319,铭科精技,0.0
001411,2023-12-31,2023Q4,603209,兴通股份,0.0
001411,2023-12-31,2023Q4,301507,民生健康,0.0
001411,2023-12-31,2023Q4,603237,五芳斋,0.0
001411,2023-12-31,2023Q4,603173,福斯达,0.0
001411,2023-12-31,2023Q4,301210,金杨股份,0.0
001411,2023-12-31,2023Q4,688523,航天环宇,0.0
001411,2023-12-31,2023Q4,688623,双元科技,0.0
001411,2023-12-31,2023Q4,603070,万控智造,0.0
001411,2023-12-31,2023Q4,301528,多浦乐,0.0
001411,2023-12-31,2023Q4,301456,盘古智能,0.0
001411,2023-12-31,2023Q4,301221,光庭信息,0.0
001411,2023-12-31,2023Q4,001229,魅视科技,0.0
001411,2023-12-31,2023Q4,001278,一彬科技,0.0
001411,2023-12-31,2023Q4,001228,永泰运,0.0
001411,2023-12-31,2023Q4,301302,华如科技,0.0
001411,2023-12-31,2023Q4,688620,安凯微,0.0
001411,2023-12-31,2023Q4,301315,威士顿,0.0
001411,2023-12-31,2023Q4,301225,恒勃股份,0.0
001411,2023-12-31,2023Q4,603176,汇通集团,0.0
001411,2023-12-31,2023Q4,301089,拓新药业,0.0
001411,2023-12-31,2023Q4,301320,豪江智能,0.0
001411,2023-12-31,2023Q4,603057,紫燕食品,0.0
001411,2023-12-31,2023Q4,688631,莱斯信息,0.0
001411,2023-12-31,2023Q4,301180,万祥科技,0.0
001411,2023-12-31,2023Q4,603282,亚光股份,0.0
001411,2023-12-31,2023Q4,688602,康鹏科技,0.0
001411,2023-12-31,2023Q4,688719,爱科赛博,0.0
001411,2023-12-31,2023Q4,301069,凯盛新材,0.0
001411,2023-12-31,2023Q4,605365,立达信,0.0
001411,2023-12-31,2023Q4,301550,斯菱股份,0.0
001411,2023-12-31,2023Q4,301399,英特科技,0.0
001411,2023-12-31,2023Q4,301508,中机认检,0.0
001411,2023-12-31,2023Q4,300953,震裕科技,0.0
001411,2023-12-31,2023Q4,301251,威尔高,0.0
001411,2023-12-31,2023Q4,603135,中重科技,0.0
001411,2023-12-31,2023Q4,605566,福莱蒽特,0.0
001411,2023-12-31,2023Q4,301499,维科精密,0.0
001411,2023-12-31,2023Q4,001317,三羊马,0.0
001411,2023-12-31,2023Q4,001260,坤泰股份,0.0
001411,2023-12-31,2023Q4,001366,播恩集团,0.0
001411,2023-12-31,2023Q4,603073,彩蝶实业,0.0
001411,2023-12-31,2023Q4,001313,粤海饲料,0.0
001411,2023-12-31,2023Q4,001219,青岛食品,0.0
001411,2023-12-31,2023Q4,001218,丽臣实业,0.0
001411,2023-12-31,2023Q4,300917,特发服务,0.0
001411,2023-12-31,2023Q4,301090,华润材料,0.0
001411,2023-12-31,2023Q4,688653,康希通信,0.0
001411,2023-12-31,2023Q4,603130,云中马,0.0
001411,2023-12-31,2023Q4,001268,联合精密,0.0
001411,2023-12-31,2023Q4,001266,宏英智能,0.0
001411,2023-12-31,2023Q4,603216,梦天家居,0.0
001411,2023-12-31,2023Q4,301372,科净源,0.0
001411,2023-12-31,2023Q4,301261,恒工精密,0.0
001411,2023-12-31,2023Q4,300941,创识科技,0.0
001411,2023-12-31,2023Q4,603219,富佳股份,0.0
001411,2023-12-31,2023Q4,603215,比依股份,0.0
001411,2023-12-31,2023Q4,688716,中研股份,0.0
001411,2023-12-31,2023Q4,603280,南方路机,0.0
001411,2023-12-31,2023Q4,300918,南山智尚,0.0
001411,2023-12-31,2023Q4,301413,安培龙,0.0
001411,2023-12-31,2023Q4,001296,长江材料,0.0
001411,2023-12-31,2023Q4,300940,南极光,0.0
001411,2023-12-31,2023Q4,603051,鹿山新材,0.0
001411,2023-12-31,2023Q4,001333,光华股份,0.0
001411,2023-12-31,2023Q4,001331,胜通能源,0.0
001411,2023-12-31,2023Q4,301516,中远通,0.0
001411,2023-12-31,2023Q4,301111,粤万年青,0.0
001411,2023-12-31,2023Q4,603170,宝立食品,0.0
001411,2023-12-31,2023Q4,001238,浙江正特,0.0
001411,2023-12-31,2023Q4,301096,百诚医药,0.0
001411,2023-12-31,2023Q4,001288,运机集团,0.0
001411,2023-12-31,2023Q4,001299,美能能源,0.0
001411,2023-12-31,2023Q4,300962,中金辐照,0.0
001411,2023-12-31,2023Q4,001222,源飞宠物,0.0
001411,2023-12-31,2023Q4,301199,迈赫股份,0.0
001411,2023-12-31,2023Q4,301428,世纪恒通,0.0
001411,2023-12-31,2023Q4,001368,通达创智,0.0
001411,2023-12-31,2023Q4,301100,风光股份,0.0
001411,2023-12-31,2023Q4,001230,劲旅环境,0.0
001411,2023-12-31,2023Q4,605319,无锡振华,0.0
001411,2023-12-31,2023Q4,001256,炜冈科技,0.0
001411,2023-12-31,2023Q4,301568,思泰克,0.0
001411,2023-12-31,2023Q4,300932,三友联众,0.0
001411,2023-12-31,2023Q4,301126,达嘉维康,0.0
001411,2023-12-31,2023Q4,603213,镇洋发展,0.0
001411,2023-12-31,2023Q4,603048,浙江黎明,0.0
001411,2023-12-31,2023Q4,301355,南王科技,0.0
001411,2023-12-31,2023Q4,301323,新莱福,0.0
001411,2023-12-31,2023Q4,301459,丰茂股份,0.0
001411,2023-12-31,2023Q4,301138,华研精机,0.0
001411,2023-12-31,2023Q4,688720,艾森股份,0.0
001411,2023-12-31,2023Q4,688573,信宇人,0.0
001411,2023-12-31,2023Q4,301489,思泉新材,0.0
001411,2023-12-31,2023Q4,688651,盛邦安全,0.0
001411,2023-12-31,2023Q4,001234,泰慕士,0.0
001411,2023-12-31,2023Q4,301517,陕西华达,0.0
001411,2023-12-31,2023Q4,603151,邦基科技,0.0
001411,2023-12-31,2023Q4,603182,嘉华股份,0.0
001411,2023-12-31,2023Q4,301548,崇德科技,0.0
001411,2023-12-31,2023Q4,603065,宿迁联盛,0.0
001411,2023-12-31,2023Q4,301232,飞沃科技,0.0
001411,2023-12-31,2023Q4,605567,春雪食品,0.0
001411,2023-12-31,2023Q4,001212,中旗新材,0.0
001411,2023-12-31,2023Q4,688657,浩辰软件,0.0
001411,2023-12-31,2023Q4,688646,逸飞激光,0.0
001411,2023-12-31,2023Q4,301133,金钟股份,0.0
001411,2023-12-31,2023Q4,001336,楚环科技,0.0
001411,2023-12-31,2023Q4,605069,正和生态,0.0
001411,2023-12-31,2023Q4,688671,碧兴物联,0.0
001411,2023-12-31,2023Q4,688479,友车科技,0.0
001411,2023-12-31,2023Q4,301555,惠柏新材,0.0
001411,2023-12-31,2023Q4,688693,锴威特,0.0
001411,2023-12-31,2023Q4,300930,屹通新材,0.0
001411,2023-12-31,2023Q4,300937,药易购,0.0
001411,2023-12-31,2023Q4,603275,众辰科技,0.0
001411,2023-12-31,2023Q4,301170,锡南科技,0.0
001411,2023-12-31,2023Q4,605033,美邦股份,0.0
001411,2023-12-31,2023Q4,301118,恒光股份,0.0
001411,2023-12-31,2023Q4,605011,杭州热电,0.0
001411,2023-12-31,2023Q4,603272,联翔股份,0.0
001411,2023-12-31,2023Q4,301533,威马农机,0.0
001411,2023-12-31,2023Q4,300925,法本信息,0.0
001411,2023-12-31,2023Q4,300952,恒辉安防,0.0
001411,2023-12-31,2023Q4,301116,益客食品,0.0
001411,2023-12-31,2023Q4,001231,农心科技,0.0
001411,2023-12-31,2023Q4,688429,时创能源,0.0
001411,2023-12-31,2023Q4,603150,万朗磁塑,0.0
001411,2023-12-31,2023Q4,301295,美硕科技,0.0
001411,2023-12-31,2023Q4,301337,亚华电子,0.0
001411,2023-12-31,2023Q4,300804,广康生化,0.0
001411,2023-12-31,2023Q4,301505,苏州规划,0.0
001411,2023-12-31,2023Q4,300956,英力股份,0.0
001411,2023-12-31,2023Q4,301529,福赛科技,0.0
001411,2023-12-31,2023Q4,301182,凯旺科技,0.0
001411,2023-12-31,2023Q4,300945,曼卡龙,0.0
001411,2023-12-31,2023Q4,601528,瑞丰银行,0.0
001411,2023-12-31,2023Q4,300963,中洲特材,0.0
001411,2023-12-31,2023Q4,300966,共同药业,0.0
001411,2023-12-31,2023Q4,301515,港通医疗,0.0
001411,2023-12-31,2023Q4,688648,中邮科技,0.0
001411,2023-12-31,2023Q4,300834,星辉环材,0.0
001411,2023-12-31,2023Q4,605287,德才股份,0.0
001411,2023-12-31,2023Q4,301158,德石股份,0.0
001411,2023-12-31,2023Q4,688450,光格科技,0.0
001411,2023-12-31,2023Q4,603119,浙江荣泰,0.0
001411,2023-12-31,2023Q4,001210,金房能源,0.0
001411,2023-12-31,2023Q4,300922,天秦装备,0.0
001411,2023-12-31,2023Q4,001380,华纬科技,0.0
001411,2023-12-31,2023Q4,301108,洁雅股份,0.0
001411,2023-12-31,2023Q4,603270,金帝股份,0.0
001411,2023-12-31,2023Q4,603273,天元智能,0.0
001411,2023-12-31,2023Q4,301166,优宁维,0.0
001411,2023-12-31,2023Q4,300931,通用电梯,0.0
001411,2023-12-31,2023Q4,300943,春晖智控,0.0
001411,2023-12-31,2023Q4,603193,润本股份,0.0
001411,2023-12-31,2023Q4,301198,喜悦智行,0.0
001411,2023-12-31,2023Q4,603107,上海汽配,0.0
001411,2023-12-31,2023Q4,300950,德固特,0.0
001411,2023-12-31,2023Q4,300958,建工修复,0.0
001411,2023-12-31,2023Q4,300960,通业科技,0.0
001411,2023-12-31,2023Q4,300942,易瑞生物,0.0
001411,2023-12-31,2023Q4,603075,热威股份,0.0
001411,2023-12-31,2023Q4,001306,夏厦精密,0.0
001411,2023-12-31,2023Q4,001326,联域股份,0.0
001411,2023-12-31,2023Q4,300948,冠中生态,0.0
001411,2023-12-31,2023Q4,001209,洪兴股份,0.0
001411,2023-12-31,2023Q4,605259,绿田机械,0.0
001411,2023-12-31,2023Q4,300961,深水海纳,0.0
001411,2023-12-31,2023Q4,001358,兴欣新材,0.0
001411,2023-12-31,2023Q4,001282,三联锻造,0.0
001411,2023-12-31,2023Q4,001239,永达股份,0.0
001411,2023-12-31,2023Q4,300929,华骐环保,0.0
001411,2023-12-31,2023Q4,001269,欧晶科技,0.0
001411,2023-12-31,2023Q4,301419,阿莱德,0.0
001411,2023-12-31,2023Q4,603125,常青科技,0.0
001411,2023-12-31,2023Q4,301092,争光股份,0.0
001411,2023-12-31,2023Q4,001311,多利科技,0.0
001411,2023-12-31,2023Q4,603172,万丰股份,0.0
001411,2023-12-31,2023Q4,600955,维远股份,0.0
001411,2023-12-31,2023Q4,002987,京北方,0.0
001411,2023-12-31,2023Q4,001328,登康口腔,0.0
001411,2023-12-31,2023Q4,001287,中电港,0.0
001411,2023-12-31,2023Q4,301068,大地海洋,0.0
001411,2023-12-31,2023Q4,001360,南矿集团,0.0
001411,2023-12-31,2023Q4,001202,炬申股份,0.0
001411,2023-12-31,2023Q4,301196,唯科科技,0.0
001411,2023-12-31,2023Q4,601089,福元医药,0.0
001411,2023-12-31,2023Q4,603122,合富中国,0.0
001411,2023-12-31,2023Q4,605589,圣泉集团,0.0
001411,2023-12-31,2023Q4,301088,戎美股份,0.0
001411,2023-12-31,2023Q4,301301,川宁生物,0.0
001411,2023-12-31,2023Q4,001286,陕西能源,0.0
001411,2023-12-31,2023Q4,301063,海锅股份,0.0
001411,2023-12-31,2023Q4,301322,绿通科技,0.0
001411,2023-12-31,2023Q4,301079,邵阳液压,0.0
001411,2023-12-31,2023Q4,603281,江瀚新材,0.0
001411,2023-12-31,2023Q4,301246,宏源药业,0.0
001411,2023-12-31,2023Q4,000977,浪潮信息,9.32
001411,2023-12-31,2023Q4,688258,卓易信息,7.59
001411,2023-12-31,2023Q4,300308,中际旭创,5.77
001411,2023-12-31,2023Q4,603019,中科曙光,5.7
001411,2023-12-31,2023Q4,002777,久远银海,4.86
001411,2023-12-31,2023Q4,300996,普联软件,4.82
001411,2023-12-31,2023Q4,603108,润达医疗,4.72
001411,2023-12-31,2023Q4,600536,中国软件,4.47
001411,2023-12-31,2023Q4,002230,科大讯飞,4.35
001411,2023-12-31,2023Q4,300394,天孚通信,4.21
001411,2023-12-31,2023Q4,000032,深桑达A,8.98
001411,2023-12-31,2023Q4,600536,中国软件,8.55
001411,2023-12-31,2023Q4,688258,卓易信息,7.75
001411,2023-12-31,2023Q4,603138,海量数据,5.93
001411,2023-12-31,2023Q4,002368,太极股份,4.96
001411,2023-12-31,2023Q4,688118,普元信息,4.84
001411,2023-12-31,2023Q4,300130,新国都,4.06
001411,2023-12-31,2023Q4,300212,易华录,3.39
001411,2023-12-31,2023Q4,002180,纳思达,3.37
001411,2023-12-31,2023Q4,300366,创意信息,3.24
001411,2023-12-31,2023Q4,688258,卓易信息,7.12
001411,2023-12-31,2023Q4,600536,中国软件,6.95
001411,2023-12-31,2023Q4,603138,海量数据,5.58
001411,2023-12-31,2023Q4,300229,拓尔思,3.93
001411,2023-12-31,2023Q4,300212,易华录,3.22
001411,2023-12-31,2023Q4,002368,太极股份,3.01
001411,2023-12-31,2023Q4,000032,深桑达A,2.71
001411,2023-12-31,2023Q4,300339,润和软件,2.66
001411,2023-12-31,2023Q4,300253,卫宁健康,2.62
001411,2023-12-31,2023Q4,688118,普元信息,2.6
001411,2024-06-30,2024Q2,688608,恒玄科技,8.18
001411,2024-06-30,2024Q2,688213,思特威,7.62
001411,2024-06-30,2024Q2,301339,通行宝,7.52
001411,2024-06-30,2024Q2,002869,金溢科技,7.36
001411,2024-06-30,2024Q2,300552,万集科技,7.33
001411,2024-06-30,2024Q2,603296,华勤技术,7.16
001411,2024-06-30,2024Q2,688692,达梦数据,6.63
001411,2024-06-30,2024Q2,002938,鹏鼎控股,6.29
001411,2024-06-30,2024Q2,002373,千方科技,5.61
001411,2024-06-30,2024Q2,688362,甬矽电子,5.15
001411,2024-06-30,2024Q2,300661,圣邦股份,8.99
001411,2024-06-30,2024Q2,688766,普冉股份,8.88
001411,2024-06-30,2024Q2,603501,韦尔股份,8.18
001411,2024-06-30,2024Q2,002180,纳思达,7.49
001411,2024-06-30,2024Q2,603986,兆易创新,7.43
001411,2024-06-30,2024Q2,300502,新易盛,6.14
001411,2024-06-30,2024Q2,000021,深科技,4.86
001411,2024-06-30,2024Q2,688213,思特威,4.64
001411,2024-06-30,2024Q2,688692,达梦数据,4.54
001411,2024-06-30,2024Q2,688123,聚辰股份,4.16
001411,2024-06-30,2024Q2,603986,兆易创新,8.44
001411,2024-06-30,2024Q2,300661,圣邦股份,8.35
001411,2024-06-30,2024Q2,603501,韦尔股份,7.48
001411,2024-06-30,2024Q2,688766,普冉股份,7.1
001411,2024-06-30,2024Q2,300502,新易盛,6.81
001411,2024-06-30,2024Q2,002180,纳思达,6.07
001411,2024-06-30,2024Q2,300308,中际旭创,5.91
001411,2024-06-30,2024Q2,688525,佰维存储,3.56
001411,2024-06-30,2024Q2,688123,聚辰股份,3.12
001411,2024-06-30,2024Q2,300782,卓胜微,3.1
001411,2024-06-30,2024Q2,001309,德明利,2.98
001411,2024-06-30,2024Q2,000021,深科技,2.5
001411,2024-06-30,2024Q2,688692,达梦数据,2.43
001411,2024-06-30,2024Q2,688416,恒烁股份,2.02
001411,2024-06-30,2024Q2,688110,东芯股份,0.96
001411,2024-06-30,2024Q2,688153,唯捷创芯,0.75
001411,2024-06-30,2024Q2,301308,江波龙,0.19
001411,2024-06-30,2024Q2,301589,诺瓦星云,0.03
001411,2024-06-30,2024Q2,301565,中仑新材,0.02
001411,2024-06-30,2024Q2,301536,星宸科技,0.02
001411,2024-06-30,2024Q2,301580,爱迪特,0.02
001411,2024-06-30,2024Q2,301538,骏鼎达,0.02
001411,2024-06-30,2024Q2,688691,灿芯股份,0.02
001411,2024-06-30,2024Q2,301392,汇成真空,0.02
001411,2024-06-30,2024Q2,001389,广合科技,0.01
001411,2024-06-30,2024Q2,301539,宏鑫科技,0.01
001411,2024-06-30,2024Q2,301587,中瑞股份,0.01
001411,2024-06-30,2024Q2,688530,欧莱新材,0.01
001411,2024-06-30,2024Q2,688695,中创股份,0.01
001411,2024-06-30,2024Q2,301588,美新科技,0.01
001411,2024-06-30,2024Q2,603381,永臻股份,0.01
001411,2024-06-30,2024Q2,603344,星德胜,0.01
001411,2024-06-30,2024Q2,001359,平安电工,0.01
001411,2024-06-30,2024Q2,001379,腾达科技,0.0
001411,2024-06-30,2024Q2,603375,盛景微,0.0
001411,2024-06-30,2024Q2,002475,立讯精密,0.0
001411,2024-06-30,2024Q2,603285,键邦股份,0.0
001411,2024-06-30,2024Q2,603350,安乃达,0.0
001411,2024-06-30,2024Q2,688709,成都华微,0.0
001411,2024-06-30,2024Q2,002415,海康威视,0.0
001411,2024-06-30,2024Q2,301127,天源环保,0.0
001411,2024-06-30,2024Q2,688652,京仪装备,0.0
001411,2024-06-30,2024Q2,601096,宏盛华源,0.0
001411,2024-06-30,2024Q2,601033,永兴股份,0.0
001411,2024-06-30,2024Q2,301508,中机认检,0.0
001411,2024-06-30,2024Q2,001288,运机集团,0.0
001411,2024-06-30,2024Q2,300917,特发服务,0.0
001411,2024-06-30,2024Q2,688334,西高院,0.0
001411,2024-06-30,2024Q2,688584,上海合晶,0.0
001411,2024-06-30,2024Q2,603235,天新药业,0.0
001411,2024-06-30,2024Q2,603173,福斯达,0.0
001411,2024-06-30,2024Q2,301488,豪恩汽电,0.0
001411,2024-06-30,2024Q2,603153,上海建科,0.0
001411,2024-06-30,2024Q2,605599,菜百股份,0.0
001411,2024-06-30,2024Q2,301550,斯菱股份,0.0
001411,2024-06-30,2024Q2,301558,三态股份,0.0
001411,2024-06-30,2024Q2,601083,锦江航运,0.0
001411,2024-06-30,2024Q2,001318,阳光乳业,0.0
001411,2024-06-30,2024Q2,603209,兴通股份,0.0
001411,2024-06-30,2024Q2,301397,溯联股份,0.0
001411,2024-06-30,2024Q2,301516,中远通,0.0
001411,2024-06-30,2024Q2,603237,五芳斋,0.0
001411,2024-06-30,2024Q2,301251,威尔高,0.0
001411,2024-06-30,2024Q2,301393,昊帆生物,0.0
001411,2024-06-30,2024Q2,300953,震裕科技,0.0
001411,2024-06-30,2024Q2,603219,富佳股份,0.0
001411,2024-06-30,2024Q2,301149,隆华新材,0.0
001411,2024-06-30,2024Q2,603190,亚通精工,0.0
001411,2024-06-30,2024Q2,301507,民生健康,0.0
001411,2024-06-30,2024Q2,603162,海通发展,0.0
001411,2024-06-30,2024Q2,301456,盘古智能,0.0
001411,2024-06-30,2024Q2,301548,崇德科技,0.0
001411,2024-06-30,2024Q2,301180,万祥科技,0.0
001411,2024-06-30,2024Q2,001229,魅视科技,0.0
001411,2024-06-30,2024Q2,688623,双元科技,0.0
001411,2024-06-30,2024Q2,301517,陕西华达,0.0
001411,2024-06-30,2024Q2,301332,德尔玛,0.0
001411,2024-06-30,2024Q2,301155,海力风电,0.0
001411,2024-06-30,2024Q2,301566,达利凯普,0.0
001411,2024-06-30,2024Q2,605365,立达信,0.0
001411,2024-06-30,2024Q2,301320,豪江智能,0.0
001411,2024-06-30,2024Q2,688593,新相微,0.0
001411,2024-06-30,2024Q2,301382,蜂助手,0.0
001411,2024-06-30,2024Q2,300956,英力股份,0.0
001411,2024-06-30,2024Q2,301225,恒勃股份,0.0
001411,2024-06-30,2024Q2,300930,屹通新材,0.0
001411,2024-06-30,2024Q2,001313,粤海饲料,0.0
001411,2024-06-30,2024Q2,605577,龙版传媒,0.0
001411,2024-06-30,2024Q2,301489,思泉新材,0.0
001411,2024-06-30,2024Q2,300918,南山智尚,0.0
001411,2024-06-30,2024Q2,301413,安培龙,0.0
001411,2024-06-30,2024Q2,001319,铭科精技,0.0
001411,2024-06-30,2024Q2,603070,万控智造,0.0
001411,2024-06-30,2024Q2,603130,云中马,0.0
001411,2024-06-30,2024Q2,301499,维科精密,0.0
001411,2024-06-30,2024Q2,301210,金杨股份,0.0
001411,2024-06-30,2024Q2,603135,中重科技,0.0
001411,2024-06-30,2024Q2,603057,紫燕食品,0.0
001411,2024-06-30,2024Q2,301399,英特科技,0.0
001411,2024-06-30,2024Q2,301302,华如科技,0.0
001411,2024-06-30,2024Q2,688653,康希通信,0.0
001411,2024-06-30,2024Q2,301168,通灵股份,0.0
001411,2024-06-30,2024Q2,688458,美芯晟,0.0
001411,2024-06-30,2024Q2,688620,安凯微,0.0
001411,2024-06-30,2024Q2,301459,丰茂股份,0.0
001411,2024-06-30,2024Q2,301199,迈赫股份,0.0
001411,2024-06-30,2024Q2,688602,康鹏科技,0.0
001411,2024-06-30,2024Q2,688523,航天环宇,0.0
001411,2024-06-30,2024Q2,301591,肯特股份,0.0
001411,2024-06-30,2024Q2,603082,北自科技,0.0
001411,2024-06-30,2024Q2,001228,永泰运,0.0
001411,2024-06-30,2024Q2,301096,百诚医药,0.0
001411,2024-06-30,2024Q2,001296,长江材料,0.0
001411,2024-06-30,2024Q2,300962,中金辐照,0.0
001411,2024-06-30,2024Q2,301568,思泰克,0.0
001411,2024-06-30,2024Q2,603282,亚光股份,0.0
001411,2024-06-30,2024Q2,603073,彩蝶实业,0.0
001411,2024-06-30,2024Q2,301528,多浦乐,0.0
001411,2024-06-30,2024Q2,301221,光庭信息,0.0
001411,2024-06-30,2024Q2,301418,协昌科技,0.0
001411,2024-06-30,2024Q2,001266,宏英智能,0.0
001411,2024-06-30,2024Q2,300941,创识科技,0.0
001411,2024-06-30,2024Q2,001278,一彬科技,0.0
001411,2024-06-30,2024Q2,001331,胜通能源,0.0
001411,2024-06-30,2024Q2,001222,源飞宠物,0.0
001411,2024-06-30,2024Q2,001238,浙江正特,0.0
001411,2024-06-30,2024Q2,301315,威士顿,0.0
001411,2024-06-30,2024Q2,603215,比依股份,0.0
001411,2024-06-30,2024Q2,301261,恒工精密,0.0
001411,2024-06-30,2024Q2,001218,丽臣实业,0.0
001411,2024-06-30,2024Q2,605011,杭州热电,0.0
001411,2024-06-30,2024Q2,603280,南方路机,0.0
001411,2024-06-30,2024Q2,301323,新莱福,0.0
001411,2024-06-30,2024Q2,603176,汇通集团,0.0
001411,2024-06-30,2024Q2,001366,播恩集团,0.0
001411,2024-06-30,2024Q2,688719,爱科赛博,0.0
001411,2024-06-30,2024Q2,603216,梦天家居,0.0
001411,2024-06-30,2024Q2,301069,凯盛新材,0.0
001411,2024-06-30,2024Q2,001317,三羊马,0.0
001411,2024-06-30,2024Q2,001219,青岛食品,0.0
001411,2024-06-30,2024Q2,001333,光华股份,0.0
001411,2024-06-30,2024Q2,001268,联合精密,0.0
001411,2024-06-30,2024Q2,001368,通达创智,0.0
001411,2024-06-30,2024Q2,688646,逸飞激光,0.0
001411,2024-06-30,2024Q2,301138,华研精机,0.0
001411,2024-06-30,2024Q2,001299,美能能源,0.0
001411,2024-06-30,2024Q2,605319,无锡振华,0.0
001411,2024-06-30,2024Q2,001212,中旗新材,0.0
001411,2024-06-30,2024Q2,001260,坤泰股份,0.0
001411,2024-06-30,2024Q2,603048,浙江黎明,0.0
001411,2024-06-30,2024Q2,688720,艾森股份,0.0
001411,2024-06-30,2024Q2,301555,惠柏新材,0.0
001411,2024-06-30,2024Q2,300932,三友联众,0.0
001411,2024-06-30,2024Q2,605566,福莱蒽特,0.0
001411,2024-06-30,2024Q2,301520,万邦医药,0.0
001411,2024-06-30,2024Q2,688648,中邮科技,0.0
001411,2024-06-30,2024Q2,301428,世纪恒通,0.0
001411,2024-06-30,2024Q2,301089,拓新药业,0.0
001411,2024-06-30,2024Q2,301182,凯旺科技,0.0
001411,2024-06-30,2024Q2,301170,锡南科技,0.0
001411,2024-06-30,2024Q2,001256,炜冈科技,0.0
001411,2024-06-30,2024Q2,603170,宝立食品,0.0
001411,2024-06-30,2024Q2,301526,国际复材,0.0
001411,2024-06-30,2024Q2,301337,亚华电子,0.0
001411,2024-06-30,2024Q2,301090,华润材料,0.0
001411,2024-06-30,2024Q2,688693,锴威特,0.0
001411,2024-06-30,2024Q2,300925,法本信息,0.0
001411,2024-06-30,2024Q2,601528,瑞丰银行,0.0
001411,2024-06-30,2024Q2,301232,飞沃科技,0.0
001411,2024-06-30,2024Q2,603150,万朗磁塑,0.0
001411,2024-06-30,2024Q2,300940,南极光,0.0
001411,2024-06-30,2024Q2,001230,劲旅环境,0.0
001411,2024-06-30,2024Q2,301133,金钟股份,0.0
001411,2024-06-30,2024Q2,603151,邦基科技,0.0
001411,2024-06-30,2024Q2,301381,赛维时代,0.0
001411,2024-06-30,2024Q2,301372,科净源,0.0
001411,2024-06-30,2024Q2,301578,辰奕智能,0.0
001411,2024-06-30,2024Q2,688573,信宇人,0.0
001411,2024-06-30,2024Q2,301295,美硕科技,0.0
001411,2024-06-30,2024Q2,001336,楚环科技,0.0
001411,2024-06-30,2024Q2,000988,华工科技,0.0
001411,2024-06-30,2024Q2,301126,达嘉维康,0.0
001411,2024-06-30,2024Q2,603213,镇洋发展,0.0
001411,2024-06-30,2024Q2,301529,福赛科技,0.0
001411,2024-06-30,2024Q2,300834,星辉环材,0.0
001411,2024-06-30,2024Q2,603051,鹿山新材,0.0
001411,2024-06-30,2024Q2,603193,润本股份,0.0
001411,2024-06-30,2024Q2,300952,恒辉安防,0.0
001411,2024-06-30,2024Q2,688429,时创能源,0.0
001411,2024-06-30,2024Q2,603119,浙江荣泰,0.0
001411,2024-06-30,2024Q2,301505,苏州规划,0.0
001411,2024-06-30,2024Q2,603275,众辰科技,0.0
001411,2024-06-30,2024Q2,301533,威马农机,0.0
001411,2024-06-30,2024Q2,603182,嘉华股份,0.0
001411,2024-06-30,2024Q2,688716,中研股份,0.0
001411,2024-06-30,2024Q2,001234,泰慕士,0.0
001411,2024-06-30,2024Q2,301100,风光股份,0.0
001411,2024-06-30,2024Q2,300963,中洲特材,0.0
001411,2024-06-30,2024Q2,688657,浩辰软件,0.0
001411,2024-06-30,2024Q2,301355,南王科技,0.0
001411,2024-06-30,2024Q2,301111,粤万年青,0.0
001411,2024-06-30,2024Q2,688479,友车科技,0.0
001411,2024-06-30,2024Q2,605033,美邦股份,0.0
001411,2024-06-30,2024Q2,301502,华阳智能,0.0
001411,2024-06-30,2024Q2,688651,盛邦安全,0.0
001411,2024-06-30,2024Q2,301172,君逸数码,0.0
001411,2024-06-30,2024Q2,301116,益客食品,0.0
001411,2024-06-30,2024Q2,300950,德固特,0.0
001411,2024-06-30,2024Q2,001231,农心科技,0.0
001411,2024-06-30,2024Q2,603273,天元智能,0.0
001411,2024-06-30,2024Q2,300937,药易购,0.0
001411,2024-06-30,2024Q2,300804,广康生化,0.0
