fund_code,composite_ew,composite_pc,alloc_ew,alloc_pc,active_ew,active_pc,discipl_ew,discipl_pc
12301,-0.14911269245480427,-0.15228020029108433,-0.36736940710319804,-0.408385532127102,-0.0008828215968109399,-0.12719240105322052,-0.20663996736632984,-0.05831930990369664
12456,0.12073253396674342,0.2126170637457828,0.3286477566021794,0.3653406798913357,1.6530451483340458,2.6528459778598674,-0.3747082797314648,-0.859894853872207
12457,0.05922460941213343,0.11781287974909048,0.3280662250451869,0.364694221395448,1.3991696992062903,2.217243940168753,-0.39594200661748213,-0.8991146219084637
13107,0.07646181657215906,0.2000768895511458,1.786548029303063,1.9860128620144024,0.013431884806697325,-0.13741679029620715,-0.5024796635124911,0.1905946167529944
13108,0.06297537664400477,0.18495678508577904,1.786548029303063,1.9860128620144024,-0.0002652485482645961,-0.16091591087444387,-0.5024796635124911,0.1905946167529944
13238,-0.6424828163981567,-0.8976886325275873,-1.1040006496800667,-1.2272603109316866,-0.49933051417827734,-0.9956752382124076,-0.7961110875545762,-1.7077415990454106
13239,-0.6473183332031083,-0.8100106869712768,-1.1057074380230607,-1.229157659083723,-0.5162705863052001,-1.0252492303963916,-0.40390556450028725,-0.7476308219574441
13312,-0.34712301446636745,-0.5072249811530604,0.9022386982861652,1.002972005237645,0.08992409950208052,-0.18404118584240436,0.1411982529321415,-0.646181568795011
13369,-0.040449053539370484,-0.10487529892356674,0.8413774957064556,0.9353157602677744,-0.44887028897358383,-1.0240217942481795,0.7111545019831658,0.8058102703912652
13370,-0.04858313281795098,-0.1140705928065575,0.8413774957064556,0.9353157602677744,-0.4577678304355802,-1.0392866233366378,0.7111545019831658,0.8058102703912652
13840,0.2771504993173884,0.33190860649507464,2.2649022938500085,2.517774508724947,0.6760373118252299,0.7289673992956223,-0.4198552047664986,-0.39710886404571183
13841,0.3545292099019067,0.22640443494999252,2.2341417474293817,2.483579603336487,1.232393413425051,,-0.461108782492365,-0.4733063096358973
13949,-0.2991398464496316,-0.26257172551204677,0.46782928236571364,0.5200615694433499,0.20548415506890563,0.16802376181874504,-0.47648216373047814,-0.27184533193244476
14282,-0.0715093803681336,0.09436305406143021,0.607697932671717,0.6755462997411861,0.8466978249345953,1.3370585911971016,-0.44162152490502027,-0.004596051659612623
14319,0.45924100265510837,0.5657246584810419,2.427733511559003,2.698785535242764,0.27170719693821943,0.12344629075874332,0.2862287610809236,0.8023395785322405
14320,0.5072911176541711,0.649990473998531,2.484176830955047,2.7615306484200794,0.236947586667194,0.04637226976773766,0.5852744371339945,1.3546920746345787
14497,-0.34799416682594875,-0.1025581282847196,-0.18614440476874938,-0.20692708844047525,0.17974951016373403,0.06605103005023608,-0.06011956912339822,1.546977825909201
14549,-0.10451262326522232,0.015982992828844595,0.4610411021085403,0.5125155012272732,1.4242515463351415,2.18586158486044,-0.7371588729501872,-0.8272696140298171
14611,0.26121179183009896,0.026560721091477963,0.40308439195531054,0.44808802997185054,1.4390961871196688,2.178673591113625,0.6727066700374289,-1.5197807964047934
14612,-0.06699425679705635,-0.5283105965257934,0.40308439195531054,0.44808802997185054,-0.4613333965410236,-1.0817476064877631,0.6727066700374289,-1.5197807964047934
14833,0.01385047633517873,-0.002646535027701585,0.48119459830870004,0.5349190985622351,0.4089059210553744,,-0.3072563146538953,-0.048410427001636266
14975,0.6317704969388918,0.7528017307948446,0.9411081207009429,1.0461811278521282,0.7077408686742445,0.968538072229824,1.2381166005097315,1.5984337929386836
14989,0.5443521671532526,0.712444146342353,1.6502035834796414,1.8344458072091792,1.0140090026186435,,1.047908351828856,2.1737828595102107
15389,0.3526580001644369,0.389247856320543,0.499274699014069,0.5550178095727563,0.24532114486437595,0.023346541169372886,0.9695074107632276,1.3552780408361798
15491,-0.07964025571383333,-0.335100146453977,0.46336373296133293,0.5150974495833759,0.7507088076368217,,0.03656542924060366,-0.4621186777315025
15576,-0.3778037942079597,-0.6587592268674108,0.15865600503749747,0.17636965895801313,-0.5631708460427043,-1.3213034690313317,0.6969810195747547,-0.2483326073138409
15585,0.5902529358816302,0.7707590575392047,1.7654713905726827,1.9625830549675158,0.9558032926253559,,1.0065096053470721,2.0774789059838366
15967,0.6040919038851651,0.7313416891477034,1.3060016016248326,1.451814301152682,1.096395615883814,1.5547399388433296,1.2544008928178794,1.4137425819057434
16262,-0.02302773941770857,0.27990200550391064,0.9209363605978313,1.0237572274827236,1.3778338491630504,1.9872725915633442,0.05656439688371406,1.1618832571282434
16263,0.13216081958467296,-0.2772482237411459,0.52873083445154,0.587762668868186,-0.24014250674541593,-0.6241594481945901,1.8586464700149923,-0.27282268290739237
16370,0.09671594934001121,-0.11927339291372381,-0.015281678867741538,-0.016987850472930194,1.492988184259943,,1.150259706494127,1.4682914017505724
16371,-0.22556272261295093,-0.31190776205939913,-0.005052528701090547,-0.0056166343257938334,-0.3950107693296553,-1.2341863756015343,1.1545543495191029,1.4762238247369959
16461,0.43385785068407573,0.38559143831604165,-0.19878347838514657,-0.22097729160008675,1.4985436621469066,2.379034813027783,0.2615162510125259,-0.8863795608616153
16500,0.6395762914240228,0.6584464614170776,2.739052636298061,3.0448628730930247,1.0502598171794066,,-0.31472279924592506,-0.11549866032023189
16501,0.46610376389987346,0.5111446998928575,2.7393756582719204,3.04522195988178,0.2665462810262098,0.09021620802930724,-0.5231121806327053,-0.382382793287758
16579,0.26605112542536924,0.26779551148730774,-0.03443399038322402,-0.038278482677144135,1.3802078061157366,2.1290387627486145,-0.49985178889928167,-1.2343719368666086
16721,2.048018848343788,2.1646030564648564,2.619348131614445,2.911793578540969,2.422728381281275,,1.4994179298485533,
16772,-0.6033803902562218,-0.41438897658290674,-0.7242800540043021,-0.8051446025294743,-0.585476336224926,-1.1861868272814402,-1.0050314178321746,0.8104921037894014
16773,-0.4185180217688567,-0.27834610401078386,-0.7242800540043021,-0.8051446025294743,0.6152813625371824,,-1.0050314178321746,0.8104921037894014
16780,0.36545676585012515,0.24927192760729625,0.6249345099478728,0.6947073094683662,1.4645179983481358,2.273881111542691,-0.0639058693793656,-1.6401508115513874
17102,0.6449453275471037,0.4981463650154433,1.0135693890874584,1.1267325648429585,1.6109982425025704,,1.0809070533256686,1.1998019798673334
17103,0.6467004097231047,0.5205025154549575,1.0338724715773713,1.1493024495044057,1.6227086779851947,,1.1092423751624438,1.3388311941567637
17234,1.053656985199663,0.09082574705610862,-0.4667594337653551,-0.5188722741958279,-0.5184563526297743,-1.5871354707540313,3.7841899792191516,
17612,0.1971235551586822,-0.12921721533942973,0.8449849604130377,0.9393259918367126,-0.1779312585730588,-0.8234390999711978,1.0091257992159446,-0.39775201379826297
17732,-0.10017068314415789,0.06664746616051291,-0.4334311382153348,-0.4818229351656432,1.4006429399072984,2.0893506311030503,0.8167038616595865,1.1772968632421674
17811,0.7250350474589836,1.0244218343370333,2.1403280446195225,2.379291771519137,1.618741306286212,,0.5658346023749776,2.7175110686928403
17876,-0.1692055943361489,-0.08003791764566925,0.5388470565203943,0.5990083487011407,0.19783181205403874,,-0.27922869519015225,0.47348580247168753
17927,0.04254164337765846,-0.0827768177369451,0.9726363791432864,1.0812294589108988,0.8582525986358147,,-0.5448706395787821,-0.46434506966125616
18291,-0.27373479623347574,-0.3252832082303782,-0.4417143965689782,-0.491031004223905,-0.5449386863605215,-1.1232078487334682,0.6375174501254599,0.9558127481719187
18325,0.6254415870064945,0.8291006013328701,1.45055789253389,1.6125100385868882,1.2580748873014573,1.5949302364462958,1.7131100559671044,2.436256646727521
18326,0.6183586772917508,0.8208938975407047,1.448151307528492,1.6098347627499907,1.2483709131432545,1.5787521886550626,1.7131100559671044,2.436256646727521
18358,0.05555458797653275,0.20341999219605542,0.475761636553229,0.528879556524618,0.8058395744731566,,0.2681490628971447,1.7046431505199928
18359,0.04811174014084111,0.19448857479322545,0.475761636553229,0.528879556524618,0.8058395744731566,,0.2681490628971447,1.7046431505199928
18956,1.3787498488429417,0.9758594697779106,1.4118766193644547,1.5695100717382169,2.4185252569266127,,1.2450022376225092,0.1126922980072623
18957,1.1825727568978226,1.0214978981269578,1.4114728299340191,1.569061199953503,0.9402026647440369,0.649380033854183,1.598103985037565,0.7648890932827465
19018,1.3111557464782302,1.1267249791872305,0.954372384489548,1.0609263225276937,1.27293752465225,,1.067624883264315,0.0006988869451911982
19032,0.5654807998417608,0.7698946502240548,-0.31856355301953526,-0.3541305933502449,1.5187914272334062,,0.5408896499892142,2.551836569623039
19034,0.6378704089646753,0.7644588345028978,0.03567089062204174,0.03965348057422205,0.8366843457270352,,-0.22991691864504815,0.5978565558562436
19426,1.2253805436485041,0.5113303099065644,1.3907137062228743,1.5459843578992956,1.792617115576607,,0.438391962571579,-2.7198932858864384
19427,1.2128962301859019,0.4963491337514417,1.3907137062228743,1.5459843578992956,1.792617115576607,,0.438391962571579,-2.7198932858864384
19571,0.6595947013983289,0.9143053285262098,1.5339652823344032,1.7052297115057788,1.066368178534955,1.2369678478264534,0.1524480119376469,1.3388476762420571
19829,1.3806392021499345,1.3762874787797683,0.9755204940653102,1.0844355800096424,1.942736481069876,2.7271597119629805,1.6122383369637094,0.6927896799052764
19830,1.1224837043878153,0.9442435867541513,0.9755204940653102,1.0844355800096424,0.4848040409305107,0.2258969062426283,1.6122383369637094,0.6927896799052764
19925,0.8360829058680288,0.7495775424203557,1.36636643807979,1.518918761624259,1.2995230122102706,,-1.9536547082154831,-2.0752937426560756
20018,-0.2663523706859405,-0.17733247993374987,-0.5225173250559821,-0.58085543246848,-0.7988053777010717,-0.8931997631421457,-0.12393345172781162,0.5629183856389041
20469,1.3983835203251076,0.8513963765300703,2.3454310870132162,2.607294194936247,1.5342658713028536,,0.617194139389809,-2.243722336530662
20470,1.3180305967385089,0.9220189724112234,2.3454310870132162,2.607294194936247,1.1075500892089285,1.330533711242656,0.617194139389809,-2.243722336530662
21179,1.1055139594044592,0.5670790161527919,-0.1289631192045721,-0.14336161651679244,1.9988980578928885,,1.5305956546814004,-0.25379646577628673
21180,1.2780027431086307,1.2244556766850796,-0.1289631192045721,-0.14336161651679244,3.1346383259296444,4.612146545158244,1.5305956546814004,-0.25379646577628673
21382,0.6660926038759866,0.3576783135769715,0.7907763174609158,0.8790650526571157,1.2111042693344625,,-0.5810131883656184,-1.3579474192994028
21383,0.5798605914565876,0.47629922398571967,0.7907763174609158,0.8790650526571157,0.8440853515997904,1.0149240099830348,-0.5810131883656184,-1.3579474192994028
21510,1.4957041347368687,1.8288907608591778,2.7577657273702343,3.0656652466916134,1.0519282821713307,1.4953548628224562,-1.9292071500359738,-0.6814134932746237
21511,1.468276164144287,1.88953657470907,2.7577657273702343,3.0656652466916134,0.9176672874031019,,-1.9292071500359738,-0.6814134932746237
21523,0.4128264195810271,0.5660417946394037,0.44809450730643285,0.4981234427018136,0.2277641655522672,-0.5310774836872553,-1.0620631695549976,
21528,0.8109232406369742,0.9748949123802337,0.3595098782596965,0.3996485012068323,2.1989753645050127,,-1.1928769472569671,
21593,1.5013219651415606,1.6239038359304503,1.8058590888405972,2.0074799661681206,0.9668945065849441,1.0000667737969693,0.5796187311004737,1.0803168112942627
21594,1.6172781254382427,1.7320977567419813,1.8058590888405972,2.0074799661681206,1.7454989264408634,,0.5796187311004737,1.0803168112942627
21626,2.3577737995285464,2.0328476481998887,2.542133001316932,2.825957519617436,2.575216578079487,,1.6218827830014944,-0.06912971339135916
21627,2.353377757706147,2.0275723980130094,2.542133001316932,2.825957519617436,2.575216578079487,,1.6218827830014944,-0.06912971339135916
21792,0.5609528904700407,0.16161825328340662,0.9230923008528902,1.0261538745395347,0.4720576588462877,0.17959111110519624,-0.6443478355928243,-2.8509506846581827
21793,0.5565659297477153,0.1571014189399507,0.9230923008528902,1.0261538745395347,0.47096875946248173,0.1777229699946072,-0.6443478355928243,-2.8509506846581827
22364,1.469266006498517,2.080761892831641,0.7389518435152684,0.8214544706100508,3.7348044103732336,5.480451697222108,-0.5746770988776833,0.6546524188442799
22365,1.501253441530913,2.1274780561760913,0.8197981530143867,0.9113271232777106,3.7368865381986156,5.467888509349653,-0.4811022712771547,0.8274898605343758
22368,1.487240274547025,0.6499259372792033,-0.4505749234573119,-0.5008807927970786,1.8376633613633389,,3.5984543301944094,
22709,1.3414636487850828,1.359793354147746,-0.5809997325012438,-0.6458672941608665,1.3678763819275486,,1.503373440934967,1.6863022625503712
22735,0.5381065422577871,-0.346149925974064,0.17719475519699512,0.19697822679864194,1.5839833138232642,,-2.774077097627886,-6.1692661388233105
22740,0.7707845176464381,0.5832582990302929,-0.01020214836473889,-0.011341199643233149,2.1591471104850566,3.254500052218846,-1.9000529844845389,-4.119424186636706
23397,1.3635490459624195,1.1445152356045993,2.650288951058258,2.946188884107229,0.7108126427570939,0.12557241283377396,0.883421870765248,-0.14144069450732566
23398,1.3546519101719319,1.1338394460883163,2.650288951058258,2.946188884107229,0.695899876568213,0.09998772429012223,0.883421870765248,-0.14144069450732566
23451,0.9660111614107437,0.8246272925055083,0.38712128583205674,0.43034267213176475,2.1230763443350398,,0.27631897150186274,
23452,0.9528726423729262,0.8102243688815419,0.36465181880422715,0.4053645300454944,2.0980838449594095,,0.27631897150186274,
24052,2.159172257273981,1.557408255178322,1.4009902465017243,1.557408255178322,2.40675044024952,,2.669776085070699,
24053,2.159172257273981,1.557408255178322,1.4009902465017243,1.557408255178322,2.40675044024952,,2.669776085070699,
24459,1.1429639120752026,1.2351917404042456,0.9612958797556937,1.068622813426976,1.957404455490018,2.5232773352216635,0.5101914009798962,0.1136750725640973
24460,1.2136018440345246,1.1085034251618955,0.997171089662519,1.1085034251618955,2.000065437640272,,0.6435690048007834,
24592,1.504469080414754,0.008460706760748726,1.324395831099008,1.4722622128367622,2.1202227745186817,,1.0687886356265723,-1.4553407993152647
24593,1.504469080414754,0.008460706760748726,1.324395831099008,1.4722622128367622,2.1202227745186817,,1.0687886356265723,-1.4553407993152647
40001,-0.3832962516775276,-0.20887233390083956,-0.3237277729840414,-0.3598713890655337,-0.13477129221860873,0.1492298360801432,-0.5339600151166172,0.26472597932625186
40008,-0.4349316796634157,-0.6478851325424472,-1.1776941563818761,-1.3091815634008028,-0.3733036274672825,-0.1706452890414625,0.49424386678553767,-0.8546477818955448
40011,-0.31096593954994073,-0.23615519294432366,-1.0100733841501315,-1.1228462373234538,-0.27749207451894764,0.013265359504753875,-0.16565863700889727,0.105221261774426
40016,-0.21580896600128385,-0.12228805594890818,-0.7107636987192916,-0.7901191708011938,-0.432984728742072,-0.24988131400502175,0.34058836334924225,0.7979658810083481
40025,0.19753353316429492,0.2560167258878346,0.3356294540996254,0.3731018711950089,-0.31358428491409407,-0.16746813083266857,0.23324527309901336,0.4005558582634421
50004,-0.7439031412221263,-0.6955039118732546,-0.6916180311141011,-0.7688359242877519,-0.8376467709946559,-0.955306908540906,-1.318195292261917,-0.8329218854487849
50009,-0.2168006562135297,-0.2466829785885043,0.2101206849071343,0.23358027657595912,-0.7529365239195069,-0.7946216146037395,-0.3402165295784626,-0.5012849648129026
50010,-0.06880749464869723,-0.03932289786749005,0.31521626362839067,0.3504095851967215,-0.7041720151450696,-0.7842936306006026,-0.17125769048101633,0.05057818409342901
70027,-0.19933639400915457,-0.05572547830552412,-0.49839799795418593,-0.5540432264367249,-0.3707796589724637,-0.08018295501477665,-0.31660559203675925,0.3101084267098751
100022,-0.10957485136600092,-0.45157921309682053,-0.5536292327988314,-0.615440928030672,-0.6508591391709986,-0.7078739348991062,0.2792704541864911,-1.6539292252384783
100039,-0.0856634937221824,-0.08856424130770464,-0.714945947850967,-0.7947683604291356,-0.6220398016174749,-0.6717537407919788,0.3145279292048468,0.426659795444386
100060,-0.32232713821486464,-0.269079298739315,-0.6297217229871239,-0.7000290061220324,-0.5864465371966445,-0.6864740177534998,-0.14679628590851074,0.3430255146365511
110002,-0.3506599394009071,-0.3384583532028942,-0.5620679157955686,-0.624821774610274,-0.6427764008184336,-0.6376545996542208,-0.4072627269323962,-0.2764211520938262
110005,-0.38228347619606046,-0.40100750862979573,-0.09610176281374339,-0.10683134955224609,-0.4713639962177032,-0.29875874322304996,-1.162608098790787,-1.4368279596493498
110009,-0.2021616709786945,-0.1022213674095339,-0.8940213337842781,-0.9938371869596417,-0.35957385316020674,-0.14299320361418286,-0.24153780984007775,0.24133921520422577
110013,-0.23199138938550182,-0.3396667600113504,-0.47155988940306803,-0.5242086919599485,-0.3126669502392898,-0.02485963463485903,-0.5252064878926158,-1.4064172246952575
110015,-0.5826971440884081,-0.7662167466125638,-0.7136272793243676,-0.7933024649639119,-0.7739117907629802,-0.8280563261695904,-1.2745036006899129,-2.2418014947886924
110025,0.12363495686207243,0.266188351007179,0.23557446629744516,0.26187592628641243,-0.22247842348465752,0.038924750153687716,0.0647370741495534,0.6323528053928805
110029,-0.1655502103863648,-0.13447815177134154,-0.16326688777573445,-0.18149533835379822,-0.46669283845526344,-0.31918229838881423,-0.6745775815578463,-0.6174273193560922
112002,-0.5062746565752955,-0.4281031434763451,-0.8874879505886206,-0.9865743634328059,-0.5347024642881372,-0.6034843834450492,-0.4191772687029267,0.21772014189187378
121003,-0.38665844472733596,-0.389101955921295,-1.3476934394364861,-1.4981609567011829,-0.4669161663251586,-0.36570539199630825,0.3368622419889555,0.3714579177610482
150968,-0.15029099820218914,-0.3150583859398692,0.044429934406279945,0.04939045563961138,-0.8131867826979295,-0.9086931919088379,-0.2779587820747227,-1.1760172205232264
151001,-0.14149028489428708,-0.2853779172528357,0.10553390779513394,0.1173165763371837,-0.7527561229058828,-0.8716699662668054,-0.476510570351551,-1.2327051896839696
160220,-0.046209472722279814,-0.0304478883348188,-0.6751399226020062,-0.75051806498035,-0.3371426555975861,-0.4593497533720235,-0.08429670971742209,0.20785803676012507
160226,-0.0900966444082919,0.06012360674270917,-0.6063482808956582,-0.6740459618031466,-0.33823178058009584,-0.4916980441722039,-0.005025720552792601,1.1174597308528103
160605,-0.2713131496342216,-0.23200881801266413,0.09949479842510457,0.11060321140813174,-0.26155462767566623,0.05413757282141285,-0.3711396511702454,-0.46211427492100643
161606,-0.6580375616922546,-0.7790585148758193,-0.2913355860979908,-0.3238626735262338,-1.069438728029969,-1.3288824426268455,-0.6408608768260947,-1.0750157939023641
161810,-0.05637566069422706,0.03013335421752004,0.6092773824775227,0.6773020922403444,-0.37423647064653465,-0.07239837316458746,-0.05468017197955511,0.09451111024615858
161903,0.009575218584350847,0.02862081642623662,0.5099689943810635,0.5669061035344458,-0.5175367587346857,-0.2851700334699246,0.653702951239878,0.47867270387304905
162006,-0.18506261149448686,-0.29037424491008024,-0.5393232923860933,-0.5995377554336314,-0.3950070762437575,-0.20440092723688078,0.021969346195572892,-0.7402921402573259
162201,0.10810091937482823,0.13042357021746445,0.5359017377837205,0.5957341904933436,-0.5679002842746024,-0.6287885516247075,0.3413203224002478,0.47631204209654715
162204,-0.21542938235814946,0.05834166099484886,-0.5619344084695289,-0.6246733614345077,-0.14213475190796082,0.24509401047211257,-0.6533679503810295,0.6647685003218657
162209,-0.14002178290239473,-0.09890937642368668,-0.6914227867711378,-0.768618881269596,-0.2908363612017837,-0.016732890463942506,0.3117529035957414,0.3615199662286069
162214,0.07766531075666598,-0.23750325224667637,0.6410212139255165,0.7125900646381121,-0.6709402048610356,-0.7081735532784442,0.7522571853673381,-1.1730896949479033
162703,-0.3757347039825942,-0.42611955610443086,0.0900087848615348,0.10005810171195306,-0.7187107669159244,-0.7186735060598238,-0.2211550494703235,-0.5335507399078623
163402,-0.2868725989005369,-0.3588959006573395,-0.19202954626759058,-0.2134692952660218,-0.6003952840810779,-0.4707859610114668,-6.629994921036886e-05,-0.5403756845612058
163406,-0.24643441674419952,-0.11570458762159234,-0.34924431344027373,-0.3882368047772831,-0.6784045415194376,-0.5905624115961279,-0.4206394937848299,0.31488984236451306
163411,-0.33761642243324896,-0.5405183499129854,-0.8087179078360885,-0.8990097889114145,-0.7091014706277979,-0.7785953451154634,0.12900505837844506,-0.928620750936982
163412,-0.36191320961043405,-0.35767048256004186,-0.4587625521487963,-0.5099825553156209,-0.5483048788355669,-0.4545278651917537,0.5947783497797772,0.577677701605142
166001,-0.3573059621262025,-0.3827888219918494,-0.5892899625666297,-0.6550831133097855,-0.5150693837956238,-0.3207304209490223,-0.6527464895926038,-0.9341894608899306
166005,-0.22113286960180045,-0.04401007337307566,-0.6232304533106289,-0.6928129980120504,-0.44715920779529217,-0.19351765327345904,-0.25432009409261,0.6243576734593271
168002,-0.3175183052140238,-0.25743813980144586,-0.46245767773737045,-0.5140902349443234,-0.8181042395557013,-1.1308108598047653,0.14932373034210042,0.8741439002735849
168401,0.2598069455534932,0.48254026947930334,-0.41939181983113644,-0.4662161524608927,0.9387263972162845,1.4542190628069716,1.173126981537674,2.0408585921316043
180031,-0.06109379750362016,0.01989318499933357,0.3691917986636055,0.41041139038516816,-0.5207005601654384,-0.48070300090563967,0.2649741015006328,0.6696788455369937
200012,-0.20123740879688531,-0.20781245652414607,-0.47659551296358355,-0.5298065337170201,-0.4249079250753326,-0.3417676514440264,0.20407072293107906,0.13469118368964478
202001,-0.3523967128709573,-0.4751270227718367,-1.049241418309651,-1.1663873111399639,-0.4273361163693082,-0.3133990263034088,0.002990798651923754,-0.7301822579889393
202002,-0.4639081000087817,-0.5858303411873115,-1.0571758760506103,-1.1752076366325857,-0.4271300606331463,-0.30947103606089565,0.15997965633901082,-0.5711810547224432
202027,0.06453596292897759,0.09560489931987799,0.20306697640433452,0.225739034369375,-0.5210043680164622,-0.42970321752727786,0.27625194031679046,0.34869235020796796
206009,-0.43967711420956196,-0.4324064254451921,-0.5162744659164599,-0.5739155694793656,-0.5253724912828516,-0.3857238003459214,-0.29951467418895467,-0.33789812897675936
210004,-0.22235323228578893,-0.22481562402940655,-0.9563249708685455,-1.0630969116186548,-0.22859390993567866,0.015036187327093877,-0.21441770682200884,-0.3660502137963779
210008,-0.1537039373929391,-0.22880550843411976,0.45414412475024635,0.5048484889119438,-0.6050049427110451,-0.6762903683641471,-0.32852516114995706,-0.7585535259056364
213003,-0.24160173513001568,-0.2859617956736779,0.04629499780854607,0.051463749972939656,-0.6251540516842117,-0.5886421157619184,-0.0373411541366805,-0.345182205485341
213008,-0.2930408145075542,-0.2646597307082984,0.17573374901685485,0.19535410194017225,-0.7726030982883847,-0.827216216700227,0.007119152782819604,0.2123984210668797
240005,-0.536778905352277,-0.4408264192784567,-0.6322247666259233,-0.7028115100230209,-0.8731755407904973,-0.978829074003555,-0.5797804990241026,0.17217469402897437
240011,-0.024208235219434982,-0.10409457589432843,-0.4805637713143989,-0.5342178408832706,-0.5139344255206092,-0.44084097174241443,0.8564564213457324,0.35769899308704844
240017,-0.22412806015618206,-0.32973346503889794,-0.6747204410574928,-0.7500517490856097,-0.7957675532804733,-1.0101042565971627,0.4893593181733977,0.14539490022190868
240022,0.28827543771070047,0.33589656048940325,0.5774304092661107,0.6418994624891778,-0.32497208947018363,-0.04868304234764496,0.2740929957479709,0.21906163207458185
257020,-0.1861473921766317,0.08826857262236733,-0.11069086540502829,-0.12304929886919917,-0.39780980616765693,-0.17226550572914864,-0.4447928681167313,0.9885170537029254
257030,-0.12723599858629445,-0.0567115448644304,-0.22584014606055974,-0.25105478692921146,-0.6210849781175637,-0.5499586839250047,0.24045562402975557,0.6176906930370325
257070,0.2667620198565848,-0.4352931490424455,0.9787124883589381,1.0879839546509302,-0.7785024360366822,-0.882960351911924,1.4794836596964402,-2.737660904114492
260112,0.14328649418705156,0.34224044526212466,-0.5823591952563749,-0.6473785384559181,-0.3229086957476937,-0.0616822835860329,-0.11457039633266164,0.8829462411556596
260117,0.007894756354610068,0.11934278268202726,-0.1317554954904479,-0.14646575652779267,-0.34768404459395763,-0.0857984365598216,0.38400304634607096,0.805515857313783
270028,-0.09370712818017736,-0.19971932425151853,0.20039164469921927,0.22276500675334368,-0.6193257536372007,-0.5638451369538289,-0.2705516626513047,-0.9844788178168479
290008,-0.09350852199321014,0.0010878694847023158,0.21426894663191443,0.23819168416494468,-0.6620991683386613,-0.6694045096939439,0.07487446533846862,0.6258354180281958
290014,-0.13400181519750334,0.15151632507271742,0.2405224391696675,0.2673763313155263,-0.6095510915392488,-0.596260413904628,-0.26182268354130733,1.4111415882995377
310358,-0.14859624240003932,-0.03534931503673625,-0.2644737300939285,-0.29400174023665543,-0.4449990381070372,-0.32348908338964105,0.059117758089806044,0.6466173776949552
320005,-0.2550914855745115,-0.133058541040151,-0.5480694108318218,-0.6092603620700139,-0.4027860164948682,-0.21156492245580674,-0.6308838551283068,-0.028716330723013495
320007,0.3141952389868511,0.5267813247247918,2.4398246554705185,2.7122266333441702,-0.4955169475871785,-0.2871128932953881,-0.20590744116305723,0.588803041099145
340007,-0.6167562127308343,-0.7465283830731054,-0.7243660512621419,-0.8052402012244807,-0.6293599173233673,-0.5862899984922141,-0.6306919406942813,-1.3715207316167228
360016,-0.3313727583620801,-0.0871044144020356,-0.5120917970320619,-0.5692659132340744,-0.12306372820419664,0.21660891285426234,-0.8669845190300435,0.31612701987377667
370024,-0.25970513056200745,-0.45290180406444575,-1.0639359581603274,-1.1827224695942322,-0.35643187948716293,-0.2021569526018626,0.45346619991080683,-0.7412022565552187
370027,-0.20842124633637452,-0.32259279077819697,-0.7844080119428969,-0.8719857374298856,-0.5275276120903903,-0.5209826169480073,0.38518331229082675,-0.21881322401550218
375010,-0.22487339930389905,-0.19146923457353046,-0.21279813586903157,-0.23655666005993153,-0.5761115955467996,-0.5321647229014406,-0.2927151680390463,-0.1124785281112937
377010,-0.30363130826699525,-0.28094625131342793,-0.708652338712692,-0.7877720812963651,-0.2627383527070836,-0.002853228604225594,-0.1911004279915015,-0.23575546778928258
377240,-0.05173979686863619,-0.24927724145029231,-0.06833361304955698,-0.07596293645532552,-0.5756176199453964,-0.5052745837403779,0.6432296320962623,-0.6047087481929245
378010,-0.3756345152397295,-0.5393242535679614,-0.8549540231946642,-0.9504080823161176,-0.41007321260370216,-0.290066274507583,-0.03577714482709654,-1.0424684537711544
379010,-0.21898968950547815,-0.3475809429815521,-0.4179427696181554,-0.46460531843153396,-0.7389056731490011,-0.8729512478203517,0.7856534244191455,0.1948140270474311
400001,-0.4128529259433041,-0.4806902619590246,-0.8619040215775124,-0.958134035356798,-0.4940541138789129,-0.3371267937832234,0.2986603450402024,-0.16906097737052425
460007,-0.41815153838133207,-0.35699268863249306,-1.0149024861017601,-1.1282144997102506,-0.7328206990740886,-0.8434841997607867,-0.4368182193349587,0.15411039345326344
470009,-0.19179244344488447,-0.05108095222206075,-0.5231780409395709,-0.5815899160767691,-0.40241417118033784,-0.1760462929187491,-0.10266356938850554,0.5736493748240463
470028,-0.4686641395314126,-0.5347830742649186,-1.031413561158349,-1.1465690062167802,-0.6417299811860898,-0.7148281143056762,0.07308016804491702,-0.13537986217810122
470098,-0.37455714355663944,-0.006126170022469531,-0.7361885721494031,-0.8183826850303565,-0.376906850521127,-0.15313772029657385,-0.8253080614678303,1.243702762393589
481001,-0.4496573769275866,-0.6375827441608799,-0.7888161202810123,-0.876886003033193,-0.7526825002833454,-0.8042769797475365,-0.3500218986105303,-1.3379097397939186
481008,-0.3673424458215601,-0.2648599286195124,-0.91627371566563,-1.0185740067383193,-0.2752221602555852,-0.007044842802524159,-0.21961695280601673,0.22940112402589816
481010,-0.22228090710844559,-0.2722612260291066,-0.49662347251613415,-0.552070578466372,-0.20935403264254626,0.10242619040860733,-0.1367627433377983,-0.6929777739626797
481015,-0.09904391832623949,-0.1692740638069028,0.4771864766034707,0.5304634773706739,-0.5782548127881024,-0.5209945634724777,0.09348796547072022,-0.43843015749608744
