fund_code,report_date,rc_mom,lead2,fut4q
14549,2026-04-01,-0.1272727272727272,,
14549,2026-07-01,0.9151515151515152,,
14611,2022-04-01,,-0.0156193895870732,0.0778443878355511
14611,2022-07-01,,-0.1109793908444289,-0.0922538386449404
14611,2022-10-01,,0.0685198481895574,-0.20902685537930638
14611,2023-01-01,-0.0909090909090908,-0.0341749064029957,-0.1384873774687762
14611,2023-04-01,,-0.1323924063214392,-0.21775221133168599
14611,2023-07-01,0.6,-0.0404399129338987,-0.08425314369287008
14611,2023-10-01,,-0.0107449856733524,0.1393677180023756
14611,2024-01-01,-0.002965159467838,0.0993241612358202,0.10888207761635521
14611,2024-04-01,,0.0912284553738065,0.1926102793156967
14611,2024-07-01,0.0795043988242445,-0.0709255533199191,0.1325433589719941
14611,2024-10-01,,0.0729832160259891,0.6981414718638693
14611,2025-01-01,0.2538461538461539,0.0392572408921176,0.8389298783076892
14611,2025-04-01,,0.6568265682656818,0.8505856455182509
14611,2025-07-01,0.2162619988706945,0.0698628531239007,1.525303857931856
14611,2025-10-01,,0.0846389832365508,
14611,2026-01-01,0.1785714285714285,0.7139754533057228,
14611,2026-04-01,,,
14611,2026-07-01,,,
14612,2022-04-01,,-0.017098632109432,0.0717257912169866
14612,2022-07-01,,-0.1123420618934263,-0.09817182529377419
14612,2022-10-01,,0.0669417225373905,-0.2147072783973746
14612,2023-01-01,-0.0909090909090908,-0.0356728538283064,-0.1442536682512294
14612,2023-04-01,,-0.1336340852130324,-0.2233934584214704
14612,2023-07-01,0.6,-0.0418884517472811,-0.0901536648694809
14612,2023-10-01,,-0.0121980676328505,0.13304263489184032
14612,2024-01-01,-0.002965159467838,0.0975669397236831,0.10264808899061971
14612,2024-04-01,,0.0895622145482888,0.18614877950202463
14612,2024-07-01,0.0795043988242445,-0.0722829976485017,0.1263351573382633
14612,2024-10-01,,0.0713026228785544,0.691114735018364
14612,2025-01-01,0.2538461538461539,0.0377533175599218,0.8316462796139568
14612,2025-04-01,,0.6543417922283894,0.8432469549180357
14612,2025-07-01,0.2162619988706945,0.0682485469470912,1.5168786989969816
14612,2025-10-01,,0.0829032981826332,
14612,2026-01-01,0.1785714285714285,0.7113850616388677,
14612,2026-04-01,,,
14612,2026-07-01,,,
14833,2022-04-01,,-0.0042857142857137,0.20625426223704488
14833,2022-07-01,,-0.0196078431372553,-0.08282585936734821
14833,2022-10-01,,-0.0956097560975607,-0.24919571219922082
14833,2023-01-01,0.0536451194249906,0.0366774541531815,-0.2647196131021169
14833,2023-04-01,,-0.1706555671175863,-0.22502663203706652
14833,2023-07-01,0.2071114605735328,-0.0351317440401514,-0.24035422393129507
14833,2023-10-01,,-0.0559167750325103,0.0220073445349087
14833,2024-01-01,-0.1997456830277837,0.0213498622589529,-0.015745408027780794
14833,2024-04-01,0.2484848484848484,0.0917060013486175,0.0641553776642898
14833,2024-07-01,0.3380476642412538,-0.0728844966028409,0.011575847220561805
14833,2024-10-01,,0.0239840106595603,0.3577476161875916
14833,2025-01-01,-0.0242419919504624,-0.0312296681847751,0.5006928320804838
14833,2025-04-01,,0.4378777703156473,0.5024617677325786
14833,2025-07-01,0.4187697705136876,0.0700607192900513,1.0634786699599066
14833,2025-10-01,,0.025752946311655,
14833,2026-01-01,-0.0333339301556351,0.5297872340425529,
14833,2026-04-01,-0.0303030303030303,,
14833,2026-07-01,,,
14975,2022-07-01,,-0.0276124732206622,0.024459612264116005
14975,2022-10-01,,0.2141982864137086,0.04364266754846541
14975,2023-01-01,-0.1004437354816147,0.0092741935483868,0.08020895792275631
14975,2023-04-01,,-0.1522173391929678,-0.0942882542265901
14975,2023-07-01,-0.3259723475270471,0.0089538171536287,-0.10805481075790568
14975,2023-10-01,,0.0397010742643622,0.1779621674242321
14975,2024-01-01,0.00983001315911,-0.0044923629829288,0.2106003900715988
14975,2024-04-01,,0.13379963898917,0.1802611805378441
14975,2024-07-01,0.0294309740291567,0.0415920398009954,0.1811571021049113
14975,2024-10-01,-0.309090909090909,0.0093618647306075,0.5840215968543435
14975,2025-01-01,-0.0975667157998216,-0.0035964414158616,0.5403279375700996
14975,2025-04-01,,0.5366641337386022,0.5623089866155081
14975,2025-07-01,-0.0246753246753246,-0.0021016194832486,1.3106501727761133
14975,2025-10-01,-0.2727272727272727,0.0313429137760161,
14975,2026-01-01,-0.1235177865612648,0.7447447447447435,
14975,2026-04-01,,,
14975,2026-07-01,,,
14989,2022-04-01,,-0.1044107512060654,-0.09858450082201521
14989,2022-07-01,,-0.1766063870719507,-0.2298326131747792
14989,2022-10-01,,0.0046728971962608,-0.2574218619687138
14989,2023-01-01,,0.0465116279069761,-0.09105613029870961
14989,2023-04-01,,-0.132,-0.163499332720009
14989,2023-07-01,-0.309090909090909,-0.0102406554019465,-0.1905880971419683
14989,2023-10-01,,-0.0677703052250386,0.0633498451552561
14989,2024-01-01,-0.3076923076923076,0.0194228634850168,0.1458855029832102
14989,2024-04-01,-0.5757575757575757,0.1219379422972244,0.16433454123992253
14989,2024-07-01,-0.1868131868131868,0.0722950024260076,0.11254613753596251
14989,2024-10-01,-0.1393939393939393,-0.0493212669683263,0.4564222631187179
14989,2025-01-01,0.1352941176470588,-0.0323655402189432,0.3854695425719046
14989,2025-04-01,,0.4658140678799798,0.33660046101476226
14989,2025-07-01,0.3566433566433566,0.0013422818791943,1.746149204503865
14989,2025-10-01,,-0.0981903485254686,
14989,2026-01-01,-0.3626373626373627,1.3771832032701594,
14989,2026-04-01,,,
14989,2026-07-01,,,
15389,2022-07-01,,0.0505758637956941,0.1191798769962231
15389,2022-10-01,,0.0651811248808391,0.1039131820922635
15389,2023-01-01,-0.456043956043956,0.1011298802998099,0.12423412278631911
15389,2023-04-01,,-0.1129736868840796,0.07873214229050701
15389,2023-07-01,,0.0708968044897497,0.048086843488495006
15389,2023-10-01,,0.019679144385027,0.21054122800142033
15389,2024-01-01,0.5549450549450549,0.0704845814977979,0.18501833817883562
15389,2024-04-01,,0.0494806976288457,0.1582837325095361
15389,2024-07-01,-0.2637362637362637,0.045373914667165,0.2569842562464928
15389,2024-10-01,0.0787878787878787,-0.0070554612842725,0.9856403383699338
15389,2025-01-01,0.1678321678321678,0.1691851052347546,1.020001649107285
15389,2025-04-01,,0.7781367797522867,1.0811100815018666
15389,2025-07-01,-0.2,0.0797352254045162,1.7083972639581329
15389,2025-10-01,-0.4424242424242424,0.054052971110309,
15389,2026-01-01,-0.2107142857142857,0.7964722876910211,
15389,2026-04-01,,,
15389,2026-07-01,,,
15491,2022-07-01,,-0.0983368679540125,-0.04127951711559261
15491,2022-10-01,,0.1021292399108695,-0.1419789652541805
15491,2023-01-01,-0.0241758241758241,0.0293159609120523,-0.09834148218011998
15491,2023-04-01,,-0.1750872981230898,-0.23139711447833858
15491,2023-07-01,-0.1757575757575757,-0.054699384879952,-0.2291607288199934
15491,2023-10-01,,-0.0309263923873491,-0.011657248153332897
15491,2024-01-01,-0.0701298701298701,0.0315523465703975,0.07480202392194571
15491,2024-04-01,,0.0424161825435707,0.1048173138753502
15491,2024-07-01,0.5351029143031545,0.0317598871953266,0.1262873748088612
15491,2024-10-01,,-0.0009111024339446,0.7171138002078877
15491,2025-01-01,0.0365296812288499,0.0530224075039085,0.7141385208222804
15491,2025-04-01,,0.6332426079425972,0.7390528629572886
15491,2025-07-01,0.3899448924228513,0.0287846078097193,1.686749491944481
15491,2025-10-01,,0.0240032397010636,
15491,2026-01-01,0.1721774193548387,1.000719036491101,
15491,2026-04-01,,,
15491,2026-07-01,,,
15576,2022-07-01,,-0.2236128960160917,-0.19377846643337823
15576,2022-10-01,,0.0480748470672895,-0.3498991517327298
15576,2023-01-01,,0.0190894733228044,-0.1571133233858106
15576,2023-04-01,,-0.193450576106732,-0.2252726459293515
15576,2023-07-01,,-0.0308270676691725,-0.1814662712577857
15576,2023-10-01,,-0.0200844754762514,0.054771692087214906
15576,2024-01-01,0.1037593984962405,0.0628958479943702,0.11821780737543419
15576,2024-04-01,,0.0427873872382686,0.205168780430657
15576,2024-07-01,0.3054945054945055,0.0326190476190468,0.1437857917403717
15576,2024-10-01,,0.0668664975789714,0.6993295798725523
15576,2025-01-01,-0.2058823529411765,0.0015128593040849,0.806449506150896
15576,2025-04-01,,0.5983311753704492,0.8925148940605718
15576,2025-07-01,-0.0556390977443608,0.1397389738973904,1.8559653884108471
15576,2025-10-01,,0.1529318854886474,
15576,2026-01-01,0.1648351648351648,0.96496335365436,
15576,2026-04-01,,,
15576,2026-07-01,,,
15585,2022-07-01,,-0.1701525472512715,-0.1913684053938622
15585,2022-10-01,,-0.0006358749060639,-0.21446149283350088
15585,2023-01-01,,0.0849722350763539,-0.050733321499997194
15585,2023-04-01,,-0.1286453057525194,-0.12239253865625199
15585,2023-07-01,-0.406060606060606,-0.0064243759177678,-0.18984071133632385
15585,2023-10-01,,-0.0722950920623187,0.0650359206605685
15585,2024-01-01,-0.1703296703296703,0.017524062396282,0.1407953290157782
15585,2024-04-01,-0.5151515151515151,0.126231326244373,0.15935552047682952
15585,2024-07-01,-0.1263736263736263,0.0693350324374419,0.1125223963139903
15585,2024-10-01,-0.1945297739776207,-0.0537349006012674,0.4797156145055453
15585,2025-01-01,0.1999999999999999,-0.0293090617665572,0.40990672327802297
15585,2025-04-01,,0.493424544435928,0.35977784385400535
15585,2025-07-01,0.2879120879120879,-0.0004738587900804,1.7602900092664644
15585,2025-10-01,,-0.1038637800252851,
15585,2026-01-01,-0.3758241758241759,1.371203103645902,
15585,2026-04-01,,,
15585,2026-07-01,,,
15967,2022-10-01,,0.1110737879296823,-0.1258353804275798
15967,2023-01-01,,-0.0040310390003021,-0.06546191340630482
15967,2023-04-01,,-0.1351816250126479,-0.26780940089845695
15967,2023-07-01,,-0.0373230373230371,-0.3052388406998122
15967,2023-10-01,,-0.0912736995624698,-0.0013673873070892961
15967,2024-01-01,,-0.0414604788016574,0.2082335869786976
15967,2024-04-01,,0.168689828380075,0.43159813082266124
15967,2024-07-01,0.1818181818181818,0.1722779369627498,0.5624792645361574
15967,2024-10-01,,0.1320908442814938,0.8473815088233002
15967,2025-01-01,,0.0894206549118388,0.6720359129387747
15967,2025-04-01,0.0424242424242424,0.4535920726672178,0.4576041945333988
15967,2025-07-01,-0.103030303030303,-0.0030676589217757,1.3444006285435686
15967,2025-10-01,-0.6000000000000001,-0.0823408741238821,
15967,2026-01-01,,0.9762170889220084,
15967,2026-04-01,,,
15967,2026-07-01,,,
16262,2022-10-01,,0.0375724051557684,-0.2463963872805837
16262,2023-01-01,,0.0314338882462403,-0.2082494553754784
16262,2023-04-01,,-0.2119173005656328,-0.2667407007271958
16262,2023-07-01,,-0.0653384482118543,-0.4050711406975734
16262,2023-10-01,-0.0424242424242424,-0.020918840195949,-0.015320544651586998
16262,2024-01-01,0.2809306437361555,-0.1068965517241373,0.14835959272339783
16262,2024-04-01,,0.1778332954803536,0.1948519347920056
16262,2024-07-01,0.083076923076923,0.0983416891631305,0.2966129658314063
16262,2024-10-01,-0.2727272727272727,0.0255735018726588,0.519869432324096
16262,2025-01-01,-0.1553144846423574,-0.0051355206847366,0.4490371585858881
16262,2025-04-01,,0.4010897619730433,0.48202939376502185
16262,2025-07-01,,0.0275094154249226,1.7203226111001162
16262,2025-10-01,,0.0585657370517926,
