fund_code,report_date,sharpe8_lag,ir8_lag,bull
9062,2022-01-01,0.98081276272021,-0.08327971195867909,1.0
9062,2022-04-01,0.5562296891367722,-0.1866015693816612,0.0
9062,2022-07-01,0.6535172220187748,0.09626799090996987,1.0
9062,2022-10-01,0.43058659136556793,-0.10713907452080543,0.0
9062,2023-01-01,0.23647784517699907,-0.08332245484283889,1.0
9062,2023-04-01,0.09188439858345541,0.0008010845289454707,0.0
9062,2023-07-01,0.10695465741377451,-0.09418362556079757,1.0
9062,2023-10-01,-0.11857889860124324,-0.05299988676540808,0.0
9062,2024-01-01,-0.7247925434386753,-0.23791597190515462,0.0
9062,2024-04-01,-0.5462244431722424,-0.0602134036510915,1.0
9062,2024-07-01,-0.5356245110530902,-0.4276936171682097,0.0
9062,2024-10-01,-0.37505543787951323,-0.2805345226675382,1.0
9062,2025-01-01,-0.24634662685451156,-0.4152129016063867,1.0
9062,2025-04-01,0.09815286538271195,-0.14656959873020817,0.0
9062,2025-07-01,-0.10286671914544133,-0.3826694913014036,1.0
9062,2025-10-01,0.06136235169347067,-0.3175416386018032,1.0
9062,2026-01-01,0.44233128250278453,0.2027403679642896,1.0
9062,2026-04-01,0.44067408413701503,0.13032692069658666,0.0
9062,2026-07-01,0.39402023831757743,0.11017831987860481,0.0
9063,2020-07-01,,,1.0
9063,2020-10-01,,,0.0
9063,2021-01-01,,,1.0
9063,2021-04-01,,,0.0
9063,2021-07-01,0.7470203812877655,-0.001191758405125056,0.0
9063,2021-10-01,0.9682065840536535,-0.12319008457173179,1.0
9063,2022-01-01,0.9578014568905086,-0.08313094093339715,1.0
9063,2022-04-01,0.5371182144064985,-0.18651062336005106,0.0
9063,2022-07-01,0.6332024292501264,0.0963236902245073,1.0
9063,2022-10-01,0.4111999414770023,-0.10706623379791462,0.0
9063,2023-01-01,0.2196462641524759,-0.0832988466409092,1.0
9063,2023-04-01,0.07533352614689101,0.0008216453712669385,0.0
9063,2023-07-01,0.09039393923440779,-0.09411544322837333,1.0
9063,2023-10-01,-0.134608573816179,-0.053041143195801874,0.0
9063,2024-01-01,-0.7460052636780098,-0.23796898596873223,0.0
9063,2024-04-01,-0.5667390352007022,-0.06027801043553312,1.0
9063,2024-07-01,-0.5558898054898532,-0.42777280300242937,0.0
9063,2024-10-01,-0.3939287256498556,-0.2806356147301587,1.0
9063,2025-01-01,-0.26631692794299977,-0.4152737924759026,1.0
9063,2025-04-01,0.08348134664151856,-0.14656238668571023,0.0
9063,2025-07-01,-0.1152327994265096,-0.3827060722509497,1.0
9063,2025-10-01,0.04882307598720068,-0.3174210575599332,1.0
9063,2026-01-01,0.43628162306988166,0.20276308160612794,1.0
9063,2026-04-01,0.4346233330273952,0.13032628978449876,0.0
9063,2026-07-01,0.3880410133931108,0.1101763369464995,0.0
9242,2020-10-01,,,0.0
9242,2021-01-01,,,1.0
9242,2021-04-01,,,0.0
9242,2021-07-01,,,0.0
9242,2021-10-01,0.7767141510384921,-0.14149456703024715,1.0
9242,2022-01-01,0.8680250622103904,-0.1205366599828134,1.0
9242,2022-04-01,0.8077051431268036,-0.25421723131843926,0.0
9242,2022-07-01,0.4375941059765905,-0.033083276907249666,1.0
9242,2022-10-01,0.474138290257753,-0.187769819048228,0.0
9242,2023-01-01,0.3051332450954505,0.0035811558062137754,1.0
9242,2023-04-01,0.03195143002396448,-0.07289772827794923,0.0
9242,2023-07-01,0.0860396147048785,-0.2138801189911395,1.0
9242,2023-10-01,0.06218143151549822,0.08063283967868176,0.0
9242,2024-01-01,-0.2858983279762418,-0.0483352150412643,0.0
9242,2024-04-01,-0.3287517778632699,0.13657914213779124,1.0
9242,2024-07-01,-0.2140431152772783,-0.19332311301793212,0.0
9242,2024-10-01,-0.40645681216808127,-0.17974248762921002,1.0
9242,2025-01-01,-0.04855563195444721,-0.3829527666320912,1.0
9242,2025-04-01,-0.07844464695329396,-0.46634157760031536,0.0
9242,2025-07-01,-0.05290337766065517,-0.5402405294722442,1.0
9242,2025-10-01,-0.19668460424367754,-1.1569832081997808,1.0
9242,2026-01-01,0.35826729736422935,-0.005430643464244047,1.0
9242,2026-04-01,0.39872762444974635,-0.02995288939783045,0.0
9242,2026-07-01,0.4955228234954226,0.09718046571880744,0.0
9243,2020-10-01,,,0.0
9243,2021-01-01,,,1.0
9243,2021-04-01,,,0.0
9243,2021-07-01,,,0.0
9243,2021-10-01,0.7670481686413689,-0.14259961235948082,1.0
9243,2022-01-01,0.8573007956000254,-0.1213651176472482,1.0
9243,2022-04-01,0.7956096179635972,-0.2554003371631763,0.0
9243,2022-07-01,0.4258697947624298,-0.03375373180970177,1.0
9243,2022-10-01,0.461788470345101,-0.18819110210745615,0.0
9243,2023-01-01,0.2928444428831082,0.0028726954293215095,1.0
9243,2023-04-01,0.011580340987615033,-0.07336389318838821,0.0
9243,2023-07-01,0.06649254907708074,-0.21443209898640747,1.0
9243,2023-10-01,0.04241312625934797,0.079986935670157,0.0
9243,2024-01-01,-0.30276480330847916,-0.04893022457363744,0.0
9243,2024-04-01,-0.3458652233677871,0.1362663132261068,1.0
9243,2024-07-01,-0.2327681172018643,-0.19363440035659005,0.0
9243,2024-10-01,-0.42671096419972854,-0.18016298181876528,1.0
9243,2025-01-01,-0.06635679563893082,-0.3831713103540867,1.0
9243,2025-04-01,-0.09455867984439154,-0.4653845929683101,0.0
9243,2025-07-01,-0.06876392646396892,-0.539615689753177,1.0
9243,2025-10-01,-0.21221309550938236,-1.1566291952343681,1.0
9243,2026-01-01,0.35427323422031326,-0.00488235227712527,1.0
9243,2026-04-01,0.39467661800432635,-0.029475066625091268,0.0
9243,2026-07-01,0.49140469821794763,0.09750625664893188,0.0
9707,2020-10-01,,,0.0
9707,2021-01-01,,,1.0
9707,2021-04-01,,,0.0
9707,2021-07-01,,,0.0
9707,2021-10-01,0.95681112947412,-0.02916833533604954,1.0
9707,2022-01-01,0.9728829613521311,-0.02747431924222007,1.0
9707,2022-04-01,1.0944541530692864,-0.036862288162482416,0.0
9707,2022-07-01,0.3072324125217802,-0.02688847353834773,1.0
9707,2022-10-01,0.3630519732094984,-0.16887989801138512,0.0
9707,2023-01-01,0.22693533464699825,0.021264551975503684,1.0
9707,2023-04-01,0.03406494495141848,-0.07992080265714759,0.0
9707,2023-07-01,0.05828909151004752,-0.4634790546268549,1.0
9707,2023-10-01,-0.05865249661379016,-0.09030652288683584,0.0
9707,2024-01-01,-0.21161710107991416,-0.1824117307079168,0.0
9707,2024-04-01,-0.40109412143425177,-0.18263779285445428,1.0
9707,2024-07-01,-0.24018167901039944,-0.37783099495242994,0.0
9707,2024-10-01,-0.22410710750124366,-0.08879787631082318,1.0
9707,2025-01-01,0.22583836295505774,-0.19646594125840935,1.0
9707,2025-04-01,0.41178091188459015,0.14532530437418612,0.0
9707,2025-07-01,0.4040923680613559,0.07781145344929774,1.0
9707,2025-10-01,0.42439889974682,-0.12945320327940554,1.0
9707,2026-01-01,0.6371967918229055,0.22540349389200406,1.0
9707,2026-04-01,0.6618597679961248,0.14862247239304122,0.0
9707,2026-07-01,0.7055807254879635,0.21594881445639752,0.0
9708,2020-10-01,,,0.0
9708,2021-01-01,,,1.0
9708,2021-04-01,,,0.0
9708,2021-07-01,,,0.0
9708,2021-10-01,0.9496882375495286,-0.028528750887851687,1.0
9708,2022-01-01,0.964230673896495,-0.02678232743996009,1.0
9708,2022-04-01,1.0847253386717643,-0.035946487560710054,0.0
9708,2022-07-01,0.3009312987387098,-0.02599776645432144,1.0
9708,2022-10-01,0.3562346932923512,-0.16816780474613943,0.0
9708,2023-01-01,0.22016320687324656,0.021688816819492435,1.0
9708,2023-04-01,0.02568949331841183,-0.0796373040633305,0.0
9708,2023-07-01,0.049995297369371944,-0.46323862806909943,1.0
9708,2023-10-01,-0.06724700475386071,-0.08991878961380355,0.0
9708,2024-01-01,-0.22007993242352594,-0.18215220764510695,0.0
9708,2024-04-01,-0.41062448959870756,-0.1829949277863603,1.0
9708,2024-07-01,-0.2540773032341101,-0.37828156229018617,0.0
9708,2024-10-01,-0.23778883349535376,-0.08919245253867553,1.0
9708,2025-01-01,0.21384325872515839,-0.19728826698503057,1.0
9708,2025-04-01,0.4026896793312953,0.14494044517404864,0.0
9708,2025-07-01,0.39477132558533956,0.07745255347729123,1.0
9708,2025-10-01,0.41496993288650225,-0.12959479549892802,1.0
9708,2026-01-01,0.6320761431132458,0.2250875533882978,1.0
9708,2026-04-01,0.656790237416614,0.14841330070701517,0.0
9708,2026-07-01,0.6999978715999219,0.21540469245574956,0.0
9808,2020-10-01,,,0.0
9808,2021-01-01,,,1.0
9808,2021-04-01,,,0.0
9808,2021-07-01,,,0.0
9808,2021-10-01,0.40935634760821216,-0.27644279411323186,1.0
9808,2022-01-01,0.26723170582623906,-0.23162433825745204,1.0
9808,2022-04-01,0.3177937923874031,-0.3852530364015173,0.0
9808,2022-07-01,-0.01984798197547222,-0.16241734401490854,1.0
9808,2022-10-01,0.09035626371595176,-0.27656770994246715,0.0
9808,2023-01-01,-0.059943283356912784,-0.12430106465290267,1.0
9808,2023-04-01,-0.18509415718630087,-0.19848113213247578,0.0
9808,2023-07-01,0.02895266291572258,-0.08291526469965399,1.0
9808,2023-10-01,-0.1745942477325601,0.01909653013032819,0.0
9808,2024-01-01,-0.24070698644520602,-0.0425442185851816,0.0
9808,2024-04-01,-0.3035892877559455,0.09296655830810086,1.0
9808,2024-07-01,-0.2100417139211618,-0.15457413508133225,0.0
9808,2024-10-01,-0.41238216034814157,-0.046321511844770194,1.0
9808,2025-01-01,-0.17313120010360933,-0.177287723509962,1.0
9808,2025-04-01,-0.12640201021198058,-0.16147863686779867,0.0
9808,2025-07-01,-0.4250857773909068,-0.49456208408139285,1.0
9808,2025-10-01,-0.20840447999777345,-0.6865384855110441,1.0
9808,2026-01-01,0.3485468071213009,0.042425040466801754,1.0
9808,2026-04-01,0.38867162849707215,0.09092485237939764,0.0
9808,2026-07-01,0.4752681119337298,0.17654876684791196,0.0
9855,2020-10-01,,,0.0
9855,2021-01-01,,,1.0
9855,2021-04-01,,,0.0
9855,2021-07-01,,,0.0
9855,2021-10-01,0.6248829326998644,0.06586320028291104,1.0
9855,2022-01-01,0.6997983051061923,0.030240369624592693,1.0
9855,2022-04-01,0.4619779819244826,-0.18457117940432163,0.0
9855,2022-07-01,0.1680692409952158,-0.12134486779336756,1.0
9855,2022-10-01,0.21454694811671549,-0.25020778003587774,0.0
9855,2023-01-01,0.2311356861366465,-0.03644381839657441,1.0
9855,2023-04-01,0.09446823836949028,-0.002892336508907788,0.0
9855,2023-07-01,0.13438527698488123,-0.247934567502701,1.0
9855,2023-10-01,-0.2543906693274741,-0.1962681564076704,0.0
9855,2024-01-01,-0.5713893410308373,-0.2798331938262772,0.0
9855,2024-04-01,-0.5221450518895705,-0.12538396854936154,1.0
9855,2024-07-01,-0.31170982663403424,-0.26165817564746013,0.0
9855,2024-10-01,-0.7377216798317,-0.24355517879927677,1.0
9855,2025-01-01,-0.3945913035337604,-0.6285957625701649,1.0
9855,2025-04-01,-0.30383044603526177,-0.6651385203494027,0.0
9855,2025-07-01,-0.19773660551074493,-0.7128718337714981,1.0
9855,2025-10-01,-0.16013656379749613,-1.7216982743186489,1.0
9855,2026-01-01,0.36588266791148155,-0.017519159357287893,1.0
9855,2026-04-01,0.4406556738898632,0.06645360654692783,0.0
9855,2026-07-01,0.5118976396586242,0.18835836075446083,0.0
9856,2020-10-01,,,0.0
9856,2021-01-01,,,1.0
9856,2021-04-01,,,0.0
9856,2021-07-01,,,0.0
9856,2021-10-01,0.6193391382622045,0.06569151000368087,1.0
9856,2022-01-01,0.693501050549012,0.030504349231377816,1.0
9856,2022-04-01,0.45539027568410945,-0.184624509756845,0.0
9856,2022-07-01,0.1620179643516461,-0.12142507826235206,1.0
9856,2022-10-01,0.20808168453855547,-0.2502209482962257,0.0
9856,2023-01-01,0.22381798961849023,-0.03735137358422942,1.0
9856,2023-04-01,0.08786574262988206,-0.0028591519754885978,0.0
9856,2023-07-01,0.12775667298316976,-0.24768550142928217,1.0
9856,2023-10-01,-0.2651160873504898,-0.1963665780372574,0.0
9856,2024-01-01,-0.5829139338415302,-0.28025571198792965,0.0
9856,2024-04-01,-0.5338128461115316,-0.12582647156403554,1.0
9856,2024-07-01,-0.32880791705056583,-0.26167023212960944,0.0
9856,2024-10-01,-0.7582219867258253,-0.24341505019285398,1.0
9856,2025-01-01,-0.41028416988418825,-0.6294004286255794,1.0
9856,2025-04-01,-0.3194558745993032,-0.6657304512810568,0.0
9856,2025-07-01,-0.2124204914979464,-0.7134071500417484,1.0
9856,2025-10-01,-0.17492549439918395,-1.723934680071426,1.0
9856,2026-01-01,0.36192921246122445,-0.017316537985513053,1.0
9856,2026-04-01,0.4366192516441773,0.06671576164322113,0.0
9856,2026-07-01,0.5077435589966993,0.18834852940949792,0.0
9913,2020-10-01,,,0.0
9913,2021-01-01,,,1.0
9913,2021-04-01,,,0.0
9913,2021-07-01,,,0.0
9913,2021-10-01,0.40068018942676387,-0.04035071722598057,1.0
9913,2022-01-01,0.5662558762903331,0.06248923185699621,1.0
9913,2022-04-01,0.5657595449637686,0.07513781550457191,0.0
9913,2022-07-01,0.2895196391910799,0.174245546646292,1.0
9913,2022-10-01,0.31221773650185036,0.01225737494486727,0.0
9913,2023-01-01,0.2384967326514044,0.12199454308702809,1.0
9913,2023-04-01,0.20001939602612626,0.4176652101922162,0.0
9913,2023-07-01,0.33268396915000104,0.3476542793444197,1.0
9913,2023-10-01,0.09257276631740456,0.3980191144371916,0.0
9913,2024-01-01,-0.32250298667729,0.15524821176349293,0.0
9913,2024-04-01,-0.5733433975649731,-0.04816670017886026,1.0
9913,2024-07-01,-0.4708770659873888,-0.26190961372755817,0.0
9913,2024-10-01,-0.46484781475523146,-0.04111455401284939,1.0
9913,2025-01-01,-0.28149393024244124,-0.23138772527011,1.0
9913,2025-04-01,-0.15272908890807904,-0.24876697962253566,0.0
9913,2025-07-01,-0.3332620165359684,-0.476914027671295,1.0
9913,2025-10-01,-0.3845717467240554,-1.0807501152462586,1.0
9913,2026-01-01,0.25918299013848,-0.08618130237933155,1.0
9913,2026-04-01,0.358007498876742,0.014072896996371455,0.0
9913,2026-07-01,0.368946972440704,0.05330153386534017,0.0
9993,2020-10-01,,,0.0
9993,2021-01-01,,,1.0
9993,2021-04-01,,,0.0
9993,2021-07-01,,,0.0
9993,2021-10-01,0.494119025942767,-0.14893329479647174,1.0
9993,2022-01-01,0.28973560119760033,-0.35593530750405783,1.0
9993,2022-04-01,0.21788332444506645,-0.5319393416134252,0.0
9993,2022-07-01,-0.03753895332084444,-0.3536353744768974,1.0
9993,2022-10-01,0.016512179515014835,-0.46656815951465264,0.0
9993,2023-01-01,-0.14159532903419522,-0.3545632533632125,1.0
9993,2023-04-01,-0.2811115263791729,-0.3890150920791624,0.0
9993,2023-07-01,-0.15072422951015763,-0.5264088423637053,1.0
9993,2023-10-01,-0.5345224555847177,-0.60331409231976,0.0
9993,2024-01-01,-0.5149967969219508,-0.40130796574754485,0.0
9993,2024-04-01,-0.5057546230525006,-0.11994178217251168,1.0
9993,2024-07-01,-0.4165472023477827,-0.4793530794475803,0.0
9993,2024-10-01,-0.5503953403042184,-0.16209780575790086,1.0
9993,2025-01-01,0.13354725512433305,0.19562442475396333,1.0
9993,2025-04-01,0.10116811157600254,0.02097275075987679,0.0
9993,2025-07-01,0.19997365455519928,0.2960983038508162,1.0
9993,2025-10-01,0.34808621945153057,0.294367510562064,1.0
9993,2026-01-01,0.6008839356094572,0.4236912563047731,1.0
9993,2026-04-01,0.6131215294598278,0.31778507113149856,0.0
9993,2026-07-01,0.8314308755879264,0.6994672324021839,0.0
10115,2021-04-01,,,0.0
10115,2021-07-01,,,0.0
10115,2021-10-01,,,1.0
10115,2022-01-01,,,1.0
10115,2022-04-01,1.4126239317282563,-0.6180240307846101,0.0
10115,2022-07-01,-0.24599571336419934,-0.36447944148695083,1.0
10115,2022-10-01,0.1543870363040828,-0.13610477295445286,0.0
10115,2023-01-01,0.04146924079437173,0.0746929232229986,1.0
10115,2023-04-01,0.1323177624998342,0.14001077937212114,0.0
10115,2023-07-01,0.2038708933973509,0.08318077588467321,1.0
10115,2023-10-01,0.07841757383913266,0.13674737353421434,0.0
10115,2024-01-01,-0.012636304584514636,0.16866334049782614,0.0
10115,2024-04-01,-0.11395029491630465,0.4448874898582615,1.0
10115,2024-07-01,-0.03427013745060351,0.004987732007175558,0.0
10115,2024-10-01,-0.4482265595794738,-0.19342737866083085,1.0
10115,2025-01-01,-0.05763166082885793,-0.6700746745627291,1.0
10115,2025-04-01,-0.16758003921380457,-1.0742347266758074,0.0
10115,2025-07-01,-0.3534162972027672,-1.4991967839669322,1.0
10115,2025-10-01,0.1281396484820608,-0.43611065325249404,1.0
10115,2026-01-01,0.42085054227170815,-0.1080876391901981,1.0
10115,2026-04-01,0.5872011542131026,-0.06102023215407637,0.0
10115,2026-07-01,0.8108348477793359,0.144289266214603,0.0
10237,2021-01-01,,,1.0
10237,2021-04-01,,,0.0
10237,2021-07-01,,,0.0
10237,2021-10-01,,,1.0
10237,2022-01-01,0.22012836331172367,-0.20884976344194048,1.0
10237,2022-04-01,0.14961047910538047,-0.4097929405556452,0.0
10237,2022-07-01,-0.18433676850189715,-0.17852501476840474,1.0
10237,2022-10-01,-0.16870543237348004,-0.3567309064445653,0.0
10237,2023-01-01,-0.33787020875007867,-0.34006316253514485,1.0
10237,2023-04-01,-0.39900645775849514,-0.26321297904476937,0.0
10237,2023-07-01,-0.2942145054401641,-0.4211378245749404,1.0
10237,2023-10-01,-0.5895794752007912,-0.20002497176244924,0.0
10237,2024-01-01,-0.7690359921040986,-0.28922364736428896,0.0
10237,2024-04-01,-0.8119528206028657,-0.11654283332956919,1.0
10237,2024-07-01,-0.6760834466493785,-0.312882573525983,0.0
10237,2024-10-01,-0.6536972054735013,-0.05559616298114205,1.0
10237,2025-01-01,-0.28576741533862704,-0.2251870786557073,1.0
10237,2025-04-01,-0.09352107289312656,-0.09543374967696111,0.0
10237,2025-07-01,-0.05641725768992194,-0.09099864312557236,1.0
10237,2025-10-01,-0.0738215483105038,-0.5321675180388599,1.0
10237,2026-01-01,0.4243641666718942,0.21792149544601822,1.0
10237,2026-04-01,0.5105908268643773,0.2561397379943737,0.0
10237,2026-07-01,0.5155197947288385,0.2501314888338221,0.0
10238,2021-01-01,,,1.0
10238,2021-04-01,,,0.0
10238,2021-07-01,,,0.0
10238,2021-10-01,,,1.0
10238,2022-01-01,0.20974365557945596,-0.20896675443637536,1.0
10238,2022-04-01,0.13772595607702254,-0.4100802360332923,0.0
10238,2022-07-01,-0.19344458164101935,-0.17847037981685904,1.0
10238,2022-10-01,-0.17877640973367495,-0.35679491551685427,0.0
10238,2023-01-01,-0.34720860460601394,-0.33987491939766423,1.0
10238,2023-04-01,-0.40893583291061164,-0.26334872633693246,0.0
10238,2023-07-01,-0.3038233107099441,-0.4208143413411244,1.0
10238,2023-10-01,-0.6022089580678299,-0.20002159143227358,0.0
10238,2024-01-01,-0.7808982896314877,-0.28908003059120996,0.0
10238,2024-04-01,-0.8241456335472396,-0.11636698653141014,1.0
10238,2024-07-01,-0.6897099568911521,-0.3125935103906324,0.0
10238,2024-10-01,-0.6677462854201176,-0.05596658527206719,1.0
10238,2025-01-01,-0.3006712253308286,-0.22587541028766317,1.0
10238,2025-04-01,-0.10856833611350822,-0.09648432575910039,0.0
10238,2025-07-01,-0.07131564162182524,-0.09214208730567092,1.0
10238,2025-10-01,-0.08872872328057212,-0.5344303903214941,1.0
