fund_code,year,quarter,anchor_high,cgo
14497,2021,4,0.9002932696729687,0.38912346282997035
14497,2022,1,0.7124968786230498,0.2577891442641141
14497,2022,2,0.6617731133910779,-0.03793435533316304
14497,2022,3,0.6735811619772272,0.008363245008659242
14497,2022,4,0.5768269312999149,-0.04839701421399243
14497,2023,1,0.8298961902145352,0.15177284428650653
14497,2023,2,0.6493380774241133,0.0369668999504347
14497,2023,3,0.6295811201763574,-0.08052714885836677
14497,2023,4,0.5252288384043461,-0.11051435201119422
14497,2024,1,0.8136504510755345,0.08198155067111979
14497,2024,2,0.718422100454622,0.018621991270385937
14497,2024,3,0.6690264261027479,0.12811508792125498
14497,2024,4,0.641362656477529,0.20273623497092066
14497,2025,1,0.863175631588266,0.4806945064105236
14497,2025,2,0.8562774031527325,0.1789452656956618
14497,2025,3,0.9864428345352695,0.7206921165084244
14497,2025,4,0.8799824479680636,0.28176162175067493
14497,2026,1,0.7754551634428911,0.15395869438896737
14497,2026,2,1.0,1.0598777047469674
14549,2021,4,0.9001205178034791,0.26266853394237855
14549,2022,1,0.7062142192438493,-0.09159813087236675
14549,2022,2,0.847094397837445,0.09926641924214831
14549,2022,3,0.7815369475163199,0.06154101149677281
14549,2022,4,0.7359460385053639,0.04819645332860648
14549,2023,1,0.7848887253183725,0.16313260454009365
14549,2023,2,0.8622470365242875,0.43417426658384994
14549,2023,3,0.7057505752745403,-0.02056513040312726
14549,2023,4,0.7846267417858479,0.034184723978375534
14549,2024,1,0.7197063268224996,-0.04337733010021053
14549,2024,2,0.853752750097735,0.24993995389482698
14549,2024,3,0.930694627626,0.26549076315196474
14549,2024,4,0.8456790167293698,0.24011424731593287
14549,2025,1,0.857738568430351,0.16578052366816157
14549,2025,2,0.8566561354393907,0.1407005546631362
14549,2025,3,0.9941721290509274,0.47834836892922966
14549,2025,4,0.9285385960327655,0.3489175163331905
14549,2026,1,0.8188023270036533,0.19517064374320695
14549,2026,2,1.0,1.3248070173036401
14611,2022,1,0.7302749049593541,0.024219388098439036
14611,2022,2,0.881478668886886,0.19285339223071823
14611,2022,3,0.9494256998429932,0.3790621335592779
14611,2022,4,0.7414509942392983,0.07701784661908515
14611,2023,1,0.8484998828182062,0.42860738997274295
14611,2023,2,0.910012024825351,0.5276740014111861
14611,2023,3,0.7773111934376884,0.1269110199447794
14611,2023,4,0.7578438754175087,0.06148288797452421
14611,2024,1,0.8689291295259292,0.18631580990896585
14611,2024,2,0.9047478338064872,0.2526365184659231
14611,2024,3,0.9475155271439679,0.3578900895003954
14611,2024,4,0.8812362554476504,0.184109060035983
14611,2025,1,0.9762612712790172,0.4265982926908314
14611,2025,2,0.9119069938733452,0.24204021751294608
14611,2025,3,0.9694194283375149,0.9356228238630374
14611,2025,4,0.9846140116712774,0.7117754395965018
14611,2026,1,0.9156482224905929,0.5417848864515575
14611,2026,2,0.9954890283684171,1.0189299345177867
14612,2022,1,0.7302749049593541,0.024219388098439036
14612,2022,2,0.881478668886886,0.19285339223071823
14612,2022,3,0.9494256998429932,0.3790621335592779
14612,2022,4,0.7414509942392983,0.07701784661908515
14612,2023,1,0.8484998828182062,0.42860738997274295
14612,2023,2,0.910012024825351,0.5276740014111861
14612,2023,3,0.7773111934376884,0.1269110199447794
14612,2023,4,0.7578438754175087,0.06148288797452421
14612,2024,1,0.8689291295259292,0.18631580990896585
14612,2024,2,0.9047478338064872,0.2526365184659231
14612,2024,3,0.9475155271439679,0.3578900895003954
14612,2024,4,0.8812362554476504,0.184109060035983
14612,2025,1,0.9762612712790172,0.4265982926908314
14612,2025,2,0.9119069938733452,0.24204021751294608
14612,2025,3,0.9694194283375149,0.9356228238630374
14612,2025,4,0.9846140116712774,0.7117754395965018
14612,2026,1,0.9156482224905929,0.5417848864515575
14612,2026,2,0.9954890283684171,1.0189299345177867
14833,2022,1,0.7388418137329122,-0.045926717253108464
14833,2022,2,0.8864267925589027,0.23714838883297137
14833,2022,3,0.7845749788802332,0.1629655820583772
14833,2022,4,0.8175506481061837,0.1809669159276618
14833,2023,1,0.7524557956101485,0.07248074521218353
14833,2023,2,0.8419543438756817,0.3829620805383194
14833,2023,3,0.7427266563003883,0.06338947057612679
14833,2023,4,0.7342513301343234,-0.025325747291610492
14833,2024,1,0.752641146527076,0.09268436757528814
14833,2024,2,0.7749826869357219,0.17237106180562928
14833,2024,3,0.8596641858809179,0.30772416716009704
14833,2024,4,0.8081932378450386,0.12165903538155673
14833,2025,1,0.8774973880465339,0.10056319030106722
14833,2025,2,0.8535858142422009,0.07550589434513946
14833,2025,3,0.9985711747156446,0.956137755551788
14833,2025,4,0.9574950872952921,0.5292144654281361
14833,2026,1,0.8918396695702674,0.46691365844761434
14833,2026,2,0.968333159126075,0.9435466958586602
14975,2022,2,0.7699476088574027,0.043196733871318164
14975,2022,3,0.6526971983453626,-0.04708885309404427
14975,2022,4,0.631415949758134,0.018648685965576926
14975,2023,1,0.9022727902062967,0.6973885324572897
14975,2023,2,0.7933108940096287,0.3329305071674797
14975,2023,3,0.7184204060801199,0.05089787734850866
14975,2023,4,0.6894806817298045,0.006237330756057015
14975,2024,1,0.7454617096441359,0.08333163523113604
14975,2024,2,0.7610990316922023,0.16343577612488866
14975,2024,3,0.960749703558624,0.40699077031882075
14975,2024,4,0.8284058696787161,0.33564665622829976
14975,2025,1,0.8942373297399226,0.27383912875704114
14975,2025,2,0.8790376542839539,0.16047502164921873
14975,2025,3,1.0,0.6612399780093957
14975,2025,4,0.9154037779958168,0.43010884394766413
14975,2026,1,0.8477951808402069,0.22965690983159132
14975,2026,2,0.9897122748779109,0.9428413260297814
14989,2022,1,0.7348355748575582,0.06999115817749801
14989,2022,2,0.916313965459962,0.25629566995289754
14989,2022,3,0.8320121563065793,0.12263698313194306
14989,2022,4,0.775462306563747,0.11711231697810769
14989,2023,1,0.8419744602924776,0.26772385458719533
14989,2023,2,0.8426286924218805,0.22088093796764394
14989,2023,3,0.7458548454509568,0.028144024564651062
14989,2023,4,0.7637773683671951,-0.014822238648610847
14989,2024,1,0.6904611238171138,-0.09979472900093449
14989,2024,2,0.8153795048366609,0.20340790372271494
14989,2024,3,0.932008832770135,0.3139187660277883
14989,2024,4,0.8772850895659943,0.36482043308073714
14989,2025,1,0.8684725777349308,0.252855602145368
14989,2025,2,0.8494257344089567,0.2496228652911928
14989,2025,3,0.9857088801881875,0.5993582187914929
14989,2025,4,0.9422857070022471,0.49275682071417837
14989,2026,1,0.8324322730462617,0.2620808920083097
14989,2026,2,1.0,1.2108226539475337
15389,2022,2,0.7464020368145206,0.026157639979233423
15389,2022,3,0.663368972636381,-0.04575258854209429
15389,2022,4,0.6755623300752387,0.02344278429056819
15389,2023,1,0.8430822683026213,0.2909155801254351
15389,2023,2,0.9124633112171524,0.5078708055232768
15389,2023,3,0.8313965143856965,0.24821490888263126
15389,2023,4,0.8436196400556034,0.22872215739406138
15389,2024,1,0.9530727112300802,0.3528610445081902
15389,2024,2,0.87832023729112,0.31405852172530924
15389,2024,3,0.9386170601722407,0.3564227346168882
15389,2024,4,0.8465039953020439,0.35600605109574773
15389,2025,1,0.8291233335292159,0.3214586673717928
15389,2025,2,0.9177817569709059,0.4441386652888076
15389,2025,3,0.9842496053840899,1.1431263992143583
15389,2025,4,0.9599334409903465,0.6711760448100588
15389,2026,1,0.9212987080188334,0.5897144110393164
15389,2026,2,0.9928999764195839,1.2261055990160739
15491,2022,2,0.9110029858308932,0.23795740843960056
15491,2022,3,0.9171048756322056,0.35552483344942165
15491,2022,4,0.6965787326117547,0.050445950325080244
15491,2023,1,0.8959038940674857,0.4790028399203731
15491,2023,2,0.8730884460612114,0.6079182684203067
15491,2023,3,0.8034670775302322,0.21530799705653297
15491,2023,4,0.726704815781832,0.11974172382526095
15491,2024,1,0.8106420809684571,0.21880266585963012
15491,2024,2,0.8596326364385499,0.29806725290984937
15491,2024,3,0.9038520727777939,0.3422419419306653
15491,2024,4,0.9263694125893942,0.5556073833374414
15491,2025,1,0.9403150354535473,0.43328676464924615
15491,2025,2,0.9404201106052748,0.38677065770514146
15491,2025,3,1.0,1.1016679481688263
15491,2025,4,0.9782030610391167,0.793248558808924
15491,2026,1,0.9141123966946962,0.6311707405053063
15491,2026,2,1.0,1.3546029383018923
15576,2022,2,0.9059415173252956,0.24132046785602146
15576,2022,3,0.9184690979886132,0.3494269986462062
15576,2022,4,0.7854750122024002,0.13107019361428238
15576,2023,1,0.9724856188101174,0.6539791163402923
15576,2023,2,0.9068558069583369,0.6814696032183453
15576,2023,3,0.7801539251023448,0.25786819266863253
15576,2023,4,0.7400040927600144,0.04152205575487684
15576,2024,1,0.8483941558794328,0.21136536498703815
15576,2024,2,0.871424140573072,0.32119292990962006
15576,2024,3,0.9134247410266743,0.3769376838548924
15576,2024,4,0.9003707493123759,0.5733053039614747
15576,2025,1,0.9002760051694285,0.7017227179346343
15576,2025,2,0.8724175282924743,0.3519449474105149
15576,2025,3,0.9883758088472858,1.220059004361357
15576,2025,4,0.9713183983990434,0.8153730431470692
15576,2026,1,0.9395678483720293,0.6855608535955582
15576,2026,2,1.0,1.4261136166850334
15585,2022,2,0.914058072636308,0.2487401165482658
15585,2022,3,0.8323467169673326,0.12312369029327969
15585,2022,4,0.7756248387182415,0.1169154273455153
15585,2023,1,0.7885409337389583,0.16196725208619883
15585,2023,2,0.8405309057218857,0.21223657147134503
15585,2023,3,0.7472840469543804,0.029113422465862775
15585,2023,4,0.7646090753024193,-0.014734786291466233
15585,2024,1,0.6905510378504853,-0.09954950068189164
15585,2024,2,0.8157106333215507,0.20068111913029021
15585,2024,3,0.9319470992415355,0.3137961732209038
15585,2024,4,0.8762360029763651,0.3652279593035744
15585,2025,1,0.8727857388184276,0.2695497372101334
15585,2025,2,0.8551414025506954,0.2655772191332213
15585,2025,3,0.9858309352330479,0.5994191541434826
15585,2025,4,0.9418578461872797,0.49175893679444227
15585,2026,1,0.8319309421482969,0.26132516293492863
15585,2026,2,1.0,1.2064540762841505
15967,2022,3,0.7163251533099105,-0.032459429707592816
15967,2022,4,0.6062369964655971,-0.07022708619901737
15967,2023,1,0.7393866321642978,0.15315135004807823
15967,2023,2,0.8416808537941363,0.15352397084315522
15967,2023,3,0.676680021432101,-0.05508018181360362
15967,2023,4,0.7320557482436042,-0.03841202730570278
15967,2024,1,0.7110527070882073,-0.0630026374592895
15967,2024,2,0.5926870722302698,-0.08150704231021408
15967,2024,3,0.8031130114505625,0.07034136724477731
15967,2024,4,0.8785771464307603,0.26052283182389646
15967,2025,1,0.8933167274042426,0.2614155010441231
15967,2025,2,0.9020856378097085,0.2786254027869162
15967,2025,3,0.9907149793543565,0.5144522444208321
15967,2025,4,0.9303508753614483,0.3864438521468408
15967,2026,1,0.8270928572309388,0.1827094672170527
15967,2026,2,0.9350936293048533,0.7576334709921987
16262,2022,3,0.7212745703043699,0.013360539683723242
16262,2022,4,0.6826012343258424,-0.04100163677903526
16262,2023,1,0.7559387106286442,0.13982029336585466
16262,2023,2,0.8566902018015996,0.5068768927752632
16262,2023,3,0.6948963802562031,0.06448410884845311
16262,2023,4,0.6778609973122156,-0.03694733742891172
16262,2024,1,0.6570503665743159,-0.06664766803307437
16262,2024,2,0.6114783661604283,-0.07985565454447013
16262,2024,3,0.756504850851971,0.12120383555492699
16262,2024,4,0.780058136914811,0.18897729091662552
16262,2026,1,0.846508523410315,0.20598992803867971
16262,2026,2,1.0,1.2717978829792456
16263,2022,3,0.7854558657997329,0.03654733238338712
16263,2022,4,0.747371234996067,0.05850719648802256
16263,2023,1,0.7901178690998448,0.3324515009688716
16263,2023,2,0.8223727776545442,0.33854311638844975
16263,2023,3,0.718069641903144,0.0855625853670444
16263,2023,4,0.6547337568371068,0.03801589220940385
16263,2024,1,0.7841912909555219,0.14878812745196351
16263,2024,2,0.7508537361911831,0.2209030522381713
16263,2024,3,0.9059982665585962,0.3759414557188652
16263,2024,4,0.8403864254934498,0.2334829533971865
16263,2025,1,0.931262323044355,0.31262595743030264
16263,2025,2,0.8883237535200098,0.2383060043572272
16263,2025,3,0.9992455367939002,1.0227619391807554
16263,2025,4,0.9589954513502574,0.5967539615978782
16263,2026,1,0.9119732062296388,0.5155388863473082
16263,2026,2,1.0,1.3034090543549601
16370,2022,4,0.6707725762950548,-0.02264797268461144
16370,2023,1,0.8631912962352791,0.14195708080314404
16370,2023,2,0.8306232352600984,0.3759133029049781
16370,2023,3,0.7850250185991327,0.1592660847162689
16370,2023,4,0.7942817628044548,0.15848548742228583
16370,2024,1,0.8961810585133492,0.22487955825901096
16370,2024,2,0.9588665452481391,0.394840301762066
16370,2024,3,0.9510828195908474,0.43129253141959706
16370,2024,4,0.950725935471604,0.5302057638045808
16370,2025,1,0.7927973473295443,0.3561853282903185
16370,2025,2,0.9166770982865597,0.42509302948598665
16370,2025,3,0.9384622103182316,1.1274043083716054
16370,2025,4,0.993939730658755,0.824456023732715
16370,2026,1,0.9222927558934033,0.7581491535258842
16370,2026,2,0.9920519691446112,1.1229171198169607
16371,2022,4,0.6707725762950548,-0.02264797268461144
16371,2023,1,0.8631912962352791,0.14195708080314404
16371,2023,2,0.8306232352600984,0.3759133029049781
16371,2023,3,0.7850250185991327,0.1592660847162689
16371,2023,4,0.7942817628044548,0.15848548742228583
16371,2024,1,0.8960297964794873,0.22464442164864176
16371,2024,2,0.9588665452481391,0.394840301762066
16371,2024,3,0.9511498222289432,0.43087754022051417
16371,2024,4,0.950725935471604,0.5302057638045808
16371,2025,1,0.7927973473295443,0.3561853282903185
16371,2025,2,0.9166770982865597,0.42509302948598665
16371,2025,3,0.9384622103182316,1.1274043083716054
16371,2025,4,0.993939730658755,0.824456023732715
16371,2026,1,0.9307931646847843,0.7734943455152021
16371,2026,2,0.9914161718482793,1.1277521051163986
16461,2022,3,0.6857047594988144,0.044665758764048435
16461,2022,4,0.5830067081974865,0.06668518458199303
16461,2023,1,0.7397393613132025,0.27122897280656816
16461,2023,2,0.6290792287216842,0.06435688133316558
16461,2023,3,0.6897505500686867,0.1343875831742589
16461,2023,4,0.6695073625934793,0.04262410664334585
16461,2024,1,0.7645556786394159,0.10562979201647779
16461,2024,2,0.7496313177170733,0.14069638730506318
16461,2024,3,0.9245814543645011,0.36055480013761304
16461,2024,4,0.7885209010532301,0.10157217721289584
16461,2025,1,0.7892909582567565,0.043273966100430224
16461,2025,2,0.8637844527387134,0.20634913373864824
16461,2025,3,0.9848859860563351,0.9642084532735284
16461,2025,4,0.9035822768402192,0.5233644359258149
16461,2026,1,0.8350203036223391,0.2998724788078414
16461,2026,2,0.9067595475216522,0.4942975551342095
16500,2022,4,0.6007064448112411,-0.03907747101049272
16500,2023,1,0.7150135963097305,0.3150883219194155
16500,2023,2,0.7327191516774262,0.11638764544680058
16500,2023,3,0.5626304051741172,-0.03129203505758633
16500,2023,4,0.6309746880215876,-0.04019933405882943
16500,2024,1,0.6031062490400887,-0.06198587580869897
16500,2024,2,0.623303447425648,0.05009806345485117
16500,2024,3,0.8045296058700957,0.1945712626584916
16500,2024,4,0.8691633475004514,0.38335556151233874
16500,2025,1,0.8634685319352767,0.25931372362870275
16500,2025,2,0.8461745079701102,0.1745667667357496
16500,2025,3,0.9753346560341059,0.533293045529257
16500,2025,4,0.9610772722571553,0.38259352165734856
16500,2026,1,0.8409421207112344,0.19747992866819794
16500,2026,2,0.971077159993516,0.9996249962581143
16501,2022,4,0.6007064448112411,-0.03907747101049272
16501,2023,1,0.6968581548931271,0.31392511197707523
16501,2023,2,0.7324806767447444,0.11622579899162104
16501,2023,3,0.56334370589916,-0.031089437564843083
16501,2023,4,0.6309746880215876,-0.04019933405882943
16501,2024,1,0.6031617223024083,-0.061734849319839406
16501,2024,2,0.6231400333864946,0.04983272292639948
16501,2024,3,0.804919456427128,0.19457393180117033
16501,2024,4,0.8691633475004514,0.38335556151233874
16501,2025,1,0.8634685319352767,0.25931372362870275
16501,2025,2,0.8461745079701102,0.1745667667357496
16501,2025,3,0.9753346560341059,0.533293045529257
16501,2025,4,0.9610772722571553,0.38259352165734856
16501,2026,1,0.8409421207112344,0.19747992866819794
16501,2026,2,0.971077159993516,0.9996249962581143
16579,2022,3,0.8622976623761779,0.25952933442199555
16579,2022,4,0.8102154468544,0.22985987572124938
16579,2023,1,0.9042151646545858,0.7765630236181447
16579,2023,2,0.8899357532644839,0.5792297607222853
16579,2023,3,0.8252586281331796,0.17675515838668027
16579,2023,4,0.7247203788727521,0.1216246284024656
16579,2024,1,0.9105551118719886,0.1790947324107542
16579,2024,2,0.9085309710800261,0.19587143940377494
16579,2024,3,0.8562704681569814,0.23938379156940132
16579,2024,4,0.939370077306438,0.5425355444005394
16579,2025,1,0.9061414524591145,0.5938891880889823
16579,2025,2,0.9147829805009202,0.3756348901007314
16579,2025,3,0.9690817900730728,1.155729468829129
16579,2025,4,0.97983211075799,0.7840939588239472
16579,2026,1,0.9505881857851919,0.8799307328624497
16579,2026,2,0.994932830900292,1.1252133692107293
16721,2025,1,0.9009625191577794,0.2510331680846252
16721,2025,2,0.8512921326508068,0.222982565917943
16721,2025,3,0.9937723949264312,0.5441466344363134
16721,2025,4,0.917545164924864,0.3048450942910487
16721,2026,1,0.8298839172286502,0.19529919201970483
16721,2026,2,1.0,1.4268923522547785
16772,2023,1,0.6462914195087187,-0.05012405202445388
16772,2023,2,0.6640306285487683,-0.03434495196758944
16772,2023,3,0.6717092328286346,-0.010088534751044704
16772,2023,4,0.6054099046252126,-0.09607157036947349
16772,2024,1,0.6749264694647841,0.09145879134457059
16772,2024,2,0.6459777586121357,-0.03569164876893688
16772,2024,3,0.7128551126165187,0.14311665725827435
16772,2024,4,0.7615172543278549,0.06594880844063637
16772,2025,1,0.9424743649513084,0.5792806027899169
16772,2025,2,0.8824987586423592,0.33314328793788056
16772,2025,3,0.9725225374496347,1.116076655053584
16772,2025,4,0.9885175057036678,0.7881177948766548
16772,2026,1,0.9443172913021031,0.6269257286138288
16772,2026,2,1.0,1.6687680914975416
16773,2023,1,0.6462914195087187,-0.05012405202445388
16773,2023,2,0.6640306285487683,-0.03434495196758944
16773,2023,3,0.6717092328286346,-0.010088534751044704
16773,2023,4,0.6054099046252126,-0.09607157036947349
16773,2024,1,0.6749264694647841,0.09145879134457059
16773,2024,2,0.6459777586121357,-0.03569164876893688
16773,2024,3,0.7128551126165187,0.14311665725827435
16773,2024,4,0.7615172543278549,0.06594880844063637
16773,2025,1,0.9424743649513084,0.5792806027899169
16773,2025,2,0.8824987586423592,0.33314328793788056
16773,2025,3,0.9725225374496347,1.116076655053584
16773,2025,4,0.9885175057036678,0.7881177948766548
16773,2026,1,0.9443172913021031,0.6269257286138288
16773,2026,2,1.0,1.6687680914975416
16780,2022,4,0.7405981977533137,0.024123831696284567
16780,2023,1,0.779917033844161,0.11436480344723553
16780,2023,2,0.8517519160040098,0.2218549095953709
16780,2023,3,0.8345829151693694,0.15054718892955993
16780,2023,4,0.7956671446499209,0.05896361928287098
16780,2024,1,0.858095381949522,0.21046437204511417
16780,2024,2,0.8066100987864778,0.19518526622074905
16780,2024,3,0.9006750382567049,0.3533235200923716
16780,2024,4,0.8897015603004008,0.3492723284193897
16780,2025,1,0.888769322295223,0.31743142206434105
16780,2025,2,0.877303547915538,0.23232486794189183
16780,2025,3,0.9851299673051311,0.9638375495732519
16780,2025,4,0.9617411833982229,0.5895489341760489
16780,2026,1,0.8337533535305935,0.30154073634253287
16780,2026,2,1.0,0.9588029152231803
17102,2023,2,0.9198551605084682,0.619598274965025
17102,2023,3,0.8056270359686682,0.2896856612663533
17102,2023,4,0.7290054099928585,0.03778849487093233
17102,2024,1,0.922585603675258,0.24596844799581274
17102,2024,2,0.8847708784936739,0.3131293117680339
17102,2024,3,0.9175737248277441,0.36571522170465565
17102,2024,4,0.9375613208127462,0.43835865566012133
17102,2025,1,0.8904514123249135,0.4978758158036214
17102,2025,2,0.9031170834219124,0.3431635420220872
17102,2025,3,0.9791679277509553,1.0088752559724645
17102,2025,4,0.9697055697329644,0.73386932934242
17102,2026,1,0.8554194729288203,0.4551408731123345
17102,2026,2,0.991952557859783,0.8493835212421057
17103,2023,2,0.9198551605084682,0.619598274965025
17103,2023,3,0.8056270359686682,0.2896856612663533
17103,2023,4,0.7290054099928585,0.03778849487093233
17103,2024,1,0.922585603675258,0.24596844799581274
17103,2024,2,0.8847708784936739,0.3131293117680339
17103,2024,3,0.9175737248277441,0.36571522170465565
17103,2024,4,0.9375613208127462,0.43835865566012133
17103,2025,1,0.8967958174550666,0.5835902591903137
17103,2025,2,0.9031170834219124,0.3431635420220872
17103,2025,3,0.9842548032441264,1.0781455156234159
17103,2025,4,0.9697055697329644,0.73386932934242
17103,2026,1,0.8502970363616972,0.45554854477531026
17103,2026,2,0.9916686510085005,0.8461375595824914
17234,2025,1,0.9077162165338143,0.22873573814198442
17234,2025,2,0.9522982506722051,0.5892774664677096
17234,2025,3,0.9692327341556892,1.0125018542701998
17234,2025,4,0.9623025337434679,0.732189752754545
17234,2026,1,0.8941260138957425,0.5999899884560465
17234,2026,2,0.9958496765758326,1.39974275681472
17612,2023,1,0.9005012628427641,0.6719326957104067
17612,2023,2,0.920683887132127,0.6423563125384136
17612,2023,3,0.8104542035165859,0.27637160612011785
17612,2023,4,0.7524404881002171,0.04476104778281114
17612,2024,1,0.9250693275018304,0.29446341802683007
17612,2024,2,0.8924685252841277,0.37079040016895914
17612,2024,3,0.927346095372953,0.4103969182289737
17612,2024,4,0.9097546081834378,0.5919435839011361
17612,2025,1,0.8877458965879463,0.6659082762959676
17612,2025,2,0.8801191706881575,0.36896522135121435
17612,2025,3,0.9854577462702939,1.201337511611193
17612,2025,4,0.9747941596550158,0.8285327310755308
17612,2026,1,0.9391241483229016,0.7062160409667503
17612,2026,2,1.0,1.4291560473716687
17732,2023,1,0.7832904085693313,0.03511115727675839
17732,2023,2,0.767706052349102,0.10385184550499454
17732,2023,3,0.7847375345714135,0.09155507997800212
17732,2023,4,0.7845892644704412,0.04705751219029123
17732,2024,1,0.7666875772991548,0.02175632874267274
17732,2024,2,0.8742787237203117,0.28097076260766296
17732,2024,3,0.9269359178204818,0.37937910370675365
17732,2024,4,0.8314006629773666,0.3141009385607971
17732,2025,1,0.84190578009084,0.18350120143287746
17732,2025,2,0.8818209135018263,0.23425907846361207
17732,2025,3,0.9085978711927103,0.46411657252460775
17732,2025,4,0.9694782229936681,0.6268179471133334
17732,2026,1,0.8349495060829527,0.3769711591185638
17732,2026,2,0.9997084688095923,1.0063460099693948
17811,2023,1,0.8228422513608027,0.1962021956303136
17811,2023,2,0.8760588295703657,0.23487249291948062
17811,2023,3,0.7488375983187388,0.02241818507230228
17811,2023,4,0.7532147182933474,-0.04296293565903236
17811,2024,1,0.6852873645250978,-0.12048268495793384
17811,2024,2,0.5985844150058734,-0.1397089815363822
17811,2024,3,0.7803254639497693,0.08892838197300225
17811,2024,4,0.7626129460231488,0.14595142615611204
17811,2025,1,0.8060557354124459,0.12017213781680934
17811,2025,2,0.808087927315218,0.06350138202792359
17811,2025,3,0.9686907825391408,0.44077442371204395
17811,2025,4,0.9317782582441976,0.3142335936344277
17811,2026,1,0.8339926076758964,0.1967973207622894
17811,2026,2,1.0,1.218633652896629
17876,2023,2,0.8344009379276353,0.17762249758702642
17876,2023,3,0.7415871690601711,-0.0008408843239930474
17876,2023,4,0.6947390878434399,-0.058698764639346215
17876,2024,1,0.6183890851251692,0.002773582788817268
17876,2024,2,0.7186457095171052,0.09452971370773026
17876,2024,3,0.7687016626686827,0.32095336156334886
17876,2024,4,0.6825945116509495,0.11578768718255289
17876,2025,1,0.7380425818663363,0.09173384356706206
17876,2025,2,0.7557057976479551,0.03943750456153504
17876,2025,3,0.979925849815948,0.7173865408748908
17876,2025,4,0.93189779819483,0.4447994842967787
17876,2026,1,0.9384606255558471,0.44949969595712114
17876,2026,2,0.9488520807491178,0.7013750389331128
17927,2023,1,0.8140605548971278,0.20323208595779788
17927,2023,2,0.7871820565279908,0.17854067508317828
17927,2023,3,0.6622825228537027,-0.040505467975131895
17927,2023,4,0.6664079641230121,0.001970072535201414
17927,2024,1,0.6793295293815226,-0.0022776137911118383
17927,2024,2,0.6715381369840826,0.05828833303093255
17927,2024,3,0.8144045333240963,0.2175731732594632
17927,2024,4,0.8240225645677872,0.2457899551209502
17927,2025,1,0.834267480532851,0.18892705259665915
17927,2025,2,0.8227113852478954,0.21990279873000593
17927,2025,3,0.9370244119195732,0.4591377982707362
17927,2025,4,0.909691273551431,0.26699870463544434
17927,2026,1,0.8217222615801452,0.2034877746577298
17927,2026,2,1.0,1.193408331600287
18291,2023,2,0.667053702710845,-0.020915521101016306
18291,2023,3,0.5882864905936589,-0.11409940266092518
18291,2023,4,0.6498972538221367,-0.015025352182904128
18291,2024,1,0.7157679644629383,-0.015071714255739275
18291,2024,2,0.7201174847771872,0.08028697264289779
18291,2024,3,0.8410961232108259,0.2520779441893601
18291,2024,4,0.7299253077650469,0.23799018076152934
18291,2025,1,0.8818116957783596,0.19902914511467454
18291,2025,2,0.8266184015843016,0.2689199983914892
18291,2025,3,0.9723103652694934,1.2305344361371053
18291,2025,4,0.9854060170783475,0.853929340770076
18291,2026,1,0.9541908726376683,0.8298605941535016
18291,2026,2,0.9938884504844446,1.1983578795118777
18325,2023,3,0.7531108693874837,0.024025652260332427
18325,2023,4,0.7600717308660991,0.013525206243254102
18325,2024,1,0.6127118982855119,-0.14484144907763555
18325,2024,2,0.5158555015733718,-0.18573129253220164
18325,2024,3,0.5076522926385477,0.002822917907267615
18325,2024,4,0.8829741753632524,0.21432421859941708
18325,2025,1,0.7744331263976891,0.2137205996867077
18325,2025,2,0.8592820134634445,0.13840998204733257
18325,2025,3,0.9791041515287072,0.3850285178028214
18325,2025,4,0.8739111607866527,0.21375361018397707
18325,2026,1,0.7794436536940978,0.23817321305436373
18325,2026,2,1.0,1.0699231605310597
18326,2023,3,0.7531108693874837,0.024025652260332427
18326,2023,4,0.7600717308660991,0.013525206243254102
18326,2024,1,0.6127118982855119,-0.14484144907763555
18326,2024,2,0.5158555015733718,-0.18573129253220164
18326,2024,3,0.5076522926385477,0.002822917907267615
18326,2024,4,0.8829741753632524,0.21432421859941708
18326,2025,1,0.7744331263976891,0.2137205996867077
18326,2025,2,0.8592820134634445,0.13840998204733257
18326,2025,3,0.9848577148743612,0.40115091942537817
18326,2025,4,0.8739111607866527,0.21375361018397707
18326,2026,1,0.7802734631156817,0.251734667618022
18326,2026,2,1.0,1.0699231605310597
18358,2023,3,0.678274768177095,0.009243928480461999
18358,2023,4,0.7228074340520949,0.00608647272951774
18358,2024,1,0.7054427713702105,-0.05804426710516644
18358,2024,2,0.5690860248148331,-0.022658850253620872
18358,2024,3,0.620028735507093,0.1282573590107532
18358,2024,4,0.8050898784880403,0.41304989625160116
18358,2025,1,0.8795589423156949,0.5110950121745279
18358,2025,2,0.8267475464357367,0.2778893132705562
18358,2025,3,0.9753132766012625,0.9663901573460436
18358,2025,4,0.9376792201396875,0.5777233723538268
18358,2026,1,0.9292210924981328,0.7615777182035289
18358,2026,2,1.0,1.030466943218292
18359,2023,3,0.678274768177095,0.009243928480461999
18359,2023,4,0.7228074340520949,0.00608647272951774
18359,2024,1,0.7054427713702105,-0.05804426710516644
18359,2024,2,0.5690860248148331,-0.022658850253620872
18359,2024,3,0.620028735507093,0.1282573590107532
18359,2024,4,0.8050898784880403,0.41304989625160116
18359,2025,1,0.8795589423156949,0.5110950121745279
18359,2025,2,0.8267475464357367,0.2778893132705562
18359,2025,3,0.9753132766012625,0.9663901573460436
18359,2025,4,0.9376792201396875,0.5777233723538268
18359,2026,1,0.9292210924981328,0.7615777182035289
18359,2026,2,1.0,1.030466943218292
