fund_code,report_date,RG_clean
2910,2022-01-01,0.35861311678359004
2910,2022-04-01,-0.008457400994327166
2910,2022-07-01,0.39054973568500206
2910,2022-10-01,0.16214797204736045
2910,2023-01-01,-0.7890937175596295
2910,2023-04-01,0.18241026146410202
2910,2023-07-01,0.14358376124325511
2910,2023-10-01,0.013653906037753365
2910,2024-01-01,0.021459696856703937
2910,2024-04-01,-0.016999229977014044
2910,2024-07-01,-0.3458273063395027
2910,2024-10-01,-0.036571909393272296
2910,2025-01-01,-0.28417549194994257
2910,2025-04-01,0.017588233392350675
2910,2025-07-01,-0.6001793408785144
2910,2025-10-01,0.4007107458007053
2910,2026-01-01,0.13997197525761923
2910,2026-04-01,-1.2817706337229389
2910,2026-07-01,2.0083982899612187
3567,2020-04-01,-0.1382483923111366
3567,2020-07-01,1.0952722172361664
3567,2020-10-01,-0.46920241217872694
3567,2021-01-01,0.9442918587416972
3567,2021-04-01,-0.6019591812967712
3567,2021-07-01,1.9895427571871425
3567,2021-10-01,0.3756332141778272
3567,2022-01-01,0.6132956872963425
3567,2022-04-01,-0.6173230009712077
3567,2022-07-01,0.3357949435547825
3567,2022-10-01,-0.3309306366175085
3567,2023-01-01,-0.3865292547577703
3567,2023-04-01,0.07645178652743796
3567,2023-07-01,0.07802956199843612
3567,2023-10-01,-0.42554709538360336
3567,2024-01-01,-0.009625548093461729
3567,2024-04-01,-0.030092090109908255
3567,2024-07-01,-0.37916438895129895
3567,2024-10-01,0.3747710093548773
3567,2025-01-01,0.1993800424147403
3567,2025-04-01,0.09974503661486919
3567,2025-07-01,-0.2519868525538866
3567,2025-10-01,1.283577798720731
3567,2026-01-01,-0.20010581216207868
3567,2026-04-01,-1.0233121197472492
3567,2026-07-01,1.0147852642338233
3857,2017-04-01,
3857,2017-07-01,-0.5597198315157648
3857,2017-10-01,1.053872682464937
3857,2018-01-01,-0.37007063341666696
3857,2018-04-01,-0.24201092985963896
3857,2018-07-01,-0.4461028348556441
3857,2018-10-01,-0.1645307704444122
3857,2019-01-01,-1.2111763635276567
3857,2019-04-01,1.8110999791815106
3857,2019-07-01,-0.20994867959319
3857,2019-10-01,0.15253285591601762
3857,2020-01-01,0.5059021846240371
3857,2020-04-01,-0.6298883532375419
3857,2020-07-01,1.0344158895282394
3857,2020-10-01,0.552322890735498
3857,2021-01-01,0.7367367601570556
3857,2021-04-01,-0.31517815629938317
3857,2021-07-01,0.6067388649304614
3857,2021-10-01,0.20686870388910694
3857,2022-01-01,0.24904009854306208
3857,2022-04-01,-0.1030472674947674
3857,2022-07-01,-0.1851303377609443
3857,2022-10-01,-0.07560569023901305
3857,2023-01-01,-0.8425776782005285
3857,2023-04-01,-0.2973893437041782
3857,2023-07-01,-0.07289194882015104
3857,2023-10-01,-0.1366208802459317
3857,2024-01-01,-0.06685154161705843
3857,2024-04-01,-0.05472940634204169
3857,2024-07-01,-0.09336995777289364
3857,2024-10-01,-0.11473634716860659
3857,2025-01-01,0.07875560151240935
3857,2025-04-01,-0.31248702413518836
3857,2025-07-01,-0.806937283229289
3857,2025-10-01,1.0132510750185342
3857,2026-01-01,0.02416276034797157
3857,2026-04-01,-1.2974095061504993
3857,2026-07-01,1.7565509477020786
3858,2017-04-01,
3858,2017-07-01,-0.5612747305733737
3858,2017-10-01,1.041875254110562
3858,2018-01-01,-0.39189467541147366
3858,2018-04-01,-0.24422579154842375
3858,2018-07-01,-0.44815508916113467
3858,2018-10-01,-0.16580675644819484
3858,2019-01-01,-1.2129137131603698
3858,2019-04-01,1.8090592327229862
3858,2019-07-01,-0.2122054276872888
3858,2019-10-01,0.1513345093108624
3858,2020-01-01,0.5047890268102648
3858,2020-04-01,-0.6306518706968804
3858,2020-07-01,1.0331063598654382
3858,2020-10-01,0.5515875013977896
3858,2021-01-01,0.7357285844164669
3858,2021-04-01,-0.3158339853803782
3858,2021-07-01,0.6049327316891562
3858,2021-10-01,0.20606695777882716
3858,2022-01-01,0.24847250787085343
3858,2022-04-01,-0.10364183304768501
3858,2022-07-01,-0.1857695790687687
3858,2022-10-01,-0.07613686315265712
3858,2023-01-01,-0.8429568875145463
3858,2023-04-01,-0.2981048150409344
3858,2023-07-01,-0.07333789782307865
3858,2023-10-01,-0.13703417888092786
3858,2024-01-01,-0.06744750024183098
3858,2024-04-01,-0.05520429470840728
3858,2024-07-01,-0.09389481738123828
3858,2024-10-01,-0.11511954365665718
3858,2025-01-01,0.07816402256260822
3858,2025-04-01,-0.312832260021041
3858,2025-07-01,-0.807417031195717
3858,2025-10-01,1.0124497134660346
3858,2026-01-01,0.02368317280199568
3858,2026-04-01,-1.297911748751872
3858,2026-07-01,1.7558642989419502
3961,2017-01-01,
3961,2017-04-01,
3961,2017-07-01,-0.09285144123236215
3961,2017-10-01,-0.047420144025565714
3961,2018-01-01,0.027420768308416367
3961,2018-04-01,0.14992794340770005
3961,2018-07-01,-0.043411425132648784
3961,2018-10-01,-0.16416940516967884
3961,2019-01-01,-0.7393279209411271
3961,2019-04-01,1.2239805952447425
3961,2019-07-01,-0.11958292631637092
3961,2019-10-01,0.543937216476085
3961,2020-01-01,0.4919601230167835
3961,2020-04-01,-0.44352301303415315
3961,2020-07-01,0.535695964636403
3961,2020-10-01,0.5423057155376421
3961,2021-01-01,0.4226918362797542
3961,2021-04-01,-0.3386720299170316
3961,2021-07-01,0.23333315604660043
3961,2021-10-01,-0.22915506535847013
3961,2022-01-01,0.6277338543156112
3961,2022-04-01,-0.40419369587338155
3961,2022-07-01,0.310470988035249
3961,2022-10-01,-0.2325220356786583
3961,2023-01-01,-0.8535313492111504
3961,2023-04-01,-0.28902173418836474
3961,2023-07-01,0.18432359969246317
3961,2023-10-01,-0.2855002133207808
3961,2024-01-01,-0.11907101430823024
3961,2024-04-01,0.04283263887673709
3961,2024-07-01,-0.4643017499622481
3961,2024-10-01,0.04631175774495073
3961,2025-01-01,-0.33727687426354763
3961,2025-04-01,-0.11361188006162193
3961,2025-07-01,-0.8825558579780121
3961,2025-10-01,1.0068997369871973
3961,2026-01-01,-0.04984621480877267
3961,2026-04-01,-1.1543256381523712
3961,2026-07-01,1.5163068875744168
3962,2017-01-01,
3962,2017-04-01,
3962,2017-07-01,-0.09444852253189873
3962,2017-10-01,-0.047664289679317726
3962,2018-01-01,0.02561135136926603
3962,2018-04-01,0.14935572144068193
3962,2018-07-01,-0.04550571816887194
3962,2018-10-01,-0.1658463322420574
3962,2019-01-01,-0.7400727482654187
3962,2019-04-01,1.2857163629315118
3962,2019-07-01,-0.12035137883902328
3962,2019-10-01,0.5416938950351665
3962,2020-01-01,0.4904545147384703
3962,2020-04-01,-0.4448456572668694
3962,2020-07-01,0.5346084040635536
3962,2020-10-01,0.5410122264445755
3962,2021-01-01,0.42165893198669435
3962,2021-04-01,-0.33953178376962856
3962,2021-07-01,0.2323385095158283
3962,2021-10-01,-0.23007860843777997
3962,2022-01-01,0.62662098205808
3962,2022-04-01,-0.4048943302411851
3962,2022-07-01,0.30940803955590424
3962,2022-10-01,-0.23333113094341856
3962,2023-01-01,-0.8544560775502749
3962,2023-04-01,-0.289811513432988
3962,2023-07-01,0.18336454103086805
3962,2023-10-01,-0.28628714455173593
3962,2024-01-01,-0.11997127340882938
3962,2024-04-01,0.042044330322753336
3962,2024-07-01,-0.465130949107869
3962,2024-10-01,0.04524725290880111
3962,2025-01-01,-0.3381781108995108
3962,2025-04-01,-0.114485736424748
3962,2025-07-01,-0.8835280973959497
3962,2025-10-01,1.0055415895750752
3962,2026-01-01,-0.05082722648303685
3962,2026-04-01,-1.15520254148231
3962,2026-07-01,1.514566790700496
4148,2020-04-01,-0.3223311994191348
4148,2020-07-01,0.7256300961504882
4148,2020-10-01,-0.019739235114923998
4148,2021-01-01,0.7048298398932352
4148,2021-04-01,-0.43160864727818554
4148,2021-07-01,0.5466383751600696
4148,2021-10-01,-0.20909683699018922
4148,2022-01-01,0.293066551295953
4148,2022-04-01,-0.4041726540022482
4148,2022-07-01,-0.0031854485930110574
4148,2022-10-01,-0.19947346405631414
4148,2023-01-01,-0.3527170433389589
4148,2023-04-01,-0.08946443828317036
4148,2023-07-01,-0.08985197597812881
4148,2023-10-01,-0.23624808335217554
4148,2024-01-01,0.1322744576063413
4148,2024-04-01,0.0568867601790202
4148,2024-07-01,-0.2142941441727611
4148,2024-10-01,0.06453034751657775
4148,2025-01-01,-0.05895475903445475
4148,2025-04-01,0.1459078442027521
4148,2025-07-01,-0.5118755782741627
4148,2025-10-01,0.6582453593651519
4148,2026-01-01,-0.15457309286571763
4148,2026-04-01,-1.0829902676952239
4148,2026-07-01,1.2992942330165855
4232,2020-04-01,-0.49957679219833756
4232,2020-07-01,0.014044716069372118
4232,2020-10-01,0.27927310603823424
4232,2021-01-01,0.16111692091943414
4232,2021-04-01,0.11783189440214134
4232,2021-07-01,-0.02740756503215982
4232,2021-10-01,0.17791588348506765
4232,2022-01-01,0.3615234969231129
4232,2022-04-01,-0.20489382059288666
4232,2022-07-01,0.1377245810650943
4232,2022-10-01,-0.3106338529272241
4232,2023-01-01,-0.23839798807374943
4232,2023-04-01,-0.020800413839420478
4232,2023-07-01,-0.07574149092437185
4232,2023-10-01,0.03425739391884419
4232,2024-01-01,-0.3189681349911496
4232,2024-04-01,-0.08491777480226789
4232,2024-07-01,-0.3422656677225511
4232,2024-10-01,0.32263403755295245
4232,2025-01-01,-0.09143870899634907
4232,2025-04-01,0.05963296015397745
4232,2025-07-01,-0.6534615624249391
4232,2025-10-01,0.6232226189259709
4232,2026-01-01,0.22287763742483657
4232,2026-04-01,-0.16256927956344147
4232,2026-07-01,-0.1042423846995896
4320,2017-07-01,
4320,2017-10-01,
4320,2018-01-01,0.06779389560652686
4320,2018-04-01,0.18766124633735284
4320,2018-07-01,-0.0030764036579169385
4320,2018-10-01,0.03278251515722929
4320,2019-01-01,-0.5255882763058423
4320,2019-04-01,0.4195440378054568
4320,2019-07-01,-0.15634384888637243
4320,2019-10-01,-0.17067085471119658
4320,2020-01-01,-0.1801306707064381
4320,2020-04-01,-0.22658999295364615
4320,2020-07-01,0.2568475040017924
4320,2020-10-01,0.2724701020975352
4320,2021-01-01,0.33038494786616573
4320,2021-04-01,-0.20934217510169356
4320,2021-07-01,0.2570925968021454
4320,2021-10-01,-0.6019468819241952
4320,2022-01-01,0.4428691804425848
4320,2022-04-01,-0.35967236021167054
4320,2022-07-01,0.19423362954631596
4320,2022-10-01,-0.15962949769365428
4320,2023-01-01,-0.5666031696583111
4320,2023-04-01,0.08455395250320931
4320,2023-07-01,0.17852199474972644
4320,2023-10-01,-0.2649473321930399
4320,2024-01-01,-0.0992023404867253
4320,2024-04-01,-0.3126255687289403
4320,2024-07-01,-0.07131953625812282
4320,2024-10-01,-0.15417437027291322
4320,2025-01-01,0.18152330325883814
4320,2025-04-01,-0.22953006728414424
4320,2025-07-01,-0.8699279178786282
4320,2025-10-01,0.5051128292220453
4320,2026-01-01,0.32546154901507424
4320,2026-04-01,-0.834587756795065
4320,2026-07-01,1.352245754217538
4374,2020-04-01,-0.15783570514566328
4374,2020-07-01,0.9584662861682869
4374,2020-10-01,0.006537656421886922
4374,2021-01-01,0.49347655121688244
4374,2021-04-01,-0.15793041157051013
4374,2021-07-01,-0.01697524896895719
4374,2021-10-01,0.25064959536148435
4374,2022-01-01,0.35273367481998025
4374,2022-04-01,-0.6454436825602569
4374,2022-07-01,0.2818823573945545
4374,2022-10-01,-0.2601028960903824
4374,2023-01-01,-0.7645754542169662
4374,2023-04-01,0.24098227070129657
4374,2023-07-01,0.11200042250119135
4374,2023-10-01,-0.1825998630161257
4374,2024-01-01,0.18608575883458872
4374,2024-04-01,-0.18255557596529623
4374,2024-07-01,-0.24881218597779683
4374,2024-10-01,-0.48434369024189905
4374,2025-01-01,0.10747633771927097
4374,2025-04-01,-0.1561857801472267
4374,2025-07-01,-0.4748477133999191
4374,2025-10-01,0.5385054659421253
4374,2026-01-01,-0.1388292010999037
4374,2026-04-01,-0.6145136836594549
4374,2026-07-01,0.9961437893030306
4375,2020-04-01,-0.1600983131155453
4375,2020-07-01,0.956646784816362
4375,2020-10-01,0.004917908401849455
4375,2021-01-01,0.4918840790764227
4375,2021-04-01,-0.16061507297675218
4375,2021-07-01,-0.019015474012070436
4375,2021-10-01,0.24912619558008908
4375,2022-01-01,0.35097750683707485
4375,2022-04-01,-0.6463092483718547
4375,2022-07-01,0.28016161780226395
4375,2022-10-01,-0.26070652604362354
4375,2023-01-01,-0.7657787444418468
4375,2023-04-01,0.23968868825183162
4375,2023-07-01,0.11074142624586811
4375,2023-10-01,-0.18334584233831427
4375,2024-01-01,0.1852032349236898
4375,2024-04-01,-0.18254218223822266
4375,2024-07-01,-0.24998890323479228
4375,2024-10-01,-0.4857804086156968
4375,2025-01-01,0.10615230430125935
4375,2025-04-01,-0.15738696642803568
4375,2025-07-01,-0.4748252924257139
4375,2025-10-01,0.5374062975447226
4375,2026-01-01,-0.13944297682333015
4375,2026-04-01,-0.6158776701076973
4375,2026-07-01,0.9949401326553304
5001,2020-04-01,-0.12762391776061746
5001,2020-07-01,0.3365781350261013
5001,2020-10-01,0.18047068399338806
5001,2021-01-01,0.2542619098962572
5001,2021-04-01,-0.22493991654710876
5001,2021-07-01,0.3577189302463451
5001,2021-10-01,0.07476434513838132
5001,2022-01-01,0.36548995997278927
5001,2022-04-01,-0.3257991238266879
5001,2022-07-01,0.5315419546886638
5001,2022-10-01,-0.4274982890362303
5001,2023-01-01,-0.23248160058368803
5001,2023-04-01,-0.38094835762171037
5001,2023-07-01,-0.43906112051475116
5001,2023-10-01,-0.05281510748438944
5001,2024-01-01,-0.35792677084572144
5001,2024-04-01,-0.14985694626178522
5001,2024-07-01,-0.251332508423114
5001,2024-10-01,0.143051736095832
5001,2025-01-01,-0.015367781233357565
5001,2025-04-01,-0.09016348752087973
5001,2025-07-01,-0.5909650145096731
5001,2025-10-01,0.9560000558802082
5001,2026-01-01,-0.14747437158023588
5001,2026-04-01,-0.41305391762409616
5001,2026-07-01,0.7920546585431503
5094,2020-04-01,-0.21971630207897688
5094,2020-07-01,0.5385155713042863
5094,2020-10-01,0.2726133269301347
5094,2021-01-01,0.8376592046202865
5094,2021-04-01,-0.38421312599317564
5094,2021-07-01,0.25340885003213254
5094,2021-10-01,0.41413181739342436
5094,2022-01-01,0.3979802461724097
5094,2022-04-01,-0.11740067473386062
5094,2022-07-01,0.06287357144365258
5094,2022-10-01,-0.06346944540444167
5094,2023-01-01,-0.9229003035497454
5094,2023-04-01,-0.21321109913346367
5094,2023-07-01,0.15395881383059518
5094,2023-10-01,-0.38705280957386806
5094,2024-01-01,-0.18800033320791004
5094,2024-04-01,0.12983209274686802
5094,2024-07-01,-0.30272366184655486
5094,2024-10-01,0.11186097011851852
5094,2025-01-01,-0.007359018537115571
5094,2025-04-01,-0.31495111900083383
5094,2025-07-01,-0.9038116725743587
5094,2025-10-01,0.9949521172006563
5094,2026-01-01,0.11717023900621819
5094,2026-04-01,-0.5985401074339953
5094,2026-07-01,0.4602126269661095
5119,2017-10-01,
5119,2018-01-01,-0.05186508066538818
5119,2018-04-01,0.11120215006560483
5119,2018-07-01,-0.8594471964326857
5119,2018-10-01,-0.09765243348588105
5119,2019-01-01,-1.6407605639778422
5119,2019-04-01,2.15796854324663
5119,2019-07-01,0.21828010742752202
5119,2019-10-01,0.08371291814232218
5119,2020-01-01,-0.07352114179348919
5119,2020-04-01,-0.5275845246255806
5119,2020-07-01,1.193483682739323
5119,2020-10-01,0.0962063867857503
5119,2021-01-01,1.0588716176138955
5119,2021-04-01,-1.0212998951381136
5119,2021-07-01,0.9735949479427559
5119,2021-10-01,0.35110360693246784
5119,2022-01-01,0.26933118163414604
5119,2022-04-01,-0.37087739132336306
5119,2022-07-01,0.15573725397451252
5119,2022-10-01,-0.12561867865545082
5119,2023-01-01,-0.4917761544555706
5119,2023-04-01,-0.12421497708723565
5119,2023-07-01,0.1776820695362249
5119,2023-10-01,-0.24453752558061795
5119,2024-01-01,0.022055962870070236
5119,2024-04-01,0.04646090727110694
5119,2024-07-01,-0.3651890402469951
5119,2024-10-01,0.12436655681904395
5119,2025-01-01,0.10033301566693394
5119,2025-04-01,0.00622550204067026
5119,2025-07-01,-0.5143452235912838
5119,2025-10-01,0.4811753441990906
5119,2026-01-01,-0.03420663668887477
5119,2026-04-01,-1.5153215262172948
5119,2026-07-01,1.8653619596830318
5136,2020-04-01,-0.23643916738313767
5136,2020-07-01,0.5558437582388535
5136,2020-10-01,0.4315914226419998
5136,2021-01-01,0.39828703489814016
5136,2021-04-01,-0.4251738339105811
5136,2021-07-01,0.3304923112662075
5136,2021-10-01,-0.05504470510103968
5136,2022-01-01,0.2841055501679725
5136,2022-04-01,-0.6108737055403523
5136,2022-07-01,0.22695847200913152
5136,2022-10-01,-0.1432747432626951
5136,2023-01-01,-0.5180418539810197
5136,2023-04-01,-0.19257954975256952
5136,2023-07-01,0.21801556613365675
5136,2023-10-01,-0.3329323001760264
5136,2024-01-01,-0.03727746575451146
5136,2024-04-01,0.029586600789320378
5136,2024-07-01,-0.06328564163112929
5136,2024-10-01,-0.00844712668162662
5136,2025-01-01,-0.16674025319127428
5136,2025-04-01,-0.1747891050522116
5136,2025-07-01,-0.6280632401594126
5136,2025-10-01,0.6501661114165241
5136,2026-01-01,-0.14949821649150283
5136,2026-04-01,-1.7149732229254586
5136,2026-07-01,1.2162003503395675
5207,2020-04-01,-0.3752352548530741
5207,2020-07-01,0.6980635747107046
5207,2020-10-01,0.5351079736150797
5207,2021-01-01,1.0402804345969776
5207,2021-04-01,-0.3224757267250953
5207,2021-07-01,0.7492950596285212
5207,2021-10-01,0.35777202585849344
5207,2022-01-01,0.18213082199376968
5207,2022-04-01,-0.8086574887292005
5207,2022-07-01,0.561347158676975
5207,2022-10-01,-0.4566137661219042
5207,2023-01-01,-0.6533651862131102
5207,2023-04-01,-0.208720486932509
5207,2023-07-01,0.12356886497780081
5207,2023-10-01,-0.34676742787463694
5207,2024-01-01,-0.19907885291704003
5207,2024-04-01,-0.08875982553643103
5207,2024-07-01,-0.3917142351099183
5207,2024-10-01,0.20304011626084703
5207,2025-01-01,0.14389791864811724
5207,2025-04-01,-0.06734619921919834
5207,2025-07-01,-1.07292922679407
5207,2025-10-01,1.4822899652010253
5207,2026-01-01,0.00186533319357894
5207,2026-04-01,-1.151259263684644
5207,2026-07-01,2.1603096089601994
5449,2020-04-01,-0.8033702120574386
5449,2020-07-01,0.8852708864438816
5449,2020-10-01,0.13765465718198047
5449,2021-01-01,0.8717966322451411
5449,2021-04-01,-0.3377132644800059
5449,2021-07-01,0.4754043216598081
5449,2021-10-01,-0.5546491263448049
5449,2022-01-01,0.2400445363903453
5449,2022-04-01,-0.6533000351363353
5449,2022-07-01,0.37402414129798117
5449,2022-10-01,-0.2414378229976152
5449,2023-01-01,-0.7278152942724513
5449,2023-04-01,-0.07628339271495663
5449,2023-07-01,-0.009661535459598036
5449,2023-10-01,-0.1071774057900506
5449,2024-01-01,-0.17575046576731485
5449,2024-04-01,-0.0961234847328716
5449,2024-07-01,-0.330860344594459
5449,2024-10-01,-0.00285104490430042
5449,2025-01-01,0.029763501123232318
5449,2025-04-01,-0.06123088969509548
5449,2025-07-01,-0.71096005249046
5449,2025-10-01,0.031422918156231716
5449,2026-01-01,-0.093449251725
5449,2026-04-01,-1.3181086603689323
5449,2026-07-01,1.4117053413625433
5550,2018-04-01,
5550,2018-07-01,-0.36033361654966756
5550,2018-10-01,-0.31249136206749994
5550,2019-01-01,-0.9874379849757545
5550,2019-04-01,1.3322301483915204
5550,2019-07-01,-0.19400488644419905
5550,2019-10-01,0.03397207361513165
5550,2020-01-01,0.18446259684830402
5550,2020-04-01,-0.7203446465031079
5550,2020-07-01,0.8702753580462999
5550,2020-10-01,0.574318646854903
5550,2021-01-01,0.7051129426366582
5550,2021-04-01,-0.3231735665724445
5550,2021-07-01,0.20892619404139845
5550,2021-10-01,-0.3909185424028175
5550,2022-01-01,0.16960822577012485
5550,2022-04-01,-0.3647385569901752
5550,2022-07-01,0.07926780300924405
5550,2022-10-01,-0.12459716045696916
5550,2023-01-01,-0.5180513729886194
5550,2023-04-01,-0.3930756816607702
5550,2023-07-01,-0.021097094530663885
5550,2023-10-01,-0.413496741789655
5550,2024-01-01,-0.05461230162097836
5550,2024-04-01,-0.3406087058008515
5550,2024-07-01,-0.08480851778880232
5550,2024-10-01,0.3133420467234832
5550,2025-01-01,0.07425034189526464
5550,2025-04-01,0.3218888798495951
5550,2025-07-01,-0.7987869185167353
5550,2025-10-01,1.185005133646446
5550,2026-01-01,0.08967095900715656
5550,2026-04-01,-1.166282814502302
5550,2026-07-01,1.704057383537671
5551,2018-04-01,
5551,2018-07-01,-0.36932596357928593
5551,2018-10-01,-0.3201278763372026
5551,2019-01-01,-0.9955265048217767
5551,2019-04-01,1.3212170392478262
5551,2019-07-01,-0.2009920917200508
5551,2019-10-01,0.026443767731924153
5551,2020-01-01,0.17594106458394684
5551,2020-04-01,-0.7275823979479499
5551,2020-07-01,0.8615666625255216
5551,2020-10-01,0.5661970523887896
5551,2021-01-01,0.6969999454173517
5551,2021-04-01,-0.3296184885900839
5551,2021-07-01,0.20265992056318727
5551,2021-10-01,-0.3960667616358377
5551,2022-01-01,0.16418084065129826
5551,2022-04-01,-0.36964127699133537
5551,2022-07-01,0.07474040162604688
5551,2022-10-01,-0.1283213480344657
5551,2023-01-01,-0.5222775171401517
5551,2023-04-01,-0.39740506802691067
5551,2023-07-01,-0.024662083705063655
5551,2023-10-01,-0.41659686070892643
5551,2024-01-01,-0.05882234388050019
5551,2024-04-01,-0.3443174922432299
5551,2024-07-01,-0.0890121536956746
5551,2024-10-01,0.308557689908461
5551,2025-01-01,0.0703880696411927
5551,2025-04-01,0.31683127113817433
5551,2025-07-01,-0.8029438507499018
5551,2025-10-01,1.1783534666530273
5551,2026-01-01,0.08564718508891105
5551,2026-04-01,-1.170143593650647
5551,2026-07-01,1.6972585738323431
5729,2020-04-01,-0.19507595896559143
5729,2020-07-01,0.7858116928664675
5729,2020-10-01,0.2616854510433719
5729,2021-01-01,0.3724441061590554
5729,2021-04-01,-0.2969836014141314
5729,2021-07-01,0.5326521379828018
5729,2021-10-01,-0.2654946673719334
5729,2022-01-01,0.30990229677554015
5729,2022-04-01,-0.4243648714006311
5729,2022-07-01,0.11234978547170517
5729,2022-10-01,-0.1593313393426786
5729,2023-01-01,-0.752716195429068
5729,2023-04-01,0.007230792567686174
5729,2023-07-01,0.20017916825051568
5729,2023-10-01,-0.2791724259614125
5729,2024-01-01,-0.22693667664629416
5729,2024-04-01,-0.2584086701753915
5729,2024-07-01,-0.2067746139139873
5729,2024-10-01,-0.08137010081914929
5729,2025-01-01,0.10419244104180368
5729,2025-04-01,-0.2121228399879069
5729,2025-07-01,-1.1743857153413049
5729,2025-10-01,0.7193745405753373
5729,2026-01-01,-0.12847019357602224
5729,2026-04-01,-1.4189017170430889
5729,2026-07-01,1.1826217104570342
5765,2020-04-01,-0.4829032587426626
5765,2020-07-01,0.3619102747634924
5765,2020-10-01,-0.12826542182261513
5765,2021-01-01,0.604475627219031
5765,2021-04-01,-0.2142827841242425
5765,2021-07-01,0.5795377639113584
5765,2021-10-01,0.03105221165168375
5765,2022-01-01,0.25997222066417564
5765,2022-04-01,-0.2933207356109886
5765,2022-07-01,0.3695662632163225
5765,2022-10-01,-0.39249561696738733
5765,2023-01-01,-0.8396931995355759
5765,2023-04-01,-0.4853055898081123
5765,2023-07-01,0.19107359801806303
5765,2023-10-01,-0.28236048519784684
5765,2024-01-01,-0.3280557800619728
5765,2024-04-01,-0.1935312043921553
5765,2024-07-01,-0.21548491822672663
5765,2024-10-01,0.21370542619477162
5765,2025-01-01,-0.07584584270236468
5765,2025-04-01,-0.1932407548316481
5765,2025-07-01,-1.3931917939720742
5765,2025-10-01,0.8542973192469713
5765,2026-01-01,0.052337387538143834
5765,2026-04-01,-0.8442993889341032
5765,2026-07-01,0.8371179895285601
5774,2020-04-01,-0.5417517816245082
5774,2020-07-01,1.0676686533231594
5774,2020-10-01,0.45358894095789476
5774,2021-01-01,1.0485005626981199
5774,2021-04-01,-1.3106233682190724
5774,2021-07-01,0.6839879752782763
5774,2021-10-01,0.13888453526085437
5774,2022-01-01,0.7434365045288208
5774,2022-04-01,-0.6455963303949992
5774,2022-07-01,0.2059048480940464
5774,2022-10-01,-0.013569107828228096
5774,2023-01-01,-0.6716798022583721
5774,2023-04-01,-0.41236866684293716
5774,2023-07-01,0.3108305302655277
5774,2023-10-01,-0.22563999731087112
5774,2024-01-01,-0.15324820705686756
5774,2024-04-01,-0.2107510045414717
5774,2024-07-01,-0.1658830385060285
5774,2024-10-01,-0.006214189673061367
5774,2025-01-01,0.03708820727371384
5774,2025-04-01,-0.3002057599772072
5774,2025-07-01,-0.9602711214878509
5774,2025-10-01,0.761728514094454
5774,2026-01-01,-0.2764571899990398
5774,2026-04-01,-1.5322069812140753
5774,2026-07-01,2.3515351136791325
5775,2018-10-01,
5775,2019-01-01,-0.3535087286278343
5775,2019-04-01,0.6177508498480493
5775,2019-07-01,-0.0714866951108114
5775,2019-10-01,-0.05390357371730771
5775,2020-01-01,0.21164625767290174
5775,2020-04-01,-0.1127248803140905
5775,2020-07-01,0.034682815679597655
5775,2020-10-01,0.14385707961701852
5775,2021-01-01,0.5348437022757417
5775,2021-04-01,-0.453275540763059
5775,2021-07-01,0.09486597257527565
5775,2021-10-01,0.039253243042204476
5775,2022-01-01,0.3225340911950265
5775,2022-04-01,-0.31631675072889776
5775,2022-07-01,0.08816646212508895
5775,2022-10-01,-0.12568705695162471
5775,2023-01-01,-0.18172919615459454
5775,2023-04-01,0.1283354429301913
5775,2023-07-01,0.23194973751374684
5775,2023-10-01,-0.09866421414996819
5775,2024-01-01,-0.04076168187234988
5775,2024-04-01,0.11845573444038526
5775,2024-07-01,-0.23557006426236232
5775,2024-10-01,0.14791496945016075
5775,2025-01-01,-0.23653169590329925
5775,2025-04-01,0.1205913784854139
5775,2025-07-01,-0.8061913621047294
5775,2025-10-01,1.5989902174432113
5775,2026-01-01,0.20079648122047575
5775,2026-04-01,-0.22094915244523813
5775,2026-07-01,0.2958030922822615
5776,2018-10-01,
5776,2019-01-01,-0.3678104102930629
5776,2019-04-01,0.6021288728984336
5776,2019-07-01,-0.07970105838623276
5776,2019-10-01,-0.062053764692286566
5776,2020-01-01,0.2029571865617569
5776,2020-04-01,-0.12022099672309582
5776,2020-07-01,0.027422919911100938
5776,2020-10-01,0.13714044089098862
5776,2021-01-01,0.5302918629282054
5776,2021-04-01,-0.45846050400062927
5776,2021-07-01,0.08977237953929959
5776,2021-10-01,0.03399392285888169
5776,2022-01-01,0.31741958481275134
5776,2022-04-01,-0.32093617599616747
5776,2022-07-01,0.08317750076408995
5776,2022-10-01,-0.13055561859114218
5776,2023-01-01,-0.18682261018978993
5776,2023-04-01,0.12312432288228826
5776,2023-07-01,0.2269279135398555
5776,2023-10-01,-0.10330593867022665
5776,2024-01-01,-0.045736521539744446
5776,2024-04-01,0.11365102397239325
5776,2024-07-01,-0.2407338661837574
5776,2024-10-01,0.142452745671585
5776,2025-01-01,-0.24089603944059979
5776,2025-04-01,0.11586131099101496
5776,2025-07-01,-0.8104185092967809
5776,2025-10-01,1.5916298246479144
5776,2026-01-01,0.19580082692273112
5776,2026-04-01,-0.22525649708564158
5776,2026-07-01,0.29065137455112927
5787,2020-04-01,-0.218492520062057
5787,2020-07-01,0.33053230128817795
5787,2020-10-01,0.057541299886517475
5787,2021-01-01,0.3201549937674663
5787,2021-04-01,-0.09305576244511471
5787,2021-07-01,0.12129173865090363
5787,2021-10-01,-0.11830681731049514
