fund_code,year,HM_alpha,HM_beta2,mkt_up_mean,timing_contrib_HM,n_days,HM_alpha_w,timing_contrib_HM_w
13312,2025,-0.5259974021157175,0.5586133945322818,0.004182085462026699,0.5887145769540438,485,-0.5259974021157175,0.5887145769540438
13312,2026,-0.27747814434988016,0.5929355391396687,0.0035820218118021016,0.5352248246161149,299,-0.27747814434988016,0.5352248246161149
13369,2023,0.44062945592267944,-0.6756772134004435,0.0033531681295488106,-0.5709461430548528,414,0.44062945592267944,-0.5709461430548528
13369,2024,-0.1859810754687159,0.16097357611615526,0.0038589629550443666,0.15654014887726095,484,-0.1859810754687159,0.15654014887726095
13369,2025,-0.24012585359122163,0.45527940448955606,0.004182085462026699,0.4798123794263383,485,-0.24012585359122163,0.4798123794263383
13369,2026,-0.5176358743771183,1.0554242535156217,0.0035820218118021016,0.9526992795930728,299,-0.5176358743771183,0.9526992795930728
13370,2023,0.4374165579661527,-0.676122951896065,0.0033531681295488106,-0.5713227913564959,414,0.4374165579661527,-0.5713227913564959
13370,2024,-0.19024772441863372,0.1612591767440188,0.0038589629550443666,0.15681788368246238,484,-0.19024772441863372,0.15681788368246238
13370,2025,-0.24499777720743185,0.45575128235090423,0.004182085462026699,0.48030968467937496,485,-0.24499777720743185,0.48030968467937496
13370,2026,-0.5221851410756773,1.0555116241338631,0.0035820218118021016,0.9527781463850562,299,-0.5221851410756773,0.9527781463850562
13840,2022,-0.5113393810281481,0.5332719114790688,0.004074318060419456,0.5475252837735011,224,-0.5113393810281481,0.5475252837735011
13840,2023,-0.020652002503819843,0.12083639294309645,0.003469937575364658,0.10566227456688435,461,-0.020652002503819843,0.10566227456688435
13840,2024,-0.4858346003897791,0.5474728873300043,0.0038589629550443666,0.5323947529566115,484,-0.4858346003897791,0.5323947529566115
13840,2025,-0.8057882240926187,0.8958796318220652,0.004182085462026699,0.9441545863601605,485,-0.7683123946159157,0.9441545863601605
13840,2026,-0.3678736705310697,0.7228358933725729,0.0035820218118021016,0.6524819119763317,299,-0.3678736705310697,0.6524819119763317
13841,2022,-0.513159912250605,0.533398263556859,0.004074318060419456,0.5476550130087341,224,-0.513159912250605,0.5476550130087341
13841,2023,-0.023484336817264157,0.12152413951256802,0.003469937575364658,0.1062636568581462,461,-0.023484336817264157,0.1062636568581462
13841,2024,-0.4891107158376097,0.5485551629569705,0.0038589629550443666,0.5334472212676172,484,-0.4891107158376097,0.5334472212676172
13841,2025,-0.8082306308683215,0.8957698126039187,0.004182085462026699,0.9440388494745338,485,-0.7683123946159157,0.9440388494745338
13841,2026,-0.36953470517313725,0.7218915494587874,0.0035820218118021016,0.651629481531082,299,-0.36953470517313725,0.651629481531082
13949,2022,-0.3462309261972831,0.2664104739053307,0.0039109661551112885,0.2625644313963486,288,-0.3462309261972831,0.2625644313963486
13949,2023,-0.13242157862024306,0.05712580863742145,0.0034741675226721575,0.050013086526777585,484,-0.13242157862024306,0.050013086526777585
13949,2024,-0.13284522245740563,-0.00813192638192084,0.0038589629550443666,-0.007907962270567084,484,-0.13284522245740563,-0.007907962270567084
13949,2025,-0.10242160766724472,0.08893400567092913,0.004182085462026699,0.09372626227344057,485,-0.10242160766724472,0.09372626227344057
13949,2026,-0.16089441856616912,0.3563386217584774,0.0035820218118021016,0.321656004312644,299,-0.16089441856616912,0.321656004312644
1407,2016,0.0008692808207339806,0.0066261023691197435,0.006024053423997762,0.01005883065544278,385,0.0008692808207339806,0.01005883065544278
1407,2017,-0.0038229431532285168,0.00248422456310457,0.0034349590186424197,0.002150368810977005,488,-0.0038229431532285168,0.002150368810977005
1407,2018,-0.0005676809005341609,0.014890379275275815,0.0033700593979318163,0.012645728579083927,487,-0.0005676809005341609,0.012645728579083927
1407,2019,0.017567083744745308,0.016414118341749787,0.004524529356918848,0.01871507239690713,487,0.017567083744745308,0.01871507239690713
1407,2020,0.03926339487779598,0.010115546079033283,0.005013834649357669,0.012780854207914258,487,0.03926339487779598,0.012780854207914258
1407,2021,0.01832933717892367,0.03143613499032011,0.004534213161480442,0.035919610528834696,486,0.01832933717892367,0.035919610528834696
1407,2022,-0.041433088164857114,0.05946887111612202,0.003926510738315206,0.0588433005802999,485,-0.041433088164857114,0.0588433005802999
