fund_code,基金简称,基金经理人,management_company,基本面优势,认知能力,配置选择能力,风险应对能力,风险转化能力,交易执行能力,综合能力,ff5_alpha,quarter_return,grp
1198,东方惠新灵活配置混合A,严凯,东方基金,0.3816451608329405,0.6949582378793916,-0.5907478648956737,-0.0815406582715089,-0.5397822869833123,0.9161160662717018,0.1301081091389231,0.0216410769014476,0.0492494487053205,Q4
1267,宏利蓝筹混合,魏成,宏利基金,0.5650919387315473,0.4179246255124496,-1.2608081244779967,-0.4455643103445299,-0.568665371809677,-0.4565648997167416,-0.2914310236841581,0.0147682793306558,0.0361865878848209,Q2
1407,景顺长城稳健回报混合C,江山,景顺长城基金,0.3839048584798807,-0.3439151115020564,-0.882040432324358,-0.0706781162567048,1.1010957985042524,0.4588710758868468,0.1078730121313101,0.0456990060087916,0.0568608088346666,Q4
1411,诺安创新驱动混合A,左少逸,诺安基金,0.3035869568568672,-0.5312681558083395,-0.7701951440775152,-0.4802866927890555,-0.2982909560880888,1.3313077020641386,-0.0741910483069988,0.0207264845833167,0.0404863398202556,Q3
1412,德邦鑫星价值灵活配置混合A,陆阳,德邦基金,0.5180721848002926,-0.2436015864307355,-0.7552302802583166,-0.2605654101460836,0.2953947449362492,0.0547820588735671,-0.0651913813708377,0.0435415798796138,0.0547665898588509,Q3
1437,易方达瑞享混合I,武阳,易方达基金,0.0802862357920775,0.337115604938357,-0.7278696274640826,0.40572413798524,0.6311232420422382,0.6585448603826164,0.2308207422794077,0.0593786015805047,0.0761053900253269,Q5最高
1438,易方达瑞享混合E,武阳,易方达基金,0.1909332703554667,0.3139149213185408,-0.7388308079739879,0.0515255784335267,0.4929540565055776,0.7457262003429757,0.1760372031636833,0.0502021692969099,0.0708892999117898,Q4
1475,易方达国防军工混合A,何崇恺,易方达基金,-1.1160237124872845,-0.7648152891456852,1.5922132759342311,-1.016537043901265,-0.1394152320336321,-0.8197149377369132,-0.3773821565617581,0.0013426567563733,0.0518146538683683,Q2
1480,财通成长优选混合A,金梓才,财通基金,-0.637881926553339,-0.2030259826692238,-0.7620457377990946,0.3143070546874209,-0.0648817783490486,0.902165086417563,-0.075227214044287,0.0399517113148676,0.0757591033987313,Q3
1513,易方达信息产业混合A,郑希,易方达基金,-1.2974704284198106,0.6267367439313599,0.5760231832914234,0.2141358856439208,0.0889392367896367,-0.5859625451894913,-0.0629329873254935,0.0467116104318334,0.0989856864787401,Q3
1664,平安鑫安混合A,林清源,平安基金,0.4927727294404465,-0.0576142706055687,-1.2094627926579342,-0.623830327669673,0.2373407881580768,-0.5242211094105725,-0.2808358304575375,0.0106987988722928,0.0487029378857362,Q2
1665,平安鑫安混合C,林清源,平安基金,0.4569031486925541,-0.0557314754933573,-1.2110811407221689,-0.6238761989128022,0.1378987741306687,-0.5242211094105725,-0.3033513336192797,0.0095692848150145,0.0475743640532085,Q2
1702,东方创新科技混合,严凯,东方基金,-0.1643534245968725,-0.2795222505409664,0.6461566414487961,-0.5485676721409803,0.2391534125218526,-0.4296118387749983,-0.0894575220138614,0.0215979835834719,0.0834137934040109,Q3
1715,工银新焦点混合A,董明斌,工银瑞信基金,0.5300646384108977,0.122322257148643,-0.909064007661751,-0.5030366763177643,0.3265915340924116,0.5128566189775535,0.0132890607749984,0.0355899850324437,0.0493890552833185,Q4
1723,华商新动力混合A,刘力,华商基金,0.3019344831254851,0.9753950058805604,0.3456052788550462,-0.4082743703268006,0.0208506986980965,-1.0353762573883627,0.0333558064740041,0.0271738342569197,0.0684356658493186,Q4
1753,红土创新新兴产业混合A,廖星昊,红土创新基金,0.4113212062561657,0.1515449150639208,-1.151514141724536,0.2094768899396694,-0.4340785589967943,-0.6924893818188644,-0.2509565118800731,0.0531595727795297,0.0606898683701312,Q2
1759,嘉实成长增强混合,陈涛,嘉实基金,0.0055053636897574,-0.0375221759995239,-0.5701263690094773,-0.3370028418678659,0.0537353033006158,0.0364584380031345,-0.1414920469805599,0.0059405694618421,0.0521430113908484,Q3
1811,中欧明睿新常态混合A,刘伟伟,中欧基金,-0.7157658681332014,0.1803028967241094,0.0570568758611323,-0.3101914271974495,0.0464029345766126,-0.1676495705956703,-0.1516406931274111,0.0295950408943053,0.0621367376695327,Q3
1856,易方达环保主题混合A,祁禾,易方达基金,-0.4173366434812058,-1.0171612259428258,-0.0110537771465606,0.14816665535981,1.0721324569195485,-0.6924893818188644,-0.1529569860183497,0.0381132262994896,0.0748038856087006,Q3
1881,中欧新趋势混合E,周蔚文,中欧基金,-0.7664022820147163,-0.4146679047488948,-0.6892781667472274,-0.3748450250260262,-0.075415302691967,-0.438574300126151,-0.4598638302258304,0.0176115317554051,0.0364531602267963,Q1最低
1985,富国低碳新经济混合A,杨栋,富国基金,-1.2537334824481483,0.074321640486052,-0.4406521494097753,-0.488480321788473,-0.0632394974583758,-1.016976468965633,-0.5314600465973923,0.0164904967550533,0.0614333584434692,Q1最低
1998,工银新焦点混合C,董明斌,工银瑞信基金,0.55243970903558,0.0936130921375852,-0.8923631799587626,-0.449092184615989,0.2329925101068128,0.326997386754315,-0.022568777756743,0.0340359479893788,0.0478127255221458,Q4
2051,诺安创新驱动混合C,左少逸,诺安基金,0.1998210769664906,-0.525139991236868,-0.7233056705567618,-0.8241050828424785,-0.3396025603063764,1.7155180811590525,-0.0828023578028235,0.019168136020958,0.0418093582477488,Q3
2112,德邦鑫星价值灵活配置混合C,陆阳,德邦基金,0.4244590039098352,-0.2292576724019411,-0.7466079149451075,-0.4232233668500339,0.3221764076730908,0.1882616589508416,-0.0773653139438858,0.0410840981359171,0.0566255876114508,Q3
2125,广发新兴成长混合A,刘玉,广发基金,0.3211874881854892,0.12653052849504,-1.066100097423998,-0.2409838959253958,-0.7478017109244631,0.265379325140274,-0.2236313937421755,0.001950677708882,0.0482314768366684,Q2
2152,华宝核心优势混合A,郑英亮,华宝基金,0.3838706918861996,-0.1145232139235021,-0.5323986672360032,0.3155114005781299,0.4097950433912971,-0.4820143105342176,-0.003293175973016,0.0420819081333534,0.0563502048666475,Q4
2163,东方惠新灵活配置混合C,严凯,东方基金,0.3899743238619749,1.215790211692247,-0.6543051699133489,-1.2274896205059855,-0.9752412604770724,0.8860840211333817,-0.0608645823681338,0.0333941350822328,0.0593593641735666,Q3
2244,景顺长城低碳科技主题混合,孟棋,景顺长城基金,0.4899280855004423,-1.018610336740855,-0.469076481349311,0.1812302942144693,-0.3205590136749673,0.654851921455814,-0.0803725884324012,0.014968761854289,0.0414998744855003,Q3
2376,国寿安保核心产业混合,孟亦佳,国寿安保基金,0.1584622028720115,0.1406880195402215,-0.8631636175633637,-0.2425972194258892,-0.7014550180463486,-0.2156535896256549,-0.2872865370415039,-0.0051890261597323,0.0297239581643171,Q2
2420,汇添富盈鑫混合A,刘昇,汇添富基金,0.0206252023456906,0.1787328125771096,-0.0320745237064087,-0.1194612940662906,0.2671887505887537,-0.0698062657875248,0.0408674469918882,0.0284840114675784,0.0390675527235514,Q4
2450,平安睿享文娱混合A,黄维,平安基金,-0.1574027254760606,0.4767854587965858,-0.4645652870317851,0.009114349006129,0.1077190053660273,0.9466993442432852,0.1530583574840303,0.0186145566771846,0.0526085499482975,Q4
2451,平安睿享文娱混合C,黄维,平安基金,-0.0350400214097069,0.5184441363917767,-0.4524450343396202,0.0112545719687475,0.2652711280443567,0.9846290590618576,0.2153523066195685,0.0233036862837639,0.0553947515216817,Q5最高
2692,富国创新科技混合A,罗擎,富国基金,-1.1457659453969986,0.0976553373030333,0.8072902799148624,0.1613736552607468,-0.6159931952189114,-0.8837361591607771,-0.2631960045496741,0.013175884085027,0.0815978106131345,Q2
2910,易方达供给改革混合,杨宗昌,易方达基金,-0.254694863795279,-0.4371125032034339,-0.0848066046072499,0.0714784221058342,0.6151480543699783,0.0615732265477184,-0.0047357114304053,0.0281094749503532,0.0735584880389707,Q4
3567,华夏行业景气混合A,钟帅,华夏基金,-0.6647291754129544,-0.3982726531735747,-0.4422437329400513,-0.7479526914774625,0.5904326181708988,-0.712810689706967,-0.3959293874233518,0.0503623635101491,0.0793161013710196,Q2
3857,前海开源周期优选混合A,刘宏,前海开源基金,0.4167146990126111,0.1445183318893508,-1.4583334628109743,0.2178750919280749,0.4619019461401836,0.6962615867198225,0.0798230321465114,0.0298473317361301,0.068144439676818,Q4
3858,前海开源周期优选混合C,刘宏,前海开源基金,0.5176464495341118,0.1518950639838833,-1.4590620812089985,0.2202306909916225,0.4381260323984566,0.5788992948258036,0.0746225750874799,0.0294571018394105,0.0677512718972214,Q4
3961,易方达瑞程灵活配置混合A,贾健,易方达基金,0.1122942052049145,-0.4333459491088519,-0.0640348346656464,0.2723122955613713,0.8350125223420771,0.7460012461255594,0.244706580909904,0.0254938973250571,0.0654741529523344,Q5最高
3962,易方达瑞程灵活配置混合C,贾健,易方达基金,0.3273249303599473,-0.4104506287870172,-0.096064929259704,0.2973579505540608,0.8252000152970221,0.8465431786982707,0.2983184194770966,0.0248627711471396,0.0654679141403651,Q5最高
4148,圆信永丰多策略,胡春霞,圆信永丰基金,-0.01205188432064,0.09621705014014,-0.4200288015396357,-0.5405032784634317,0.0818316733839321,-0.3834844792129526,-0.1963366200020979,0.025793532719058,0.0532304488261775,Q3
4232,中欧价值发现混合C,柳世庆,中欧基金,0.0046494564605098,-0.882069189805732,-0.851489942608542,-1.2703615641413677,0.2110283513298333,0.5473930274036769,-0.3734749768936036,-0.0094053448255705,0.0255570224789275,Q2
4320,前海开源沪港深乐享生活,魏淳、梁策,前海开源基金,0.5541947237806276,0.0700536423264472,-0.1820397214691417,-0.2331456384505026,0.0978234709497061,0.2147394850618914,0.0869376603665046,0.0368000398299674,0.0769913336063952,Q4
4374,华泰保兴吉年丰混合发起A,尚烁徽,华泰保兴基金,-0.6174474241012313,-0.3252331761000433,-1.3172125073365424,-0.9196069612218158,-0.2037344184642392,-0.3297887502266475,-0.6188372062417532,9.507252347873168e-05,0.0484909506515041,Q1最低
4375,华泰保兴吉年丰混合发起C,尚烁徽,华泰保兴基金,-0.3812669644074968,-0.3133379632585333,-1.338253624228635,-0.9194949310854738,-0.2249026354351743,-0.3376470402514037,-0.5858171931111195,-0.0004091353196684,0.0479730474996515,Q1最低
5001,交银持续成长主题混合A,何帅,交银施罗德基金,-0.7862848346477117,-0.8595780221814666,-0.5091109805491476,-0.4854600954589702,-0.2826409177892514,-0.3647651691384495,-0.5479733366274995,0.0006030114535253,0.034155834895376,Q1最低
5094,万家臻选混合A,莫海波,万家基金,-0.7623041972166269,0.1112586598811711,-0.4216966409788613,0.3542220686593322,0.9992058999758934,-0.2554623588948002,0.0042039052376847,0.0405594173372208,0.0797374653750349,Q4
5119,银华智荟内在价值灵活配置混合发起A,方建,银华基金,0.185486959587271,0.1425267488576334,-0.1228295200444443,0.0167581657908602,-0.2709752119606786,0.1143170003320274,0.0108806904271115,0.0225235291752134,0.0739553120782626,Q4
5136,华安幸福生活混合A,孔涛,华安基金,-0.2635203262054604,0.1327253224627765,-0.6701707444226106,-0.4927788615001306,0.1886944273315285,-0.8308312757724527,-0.3226469096843915,0.0261705713285148,0.067985810173175,Q2
5207,南方高端装备混合C,张磊,南方基金,0.1024830214362671,-0.1449395186044253,0.1522176519622377,-0.2484965734806667,0.3238007702916263,0.4353242738457623,0.1033982709084668,0.0179153570906287,0.0728264746595888,Q4
5449,华夏行业龙头混合,屠环宇,华夏基金,-0.0698618732180249,-0.319615623826123,-0.917897268548495,-1.094875580059022,-0.5466304583937299,-1.2420292591597009,-0.6984850105341827,0.0067098275109251,0.0407250894429113,Q1最低
5550,汇安成长优选混合A,单柏霖,汇安基金,0.6546003807728082,0.4140539434317666,-0.279356434917837,0.0837320083225338,-0.3935328555943292,0.2954090648458005,0.1291510178101238,0.0180931787035083,0.0657690124375562,Q4
5551,汇安成长优选混合C,单柏霖,汇安基金,0.6298041147594469,0.4295516757484811,-0.2789223304481992,0.0821214386720696,-0.4684576135502058,0.3159924444551154,0.1183482882727847,0.0160125380194703,0.063613820087087,Q4
5729,南方人工智能混合,罗安安,南方基金,-0.1497880347047175,0.5080853790246702,0.2511274252205501,0.12945745160683,0.2369954521319649,-0.469472025361569,0.0844009413196214,0.0327193003139594,0.0623865705455089,Q4
5765,中欧明睿新常态混合C,刘伟伟,中欧基金,-0.1148046575804746,0.1791478562013528,0.0457710930115934,-0.308850456314697,-0.0188389894673024,-0.1698585321396279,-0.0645722810481926,0.0276215091452218,0.0600189763807918,Q3
5774,华夏产业升级混合A,屠环宇、彭锐哲,华夏基金,-0.0797399113868626,-0.4154621852426987,1.4571694263605657,-0.4090985247828454,-0.1325472941243178,-0.4530109280291184,-0.0054482362008795,0.0226460265132667,0.0721693597088089,Q4
5775,中加转型动力混合A,薛杨、黄翱,中加基金,0.6188185405092635,0.182791585672017,-0.6537716528166462,0.0593722184687746,1.4317402190346966,1.159029963008258,0.4663301456460607,0.0533670321473608,0.0626578402946098,Q5最高
5776,中加转型动力混合C,薛杨、黄翱,中加基金,0.6866348265176896,0.2230636737801368,-0.6543584470923324,0.0503739740146895,1.2952067098517963,1.216796229965467,0.4696194945062411,0.0513186242437676,0.0604982390509753,Q5最高
5787,中欧新趋势混合C,周蔚文,中欧基金,-0.2490803110556963,-0.4174117124550636,-0.6892781667472274,-0.375401307131899,-0.1604049770429354,-0.440222470147073,-0.3886331574299824,0.0156673806682173,0.0344297312453761,Q2
5819,国泰优势行业混合A,彭凌志,国泰基金,-0.1960335670262594,0.430770720029205,0.8002972489597153,0.5437297456225115,0.2579711730635338,-0.1163440126887268,0.2867318846599966,0.0417495132421089,0.0918460681610709,Q5最高
5844,东方人工智能主题混合A,严凯,东方基金,0.0946229661039122,-0.1588875846551099,1.6595846823263076,-0.4407768689834568,-0.5594016792153843,-0.6562811450418071,-0.0101899382442563,0.0006174630752206,0.0818550438660762,Q4
5875,易方达中盘成长混合,欧阳良琦,易方达基金,-0.7543316204509368,-0.221553808234287,-0.3844617837821674,-0.0345084366523071,-0.731494875044485,-0.599408255874958,-0.4542931300065236,0.0035421221600611,0.0654356558426306,Q1最低
5903,宏利绩优混合A,孙硕,宏利基金,0.5948924005370005,0.7732528983862323,-0.3157353793005637,0.2548466286096481,0.1411924743911955,0.4696119954828123,0.3196768363510542,0.0346191411652569,0.0730561966440298,Q5最高
5914,景顺长城智能生活混合A,江山,景顺长城基金,0.324861603664037,-0.0648073725711851,-0.9066053604470934,0.3321411540810795,0.1677107069666532,-0.584032851463141,-0.1217886866282749,0.035179814544973,0.0865382797591011,Q3
5939,工银新能源汽车混合A,张姝丽、邢梦醒、高京霞,工银瑞信基金,-0.1147752024160754,-0.0290609475467599,0.6917162802598206,-0.3975987674544837,-0.015210267421702,-0.2289877133420038,-0.015652769653534,0.0427908730141525,0.0653270381702807,Q4
5940,工银新能源汽车混合C,张姝丽、邢梦醒、高京霞,工银瑞信基金,-0.1008384481481427,-0.0282411681955775,0.7153535028597915,-0.3965684146692703,-0.0511369783069366,-0.2626088023188679,-0.0206733847965006,0.0417783629973911,0.0642836412005026,Q4
6025,诺安优化配置混合A,刘慧影,诺安基金,0.3513347258450717,-0.3070336803937168,0.2804182372836667,-0.1358902764076397,0.1971247074801874,-0.5988917680839598,-0.0354896757127317,0.0146254996788066,0.0675787292680131,Q4
6154,华安制造先锋混合A,刘畅畅,华安基金,-0.1200370109907102,-0.7221674083057228,-0.1240095576436482,-1.1523140245702783,-0.1453475321094661,-0.6674891411412088,-0.4885607791268391,0.0081414797397176,0.0677252741729652,Q1最低
6250,摩根动力精选混合A,赵隆隆,摩根基金(中国),0.1351515246689857,0.6953128502594184,0.7002152705888016,0.1115786666654568,-0.0300104935557113,-0.614975731280874,0.1662120145576795,0.0398412518008718,0.0635562817745737,Q4
6271,汇安核心成长混合C,陈思余,汇安基金,0.5346675963815058,-0.2685430546649918,-0.2522403808399976,-0.9354537946959092,-0.2591270458302623,-0.7371502437825423,-0.3196411539053662,0.0021647206739474,0.050159207114064,Q2
6281,万家人工智能混合A,耿嘉洲,万家基金,-0.025715261345701,0.2063371222973044,-0.0424370294026544,-0.0604374647337371,0.5053839233306182,-0.3481578935814455,0.0391622327607307,0.05491400555898,0.0844753437413949,Q4
6314,国联策略优选混合A,王喆、叶天垚,国联基金,-0.0755967401664776,-0.1372368470948273,-0.8992111643897224,-0.7103056883582135,0.2366985917675637,0.3595811354009048,-0.2043451188067954,0.0190080316043888,0.0531042967304732,Q3
6315,国联策略优选混合C,王喆、叶天垚,国联基金,0.3077485953201053,-0.1233149141460021,-0.8886389577285931,-0.6914215289983118,0.2097860121771351,0.2551843982261972,-0.1551093991915782,0.0181277395456428,0.0523198035361003,Q3
6522,财通新兴蓝筹混合A,唐家伟,财通基金,0.592197121847029,-0.0154509693173375,-0.8706287363146024,-0.2814560834739059,-0.2136512639813667,-0.1833235663841839,-0.1620522496040612,0.0066685171181609,0.0794764928876545,Q3
6523,财通新兴蓝筹混合C,唐家伟,财通基金,0.5787498223856111,-0.0157625546918743,-0.8706287363146024,-0.2848084606745489,-0.2951831261544564,-0.1850964026577337,-0.1787882430179341,0.0044709233362879,0.0771976434670019,Q3
6533,易方达科融混合,刘健维,易方达基金,-0.3437742929877327,-0.5667945575335523,-0.1068462746823011,-0.3858419133335907,0.7749976451233435,-0.6669603572724879,-0.2158699584477202,0.0479438119630184,0.1011773029079641,Q3
6615,工银战略新兴产业混合A,夏雨、马丽娜,工银瑞信基金,0.1662545282484402,-0.484953386113807,-0.2494986289081369,0.1810752062144132,0.1127741409190195,-0.4633573562436927,-0.1229509159806272,0.0421722019816065,0.0807472139736922,Q3
6616,工银战略新兴产业混合C,夏雨、马丽娜,工银瑞信基金,0.4895848371410335,-0.4839835828387565,-0.252174219956211,0.1789156698995115,0.0751809206471649,-0.4616783554672468,-0.0756924550957507,0.0412374951530187,0.0797080266413471,Q3
6769,长城研究精选混合A,林皓,长城基金,0.3023459180241406,0.0483557195181967,-0.8380205067121189,-0.1837208370175619,-0.4001789564628975,-0.7122818327007412,-0.297250082558497,0.0051328128007715,0.0343413420400036,Q2
6887,诺德新生活混合A,周建胜,诺德基金,0.4495988868668321,-0.0660165207385406,0.1978964306244082,-0.0640766660846376,-0.4798290715273703,-0.7277873839746578,-0.115035720805661,0.0220129956510113,0.0824695846995898,Q3
6888,诺德新生活混合C,周建胜,诺德基金,0.134258913216554,-0.172706246487363,0.1939838613997211,-0.0588608745903116,-0.4825608875802821,-0.7545541842864669,-0.1900732363880247,0.021929657693006,0.0823311435422825,Q3
6904,泰康产业升级混合A,薛小波,泰康基金,-0.0768628551363691,-0.2168165484349596,-0.5701331178342759,-0.7204469765145384,0.1366799430547456,-0.6809320019238955,-0.3547519261315488,0.0213415121179596,0.0542733787242482,Q2
6905,泰康产业升级混合C,薛小波,泰康基金,0.0733679294472029,-0.2167540993321796,-0.5491805426834783,-0.7279595516291324,0.1429453895313746,-0.703650678984478,-0.3302052589417818,0.0199585963024281,0.0529052440473971,Q2
6969,圆信永丰高端制造A,明兴,圆信永丰基金,0.4951498851924627,-0.1796081151668712,-0.1666234385175974,-0.2394565167600278,0.0059007905215684,-1.083301413122796,-0.1946564679755435,0.034462987286061,0.0498315537590106,Q3
6976,鹏华核心优势混合A,黄奕松,鹏华基金,0.3289585248641499,-0.4427753696853915,-0.5442722804290011,-0.8850532269316924,0.3301337194690218,-0.0119417770620849,-0.2041584016291663,0.0030471789401624,0.0687685284436795,Q3
7049,平安鑫安混合E,林清源,平安基金,0.6231212984415673,-0.037188983498741,-1.1497349373436694,-0.6192249632592943,0.2055272229622481,-0.2045598415979116,-0.1970100340493001,0.0104020065265001,0.0483681234708593,Q3
7113,永赢高端制造混合A,胡泽,永赢基金,0.546430266724122,-0.0558529174218997,-0.4939677424207891,-0.2172174983360303,-0.4589887383415568,-0.4569895590739413,-0.1894310314783492,-0.0073588930817408,0.0668019272028537,Q3
7114,永赢高端制造混合C,胡泽,永赢基金,0.7213638318358747,-0.0293123860672289,-0.4991703824962827,-0.2081385469097111,-0.4799009983838926,-0.4253357374844999,-0.1534157032509568,-0.0079559135186638,0.0662693409889498,Q3
7305,国联安新科技混合,高诗,国联安基金,0.4229250677403528,0.4010384158207464,0.4128194125047179,0.6395738462640845,0.4340070648645532,0.4125369570978109,0.4538167940487109,0.0122866362965343,0.0704242329391896,Q5最高
7340,南方科技创新混合A,王博,南方基金,-0.369095480884672,0.128261526080214,0.3718741358199105,0.2501441420963933,-0.1246033846624256,-0.2275049221450063,0.0048460027174023,0.0239576516023514,0.0604607547538814,Q4
7341,南方科技创新混合C,王博,南方基金,0.2153743553445043,0.1249900208727478,0.3807109408117469,0.2549088180364192,-0.1971547008088198,-0.2262476713139747,0.0920969604904373,0.0219031045523169,0.058250871108451,Q4
7343,嘉实科技创新混合,王贵重,嘉实基金,-0.4141692358449599,-0.6009935287232142,0.2621418787406101,-0.2184424773684068,0.5309129541443031,-0.4488603258822097,-0.1482351224889796,0.0364658813893364,0.0909037230287141,Q3
7346,易方达科技创新混合A,蔡荣成,易方达基金,-0.1618164394070749,0.1295616528158242,0.0994625275093871,0.3201747630334327,0.2265048786624536,-0.4129727653079889,0.0334857695510056,0.0560373816486776,0.0876761670485483,Q4
7349,华夏科技创新混合A,高翔,华夏基金,-0.0949855383544885,-0.326941447492181,0.2610738295701728,-0.0795215152527593,-0.4665565994353023,0.3936886501123489,-0.0522071034753682,-0.0033993739330328,0.0694122008443378,Q4
7350,华夏科技创新混合C,高翔,华夏基金,0.4404478678514951,-0.4865009136320484,0.4001844260915837,-0.5440375138753268,-1.3497825280775642,0.3944293996534088,-0.1908765436647419,-0.0165622978751739,0.0513906604260742,Q3
7353,工银科技创新混合,胡志利,工银瑞信基金,-0.0631168467106123,-0.4890795257590119,-0.3391069527838858,-0.4092443175186165,-1.1632013526584106,-0.5386762794212013,-0.5004042124752898,-0.0185234001310069,0.0367913251962137,Q1最低
7449,兴全多维价值混合A,杨世进,兴证全球基金,-0.324158531021005,-0.5735814923305389,-0.2420843820209324,-0.7934562365013785,0.454194458229223,0.2131598391018999,-0.2109877240904553,0.0106113842612039,0.0499419884537907,Q3
7450,兴全多维价值混合C,杨世进,兴证全球基金,0.144241617232349,-0.6850471255661401,-0.2486036683707719,-0.7707733927177174,0.3902986203054713,0.3477777896231352,-0.1370176932489456,0.0091784177910204,0.0484179808687417,Q3
7490,南方信息创新混合A,郑晓曦,南方基金,-0.5723973274650299,-0.2866591027020247,1.4466167356401929,-0.536642217743928,-0.3315871788929444,-0.5337940100655183,-0.1357438502048754,0.0074374515095833,0.0859234768024501,Q3
7491,南方信息创新混合C,郑晓曦,南方基金,-0.2448660411377137,-0.289718196944835,1.51417182651063,-0.5084759569287258,-0.3513239439983446,-0.501529904852988,-0.0636237028919962,0.0053984948993299,0.0836379576378255,Q3
7639,汇添富竞争优势灵活配置混合,马磊,汇添富基金,0.0471779291366075,-0.3141608543506075,-0.6431292907496757,-0.5083947415599002,-0.1329698395561161,0.2181513653037378,-0.2222209052959923,-0.009249383909816,0.0604352351190017,Q2
7731,民生加银持续成长混合A,范明月,民生加银基金,0.2558185465592021,-0.4989873684483945,0.3726310622528187,-0.2529793468086098,0.3332591856802632,-0.2629639006840414,-0.0088703035747936,0.0179791639420916,0.0539644019197891,Q4
7895,嘉实价值成长混合,刘杰,嘉实基金,0.0645294060350071,-0.2860922978360973,-0.7494882053850984,-0.315505093558542,-0.7513990846417293,-1.1765097457274063,-0.5357441701856444,0.0027070779812084,0.0249655146466586,Q1最低
8185,诺安研究优选混合A,邓心怡、周靖翔,诺安基金,0.5783278846143383,-0.2271609604677164,-0.3239095376232085,0.5226773201665258,-0.6183444090756846,0.3837827726538204,0.0525621783780124,-0.0074382039301495,0.060791490175374,Q4
8208,博道嘉泰回报混合,张迎军,博道基金,-0.1005916746597576,-0.7063707662605382,-0.4144725332688639,-0.5962884828399488,0.2489595640979729,-0.2709245396811959,-0.3066147387687219,0.0191571416184537,0.0490291544391317,Q2
8467,博道嘉瑞混合A,张迎军,博道基金,-0.0198785528309295,-0.7342879267106,-0.4112295846639459,-0.6149811436393271,0.0159638569623582,-0.2917747927444576,-0.342698023937817,0.0161639076453774,0.0445352522110142,Q2
8528,华泰柏瑞质量成长A,陈文凯,华泰柏瑞基金,0.303490354373136,0.232651702631987,-1.192091905800033,0.1490855593702759,-0.601698738044966,0.5778032072999777,-0.0884599700282704,-0.0106957681568864,0.0777202212194089,Q3
