fund_code,report_date,RG_interp
2692,2025-01-01,-0.11871727259326072
2692,2025-04-01,-0.33602605015582354
2692,2025-07-01,-1.0229964968053042
2692,2025-10-01,0.7058909400282861
2692,2026-01-01,-0.23968009723232306
2692,2026-04-01,-0.9372756494971313
2692,2026-07-01,0.985887326818803
2910,2017-04-01,-0.07514581283658828
2910,2017-07-01,-0.27280238683472025
2910,2017-10-01,-0.2559046199598648
2910,2018-01-01,-0.1326602769816672
2910,2018-04-01,-0.10179351679811613
2910,2018-07-01,-0.019998956441182977
2910,2018-10-01,0.1740368463968099
2910,2019-01-01,-1.0229490009298177
2910,2019-04-01,0.1512159780521975
2910,2019-07-01,-0.031345579759162454
2910,2019-10-01,-0.31075257757877944
2910,2020-01-01,0.1826913633376941
2910,2020-04-01,-0.27808882302121674
2910,2020-07-01,0.36950826306736895
2910,2020-10-01,0.12287138811601529
2910,2021-01-01,0.33520080193893864
2910,2021-04-01,-0.40291388557362384
2910,2021-07-01,0.013194507306871384
2910,2021-10-01,-0.024562307705227868
2910,2022-01-01,0.26734433849301376
2910,2022-04-01,0.04750334253747641
2910,2022-07-01,0.18916932620586552
2910,2022-10-01,0.10173181209388613
2910,2023-01-01,-0.6856347167253782
2910,2023-04-01,0.13136128675370845
2910,2023-07-01,0.14963567478509418
2910,2023-10-01,0.01825723437856716
2910,2024-01-01,0.0541519638004934
2910,2024-04-01,0.030379869820516672
2910,2024-07-01,-0.3066517281372691
2910,2024-10-01,-0.1358525003888212
2910,2025-01-01,-0.2592817062091674
2910,2025-04-01,-0.0018535929555511498
2910,2025-07-01,-0.6008309326532764
2910,2025-10-01,0.22368228134944027
2910,2026-01-01,0.05946907373015782
2910,2026-04-01,-1.326675083798328
2910,2026-07-01,1.2205078596113572
3567,2020-04-01,-0.23192411916929295
3567,2020-07-01,0.2527191232496656
3567,2020-10-01,-0.7477562101372036
3567,2021-01-01,0.2724359044393455
3567,2021-04-01,-0.4018849955996243
3567,2021-07-01,0.6120984108145955
3567,2021-10-01,-0.08811887850450234
3567,2022-01-01,0.3623232649555776
3567,2022-04-01,-0.23105343675982373
3567,2022-07-01,0.17693253295382425
3567,2022-10-01,-0.16051876588267466
3567,2023-01-01,-0.2777416035064785
3567,2023-04-01,0.05201903529235732
3567,2023-07-01,0.06855431595409987
3567,2023-10-01,-0.11196567352971276
3567,2024-01-01,0.07780574414142499
3567,2024-04-01,-0.0542147401683816
3567,2024-07-01,-0.22322558401675366
3567,2024-10-01,0.05904044961717024
3567,2025-01-01,0.03541161949310208
3567,2025-04-01,0.004252021476387445
3567,2025-07-01,-0.41809250692501043
3567,2025-10-01,0.38790054970802984
3567,2026-01-01,-0.2042295094292756
3567,2026-04-01,-1.2370045862145318
3567,2026-07-01,0.33229784014951197
3857,2017-04-01,-0.23525662056094399
3857,2017-07-01,-0.32394346138933877
3857,2017-10-01,0.0262090085345211
3857,2018-01-01,-0.11849165492417468
3857,2018-04-01,0.11409006318879059
3857,2018-07-01,-0.027483669830504265
3857,2018-10-01,0.018364086991726647
3857,2019-01-01,-0.6393250171027035
3857,2019-04-01,0.3354362340846756
3857,2019-07-01,-0.1913426497047178
3857,2019-10-01,-0.034795867442925614
3857,2020-01-01,-0.016248201756608793
3857,2020-04-01,-0.46443710456381476
3857,2020-07-01,0.4313913425538296
3857,2020-10-01,0.20483877056910946
3857,2021-01-01,0.35844883455425314
3857,2021-04-01,-0.2504634403171072
3857,2021-07-01,0.20791178207278027
3857,2021-10-01,-0.028873441471027494
3857,2022-01-01,0.27337229852244815
3857,2022-04-01,-0.048535800082375166
3857,2022-07-01,-0.03834093253620087
3857,2022-10-01,0.0008416635313860735
3857,2023-01-01,-0.7419569804818569
3857,2023-04-01,-0.40325315527585637
3857,2023-07-01,0.04824835892081475
3857,2023-10-01,-0.07926252678630163
3857,2024-01-01,-0.030643325564300154
3857,2024-04-01,-0.08045617322922466
3857,2024-07-01,-0.12465534301286475
3857,2024-10-01,-0.14862805706958981
3857,2025-01-01,0.054741486917281285
3857,2025-04-01,-0.2774158187210051
3857,2025-07-01,-0.8785385329666278
3857,2025-10-01,0.5084909538850917
3857,2026-01-01,-0.009895205110540282
3857,2026-04-01,-1.361217332525986
3857,2026-07-01,0.9813148154397754
3858,2017-04-01,-0.23578763346977932
3858,2017-07-01,-0.32416379058580197
3858,2017-10-01,0.024508972936706203
3858,2018-01-01,-0.12158412167483879
3858,2018-04-01,0.1137762172874898
3858,2018-07-01,-0.027774474265592278
3858,2018-10-01,0.018183279774990645
3858,2019-01-01,-0.6395711995456589
3858,2019-04-01,0.33514706031150265
3858,2019-07-01,-0.1916624309096516
3858,2019-10-01,-0.03504752023000821
3858,2020-01-01,-0.016481964897500978
3858,2020-04-01,-0.46459744323027585
3858,2020-07-01,0.4309669239901157
3858,2020-10-01,0.20460043088475816
3858,2021-01-01,0.35812208479672836
3858,2021-04-01,-0.25067599452225775
3858,2021-07-01,0.2073264142892733
3858,2021-10-01,-0.029193498518251176
3858,2022-01-01,0.2731457163261024
3858,2022-04-01,-0.04877315065109987
3858,2022-07-01,-0.038627760111021675
3858,2022-10-01,0.0006033262450339735
3858,2023-01-01,-0.7421450303806783
3858,2023-04-01,-0.40360795751175377
3858,2023-07-01,0.048027212810262954
3858,2023-10-01,-0.07946748157939623
3858,2024-01-01,-0.030938861446324857
3858,2024-04-01,-0.08069167037010536
3858,2024-07-01,-0.12494485557282765
3858,2024-10-01,-0.14883942825239851
3858,2025-01-01,0.054415171968570986
3858,2025-04-01,-0.27760625083564144
3858,2025-07-01,-0.8788031619449094
3858,2025-10-01,0.508048922852733
3858,2026-01-01,-0.010159745600900584
3858,2026-04-01,-1.3614943695449033
3858,2026-07-01,0.9809360599836886
3961,2017-01-01,
3961,2017-04-01,-0.1029386666457349
3961,2017-07-01,-0.16231452848068295
3961,2017-10-01,-0.09909716058260555
3961,2018-01-01,-0.022484486823282763
3961,2018-04-01,0.13089893538283964
3961,2018-07-01,0.05569033870542954
3961,2018-10-01,0.03915567712802301
3961,2019-01-01,-0.5665468335419878
3961,2019-04-01,0.3847922033382184
3961,2019-07-01,-0.1156827529753337
3961,2019-10-01,0.0544350628148636
3961,2020-01-01,0.19287318969883324
3961,2020-04-01,-0.3929624370696063
3961,2020-07-01,0.34281491653893165
3961,2020-10-01,0.27259945951379166
3961,2021-01-01,0.29063245356562767
3961,2021-04-01,-0.33483162832900726
3961,2021-07-01,0.1636724504703428
3961,2021-10-01,-0.22651698576126295
3961,2022-01-01,0.4733599997529777
3961,2022-04-01,-0.23747663469332003
3961,2022-07-01,0.20270326775497158
3961,2022-10-01,-0.13628266879984324
3961,2023-01-01,-0.8263240253181308
3961,2023-04-01,-0.2481186776380707
3961,2023-07-01,0.17803963129035366
3961,2023-10-01,-0.14128609088762253
3961,2024-01-01,-0.07496278558243338
3961,2024-04-01,0.04102253497065202
3961,2024-07-01,-0.35830620177986405
3961,2024-10-01,-0.08844725633120704
3961,2025-01-01,-0.2958500518790853
3961,2025-04-01,-0.08867653581390228
3961,2025-07-01,-0.8930610203294453
3961,2025-10-01,0.5293300459147736
3961,2026-01-01,-0.09942910992735543
3961,2026-04-01,-1.1859755034597146
3961,2026-07-01,0.8468062781195381
3962,2017-01-01,
3962,2017-04-01,-0.10343652311365573
3962,2017-07-01,-0.16279045870794487
3962,2017-10-01,-0.09916991598742364
3962,2018-01-01,-0.023023693071149563
3962,2018-04-01,0.13072841323666823
3962,2018-07-01,0.05506623938063504
3962,2018-10-01,0.0386559528604542
3962,2019-01-01,-0.5667687920846267
3962,2019-04-01,0.40318946210887563
3962,2019-07-01,-0.1159117518270841
3962,2019-10-01,0.0537665530254699
3962,2020-01-01,0.19231701800082435
3962,2020-04-01,-0.3934510218491717
3962,2020-07-01,0.34221882458895286
3962,2020-10-01,0.2718904981418819
3962,2021-01-01,0.2900663187226016
3962,2021-04-01,-0.33530285941561566
3962,2021-07-01,0.16312728470682658
3962,2021-10-01,-0.22702317972303265
3962,2022-01-01,0.47275003446862496
3962,2022-04-01,-0.23786065239031315
3962,2022-07-01,0.2021206656934427
3962,2022-10-01,-0.13672613391445834
3962,2023-01-01,-0.8268308689208048
3962,2023-04-01,-0.2485515556420487
3962,2023-07-01,0.17751397123793336
3962,2023-10-01,-0.14171740789530904
3962,2024-01-01,-0.07545621759547179
3962,2024-04-01,0.040590463052213525
3962,2024-07-01,-0.35876068583157883
3962,2024-10-01,-0.08903071143190064
3962,2025-01-01,-0.29634401967925666
3962,2025-04-01,-0.08915549648653169
3962,2025-07-01,-0.893593904754417
3962,2025-10-01,0.5285856453181896
3962,2026-01-01,-0.09996680242601963
3962,2026-04-01,-1.1864561341748538
3962,2026-07-01,0.8458525310229422
4148,2020-04-01,-0.3265683079825886
4148,2020-07-01,0.3020160454110044
4148,2020-10-01,-0.09432580156536038
4148,2021-01-01,0.3898125738647624
4148,2021-04-01,-0.32805361685665246
4148,2021-07-01,0.1788467155297697
4148,2021-10-01,-0.1031490737568205
4148,2022-01-01,0.22317784116786202
4148,2022-04-01,-0.22941144181076878
4148,2022-07-01,-0.06137404772284699
4148,2022-10-01,-0.08077885336213993
4148,2023-01-01,-0.31959280449660743
4148,2023-04-01,-0.1083706963596781
4148,2023-07-01,0.006696265631295356
4148,2023-10-01,-0.1425833495294175
4148,2024-01-01,0.12456524739402272
4148,2024-04-01,0.03585489011275644
4148,2024-07-01,-0.19815983837793943
4148,2024-10-01,-0.00295482887661018
4148,2025-01-01,-0.07716049054936529
4148,2025-04-01,0.071376837547238
4148,2025-07-01,-0.5048669783677474
4148,2025-10-01,0.35664082756488746
4148,2026-01-01,-0.1312186309873598
4148,2026-04-01,-1.1019110578557358
4148,2026-07-01,0.6272077715357761
4232,2020-04-01,-0.383491323209685
4232,2020-07-01,-0.04026452981871888
4232,2020-10-01,-0.011117422418274292
4232,2021-01-01,0.09496134417419601
4232,2021-04-01,-0.05109503973329503
4232,2021-07-01,0.01192788927462617
4232,2021-10-01,0.028558399380540847
4232,2022-01-01,0.20730628259586958
4232,2022-04-01,-0.05843994572183964
4232,2022-07-01,0.14543184857178718
4232,2022-10-01,-0.17247410650342954
4232,2023-01-01,-0.2885834466312551
4232,2023-04-01,-0.17401432916006418
4232,2023-07-01,-0.028490592628065227
4232,2023-10-01,0.05549709457149814
4232,2024-01-01,-0.19520394312996803
4232,2024-04-01,-0.06031326423458596
4232,2024-07-01,-0.2541892163790611
4232,2024-10-01,0.1431329804119522
4232,2025-01-01,-0.023681721465164614
4232,2025-04-01,-0.056513247101332875
4232,2025-07-01,-0.7108686827986698
4232,2025-10-01,0.16331210943282748
4232,2026-01-01,0.10852389950106711
4232,2026-04-01,-0.24005249772204018
4232,2026-07-01,-0.039890958718215686
4320,2017-07-01,
4320,2017-10-01,-0.06865273130073402
4320,2018-01-01,0.046068037922278586
4320,2018-04-01,0.1976091407923273
4320,2018-07-01,0.023796298024660715
4320,2018-10-01,0.042346981384532634
4320,2019-01-01,-0.4366508468062774
4320,2019-04-01,0.27238456799115784
4320,2019-07-01,-0.14346416946351698
4320,2019-10-01,-0.14114249091517245
4320,2020-01-01,-0.24124519951840454
4320,2020-04-01,-0.25106977149728615
4320,2020-07-01,0.20357241362326345
4320,2020-10-01,0.18050004501748365
4320,2021-01-01,0.2539607780295715
4320,2021-04-01,-0.1794066492835602
4320,2021-07-01,0.1584926633603814
4320,2021-10-01,-0.47510620387477337
4320,2022-01-01,0.36899728647272934
4320,2022-04-01,-0.29050808702915487
4320,2022-07-01,0.1684938364808642
4320,2022-10-01,-0.12959677470119516
4320,2023-01-01,-0.5861837652995969
4320,2023-04-01,-0.0281872927420872
4320,2023-07-01,0.17811157064854966
4320,2023-10-01,-0.19996248876126727
4320,2024-01-01,-0.0884085471726413
4320,2024-04-01,-0.2503166679268323
4320,2024-07-01,-0.10155928648344281
4320,2024-10-01,-0.18637976348683105
4320,2025-01-01,0.13533305380598215
4320,2025-04-01,-0.22017682357315893
4320,2025-07-01,-0.8907795644331407
4320,2025-10-01,0.3691866576614059
4320,2026-01-01,0.24993784597093494
4320,2026-04-01,-0.866107703326275
4320,2026-07-01,1.1070604582301022
4374,2020-04-01,-0.29752244194303223
4374,2020-07-01,0.42550255334673515
4374,2020-10-01,-0.08424532096595397
4374,2021-01-01,0.1833652050634074
4374,2021-04-01,-0.14126661145378344
4374,2021-07-01,-0.11323256757399647
4374,2021-10-01,0.05230487183713472
4374,2022-01-01,0.23758132097692441
4374,2022-04-01,-0.2813663301686598
4374,2022-07-01,0.19780960310505716
4374,2022-10-01,-0.07448710428355051
4374,2023-01-01,-0.5880598374857745
4374,2023-04-01,0.08579973753446021
4374,2023-07-01,0.1076743259895968
4374,2023-10-01,-0.06119840693703303
4374,2024-01-01,0.13645767462672287
4374,2024-04-01,-0.08493776166479707
4374,2024-07-01,-0.20142019902965203
4374,2024-10-01,-0.49058893409372084
4374,2025-01-01,0.026622405101257622
4374,2025-04-01,-0.1078596815267409
4374,2025-07-01,-0.5221753631705942
4374,2025-10-01,0.19761662876480138
4374,2026-01-01,-0.12844904479305866
4374,2026-04-01,-0.7397192509946222
4374,2026-07-01,0.4930894391713556
4375,2020-04-01,-0.2980134278724966
4375,2020-07-01,0.42483734365247144
4375,2020-10-01,-0.0848375008420797
4375,2021-01-01,0.1827829972488553
4375,2021-04-01,-0.14224812366390555
4375,2021-07-01,-0.11397847384975868
4375,2021-10-01,0.051747916877056634
4375,2022-01-01,0.2369392659623742
4375,2022-04-01,-0.28168278102938
4375,2022-07-01,0.19718050071011575
4375,2022-10-01,-0.07474817423832732
4375,2023-01-01,-0.5885802605080355
4375,2023-04-01,0.0852402631250666
4375,2023-07-01,0.1070667343967778
4375,2023-10-01,-0.06155841655792122
4375,2024-01-01,0.13603176858732308
4375,2024-04-01,-0.08493129785211137
4375,2024-07-01,-0.201988082777878
4375,2024-10-01,-0.49128229438091553
4375,2025-01-01,0.025983426573725217
4375,2025-04-01,-0.1084393740258593
4375,2025-07-01,-0.5221645428084428
4375,2025-10-01,0.19708617009621476
4375,2026-01-01,-0.1287452529571842
4375,2026-04-01,-0.7403775108545438
4375,2026-07-01,0.49250855447317554
5001,2020-04-01,-0.1325770986869321
5001,2020-07-01,0.1323777584993754
5001,2020-10-01,0.017324348313360355
5001,2021-01-01,0.11377193500236099
5001,2021-04-01,-0.17168075812501382
5001,2021-07-01,0.17873986839490785
5001,2021-10-01,0.036755724920324966
5001,2022-01-01,0.2141510477496092
5001,2022-04-01,-0.12880029141290025
5001,2022-07-01,0.31848795881186565
5001,2022-10-01,-0.214812827030268
5001,2023-01-01,-0.31086461116706215
5001,2023-04-01,-0.30652498825256747
5001,2023-07-01,-0.2523135488350911
5001,2023-10-01,-6.197397679645611e-06
5001,2024-01-01,-0.20068150194715245
5001,2024-04-01,-0.04224899251204685
5001,2024-07-01,-0.2327101720366455
5001,2024-10-01,0.06973715247208566
5001,2025-01-01,-0.03395961655630877
5001,2025-04-01,-0.10426250189436354
5001,2025-07-01,-0.682477498282074
5001,2025-10-01,0.31322326874572254
5001,2026-01-01,-0.030247923025142662
5001,2026-04-01,-0.37739007503670374
5001,2026-07-01,0.3252459104399203
5094,2020-04-01,-0.23557729324268023
5094,2020-07-01,0.31889078295239387
5094,2020-10-01,0.13829810130179426
5094,2021-01-01,0.500267569127087
5094,2021-04-01,-0.2454586800303365
5094,2021-07-01,0.16532433326444312
5094,2021-10-01,0.17384534713897182
5094,2022-01-01,0.2965331112942611
5094,2022-04-01,-0.05059518354107731
5094,2022-07-01,0.05821233343133637
5094,2022-10-01,-0.045250890645209506
5094,2023-01-01,-0.8990221237394411
5094,2023-04-01,-0.2492240447242854
5094,2023-07-01,0.14394894391721713
5094,2023-10-01,-0.288651291329576
5094,2024-01-01,-0.17386159034109158
5094,2024-04-01,0.06377425611761481
5094,2024-07-01,-0.3010763200279078
5094,2024-10-01,0.023701953572543177
5094,2025-01-01,-0.0025659752039841307
5094,2025-04-01,-0.28086029280596736
5094,2025-07-01,-0.9144931713744346
5094,2025-10-01,0.662873711911479
5094,2026-01-01,0.09936595350667801
5094,2026-04-01,-0.5991208545299535
5094,2026-07-01,0.3174232216258777
5119,2017-10-01,
5119,2018-01-01,-0.07802786055867467
5119,2018-04-01,-0.033700879704575984
5119,2018-07-01,-0.052152917356752565
5119,2018-10-01,0.17600751043128854
5119,2019-01-01,-0.8856303141107473
5119,2019-04-01,0.3435071561339944
5119,2019-07-01,0.15245281203118427
5119,2019-10-01,-0.20334462401303405
5119,2020-01-01,-0.2810319987138782
5119,2020-04-01,-0.41125982383078497
5119,2020-07-01,0.5146475011659117
5119,2020-10-01,0.021345382723209384
5119,2021-01-01,0.4952163769048313
5119,2021-04-01,-0.7892075989997299
5119,2021-07-01,0.19316099286091315
5119,2021-10-01,0.16362691180734448
5119,2022-01-01,0.22217207151233817
5119,2022-04-01,-0.1992029233285616
5119,2022-07-01,-0.04315880950493836
5119,2022-10-01,-0.0015159673250871586
5119,2023-01-01,-0.42472912690951586
5119,2023-04-01,-0.1404164596567365
5119,2023-07-01,0.1670688600507107
5119,2023-10-01,-0.17657200015735738
5119,2024-01-01,0.04266912495224369
5119,2024-04-01,0.052733790106734325
5119,2024-07-01,-0.3311069364049469
5119,2024-10-01,0.06635338229427945
5119,2025-01-01,0.06805267383673747
5119,2025-04-01,-0.0025077721375701273
5119,2025-07-01,-0.5131848572989772
5119,2025-10-01,0.3509458055631384
5119,2026-01-01,-0.04360759946305396
5119,2026-04-01,-1.534738181113691
5119,2026-07-01,1.25521359079103
5136,2020-04-01,-0.3151079626248875
5136,2020-07-01,0.33437236475944543
5136,2020-10-01,0.15786865248947624
5136,2021-01-01,0.26490449887612133
5136,2021-04-01,-0.4117243097728032
5136,2021-07-01,0.1600171398791402
5136,2021-10-01,-0.1493121078677435
5136,2022-01-01,0.28271094731746504
5136,2022-04-01,-0.3851225797802406
5136,2022-07-01,0.14041793000729427
5136,2022-10-01,-0.06227812440314829
5136,2023-01-01,-0.39916618410002236
5136,2023-04-01,-0.23478346168870665
5136,2023-07-01,0.19871556475461236
5136,2023-10-01,-0.190029390282265
5136,2024-01-01,0.0013422022821116125
5136,2024-04-01,-0.022630805478441526
5136,2024-07-01,-0.08932845641569015
5136,2024-10-01,-0.03380307268144533
5136,2025-01-01,-0.09973725265655428
5136,2025-04-01,-0.15181554518710427
5136,2025-07-01,-0.6874894512967286
5136,2025-10-01,0.33174177775492864
5136,2026-01-01,-0.17346104158050135
5136,2026-04-01,-1.7182712579576511
5136,2026-07-01,0.7209586534375424
5207,2020-04-01,-0.34030496292976375
5207,2020-07-01,0.16119743661821972
5207,2020-10-01,0.04329341792170163
5207,2021-01-01,0.3797868685393896
5207,2021-04-01,-0.26345778856461
5207,2021-07-01,0.1550805601963436
5207,2021-10-01,0.03683161170434303
5207,2022-01-01,0.18284289845279644
5207,2022-04-01,-0.21791296493474718
5207,2022-07-01,0.24452153653169623
5207,2022-10-01,-0.14593843668353373
5207,2023-01-01,-0.512278669191256
5207,2023-04-01,-0.2631837176944928
5207,2023-07-01,0.11501538609827318
5207,2023-10-01,-0.10394442788955219
5207,2024-01-01,-0.11117855548707534
5207,2024-04-01,-0.04140144409498763
5207,2024-07-01,-0.25326281017905145
5207,2024-10-01,-0.009058520681709786
5207,2025-01-01,0.07876159365486163
5207,2025-04-01,-0.12057973937704444
5207,2025-07-01,-1.031412057287021
5207,2025-10-01,0.5831153349240876
5207,2026-01-01,-0.0009233661834585252
5207,2026-04-01,-1.1090779339373047
5207,2026-07-01,0.8950724946074852
5449,2020-04-01,-0.4878304073576667
5449,2020-07-01,0.39605325194587104
5449,2020-10-01,-0.028970315699244895
5449,2021-01-01,0.40199803488734
5449,2021-04-01,-0.3048925687065614
5449,2021-07-01,0.1375452036642758
5449,2021-10-01,-0.27924252665200766
5449,2022-01-01,0.24205279477312186
5449,2022-04-01,-0.29430301950776055
5449,2022-07-01,0.18925092015421985
5449,2022-10-01,-0.0640593632938799
5449,2023-01-01,-0.6890045904714615
5449,2023-04-01,-0.12230789395363696
5449,2023-07-01,0.1099710306297028
5449,2023-10-01,-0.05135840711864107
5449,2024-01-01,-0.1043369915450264
5449,2024-04-01,-0.08721878636794908
5449,2024-07-01,-0.2932176667004974
5449,2024-10-01,-0.10812141057203767
5449,2025-01-01,0.00790823694557292
5449,2025-04-01,-0.06986319602552017
5449,2025-07-01,-0.7280412743110766
5449,2025-10-01,-0.0561226623287798
5449,2026-01-01,-0.08274285902906742
5449,2026-04-01,-1.3712959555207858
5449,2026-07-01,0.6922977557615002
5550,2018-04-01,
5550,2018-07-01,-0.02323851101563898
5550,2018-10-01,-0.030658128867838773
5550,2019-01-01,-0.5572667178355715
5550,2019-04-01,0.39239280305453156
5550,2019-07-01,-0.12942476337289163
5550,2019-10-01,-0.11932572603308092
5550,2020-01-01,-0.08107831197476499
5550,2020-04-01,-0.6392643339870755
5550,2020-07-01,0.3154374537849579
5550,2020-10-01,0.17952958383516238
5550,2021-01-01,0.3898676482652278
5550,2021-04-01,-0.3533554513508509
5550,2021-07-01,0.10341694768814103
5550,2021-10-01,-0.23811396960079648
5550,2022-01-01,0.169954960951808
5550,2022-04-01,-0.1462525941040796
5550,2022-07-01,-0.01859993548175662
5550,2022-10-01,-0.0065603288533785525
5550,2023-01-01,-0.48301642125529826
5550,2023-04-01,-0.4287796595451516
5550,2023-07-01,0.07611627562837163
5550,2023-10-01,-0.20045508898249437
5550,2024-01-01,-0.04428776870986531
5550,2024-04-01,-0.22868245841680906
5550,2024-07-01,-0.1452685381216556
5550,2024-10-01,0.17171228377159264
5550,2025-01-01,0.017335630492254464
5550,2025-04-01,0.04818625944097987
5550,2025-07-01,-0.8444983476339661
5550,2025-10-01,0.5488750849794306
5550,2026-01-01,-0.005876135471641286
5550,2026-04-01,-1.2159838432542447
5550,2026-07-01,0.9418015041832691
5551,2018-04-01,
5551,2018-07-01,-0.025309448536560086
5551,2018-10-01,-0.03241681810415128
5551,2019-01-01,-0.5591295039561104
5551,2019-04-01,0.3898564840187388
5551,2019-07-01,-0.13134764226480602
5551,2019-10-01,-0.12139751581213962
5551,2020-01-01,-0.08342343765391609
5551,2020-04-01,-0.641256163184696
5551,2020-07-01,0.31304082077763973
5551,2020-10-01,0.177294521038088
5551,2021-01-01,0.38763495143047455
5551,2021-04-01,-0.35540687002906546
5551,2021-07-01,0.10142239284002644
5551,2021-10-01,-0.23997247674391678
5551,2022-01-01,0.1679956749239116
5551,2022-04-01,-0.14802247602449842
5551,2022-07-01,-0.02067348531526092
5551,2022-10-01,-0.008403056866723851
5551,2023-01-01,-0.48510751738147645
5551,2023-04-01,-0.4309218399191179
5551,2023-07-01,0.07435231898487862
5551,2023-10-01,-0.20198902782374986
5551,2024-01-01,-0.046370897619876714
5551,2024-04-01,-0.23051756594849787
5551,2024-07-01,-0.147348497168376
5551,2024-10-01,0.16934498401951964
5551,2025-01-01,0.015424578180939667
5551,2025-04-01,0.0456837546505689
5551,2025-07-01,-0.846555197702937
5551,2025-10-01,0.5455838401510871
5551,2026-01-01,-0.00808035882405618
5551,2026-04-01,-1.218098778071708
5551,2026-07-01,0.9380771162266904
5729,2020-04-01,-0.23181364286728984
5729,2020-07-01,0.4740443252993054
5729,2020-10-01,0.1349368018533997
5729,2021-01-01,0.2798070720896098
5729,2021-04-01,-0.22582453089745433
5729,2021-07-01,0.2932420405545187
5729,2021-10-01,-0.22682585335986594
5729,2022-01-01,0.286315328259176
5729,2022-04-01,-0.2278119379228934
5729,2022-07-01,0.07461270173479152
5729,2022-10-01,-0.056838081732774076
5729,2023-01-01,-0.785364382542674
5729,2023-04-01,-0.10560254875366612
5729,2023-07-01,0.20229431803261244
5729,2023-10-01,-0.19245276775887105
5729,2024-01-01,-0.19646189505987827
5729,2024-04-01,-0.2191795291548349
5729,2024-07-01,-0.20565542119804342
5729,2024-10-01,-0.16163333809681826
5729,2025-01-01,0.0732676378622582
5729,2025-04-01,-0.21806947448588007
5729,2025-07-01,-1.1649426348932361
5729,2025-10-01,0.37812965810427723
5729,2026-01-01,-0.1158970175379974
5729,2026-04-01,-1.343380186155062
5729,2026-07-01,0.7396560180304629
5765,2020-04-01,-0.43127033405693344
5765,2020-07-01,0.19136329002068433
5765,2020-10-01,-0.16065380767764892
5765,2021-01-01,0.42327701565529424
5765,2021-04-01,-0.19528377928334034
5765,2021-07-01,0.34584448160291176
5765,2021-10-01,-0.047576882903164794
5765,2022-01-01,0.25363004972507064
5765,2022-04-01,-0.17495488979673607
5765,2022-07-01,0.2605242422254343
5765,2022-10-01,-0.25092013666760404
5765,2023-01-01,-0.8040275576195204
5765,2023-04-01,-0.4681187999903956
5765,2023-07-01,0.2079703009697872
5765,2023-10-01,-0.16311696088096736
5765,2024-01-01,-0.28724306309639
5765,2024-04-01,-0.21506509856805686
5765,2024-07-01,-0.21719908669320379
5765,2024-10-01,0.08337697122834832
5765,2025-01-01,-0.016111273798595213
5765,2025-04-01,-0.21417781905321548
5765,2025-07-01,-1.380772972812749
5765,2025-10-01,0.4581296857735505
5765,2026-01-01,0.04009576421148886
5765,2026-04-01,-0.818757884365438
5765,2026-07-01,0.5173678279529207
5774,2020-04-01,-0.4155945716923658
5774,2020-07-01,0.4225958830430893
5774,2020-10-01,0.10452776521761403
5774,2021-01-01,0.41823316954417633
5774,2021-04-01,-0.7199606726630083
5774,2021-07-01,0.18838498613886379
5774,2021-10-01,-0.03588189415100085
5774,2022-01-01,0.4328977747188607
5774,2022-04-01,-0.2959997072958349
5774,2022-07-01,0.041780169021923094
5774,2022-10-01,0.0634229822564598
5774,2023-01-01,-0.6810463803988314
5774,2023-04-01,-0.3859808965427632
5774,2023-07-01,0.24423897234894376
5774,2023-10-01,-0.1268648925680602
5774,2024-01-01,-0.1019464266903032
5774,2024-04-01,-0.15336973556184813
5774,2024-07-01,-0.20194419680148887
5774,2024-10-01,-0.0842478095279965
5774,2025-01-01,0.033794649004202613
5774,2025-04-01,-0.23692634368874171
5774,2025-07-01,-0.9658636229053955
5774,2025-10-01,0.33851774463256135
5774,2026-01-01,-0.17698350197606094
5774,2026-04-01,-1.486769473667391
5774,2026-07-01,1.0627854627229665
5775,2018-10-01,
5775,2019-01-01,-0.3992219645866752
5775,2019-04-01,0.16285580928535207
5775,2019-07-01,-0.05392655080015081
5775,2019-10-01,-0.16841870027709246
5775,2020-01-01,-0.07346707390187306
5775,2020-04-01,-0.3101062224402532
5775,2020-07-01,-0.15686479846450752
5775,2020-10-01,-0.2629514341131439
5775,2021-01-01,0.2216313883607734
5775,2021-04-01,-0.5190509946993698
5775,2021-07-01,-0.003007605413822001
5775,2021-10-01,-0.019620441732954602
5775,2022-01-01,0.2777243628204059
5775,2022-04-01,-0.24508681223610895
5775,2022-07-01,0.055456812434808114
5775,2022-10-01,-0.05368357856888122
5775,2023-01-01,-0.20164452569467534
5775,2023-04-01,0.048116224808158525
5775,2023-07-01,0.20338724047170542
5775,2023-10-01,0.0018156072303094767
5775,2024-01-01,-0.003863570550851899
5775,2024-04-01,0.07758550886599572
5775,2024-07-01,-0.2691929238677274
5775,2024-10-01,0.04318606211575446
5775,2025-01-01,-0.20094098348111739
5775,2025-04-01,0.03891868746669763
5775,2025-07-01,-0.7461015617826411
5775,2025-10-01,0.7316200906122381
5775,2026-01-01,0.04215474882029881
5775,2026-04-01,-0.23978366447205737
5775,2026-07-01,0.14700694593110306
5776,2018-10-01,
5776,2019-01-01,-0.4030133403961273
5776,2019-04-01,0.15871442319600895
5776,2019-07-01,-0.05610417850446501
5776,2019-10-01,-0.17057931590455935
5776,2020-01-01,-0.07577054665343752
5776,2020-04-01,-0.3120934429002806
5776,2020-07-01,-0.15919449901661803
