fund_code,认知能力,配置选择能力,风险应对能力,风险转化能力,交易执行能力,综合能力,ff5_alpha,quarter_return
10238,0.03491828239131515,1.59267956402257,0.3343548859945169,-1.3192178593651802,0.4403090664609239,0.21660878790082916,-0.0030135817238213995,0.06349874068765425
10335,-0.22683853886992003,0.4685754100976762,0.3750254209624551,-1.2273757430779348,0.26348846157890626,-0.06942499786176345,-0.0122359057976574,0.05720048582471724
10389,-0.8709861867360386,-0.9973785847835992,-0.16671030891198468,-0.6549104049884574,0.7481196521622306,-0.38837316665156985,0.0044240242318653,0.03351103308923067
10390,-1.0663335312792397,-1.0087107001134965,-0.15618069826641381,-0.747911003523555,0.710536462274063,-0.4537198941817285,0.0024544969517176,0.03137125042244129
10415,-0.165632569516998,-1.015279851552139,0.10774396484713417,-1.6292997251138834,0.6266984424328229,-0.41515394778061265,-0.0077034964919926,0.07841305979034185
10416,-0.16642053786189007,-1.015279851552139,0.10674211430185349,-1.6644618940580926,0.6266984424328229,-0.4225443453474891,-0.0089446704456374,0.07713883134727807
10912,0.324246472953219,1.2713524292737133,0.8875046902050174,-0.9174624971520412,0.7342186798731936,0.4599719550306204,0.014624476419515801,0.06781371585864625
10913,0.3401237661121666,1.2712931943749064,0.8867541498782099,-0.965026019796699,0.7256456622759124,0.4517581505688993,0.013362716914863702,0.06652630045644113
11120,0.13568219416238006,0.8741440786034647,0.5920106360616211,-1.369753097123963,0.5071247947444562,0.14784172128959178,0.0075562812412971,0.06650812803495082
11300,-0.1426188905118688,-0.1568791864235956,0.285476595196991,-0.32190085407801844,1.621074449217493,0.25703042268020027,0.0342600355394938,0.06258517870197462
11301,-0.12161701596655873,-0.2509724827534687,0.2841879646668152,-0.3633729981729103,1.663487115055596,0.2423425165658947,0.0332321331250756,0.06152964123955404
11369,0.17175190670149668,-0.3264761432207789,-0.026740503138393268,-0.6592276360242696,0.9007343414634577,0.01200839315630251,0.004021816087455,0.10644983765456315
11370,0.17132433262057303,-0.30885478889831647,-0.032525712948792196,-0.7114461583410899,0.8662548100938479,-0.0030495034947555454,0.0025295039210241,0.10480933042606005
11399,-0.05630450209133636,0.324416900512827,0.4616209947452975,-1.0118676736112027,0.5824086486101889,0.06005487363315489,0.0074716375470087,0.056621433998345114
11400,-0.057478855998054246,0.32982120776014945,0.44903199610860756,-1.0652222006036822,0.629479125380494,0.05712625452950291,0.0062278225836241005,0.05530079597943835
11412,-0.053570981861403556,-0.11849439695878332,0.3949845497098874,-0.15199049707828313,0.9411241679836637,0.20241056835901622,0.012556927245114001,0.0910184574177061
11452,-0.15687830356829496,-1.1482032837750955,0.09621810566774977,-1.6928911794929267,0.542627257790181,-0.4718254806756773,-0.0167955363808253,0.062304651180750674
11488,-0.7048926359849436,-0.24120258919424242,-0.1352564012930401,-0.5137523169138464,0.5010802766868003,-0.2188047333398544,0.0081549304012393,0.06902121593327927
11822,-0.29477265464906416,-0.12563409833339884,0.5656554919442449,-0.6317024609709754,1.7692108520111967,0.2565514260004006,0.0432748501721663,0.06261068176968532
11823,-0.29550534110150717,-0.12805158498653596,0.5593608162548052,-0.6742091311909709,1.7690881875286746,0.24613658930089316,0.042213429124301,0.06155819140530946
11891,-0.23611947931830612,-0.3469298164314574,0.7985198076979751,0.09925553360731347,0.9768614983366983,0.2583175087784447,0.0409794292398733,0.10634123311651962
11892,-0.23653506773332034,-0.345016959891639,0.7989795824536757,0.062030552081086855,0.9875412430746906,0.2533998699968988,0.0399750342420911,0.10526805245697797
12301,-0.2776242905808839,-0.37430815274879814,0.5999451627222776,-0.5330145635332327,1.7692108520111967,0.2368418015741119,0.0449895143768716,0.06753687457639038
12456,0.4698768793442867,0.33173074272628733,0.19255307708158043,-1.359979854292839,0.6019347671985951,0.04722312241158211,0.011175845839296,0.06396032431569079
12457,0.46792467745905847,0.3311357592709503,0.19040359808349894,-1.4372406584277744,0.6333928190788545,0.03712323909291755,0.0091530316035533,0.061906132437926954
13107,-0.5057483058871862,1.7983309679796977,0.26210056212061134,-0.2714673458580324,1.1585244424560808,0.48834806416223425,0.0492602217459781,0.1019018193658849
13108,-0.5056826986816646,1.7983309679796977,0.260969517154952,-0.32794858704877705,1.1585244424560808,0.47683872837205776,0.0476892116285283,0.10028432559063111
13238,-1.383405622881105,-1.1184256981811427,-0.7134108075497712,-0.7470960156346339,0.5105806929647992,-0.6903514902563707,0.014153824523841799,0.08019429608871716
13239,-1.5461079923713132,-1.120162487146426,-0.713376879233647,-0.8179326863738767,0.7377459558243791,-0.6919668178601768,0.0121435755780717,0.07811312650946993
13312,-0.03221085328281244,0.9064696852933841,0.33300507921798034,-1.9211673379580878,0.7456146109523298,0.00634223684455879,-0.0085691263078614,0.06592244708774102
13369,0.32835972452240586,0.8472733797180014,1.226915120736421,-0.5844179751384083,0.9972902599180072,0.5630841019512854,0.045971767788349,0.1022091169463618
13370,0.328219506486165,0.8472733797180014,1.2283776404674551,-0.618706049686425,0.9972902599180072,0.5564909473806408,0.0449609987681617,0.10114772761804254
13840,-0.20708255171406872,2.27782411338833,1.2409254522237694,-0.47750801407077725,0.21590804099635896,0.6100134081647225,0.0330038358324086,0.10902674273881559
13841,-0.20711909985433574,2.246998919994619,1.2537376724572247,-0.49529789535520613,0.2567540650722482,0.61101473246291,0.0324965638259257,0.1084879547667013
13949,-0.17335699147987213,0.46842046312039626,0.060727135449199,-1.0676952093964653,0.8545183671381495,0.028522752966281484,0.013987886752066503,0.07153739331838473
14282,-0.730047543216804,0.6123883723020984,0.9010606860770173,-1.1620385337021764,0.3505491905120006,-0.005617565605572805,0.0382923098518813,0.06509598363663564
14319,0.7794836598831055,2.4401843801754644,1.0601805257469814,-0.17123042577488293,0.6619699275912057,0.9541176135243747,0.0724710293173273,0.09913679521218455
14320,0.7786764773354521,2.4967463219685184,1.079865934209458,-0.23040909701941056,0.6622820122492217,0.957432329748648,0.0714133033259355,0.09809953718422189
14497,-0.07056431501207983,-0.1997193541611152,1.0975065685217698,-1.8717432272374523,0.8002574576360362,-0.04885257405056831,0.0068940361256138,0.057222610111633765
14549,0.09934690522128409,0.4624237657685939,0.2523515326233763,-1.1307114275967012,1.0219073765201474,0.1410636305073401,0.0196562333993891,0.06963011351871988
14611,0.5639256256474823,0.4062587144918641,1.4604468859171091,-0.28998962666434586,0.7811502840367606,0.584358376685774,0.0644539309409654,0.08877575303575196
14612,0.5635037208149407,0.4062587144918641,1.4597446205590245,-0.34798146030809535,0.7811502840367606,0.5725351759188989,0.0628694616125782,0.08715628493635802
14833,-0.2977590074901495,0.4830689708873013,0.5670157759951087,-0.6622566753558826,0.8733820771654022,0.192690228240356,0.0431729316478792,0.052269292694165866
14975,0.3420381757999243,0.9473814885622758,0.33058106594417885,0.18304428248342966,0.5940800685067299,0.47942501625930767,0.0479077632249828,0.09617199458744462
14989,-0.1967381979419565,1.6596820478236616,1.4755186910352491,-0.724680647642618,0.8957450103736162,0.6219053807295906,0.030500533349322696,0.0899606500540582
15389,-0.15645556573592675,0.5041640918705309,0.9042356432073698,1.0638259578227385,0.5941598193464588,0.5819859893022341,0.0602256995246679,0.12647062196978834
15491,0.21194298751145565,0.4677496242743145,0.977455977984215,-0.9055007916881045,0.5813341385241702,0.26659638732121016,0.014906590746613501,0.08939881538854336
15576,0.5917278194073893,0.15902950681758346,0.9294000396498037,-0.6770149915873981,1.4019950705543245,0.4810274889683406,0.0211127498701492,0.10033117409159142
15585,-0.09994636652820534,1.775501256528822,1.247746633376609,-0.5502892974115795,0.765878739869047,0.6277781931669386,0.0249578528084393,0.10066481437818142
15967,0.3798677156033167,1.3125301039693502,1.2619755919007236,-0.0672853506270082,0.41407279587311246,0.660232171343899,0.0565348921788293,0.10004920606031137
16262,-0.496942687972489,0.9264517958258143,0.3775168203246758,-1.4746552977841316,0.41622728714444335,-0.05028041649233743,-0.0107972839898921,0.0889552178484397
16263,1.2696660366011443,0.5340733021637711,0.8916592106314893,-1.1430650388395376,0.44823857954081847,0.4001144180195372,0.0294196069798011,0.07650619350075533
16370,0.06497337821387277,-0.02012872258193149,1.858871899115482,-1.841604383625757,0.3937004560540198,0.09116252543513723,0.0681315774726532,0.11787164357346834
16371,0.06442435981100096,-0.009876736076926906,1.865245424163783,-1.8632096416892712,0.42931874917775303,0.09718043107726779,0.0667092488602562,0.11625592034543275
16461,0.5785012469999516,-0.2007737801992527,1.4308397304258478,0.49102682427187244,0.8880389131797537,0.6375265869356346,0.0877495305333372,0.09506412343020429
16500,0.11048849650506502,2.7530952351942837,1.3035649303212489,0.32662436189433225,1.1330892102491683,1.1253724468328197,0.0801711827599117,0.12695359867492118
16501,0.07658794130848738,2.753418940849204,1.3119666785245363,0.2889167958532579,1.0061196726793744,1.0874020058429719,0.0791686359875081,0.12578574164437586
16579,0.7464369042503319,-0.03768662443679317,1.4868107791412222,0.22948171958218908,0.9414476929343085,0.6732980942942517,0.1050024973879302,0.12320261783430467
16721,2.0389475464441627,2.6328408264872474,2.438508153002381,1.8085510900719755,0.47027891584633313,1.8778253063704198,,0.25059717256605557
16772,-1.2640501169781642,-0.7327234805229441,1.2982241462229724,-1.5334933083105764,0.2224126586646929,-0.4019260201848039,-0.0082806088335663,0.08524493487298282
16773,-1.2658226432367539,-0.7327234805229441,1.2886979613264236,-1.6096541191942029,0.2224126586646929,-0.4194179245925569,-0.009706816014472501,0.0837060476234285
16780,0.6453834358273481,0.6315643420719762,1.0441641949589353,-0.521709143584685,0.7027217577225011,0.5004249173992152,0.0502213518879331,0.10919154575118979
17102,0.13724608801601443,1.022809010245555,-1.0313895980506382,1.024891449540338,1.505945789391788,0.5319005478286114,0.0514558376894871,0.14942094471988013
17103,0.11301094349152108,1.04315476209541,-1.0255006025167632,0.9713968003238411,1.4109596191663534,0.5026043045120725,0.0500000717303992,0.14779009198789397
17234,1.3601120262905324,-0.4740486290161832,1.8500679887684277,3.482691148265471,2.4915294264714465,1.7420703921559386,,0.23603902594634027
17612,0.5471513551212884,0.8512985086522139,-1.1312533016033783,-0.01603657372886136,1.2355961842083274,0.29735123452991796,0.0271905523581855,0.15378904420762352
17732,-0.04223760870069441,-0.43885207277543975,0.014978458206918621,-1.0208977479091201,1.6107398974366924,0.02474618525167136,-0.0046144111952952,0.093954541322505
17811,-0.2799797598303057,2.153129016103924,0.7776033814001271,0.04005907504554737,0.31501958415485903,0.6011662593748304,0.0178963362904939,0.15914660733625305
17876,-0.47697889995518855,0.5388234180997351,0.6101428857173017,-0.9981003147387671,0.6822189050880393,0.07122119884222408,-0.0309239218694993,0.05333109923274323
17927,0.4273222670351435,0.9743907270367586,-0.2105723802354308,-0.2118825153225901,0.4261025394190914,0.2810721275865945,0.0144793789489508,0.10948569052175473
18291,0.5271515802126248,-0.4495927045567423,-0.7637108635083578,-1.435713047205794,0.7077969359619705,-0.2828136198192598,-0.029112702035322298,0.10419395735844707
18325,-0.008683215770410499,1.4588314846145454,0.6021401235441362,-0.9083553563395436,-0.01356976342880345,0.22607265452398484,0.0255998446267078,0.10974856375915909
18326,-0.009025930164132593,1.4564198418824756,0.601905208724035,-0.9363032121176559,-0.11171953720836048,0.2002552742232723,0.0246578002272414,0.10869820268698577
18358,-1.2090975051300081,0.4789218035158198,-1.4362913463350213,-0.7363792351380735,0.8367903826851166,-0.41321118008043334,-0.0070716751824976,0.14001255324926212
18359,-1.2106728892781404,0.4789218035158198,-1.4350358791111875,-0.7704432959069353,0.8367903826851166,-0.42008797561906536,-0.007997881726106,0.13895051862381413
18956,1.1251590021805935,1.4231474060582892,2.434280781511431,2.5572565096479507,1.0981617093495357,1.7276010817495604,0.0541269883987781,0.192183427545509
18957,1.1230039098142581,1.4227427680159959,2.483917518249854,2.5027877710233963,0.9246554724893068,1.691421487918562,0.0526382054293659,0.1904431623900338
19018,0.6660457240236792,0.9605842495285122,1.2820843411594136,3.3992286674325976,0.6422749763928446,1.3900435917074094,0.0331326593873025,0.19681703696376165
19032,-0.3676421554828657,-0.3257016957514968,1.5293565346546016,0.9802829396158383,0.7989434929658412,0.5230478232003837,-0.0132565206267568,0.12134845383818135
19034,-0.06112081256558995,0.033912850830085155,0.8433144890661459,1.6779343014154027,1.7692108520111967,0.852650336151448,0.009812749504277,0.13752982804447855
19426,1.157990800399255,1.4015158217262258,1.804761878564496,2.344426234763692,2.0648768848244248,1.754714324055619,,0.1861244388519673
19427,1.1559909666283976,1.4015158217262258,1.804761878564496,2.2972181215562446,2.0648768848244248,1.744872734659958,,0.18489101903050964
19571,0.4048510893481008,1.5423568207516631,1.5995212637515492,0.5239959050886571,1.5752785200580286,1.1292007197996,0.0415013747595741,0.1305764433260168
19829,1.232077392109072,0.9845668199032511,1.6312763838077402,2.1280089063760714,0.6753727682716271,1.3302604540935523,,0.22688770041274572
19830,1.2299212460462294,0.9845668199032511,1.6312763838077402,2.0491004049845376,0.6753727682716271,1.314047524602677,,0.22492794151397333
19925,0.854635485200375,1.3747957541198017,1.3088231960427148,2.6318700349117097,0.9675629279603593,1.427537479646992,0.028976127441233,0.17418091209583986
20018,-0.4954804677449693,-0.5269200977266959,-0.38216318918445963,-0.16827803838877267,-1.0878852075121244,-0.5321454001114044,0.0031596235756425,0.06332807239612816
20469,1.4095396762829953,2.3568488706506527,1.5449202482584878,2.5872048623069817,1.1025242612966204,1.8002075837591476,,0.20392894768726907
20470,1.405237835504509,2.3568488706506527,1.5449202482584878,2.5375454991178588,1.1025242612966204,1.7894153429656257,,0.2022299753936863
21179,1.4032428820023435,-0.13669451488446516,2.012232821865726,1.2954439475974713,0.37678006741068826,0.9902010407983528,,0.20046998718170733
21180,1.4021573791573652,-0.13669451488446516,2.012232821865726,1.2234453458055148,0.37678006741068826,0.9755842198709658,,0.19909926598631653
21382,-0.42861957702076514,0.7981533406578067,1.219894379914726,1.9240472090676453,-0.7296005408628836,0.5567749623513059,,0.21356671191317028
