fund_code,report_date,sharpe8_lag,sortino8_lag,rc_mom,oc_conf
61,2021-07-01,0.6936266441575185,,0.2299999999999999,-0.0
61,2021-10-01,0.8169999228012736,,0.009090909090909,0.0
61,2022-01-01,0.9115508660777089,,-0.2528599376144818,67.10917060194079
61,2022-04-01,0.8633657579788944,,,0.0
61,2022-07-01,0.593100458226473,,0.0903119868637109,-0.0
61,2022-10-01,0.49201544591753343,,-0.0181818181818181,0.0
61,2023-01-01,0.3227158824687002,,0.0223653822962233,-0.0
61,2023-04-01,0.19788139753880465,0.5536892774198421,,0.0
61,2023-07-01,0.23072950228616063,0.5419687725271198,-0.0088865657386698,0.0
61,2023-10-01,-0.07008127574945246,-0.09629895434566137,,0.0
61,2024-01-01,-0.4808476167035017,-0.6122903962482005,0.0714285714285714,-0.0
61,2024-04-01,-0.6042228038885917,-0.7380405263689258,,0.0
61,2024-07-01,-0.48895354443000694,-0.5958149123980423,0.123625963187965,-0.0
61,2024-10-01,-0.8440823720899807,-0.8660950737703642,,0.0
61,2025-01-01,-0.13569074067795425,-0.26111859174400565,-0.2455083323380064,-16.4070066418886
61,2025-04-01,-0.1665468387374123,-0.3301773405732374,-0.3333333333333332,0.0
61,2025-07-01,-0.08153125379064767,-0.16183074526539076,0.3692990843286552,-11.167693079068698
61,2025-10-01,-0.14023763612037154,-0.2965669811620365,,0.0
61,2026-01-01,0.3579872216877986,8.282684636551037,0.4284913895518424,
61,2026-04-01,0.4099889167581038,8.654043649954028,,
61,2026-07-01,0.44510937551455354,,,
73,2020-04-01,,,,
73,2020-07-01,,,-0.019298245614035,39.72559922062601
73,2020-10-01,,,,0.0
73,2021-01-01,,,-0.0274893148419355,-100.096462362822
73,2021-04-01,1.0181378425084782,,-0.2606060606060606,0.0
73,2021-07-01,0.7520483324892491,,0.0166889189712505,0.0
73,2021-10-01,0.9199100529923395,,-0.0181818181818181,0.0
73,2022-01-01,0.6749150337674275,,-0.4307352336641232,-0.0
73,2022-04-01,0.6301899405611696,,,0.0
73,2022-07-01,0.3168799287694754,,-0.1776827985897575,0.0
73,2022-10-01,0.22425246413037897,,,0.0
73,2023-01-01,0.0742764540624112,0.13118494414642712,0.058300395256917,-0.0
73,2023-04-01,-0.1305888803464767,-0.23665743977386164,,0.0
73,2023-07-01,-0.06529204186890743,-0.12053528641832258,0.3498452012383901,-77.773084041219
73,2023-10-01,-0.3889054594040071,-0.6285404753430343,-0.2848484848484848,0.0
73,2024-01-01,-0.35592704175144546,-0.5300098240738329,0.5026086956521739,-0.0
73,2024-04-01,-0.47468929696193024,-0.7851571586058276,0.4909090909090908,0.0
73,2024-07-01,-0.23372869701235033,-0.7615347753897307,0.202075702075702,53.343545649928984
73,2024-10-01,-0.7995052697426696,-1.4996117585801054,,0.0
73,2025-01-01,-0.4389831434889405,-1.001560245171043,0.0023931623931623,-132.19563286342648
73,2025-04-01,-0.4379694333729047,-0.9994161270257371,,0.0
73,2025-07-01,-0.35109335760999744,-0.8700718434411564,0.1925338693095887,42.6555553554711
73,2025-10-01,-0.2023514082378262,-0.42253950076467933,-0.0303030303030303,0.0
73,2026-01-01,0.2551955531670358,,0.5751466275659823,
73,2026-04-01,0.4072209645818944,,0.0545454545454545,
73,2026-07-01,0.3629379212952534,,,
263,2020-04-01,,,,
263,2020-07-01,,,-0.0706766917293233,-74.65642038696001
263,2020-10-01,,,-0.7575757575757575,0.0
263,2021-01-01,,,-0.2818687430478309,-51.8828343772751
263,2021-04-01,1.5471958460576924,,-0.0727272727272727,0.0
263,2021-07-01,0.8896073379087107,,-0.1092962919160364,0.0
263,2021-10-01,1.0201677506594693,,0.2181818181818182,0.0
263,2022-01-01,0.7632632188676773,,-0.4488989271597968,-0.0
263,2022-04-01,0.7623691505771979,,0.6242424242424242,0.0
263,2022-07-01,0.4712793271284551,,-0.3236803519061583,0.0
263,2022-10-01,0.36073932457916175,,-0.3776223776223776,0.0
263,2023-01-01,0.13034693828974356,0.29603333064343207,0.1756026036153464,0.0
263,2023-04-01,-0.0625537525823593,-0.11048286467069815,-0.0787878787878787,0.0
263,2023-07-01,-0.009964642063317285,-0.014638588890035591,-0.0577964472626415,-0.0
263,2023-10-01,-0.35945280900053267,-0.4934791778645552,0.1515151515151515,0.0
263,2024-01-01,-0.3855285592952385,-0.5490654881963889,0.2940199335548172,0.0
263,2024-04-01,-0.5656550008329762,-0.7737407001515929,0.3454545454545454,0.0
263,2024-07-01,-0.4999937609081451,-1.141282120532503,0.376625157488919,-0.0
263,2024-10-01,-0.9183763731556362,-1.3212074094624997,0.1636363636363636,0.0
263,2025-01-01,-0.4110505081621205,-0.7147195534137272,0.0310924369747899,38.992849125787295
263,2025-04-01,-0.5787332525894117,-0.857448475613578,-0.1878787878787878,0.0
263,2025-07-01,-0.5022955404965944,-0.7309712127520218,-0.0042674253200568,-6.403710679139095
263,2025-10-01,-0.40384421108761015,-0.6004521736377834,-0.1151515151515151,0.0
263,2026-01-01,0.25719936048788933,1.3935202775373596,0.325128205128205,
263,2026-04-01,0.3072611374183962,1.5572348762092012,0.3575757575757575,
263,2026-07-01,0.39132460368873434,3.9312470086913884,,
308,2020-04-01,,,,
308,2020-07-01,,,-0.4545454545454545,-357.193356328014
308,2020-10-01,,,,0.0
308,2021-01-01,,,0.5192307692307693,-28.07321804537702
308,2021-04-01,1.183472282414114,,,0.0
308,2021-07-01,0.7472734705039981,,-0.2749999999999999,-0.0
308,2021-10-01,0.9120275570027879,,,0.0
308,2022-01-01,1.063560190962789,,-0.0970588235294117,-59.409316042478
308,2022-04-01,1.0243285051815052,,,0.0
308,2022-07-01,0.6787493339666587,,0.0808823529411764,-0.0
308,2022-10-01,0.5680500951942166,,,0.0
308,2023-01-01,0.42332991156975397,,-0.3106295149638803,0.0
308,2023-04-01,0.17429222319811302,0.46291936987789506,,0.0
308,2023-07-01,0.31177344520373473,,0.1983039838137568,2.78374730796898
308,2023-10-01,0.06521284437782873,0.15216489700536415,,0.0
308,2024-01-01,-0.4156913596386933,-0.7447588471312261,0.1828063241106719,-0.0
308,2024-04-01,-0.6023024866718013,-1.0146505188852182,,0.0
308,2024-07-01,-0.5198878148045677,-1.0213933265521975,0.3996922559029313,0.0
308,2024-10-01,-0.8412982276140492,-1.4840071146129152,-0.1636363636363636,0.0
308,2025-01-01,-0.3775012814150616,-0.8180087072074576,-0.1730434782608695,0.3001636094580249
308,2025-04-01,-0.40240937226603607,-0.8961135382603818,,0.0
308,2025-07-01,-0.44716933542328724,-0.9566814586155371,-0.0503739892909106,62.08612989386995
308,2025-10-01,-0.30859138785402773,-0.6022254722755446,,0.0
308,2026-01-01,0.2787113644026507,3.238882500970779,0.4031591108726177,
308,2026-04-01,0.38333125100859133,,,
308,2026-07-01,0.5121031858436601,,,
327,2020-04-01,,,,
327,2020-07-01,,,0.4341344121721317,0.0
327,2020-10-01,,,,0.0
327,2021-01-01,,,0.0149595483348765,-16.330170273039982
327,2021-04-01,0.7208491752776436,,,0.0
327,2021-07-01,0.6102709673745766,,0.498419901142533,0.0
327,2021-10-01,0.7688395459091778,,,0.0
327,2022-01-01,0.7132015115829923,,0.0426889341376177,-86.41198401741403
327,2022-04-01,0.7380199982222433,,,0.0
327,2022-07-01,0.5345015619272389,,-0.0792207792207792,-0.0
327,2022-10-01,0.5023141497023172,,-0.0934065934065934,0.0
327,2023-01-01,0.21465573411854613,,0.3374422221086592,0.0
327,2023-04-01,0.09789602147750286,0.1690549576469664,-0.0329670329670329,0.0
327,2023-07-01,0.06823498242970058,0.13667995035655248,0.1842105263157894,-0.0
327,2023-10-01,-0.16521437603794886,-0.27717970258067615,0.3181818181818182,0.0
327,2024-01-01,-0.3249668480585027,-0.5965250031794093,-0.1247759470140088,-0.0
327,2024-04-01,-0.4641939407768558,-0.8154791731075833,0.4666666666666666,0.0
327,2024-07-01,-0.3058806401929864,-0.6217211565885302,0.3905193095748853,0.0
327,2024-10-01,-1.4076590686502541,-1.407659068650256,,0.0
327,2025-01-01,-0.3314958501630522,-0.6519466137785538,0.2374290850341161,-19.65689968930198
327,2025-04-01,-0.3084253106918876,-0.5972243541071184,0.5594405594405596,0.0
327,2025-07-01,-0.17654694369163268,-0.3303019538265724,0.4229974477763986,97.40247943076699
327,2025-10-01,-0.1021437285115995,-0.18322520671491555,,0.0
327,2026-01-01,0.37395384036027335,2.305991906357312,0.0941295546558704,
327,2026-04-01,0.42497801018566567,,0.4181818181818181,
327,2026-07-01,0.4424793331602332,,,
354,2020-04-01,,,,
354,2020-07-01,,,,-0.0
354,2020-10-01,,,,0.0
354,2021-01-01,,,,-0.0
354,2021-04-01,0.37359427109935106,,,0.0
354,2021-07-01,0.07463696620384214,,-0.406060606060606,0.0
354,2021-10-01,0.2105625929599899,,,0.0
