fund_code,report_date,sharpe8,sortino8,mppm8,rsstab,sharpe8_lag,sortino8_lag,mppm8_lag,rsstab_lag,oc_conf
2152,2026-04-01,0.5146555872801444,,0.3309650258448966,-0.01797121712523919,0.5236645080071146,,0.3398461846254564,-0.02010862305465494,
2152,2026-07-01,0.6665266982402418,,0.4694879679349608,-0.0029792860645665997,0.5146555872801444,,0.3309650258448966,-0.01797121712523919,
2163,2016-01-01,,,,,,,,,
2163,2016-04-01,,,,,,,,,0.0
2163,2016-07-01,,,,,,,,,-28.12968675509299
2163,2016-10-01,0.7778555199117753,,0.02890657440781305,-0.008948284131633736,,,,,0.0
2163,2017-01-01,0.12422947709606937,,0.006293680417135988,-0.007649389268438209,0.7778555199117753,,0.02890657440781305,-0.008948284131633736,5.543097948509001
2163,2017-04-01,0.27801529310334566,,0.014759817730332636,-0.0011966406740752805,0.12422947709606937,,0.006293680417135988,-0.007649389268438209,0.0
2163,2017-07-01,0.44934894780278223,,0.02542196360201772,-0.001996315943055344,0.27801529310334566,,0.014759817730332636,-0.0011966406740752805,122.59074333397399
2163,2017-10-01,0.5310242760053773,,0.028332598820715975,-0.0013167063595449988,0.44934894780278223,,0.02542196360201772,-0.001996315943055344,0.0
2163,2018-01-01,0.37621463416451995,,0.2268526141088783,-0.4745364585999133,0.5310242760053773,,0.028332598820715975,-0.0013167063595449988,-88.18369730769399
2163,2018-04-01,0.36313053924210387,,0.2085764927203283,-0.007801944106378189,0.37621463416451995,,0.2268526141088783,-0.4745364585999133,0.0
2163,2018-07-01,0.3562046864088108,,0.1990234428240552,-0.005912186800914321,0.36313053924210387,,0.2085764927203283,-0.007801944106378189,
2163,2018-10-01,0.3348349479944259,,0.16935799613500663,-0.0071188667438573106,0.3562046864088108,,0.1990234428240552,-0.005912186800914321,
2163,2019-01-01,0.33376558992677424,,0.1678171727409644,-0.5063434329465549,0.3348349479944259,,0.16935799613500663,-0.0071188667438573106,
2163,2019-04-01,0.21232947013068995,0.6966189040275262,-0.08455461433212616,-0.12405986326531762,0.33376558992677424,,0.1678171727409644,-0.5063434329465549,
2163,2019-07-01,0.2050967841077565,0.6738343500600449,-0.09440024892428675,-0.0030951961838099895,0.21232947013068995,0.6966189040275262,-0.08455461433212616,-0.12405986326531762,
2163,2019-10-01,0.14230975442090346,0.5038137049986531,-0.20467331669435926,-0.0004096510236117068,0.2050967841077565,0.6738343500600449,-0.09440024892428675,-0.0030951961838099895,0.0
2163,2020-01-01,-0.6567352180602793,-0.613165692792953,-0.36513422895690884,-0.007216615413302568,0.14230975442090346,0.5038137049986531,-0.20467331669435926,-0.0004096510236117068,-0.0
2163,2020-04-01,-0.7762065312649237,-0.756742655535674,-0.42186459157760314,-0.050634740876557546,-0.6567352180602793,-0.613165692792953,-0.36513422895690884,-0.007216615413302568,0.0
2163,2020-07-01,-0.5073638525016277,-0.5935427950237874,-0.3733616616646382,-0.044192522738067605,-0.7762065312649237,-0.756742655535674,-0.42186459157760314,-0.050634740876557546,0.0
2163,2020-10-01,-0.37803274085550465,-0.47393836434408176,-0.3319755111636206,-0.022854919510616398,-0.5073638525016277,-0.5935427950237874,-0.3733616616646382,-0.044192522738067605,0.0
2163,2021-01-01,-0.3518221754904362,-0.6104660295770913,-0.3208092667465764,-8.911356250689006e-05,-0.37803274085550465,-0.47393836434408176,-0.3319755111636206,-0.022854919510616398,-7855.777382041115
2163,2021-04-01,-0.2940445404338834,-1.818183725869298,-0.20164935249330723,-0.011281419981778604,-0.3518221754904362,-0.6104660295770913,-0.3208092667465764,-8.911356250689006e-05,0.0
2163,2021-07-01,-0.2900711792459821,-1.7959750247808763,-0.20022991052588265,-0.024897573427883762,-0.2940445404338834,-1.818183725869298,-0.20164935249330723,-0.011281419981778604,0.0
2163,2021-10-01,-0.10732369851643515,,-0.0934150790296598,-0.016937077830783603,-0.2900711792459821,-1.7959750247808763,-0.20022991052588265,-0.024897573427883762,0.0
2163,2022-01-01,-0.18832759345739186,-0.344308330287055,-0.12619219935245568,-0.004297007434884245,-0.10732369851643515,,-0.0934150790296598,-0.016937077830783603,-335.761343926035
2163,2022-04-01,-0.18030425056870797,-0.3320728540037588,-0.12030838475688457,-0.014972562988250462,-0.18832759345739186,-0.344308330287055,-0.12619219935245568,-0.004297007434884245,0.0
2163,2022-07-01,-0.3018717753069516,-0.48803190019611975,-0.1435754401144724,-0.01773878860905931,-0.18030425056870797,-0.3320728540037588,-0.12030838475688457,-0.014972562988250462,0.0
2163,2022-10-01,-0.6312185588690208,-1.180467583405448,-0.24923779315616373,-0.009429173780076544,-0.3018717753069516,-0.48803190019611975,-0.1435754401144724,-0.01773878860905931,0.0
2163,2023-01-01,-0.7436388254114508,-1.2072368198501975,-0.2755115308119236,-0.0001908748116602882,-0.6312185588690208,-1.180467583405448,-0.24923779315616373,-0.009429173780076544,-0.0
2163,2023-04-01,-0.639640656664666,-0.9280301734923517,-0.1993051775837331,-0.010451549438449156,-0.7436388254114508,-1.2072368198501975,-0.2755115308119236,-0.0001908748116602882,0.0
2163,2023-07-01,-0.7238562819057183,-0.9939188792795004,-0.21396134911507522,-0.030338745254840614,-0.639640656664666,-0.9280301734923517,-0.1993051775837331,-0.010451549438449156,0.0
2163,2023-10-01,-0.9386175278900278,-1.3507706684710916,-0.2628368817929979,-0.02068286631121173,-0.7238562819057183,-0.9939188792795004,-0.21396134911507522,-0.030338745254840614,0.0
2163,2024-01-01,-0.5646205221778801,-0.9194913928361335,-0.20790919699154495,-0.036210759857983436,-0.9386175278900278,-1.3507706684710916,-0.2628368817929979,-0.02068286631121173,-0.0
2163,2024-04-01,-0.5678655047867611,-0.9073066132647141,-0.2131355176669133,-0.02210367094943852,-0.5646205221778801,-0.9194913928361335,-0.20790919699154495,-0.036210759857983436,0.0
2163,2024-07-01,-0.5248830859140232,-0.8699036090964298,-0.2077697862662723,-0.020118530886399935,-0.5678655047867611,-0.9073066132647141,-0.2131355176669133,-0.02210367094943852,0.0
2163,2024-10-01,-0.07845087626279956,-0.1637230753616685,-0.07494317474022148,-0.012670351050298567,-0.5248830859140232,-0.8699036090964298,-0.2077697862662723,-0.020118530886399935,0.0
2163,2025-01-01,0.2307405170409665,0.5624287300573992,0.03849209397511292,-0.03737639691593998,-0.07845087626279956,-0.1637230753616685,-0.07494317474022148,-0.012670351050298567,-288.656356294155
2163,2025-04-01,0.3469692797500773,0.7759311219396549,0.09210952706257135,-0.08126569147636481,0.2307405170409665,0.5624287300573992,0.03849209397511292,-0.03737639691593998,0.0
2163,2025-07-01,0.38172326560093606,,0.10744130421416218,-0.023439010339704733,0.3469692797500773,0.7759311219396549,0.09210952706257135,-0.08126569147636481,4.730080201594006
2163,2025-10-01,0.6486135585396549,,0.31654330971671923,-0.11124797958511691,0.38172326560093606,,0.10744130421416218,-0.023439010339704733,0.0
2163,2026-01-01,0.5864204938581162,,0.2799962856438654,-0.018611888709148455,0.6486135585396549,,0.31654330971671923,-0.11124797958511691,
2163,2026-04-01,0.8463005076290508,,0.41791649303422085,-0.0003096362585593704,0.5864204938581162,,0.2799962856438654,-0.018611888709148455,
2163,2026-07-01,0.6213970945279903,,0.6476341058472281,-0.45472235025168506,0.8463005076290508,,0.41791649303422085,-0.0003096362585593704,
2244,2016-04-01,,,,,,,,,
2244,2016-07-01,,,,,,,,,
2244,2016-10-01,,,,,,,,,0.0
2244,2017-01-01,0.3417716410700393,,0.07329583057400811,-0.006047718640571825,,,,,0.0
2244,2017-04-01,0.2217578005350356,1.1475828057640283,0.03782904619234931,-0.018797373568530208,0.3417716410700393,,0.07329583057400811,-0.006047718640571825,0.0
2244,2017-07-01,0.009343573814447064,0.030126330716395273,-0.018498617601991472,-0.03042416191230535,0.2217578005350356,1.1475828057640283,0.03782904619234931,-0.018797373568530208,0.0
2244,2017-10-01,0.07872796034421296,0.23564533288512018,0.0005567893125811728,-0.021348230289922148,0.009343573814447064,0.030126330716395273,-0.018498617601991472,-0.03042416191230535,0.0
2244,2018-01-01,0.028581186828802063,0.08293778131625289,-0.010167425163899055,-0.0019708258078995483,0.07872796034421296,0.23564533288512018,0.0005567893125811728,-0.021348230289922148,105.49378666125901
2244,2018-04-01,-0.04232107128740635,-0.10876419584528056,-0.02209464126635049,-0.018792519640849638,0.028581186828802063,0.08293778131625289,-0.010167425163899055,-0.0019708258078995483,0.0
2244,2018-07-01,-0.4329162708071173,-0.7868127088563827,-0.10128676013642186,-0.008638125736748707,-0.04232107128740635,-0.10876419584528056,-0.02209464126635049,-0.018792519640849638,-116.83514715299802
2244,2018-10-01,-0.5353837524556987,-0.9818883938915449,-0.13717503475238743,-0.006347899583478922,-0.4329162708071173,-0.7868127088563827,-0.10128676013642186,-0.008638125736748707,0.0
2244,2019-01-01,-0.6089950639697694,-0.98101200998654,-0.1842768570372559,-0.011596593452766132,-0.5353837524556987,-0.9818883938915449,-0.13717503475238743,-0.006347899583478922,0.0
2244,2019-04-01,-0.0822592347830056,-0.24411790525491353,-0.09670686584693106,-0.07483155154383903,-0.6089950639697694,-0.98101200998654,-0.1842768570372559,-0.011596593452766132,0.0
2244,2019-07-01,-0.03915130231751208,-0.09779623528559421,-0.07489617792837419,-0.005777535958674557,-0.0822592347830056,-0.24411790525491353,-0.09670686584693106,-0.07483155154383903,-109.638115757155
2244,2019-10-01,0.019305117675965704,0.04988870684833912,-0.05348418455052352,-0.007118806701664593,-0.03915130231751208,-0.09779623528559421,-0.07489617792837419,-0.005777535958674557,0.0
2244,2020-01-01,0.18822614366587775,0.5881123537368973,0.017122930772355875,-0.04243402858319202,0.019305117675965704,0.04988870684833912,-0.05348418455052352,-0.007118806701664593,-26.264141884695093
2244,2020-04-01,0.07687846389470557,0.2491868205918734,-0.03620615262933271,-0.012935478662063876,0.18822614366587775,0.5881123537368973,0.017122930772355875,-0.04243402858319202,0.0
2244,2020-07-01,0.3418063838268274,1.0523957551846366,0.09324875981207367,-0.014204667692423886,0.07687846389470557,0.2491868205918734,-0.03620615262933271,-0.012935478662063876,0.0
2244,2020-10-01,0.5895163600380258,1.4350859100895461,0.2083956359496426,-0.0007899586515018042,0.3418063838268274,1.0523957551846366,0.09324875981207367,-0.014204667692423886,0.0
2244,2021-01-01,0.982265009047385,,0.32364952123590807,-0.0008920528862365884,0.5895163600380258,1.4350859100895461,0.2083956359496426,-0.0007899586515018042,-69.299440134421
2244,2021-04-01,0.6886890109277539,,0.2095752414261542,-0.0034767116385837765,0.982265009047385,,0.32364952123590807,-0.0008920528862365884,0.0
2244,2021-07-01,0.8206911426704193,,0.24222849513276173,-0.03205813502494123,0.6886890109277539,,0.2095752414261542,-0.0034767116385837765,-0.0
2244,2021-10-01,0.7292855934637701,,0.21519707865766108,-0.03218529433905363,0.8206911426704193,,0.24222849513276173,-0.03205813502494123,0.0
2244,2022-01-01,0.7169845149940627,,0.204893509725645,-0.02646547283881006,0.7292855934637701,,0.21519707865766108,-0.03218529433905363,119.20914518214651
2244,2022-04-01,0.47057346939147277,,0.13743973765556852,-0.04285239759049267,0.7169845149940627,,0.204893509725645,-0.02646547283881006,0.0
2244,2022-07-01,0.3512640826165065,,0.07909071629793939,-0.0012669474278527437,0.47057346939147277,,0.13743973765556852,-0.04285239759049267,-0.0
2244,2022-10-01,0.02062286566345692,0.03428878232197157,-0.03253448155463365,-0.011640119690258702,0.3512640826165065,,0.07909071629793939,-0.0012669474278527437,0.0
2244,2023-01-01,-0.05260084535318454,-0.08472110188070821,-0.05421716137809019,-0.03529517747766572,0.02062286566345692,0.03428878232197157,-0.03253448155463365,-0.011640119690258702,-0.0
2244,2023-04-01,0.03443361463759313,,-0.0257220560638476,-0.02356773651277106,-0.05260084535318454,-0.08472110188070821,-0.05421716137809019,-0.03529517747766572,0.0
2244,2023-07-01,-0.06036511773231375,-0.09280834380283494,-0.05603301073571416,-0.01008146848060365,0.03443361463759313,,-0.0257220560638476,-0.02356773651277106,120.31833707212621
2244,2023-10-01,-0.18184318738432423,-0.32215325401432565,-0.09629056142440946,-0.01681862148845386,-0.06036511773231375,-0.09280834380283494,-0.05603301073571416,-0.01008146848060365,0.0
2244,2024-01-01,-0.5268137604517416,-0.6548754662382462,-0.1520827635933907,-0.002730217873688011,-0.18184318738432423,-0.32215325401432565,-0.09629056142440946,-0.01681862148845386,0.0
2244,2024-04-01,-0.5049611482165247,-0.7715259412252313,-0.11269119927719075,-0.005407692741782558,-0.5268137604517416,-0.6548754662382462,-0.1520827635933907,-0.002730217873688011,0.0
2244,2024-07-01,-0.8778899153486585,-1.1640103567505606,-0.1495502784762883,-0.0003886686140049944,-0.5049611482165247,-0.7715259412252313,-0.11269119927719075,-0.005407692741782558,-0.0
2244,2024-10-01,-0.4773335584561336,-0.7796632203681481,-0.08193088766036073,-0.02064846426043209,-0.8778899153486585,-1.1640103567505606,-0.1495502784762883,-0.0003886686140049944,0.0
2244,2025-01-01,-0.6287703937206356,-1.1064653700072333,-0.10253685426765269,-8.21147636579575e-05,-0.4773335584561336,-0.7796632203681481,-0.08193088766036073,-0.02064846426043209,-38.047139210449984
2244,2025-04-01,-0.7589498930506092,-1.2283376051992543,-0.11200546996658592,-0.012954693814432004,-0.6287703937206356,-1.1064653700072333,-0.10253685426765269,-8.21147636579575e-05,0.0
2244,2025-07-01,-0.5764041949360508,-0.9083305047856607,-0.092056375370852,-0.004458736668924993,-0.7589498930506092,-1.2283376051992543,-0.11200546996658592,-0.012954693814432004,54.31465272870699
2244,2025-10-01,0.27966646482150187,2.523704675712777,0.09352443939150365,-0.2921032392284907,-0.5764041949360508,-0.9083305047856607,-0.092056375370852,-0.004458736668924993,0.0
2244,2026-01-01,0.2926206097294737,2.7783247403135785,0.10514392115152378,-0.007409587271467066,0.27966646482150187,2.523704675712777,0.09352443939150365,-0.2921032392284907,
2244,2026-04-01,0.3250077756419253,,0.1362565533041111,-0.005030145352799498,0.2926206097294737,2.7783247403135785,0.10514392115152378,-0.007409587271467066,
2244,2026-07-01,0.533579968709414,,0.33852962245585855,-0.06878938780223998,0.3250077756419253,,0.1362565533041111,-0.005030145352799498,
2376,2016-04-01,,,,,,,,,
2376,2016-07-01,,,,,,,,,
2376,2016-10-01,,,,,,,,,0.0
2376,2017-01-01,0.4787057151418857,,0.018313490539074256,-0.0021605261739940512,,,,,-35.26022944904798
2376,2017-04-01,0.6714584865852002,,0.04183969463249401,-0.008605286109879345,0.4787057151418857,,0.018313490539074256,-0.0021605261739940512,0.0
2376,2017-07-01,0.7250743342728102,,0.04064892390131502,-0.004429528069695337,0.6714584865852002,,0.04183969463249401,-0.008605286109879345,93.67370803506202
2376,2017-10-01,0.8162230868756509,,0.06113968273988614,-0.007477833186080593,0.7250743342728102,,0.04064892390131502,-0.004429528069695337,0.0
2376,2018-01-01,0.3099758251081022,,0.029985565230890094,-0.018977225512579285,0.8162230868756509,,0.06113968273988614,-0.007477833186080593,-51.282180532439014
2376,2018-04-01,0.16922966963225086,0.2799449392131044,0.015380872945999224,-0.0007479137618136705,0.3099758251081022,,0.029985565230890094,-0.018977225512579285,0.0
2376,2018-07-01,-0.10071169962863565,-0.1411859042592519,-0.027312104933778107,-0.015008407047309782,0.16922966963225086,0.2799449392131044,0.015380872945999224,-0.0007479137618136705,-0.0
2376,2018-10-01,-0.36918623090172364,-0.49133518116650127,-0.10563607255099006,-0.011101531373892498,-0.10071169962863565,-0.1411859042592519,-0.027312104933778107,-0.015008407047309782,0.0
2376,2019-01-01,-0.5461327025110057,-0.8458255100548416,-0.16295430614172168,-0.0008253916860997759,-0.36918623090172364,-0.49133518116650127,-0.10563607255099006,-0.011101531373892498,0.0
2376,2019-04-01,-0.01019342788042308,-0.033584279893264686,-0.08268891516549925,-0.15900321598262743,-0.5461327025110057,-0.8458255100548416,-0.16295430614172168,-0.0008253916860997759,0.0
2376,2019-07-01,-0.02610518748920064,-0.07761391933876481,-0.09086672151422376,-0.006636088776036719,-0.01019342788042308,-0.033584279893264686,-0.08268891516549925,-0.15900321598262743,-113.64117492312201
2376,2019-10-01,0.007218170655583305,0.02186940415469323,-0.07664319107740361,-0.022764128884425194,-0.02610518748920064,-0.07761391933876481,-0.09086672151422376,-0.006636088776036719,0.0
2376,2020-01-01,0.1004293269131636,0.27884803655876667,-0.027857722875040427,-0.038613028541284594,0.007218170655583305,0.02186940415469323,-0.07664319107740361,-0.022764128884425194,-65.3594837625715
2376,2020-04-01,0.012056858857383064,0.03786958451139166,-0.08615420318747762,-0.043253703005353236,0.1004293269131636,0.27884803655876667,-0.027857722875040427,-0.038613028541284594,0.0
2376,2020-07-01,0.1701909210403348,0.46112524921883113,0.0018831004251293794,-0.010558968770832483,0.012056858857383064,0.03786958451139166,-0.08615420318747762,-0.043253703005353236,0.0
2376,2020-10-01,0.34753201698086494,0.7731787226899764,0.10021996834723267,-0.0047265258812753536,0.1701909210403348,0.46112524921883113,0.0018831004251293794,-0.010558968770832483,0.0
2376,2021-01-01,0.5778470150040267,,0.20077383368388677,-0.0023014822982119904,0.34753201698086494,0.7731787226899764,0.10021996834723267,-0.0047265258812753536,-101.269609125772
2376,2021-04-01,0.11177517181915672,0.14212972978353852,-0.010948802445972693,-0.018157493613283143,0.5778470150040267,,0.20077383368388677,-0.0023014822982119904,0.0
2376,2021-07-01,0.21778989828750042,,0.028226279284032596,-0.0048085016130091085,0.11177517181915672,0.14212972978353852,-0.010948802445972693,-0.018157493613283143,0.0
2376,2021-10-01,0.09507635201523058,0.12662284625800696,-0.016992237564248683,-0.0025816064390124377,0.21778989828750042,,0.028226279284032596,-0.0048085016130091085,0.0
2376,2022-01-01,0.006296422368506305,0.008106292571980393,-0.04835943508157065,-0.013068205402710337,0.09507635201523058,0.12662284625800696,-0.016992237564248683,-0.0025816064390124377,0.0
2376,2022-04-01,-0.08214658197827254,-0.09527457449024591,-0.11067375314004753,-0.018595324192196047,0.006296422368506305,0.008106292571980393,-0.04835943508157065,-0.013068205402710337,0.0
2376,2022-07-01,-0.03789736143595958,-0.046293235260865664,-0.09798429569307263,-0.02150195644635787,-0.08214658197827254,-0.09527457449024591,-0.11067375314004753,-0.018595324192196047,0.0
2376,2022-10-01,-0.2112754953979625,-0.3055118744468618,-0.1867504397876004,-0.00835869452826249,-0.03789736143595958,-0.046293235260865664,-0.09798429569307263,-0.02150195644635787,0.0
2376,2023-01-01,-0.3467890540767465,-0.4997649526710201,-0.23435995719786157,-0.0017151092644149546,-0.2112754953979625,-0.3055118744468618,-0.1867504397876004,-0.00835869452826249,-0.0
2376,2023-04-01,-0.20029835355953257,-0.2693057689884116,-0.14619953297810082,-0.03588008767513548,-0.3467890540767465,-0.4997649526710201,-0.23435995719786157,-0.0017151092644149546,0.0
2376,2023-07-01,-0.3771032695510514,-0.5109526083928515,-0.20042069735457757,-0.05889963685606021,-0.20029835355953257,-0.2693057689884116,-0.14619953297810082,-0.03588008767513548,0.0
2376,2023-10-01,-0.4757738541326719,-0.6766020734801844,-0.2447193891745762,-0.009888264015927697,-0.3771032695510514,-0.5109526083928515,-0.20042069735457757,-0.05889963685606021,0.0
2376,2024-01-01,-0.4611273928268231,-0.6591024753893884,-0.24050536784016183,-0.006900829132677193,-0.4757738541326719,-0.6766020734801844,-0.2447193891745762,-0.009888264015927697,0.0
2376,2024-04-01,-0.39650239317120656,-0.7426452682197177,-0.16371444833138332,-0.00023094422840885115,-0.4611273928268231,-0.6591024753893884,-0.24050536784016183,-0.006900829132677193,0.0
2376,2024-07-01,-1.2153076947669992,-1.292002320032468,-0.2308443752833581,-0.001558092102782585,-0.39650239317120656,-0.7426452682197177,-0.16371444833138332,-0.00023094422840885115,-0.0
2376,2024-10-01,-0.6652915586604677,-0.9085464896748081,-0.1435104947588731,-0.011959147074506876,-1.2153076947669992,-1.292002320032468,-0.2308443752833581,-0.001558092102782585,0.0
2376,2025-01-01,-0.6133729708402879,-0.7888706363450004,-0.13391272550697542,-0.0011418705319649614,-0.6652915586604677,-0.9085464896748081,-0.1435104947588731,-0.011959147074506876,-127.95215268552599
2376,2025-04-01,-0.49962337056942113,-0.7348466722763539,-0.11980773254923822,-0.018984699744400584,-0.6133729708402879,-0.7888706363450004,-0.13391272550697542,-0.0011418705319649614,0.0
2376,2025-07-01,-0.5206805125689228,-0.7902887239058128,-0.1265189399759645,-0.009259423340605047,-0.49962337056942113,-0.7348466722763539,-0.11980773254923822,-0.018984699744400584,-57.164532650533204
2376,2025-10-01,0.20976946465961896,0.9319569854359419,0.04055208577760928,-0.14071643624243269,-0.5206805125689228,-0.7902887239058128,-0.1265189399759645,-0.009259423340605047,0.0
2376,2026-01-01,0.23097116893644543,1.0228399537326454,0.05174750997640059,-0.005667489446555818,0.20976946465961896,0.9319569854359419,0.04055208577760928,-0.14071643624243269,
2376,2026-04-01,0.5042858464845953,3.6727400208051755,0.20239885051837395,-0.009710056099166503,0.23097116893644543,1.0228399537326454,0.05174750997640059,-0.005667489446555818,
2376,2026-07-01,0.6164302410503587,,0.4263496648888354,-0.1412105115900291,0.5042858464845953,3.6727400208051755,0.20239885051837395,-0.009710056099166503,
2420,2016-04-01,,,,,,,,,
2420,2016-07-01,,,,,,,,,
2420,2016-10-01,,,,,,,,,0.0
2420,2017-01-01,-0.1560227305233244,,-0.01418943056716649,-0.007619291883597824,,,,,-41.69328833209502
2420,2017-04-01,-0.10176981325622365,,-0.0085807585834805,-0.0002611191866851957,-0.1560227305233244,,-0.01418943056716649,-0.007619291883597824,0.0
2420,2017-07-01,0.12945797175776858,,0.007896108993122073,-0.003633841280888162,-0.10176981325622365,,-0.0085807585834805,-0.0002611191866851957,-145.32584268877918
2420,2017-10-01,0.19602071397999962,,0.011941868143678801,-0.0016774750168185235,0.12945797175776858,,0.007896108993122073,-0.003633841280888162,0.0
2420,2018-01-01,0.35584925474083384,,0.02407338986181523,-0.010445606932142276,0.19602071397999962,,0.011941868143678801,-0.0016774750168185235,57.559219180565194
2420,2018-04-01,0.3641979731415564,,0.024582806783527554,-0.0023206887574767996,0.35584925474083384,,0.02407338986181523,-0.010445606932142276,0.0
2420,2018-07-01,0.3402673751277719,0.40999089846468495,0.02306255790805286,-0.0005336476810812174,0.3641979731415564,,0.024582806783527554,-0.0023206887574767996,0.0
2420,2018-10-01,0.24573658290182623,0.28327295139325537,0.01555686099133742,-0.0001017949786285572,0.3402673751277719,0.40999089846468495,0.02306255790805286,-0.0005336476810812174,0.0
2420,2019-01-01,0.6009629102133498,,0.02855897353130883,-0.010934189543434688,0.24573658290182623,0.28327295139325537,0.01555686099133742,-0.0001017949786285572,-287.148556730754
2420,2019-04-01,0.660930359141496,,0.053841038243424545,-0.025912950387125704,0.6009629102133498,,0.02855897353130883,-0.010934189543434688,0.0
2420,2019-07-01,0.695226291739346,,0.059751736664806994,-0.0007940791941991321,0.660930359141496,,0.053841038243424545,-0.025912950387125704,102.33675448938601
2420,2019-10-01,0.8061954013982832,,0.0712419309512822,-0.0030029608796374244,0.695226291739346,,0.059751736664806994,-0.0007940791941991321,0.0
2420,2020-01-01,0.8302022385179373,,0.08472256384306595,-0.012270851796956205,0.8061954013982832,,0.0712419309512822,-0.0030029608796374244,17.392085438944008
2420,2020-04-01,0.5808698657779627,1.1474468634952202,0.06880143540258049,-0.025025326229814807,0.8302022385179373,,0.08472256384306595,-0.012270851796956205,0.0
2420,2020-07-01,0.6261855239475103,,0.1508686062594326,-0.0594889165982928,0.5808698657779627,1.1474468634952202,0.06880143540258049,-0.025025326229814807,-0.0
2420,2020-10-01,0.7842985017987425,,0.19205779108616516,-0.002049079739991133,0.6261855239475103,,0.1508686062594326,-0.0594889165982928,0.0
2420,2021-01-01,1.0159077242752583,,0.24413680502809415,-0.0007275829753280588,0.7842985017987425,,0.19205779108616516,-0.002049079739991133,-3.0982105097634047
2420,2021-04-01,0.7951455252381888,,0.20400948163040397,-0.005675202381286618,1.0159077242752583,,0.24413680502809415,-0.0007275829753280588,0.0
2420,2021-07-01,0.9162294868601715,,0.24933816090662797,-0.02150397782348895,0.7951455252381888,,0.20400948163040397,-0.005675202381286618,0.0
2420,2021-10-01,0.5119990638747836,0.9739146349974969,0.15298318886322063,-0.04995364587308669,0.9162294868601715,,0.24933816090662797,-0.02150397782348895,0.0
2420,2022-01-01,0.5603815711951794,1.0830198433692468,0.17333555037131224,-0.00042315310771125214,0.5119990638747836,0.9739146349974969,0.15298318886322063,-0.04995364587308669,-0.0
2420,2022-04-01,0.24841149802162885,0.3518402207422381,0.022741088754713607,-0.05551319033542078,0.5603815711951794,1.0830198433692468,0.17333555037131224,-0.00042315310771125214,0.0
2420,2022-07-01,0.30354520044333305,0.5050621789721151,0.054137145574156165,-0.06847518924095922,0.24841149802162885,0.3518402207422381,0.022741088754713607,-0.05551319033542078,0.0
2420,2022-10-01,0.23119958384806938,0.3887757570468025,0.01070722649785821,-0.015859772133619332,0.30354520044333305,0.5050621789721151,0.054137145574156165,-0.06847518924095922,0.0
2420,2023-01-01,0.139793586943279,0.2535689753664875,-0.04396096849487949,-0.001312441957366628,0.23119958384806938,0.3887757570468025,0.01070722649785821,-0.015859772133619332,-0.0
2420,2023-04-01,0.07783228709407841,0.15554713052131974,-0.08993159701378395,-0.038142952218454956,0.139793586943279,0.2535689753664875,-0.04396096849487949,-0.001312441957366628,0.0
2420,2023-07-01,0.0015765878875506946,0.0030189274124199387,-0.12864326132019177,-0.13160182214474164,0.07783228709407841,0.15554713052131974,-0.08993159701378395,-0.038142952218454956,-0.0
2420,2023-10-01,-0.03770537668302818,-0.06930787392906923,-0.16849094569411185,-0.034909142509937104,0.0015765878875506946,0.0030189274124199387,-0.12864326132019177,-0.13160182214474164,0.0
2420,2024-01-01,-0.14608497950050517,-0.2752231301507132,-0.2267265418633274,-0.0021666657442035026,-0.03770537668302818,-0.06930787392906923,-0.16849094569411185,-0.034909142509937104,-0.0
2420,2024-04-01,-0.026630987349473466,-0.06348849284146983,-0.10868824739544856,-0.0022886035327969317,-0.14608497950050517,-0.2752231301507132,-0.2267265418633274,-0.0021666657442035026,0.0
2420,2024-07-01,-0.6209837735720714,-0.6815539388923114,-0.19899715466474857,-0.005249253676234578,-0.026630987349473466,-0.06348849284146983,-0.10868824739544856,-0.0022886035327969317,0.0
2420,2024-10-01,-0.36359756657027226,-0.49186535394843733,-0.1598762047910967,-0.014230126990059044,-0.6209837735720714,-0.6815539388923114,-0.19899715466474857,-0.005249253676234578,0.0
2420,2025-01-01,-0.4386125179632272,-0.6985719872037257,-0.18844171682875005,-0.009815104999284896,-0.36359756657027226,-0.49186535394843733,-0.1598762047910967,-0.014230126990059044,-2.8051871815129914
2420,2025-04-01,-0.26399144548702363,-0.35839198134716604,-0.1258091738349755,-0.00832654159665834,-0.4386125179632272,-0.6985719872037257,-0.18844171682875005,-0.009815104999284896,0.0
2420,2025-07-01,-0.3841513464947406,-0.5279763974285451,-0.15757215187105758,-0.0037435403456204247,-0.26399144548702363,-0.35839198134716604,-0.1258091738349755,-0.00832654159665834,147.750262745145
2420,2025-10-01,0.27628332427601515,2.3657268459133953,0.08077777798192659,-0.1641529606604059,-0.3841513464947406,-0.5279763974285451,-0.15757215187105758,-0.0037435403456204247,0.0
2420,2026-01-01,0.36258074102758026,2.8533083812560185,0.13388203669482548,-0.02317189800918318,0.27628332427601515,2.3657268459133953,0.08077777798192659,-0.1641529606604059,
2420,2026-04-01,0.44148683007375733,,0.1806426047964348,-0.00025581610092773044,0.36258074102758026,2.8533083812560185,0.13388203669482548,-0.02317189800918318,
2420,2026-07-01,0.5955101239049179,,0.3319434992384152,-0.04267325952735074,0.44148683007375733,,0.1806426047964348,-0.00025581610092773044,
2450,2016-07-01,,,,,,,,,
2450,2016-10-01,,,,,,,,,0.0
2450,2017-01-01,,,,,,,,,0.0
