n_days,n_days_used,TM_beta2,TM_alpha,idio_vol,sys_vol,factor_drift,fund_code,year,TM_alpha_annual,idio_vol_annual
299.0,299.0,9.165390700736523,-0.000178536889309,0.010813239506297,0.0164977585699851,0.3959298549285779,823,2026.0,-0.0449912961058701,0.1716548556038457
238.0,238.0,-0.2450119194773709,0.0009133431866402,0.0069050468948571,0.0159550633027396,0.3020565883178916,845,2015.0,0.2301624830333344,0.109614221250184
476.0,476.0,-0.3414927679574144,0.0007753188146592,0.0055686119050323,0.0127689388000332,0.3036726111679725,845,2016.0,0.1953803412941423,0.0883989734912955
488.0,488.0,-1.2402459024289918,0.0003229493563899,0.0028976761198056,0.0066379650819198,0.3038784763924769,845,2017.0,0.0813832378102795,0.0459991823580983
487.0,487.0,1.9738973034389784,-0.0003611442784653,0.0044541788664117,0.00951143160624,0.3189390736004108,845,2018.0,-0.0910083581732774,0.0707078974531508
487.0,487.0,1.0548911694412302,-1.1679750255920788e-05,0.004621950343418,0.0117048050886545,0.2830905603166331,845,2019.0,-0.002943297064492,0.0733711870846428
487.0,487.0,0.0902725746368106,0.0003692355598066,0.0032811998563486,0.0114938554547573,0.2334920514860757,845,2020.0,0.0930473610712725,0.0520874329307968
486.0,486.0,-0.1599855259210826,-8.167188349021585e-05,0.0045629354596087,0.0101386562157826,0.3103701667382412,845,2021.0,-0.0205813146395343,0.0724343548473779
485.0,485.0,-2.593456952808488,0.0002095982819683,0.0102878169767375,0.0088362200984431,0.537952156037659,845,2022.0,0.0528187670560358,0.1633140315251762
484.0,484.0,-1.868241981904188,-0.0001568834640763,0.0103557494862355,0.0086221545528691,0.5456740357047397,845,2023.0,-0.0395346329472505,0.1643924266815849
484.0,484.0,-1.0568397787915815,-0.0005334060503037,0.0057794735505742,0.0089353657152031,0.3927649800440332,845,2024.0,-0.1344183246765373,0.091746298342169
485.0,485.0,-2.1338712775241806,0.0004019022920476,0.0123828324104278,0.0130975765219015,0.4859746342107001,845,2025.0,0.1012793775960033,0.1965713705074949
299.0,299.0,6.671408648754032,-0.0004925877533111,0.0125438235579661,0.0186185606884633,0.4025309314836334,845,2026.0,-0.1241321138344065,0.1991270257455111
396.0,396.0,1.2446677776302448,-0.0006394442837712,0.0070492414748508,0.0243026793618255,0.2334920514860757,1037,2016.0,-0.1611399595103581,0.1119032392445851
488.0,488.0,2.0666940284696844,-0.0004872235515499,0.0048647733331222,0.0137150396085565,0.2618311254474186,1037,2017.0,-0.1227803349905851,0.0772258825448422
