fund_code,ICI,ISDI,risk_asym,sharpe8_lag,ARG,RG,de,rc_mom,TO_wind,ff5_adj_return,quarter_return,alloc,risk_rsp,risk_cnv,active,discipl,cost,composite
5729,0.25922688461538457,0.15097037625746046,0.05146763448775089,0.20852392934155214,0.08207851185458341,-0.10456522451953962,-0.24021381036894082,0.06220479486018863,288.24760875482485,0.0327193003139594,0.062386570545508925,0.24909963427297677,0.1271582473721392,0.3478413217806724,-0.7966038154052417,0.8133931729051457,0.06965924146061771,0.13509130039771836
5765,0.28012950000000003,0.22014055177999722,0.06200766498709384,0.15625670184654294,0.05773642165136649,-0.08816741523000758,-0.1561650672115489,0.01770054733447736,133.8030076412258,0.0276215091452218,0.06001897638079182,0.047284348471442667,0.32706217038616076,0.10722556761980745,-0.7727002773349673,0.44772800788672873,0.07621996336304145,0.03880329673203562
5774,0.5964233846153847,0.11729081538335873,0.031097490661006987,0.14691629521321967,0.060694211428334546,-0.0753771599452595,-0.09809296378929948,0.2428316573013819,109.61392722653768,0.0226460265132667,0.07216935970880899,1.4510978428283137,-0.25918519476304325,0.06422636728034374,-0.656174200650488,-0.9337100863075961,0.07724750222507913,-0.042749628231231795
5775,0.1477951935483871,0.2909068365618415,0.06544696900848196,0.6042993231299297,0.1665685800270336,-0.07929383909389859,-0.1384818279298405,-0.0753295746412073,218.2063186317973,0.0533670321473608,0.06265784029460982,-0.6476091650138741,0.39229256666976214,2.16982039774748,-0.21557608266840317,0.7398809820815146,0.07263455702924784,0.41857387597428786
5776,0.1478123870967742,0.29107003470933535,0.0653391741067264,0.5691459527821883,0.16661487049857598,0.07002428220512691,-0.15020733185214077,-0.14986165557062517,218.2063186317973,0.0513186242437676,0.06049823905097536,-0.6481873901373865,0.3902481111301705,2.007989454670852,0.9909796937001474,1.1470730526906567,0.07263455702924784,0.6601229131806147
5787,0.09683846153846153,0.25866563176816065,0.011677866280764705,0.15171480787388608,0.038672373199841924,-0.04633662429035524,-0.11772648500497161,0.2319250181166407,100.20006563840622,0.0156673806682173,0.034429731245376106,-0.6844910023184521,-0.627500931355188,0.08631664828495522,-0.5197801486340005,-0.7543174917524327,0.07764739789940066,-0.4036875879792862
5819,0.4746070384615385,0.18572159029287255,0.07606204903765777,0.16649705879396956,0.08292525124201275,-0.06882026800939775,-0.16045563374706234,0.09281236198246276,212.64256189652727,0.0417495132421089,0.09184606816107095,0.7986803878176483,0.5936198912038156,0.15436775074051698,-0.5040415590325442,0.1450696974912717,0.07287090236219992,0.21009451176381802
5844,0.5453413076923077,0.02442427902976931,0.034657482984580115,0.040972742541605045,0.05583218846020962,-0.06132065445082635,-0.15022409513359739,-0.10018614138381188,190.23751056838682,0.0006174630752206,0.08185504386607621,1.6489126677969916,-0.19166580462214808,-0.423492018528354,-0.5642974489829983,0.9280473353676059,0.07382265664764329,0.2452212312797901
5875,0.19773057692307694,0.26284463587886703,0.03836578441913282,-0.07425124178164487,0.07151496986751368,-0.08877426380589341,-0.1301900093725466,0.1769463940859915,81.7275686922733,0.0035421221600611,0.06543565584263066,-0.3801259670101701,-0.12133355989744626,-0.9539335057491137,-0.7161453144339871,-0.4284484808898537,0.07843209943272138,-0.42025912142464156
5903,0.25926790625,0.29520517876900754,0.005279553144429131,0.21558939978518257,0.25345593230096286,-0.0920064709695058,-0.2544273032501818,0.09845613308932732,267.0783240918534,0.0346191411652569,0.07305619664402985,-0.3100885420477667,-0.7488523730521892,0.38036769788236574,0.06926951492512745,0.7485128567159228,0.07055850105626292,0.03496127591328716
5914,0.17730007692307692,0.37912215810943606,0.03795360791658553,0.18516576675077412,0.08054774825983202,-0.07342004865372669,-0.1118843621515668,0.07743454409249222,235.00177903226816,0.035179814544973,0.08653827975910115,-0.8959458543137855,-0.12915096610310559,0.24031042379820677,-0.5518080347035315,-0.11186383102707184,0.07192109508809776,-0.2294228612101983
5939,0.34794657692307696,0.1107515312183307,0.10454739457170983,0.10404556578577044,0.0646868356823228,-0.043551757813103206,-0.1477573663726684,0.08450409418581974,150.52348014723913,0.042790873014152506,0.06532703817028072,0.6869559628919863,1.1338775613331311,-0.13313196578978242,-0.3812463597551494,0.09681390961814708,0.07550968686649762,0.24646313252747168
5940,0.35209130769230773,0.10809568583109821,0.10443656267857965,0.09680192841994134,0.064903505506295,-0.04459515478288133,-0.14810386671916873,0.07141515293080286,150.52348014723913,0.0417783629973911,0.06428364120050262,0.7104241879998012,1.1317755057239773,-0.16647854549526261,-0.3887095888348904,0.15687113400178537,0.07550968686649762,0.25323206337698473
6025,0.4197526538461539,0.2735406479174393,0.03398504277938483,0.1878155230966403,0.056990117855385033,-0.05460893551775059,-0.05719795552753545,0.015552513406432926,219.32892224444024,0.0146254996788066,0.06757872926801319,0.2838406263811734,-0.20441941430280997,0.2525087582433236,-0.5049082841258064,-0.20453813399057208,0.07258686944382173,-0.05082159639181161
6154,0.24408515384615384,0.2341353355341224,0.04911143782201783,0.1251777146228024,0.06510247487351083,-0.023479216885691694,-0.10872524307151141,0.10296391145421102,116.45572360904664,0.0081414797397176,0.06772527417296527,-0.12151093363188387,0.08247024035907043,-0.035848674267430124,-0.21722528548007308,-0.24560708954295993,0.07695686646924826,-0.07679414601567137
6250,0.3457668461538462,0.10682399132673784,0.06845206436948278,0.106468888138776,0.059710566251475736,-0.07633313685093036,-0.2612108340738279,0.15324791795155893,193.2246994751178,0.0398412518008718,0.06355628177457374,0.6952605196143691,0.4492876912790079,-0.1219760357072275,-0.6682850336268695,0.5521631796670514,0.07369576250213247,0.16335768062141062
6271,0.2756574230769231,0.29232803765597226,-0.0017664658359395993,0.1615826965923963,0.06280262443935139,-0.06047627552647939,-0.09097270422025322,0.21062916450094438,190.03710726146568,0.0021647206739474,0.05015920711406406,-0.24685608228490413,-0.8824883085359404,0.13174414845619628,-0.5263847885832743,-0.8392619984703411,0.07383116967014815,-0.38156930995801924
6281,0.2715545769230769,0.23563395321097488,0.07090057773209608,0.3226636870630553,0.09768557453307908,-0.07777730089457811,-0.1797746315494471,0.15041081639378853,285.5773832494397,0.05491400555898,0.08447534374139491,-0.040042092056628176,0.4957265916948241,0.8732914977350085,-0.5105690921050827,0.020156912676575267,0.0697726711747759,0.15138941485324545
6314,0.1516108846153846,0.35643364935698396,-0.026883505989621158,0.22314788079352008,0.07521977412366629,-0.013849329553054955,-0.1897631991747672,0.0362978877506335,234.53159425197381,0.0190080316043888,0.053104296730473205,-0.8895873980896137,-1.3588621540892951,0.41516368181523006,-0.09429777646139148,0.5903413348245979,0.07194106827954648,-0.21088354062015432
6315,0.15449796153846154,0.3560826874739729,-0.026779759957022257,0.21618798787359267,0.07971559820242839,-0.014633822747427822,-0.1897631991747672,0.031618737469476535,234.53159425197381,0.0181277395456428,0.052319803536100336,-0.8790531452689624,-1.356894490056923,0.3831233390599709,-0.08058260242741005,0.6109828669230487,0.07194106827954648,-0.20841382724845492
6522,0.21024792307692308,0.3966570753231583,0.0181288434289554,0.1311886240950381,0.08588775096325585,-0.1013211155758785,-0.17507412345694234,0.3012537701532917,411.6906777683614,0.0066685171181609,0.07947649288765456,-0.8592561893646172,-0.5051506554923699,-0.00817704167523295,-0.7534037815319469,-0.6766992592939214,0.06441544762943145,-0.45637857995477615
6523,0.21024792307692308,0.3966570753231583,0.018065651602634177,0.11410937667494148,0.08621920281045922,-0.10359996499653107,-0.17507412345694234,0.3012537701532917,411.6906777683614,0.0044709233362879,0.07719764346700199,-0.8592561893646172,-0.5063491618899388,-0.08680252451491406,-0.7703363259998012,-0.6766992592939214,0.06441544762943145,-0.47250466890562687
6533,0.20506323076923078,0.19816257205991092,-0.005996589602544943,0.3844136651646739,0.0761815056378933,-0.027444777249129384,-0.08606464513474259,0.12772143414017265,244.20501730817293,0.047943811963018494,0.10117730290796419,-0.10600123053376082,-0.962717520000933,1.1575617424453595,-0.1998464455506504,-0.5063417582086647,0.07153014657649817,-0.09096917754535853
6615,0.2501650384615385,0.2709824511692593,0.006843700199221219,0.25711580111714855,0.10328945066593317,-0.0965252250463047,-0.10498897970900704,0.03566876884972202,200.9425057598023,0.0421722019816065,0.08074721397369222,-0.24507992592898026,-0.7191865070527257,0.5715373246821004,-0.637039116861952,0.026275212107869067,0.07336791432637559,-0.1550208497878855
6616,0.2504679615384615,0.27190844155226324,0.006854047231670637,0.24746380506046856,0.10336705450733329,-0.09756441237864975,-0.10498897970900704,0.03566876884972202,200.9425057598023,0.04123749515301879,0.07970802664134716,-0.24770826674797625,-0.7189902635619387,0.5271037011355385,-0.6450886248421712,0.026275212107869067,0.07336791432637559,-0.1641733879303838
6769,0.15953092307692307,0.34728265595916025,0.017920295744036193,0.0025094203191637506,0.08986673224789,-0.08982189799180323,-0.15286366544060492,0.02731837500239788,284.60206195291596,0.0051328128007715,0.03434134204000362,-0.8289365623082948,-0.5091060046114679,-0.6005605512904711,-0.6427531549321299,0.38322530175696323,0.06981410228823577,-0.35471947818286087
6887,0.3661491538461539,0.2511156347065363,0.049298366511396366,0.1104415156435087,0.1340860673622492,-0.09568549027091618,-0.22822675121276612,-0.0578064182830917,550.6596078538407,0.0220129956510113,0.08246958469958986,0.20048350141691332,0.08601556011245902,-0.10368777346598416,-0.4928898715585686,1.2626575343211666,0.05851212373986677,0.1685151790943088
6888,0.3649203461538461,0.2511156347065363,0.049297097464173725,0.1099800554020509,0.13519330603032345,-0.0958239314282235,-0.22822675121276612,-0.06396013305198031,526.8907003113104,0.021929657693006,0.08233114354228253,0.19657913768031926,0.08599149115760052,-0.1058121372276592,-0.4890696268036192,1.2898039376838124,0.059521813888868895,0.17283576939655376
6904,0.15337888461538463,0.2741530560644877,0.028118358305328394,0.27674970678330396,0.07340479813955242,-0.05136177344621743,-0.08832959358863614,0.07173318176082788,264.7367516795387,0.0213415121179596,0.054273378724248214,-0.5648994039029752,-0.31568790081453707,0.6619233513646208,-0.40545837521885536,-0.24421149645834417,0.07065796976737886,-0.13294597587711873
6905,0.15400846153846154,0.2693329683821432,0.028086392200735315,0.2619700903127287,0.07271971010312542,-0.05272990812306856,-0.08832959358863614,0.06963527966292578,264.7367516795387,0.019958596302428196,0.0529052440473971,-0.5442075153053636,-0.316294175123898,0.593884376777431,-0.4195673715919298,-0.23495684317917098,0.07065796976737886,-0.14174725977592542
6969,0.24475365384615386,0.24551714774494132,0.058162578428921904,0.12537822988862413,0.061858129485615754,-0.020927555496468672,-0.15964204048684094,0.10577010605558065,191.90210330383724,0.034462987286061,0.04983155375901064,-0.1635236389750572,0.2541356368856203,-0.0349255885362983,-0.21108132510450203,0.08246802535499312,0.07375194566170178,0.00013750921440961136
6976,0.15500242307692308,0.26888945981569123,0.0015027196499922675,0.36771425321979856,0.09366761536322131,-0.07237496918987751,-0.05042793697237771,0.07545212344635431,222.53715810477573,0.0030471789401624,0.06876852844367955,-0.5393294899382307,-0.820484407907852,1.0806848581770516,-0.48484503039215504,-0.5140459754870782,0.07245058534502334,-0.20092824336720685
7049,0.16022965384615384,0.42714418381253394,0.028824436467321128,0.17743641648904585,0.11649966462613622,-0.036839809179404985,-0.12239083073190399,0.06128279478687489,522.5873609652042,0.0104020065265001,0.048368123470859364,-1.136406133710571,-0.30229630820522946,0.20472783157869764,-0.09591463175157151,0.02963907660447583,0.05970461738279481,-0.20675759135023397
7113,0.21731550000000002,0.30656458916400475,0.020312813391039703,0.014810744781882056,0.07621868552334755,-0.10350469753145207,-0.049095001683275546,0.08604577019790859,348.8370718910582,-0.007358893081740899,0.06680192720285379,-0.4874363162363403,-0.46372912799369226,-0.543930563349039,-0.8141728819589005,-0.5696912766361936,0.06708543431561043,-0.4686457886430926
7114,0.21825676923076923,0.3086504664169041,0.020297378729000764,0.009405392409891274,0.07767018418510428,-0.10811606843188418,-0.05550525809353197,0.08604577019790859,348.8370718910582,-0.0079559135186638,0.06626934098894986,-0.49253424977035576,-0.46402186429005987,-0.5688144724413278,-0.8449541477450564,-0.52682920378433,0.06708543431561043,-0.4716780839525865
7305,0.32723618518518516,0.16492395692724793,0.037683475252975544,0.17573305559083763,0.22579668389583413,-0.06286182636801266,-0.23152210315638524,0.09172812221626633,232.94833536863678,0.0122866362965343,0.0704242329391896,0.4110799688571173,-0.13427434588774942,0.19688629326160145,0.18135960973379123,0.6250374617461993,0.0720083242480829,0.22534955199317377
7340,0.26885396153846153,0.12805185110319528,0.053292585628434905,0.06768030941071126,0.0888562148235385,-0.07504101608954103,-0.11499545289400269,0.15076938691207825,255.01696974173694,0.0239576516023514,0.060460754753881435,0.36856253762553287,0.16177056584260185,-0.30054190902378264,-0.527844902067443,-0.4145697803032555,0.07107086077027777,-0.10692543785934477
7341,0.2716293076923077,0.12805185110319528,0.053273149650780206,0.04959409199176605,0.0900917846264478,-0.07725089973497143,-0.11499545289400269,0.15618178170377853,255.01696974173694,0.0219031045523169,0.05825087110845105,0.3773808099617211,0.16140193994716168,-0.38380304707807134,-0.5401875477765511,-0.4384459360386821,0.07107086077027777,-0.12543048670235732
7343,0.30643046153846154,0.18640205007927227,0.04560374433787033,0.27525895569611586,0.08907378085732855,-0.015711134999341788,-0.06872277423404945,0.20997604595991856,124.2531911509974,0.0364658813893364,0.09090372302871412,0.2616842418205245,0.01594275846463769,0.6550605768441214,-0.047545104474367106,-0.985154628034485,0.07662563432699754,-0.0038977535087618143
7346,0.2714233846153846,0.19943052683456639,0.021443565736566788,0.22351301288997885,0.0677619651061708,-0.05482860040959222,-0.1612418052403609,0.036115028350729224,204.23560070350877,0.0560373816486776,0.08767616704854833,0.09993191434780313,-0.4422830961399645,0.41684459237751603,-0.4586363078304366,0.4004401719031223,0.0732280254602828,0.014920883353053862
7349,0.2599683461538462,0.14904072029792859,0.048694436207443736,0.01819040891278437,0.06640751845114143,-0.0794299915256374,-0.10509750787935583,0.1706434569667529,73.10241168117395,-0.0033993739330328,0.06941220084433786,0.2589384081928976,0.07456132029838,-0.5283720485273923,-0.6634336607865436,-0.5684243941472537,0.0787984913694194,-0.22465531393341545
7350,0.26869608695652175,0.12072225480710612,0.023206003994151174,-0.16265192084670801,0.054293712688701166,-0.09603500887429306,-0.11038341131374661,0.2112460949222931,71.41458597326552,-0.0165622978751739,0.051390660426074264,0.396483865750086,-0.4088564071201293,-1.3608920738806223,-0.8516188299109961,-0.7121941458289804,0.0788701892792816,-0.47636790028522663
7353,0.16954773076923077,0.22847970833983414,0.0249516973543791,-0.13574320275448937,0.10754601932605166,-0.10751723275326336,-0.0892006718480196,0.1358240982227146,122.15496327133788,-0.0185234001310069,0.03679132519621377,-0.3364115400854236,-0.3757473045315887,-1.2370159509720646,-0.7068581861341787,-0.521116736362417,0.07671476589590381,-0.5167391586982948
7449,0.15130803846153845,0.18902494531992822,0.0233555403467056,0.3355323971260531,0.06674374150963232,-0.03247829019431953,-0.07063936838651706,0.12675624656241025,132.4710147387321,0.0106113842612039,0.04994198845379079,-0.24136660589953698,-0.406020276474141,0.9325334840672926,-0.2826086004506333,-0.6052248008426352,0.07627654569059614,-0.08773504231817629
7450,0.16820834615384614,0.2043721369226009,0.013111419475552737,0.31886582358431287,0.07159259156792554,-0.034029990307380686,-0.07063936838651706,0.1306021897392338,132.4710147387321,0.0091784177910204,0.04841798086874172,-0.2471821037980258,-0.6003119296245691,0.8558077736322736,-0.2735170990030815,-0.6221907358443193,0.07627654569059614,-0.13518625815785432
7490,0.509920076923077,0.04990998311242934,0.054901935818222704,0.10614340212190781,0.050874784508265034,-0.04958572972804885,-0.05706161459664037,0.03519902161049892,184.37805938955375,0.0074374515095833,0.08592347680245015,1.4375373740241884,0.19229376181077257,-0.12347443283236739,-0.49160231244864505,-0.29211808164106856,0.0740715629182929,0.13278464530519546
7491,0.5344529615384614,0.05259591631462289,0.05482633524639767,0.09191299392119837,0.05689739707790912,-0.0518712488926735,-0.05706161459664037,0.03134801027315275,184.37805938955375,0.0053984948993299,0.08363795763782551,1.5050715657069262,0.19085990913920112,-0.18898508961165825,-0.48320393453614996,-0.2751297890334471,0.0740715629182929,0.13711403743052747
7639,0.238348,0.3615448395258773,0.022149664743084635,0.12919622682845114,0.2022730150525252,0.05848128698679519,-0.09695751741296986,0.014559222483454029,208.64135527867586,-0.009249383909816,0.060435235119001736,-0.6338127479492934,-0.42889110819002263,-0.01734917866936837,1.0567725031453707,0.06569530356154576,0.07304087142362765,0.01924260722030994
7731,0.34159903846153844,0.18678079638265688,0.04460227995895235,0.21112335131012214,0.06894887781397847,-0.07098578167674052,-0.06788974250838013,-0.001854566715247829,239.20021879217592,0.0179791639420916,0.05396440191978914,0.37195873712331673,-0.003051176905566879,0.3598079384796261,-0.5838769667456436,-0.0562583507640696,0.07174274767102894,0.026720488143115284
7895,0.12689365384615384,0.2983260545559671,0.01982428580773437,-0.06434851926472009,0.07316536589605621,-0.05442916823806851,-0.07943903787017867,0.26839554769219914,169.5218120949593,0.0027070779812084006,0.024965514646658638,-0.7427913601836127,-0.4729946211447209,-0.9083456458060325,-0.43130798786471236,-1.1712114073584794,0.0747026481508662,-0.6086580623677819
8185,0.44903458333333335,0.45099031390142963,0.05266474901755275,0.05539052042531788,0.23118172311081917,-0.06482160873021835,-0.06182443305589192,-0.026799656992406364,379.81840166584897,-0.0074382039301495,0.06079149017537404,-0.31124037781699754,0.14986291514510197,-0.35711879260691676,0.18954580608906335,0.013228448809576632,0.06576936442806429,-0.04165877265868468
8208,0.15919361538461538,0.23926505916724314,0.025608508367210635,0.18847300251368707,0.075765644099056,-0.08243061735601366,-0.02767409678905466,0.17950165380819122,132.53423870353828,0.0191571416184537,0.04902915443913171,-0.41113407881269504,-0.3632901206408949,0.2555355096774428,-0.6459349731382888,-1.125191658734993,0.0762738599712659,-0.3689569102796939
8467,0.16156096153846156,0.24035758542353985,0.024772678271991196,0.12869759371464864,0.07867540230629964,-0.09261576845831677,-0.04405576669181035,0.16839543605512636,134.9558146598481,0.0161639076453774,0.04453525221101422,-0.4078488038052177,-0.379142609399629,-0.019644670289592988,-0.7152427061221737,-0.9666620960400573,0.07617099275350372,-0.4020616488171945
8528,0.265128,0.5550039935079952,0.02713732519307318,-0.020158742558128384,0.23988733683484778,0.025669023982004022,-0.1459004421085834,-0.0874800515062279,364.9126082716329,-0.0106957681568864,0.07772022121940894,-1.2989254067511378,-0.3342943334770135,-0.7049149884314461,0.9594550472167044,0.8430858504796226,0.06640255435176065,-0.07819854610191825
8555,0.2758627083333333,0.4132223325433293,0.05223564719562271,-0.09178966039134209,0.22455331142945556,-0.11319957428800181,-0.12956473324107673,0.2239851162743259,213.2784012433562,0.0033973546185805,0.07220655403193345,-0.7150117368802583,0.141724500594819,-1.034672814543792,-0.23086774889610617,-0.6401352801094533,0.07284389225566926,-0.4010198645965202
8734,0.3126193461538461,0.20388237088824657,0.02363756706292267,0.12769261513502156,0.22005635244564437,-0.052991769312733396,-0.12545048749686727,0.09039924188693084,217.55323536003598,0.0151252455904933,0.07104335246696723,0.21356278313853716,-0.4006713121642115,-0.024271157869703797,0.2354962144321896,-0.07834642945576803,0.07266229964824686,0.003072066288215052
8988,0.25205227999999996,0.3159761437114515,0.0048411991949087775,0.24851059292734298,0.24226126643528076,0.09565456998915926,-0.1418130165014901,-0.022267414973690187,412.12622308141744,0.0428614500549803,0.10677678270759358,-0.41356151935717156,-0.7571662649506302,0.5319226606270953,1.5354607736422201,0.5280773181668951,0.06439694590354228,0.24818831900532515
8989,0.25290644,0.31118459632602274,0.0048406929246024655,0.24024857767590793,0.23941667502391564,-0.06234626561984741,-0.1418130165014901,-0.022267414973690187,412.12622308141744,0.0418353149511181,0.10569385310855826,-0.39226672411030117,-0.7571758669551352,0.4938879087206079,0.24627535244496063,0.5280773181668951,0.06439694590354228,0.030532489028428266
9049,0.23377015384615385,0.2514372178151224,0.05514671114186096,0.2902172574503863,0.22697707858572191,0.06348055107845732,-0.12733048661271332,0.15301297298632452,148.44188188563513,0.0329709264115956,0.07898902088565508,-0.22137921123977294,0.19693621018465204,0.7239221413476766,1.2073516390127306,-0.3419891038855163,0.07559811201835455,0.27340663123968745
9062,0.30861716,0.4290011320709272,0.05364611211176657,0.17275197770366435,0.2443828806899636,0.012817798452169932,-0.047202029374536957,0.0040043290043289366,257.3446456229665,0.0256743948552309,0.08870393589611938,-0.6721266241324242,0.168475606298771,0.18316269745574074,0.8756811780845123,-0.22043224360161862,0.0709719823761765,0.0676220994135263
9063,0.30826475999999997,0.42780020556599907,0.05352022325985534,0.154878666562587,0.2443330558472885,0.11719505524957276,-0.04981036598087954,-0.07566808191808197,257.3446456229665,0.023616281665645503,0.08653692710038507,-0.6685893328401615,0.16608797797432207,0.10088168800344552,1.7187285299574557,0.1484740126513573,0.0709719823761765,0.2560924763537659
9242,0.20774295833333334,0.23951562824781164,0.058159530755036055,0.17451309625811373,0.2148272143151026,0.06204561943378241,-0.07374804643871244,-0.027084974669969352,193.19981259592168,0.0278539936319685,0.07386952960091701,-0.25784703019525096,0.25407783420982283,0.1912701270909934,1.1415655903711626,0.09421413738912043,0.07369681968310382,0.24949624642482535
9243,0.20773158333333333,0.23925618878462393,0.04714491304221238,0.16056501257138645,0.21483946201783846,-0.1119315934747524,-0.0763995615902276,-0.02404778509343246,193.19981259592168,0.0267336053243368,0.0727540118742057,-0.2568771096754548,0.04517281335334211,0.12705917050828183,-0.2639512382173761,0.09854523762222422,0.07369681968310382,-0.029392384454313154
9707,0.38657343478260875,0.4101935998589749,0.02092114615702145,0.3174408661525249,0.21657650866118286,-0.055904218404256495,-0.09002761721753828,-0.06707759574116308,225.00003343963408,0.0380681713736838,0.1045564990684587,-0.35149904330250803,-0.45219139037279044,0.8492478847013077,0.19644491097984057,0.3794900544850109,0.07234596375232383,0.11563973004053076
9708,0.3861689130434783,0.4101935998589749,0.020919418727169767,0.3088489562431199,0.21704155985628884,0.09412048479525463,-0.09002761721753828,-0.034788607507472126,225.00003343963408,0.0370220395263921,0.10344901947076784,-0.3527843542741205,-0.45222415308672226,0.8096944401890444,1.410577038299157,0.23705090485217767,0.07234596375232383,0.28744330662197665
9808,0.25241025,0.1435335952130814,0.02968686557173625,-0.010652298321016973,0.2276220035447421,0.021819098109574102,-0.10075981767662144,-0.007731341440480284,174.13470825482773,0.0197974039453076,0.068603767381107,0.25627933284624665,-0.2859393383364232,-0.6611514226345193,0.8736430904867263,0.1894515743340911,0.0745066948533638,0.07446498859158089
9855,0.24732300000000002,0.3542187636804565,0.04799251551367421,0.024702455210128912,0.23676738381258444,0.10272608446595512,-0.12462084158433863,0.05995445391001583,309.3865139236895,0.048877750818615805,0.08324804760491479,-0.5768866461630614,0.06124857890375123,-0.49839339830884677,1.5680870575215566,0.050409829732870295,0.06876127236921115,0.11220444900924685
9856,0.24732300000000002,0.3542187636804565,0.04788054689972749,0.014905187012930301,0.23676738381258444,0.10163599671469248,-0.12462084158433863,0.05995445391001583,309.3865139236895,0.04778415235509,0.08215295758196563,-0.5768866461630614,0.05912496406375751,-0.5434957920834218,1.5592801787100643,0.050409829732870295,0.06876127236921115,0.1028656344382367
9913,0.30194121739130436,0.1262217777597318,0.0773220156582381,0.05003576322896153,0.2172655966055266,0.024296470478264665,-0.1500090832271097,0.060898218242986836,445.0353835267886,0.0349548722132678,0.076412946664713,0.48078936208009027,0.6175166218951004,-0.38176978335006706,0.8474642835243964,0.2160045775741441,0.06299898282702454,0.3071673407584481
9993,0.2537365652173913,0.13819250905788868,0.008877645519615535,0.03566376280045923,0.22968983190826464,0.06060674800291343,-0.12744593908782484,0.21597097265369558,94.38127023166473,0.0080292007379845,0.06986786139646144,0.28120535466427593,-0.6806103711707487,-0.44793226962762134,1.1962339692792767,-0.6189490911788145,0.07789457713516204,-0.032026305149744985
10115,0.30256054545454547,0.26742052303474256,0.055857488075163865,0.14091142356492836,0.2664033823979707,-0.08675593239693609,-0.09851938030955491,0.007934484187248078,167.58924211518433,0.0135594787440172,0.09208032754907833,-0.06478800306215358,0.21041692045052682,0.036582530223350944,0.16943960691373938,0.10536294319620321,0.07478474266309167,0.08863312339745975
10237,0.5432797391304348,0.03969239657048103,-0.016925453642153122,-0.1880945250739324,0.24365302575812364,-0.12368079507831324,-0.19770517430640477,0.1327965892935916,381.7306860925638,-0.0017386282076819,0.06478430660502847,1.5831551091718343,-1.1699961228228828,-1.4780188414049673,-0.23035389480911206,0.2177523210004019,0.06568813163500094,-0.1686288828716208
10238,0.5432375652173913,0.03973998588111039,-0.01687158674426716,-0.19908550430281446,0.2434963339028206,-0.12498843217374991,-0.19520204539526584,0.1877737463332705,381.7306860925638,-0.0030135817238213995,0.06349874068765425,1.5828365640782107,-1.1689744745260706,-1.5286165655022783,-0.24161727381403975,-0.04151019987341953,0.06568813163500094,-0.22203230300043278
10335,0.3540271818181818,0.17244041440571936,0.01909296833465614,-0.22582098077202306,0.24824515446962778,-0.07608942823645748,-0.11353342771258071,0.18740366560076244,181.18626083772125,-0.0122359057976574,0.05720048582471724,0.46705702632289225,-0.4868649066098486,-1.6516951587585007,0.17462206573382072,-0.5859534849501568,0.07420714876924621,-0.33477121824875783
10389,0.1573215,0.38603144023981817,0.016916003042325246,-0.04248913307867321,0.16886564153532438,,-0.0802136634016478,0.029464126922175257,167.98549759880854,0.0044240242318653,0.03351103308923067,-0.9862180187114925,-0.5281535824091682,-0.8077144674418943,0.035407148207925225,-0.11201346558851485,0.07476790994759612,-0.3873207459992582
10390,0.15737331818181818,0.3889561353194778,0.01677206715564971,-0.06895210011908565,0.17125127458265788,-0.0808579695638024,-0.03823502974181259,0.01954677155027442,167.98549759880854,0.0024544969517176,0.03137125042244129,-0.9973948536250041,-0.5308834937135744,-0.9295385449170378,-0.20732612542698853,-0.34895363118884404,0.07476790994759612,-0.4898881231539755
10415,0.28569609523809525,0.4945651240942265,-0.01909290882127253,-0.27660611840859733,0.2746237777247201,-0.14812004008621,-0.13764573644054479,-0.13722453114480979,318.77499807612344,-0.0077034964919926,0.07841305979034185,-0.9992013159213932,-1.211104428277031,-1.8854880109574137,-0.2896582039675125,1.0073329362146763,0.06836245471443196,-0.5516260946990403
10416,0.28569609523809525,0.4945651240942265,-0.019212763192336307,-0.2879217243736732,0.2746237777247201,-0.149387979951427,-0.13764573644054479,-0.13722453114480979,318.77499807612344,-0.0089446704456374,0.07713883134727807,-0.9992013159213932,-1.2133776056618137,-1.9375801764225495,-0.29990195977551193,1.0073329362146763,0.06836245471443196,-0.5623942778086933
10912,0.49185290476190474,0.079860741096512,0.059054292238537406,-0.10668698845495486,0.276457775790026,-0.10603123788997708,-0.16932014526363703,-0.006288508358014326,195.43786357226782,0.014624476419515801,0.06781371585864625,1.263987427810839,0.2710480252092622,-1.103253682494943,0.058559890798299596,0.6415141724085762,0.07360174850577951,0.2009095970396356
10913,0.4918328571428572,0.07985957156939165,0.058953625333384614,-0.11766390929646842,0.2765715106799348,0.03619834526185878,-0.1728915738350656,-0.029917242862839484,195.43786357226782,0.013362716914863702,0.06652630045644113,1.2639282645501408,0.26913876040599827,-1.153786687845133,1.2081478067063056,0.7696299087179763,0.07360174850577951,0.4051099668401779
11120,0.38419034782608696,0.09370102726790835,0.02587004708741022,-0.19967454216020752,0.22555973226738174,0.017389903240269403,-0.14246471839219071,0.1317628054752307,223.55709946884122,0.0075562812412971,0.06650812803495082,0.8682344625678273,-0.3583297349768095,-1.5313282415386524,0.8286608436270341,-0.14705165038880075,0.07240725879557995,-0.04456784365230356
11300,0.23104695454545457,0.23193630648793748,0.05682071047326864,0.03349246585644259,0.21526837187319833,-0.08806365797221313,-0.11863002218356802,0.11443924473171853,162.8954395464259,0.0342600355394938,0.06258517870197462,-0.15441051141383283,0.2286855522280271,-0.45792798351433234,-0.06920777035786224,-0.23000105876634108,0.07498413282044561,-0.10131293983398264
