fund_code,year,report_period,turnover_rate,source
162201,2015,2015,1220,mx-ds-mcp
162204,2015,2015,1115,mx-ds-mcp
110025,2015,2015,390.3,mx-ds-mcp
110009,2015,2015,604.4,mx-ds-mcp
110029,2015,2015,195,mx-ds-mcp
161903,2015,2015,666.9,mx-ds-mcp
163406,2015,2015,501.1,mx-ds-mcp
166005,2015,2015,217.5,mx-ds-mcp
110015,2015,2015,498.6,mx-ds-mcp
100060,2015,2015,699.1,mx-ds-mcp
160605,2015,2015,563.4,mx-ds-mcp
162209,2015,2015,1229,mx-ds-mcp
110013,2015,2015,831.9,mx-ds-mcp
166001,2015,2015,371.7,mx-ds-mcp
161810,2015,2015,504,mx-ds-mcp
180031,2015,2015,861.2,mx-ds-mcp
110002,2015,2015,365.5,mx-ds-mcp
100039,2015,2015,507.4,mx-ds-mcp
163411,2015,2015,406.6,mx-ds-mcp
100022,2015,2015,722.8,mx-ds-mcp
202002,2015,2015,713.4,mx-ds-mcp
151001,2015,2015,685.6,mx-ds-mcp
162214,2015,2015,1421,mx-ds-mcp
162703,2015,2015,649.6,mx-ds-mcp
202001,2015,2015,726.8,mx-ds-mcp
110005,2015,2015,631.3,mx-ds-mcp
200012,2015,2015,1291,mx-ds-mcp
121003,2015,2015,361.2,mx-ds-mcp
161606,2015,2015,530,mx-ds-mcp
162006,2015,2015,571.2,mx-ds-mcp
163402,2015,2015,533.9,mx-ds-mcp
163412,2015,2015,524.1,mx-ds-mcp
310358,2015,2015,441.1,mx-ds-mcp
260112,2015,2015,397.6,mx-ds-mcp
240005,2015,2015,470.8,mx-ds-mcp
377240,2015,2015,705.3,mx-ds-mcp
240022,2015,2015,450.2,mx-ds-mcp
213003,2015,2015,212.6,mx-ds-mcp
460007,2015,2015,984.6,mx-ds-mcp
400001,2015,2015,524.6,mx-ds-mcp
213008,2015,2015,251.9,mx-ds-mcp
379010,2015,2015,696.5,mx-ds-mcp
240011,2015,2015,1136,mx-ds-mcp
378010,2015,2015,1061,mx-ds-mcp
206009,2015,2015,456.1,mx-ds-mcp
290008,2015,2015,949,mx-ds-mcp
260117,2015,2015,574.4,mx-ds-mcp
370024,2015,2015,539.5,mx-ds-mcp
270028,2015,2015,925.8,mx-ds-mcp
290014,2015,2015,1108,mx-ds-mcp
370027,2015,2015,644.8,mx-ds-mcp
257030,2015,2015,477.6,mx-ds-mcp
257020,2015,2015,399.5,mx-ds-mcp
340007,2015,2015,264.8,mx-ds-mcp
240017,2015,2015,767.2,mx-ds-mcp
202027,2015,2015,885.8,mx-ds-mcp
320007,2015,2015,388.2,mx-ds-mcp
377010,2015,2015,608.3,mx-ds-mcp
210004,2015,2015,565.3,mx-ds-mcp
375010,2015,2015,826.5,mx-ds-mcp
360016,2015,2015,1524,mx-ds-mcp
257070,2015,2015,288.3,mx-ds-mcp
470009,2015,2015,223,mx-ds-mcp
320005,2015,2015,377.3,mx-ds-mcp
210008,2015,2015,1513,mx-ds-mcp
519679,2015,2015,629.4,mx-ds-mcp
519158,2015,2015,309.6,mx-ds-mcp
530019,2015,2015,1015,mx-ds-mcp
519704,2015,2015,644.1,mx-ds-mcp
519688,2015,2015,530.5,mx-ds-mcp
519018,2015,2015,251.7,mx-ds-mcp
519005,2015,2015,1130,mx-ds-mcp
519670,2015,2015,429,mx-ds-mcp
519698,2015,2015,359.7,mx-ds-mcp
570001,2015,2015,655.3,mx-ds-mcp
519013,2015,2015,1094,mx-ds-mcp
519110,2015,2015,265,mx-ds-mcp
519089,2015,2015,1258,mx-ds-mcp
481015,2015,2015,466.5,mx-ds-mcp
481001,2015,2015,301.3,mx-ds-mcp
570008,2015,2015,1268,mx-ds-mcp
470028,2015,2015,509.6,mx-ds-mcp
519185,2015,2015,754.4,mx-ds-mcp
481010,2015,2015,91.73,mx-ds-mcp
519026,2015,2015,1798,mx-ds-mcp
519674,2015,2015,736.3,mx-ds-mcp
470098,2015,2015,400,mx-ds-mcp
481008,2015,2015,420.5,mx-ds-mcp
519181,2015,2015,760.6,mx-ds-mcp
519672,2015,2015,778.6,mx-ds-mcp
580006,2015,2015,1646,mx-ds-mcp
580002,2015,2015,592,mx-ds-mcp
580001,2015,2015,1128,mx-ds-mcp
610006,2015,2015,507.4,mx-ds-mcp
630001,2015,2015,228.5,mx-ds-mcp
630002,2015,2015,136.9,mx-ds-mcp
630010,2015,2015,90.69,mx-ds-mcp
630011,2015,2015,84.22,mx-ds-mcp
660005,2015,2015,420,mx-ds-mcp
660015,2015,2015,893.3,mx-ds-mcp
162201,2016,2016,382.2,mx-ds-mcp
162204,2016,2016,409.1,mx-ds-mcp
110025,2016,2016,228.7,mx-ds-mcp
110009,2016,2016,381.8,mx-ds-mcp
110029,2016,2016,38.68,mx-ds-mcp
161903,2016,2016,223.2,mx-ds-mcp
163406,2016,2016,144.6,mx-ds-mcp
166005,2016,2016,68.06,mx-ds-mcp
110015,2016,2016,290.8,mx-ds-mcp
100060,2016,2016,496.9,mx-ds-mcp
160605,2016,2016,200.1,mx-ds-mcp
162209,2016,2016,1058,mx-ds-mcp
110013,2016,2016,313,mx-ds-mcp
166001,2016,2016,75.51,mx-ds-mcp
161810,2016,2016,94.93,mx-ds-mcp
180031,2016,2016,464.6,mx-ds-mcp
110002,2016,2016,474.1,mx-ds-mcp
100039,2016,2016,214.2,mx-ds-mcp
163411,2016,2016,1088,mx-ds-mcp
100022,2016,2016,480.7,mx-ds-mcp
202002,2016,2016,204.4,mx-ds-mcp
151001,2016,2016,258.1,mx-ds-mcp
162214,2016,2016,507.4,mx-ds-mcp
162703,2016,2016,200.2,mx-ds-mcp
202001,2016,2016,192.4,mx-ds-mcp
110005,2016,2016,267.4,mx-ds-mcp
200012,2016,2016,791.3,mx-ds-mcp
121003,2016,2016,457.8,mx-ds-mcp
161606,2016,2016,211.4,mx-ds-mcp
162006,2016,2016,299.6,mx-ds-mcp
163402,2016,2016,160.4,mx-ds-mcp
163412,2016,2016,151,mx-ds-mcp
310358,2016,2016,597.5,mx-ds-mcp
260112,2016,2016,210.2,mx-ds-mcp
240005,2016,2016,302.4,mx-ds-mcp
377240,2016,2016,651.3,mx-ds-mcp
240022,2016,2016,273.7,mx-ds-mcp
213003,2016,2016,151.9,mx-ds-mcp
460007,2016,2016,551.2,mx-ds-mcp
400001,2016,2016,199.8,mx-ds-mcp
213008,2016,2016,153.2,mx-ds-mcp
379010,2016,2016,707.3,mx-ds-mcp
240011,2016,2016,623.6,mx-ds-mcp
378010,2016,2016,1148,mx-ds-mcp
206009,2016,2016,477,mx-ds-mcp
290008,2016,2016,1407,mx-ds-mcp
260117,2016,2016,500.3,mx-ds-mcp
370024,2016,2016,616.6,mx-ds-mcp
270028,2016,2016,273.9,mx-ds-mcp
290014,2016,2016,588.8,mx-ds-mcp
370027,2016,2016,753,mx-ds-mcp
257030,2016,2016,172.7,mx-ds-mcp
257020,2016,2016,269.6,mx-ds-mcp
340007,2016,2016,157.8,mx-ds-mcp
240017,2016,2016,699.2,mx-ds-mcp
202027,2016,2016,187.3,mx-ds-mcp
320007,2016,2016,262.9,mx-ds-mcp
377010,2016,2016,132.7,mx-ds-mcp
210004,2016,2016,351.8,mx-ds-mcp
375010,2016,2016,656.2,mx-ds-mcp
360016,2016,2016,899.2,mx-ds-mcp
257070,2016,2016,245.8,mx-ds-mcp
470009,2016,2016,388.9,mx-ds-mcp
320005,2016,2016,223.5,mx-ds-mcp
210008,2016,2016,1221,mx-ds-mcp
519679,2016,2016,219.2,mx-ds-mcp
519158,2016,2016,108.3,mx-ds-mcp
530019,2016,2016,344.4,mx-ds-mcp
519704,2016,2016,352.2,mx-ds-mcp
519688,2016,2016,209.9,mx-ds-mcp
519018,2016,2016,69.66,mx-ds-mcp
519005,2016,2016,409.7,mx-ds-mcp
519670,2016,2016,168.9,mx-ds-mcp
519698,2016,2016,78.31,mx-ds-mcp
570001,2016,2016,58.97,mx-ds-mcp
519013,2016,2016,631.9,mx-ds-mcp
519110,2016,2016,68.89,mx-ds-mcp
519089,2016,2016,312.4,mx-ds-mcp
481015,2016,2016,196,mx-ds-mcp
481001,2016,2016,67.61,mx-ds-mcp
570008,2016,2016,342.6,mx-ds-mcp
470028,2016,2016,247.2,mx-ds-mcp
519185,2016,2016,197.2,mx-ds-mcp
481010,2016,2016,41.17,mx-ds-mcp
519026,2016,2016,386.8,mx-ds-mcp
519674,2016,2016,342.6,mx-ds-mcp
470098,2016,2016,81.05,mx-ds-mcp
481008,2016,2016,108.5,mx-ds-mcp
519181,2016,2016,111,mx-ds-mcp
519672,2016,2016,226.9,mx-ds-mcp
580006,2016,2016,1042,mx-ds-mcp
580002,2016,2016,196.2,mx-ds-mcp
580001,2016,2016,146.6,mx-ds-mcp
610006,2016,2016,711.8,mx-ds-mcp
630001,2016,2016,233.1,mx-ds-mcp
630002,2016,2016,108.1,mx-ds-mcp
630010,2016,2016,106,mx-ds-mcp
630011,2016,2016,74.8,mx-ds-mcp
660005,2016,2016,501.9,mx-ds-mcp
660015,2016,2016,740.4,mx-ds-mcp
162201,2017,2017,593.7,mx-ds-mcp
162204,2017,2017,409.1,mx-ds-mcp
110025,2017,2017,548.7,mx-ds-mcp
110009,2017,2017,539.7,mx-ds-mcp
110029,2017,2017,92.5,mx-ds-mcp
161903,2017,2017,246.1,mx-ds-mcp
163406,2017,2017,228.4,mx-ds-mcp
166005,2017,2017,127.9,mx-ds-mcp
110015,2017,2017,142.7,mx-ds-mcp
100060,2017,2017,1236,mx-ds-mcp
160605,2017,2017,369.6,mx-ds-mcp
162209,2017,2017,682.2,mx-ds-mcp
110013,2017,2017,426.3,mx-ds-mcp
166001,2017,2017,194.4,mx-ds-mcp
161810,2017,2017,363.5,mx-ds-mcp
180031,2017,2017,606.6,mx-ds-mcp
168002,2017,2017,93.88,mx-ds-mcp
110002,2017,2017,618.4,mx-ds-mcp
100039,2017,2017,383,mx-ds-mcp
163411,2017,2017,578.2,mx-ds-mcp
100022,2017,2017,644.9,mx-ds-mcp
202002,2017,2017,317.4,mx-ds-mcp
151001,2017,2017,535.2,mx-ds-mcp
162214,2017,2017,211.3,mx-ds-mcp
162703,2017,2017,287.5,mx-ds-mcp
202001,2017,2017,317.5,mx-ds-mcp
110005,2017,2017,432.4,mx-ds-mcp
200012,2017,2017,1283,mx-ds-mcp
121003,2017,2017,844.1,mx-ds-mcp
161606,2017,2017,376.5,mx-ds-mcp
162006,2017,2017,1044,mx-ds-mcp
163402,2017,2017,178.2,mx-ds-mcp
163412,2017,2017,250.9,mx-ds-mcp
150968,2017,2017,223.6,mx-ds-mcp
310358,2017,2017,241.1,mx-ds-mcp
260112,2017,2017,177.1,mx-ds-mcp
240005,2017,2017,169.4,mx-ds-mcp
377240,2017,2017,169.1,mx-ds-mcp
240022,2017,2017,108.1,mx-ds-mcp
213003,2017,2017,203.8,mx-ds-mcp
460007,2017,2017,141.7,mx-ds-mcp
400001,2017,2017,112.4,mx-ds-mcp
213008,2017,2017,239.1,mx-ds-mcp
379010,2017,2017,218,mx-ds-mcp
240011,2017,2017,543.8,mx-ds-mcp
378010,2017,2017,195.2,mx-ds-mcp
206009,2017,2017,134.9,mx-ds-mcp
290008,2017,2017,713.1,mx-ds-mcp
260117,2017,2017,190.3,mx-ds-mcp
370024,2017,2017,192.7,mx-ds-mcp
270028,2017,2017,110.7,mx-ds-mcp
290014,2017,2017,286.1,mx-ds-mcp
370027,2017,2017,135.5,mx-ds-mcp
257030,2017,2017,87.18,mx-ds-mcp
257020,2017,2017,142.8,mx-ds-mcp
340007,2017,2017,87.12,mx-ds-mcp
240017,2017,2017,423.1,mx-ds-mcp
202027,2017,2017,108.5,mx-ds-mcp
320007,2017,2017,255.2,mx-ds-mcp
377010,2017,2017,22.27,mx-ds-mcp
210004,2017,2017,54.02,mx-ds-mcp
375010,2017,2017,142.3,mx-ds-mcp
360016,2017,2017,349.6,mx-ds-mcp
257070,2017,2017,83.36,mx-ds-mcp
470009,2017,2017,148.2,mx-ds-mcp
320005,2017,2017,128.1,mx-ds-mcp
210008,2017,2017,479.7,mx-ds-mcp
519679,2017,2017,194.5,mx-ds-mcp
519158,2017,2017,127,mx-ds-mcp
530019,2017,2017,306.2,mx-ds-mcp
519704,2017,2017,214.7,mx-ds-mcp
519688,2017,2017,168.7,mx-ds-mcp
519018,2017,2017,245.5,mx-ds-mcp
519005,2017,2017,355.7,mx-ds-mcp
519670,2017,2017,158.4,mx-ds-mcp
519698,2017,2017,59.04,mx-ds-mcp
570001,2017,2017,41.34,mx-ds-mcp
519013,2017,2017,122.4,mx-ds-mcp
519110,2017,2017,64.2,mx-ds-mcp
519089,2017,2017,231.9,mx-ds-mcp
481015,2017,2017,156.4,mx-ds-mcp
481001,2017,2017,76.74,mx-ds-mcp
570008,2017,2017,237.9,mx-ds-mcp
470028,2017,2017,187.7,mx-ds-mcp
519185,2017,2017,144.2,mx-ds-mcp
481010,2017,2017,16.18,mx-ds-mcp
519026,2017,2017,47.85,mx-ds-mcp
519674,2017,2017,158,mx-ds-mcp
470098,2017,2017,109.2,mx-ds-mcp
481008,2017,2017,60.08,mx-ds-mcp
519181,2017,2017,106.1,mx-ds-mcp
519672,2017,2017,152.5,mx-ds-mcp
580006,2017,2017,845.7,mx-ds-mcp
580002,2017,2017,251.5,mx-ds-mcp
580001,2017,2017,215.7,mx-ds-mcp
610006,2017,2017,1211,mx-ds-mcp
630001,2017,2017,182.8,mx-ds-mcp
630002,2017,2017,152.8,mx-ds-mcp
630010,2017,2017,139.5,mx-ds-mcp
630011,2017,2017,95.61,mx-ds-mcp
660005,2017,2017,146.3,mx-ds-mcp
660015,2017,2017,589.1,mx-ds-mcp
162201,2018,2018,650,mx-ds-mcp
162204,2018,2018,305.7,mx-ds-mcp
110025,2018,2018,292.3,mx-ds-mcp
110009,2018,2018,508.9,mx-ds-mcp
110029,2018,2018,70.33,mx-ds-mcp
161903,2018,2018,319.2,mx-ds-mcp
163406,2018,2018,118.2,mx-ds-mcp
166005,2018,2018,160,mx-ds-mcp
110015,2018,2018,153.7,mx-ds-mcp
100060,2018,2018,1406,mx-ds-mcp
160605,2018,2018,58.94,mx-ds-mcp
162209,2018,2018,577.6,mx-ds-mcp
110013,2018,2018,288,mx-ds-mcp
166001,2018,2018,205.6,mx-ds-mcp
161810,2018,2018,316,mx-ds-mcp
180031,2018,2018,559.2,mx-ds-mcp
168002,2018,2018,459,mx-ds-mcp
110002,2018,2018,744.2,mx-ds-mcp
100039,2018,2018,504.4,mx-ds-mcp
163411,2018,2018,624.4,mx-ds-mcp
100022,2018,2018,688,mx-ds-mcp
202002,2018,2018,296.6,mx-ds-mcp
151001,2018,2018,489,mx-ds-mcp
162214,2018,2018,234.3,mx-ds-mcp
162703,2018,2018,210.3,mx-ds-mcp
202001,2018,2018,291.9,mx-ds-mcp
110005,2018,2018,454.7,mx-ds-mcp
200012,2018,2018,947.3,mx-ds-mcp
121003,2018,2018,1078,mx-ds-mcp
161606,2018,2018,171,mx-ds-mcp
162006,2018,2018,835.5,mx-ds-mcp
163402,2018,2018,106.5,mx-ds-mcp
163412,2018,2018,257.6,mx-ds-mcp
150968,2018,2018,395.9,mx-ds-mcp
310358,2018,2018,179,mx-ds-mcp
260112,2018,2018,210.4,mx-ds-mcp
240005,2018,2018,158.7,mx-ds-mcp
377240,2018,2018,159.2,mx-ds-mcp
240022,2018,2018,141.6,mx-ds-mcp
213003,2018,2018,252.7,mx-ds-mcp
460007,2018,2018,230.3,mx-ds-mcp
400001,2018,2018,268.4,mx-ds-mcp
213008,2018,2018,267.7,mx-ds-mcp
379010,2018,2018,164.1,mx-ds-mcp
240011,2018,2018,337.7,mx-ds-mcp
378010,2018,2018,149.8,mx-ds-mcp
206009,2018,2018,83.43,mx-ds-mcp
290008,2018,2018,730.9,mx-ds-mcp
260117,2018,2018,114.8,mx-ds-mcp
370024,2018,2018,158.8,mx-ds-mcp
270028,2018,2018,78.4,mx-ds-mcp
290014,2018,2018,275.9,mx-ds-mcp
370027,2018,2018,260.2,mx-ds-mcp
257030,2018,2018,103.6,mx-ds-mcp
257020,2018,2018,144,mx-ds-mcp
340007,2018,2018,55.99,mx-ds-mcp
240017,2018,2018,712.1,mx-ds-mcp
202027,2018,2018,68.03,mx-ds-mcp
320007,2018,2018,398.6,mx-ds-mcp
377010,2018,2018,49.58,mx-ds-mcp
210004,2018,2018,125.7,mx-ds-mcp
375010,2018,2018,264.5,mx-ds-mcp
360016,2018,2018,826.4,mx-ds-mcp
257070,2018,2018,135.6,mx-ds-mcp
470009,2018,2018,134.9,mx-ds-mcp
320005,2018,2018,106,mx-ds-mcp
210008,2018,2018,168,mx-ds-mcp
519679,2018,2018,370.6,mx-ds-mcp
519158,2018,2018,240.9,mx-ds-mcp
530019,2018,2018,541.2,mx-ds-mcp
519704,2018,2018,299.7,mx-ds-mcp
519688,2018,2018,157.8,mx-ds-mcp
519018,2018,2018,225.5,mx-ds-mcp
519005,2018,2018,297.1,mx-ds-mcp
519670,2018,2018,270.6,mx-ds-mcp
519698,2018,2018,102.6,mx-ds-mcp
570001,2018,2018,81.36,mx-ds-mcp
519013,2018,2018,267.3,mx-ds-mcp
519110,2018,2018,89.22,mx-ds-mcp
519089,2018,2018,666.5,mx-ds-mcp
481015,2018,2018,223.7,mx-ds-mcp
481001,2018,2018,96.88,mx-ds-mcp
570008,2018,2018,108.3,mx-ds-mcp
470028,2018,2018,85.53,mx-ds-mcp
501054,2018,2018,127.6,mx-ds-mcp
519185,2018,2018,161.4,mx-ds-mcp
481010,2018,2018,232.1,mx-ds-mcp
519026,2018,2018,476.6,mx-ds-mcp
519674,2018,2018,308.9,mx-ds-mcp
470098,2018,2018,101.7,mx-ds-mcp
481008,2018,2018,97.14,mx-ds-mcp
519181,2018,2018,107.1,mx-ds-mcp
519672,2018,2018,252.4,mx-ds-mcp
580006,2018,2018,785,mx-ds-mcp
580002,2018,2018,302.2,mx-ds-mcp
580001,2018,2018,466.2,mx-ds-mcp
610006,2018,2018,1565,mx-ds-mcp
630001,2018,2018,220.9,mx-ds-mcp
630002,2018,2018,208.3,mx-ds-mcp
630010,2018,2018,98.19,mx-ds-mcp
630011,2018,2018,77.17,mx-ds-mcp
660005,2018,2018,374.9,mx-ds-mcp
660015,2018,2018,438.5,mx-ds-mcp
162201,2019,2019,356,mx-ds-mcp
162204,2019,2019,166.9,mx-ds-mcp
110025,2019,2019,288.5,mx-ds-mcp
110009,2019,2019,65.82,mx-ds-mcp
110029,2019,2019,166.5,mx-ds-mcp
161903,2019,2019,249.4,mx-ds-mcp
163406,2019,2019,64.33,mx-ds-mcp
166005,2019,2019,61.37,mx-ds-mcp
110015,2019,2019,38.93,mx-ds-mcp
100060,2019,2019,342.5,mx-ds-mcp
160605,2019,2019,45.75,mx-ds-mcp
162209,2019,2019,361.1,mx-ds-mcp
110013,2019,2019,106.4,mx-ds-mcp
166001,2019,2019,66.9,mx-ds-mcp
161810,2019,2019,176.6,mx-ds-mcp
180031,2019,2019,255.7,mx-ds-mcp
168002,2019,2019,204.2,mx-ds-mcp
110002,2019,2019,230.5,mx-ds-mcp
100039,2019,2019,410,mx-ds-mcp
163411,2019,2019,235.6,mx-ds-mcp
100022,2019,2019,227.7,mx-ds-mcp
202002,2019,2019,196.4,mx-ds-mcp
151001,2019,2019,213.1,mx-ds-mcp
162214,2019,2019,146.7,mx-ds-mcp
162703,2019,2019,73.42,mx-ds-mcp
202001,2019,2019,194.7,mx-ds-mcp
110005,2019,2019,163.3,mx-ds-mcp
200012,2019,2019,643.2,mx-ds-mcp
121003,2019,2019,292.2,mx-ds-mcp
161606,2019,2019,108.6,mx-ds-mcp
162006,2019,2019,350.5,mx-ds-mcp
163402,2019,2019,28.39,mx-ds-mcp
163412,2019,2019,96.64,mx-ds-mcp
150968,2019,2019,124.7,mx-ds-mcp
310358,2019,2019,243.9,mx-ds-mcp
260112,2019,2019,71.57,mx-ds-mcp
240005,2019,2019,203,mx-ds-mcp
377240,2019,2019,216.8,mx-ds-mcp
240022,2019,2019,187.5,mx-ds-mcp
213003,2019,2019,224.3,mx-ds-mcp
460007,2019,2019,166.2,mx-ds-mcp
400001,2019,2019,153.5,mx-ds-mcp
213008,2019,2019,163.8,mx-ds-mcp
379010,2019,2019,255.6,mx-ds-mcp
240011,2019,2019,224.8,mx-ds-mcp
378010,2019,2019,180.4,mx-ds-mcp
206009,2019,2019,89.3,mx-ds-mcp
290008,2019,2019,600.7,mx-ds-mcp
260117,2019,2019,290.7,mx-ds-mcp
370024,2019,2019,150.1,mx-ds-mcp
270028,2019,2019,103.8,mx-ds-mcp
290014,2019,2019,201.8,mx-ds-mcp
370027,2019,2019,186.8,mx-ds-mcp
257030,2019,2019,82,mx-ds-mcp
257020,2019,2019,136.2,mx-ds-mcp
340007,2019,2019,132.1,mx-ds-mcp
240017,2019,2019,263.8,mx-ds-mcp
202027,2019,2019,48.4,mx-ds-mcp
320007,2019,2019,465.7,mx-ds-mcp
377010,2019,2019,128.3,mx-ds-mcp
210004,2019,2019,198,mx-ds-mcp
375010,2019,2019,187.9,mx-ds-mcp
360016,2019,2019,647.2,mx-ds-mcp
257070,2019,2019,113.3,mx-ds-mcp
470009,2019,2019,109.3,mx-ds-mcp
320005,2019,2019,141,mx-ds-mcp
210008,2019,2019,490.9,mx-ds-mcp
519679,2019,2019,337.9,mx-ds-mcp
519158,2019,2019,355.6,mx-ds-mcp
530019,2019,2019,499.1,mx-ds-mcp
519704,2019,2019,347.6,mx-ds-mcp
519688,2019,2019,88.52,mx-ds-mcp
519018,2019,2019,200.5,mx-ds-mcp
519005,2019,2019,226.2,mx-ds-mcp
519670,2019,2019,203,mx-ds-mcp
519698,2019,2019,118.6,mx-ds-mcp
570001,2019,2019,155.6,mx-ds-mcp
519013,2019,2019,74.31,mx-ds-mcp
519110,2019,2019,139.4,mx-ds-mcp
519089,2019,2019,668.5,mx-ds-mcp
481015,2019,2019,201.4,mx-ds-mcp
481001,2019,2019,77.71,mx-ds-mcp
570008,2019,2019,218.9,mx-ds-mcp
470028,2019,2019,183.8,mx-ds-mcp
501054,2019,2019,19.49,mx-ds-mcp
519185,2019,2019,81.77,mx-ds-mcp
481010,2019,2019,258.2,mx-ds-mcp
519026,2019,2019,219.9,mx-ds-mcp
519674,2019,2019,204.5,mx-ds-mcp
470098,2019,2019,140.8,mx-ds-mcp
481008,2019,2019,135.3,mx-ds-mcp
519181,2019,2019,62.55,mx-ds-mcp
519672,2019,2019,165,mx-ds-mcp
580006,2019,2019,232.5,mx-ds-mcp
580002,2019,2019,135.9,mx-ds-mcp
580001,2019,2019,541.4,mx-ds-mcp
610006,2019,2019,1292,mx-ds-mcp
630001,2019,2019,247.9,mx-ds-mcp
630002,2019,2019,201,mx-ds-mcp
630010,2019,2019,338.7,mx-ds-mcp
630011,2019,2019,182.8,mx-ds-mcp
660005,2019,2019,228,mx-ds-mcp
660015,2019,2019,548.8,mx-ds-mcp
162201,2020,2020,302.1,mx-ds-mcp
162204,2020,2020,45.34,mx-ds-mcp
110025,2020,2020,185.1,mx-ds-mcp
110009,2020,2020,91.91,mx-ds-mcp
110029,2020,2020,97.9,mx-ds-mcp
161903,2020,2020,120.5,mx-ds-mcp
163406,2020,2020,76.49,mx-ds-mcp
166005,2020,2020,65.71,mx-ds-mcp
110015,2020,2020,48.9,mx-ds-mcp
100060,2020,2020,423.7,mx-ds-mcp
160605,2020,2020,58.3,mx-ds-mcp
162209,2020,2020,34,mx-ds-mcp
110013,2020,2020,120.5,mx-ds-mcp
166001,2020,2020,128.1,mx-ds-mcp
161810,2020,2020,102.6,mx-ds-mcp
180031,2020,2020,264.6,mx-ds-mcp
168002,2020,2020,180.2,mx-ds-mcp
110002,2020,2020,225.4,mx-ds-mcp
100039,2020,2020,349.4,mx-ds-mcp
163411,2020,2020,300.4,mx-ds-mcp
100022,2020,2020,294.4,mx-ds-mcp
202002,2020,2020,242,mx-ds-mcp
151001,2020,2020,217.5,mx-ds-mcp
162214,2020,2020,95.12,mx-ds-mcp
162703,2020,2020,90.56,mx-ds-mcp
202001,2020,2020,233.9,mx-ds-mcp
110005,2020,2020,162.8,mx-ds-mcp
200012,2020,2020,381.7,mx-ds-mcp
121003,2020,2020,195.4,mx-ds-mcp
161606,2020,2020,62.61,mx-ds-mcp
162006,2020,2020,180,mx-ds-mcp
163402,2020,2020,33.42,mx-ds-mcp
163412,2020,2020,191.3,mx-ds-mcp
150968,2020,2020,116.2,mx-ds-mcp
310358,2020,2020,279.3,mx-ds-mcp
260112,2020,2020,124.8,mx-ds-mcp
240005,2020,2020,169.9,mx-ds-mcp
377240,2020,2020,176.2,mx-ds-mcp
240022,2020,2020,326,mx-ds-mcp
213003,2020,2020,109.9,mx-ds-mcp
460007,2020,2020,293.9,mx-ds-mcp
400001,2020,2020,168,mx-ds-mcp
213008,2020,2020,58.99,mx-ds-mcp
379010,2020,2020,247.4,mx-ds-mcp
240011,2020,2020,109.5,mx-ds-mcp
378010,2020,2020,264.7,mx-ds-mcp
206009,2020,2020,89.04,mx-ds-mcp
290008,2020,2020,1025,mx-ds-mcp
260117,2020,2020,288,mx-ds-mcp
370024,2020,2020,213.9,mx-ds-mcp
270028,2020,2020,82.62,mx-ds-mcp
290014,2020,2020,391,mx-ds-mcp
370027,2020,2020,177.9,mx-ds-mcp
257030,2020,2020,82.38,mx-ds-mcp
257020,2020,2020,241.6,mx-ds-mcp
340007,2020,2020,165,mx-ds-mcp
240017,2020,2020,170,mx-ds-mcp
202027,2020,2020,516.4,mx-ds-mcp
320007,2020,2020,131.7,mx-ds-mcp
377010,2020,2020,141.5,mx-ds-mcp
210004,2020,2020,241.4,mx-ds-mcp
375010,2020,2020,84.22,mx-ds-mcp
360016,2020,2020,248.4,mx-ds-mcp
257070,2020,2020,109.2,mx-ds-mcp
470009,2020,2020,93.33,mx-ds-mcp
320005,2020,2020,101.8,mx-ds-mcp
210008,2020,2020,212.6,mx-ds-mcp
519679,2020,2020,607.5,mx-ds-mcp
519158,2020,2020,809.8,mx-ds-mcp
530019,2020,2020,683.8,mx-ds-mcp
519704,2020,2020,347.3,mx-ds-mcp
519688,2020,2020,185.2,mx-ds-mcp
519018,2020,2020,211.2,mx-ds-mcp
501079,2020,2020,454.1,mx-ds-mcp
519005,2020,2020,469.8,mx-ds-mcp
519670,2020,2020,229.1,mx-ds-mcp
519698,2020,2020,548.5,mx-ds-mcp
570001,2020,2020,143.3,mx-ds-mcp
519013,2020,2020,244.4,mx-ds-mcp
519110,2020,2020,962.8,mx-ds-mcp
519089,2020,2020,1312,mx-ds-mcp
481015,2020,2020,639.2,mx-ds-mcp
481001,2020,2020,180.7,mx-ds-mcp
570008,2020,2020,237,mx-ds-mcp
470028,2020,2020,349.5,mx-ds-mcp
