fund_code,report_date,TO_wind,TO_wind_clean
2051,2024-01-01,211.36768230113,211.36768230113
2051,2024-04-01,211.36768230113,211.36768230113
2051,2024-07-01,261.383670629577,261.383670629577
2051,2024-10-01,261.383670629577,261.383670629577
2051,2025-01-01,184.872401053172,184.872401053172
2051,2025-04-01,184.872401053172,184.872401053172
2051,2025-07-01,341.293075243956,341.293075243956
2051,2025-10-01,341.293075243956,341.293075243956
2112,2016-01-01,121.099333778036,121.099333778036
2112,2016-04-01,121.099333778036,121.099333778036
2112,2016-07-01,94.2640493930924,94.2640493930924
2112,2016-10-01,94.2640493930924,94.2640493930924
2112,2017-01-01,67.863824544807,67.863824544807
2112,2017-04-01,67.863824544807,67.863824544807
2112,2017-07-01,72.1125597504529,72.1125597504529
2112,2017-10-01,72.1125597504529,72.1125597504529
2112,2018-01-01,104.120828334554,104.120828334554
2112,2018-04-01,104.120828334554,104.120828334554
2112,2018-07-01,51.3694809086504,51.3694809086504
2112,2018-10-01,51.3694809086504,51.3694809086504
2112,2019-01-01,103.227177308331,103.227177308331
2112,2019-04-01,103.227177308331,103.227177308331
2112,2019-07-01,169.60579296977,169.60579296977
2112,2019-10-01,169.60579296977,169.60579296977
2112,2020-01-01,122.807369055244,122.807369055244
2112,2020-04-01,122.807369055244,122.807369055244
2112,2020-07-01,129.885203158302,129.885203158302
2112,2020-10-01,129.885203158302,129.885203158302
2112,2021-01-01,170.867186925343,170.867186925343
2112,2021-04-01,170.867186925343,170.867186925343
2112,2021-07-01,251.782442412266,251.782442412266
2112,2021-10-01,251.782442412266,251.782442412266
2112,2022-01-01,103.65349473593,103.65349473593
2112,2022-04-01,103.65349473593,103.65349473593
2112,2022-07-01,341.607346699299,341.607346699299
2112,2022-10-01,341.607346699299,341.607346699299
2112,2023-01-01,655.997514162092,655.997514162092
2112,2023-04-01,655.997514162092,655.997514162092
2112,2023-07-01,934.544520233797,934.544520233797
2112,2023-10-01,934.544520233797,934.544520233797
2112,2024-01-01,912.727451078291,912.727451078291
2112,2024-04-01,912.727451078291,912.727451078291
2112,2024-07-01,325.219579420756,325.219579420756
2112,2024-10-01,325.219579420756,325.219579420756
2112,2025-01-01,528.670118940619,528.670118940619
2112,2025-04-01,528.670118940619,528.670118940619
2112,2025-07-01,188.240797400108,188.240797400108
2112,2025-10-01,188.240797400108,188.240797400108
2125,2018-01-01,233.439466178953,233.439466178953
2125,2018-04-01,233.439466178953,233.439466178953
2125,2018-07-01,219.506054593167,219.506054593167
2125,2018-10-01,219.506054593167,219.506054593167
2125,2019-01-01,302.300001828442,302.300001828442
2125,2019-04-01,302.300001828442,302.300001828442
2125,2019-07-01,160.941117674208,160.941117674208
2125,2019-10-01,160.941117674208,160.941117674208
2125,2020-01-01,300.71150468817,300.71150468817
2125,2020-04-01,300.71150468817,300.71150468817
2125,2020-07-01,322.699185250055,322.699185250055
2125,2020-10-01,322.699185250055,322.699185250055
2125,2021-01-01,374.936060165825,374.936060165825
2125,2021-04-01,374.936060165825,374.936060165825
2125,2021-07-01,485.080694491906,485.080694491906
2125,2021-10-01,485.080694491906,485.080694491906
2125,2022-01-01,295.005574456982,295.005574456982
2125,2022-04-01,295.005574456982,295.005574456982
2125,2022-07-01,152.030728555065,152.030728555065
2125,2022-10-01,152.030728555065,152.030728555065
2125,2023-01-01,438.657190362163,438.657190362163
2125,2023-04-01,438.657190362163,438.657190362163
2125,2023-07-01,372.16406484513,372.16406484513
2125,2023-10-01,372.16406484513,372.16406484513
2125,2024-01-01,495.539249723222,495.539249723222
2125,2024-04-01,495.539249723222,495.539249723222
2125,2024-07-01,414.98334883301,414.98334883301
2125,2024-10-01,414.98334883301,414.98334883301
2125,2025-01-01,480.198517679793,480.198517679793
2125,2025-04-01,480.198517679793,480.198517679793
2125,2025-07-01,315.905154886106,315.905154886106
2125,2025-10-01,315.905154886106,315.905154886106
2152,2016-01-01,297.349657436139,297.349657436139
2152,2016-04-01,297.349657436139,297.349657436139
2152,2016-07-01,218.089043180474,218.089043180474
2152,2016-10-01,218.089043180474,218.089043180474
2152,2017-01-01,325.610990540362,325.610990540362
2152,2017-04-01,325.610990540362,325.610990540362
2152,2017-07-01,262.821559060187,262.821559060187
2152,2017-10-01,262.821559060187,262.821559060187
2152,2018-01-01,238.025210321135,238.025210321135
2152,2018-04-01,238.025210321135,238.025210321135
2152,2018-07-01,184.016464027145,184.016464027145
2152,2018-10-01,184.016464027145,184.016464027145
2152,2019-01-01,167.714488346238,167.714488346238
2152,2019-04-01,167.714488346238,167.714488346238
2152,2019-07-01,187.070131744005,187.070131744005
2152,2019-10-01,187.070131744005,187.070131744005
2152,2020-01-01,127.923824964936,127.923824964936
2152,2020-04-01,127.923824964936,127.923824964936
2152,2020-07-01,139.480997735291,139.480997735291
2152,2020-10-01,139.480997735291,139.480997735291
2152,2021-01-01,116.323776060114,116.323776060114
2152,2021-04-01,116.323776060114,116.323776060114
2152,2021-07-01,96.9974699854161,96.9974699854161
2152,2021-10-01,96.9974699854161,96.9974699854161
2152,2022-01-01,202.477887634197,202.477887634197
2152,2022-04-01,202.477887634197,202.477887634197
2152,2022-07-01,336.617012006229,336.617012006229
2152,2022-10-01,336.617012006229,336.617012006229
2152,2023-01-01,320.484070644001,320.484070644001
2152,2023-04-01,320.484070644001,320.484070644001
2152,2023-07-01,355.381288289865,355.381288289865
2152,2023-10-01,355.381288289865,355.381288289865
2152,2024-01-01,248.686446973523,248.686446973523
2152,2024-04-01,248.686446973523,248.686446973523
2152,2024-07-01,305.905086487684,305.905086487684
2152,2024-10-01,305.905086487684,305.905086487684
2152,2025-01-01,234.060070001073,234.060070001073
2152,2025-04-01,234.060070001073,234.060070001073
2152,2025-07-01,211.643212872785,211.643212872785
2152,2025-10-01,211.643212872785,211.643212872785
2163,2016-01-01,181.53156320312,181.53156320312
2163,2016-04-01,181.53156320312,181.53156320312
2163,2016-07-01,153.401876448027,153.401876448027
2163,2016-10-01,153.401876448027,153.401876448027
2163,2017-01-01,158.944974396536,158.944974396536
2163,2017-04-01,158.944974396536,158.944974396536
2163,2017-07-01,281.53571773051,281.53571773051
2163,2017-10-01,281.53571773051,281.53571773051
2163,2018-01-01,193.352020422816,193.352020422816
2163,2018-04-01,193.352020422816,193.352020422816
2163,2018-07-01,35594.8294395181,
2163,2018-10-01,35594.8294395181,
2163,2019-07-01,246.256581098849,246.256581098849
2163,2019-10-01,246.256581098849,246.256581098849
2163,2020-01-01,181.223367673311,181.223367673311
2163,2020-04-01,181.223367673311,181.223367673311
2163,2020-07-01,8040.75803485135,8040.75803485135
2163,2020-10-01,8040.75803485135,8040.75803485135
2163,2021-01-01,184.980652810235,184.980652810235
2163,2021-04-01,184.980652810235,184.980652810235
2163,2021-07-01,577.489194176881,577.489194176881
2163,2021-10-01,577.489194176881,577.489194176881
2163,2022-01-01,241.727850250846,241.727850250846
2163,2022-04-01,241.727850250846,241.727850250846
2163,2022-07-01,357.895176862753,357.895176862753
2163,2022-10-01,357.895176862753,357.895176862753
2163,2023-01-01,198.159329034683,198.159329034683
2163,2023-04-01,198.159329034683,198.159329034683
2163,2023-07-01,432.563598230499,432.563598230499
2163,2023-10-01,432.563598230499,432.563598230499
2163,2024-01-01,171.819252430537,171.819252430537
2163,2024-04-01,171.819252430537,171.819252430537
2163,2024-07-01,402.62056540572,402.62056540572
2163,2024-10-01,402.62056540572,402.62056540572
2163,2025-01-01,113.964209111565,113.964209111565
2163,2025-04-01,113.964209111565,113.964209111565
2163,2025-07-01,118.694289313159,118.694289313159
2163,2025-10-01,118.694289313159,118.694289313159
2244,2016-07-01,117.236385379386,117.236385379386
2244,2016-10-01,117.236385379386,117.236385379386
2244,2017-01-01,177.388842524764,177.388842524764
2244,2017-04-01,177.388842524764,177.388842524764
2244,2017-07-01,211.74378433064,211.74378433064
2244,2017-10-01,211.74378433064,211.74378433064
2244,2018-01-01,317.237570991899,317.237570991899
2244,2018-04-01,317.237570991899,317.237570991899
2244,2018-07-01,200.402423838901,200.402423838901
2244,2018-10-01,200.402423838901,200.402423838901
2244,2019-01-01,213.091596937882,213.091596937882
2244,2019-04-01,213.091596937882,213.091596937882
2244,2019-07-01,103.453481180727,103.453481180727
2244,2019-10-01,103.453481180727,103.453481180727
2244,2020-01-01,77.1893392960319,77.1893392960319
2244,2020-04-01,77.1893392960319,77.1893392960319
2244,2020-07-01,192.482820124128,192.482820124128
2244,2020-10-01,192.482820124128,192.482820124128
2244,2021-01-01,123.183379989707,123.183379989707
2244,2021-04-01,123.183379989707,123.183379989707
2244,2021-07-01,75.0935025003645,75.0935025003645
2244,2021-10-01,75.0935025003645,75.0935025003645
2244,2022-01-01,194.302647682511,194.302647682511
2244,2022-04-01,194.302647682511,194.302647682511
2244,2022-07-01,48.8046290242015,48.8046290242015
2244,2022-10-01,48.8046290242015,48.8046290242015
2244,2023-01-01,26.6527794081618,26.6527794081618
2244,2023-04-01,26.6527794081618,26.6527794081618
2244,2023-07-01,146.971116480288,146.971116480288
2244,2023-10-01,146.971116480288,146.971116480288
2244,2024-01-01,411.075226833067,411.075226833067
2244,2024-04-01,411.075226833067,411.075226833067
2244,2024-07-01,168.747462717206,168.747462717206
2244,2024-10-01,168.747462717206,168.747462717206
2244,2025-01-01,130.700323506756,130.700323506756
2244,2025-04-01,130.700323506756,130.700323506756
2244,2025-07-01,185.014976235463,185.014976235463
2244,2025-10-01,185.014976235463,185.014976235463
2376,2016-07-01,204.425469848741,204.425469848741
2376,2016-10-01,204.425469848741,204.425469848741
2376,2017-01-01,169.165240399693,169.165240399693
2376,2017-04-01,169.165240399693,169.165240399693
2376,2017-07-01,262.838948434755,262.838948434755
2376,2017-10-01,262.838948434755,262.838948434755
2376,2018-01-01,211.556767902316,211.556767902316
2376,2018-04-01,211.556767902316,211.556767902316
2376,2018-07-01,196.938768540597,196.938768540597
2376,2018-10-01,196.938768540597,196.938768540597
2376,2019-01-01,276.393178030682,276.393178030682
2376,2019-04-01,276.393178030682,276.393178030682
2376,2019-07-01,162.75200310756,162.75200310756
2376,2019-10-01,162.75200310756,162.75200310756
2376,2020-01-01,97.3925193449885,97.3925193449885
2376,2020-04-01,97.3925193449885,97.3925193449885
2376,2020-07-01,240.687836762436,240.687836762436
2376,2020-10-01,240.687836762436,240.687836762436
2376,2021-01-01,139.418227636664,139.418227636664
2376,2021-04-01,139.418227636664,139.418227636664
2376,2021-07-01,151.671448151407,151.671448151407
