fund_code,year,quarter,report_date,mgr_total_tenure_v2,log_fund_age,gender,education,CFA,school,AS_improved,ICI,industry_hhi,ICI_raw,industry_hhi_raw,ISDI,SDI,TO_two_sided,OCI_two_sided,total_buy,total_sell,ARG,return_volatility,de,pgr,plr,lsv,risk_asym,n_gain,n_loss,quarter_return,future_return,excess_return,RG,abs_return,ff3_adj_return,ff4_adj_return,ff5_adj_return,MKT_excess,SMB,HML,MOM,rf,ff5_MKT_excess,ff5_SMB,ff5_HML,ff5_RMW,ff5_CMA,ff5_RF,avg_aum,TO_wind,TO_wind_clean,sharpe8,sortino8,mppm8,rsstab,log_aum,ex,sharpe8_lag,sortino8_lag,mppm8_lag,rsstab_lag,oc_conf,alpha_q
1267,2018,2,2018-07-01,1124.0,1.123984847672151,女,硕士,否,,0.7354960867681127,0.139173,0.03827,0.039885,0.010968,0.1417728687988924,0.0,,,,,0.1290756204582637,0.0590988149594364,-0.0571428571428571,0.7142857142857143,0.7714285714285715,0.03339920713421,-0.0034806414424068,4.0,4.0,-0.0360902255639103,-0.0873634945397814,-0.0385902255639103,0.0796314530418156,0.0360902255639103,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0791339257348562,-0.0166345305535106,-0.0321402938455125,-0.0340778725241022,0.0025,-0.1091193460171106,-0.0705995527106824,-0.0269191262693677,0.0529031453956804,-0.0040990955923503,0.0068955684818262,1.23,135.518658474144,135.518658474144,0.1523864078889502,0.473303764170935,0.0177324114493835,-0.0105440229382631,0.20701416938432612,-0.0385902255639103,0.3848075042246022,0.9989778300580632,0.0716868716707876,-0.0357045419332752,-0.0,0.02735846708573047
1267,2018,3,2018-10-01,1216.0,1.202657879744627,女,硕士,否,,0.4989655,0.094066,0.103339,1e-06,1e-06,0.4921023345780499,0.0,,,,,0.1495984962058729,0.0628606811294505,,,,0.0238969161970715,-0.0111283199944764,4.0,4.0,-0.0873634945397814,-0.1230769230769226,-0.0898634945397814,-0.0743465032890876,0.0873634945397814,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0287973083852949,-0.034224725877606,0.0224377453998741,-0.0986315915209461,0.0025,-0.0082356430192578,-0.0690027363733048,0.1336922039133166,-0.0294733580861012,0.0959147139699807,0.005465855880474,1.1,135.518658474144,135.518658474144,0.1072612287703209,0.2420278314641125,0.0060404110589477,-0.0005013500918129,0.09531017980432493,-0.0898634945397814,0.1523864078889502,0.473303764170935,0.0177324114493835,-0.0105440229382631,0.0,-0.00984065389564521
1267,2018,4,2019-01-01,1308.0,1.2755903492356586,女,硕士,否,,0.7764917632043866,0.063751,0.031111,0.02967,0.014479,0.3859705227823717,0.0,,,,,0.1280053576878439,0.078171618850106,-0.7111111111111111,0.0,0.7111111111111111,0.082873847509408,-0.0237680345317369,4.0,4.0,-0.1230769230769226,0.3196881091617924,-0.1255769230769226,-0.0697689255910907,0.1230769230769226,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0535721186122816,0.0034066776164152,-0.0204415998118381,-0.2770027002920964,0.0025,-0.1182307347314388,0.0510507131635926,0.0070006274059288,0.0071951697559128,0.0214514271873837,0.0049993126739242,0.96,169.284029235335,169.284029235335,-0.0699238164511261,-0.1287539725195248,-0.0553988967469381,-0.0183022525097122,0.0,-0.1255769230769226,0.1072612287703209,0.2420278314641125,0.0060404110589477,-0.0005013500918129,0.0,0.04388789410676671
1267,2019,1,2019-04-01,1398.0,1.34213374001227,女,硕士,否,,0.4986416621110352,0.242307,0.079579,7e-06,2e-06,0.9442432098121308,0.0,,,,,0.2901740078602716,0.1380304404711423,,,,0.1194037174054084,0.0756390535451449,4.0,4.0,0.3196881091617924,-0.0059084194977849,0.3171881091617924,-0.0470664466901274,0.3196881091617924,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0528149450723149,0.0486322691288128,-0.0041307503271008,0.0171450786438172,0.0025,0.2394285311289954,0.0675357481177021,-0.0830604669715079,-0.031297044943997,-0.065023913868152,0.0045669538061402,1.24,169.284029235335,169.284029235335,0.1824522812973916,0.5932128900388212,0.0172576942536353,-0.1616259665433417,0.2151113796169455,0.3171881091617924,-0.0699238164511261,-0.1287539725195248,-0.0553988967469381,-0.0183022525097122,0.0,0.06515754402588182
1267,2019,2,2019-07-01,1489.0,1.4051958499025234,女,硕士,否,,0.6891621533775563,0.086104,0.05155,0.019045,0.011402,0.2307595951211188,0.0,,,,,0.141360658638385,0.1382455847371417,-0.2926829268292683,0.7073170731707317,1.0,0.0578913842535902,0.0766827130292939,3.0,5.0,-0.0059084194977849,0.0802377414561674,-0.0084084194977849,0.0682861530130811,0.0059084194977849,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.051441978445579,-0.0461083074019454,0.0119913423520175,0.1100645664616774,0.0025,-0.0284083670135406,-0.0398083718477041,-0.0015038915070899,0.054085137978844,-0.0063528989704638,0.004713490180321,1.19,123.674555372027,123.674555372027,0.1345156609999008,0.397279140989718,-0.0077578250271883,-0.0021339759038533,0.17395330712343798,-0.0084084194977849,0.1824522812973916,0.5932128900388212,0.0172576942536353,-0.1616259665433417,-45.609473863308,0.039036838533524715
1267,2019,3,2019-10-01,71.0,1.4651486544279866,男,硕士,否,,0.4985285,0.21034,0.103398,4e-06,2e-06,0.3283481011460764,0.0,,,,,0.0264222884632657,0.1382921423577226,,,,-0.0088942129918815,0.0765255950765096,3.0,5.0,0.0802377414561674,0.0770288858321874,0.0777377414561674,-0.1368705310949892,0.0802377414561674,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0014325337023559,0.0072020343540053,0.0184305785969601,0.1260934506430068,0.0025,-0.005137956418125,-0.0182343912404261,-0.085202881981306,0.037299404484863,-0.0787388833243247,0.0047480313152937,1.38,123.674555372027,123.674555372027,0.1351641441092649,0.399328812419253,-0.0074526879942171,-0.0144450720756753,0.3220834991691132,0.0777377414561674,0.1345156609999008,0.397279140989718,-0.0077578250271883,-0.0021339759038533,0.0,-0.029085957794598515
1267,2019,4,2020-01-01,163.0,1.5217095182053384,男,硕士,否,,0.8822430189836497,0.073739,0.036269,0.057544,0.028304,0.4236267818581956,0.0,,,,,0.1815769628637787,0.1391664757246029,-0.1644736842105263,0.625,0.7894736842105263,0.0983718541119592,0.071774725853105,3.0,5.0,0.0770288858321874,-0.019157088122605,0.0745288858321874,-0.061360282778163,0.0770288858321874,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0674749338608619,0.0061689714193231,-0.0076377148817341,0.32803723751033,0.0025,0.0625415466272173,-0.0147725080726328,-0.0097959136252917,-0.0124429900276354,-0.0196587721256225,0.0049199130453983,1.33,202.900363102449,202.900363102449,0.1511533119215382,0.4493905545290652,0.0002751315877047,-0.0471012551922642,0.28517894223366247,0.07452888583218739,0.1351641441092649,0.399328812419253,-0.0074526879942171,-0.0144450720756753,79.225807730422,-0.031136848545703415
1267,2020,1,2020-04-01,254.0,1.5746750537852512,男,硕士,否,,,,,,,,0.0,,,,,0.0962992867108618,0.1382467927596659,,,,,0.0695242484800292,3.0,5.0,-0.019157088122605,0.3229166666666652,-0.021657088122605,-0.0621239334750242,0.019157088122605,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0669393001203791,-0.010742354130266,-0.0236504363426955,-0.0398160868484914,0.0025,-0.0815508045995108,0.0676415657078447,-0.0639494697939244,-0.0035560049293466,-0.0510078103996129,0.0039896966053394,1.18,202.900363102449,202.900363102449,0.1675975459801246,0.4697379098626861,0.009634111144151,-0.0874710328809111,0.16551443847757333,-0.021657088122604997,0.1511533119215382,0.4493905545290652,0.0002751315877047,-0.0471012551922642,0.0,-0.00881147328144708
1267,2020,2,2020-07-01,29.0,1.62497579226005,男,硕士,否,清华大学,0.9074155844264068,0.135394,0.035865,0.114298,0.030277,0.4302658134201423,0.0,,,,,0.2541891194850046,0.1699646470374148,-0.2274509803921568,0.7058823529411765,0.9333333333333332,0.0862318895651648,0.0730843239580893,4.0,4.0,0.3229166666666652,-0.011811023622047,0.3204166666666652,0.0565765997230685,0.3229166666666652,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0742880097946145,0.0079414004903473,-0.0334048297458239,0.0946845864187219,0.0025,0.1202213978122816,-0.0104279623124276,-0.1594389877849423,0.059865014309694,-0.0790681800330151,0.002592650501375,1.48,479.263510732546,479.263510732546,0.400351990375891,1.2210569813881995,0.1413447522504592,-0.0929912691421144,0.3920420877760237,0.3204166666666652,0.1675975459801246,0.4697379098626861,0.009634111144151,-0.0874710328809111,0.0,0.16482212418634226
1267,2020,3,2020-10-01,121.0,1.673380822590714,男,硕士,否,清华大学,,,,,,,0.0,,,,,0.1340460768615287,0.1618419269478387,,,,,0.0731449612838923,4.0,4.0,-0.011811023622047,0.2211155378486062,-0.014311023622047,0.0035084999439667,0.011811023622047,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.050010337474552,-0.0238599529669955,0.021135437471268,0.2033647441356879,0.0025,0.0986193007248001,0.0057437756309392,-0.0365939161415855,-0.0045854686690272,-0.0013686131614662,0.0045829870321277,0.8,479.263510732546,479.263510732546,0.4787989432717045,1.3922767732754555,0.1895326588379081,-0.0139545305024582,0.0,-0.014311023622047,0.400351990375891,1.2210569813881995,0.1413447522504592,-0.0929912691421144,0.0,-0.08418363698104532
1267,2020,4,2021-01-01,213.0,1.7195505877929698,男,硕士,否,清华大学,0.9530796879947998,0.197842,0.051729,0.176752,0.046215,0.3762685362478537,0.0,,,,,0.2161244459651518,0.1450229182108929,-0.0839598997493733,0.868421052631579,0.9523809523809524,0.1476038212289848,0.103444165869411,5.0,3.0,0.2211155378486062,-0.0954323001631327,0.2186155378486062,0.1100592124350129,0.2211155378486062,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0481097270864462,-0.0433052801557347,-0.0145525357641029,0.2599599555825196,0.0025,0.0772605072507496,-0.099022413113348,-0.0045306772734945,-1.633238474719849e-05,-0.0167140647187894,0.0048351696298313,0.77,312.211304990225,312.211304990225,0.8309983187631149,,0.3715250929422419,-0.0112644631348696,0.0,0.21861553784860618,0.4787989432717045,1.3922767732754555,0.1895326588379081,-0.0139545305024582,-0.0,0.04755573400557527
1267,2021,1,2021-04-01,303.0,1.762743482111994,男,硕士,否,清华大学,,,,,,,0.0,,,,,0.1818570863716309,0.1387283183401113,,,,,0.0668738216522503,4.0,4.0,-0.0954323001631327,0.2091974752028857,-0.0979323001631327,0.0152128523108417,0.0954323001631327,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0565402689946206,0.036712034687064,0.0031758350461555,0.3330840637955585,0.0025,-0.018387959935281,-0.0065251524063853,0.0952295006399945,0.060542839196871,0.0228005420949827,0.0043100105004975,0.57,312.211304990225,312.211304990225,0.4946628840516659,1.6369452558785773,0.1845187533245189,-0.0244103532253381,0.0,-0.0979323001631327,0.8309983187631149,,0.3715250929422419,-0.0112644631348696,0.0,0.04899457558222133
1267,2021,2,2021-07-01,394.0,1.80459829208484,男,硕士,否,清华大学,0.9279894048234136,0.157677,0.052684,0.137021,0.045782,0.6673895080081674,0.0,,,,,0.3324443606396715,0.1424607235882002,-0.0805194805194804,0.8285714285714286,0.9090909090909092,0.0031192226837106,0.0554684903384551,5.0,3.0,0.2091974752028857,0.15137956748695,0.2066974752028857,-0.0008490363510147,0.2091974752028857,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0226683556625908,0.0319371334778681,0.0171102431429312,0.241840489582544,0.0025,0.0673780057200432,0.0384436559068217,-0.1048621688642355,-0.0745216642484342,-0.001034167681472,0.0041494809108363,0.65,377.606775546346,377.606775546346,0.6704443476184333,2.062713433681381,0.2770003707264057,-0.036584416838186,0.0,0.2066974752028857,0.4946628840516659,1.6369452558785773,0.1845187533245189,-0.0244103532253381,0.0,0.075173758727803
1267,2021,3,2021-10-01,486.0,1.8452040470107829,男,硕士,否,清华大学,,,,,,,0.0,,,,,0.2596153020498462,0.143409968914771,,,,,0.0435038796969592,5.0,3.0,0.15137956748695,-0.0459844559585495,0.14887956748695,0.1217250675736413,0.15137956748695,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0101462613487154,-0.0335596793516158,-0.0310321590305567,0.0684583154306194,0.0025,-0.0054312421421896,0.0428321043629952,0.098892596846445,-0.0855277650769835,0.0455682688685867,0.0041862400495986,0.68,377.606775546346,377.606775546346,0.728015743474826,2.2547641974554216,0.3068379221752462,-0.0111282841585946,0.0,0.14887956748695,0.6704443476184333,2.062713433681381,0.2770003707264057,-0.036584416838186,0.0,0.16095891368051402
1267,2021,4,2022-01-01,578.0,1.884225112873613,男,硕士,否,清华大学,0.9402061301021684,0.117821,0.048256,0.103332,0.042322,0.628462049428566,0.0,,,,,0.0619747348530192,0.1533231566096813,-0.1661184210526315,0.78125,0.9473684210526316,0.0553982307568071,0.0289957892108922,4.0,4.0,-0.0459844559585495,-0.1262729124236256,-0.0484844559585495,-0.1911663986343001,0.0459844559585495,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0199226856395226,-0.0077183422555258,-0.0520544129924097,-0.0466036410114274,0.0025,0.0312476592306879,0.1098661851352277,-0.0715511479143139,-0.0027746796229767,-0.0400899854222325,0.0041271866225277,0.65,303.456571019998,303.456571019998,0.5806562386658107,2.3517491047688424,0.238694455084047,-0.0003681328088951,0.0,-0.0484844559585495,0.728015743474826,2.2547641974554216,0.3068379221752462,-0.0111282841585946,-74.15020452634798,-0.04626768327933154
1267,2022,1,2022-04-01,668.0,1.9209789434584963,男,硕士,否,清华大学,,,,,,,0.0,,,,,0.3252346721320456,0.1683142326426074,,,,,0.0176890805312188,4.0,4.0,-0.1262729124236256,0.046620046620047,-0.1287729124236256,0.0447506974265677,0.1262729124236256,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0808668140227332,0.0012730951938115,0.0168792771246358,-0.1673966005746484,0.0025,-0.1190123728522933,0.0410961120889667,0.1902925160544236,-0.009162629710109,0.0804329496989201,0.0038432290142346,0.56,303.456571019998,303.456571019998,0.4493890278448842,1.4856738317925506,0.1635490197985692,-0.0108269425327223,0.0,-0.1287729124236256,0.5806562386658107,2.3517491047688424,0.238694455084047,-0.0003681328088951,0.0,0.13639009534589594
1267,2022,2,2022-07-01,759.0,1.956816604161044,男,硕士,否,清华大学,0.9369495716595276,0.172336,0.052091,0.147551,0.0446,0.6310638895256783,0.0,,,,,0.3845016071965967,0.1361943930851752,-0.0793010752688172,0.7916666666666666,0.8709677419354839,0.0284009617954754,0.0249210436651558,4.0,4.0,0.046620046620047,-0.1388270230141052,0.044120046620047,0.0203343663209223,0.046620046620047,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0936728629814167,-0.0251764849763698,-0.0086261835432994,-0.1366764917328542,0.0025,0.0636232733132493,-0.0347702700586021,-0.1016987443082396,0.0267027744948271,-0.0566756914804945,0.0034473335806209,0.58,327.506731251589,327.506731251589,0.3017854916258344,0.8073052071903424,0.0725367538344523,-0.0393329608010285,0.0,0.044120046620046996,0.4493890278448842,1.4856738317925506,0.1635490197985692,-0.0108269425327223,0.0,-0.1012630769379427
1267,2022,3,2022-10-01,851.0,1.991787860738867,男,硕士,否,清华大学,,,,,,,0.0,,,,,0.1482234869109924,0.1502547228222944,,,,,0.033214995133774,4.0,4.0,-0.1388270230141052,-0.0353448275862068,-0.1413270230141052,-0.0851766570814568,0.1388270230141052,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0696649292445891,-0.0045864068241829,0.0340852751551003,-0.2283976473595557,0.0025,-0.1147221928791246,0.0267380326141288,0.069840742132521,-0.008302130802581,0.0290374343797166,0.0030844405723215,0.49,327.506731251589,327.506731251589,0.1678781969450462,0.6102463699838678,-0.0102311725502737,-0.0340235087150589,0.0,-0.1413270230141052,0.3017854916258344,0.8073052071903424,0.0725367538344523,-0.0393329608010285,0.0,0.002783125748286699
1267,2022,4,2023-01-01,27.0,2.0255773403894763,男,硕士,否,北京大学西方经济学,0.8639455657594293,0.111097,0.020073,0.089829,0.016231,0.7800153927186451,0.0,,,,,0.3513217801819096,0.1289471235296003,-0.25,0.5,0.75,0.0445223987682034,0.0257171321253081,3.0,5.0,-0.0353448275862068,-0.053619302949062,-0.0378448275862068,-0.0509923426729582,0.0353448275862068,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0023265822518704,-0.0522068673555238,0.0145194823894837,-0.2187753019475843,0.0025,0.031875856290314,0.0411568099658241,0.0114241300601695,-0.0250163325824797,0.025444460514251,0.0033584708982553,0.51,282.045859762576,282.045859762576,-0.0529911295609365,-0.1470186216810731,-0.108748796256306,-0.0009927685106587,0.0,-0.0378448275862068,0.1678781969450462,0.6102463699838678,-0.0102311725502737,-0.0340235087150589,-0.0,-0.009713181175980716
1267,2023,1,2023-04-01,117.0,2.0575630095408264,男,硕士,否,北京大学西方经济学,,,,,,,0.0,,,,,0.1718890022964309,0.1255291915311547,,,,,0.0238162841799587,3.0,5.0,-0.053619302949062,-0.0311614730878188,-0.056119302949062,-0.5479592360800318,0.053619302949062,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0070541680110304,0.0017673960939273,0.0139754585648396,-0.0200049569414382,0.0025,0.064822231655626,0.0352323050698922,-0.0431580353105354,-0.0040074897314555,0.0150780998732215,0.0039049176628368,0.5,282.045859762576,282.045859762576,-0.012797255029796,-0.0330522711405671,-0.0834599632426058,-0.0105865178130147,0.0,-0.056119302949062005,-0.0529911295609365,-0.1470186216810731,-0.108748796256306,-0.0009927685106587,0.0,-0.049291689574022725
1267,2023,2,2023-07-01,208.0,2.0888962665523803,男,硕士,否,北京大学西方经济学,0.8336445040750677,0.104819,0.018218,0.089396,0.015537,0.2389783037608356,0.0,,,,,0.1057200645371641,0.0931346964580117,-0.2520525451559934,0.7241379310344828,0.9761904761904762,0.0377927686247733,0.0087194399452688,2.0,6.0,-0.0311614730878188,-0.1062378167641329,-0.0336614730878188,-0.3489297430638136,0.0311614730878188,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.009059432129635,-0.0196736197303534,-0.0267124899904391,-0.1371031212784367,0.0025,-0.0147989903718434,0.0312092588362037,0.078871223296706,0.009360117439253,0.0350043368337153,0.0037043900630432,0.48,179.874016320465,179.874016320465,-0.3398443202992113,-0.6617805169423396,-0.1733309679028193,-0.0257349396297768,0.0,-0.0336614730878188,-0.012797255029796,-0.0330522711405671,-0.0834599632426058,-0.0105865178130147,-0.0,0.09054597043609726
1267,2023,3,2023-10-01,300.0,2.1196062900377526,男,硕士,否,北京大学西方经济学,,,,,,,0.0,,,,,0.1028137403556418,0.0606790154210758,,,,,,,,-0.1062378167641329,-0.0338058887677213,-0.1087378167641329,-0.0114113010430634,0.1062378167641329,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0226183554530515,0.0116456898529311,-0.0249201408507542,-0.0152619718178951,0.0025,-0.0245402605791494,-0.0072049426410403,0.0844622241433795,-0.0105076546863589,0.0426565043259974,0.003698365606623,0.43,179.874016320465,179.874016320465,-1.0523155361425536,-1.4017741605642189,-0.2847937562066641,-0.0158413915796026,0.0,-0.1087378167641329,-0.3398443202992113,-0.6617805169423396,-0.1733309679028193,-0.0257349396297768,0.0,-0.030269842225920836
1267,2023,4,2024-01-01,392.0,2.149401240134481,男,硕士,否,北京大学西方经济学,0.8262782871381187,0.17151,0.023624,0.126289,0.017395,0.2059742293367065,0.0,,,,,0.0665543740107418,0.0612695722137704,-0.1729587357330991,0.5882352941176471,0.7611940298507462,0.0673572111433231,,,,-0.0338058887677213,-0.0033860045146725,-0.0363058887677213,-0.0122345710883085,0.0338058887677213,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0211181980851798,-0.0022690797572201,-0.0068950428411706,-0.1120741530856215,0.0025,-0.0395312051236031,0.0737969256800426,-0.0072511243536598,-0.0131911223777287,0.0110515122547737,0.004054132399902,0.41,259.045901457947,259.045901457947,-1.017326341517514,-1.3225560457092331,-0.2787872248030976,-0.0003229332895536,0.0,-0.036305888767721305,-1.0523155361425536,-1.4017741605642189,-0.2847937562066641,-0.0158413915796026,0.0,0.056773017590474706
1267,2024,1,2024-04-01,483.0,2.1780240464483875,男,硕士,否,北京大学西方经济学,,,,,,,0.0,,,,,0.4158001224680518,0.0575221956297851,,,,,,,,-0.0033860045146725,0.0464326160815402,-0.0058860045146725,-0.1391789545205685,0.0033860045146725,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0035866026200177,-0.0174264843023643,-0.0149487416293881,-0.1234314426459245,0.0025,0.0140088967130217,-0.1272687861665073,0.0736513303883448,0.0494384727851756,-0.0080488380256468,0.0036303090571109,0.44,259.045901457947,259.045901457947,-0.8165593427667723,-0.9837267412848864,-0.2114141820134268,-0.0091091608610508,0.0,-0.0058860045146725,-1.017326341517514,-1.3225560457092331,-0.2787872248030976,-0.0003229332895536,0.0,-0.06596758652655631
1267,2024,2,2024-07-01,574.0,2.2058503334737,男,硕士,否,北京大学西方经济学,0.7930549359155984,0.195185,0.026646,0.122989,0.01679,0.153349747103389,0.0,,,,,0.0841013795443372,0.0574798168914739,-0.4002849002849003,0.4074074074074074,0.8076923076923077,0.1119012149204828,,,,0.0464326160815402,0.0411255411255409,0.0439326160815402,-0.066611018061223,0.0464326160815402,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0355364462942659,-0.0358634772251951,0.0270585560945469,-0.0932903693776366,0.0025,-0.0226695621210697,-0.1172419559758387,0.0524885515558724,0.0787370207848553,-0.0401720005859377,0.003220739550435,0.52,201.614457050761,201.614457050761,-0.8175689766722798,-0.9842174249903518,-0.2114881106358842,-0.019950350380452,0.0,0.0439326160815402,-0.8165593427667723,-0.9837267412848864,-0.2114141820134268,-0.0091091608610508,-0.0,0.0008453527112819628
1267,2024,3,2024-10-01,666.0,2.2332167051677208,男,硕士,否,北京大学西方经济学,,,,,,,0.0,,,,,0.255217640855055,0.0500164599011241,,,,,-0.028861538763438,2.0,6.0,0.0411255411255409,-0.0592515592515578,0.0386255411255408,-0.103758650023849,0.0411255411255409,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.2071755254962319,0.0283231526996476,-0.0060057785014159,0.113101174535689,0.0025,0.1602719429428216,0.0400046155656493,-0.024144018051936,-0.0830407324692986,0.0439042430745423,0.0032688470216214,0.6,201.614457050761,201.614457050761,-0.4898316395492436,-0.7096607706298801,-0.1128371548160838,-0.0257320291228491,0.0,0.038625541125540896,-0.8175689766722798,-0.9842174249903518,-0.2114881106358842,-0.019950350380452,0.0,-0.07212861343479289
1267,2024,4,2025-01-01,758.0,2.2598540646960195,男,硕士,否,北京大学西方经济学,0.8206280813013548,0.219959,0.024747,0.167062,0.018795,0.0470283249399716,0.0,,,,,0.0510778585884089,0.0516162953065474,-0.1430842607313195,0.6216216216216216,0.7647058823529411,0.0741498081552326,-0.0290355421224762,2.0,6.0,-0.0592515592515578,0.0486187845303864,-0.0617515592515579,-0.1650328011816768,0.0592515592515578,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0021795893256954,-0.0262462871330376,0.0107408032032952,0.1644735154670465,0.0025,0.0140724889825488,0.0787937515869859,-2.4377896873595265e-05,-0.060914826006867,0.0139835625318989,0.0030338258126092,0.55,230.907779738189,230.907779738189,-0.5325447293870144,-0.7918495472867193,-0.1259289823166421,-0.0108832595124771,0.0,-0.0617515592515578,-0.4898316395492436,-0.7096607706298801,-0.1128371548160838,-0.0257320291228491,29.293322687428,-0.06044794079902847
1267,2025,1,2025-04-01,848.0,2.285243298700839,男,硕士,否,北京大学西方经济学,,,,,,,0.0,,,,,0.0945084353077165,0.0559863754251501,,,,,-0.0314544931362352,3.0,5.0,0.0486187845303864,0.0136986301369854,0.0461187845303864,0.0257115722025665,0.0486187845303864,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0032051325060429,0.0003469334944947,-0.0046818778223866,0.1162063309976719,0.0025,0.0063373173778323,0.0703659726387804,-0.0669162338789822,0.0018828481910959,-0.0373377637236472,0.0028346953525228,0.43,230.907779738189,230.907779738189,-0.2627107929270814,-0.3802061639701917,-0.0764624090992726,-0.0033781957432632,0.0,0.0461187845303864,-0.5325447293870144,-0.7918495472867193,-0.1259289823166421,-0.0108832595124771,0.0,0.03821060378938015
1267,2025,2,2025-07-01,939.0,2.310275550597536,男,硕士,否,北京大学西方经济学,0.8366415073584559,0.168319,0.023576,0.134045,0.018776,0.0560217690895489,0.0,,,,,0.1868285136074997,0.0560633641036589,-0.1733333333333333,0.6666666666666666,0.84,0.068945719383418,-0.0236965458259759,4.0,4.0,0.0136986301369854,0.5322245322245327,0.0111986301369854,-0.2089351386831172,0.0136986301369854,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0224586483316632,0.0181224481523876,-0.0133719610576541,0.1505206371797663,0.0025,0.0412979328857266,0.0754709445010521,0.0220834279848036,-0.0324893550937688,0.012888629314655,0.0027946404599064,0.43,155.54162940815,155.54162940815,-0.1623290418521278,-0.2091224620517303,-0.0540391594296064,-0.0032050825206613,0.0,0.0111986301369854,-0.2627107929270814,-0.3802061639701917,-0.0764624090992726,-0.0033781957432632,-75.366150330039,0.03562056367977983
1267,2025,3,2025-10-01,1031.0,2.334961537182825,男,硕士,否,北京大学西方经济学,,,,,,,0.0,,,,,0.5161930302847358,0.1895304444345486,,,,,0.1754604107786819,5.0,3.0,0.5322245322245327,0.0630936227951153,0.5297245322245328,-0.3765347730480547,0.5322245322245327,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0295086088669639,0.0202953425284337,-0.0201813388167819,0.1523435035856971,0.0025,0.1441138420284707,-0.0239504650537065,-0.1270877176594915,-0.0324060200228615,-0.0455791823413262,0.0028221699763613,0.59,155.54162940815,155.54162940815,0.3730645050539456,2.5279920537887737,0.1588835411388555,-0.2201651893728599,0.0,0.5297245322245328,-0.1623290418521278,-0.2091224620517303,-0.0540391594296064,-0.0032050825206613,0.0,0.2738078121714785
1267,2025,4,2026-01-01,1123.0,2.359052778240037,男,硕士,否,北京大学西方经济学,0.8541514683578058,0.251451,0.030065,0.218463,0.026121,0.1245297281082497,0.0,,,,,0.1531207851624548,0.1847505431684478,-0.4306122448979592,0.4693877551020408,0.9,0.0827486404634021,0.1551383439741783,6.0,2.0,0.0630936227951153,0.0331844288449261,0.0605936227951153,-0.120076454726566,0.0630936227951153,0.0173453266402438,0.0088462562439204,0.0147682793306558,0.0203154874386465,0.0389095857351096,-0.0067962005695579,0.170905369650822,0.0025,0.0226498343764688,0.0204136477277903,0.0586018381898192,0.0044493671684151,0.0019395812555461,0.0026105395929234,0.56,,,0.4482775475007532,,0.2102366782853502,-0.0232911649538502,0.0,0.06059362279511529,0.3730645050539456,2.5279920537887737,0.1588835411388555,-0.2201651893728599,,0.08494512232026159
1267,2026,1,2026-04-01,1213.0,2.382071697420269,男,硕士,否,北京大学西方经济学,,,,,,,0.0,,,,,0.2129354794512344,0.1826830062682622,,,,,,,,0.0331844288449261,0.756022235948115,0.0306844288449261,-0.0294472185675877,0.0331844288449261,0.0173453266402438,0.0088462562439204,0.0147682793306558,-0.0578210631151092,-0.0649226294626617,-0.0018250866326366,0.1445344591644166,0.0025,-0.0065265348975427,0.0345673036196427,0.0301565250480069,0.0127511957346257,-0.0248113002293538,0.0024076996071354,0.56,,,0.4783741320339557,,0.2298732062450784,-0.0025287778721951,0.0,0.030684428844926104,0.4482775475007532,,0.2102366782853502,-0.0232911649538502,,0.048713878543741054
