fund_code,基本面优势,认知能力,配置选择能力,风险应对能力,风险转化能力,交易执行能力,综合能力,ff5_alpha,quarter_return
213008,-0.620799195203891,-0.4183716698358455,0.1768985171960588,-0.5446531411329583,-0.10569489268670447,-0.043700775515690404,-0.2593868595298385,-0.0051897829796335,0.05013666569390707
240005,-0.7840379214551981,-0.4931091696003417,-0.6387935001461096,-0.7918869170621232,-0.604243553947822,-1.7752051507184503,-0.847879368821674,-0.016338233755577,0.022652373406520907
240011,-0.01583610481485646,0.2544533620323542,-0.4852899991519559,0.4063803991991884,0.19430778757282566,-0.8375861628642074,-0.08059511967110859,0.0193172142471625,0.06830323109611913
240017,-0.38826976606835917,0.19998350242385685,-0.6829261071415016,0.12377723976875754,0.0101457861441732,-0.4664189189849819,-0.20061804397634253,0.0196279450855713,0.051392402102690346
240022,-0.5224004414474835,0.06664900139674466,0.5768328119780427,-0.9289628639047365,0.8391299952736562,-0.912904168255575,-0.14694261082655857,0.0437645064232315,0.05352020055211368
257020,-1.987418280396181,-1.0003561699941708,-0.11101264346472167,-0.7882779105972426,0.1616521583737554,-0.43163904227565086,-0.6928419813923684,0.0125890009219668,0.042322946759656394
257030,-0.6572688406156338,-0.4325503240893641,-0.22810334766229062,-0.20916978893471894,0.3557429938329993,-0.7809243655803224,-0.3253789455082218,0.0118877429730779,0.042775351401585726
257070,-1.5325779381477809,0.86045547864315,0.9874132783296838,0.6628654640294522,-0.30746316206523466,-0.5492867716929324,0.020234391516056365,0.0407229905079369,0.08762051484983922
260112,-1.3746771102632305,-0.23712298061469872,-0.5883714924873295,-1.1661611421022884,1.3754629525372186,-0.7890466587544167,-0.4633194052807909,0.0260533392953554,0.0329928560461643
260117,0.06506777822317267,0.018833349825747036,-0.1399171096493782,-1.0298243233287696,0.2407585797926215,-1.5431155617422934,-0.39803288114648333,0.0261015436174069,0.02848741022924117
270028,-2.0260201235161914,-0.13319249736928634,0.20476704885787955,0.1601462829888095,0.10061436019061203,-0.4924024270891836,-0.36434789265622675,0.027105645949099803,0.06853616137490018
290008,-0.04979410779940596,-0.3258236525957134,0.2119389215497334,-0.21463137214379227,-0.6954933159173041,-1.1108484053052614,-0.36410865536862397,-0.0146476816231972,0.02958565545078494
290014,0.009027006650860278,-1.2043512785747623,0.23910882502022898,-0.2854049207126036,-0.7023318165831273,-1.3562609238421464,-0.5500355180069251,-0.0353852167729276,0.024859664419897485
310358,-0.8178062353539817,-0.4250165623864841,-0.26714090262978407,-0.5552210175046152,-0.038450949948974196,-0.528629175483825,-0.438710807217944,0.0191640364870465,0.07935876900636919
320005,-0.6409281934347046,-0.48775726788425455,-0.5542174257629687,-1.0695341521130397,0.45918928595752734,-1.2992401935480038,-0.5987479911309074,0.015368139211424,0.03683720086321686
320007,-1.1093958770486847,-0.7459157295836344,2.452797271764007,-0.7497519091291012,-0.3021568613728534,-0.4127707427580768,-0.14453230802139053,0.020947304307366,0.05234010666645214
340007,-0.9482653569799003,-0.1505839362851735,-0.7311704682580888,-0.5010889478151679,-0.9985606203900321,-0.465225650530131,-0.632482496709749,-0.0069460720915497,0.01756402938777171
360016,-0.2638334845439716,-0.705169604625816,-0.5189216161809445,-0.9562240022151682,-0.23446260963752086,-1.1274588668735597,-0.6343450306794968,0.0095682356568504,0.045925843074461875
370024,-0.6641495385758823,0.4366239898857975,-1.0750723830330058,-0.9272941474366596,-0.276608731595204,-0.7685218482866818,-0.5458371098402727,0.0185079752680766,0.038376748852633626
370027,-0.6721632368950985,0.35736116993631045,-0.792655637278437,-0.22130405023535654,0.12634062580990021,-0.6589724914039956,-0.3102322700111128,0.0185762783198391,0.05411963546431885
375010,-1.0915119192515905,-0.36957398040509154,-0.21485926638560793,-0.5768038225319458,0.17153905722255444,-0.44375336459857834,-0.42082721599170997,0.024780696506089803,0.06569840009766613
377010,-1.410284275512577,-0.6555961073594483,-0.7158486515370115,-0.6881242024179186,-0.19185433754606226,-0.38417104797492196,-0.6743131037246566,-0.0070198973838912,0.03389881305301624
377240,-2.349387848258492,0.16886987426972536,-0.06871281106756177,-0.4491997763904215,0.17600802419905218,-0.2193584089600204,-0.45696349103461964,0.0271977082789619,0.07002674534041657
378010,-0.7762973643676346,0.2041294546904812,-0.8630156861456357,-0.9021746983686327,-0.4758645768866181,-1.0078529092801534,-0.6368459633930322,0.001453077105757,0.03293319897501443
379010,-0.895195307071473,0.33204111622458465,-0.4214752297976816,-0.454569254077116,-0.29747054544449786,-0.38874579364428197,-0.35423583563507766,0.0069594556515096,0.03372623623675769
400001,-0.5152309703271959,-0.16928464027024998,-0.8695254988019239,-1.0652258089806756,-0.5166736749262105,-0.9856850591575596,-0.6869376087439693,-0.0055343969791061,0.03082820010730575
460007,-1.5610273659471776,-0.1972287370082908,-1.0292628688252448,-0.04574250999701418,-0.33380714327053557,-1.4288154086390192,-0.7659806722812137,0.0079498032712863,0.06786002822691913
470009,-1.523231722404245,-0.5163509765823361,-0.5271816588418522,-0.3157276528886629,0.011203196662051973,-0.19209483092500454,-0.5105639408300081,0.0168785227472689,0.059084913363228075
470028,-0.28692829580720364,-0.042936076711350746,-1.0431639439895442,-0.3548804873676863,-0.576374654471854,-0.9389799243677401,-0.5405438971192299,-0.0179155227121846,0.028999393875536652
470098,-0.6273961755361939,-0.8196886862297075,-0.7429927521637705,-0.8684373472969007,-0.014118557182444647,-1.3631668383334579,-0.7393000594570792,0.015325974461731,0.03401477493750234
481001,-2.0319993559729395,-0.07125026024040669,-0.7970855860261699,-0.5290817344926634,0.1403334463017055,-0.6311551738813742,-0.6533731107186413,0.0144872572293903,0.060167080876278416
481008,-0.6964333680634822,-0.47021390031847876,-0.9243446123681562,-0.8531634344716684,0.07521325394901675,-1.527515435518442,-0.7327429161318685,0.0086963181205361,0.035184315534260956
481010,-0.5812798665872757,-0.08706767203471803,-0.5017859965580351,-0.27952040739311507,-0.033952114933938043,0.41091381761314194,-0.17878203998232334,0.030141046277584,0.08137203546061983
481015,-0.8197772835900885,0.15588200244712708,0.47778576588349364,-0.1652899123572067,-0.1894910602977624,-0.018541058908747354,-0.09323859113719739,0.0284786862063731,0.09657936633028494
501026,0.03731109097846853,-0.520529480178965,-0.666519681775634,-0.06967919412424746,-0.8675754256171421,0.5535561674708347,-0.25557275387444756,0.0028151641844839,0.045467423714700604
501054,-0.7921243270757587,-0.24145871638186014,-0.43505794390521724,-0.08313628704672454,-0.5756194704260905,-1.1701390728442131,-0.549589302946644,0.0132374992141653,0.037520160329926874
501079,0.050912655763659,-0.08086050114162661,0.28131661110924183,-0.5304853456671856,0.46514217115731493,0.10838900471372498,0.04906909932252141,0.044100397778233096,0.08372845681967557
501082,0.15200510880780263,0.5978456377032866,0.2745211288442704,0.6641266980478178,0.16576287724478897,0.5147799107640989,0.39484022690201087,0.0312643183601546,0.08117292500582385
519005,-1.4821164738679775,0.2071305701131551,0.37824069469039767,-0.02889230832342854,-0.507062315995758,-1.125549084675069,-0.42637481967644675,0.0183555369751689,0.06345087501043573
519013,-0.35939318269779413,-0.41296356909690496,-1.2311807069242247,-1.0027251020720502,0.14732170393615018,-1.1909615226353132,-0.6749837299150229,0.0074893499573407,0.039859513539026586
519018,-0.8614742107131826,-0.09067719212117721,-0.816759127228301,-0.29035424334943166,-0.4455035444562612,-1.1159273368937415,-0.6034492757936826,0.0058540112785649,0.03466678488711493
519026,-0.5129900538091979,0.007720251243145519,-0.07275800798042001,0.4998000099222353,-0.19630079106545384,-0.22876588086773778,-0.08388241209290477,0.0358804139912185,0.065610742851977
519089,-0.44710467992038394,0.13514388522960052,-0.8374565840388666,-0.6972819849767369,0.2225407741595529,-0.6088776934386223,-0.3721727138309094,0.0202363100968619,0.06958229394988244
519110,-0.37009612356195837,-0.3858779572750315,-0.8845335900967857,-1.0359898329352237,-0.3410428207596474,-0.48768883328992996,-0.5842048596530961,0.0009157517063031,0.030731564950395623
519158,-0.056610524362610715,-0.2579236138229035,-0.5845629768179639,-0.9560927323736095,-0.6596935668180194,-0.9869893631967654,-0.5836454628986454,-0.0108870044073117,0.06987112242604562
519172,0.5387686847001697,0.07746163190837502,-0.9156367629365357,0.2622990460761242,-0.1149477879037244,0.5139643628079011,0.060318195775385,0.0163529614237606,0.04989104723131776
519173,0.5545001796409089,0.0828914377927385,-0.9154053175412273,0.26722595059032217,-0.2007772381159386,0.44465973050059493,0.03884912381123309,0.014351304842931702,0.047743629795555576
519181,-1.2186023619946893,-0.21904448069407423,-0.47650801831293554,0.13663443735467862,0.6579785619411818,-0.4542465738011837,-0.2622980725845037,0.0321758787958522,0.06356346592541241
519185,-0.5727273855896554,-0.8887034792548518,1.3812995719155705,-0.00777701268155051,0.38161133120407126,-1.3186991549971576,-0.17083268823392891,0.0371066412888089,0.026892624369547206
519670,-0.6491916016296504,-0.1354764538635448,0.17796784474596217,0.4639537246180472,-0.5794713193265847,0.038235152108941295,-0.11399710889113819,0.0248412302872625,0.04306650556537357
519672,-1.1071104990646277,0.013445386470132603,0.15238885953621883,-0.005910416748877045,-0.03620424446627251,0.4673093091464877,-0.08601360085448968,0.0184056204074003,0.04847080032182394
519674,-1.3513039616942066,-0.8104474944648412,2.6117960119166197,-0.4052609858945808,-0.15201974290680695,-0.7824851748097413,-0.14828689130892625,0.0432231729813672,0.07979607049350398
519679,-0.39256401217300757,0.2813518037554136,-0.7567679813336798,0.2239134831986238,-0.7487738354822285,-0.5383657197942504,-0.3218677103048548,0.0200712088128796,0.042316724669345
519688,-1.16857958809403,-0.4899330411149058,-0.6888990105212555,-0.40244267888524454,-0.18046268459695014,-1.4968701701203542,-0.7378645288887901,0.0084335144521205,0.04775439526110155
519698,-0.5614692665992246,-0.2028645801085492,-0.7128894554579303,-0.3112405370567535,-0.2164609797182591,-0.6640123796289372,-0.4448228664282756,0.008386301525097,0.0704965586102714
519704,-1.1639192177550708,-0.6667002265393288,-0.4275027681929855,-0.9430282697106664,0.1962689270914336,-0.8907078349672113,-0.6492648983456382,0.0074123020035549,0.051328320771997366
519770,0.1822562993121012,0.03525100309069622,-0.8011585574644222,-0.19462259755835423,0.7360067545121748,0.36984325133548657,0.05459602553794705,0.0376355243517906,0.06185961633150749
519771,0.36759093263471004,0.033857373544751844,-0.8070003977307386,-0.19805240743242755,0.7386821001005184,0.3860595866089052,0.08685619795428656,0.0377821022107242,0.06176364101087234
519773,-0.0786649249041691,-0.08190520077178443,0.0702537564004787,0.15726435184787074,-0.2778347663743796,0.3253848923620478,0.019083018093344024,0.0198844862273969,0.061303691891330836
530019,0.28856109935347735,-0.1760370401470826,-0.19804325840234355,-0.3075506087815526,-0.15997986128389705,-1.119560411405915,-0.2787683467778856,0.0068101994624386,0.07084991289047
570001,-1.7623148185727004,-0.07394494377748928,-0.29081438339324805,0.29583971407825704,-0.19260508370937235,-0.6975374363157578,-0.4535628252817185,0.028730634835778,0.05082864932497996
570008,-1.0376417109668128,-0.04896136333051668,-0.35540320684553917,0.3736509199145993,-0.08220733766572848,-0.9206409553569159,-0.34520060904181893,0.030192803978219798,0.08062379194678025
580001,-0.18768844575542876,0.3315915332520896,-0.29947137436222837,0.21392442014714358,-0.07452574583152298,-0.4538459764729055,-0.07833593150380873,0.0401442996698237,0.06444570719318335
580002,-0.0897205277176004,-0.8522387301685848,0.05682592054347737,-0.44263757394513753,-0.3152272784676032,-0.04967837356484511,-0.28211276055338225,0.0008387809226583,0.06488864033015487
580006,0.2900009226545119,0.3469671715926815,0.8378150631539658,0.4661756570457758,-0.9982796804737101,-0.6388440727390889,0.050639176872355994,0.0164518180211361,0.06303520646244443
610006,-0.9668612541376054,0.36795715935604734,0.282814453556294,-0.374809130291449,-0.5347963345942469,-0.8091487632285006,-0.3391406448899101,0.0023593446636821,0.0702992020843248
630001,-0.5417417933188865,-0.477290422362645,-0.45618025646050964,-0.7289676344329706,-1.1057126204721588,-0.5831723326776996,-0.6488441766208117,-0.0110441703170539,0.04689430417294468
630002,-0.8077876003590175,-0.39189073119655377,0.07669337506009286,-0.597293039031145,1.3688985919942365,-0.905863612361884,-0.2095405026490451,0.0325467572862088,0.055057155598358505
630010,-0.7127557045944245,-0.011903386457064388,-0.5492912847116012,0.1791809450925697,-0.5795025902084711,-0.2685231097526998,-0.32379918843861527,0.0239497496347897,0.05421437854503865
630011,-0.1329971210915589,0.10753311195190124,-0.6964091873485447,-0.5062128784368313,-0.039996741725840224,-2.3519061821139235,-0.6033314997941329,0.0193038445774016,0.035953710501297295
660005,-0.4018395033905502,0.4153550402486645,-0.8402687281645467,-0.36300679379974843,-0.4243804619338231,-1.001884672338613,-0.4360041865631028,0.0117034284132716,0.041634055203030644
660015,-0.16389550016924018,0.47653314814769687,-0.4270258585189637,-0.7504276428855605,0.5237576323157649,-0.7403658269207998,-0.18023734133851707,0.027268419578872802,0.07777463765206087
720001,-0.6463000819484916,0.015997854139582462,-0.5967271342280529,-0.04392912335935806,0.2847012436426515,0.27751848639497245,-0.11812312589311606,0.0305620826586674,0.06931699840727804
740001,0.5396461198904423,0.06163423409728419,-0.7997375390274754,-0.565271403094797,-0.2615517399724764,-0.28463290298059685,-0.21831887184793652,0.021377050436207,0.04429723745474484
952004,-0.17531302622816605,-0.9093536580820181,-0.17456902462794155,-0.2984913421046387,-0.3190463383418914,-0.9203343215321751,-0.46618461848613846,0.0051335458709199,0.04936910799314362
959991,0.34452983814520777,-0.180170963590092,-0.8249890943941866,0.1591611204926953,0.04410686723771862,0.260818973371192,-0.03275720978957749,0.0050203126537921,0.06462495934759373
