fund_code,risk_asym,de,oc_conf,rc_mom,anchor_high,ICI,ISDI,AS_improved,ARG,return_volatility,rsstab_lag,mppm8_lag,sortino8_lag,sharpe8_lag,SDI,lsv,TO_wind_clean,mgr_total_tenure_v2,log_fund_age,log_aum,timing,基金经理人,gender,education,CFA,school,male,has_CFA,master_up,top_school,ff3_alpha,ff5_alpha,ex_hs300
5903,0.005279553144429131,-0.24538979770002478,-15.229841187417053,0.09845613308932732,0.8960825149803107,0.256282935483871,0.2998249573259838,0.8257246053479923,0.2287381660388361,0.12731635475572486,-0.03838611520270248,0.0005322365216482795,0.33296651594400667,0.19822352106157423,0.0,0.09055366843928653,267.0783240918534,647.5,1.0280830396245673,0.35304132788982395,0.6999759016857462,孙硕,男,硕士,否,北京大学,1.0,0.0,1.0,1.0,0.0390819382461009,0.0346191411652569,0.036569921742914055
5914,0.03795360791658553,-0.10605654384601555,-8.046905397447956,0.07743454409249222,0.821813914302413,0.16398736,0.3894323083155395,0.7887002659377655,0.07622267370263995,0.1275715018813705,-0.03680447442625942,0.047148077061456704,0.1488749908011629,0.16838725777572772,0.37118497136664164,0.08420152865586486,235.00177903226816,955.0,1.3111966578030945,0.5680554287886568,1.970592863919048,江山,男,硕士,否,,1.0,0.0,1.0,,0.0546739702193289,0.035179814544973,0.04908897069876457
5939,0.10454739457170983,-0.14983656210840243,-0.3127365210248051,0.08450409418581974,0.7706260030877549,0.34531108000000005,0.10439957969091246,0.7886168587476458,0.059823578245320655,0.17701124681073901,-0.03033121648379953,0.04819072828398184,0.07019479417063614,0.08756280829456248,0.40947972071164496,0.09432595545462737,150.52348014723913,421.96,1.3748373951996091,2.9635065686060513,0.9895516673080575,张姝丽、邢梦醒、高京霞,,,,,,,,,0.0485391171725762,0.0427908730141525,0.052698429400324404
5940,0.10443656267857965,-0.1502119374837778,-0.3127365210248051,0.07141515293080286,0.7706572708522131,0.3496216,0.10163750048819069,0.7842675315588593,0.060061826885003174,0.17683164164443416,-0.030285020784770002,0.0444279591093198,0.04581885240292175,0.08022247379346178,0.40906790890233136,0.09296719718840343,150.52348014723913,421.96,1.3748373951996091,2.9299074391191584,0.989638579424074,张姝丽、邢梦醒、高京霞,,,,,,,,,0.0475012251708274,0.0417783629973911,0.05166118893481034
6025,0.022107678342726225,-0.046339451821496735,-16.06753609660319,-0.038314947757176844,0.789684522351804,0.40928104,0.28448227383413693,0.8330094789579826,0.0507935845217323,0.12057129150907722,-0.031806868523463226,0.004838538109429887,0.30546782660611793,0.17142368632124677,0.494454525738549,0.08787030164410559,219.32892224444024,664.52,1.4167425349850695,0.7289400448770482,1.4308314041625008,刘慧影,女,硕士,否,,0.0,0.0,1.0,,0.0401510477480833,0.0146254996788066,0.02684159322285227
6154,0.04911143782201783,-0.11183329904175641,2.2189264370754582,0.10296391145421102,0.7205061938621884,0.24949252000000002,0.23065951869118173,0.8205407603126719,0.05200228402543195,0.14973265327281035,-0.027442975894519068,0.016813477529743697,-0.06207133745368544,0.0988836445214506,0.38460107282355743,0.07806042889237645,116.45572360904664,1455.44,1.3420538133360762,1.5239223932248738,-0.1374630505149328,刘畅畅,女,硕士,否,,0.0,0.0,1.0,,0.0307236603512933,0.0081414797397176,0.03752654856070686
6250,0.06212961082638452,-0.25267537327694994,-13.424311823467015,0.15324791795155893,0.8252823810012031,0.34986311999999997,0.1085666526311961,0.8109118171636193,0.0547898448343698,0.18480118164848877,-0.032931728429729565,0.015781983004131302,0.22538182312541716,0.09455342371648395,0.33428142403043026,0.07821601186716017,193.2246994751178,591.56,1.3128977051757587,1.8854562563737705,1.7812858171877142,赵隆隆,男,硕士,否,上海财经大学,1.0,0.0,1.0,1.0,0.0487692174142877,0.0398412518008718,0.04760044972132671
6271,-0.0017664658359395993,-0.09097270422025322,-10.999448205959636,0.21062916450094438,0.82461985251236,0.24797404,0.3040211591622111,0.8049161114685245,0.058583622785824796,0.11326623888654021,-0.022123417378586502,-0.018363449403607495,-0.1464813566232032,0.14513418333094177,0.2756368627623453,0.07071762541847557,190.03710726146568,861.36,1.3162881115202867,0.0,0.2009447740879532,陈思余,男,本科,否,南开大学,1.0,0.0,0.0,1.0,0.0157306381486966,0.0021647206739474,0.015273711699333146
6281,0.05960802530175221,-0.18052820856881158,16.21591706309555,0.15041081639378853,0.8761954667353475,0.26682716,0.2450593113394139,0.8239365232420539,0.09611379757646586,0.1746899543701629,-0.04247670449637061,0.05469546867603834,0.3663937039604209,0.3254065007364848,0.4472412017845803,0.09487016317365754,285.5773832494397,1071.72,1.3162881115202867,1.6257762481328895,1.271275445477564,耿嘉洲,男,硕士,否,,1.0,0.0,1.0,,0.0506327500832988,0.05491400555898,0.04714937132047611
6314,-0.026883505989621158,-0.20081489434409305,12.33443940313682,0.0362978877506335,0.8781776544845894,0.13675952,0.3410157816560496,0.7908755508258472,0.07542084158861279,0.1279154873003434,-0.022437108165487895,0.06677404921733801,0.08022340440992579,0.2024719948811117,0.2294279346632836,0.10703183361211285,234.53159425197381,1142.0,1.2234700835018624,1.9479697976015853,0.4533504179349307,王喆、叶天垚,,,,,,,,,0.037226811370063,0.0190080316043888,0.03786746861917077
6315,-0.026779759957022257,-0.20081489434409305,12.33443940313682,0.031618737469476535,0.8808515719808178,0.13976208,0.34597816888597527,0.7882435508258472,0.07592500252788696,0.1279621795412237,-0.0223950694632933,0.06352670737144885,0.06966751253769947,0.19539783612473413,0.22902344966447874,0.10298704973505339,234.53159425197381,1142.0,1.2234700835018624,0.47709797585475655,0.451436763429983,王喆、叶天垚,,,,,,,,,0.0364182064776039,0.0181277395456428,0.03710668398213987
6522,0.0181288434289554,-0.17114511522650233,13.424940858873795,0.3012537701532917,0.8773762019430555,0.20303188,0.40182205963478596,0.8315198805313422,0.0854002812378793,0.1377436593236318,-0.02797977317305157,-0.004584064109755471,-0.10167905313507002,0.10686915228339888,0.3213295329304089,0.09509869502892723,411.6906777683614,685.32,1.2869585971701634,0.0,1.020882445360677,唐家伟,男,硕士,否,华东师范大学,1.0,0.0,1.0,0.0,0.0388409597842584,0.0066685171181609,0.033310647680691224
6523,0.018065651602634177,-0.17114511522650233,13.424940858873795,0.3012537701532917,0.8773762019430555,0.20303188,0.40182205963478596,0.8315198805313422,0.08579011948415637,0.13746384762089517,-0.02797884851517164,-0.013139707269132696,-0.15510903466169798,0.08954802305825779,0.32192772767943945,0.09509869502892723,411.6906777683614,685.32,1.2869585971701634,0.0,1.013673722250742,唐家伟,男,硕士,否,华东师范大学,1.0,0.0,1.0,0.0,0.0366372182757967,0.0044709233362879,0.0311276652133924
6533,-0.005996589602544943,-0.08376700192627418,-2.7942676937403594,0.1391131146830243,0.8026290770148623,0.19741604,0.19561253801979006,0.793917178786313,0.07330693944115606,0.14321944419227942,-0.03425588719710832,0.1415592678328721,0.09576890331211957,0.3740165791120791,0.42616181203281633,0.08354968297524577,244.20501730817293,1047.24,1.263701346539621,2.8452990515982823,0.9302505073110288,刘健维,男,硕士,否,,1.0,0.0,1.0,,0.0711745568730571,0.0479438119630185,0.07518594008467953
6615,0.006843700199221219,-0.10540472801809098,11.601219835310136,0.03566876884972202,0.8392379621607375,0.246535,0.28182174921602965,0.7903121059684328,0.10240342966053465,0.11594766450612123,-0.03026532179672848,0.07697381952154102,-0.3856907662222022,0.2419838222258757,0.45677369079587016,0.0934641322852587,200.9425057598023,681.72,1.236826415381125,1.6352681258979334,1.5935884721975226,夏雨、马丽娜,,,,,,,,,0.046541448322413,0.0421722019816065,0.045542113832452706
6616,0.006854047231670637,-0.10540472801809098,11.601219835310136,0.03566876884972202,0.8394144285572601,0.24685004,0.28278477921435374,0.7900921059684327,0.1024403206881002,0.11583428259219308,-0.03027376605710533,0.07299375280854828,-0.40422432982989304,0.2321425958897149,0.4564036549761714,0.0934641322852587,200.9425057598023,681.72,1.236826415381125,0.42452138150544516,1.5898529927199976,夏雨、马丽娜,,,,,,,,,0.0455263259189863,0.0412374951530188,0.044524705136838344
6769,0.015297290243045622,-0.16335005197506977,0.467552571499365,0.02731837500239788,0.8664657851327408,0.15981308,0.3448809972119822,0.7551177917965299,0.08534029387257819,0.10793564763832685,-0.02453087670799367,-0.02434987237045159,-0.19240791634759458,-0.03090708150142198,0.38928989152982946,0.07669754333247795,284.60206195291596,619.52,1.1215140553046508,1.4851755753650175,1.1398806194843945,林皓,男,硕士,否,,1.0,0.0,1.0,,0.0216120690371073,0.0051328128007715,0.021355463094552562
6887,0.049298366511396366,-0.22822675121276612,41.16575577853504,-0.0578064182830917,0.8927301773411164,0.37002844,0.24717538668527195,0.8176965995099919,0.12750282446779346,0.19837904392355238,-0.0465314069196104,-0.11251100918737603,0.13818372528765488,0.08920287854968079,0.4372889704457511,0.08498220961771635,550.6596078538407,606.92,1.2618805400660615,0.6187973340942549,1.0226041898647222,周建胜,男,硕士,否,上海交通大学,1.0,0.0,1.0,1.0,0.0535167376664025,0.0220129956510113,0.04483796393121097
6888,0.049297097464173725,-0.22822675121276612,74.41200120930017,-0.06396013305198031,0.8925541874671262,0.36875048,0.24717538668527195,0.8157128673477891,0.12863977238578378,0.19838527756469232,-0.046536885073763884,-0.11297341320193353,0.1375050857199692,0.08876917009288085,0.4373135723210558,0.08395448693628994,526.8907003113104,606.92,1.2618805400660615,1.7403055137148613,1.022974482546046,周建胜,男,硕士,否,上海交通大学,1.0,0.0,1.0,1.0,0.0533719331845159,0.021929657693006,0.04471595596531306
6904,0.019482302159571238,-0.0879703353342981,2.251265656963865,0.07173318176082788,0.8535723578513954,0.15098767999999999,0.25513711016600327,0.8007860682011366,0.06928791721032701,0.09829774976704812,-0.025374319542536973,0.05350778233262156,-0.20895119458144587,0.26798116289246865,0.41277810054409625,0.08535636363391548,264.7367516795387,1415.72,1.2147437315088867,1.433410327393397,0.4503725498086293,薛小波,男,硕士,否,,1.0,0.0,1.0,,0.0270558195155992,0.0213415121179596,0.029996300169903057
6905,0.019462877978426357,-0.0879703353342981,2.251265656963865,0.06963527966292578,0.8536146250665507,0.15164244,0.250124218976365,0.7996600682011367,0.06854777279337265,0.09818181158916495,-0.02527371461185796,0.048262296747761134,-0.10854983332689391,0.25289465679711165,0.4149530512273687,0.08476246874223432,264.7367516795387,1415.72,1.2147437315088867,0.8692239111468928,0.4437598603869515,薛小波,男,硕士,否,,1.0,0.0,1.0,,0.0256956435535779,0.0199585963024282,0.028668643908768058
6969,0.058162578428921904,-0.13127887719407766,0.7035553688298187,0.10577010605558065,0.7773627524202873,0.23374116,0.255337833654739,0.8115189036150602,0.05916297312237747,0.12295206301514275,-0.027106380740330276,0.04214198826350658,0.08305710697982548,0.10578325524911254,0.5058655034222419,0.07582450718668936,191.90210330383724,769.4,1.2554705288132062,0.33624006512252314,1.2440262899810195,明兴,男,硕士,否,同济大学,1.0,0.0,1.0,0.0,0.041564825819252,0.034462987286061,0.03717644107796496
6976,0.0015027196499922675,-0.04669375711690125,-4.147408128848638,0.07545212344635431,0.8373063524646303,0.14173439999999998,0.2735023319177773,0.8251559877331289,0.08820098637368147,0.10470300035689398,-0.02403736236786233,0.039300938162882465,-0.04187649857278973,0.33530533698764453,0.315814153305619,0.09815964335479414,222.53715810477573,746.92,1.2563898191927978,0.9078241459557946,0.0697637032915248,黄奕松,男,硕士,否,,1.0,0.0,1.0,,0.0280449576372612,0.0030471789401624,0.02924287930668289
7049,0.028824436467321128,-0.10554524191732183,0.6499028215135897,0.06128279478687489,0.8607818418954072,0.15838996,0.43555250698086984,0.6681857574292904,0.1105638040454398,0.04692631642888901,-0.01488300598284698,0.029801609857378335,0.39007502941185557,0.15496906791737047,0.7813237391080327,0.11935861150313276,522.5873609652042,385.96,1.2948374539011434,0.3183482816449597,0.3131685324879714,林清源,男,硕士,否,美国宾夕法尼亚大学,1.0,0.0,1.0,0.0,0.0310179045435697,0.0104020065265001,0.030980704005848115
7113,0.020312813391039703,-0.0412814899187866,-10.885994821239589,0.08604577019790859,0.8728637194030289,0.21333728000000002,0.29509312740683563,0.826139222887048,0.07437489692918636,0.13649495081026167,-0.03568847260149962,-0.04785529704534279,0.06129183021628773,-0.00890382892054313,0.3356667641001523,0.08651639585871805,348.8370718910582,416.04,1.0243204048426715,0.8989677425751538,1.1811879526443856,胡泽,男,博士,否,,1.0,0.0,1.0,,0.0345375597132378,-0.0073588930817409,0.02846308297401645
7114,0.020297378729000764,-0.04822593436323105,-10.885994821239589,0.08604577019790859,0.8736996716358318,0.21431619999999998,0.29278909774725015,0.8248232228870481,0.07428691450534082,0.13642190231211068,-0.03567774903110276,-0.05025210037594371,0.05211483331969147,-0.014497648135877067,0.33513331236623656,0.087668800060349,348.8370718910582,416.04,1.0243204048426715,0.21416084705190247,1.185012321819666,胡泽,男,博士,否,,1.0,0.0,1.0,,0.034028736214238,-0.0079559135186638,0.027938922517112594
7305,0.025073848345961172,-0.22477394508608403,-5.641598053791471,0.10314294803660115,0.8396917066270937,0.3087589230769231,0.17152091520433785,0.7519117896670072,0.19425345756977566,0.12029467491973037,-0.03402129097321753,0.03395114826375971,0.8985327303630894,0.16670263506096142,0.0,0.08838380359655983,232.94833536863678,1191.4074074074074,0.7736176637148741,0.4809345371291687,1.457908277739352,高诗,男,硕士,否,,1.0,0.0,1.0,,0.0305802224299585,0.0122866362965343,0.029681241010492136
7340,0.04296937842703444,-0.11587877360220256,-8.725306507416681,0.15076938691207825,0.8416217461847849,0.2595352,0.1331739251473231,0.7995455636927281,0.08756064236083345,0.13201655131330667,-0.03307507547926204,0.005717867881197096,0.10783517737160825,0.05571020327118678,0.3595663472791007,0.09238686856395197,255.01696974173694,1237.72,1.2253941503071888,2.773206550150634,1.7929264400596532,王博,男,硕士,否,清华大学,1.0,0.0,1.0,1.0,0.0296609455011292,0.0239576516023514,0.028044914091235423
7341,0.04295868986388684,-0.11587877360220256,-8.725306507416681,0.15618178170377853,0.8410118106891354,0.26242156,0.1331739251473231,0.7957915636927281,0.08880967488896616,0.13174961221698217,-0.033018442758388306,-0.0025264039502416657,0.07756089244129999,0.03730411928403363,0.359414436213683,0.09242278632998988,255.01696974173694,1237.72,1.2253941503071888,0.6337234498012645,1.7917671563390831,王博,男,硕士,否,清华大学,1.0,0.0,1.0,1.0,0.0274847911407793,0.0219031045523169,0.02586020163027162
7343,0.04560374433787033,-0.05955383875355358,1.192312820506819,0.19565586797172996,0.7717141946354951,0.28544208,0.19354648361568486,0.8302563496058268,0.08611806984476228,0.13079352771259467,-0.024385143476100313,0.0834417737568919,0.38369107996619073,0.25464146802216037,0.33273248596935284,0.08752209922494725,124.2531911509974,1319.88,1.2244327954390704,2.751768100779833,1.093457634935027,王贵重,男,博士,否,,1.0,0.0,1.0,,0.0473243850590313,0.0364658813893364,0.04403663699026225
7346,0.021443565736566788,-0.16855117136333217,-0.4112931618344556,0.036115028350729224,0.8665121425190021,0.26473048,0.20052406555256858,0.7941285847097451,0.06353070662517067,0.15030021781105787,-0.04008866133357909,0.07177147331849175,0.010306822172501288,0.2131584013884371,0.2886552700622138,0.08215704438465377,204.23560070350877,737.4,1.232086068877569,2.7485074322601406,2.0382098978419525,蔡荣成,男,硕士,否,,1.0,0.0,1.0,,0.056145314953322,0.0560373816486776,0.0529766088951218
7349,0.029980625470483694,-0.09070748538782068,-1.4569523797651498,0.23085612381967324,0.7870932813058343,0.24266,0.15500234910984573,0.8396308519141985,0.06497861127611726,0.16187747169446717,-0.03749311966973044,-0.07398523765281577,0.18534874945357388,0.002641348644734916,0.4068974820184383,0.12111776906775319,73.10241168117395,906.2,1.2253941503071888,2.337875190276133,1.4518665056116151,高翔,男,硕士,否,华中科技大学,1.0,0.0,1.0,0.0,0.0170596128973107,-0.0033993739330328,0.018499466387205222
7350,0.0008531456668564782,-0.09516574163519831,-1.7359084706837895,0.2860976682898845,0.774982385008147,0.24942422727272726,0.12620963002561095,0.8448645072493632,0.05216901240405137,0.13970421463369437,-0.032449460353632206,-0.19675646328210478,-0.3699822162037742,-0.19025748197447603,0.46039213625542696,0.1256241153920528,71.41458597326552,976.9545454545455,1.3748863341434516,0.09391504783712036,0.8408670971646918,高翔,男,硕士,否,华中科技大学,1.0,0.0,1.0,0.0,-0.0065268188902203,-0.0165622978751739,-0.0010799705155608884
7353,0.0249516973543791,-0.0813382458728726,-2.855441231324659,0.1358240982227146,0.7863083951235497,0.15932936,0.2376188966734275,0.792338025500425,0.10515664564541143,0.12291868563727437,-0.028768315453297943,-0.09026908029973844,-0.5952476325828513,-0.1632869564727756,0.44822147837748383,0.08966732606877253,122.15496327133788,895.2,1.2253941503071888,2.179280434527486,0.6857931122587391,胡志利,男,硕士,否,,1.0,0.0,1.0,,0.005992348020907,-0.0185234001310069,0.0010695873009466616
7449,0.0233555403467056,-0.06610931575206015,-8.793298631469776,0.12675624656241025,0.7634542680426419,0.14233128,0.18878749533439074,0.7904806326772111,0.06080608650987128,0.0947483569693758,-0.02335694708588341,0.07266167572419181,0.11852994589465517,0.3223961803101602,0.2693384552258715,0.10250660440165933,132.4710147387321,808.32,1.1888769197568756,3.279182038518392,0.3861299004969273,杨世进,男,硕士,否,,1.0,0.0,1.0,,0.0317250058402507,0.0106113842612039,0.03302192074386827
7450,0.013111419475552737,-0.06610931575206015,-4.523273676152958,0.1306021897392338,0.7655741877560128,0.1599076,0.20866217145635887,0.780646769279488,0.06146944368775111,0.09459761105634766,-0.023331944967763092,0.06688966331008608,0.08099960203261657,0.30558372664813094,0.2691565881501564,0.10756300658123581,132.4710147387321,808.32,1.1888769197568756,1.5321601733841612,0.3875156989810394,杨世进,男,硕士,否,,1.0,0.0,1.0,,0.0302237621534681,0.0091784177910204,0.03150432703400361
7490,0.054901935818222704,-0.039594526924138174,-11.320051937782686,0.03519902161049892,0.7890569569901449,0.50008144,0.05190638243692652,0.8808229385156419,0.04817090403659439,0.156946725205953,-0.033778643132203315,-0.044119515046624896,0.004795319204971774,0.07917845052747469,0.359114453427389,0.08310236489256573,184.37805938955375,1382.72,1.1817359596244976,3.317889516704235,0.8747306187539658,郑晓曦,女,硕士,否,中国人民大学,0.0,0.0,1.0,1.0,0.0343154348353429,0.0074374515095833,0.032858205684238355
7491,0.05482633524639767,-0.039594526924138174,-11.320051937782686,0.03134801027315275,0.788541007892516,0.52559564,0.054699752967207804,0.8608910726178769,0.05177714360862254,0.15662774130995583,-0.033659776540487144,-0.052470290330156905,0.07141019869420613,0.06493631817633215,0.3592108105583205,0.08387686228523851,184.37805938955375,1382.72,1.1817359596244976,2.065688182029994,0.8764408168517862,郑晓曦,女,硕士,否,中国人民大学,0.0,0.0,1.0,1.0,0.0320986541669226,0.0053984948993299,0.030648416467973113
7639,0.005287765170260733,-0.06059286608627292,2.532325611986478,0.014559222483454029,0.8332817369250436,0.21824707692307693,0.3760066331069124,0.7543515100879886,0.16401883130469697,0.0650587270346925,-0.018188629803326143,0.005914846331013014,0.054753488845385646,0.10314648727922203,0.0,0.07818659584754414,208.64135527867586,1049.0740740740741,0.8780004240482491,1.9800456919841947,-0.0949265208380153,马磊,男,博士,否,,1.0,0.0,1.0,,0.0074192727288069,-0.009249383909816,0.00692025766320629
7731,0.036447762479569754,-0.06393183643536053,3.064951554114106,-0.001854566715247829,0.7973880396086228,0.3348104,0.1880070039124435,0.8792790496841615,0.06591098388562851,0.12257338551245742,-0.028008354054980436,0.027933531757251145,0.5278015767018536,0.20180168301807863,0.44109726889666256,0.10112517759757013,239.20021879217592,586.6,1.0732353298811748,1.7497839523264493,1.1764977497945284,范明月,女,硕士,否,清华大学,0.0,0.0,1.0,1.0,0.0260534750059107,0.0179791639420916,0.02484744275884452
7895,0.014897521304622822,-0.07514625927999516,-4.3570788116146515,0.26839554769219914,0.8331029851883105,0.12362052,0.30790839910265366,0.7879188526808779,0.07085876750652904,0.10597356483912797,-0.0210630288313572,-0.04165056274225037,-0.359778629191595,-0.0832542454751507,0.47151179548672706,0.07102797383275217,169.5218120949593,835.32,1.090184877147608,2.060558607402508,1.055181155738338,刘杰,男,硕士,否,外交学院经济学硕士,1.0,0.0,1.0,0.0,0.0107089545568368,0.0027070779812084,0.006984045573678485
8185,0.037200291058352306,-0.04741864106736347,-15.246443458145686,-0.026799656992406364,0.7859983007583758,0.432188,0.4714898736242219,0.854399967539314,0.2057996708738856,0.11392069711044904,-0.03196265461512764,-0.061936298522102716,-0.342792158667169,0.042959025858485156,0.0,0.08739943604081729,379.81840166584897,630.625,0.8232744107029347,0.7141792786393681,1.247791041848522,邓心怡、周靖翔,,,,,,,,,0.0228357644482418,-0.0074382039301495,0.012826027377806623
8208,0.021941863853450923,-0.023929326404545873,-0.6652489921341541,0.17950165380819122,0.7942910679426092,0.1590468,0.2423135326777427,0.7486459835663928,0.07197626657317059,0.09842280152898578,-0.0187088500708981,0.0622473405122465,0.09244993220112976,0.172566940960747,0.4303109596403836,0.10057131914848173,132.53423870353828,1199.72,0.954398139308306,2.183871748990521,0.6195446238486613,张迎军,男,硕士,否,,1.0,0.0,1.0,,0.0300169223693357,0.0191571416184537,0.02914473046260295
8467,0.02085796672724515,-0.04113178982787294,4.26799305623629,0.16839543605512636,0.7943249012812812,0.16062768,0.2406317112644061,0.742488816346939,0.07555137625400911,0.1009065357149806,-0.018993885050407527,0.044383174570378915,-0.028550750972584277,0.11481898981004186,0.4898284713776275,0.09793077955190749,134.9558146598481,1188.72,0.9365803706141722,1.9454601301165524,0.5722549320196025,张迎军,男,硕士,否,,1.0,0.0,1.0,,0.0242123276476613,0.0161639076453774,0.024273302589295605
8528,0.012856515111370866,-0.14704290654269705,-1.793823912067426,-0.0874800515062279,0.8864954608102589,0.26376170833333334,0.5663016095054015,0.8203778867161674,0.2160895991930953,0.12306113040654341,-0.03209616845882927,-0.05612240614343487,-0.0946227971365397,-0.05170996209908977,0.0,0.09586203028385022,364.9126082716329,611.8,0.7524508411136287,1.7746312879838333,0.6331059560640376,陈文凯,男,硕士,否,上海交通大学,1.0,0.0,1.0,1.0,0.0393319958045158,-0.0106957681568864,0.037794579054507976
8555,0.03673461389800942,-0.11335453989851774,2.9708878728815247,0.2239851162743259,0.8503440661638445,0.2642004347826087,0.4320051658407534,0.8143423400853781,0.18455362093605213,0.10236426824901428,-0.03028685272712321,-0.05552896325487065,-0.08926662537663588,-0.12099010755195368,0.0,0.0771765976550452,213.2784012433562,403.3333333333333,0.7929934682968843,0.7064978490452183,0.3858200808756432,彭雾,女,硕士,否,,0.0,0.0,1.0,,0.0257127686597624,0.0033973546185805,0.024111276593711664
8734,0.005320073717641666,-0.11757133071283592,-4.696425401708588,0.09643152300186134,0.8217621818807586,0.29952364,0.21237746967525684,0.7692306565326088,0.1897102760686825,0.08746961184118401,-0.0217172402489926,0.016521834411448878,0.24938712913141536,0.10971411841923133,0.0,0.0908322873937663,217.55323536003598,735.28,0.899873185617626,1.41367675317871,0.6987450847224278,高扬,男,硕士,否,北京大学,1.0,0.0,1.0,1.0,0.0253366425500199,0.0151252455904933,0.02005922114879374
8988,0.0048411991949087775,-0.1446040988097064,-24.294090104301578,-0.022267414973690187,0.863869552352833,0.24739775,0.31910225470567477,0.8219381302188369,0.21890024715320897,0.13489263324120546,-0.036565622893692064,0.030898140167296074,0.26607193623862463,0.2297886406977078,0.0,0.1108911935286095,412.12622308141744,784.4583333333334,0.8442698932626619,0.6627388078152013,0.1534709699342798,郭玮羚,女,硕士,否,对外经济贸易大学,0.0,0.0,1.0,1.0,0.0590065542121767,0.0428614500549803,0.052803060505800505
8989,0.0048406929246024655,-0.1446040988097064,-24.294090104301578,-0.022267414973690187,0.864196943053745,0.2482875,0.3151104830123464,0.8212841037975632,0.21890024715320897,0.13475004551309058,-0.03653076002839861,0.026962591388743296,0.2504087950462904,0.2213119287143243,0.0,0.1108911935286095,412.12622308141744,784.4583333333334,0.8442698932626619,0.6161097255942171,0.1542978250028274,郭玮羚,女,硕士,否,对外经济贸易大学,0.0,0.0,1.0,1.0,0.0579658800132276,0.0418353149511181,0.051755568743840887
9049,0.04275798432586697,-0.12799689448659635,4.848547683866249,0.15301297298632452,0.8067325732678435,0.22545828,0.2547822062550789,0.8143558525078751,0.20508051677968867,0.12162274723659217,-0.029236429057129046,0.0815213615056501,0.2898370998264431,0.2818616258451009,0.0,0.11533121572020365,148.44188188563513,1111.72,0.7608950102670655,3.8274144790207822,0.8068289193795318,祁禾,男,硕士,否,,1.0,0.0,1.0,,0.0459378370511949,0.0329709264115956,0.05092264823743581
9062,0.03982306001687431,-0.0393719108328282,-12.55095405076305,0.0040043290043289366,0.86177073890649,0.3012515833333333,0.4167570715027211,0.8540763514114125,0.23193837969667652,0.13621504144303043,-0.0409595463689489,-0.00817346682144764,-0.17025111017975517,0.16168856467296872,0.0,0.1210518320994922,257.3446456229665,522.5,0.8928405344991805,0.8688347382279421,2.2355912506706903,贾雅楠,女,硕士,否,上海交通大学,0.0,0.0,1.0,1.0,0.048472379130572,0.0256743948552309,0.03871610597876228
9063,0.03972340633257085,-0.04221736894883829,-12.55095405076305,-0.07566808191808197,0.8616764593056326,0.3008845,0.41550393080192666,0.8541325383766812,0.23188638855649382,0.13594312349731233,-0.0408689074971098,-0.016163599776319478,-0.0349541834395808,0.1432205492210608,0.0,0.12358992163520445,257.3446456229665,522.5,0.8928405344991805,0.43302456527517075,2.23049533429954,贾雅楠,女,硕士,否,上海交通大学,0.0,0.0,1.0,1.0,0.04637595965186,0.0236162816656455,0.036620369390258346
9242,0.04531265257537523,-0.05480706160889948,4.1672668807236315,-0.027084974669969352,0.8221172642758383,0.1926558695652174,0.2504027022590758,0.8000713504283041,0.19075579195705264,0.09210657563734356,-0.025337669615555992,0.041085605730297396,0.7211327213481636,0.1576178474561501,0.0,0.14069520417137185,193.19981259592168,482.0,0.8189363428140553,0.32522058331220194,1.160818662418167,于成琨,女,硕士,否,美国圣约翰大学,0.0,0.0,1.0,0.0,0.0428690701455182,0.0278539936319685,0.043007560507205736
9243,0.033588446960958605,-0.05772372827556614,4.1672668807236315,-0.02404778509343246,0.8220875934110481,0.192644,0.25013147009301595,0.8000717199935216,0.19076859637354923,0.09191892108275591,-0.025260654143516276,0.036897163770932974,0.6887118061921935,0.1431523975373569,0.0,0.1391764020840875,193.19981259592168,482.0,0.8189363428140553,0.034869634150957715,1.1581613922628342,于成琨,女,硕士,否,美国圣约翰大学,0.0,0.0,1.0,0.0,0.0417938067745515,0.0267336053243368,0.04191401006108693
9707,0.02092114615702145,-0.0853048887432137,-14.75694229561174,-0.06707759574116308,0.8269750729462573,0.36015668181818183,0.42972662842368803,0.8063286832432055,0.1786467955976945,0.12187358630974517,-0.03705636786738269,0.0721914726533663,0.3674875512046412,0.29701245250329134,0.0,0.09715349345597782,225.00003343963408,614.4782608695652,0.7546667177321207,1.8316399627464504,0.0332360270063447,马丽娜,女,硕士,否,,0.0,0.0,1.0,,0.0508690497445091,0.0380681713736838,0.051423657697296725
9708,0.020919418727169767,-0.0853048887432137,-14.75694229561174,-0.034788607507472126,0.8269349522980591,0.35973377272727275,0.42972662842368803,0.805458228697751,0.1787678901684161,0.12173761614286387,-0.03700735816071098,0.06829962248499774,0.34496315101107095,0.28826217122434084,0.0,0.09619576762386395,225.00003343963408,614.4782608695652,0.7546667177321207,1.4870380550214382,0.0340803150879365,马丽娜,女,硕士,否,,0.0,0.0,1.0,,0.0498234531591695,0.0370220395263921,0.05037043666485519
