fund_code,report_date,ISDI
1438,2023-07-01,0.17904375599290856
1438,2024-01-01,0.1518731144562185
1438,2024-04-01,0.310701726101384
1438,2024-07-01,0.29250723292091096
1438,2024-10-01,1.3696194615012809
1438,2025-01-01,0.2996436625554826
1438,2025-07-01,0.08550931160734944
1438,2026-01-01,0.45649504335973534
1475,2019-01-01,0.01775967989065676
1475,2019-07-01,0.028161530286928874
1475,2020-01-01,0.04419904131801578
1475,2020-04-01,0.060741291682161906
1475,2020-07-01,0.0
1475,2020-10-01,0.0
1475,2021-01-01,0.00024906600249059393
1475,2021-04-01,0.00024906600249059393
1475,2021-07-01,0.0009296920395118937
1475,2021-10-01,0.05484066531256784
1475,2022-01-01,0.068983265836326
1475,2022-04-01,0.023199464925266665
1475,2022-07-01,0.020985154491665825
1475,2022-10-01,0.017472335468841006
1475,2023-01-01,0.014628301567614771
1475,2023-04-01,0.007917444128175716
1475,2023-07-01,0.03244387792651336
1475,2023-10-01,0.012477103537155736
1475,2024-01-01,0.007537131456439887
1475,2024-04-01,0.019780017051908384
1475,2024-07-01,0.02348484325543018
1475,2024-10-01,0.08306638683309393
1475,2025-01-01,0.07360345240949415
1475,2025-04-01,0.07360345240949415
1475,2025-07-01,0.022821125842208204
1475,2025-10-01,0.021408665718544183
1475,2026-01-01,0.07068804755427283
1475,2026-04-01,0.04682633444313179
1475,2026-07-01,0.10490543735224582
1480,2016-01-01,0.29093078758949875
1480,2016-04-01,0.16679205651204826
1480,2016-07-01,0.22765616032247188
1480,2016-10-01,0.5576410382658723
1480,2017-01-01,0.6395146929171556
1480,2017-04-01,0.9117117117117117
1480,2017-07-01,0.15008300983910744
1480,2017-10-01,0.26273555158715234
1480,2018-01-01,0.3669148873356009
1480,2018-04-01,0.593784066638654
1480,2018-07-01,0.5032566011805875
1480,2018-10-01,1.6296933827897828
1480,2019-01-01,0.10282803813451238
1480,2019-07-01,0.07187316500293597
1480,2020-01-01,0.0646496836508375
1480,2020-07-01,0.17666791736964052
1480,2021-01-01,0.8759437348750923
1480,2021-04-01,0.3704047539817282
1480,2021-07-01,0.1277580211014402
1480,2021-10-01,0.7051139094508385
1480,2022-01-01,0.16589297218473759
1480,2022-07-01,0.2415254495996168
1480,2023-01-01,0.5922164149051581
1480,2023-07-01,0.9453408193208722
1480,2024-01-01,0.053240590841079335
1480,2024-07-01,0.16936736958934512
1480,2025-01-01,0.37718684394681606
1480,2025-07-01,0.3214894124026585
1480,2026-01-01,0.1020836564150312
1513,2019-01-01,0.04589267289286583
1513,2019-07-01,0.03200623699421295
1513,2020-01-01,0.0859654419155361
1513,2020-04-01,0.07782101167315184
1513,2020-07-01,0.18365331870543058
1513,2020-10-01,0.09630973598662076
1513,2021-01-01,0.05432655850558534
1513,2021-04-01,0.04769599809859431
1513,2021-07-01,0.09176170755017521
1513,2021-10-01,0.2043557442075006
1513,2022-01-01,0.0557328288874272
1513,2022-04-01,0.22508038585208995
1513,2022-07-01,0.09630594092241157
1513,2022-10-01,0.1051727838591972
1513,2023-01-01,0.11775121735281101
1513,2023-04-01,0.11775121735281101
1513,2023-07-01,0.08301474604041512
1513,2023-10-01,0.0585103940472816
1513,2024-01-01,0.10613812661481244
1513,2024-04-01,0.12232415902140675
1513,2024-07-01,0.14881872378008393
1513,2024-10-01,0.14175314638993164
1513,2025-01-01,0.07249418819899375
1513,2025-04-01,0.054856624730817136
1513,2025-07-01,0.08127472997540373
1513,2025-10-01,0.08127472997540373
1513,2026-01-01,0.11607970342910091
1513,2026-04-01,0.11607970342910091
1513,2026-07-01,0.0
1664,2019-01-01,0.33785356226657126
1664,2020-04-01,0.832889097383628
1664,2020-07-01,0.18351715231493151
1664,2020-10-01,0.8577391426145267
1664,2021-01-01,0.7264773801404691
1664,2021-04-01,0.7749522859613465
1664,2021-07-01,0.5714142944074052
1664,2021-10-01,0.05883411433926902
1664,2022-01-01,0.13386502998395228
1664,2022-04-01,0.34535724947617175
1664,2022-07-01,0.08809304660697848
1664,2022-10-01,0.27439866634913074
1664,2023-01-01,0.13725093276176864
1664,2023-04-01,0.4100595318630766
1664,2023-07-01,0.4549313267348716
1664,2023-10-01,0.43430270886330546
1664,2024-01-01,0.819390984986238
1664,2024-04-01,0.40718332991676254
1664,2024-07-01,0.3774035477830976
1664,2024-10-01,1.088833754917255
1664,2025-01-01,1.6256281788823308
1664,2025-04-01,0.1771830660975891
1664,2025-07-01,0.0
1664,2025-10-01,0.0
1664,2026-01-01,0.4256030570814426
1664,2026-04-01,0.09277669296273144
1664,2026-07-01,0.21340912026869918
1665,2019-01-01,0.33785356226657126
1665,2020-04-01,0.832889097383628
1665,2020-07-01,0.18351715231493151
1665,2020-10-01,0.8577391426145267
1665,2021-01-01,0.7264773801404691
1665,2021-04-01,0.7749522859613465
1665,2021-07-01,0.5714142944074052
1665,2021-10-01,0.05883411433926902
1665,2022-01-01,0.13386502998395228
1665,2022-04-01,0.34535724947617175
1665,2022-07-01,0.08809304660697848
1665,2022-10-01,0.27439866634913074
1665,2023-01-01,0.13725093276176864
1665,2023-04-01,0.4100595318630766
1665,2023-07-01,0.4549313267348716
1665,2023-10-01,0.43430270886330546
1665,2024-01-01,0.819390984986238
1665,2024-04-01,0.40718332991676254
1665,2024-07-01,0.3774035477830976
1665,2024-10-01,1.088833754917255
1665,2025-01-01,1.6256281788823308
1665,2025-04-01,0.1771830660975891
1665,2025-07-01,0.0
1665,2025-10-01,0.0
1665,2026-01-01,0.4256030570814426
1665,2026-04-01,0.08084138545895755
1665,2026-07-01,0.2253444277724731
1702,2019-01-01,0.056290965171571866
1702,2019-07-01,0.3872703872703873
1702,2020-01-01,0.2088576888576888
1702,2020-04-01,0.1784126984126985
1702,2020-07-01,0.03531818671260906
1702,2020-10-01,0.03531818671260906
1702,2021-01-01,0.0019348597226700763
1702,2021-04-01,0.08878101550403555
1702,2021-07-01,0.05279434504086592
1702,2021-10-01,0.14167924712422675
1702,2022-01-01,0.002410694718387017
1702,2022-04-01,0.19570458031996488
1702,2022-07-01,0.1441810344827586
1702,2022-10-01,0.17213669950738922
1702,2023-01-01,0.09002387234577201
1702,2023-04-01,0.069269770156845
1702,2023-07-01,0.13475448372366855
1702,2023-10-01,0.18204432383536862
1702,2024-01-01,0.0
1702,2024-04-01,0.15069033530572
1702,2024-07-01,0.20658094972865337
1702,2024-10-01,0.35727128503437333
1702,2025-01-01,0.3692071161871293
1702,2025-04-01,0.3692071161871293
1702,2025-07-01,0.0
1702,2025-10-01,0.0
1702,2026-01-01,0.002115506663846035
1702,2026-04-01,0.002115506663846035
1702,2026-07-01,0.0
1715,2017-04-01,1.7981651376146788
1715,2017-07-01,0.58439702167265
1715,2017-10-01,0.26222058462294273
1715,2018-01-01,0.1836869897075259
1715,2018-04-01,0.4401939996636593
1715,2018-07-01,0.5016150014018557
1715,2019-04-01,0.400730008928967
1715,2019-07-01,0.43672223289449513
1715,2019-10-01,0.6881257363711849
1715,2020-01-01,0.3769284630986316
1715,2020-07-01,0.3067807989776994
1715,2021-01-01,0.36463415175546643
1715,2021-07-01,0.1843844766759254
1715,2022-01-01,0.2933437433581873
1715,2022-07-01,0.4183358297958932
1715,2023-01-01,0.5207254495471997
1715,2023-07-01,0.9634168318615968
1715,2024-01-01,0.13127979464613126
1715,2024-07-01,0.13127979464613126
1715,2025-01-01,0.0
1715,2025-07-01,0.0
1715,2026-01-01,0.0
1723,2019-01-01,0.8534399032460986
1723,2019-07-01,0.6469624515065852
1723,2020-01-01,0.7673892561390634
1723,2020-04-01,0.46985502309071536
1723,2020-07-01,0.33352158783841207
1723,2020-10-01,0.17897572171718487
1723,2021-01-01,0.07928695998546531
1723,2021-04-01,0.11297587790844049
1723,2021-07-01,0.19319844397587624
1723,2021-10-01,0.06590437291139975
1723,2022-01-01,0.27137687082732725
1723,2022-04-01,0.20635797120031535
1723,2022-07-01,0.9109404021819099
1723,2022-10-01,0.012082444918265763
1723,2023-01-01,0.17091595845136914
1723,2023-04-01,0.10571699534866802
1723,2023-07-01,0.13984117444089555
1723,2023-10-01,0.115663196016297
1723,2024-01-01,0.1677046263345196
1723,2024-04-01,0.1677046263345196
1723,2024-07-01,0.1817190226876091
1723,2024-10-01,0.1817190226876091
1723,2025-01-01,0.1371303395399781
1723,2025-04-01,0.1371303395399781
1723,2025-07-01,0.3370979885984726
1723,2025-10-01,0.3370979885984726
1723,2026-01-01,0.19223793978962633
1723,2026-04-01,0.09645146775076864
1723,2026-07-01,0.28868940754039496
1753,2016-04-01,0.7112746050746731
1753,2016-07-01,0.6941052160445949
1753,2016-10-01,0.2943023552493819
1753,2017-01-01,0.7907080790694829
1753,2017-04-01,1.0457234952209695
1753,2017-07-01,0.25439662737056634
1753,2017-10-01,0.5383809158653962
1753,2018-01-01,0.02740796189226069
1753,2018-04-01,0.17381756898873113
1753,2018-07-01,0.5016184675517157
1753,2018-10-01,1.3035757974875668
1753,2019-01-01,0.1655605913859369
1753,2019-07-01,0.4254372650626144
1753,2020-01-01,0.17477307733093353
1753,2020-07-01,0.3836862166170619
1753,2021-01-01,0.6371611699863006
1753,2021-07-01,0.3162005277044856
1753,2022-01-01,0.39966176373162376
1753,2022-07-01,0.39600035419065316
1753,2023-01-01,1.14511051212938
1753,2023-07-01,0.3841127797030761
1753,2024-01-01,0.18020593114051053
1753,2024-07-01,0.905140298001223
1753,2025-01-01,0.12268468075833525
1753,2025-07-01,0.0815581532667806
1753,2026-01-01,0.004523558985663392
1759,2017-07-01,0.16266553441509268
1759,2017-10-01,0.1976633285646161
1759,2018-01-01,0.30764014249950744
1759,2018-04-01,0.1587434602412213
1759,2018-07-01,0.6275759365548894
1759,2018-10-01,0.5043894514141751
1759,2019-01-01,0.20625984137834957
1759,2019-04-01,0.40181590573095144
1759,2019-07-01,0.20263807604907147
1759,2019-10-01,0.43428284428022434
1759,2020-01-01,0.13140118523117314
1759,2020-07-01,0.06494978807972782
1759,2021-01-01,0.2727514915407508
1759,2021-04-01,0.09637540955311276
1759,2021-07-01,0.1892301856477498
1759,2021-10-01,0.49854937793521886
1759,2022-01-01,0.2234502913622189
1759,2022-07-01,0.18878254886458506
1759,2023-01-01,0.17438008884240613
1759,2023-07-01,0.09188710419865219
1759,2024-01-01,0.28443748780561184
1759,2024-07-01,0.5912798401480517
1759,2025-01-01,0.6044407814565325
1759,2025-07-01,0.21594819835670717
1759,2026-01-01,0.079216607081047
1811,2019-01-01,0.21083712260375703
1811,2019-07-01,0.25031492071266015
1811,2020-01-01,0.19192125181754355
1811,2020-04-01,0.17933766090879089
1811,2020-07-01,0.22184798473111023
1811,2020-10-01,0.27370280533629304
1811,2021-01-01,0.2754975487243978
1811,2021-04-01,0.2076603087461826
1811,2021-07-01,0.7867531398688329
1811,2021-10-01,0.053877584474076076
1811,2022-01-01,0.0402182896798064
1811,2022-04-01,0.04524450993492275
1811,2022-07-01,0.08963541551528045
1811,2022-10-01,0.04081194286328002
1811,2023-01-01,0.07904216995126087
1811,2023-04-01,0.04972318683751058
1811,2023-07-01,0.10883057328675674
1811,2023-10-01,0.16553142519458497
1811,2024-01-01,0.3789368931410092
1811,2024-04-01,0.23945368240284182
1811,2024-07-01,0.2233961732974043
1811,2024-10-01,0.31198436821537123
1811,2025-01-01,0.1179921037789058
1811,2025-04-01,0.1179921037789058
1811,2025-07-01,0.4080730701237479
1811,2025-10-01,0.4080730701237479
1811,2026-01-01,0.37102552619794005
1811,2026-04-01,0.37102552619794005
1811,2026-07-01,0.0
1856,2018-01-01,0.6096485461743659
1856,2018-04-01,0.17141672482309975
1856,2018-07-01,0.45898437560006633
1856,2018-10-01,0.36464465248605693
1856,2019-01-01,0.15031135924414868
1881,2019-01-01,0.19852510309905255
1881,2019-07-01,0.15056978814601546
1881,2020-01-01,0.31323662099427974
1881,2020-04-01,0.4139647046598611
1881,2020-07-01,0.282701733991731
1881,2020-10-01,0.14494125414688708
1881,2021-01-01,0.2784321522566461
1881,2021-04-01,0.09156435662307771
1881,2021-07-01,0.15367901701384612
1881,2021-10-01,0.2904237813553444
1881,2022-01-01,0.5265526876543777
1881,2022-04-01,0.2665511487444948
1881,2022-07-01,0.2767454971856899
1881,2022-10-01,0.13041682345170316
1881,2023-01-01,0.033959467944377375
1881,2023-04-01,0.22830320581007635
1881,2023-07-01,0.35448877659636685
1881,2023-10-01,0.38170050508075304
1881,2024-01-01,0.45584625380026905
1881,2024-04-01,0.27521116398599216
1881,2024-07-01,0.12150783231823076
1881,2024-10-01,0.09996475096222285
1881,2025-01-01,0.1432769090871377
1881,2025-04-01,0.24006019185022537
1881,2025-07-01,0.3497564826763351
1881,2025-10-01,0.5400824553366926
1881,2026-01-01,0.2365638286274937
1881,2026-04-01,0.14346241780844776
1881,2026-07-01,0.2651490270038985
1985,2019-01-01,0.2676589801407949
1985,2019-07-01,0.1276980160805619
1985,2020-01-01,0.3862205426048029
1985,2020-04-01,0.15485683669716024
1985,2020-07-01,0.13820415772915226
1985,2020-10-01,0.281093841990934
1985,2021-01-01,0.045416489788217496
1985,2021-07-01,0.20694600310291017
1985,2022-01-01,0.09977362356643346
1985,2022-04-01,0.2906571594781102
1985,2022-07-01,0.27644792451795885
1985,2022-10-01,0.3357827782205771
1985,2023-01-01,0.37204447486941694
1985,2023-04-01,0.04410048057565866
1985,2023-07-01,0.33585501457411215
1985,2023-10-01,0.28100753042681037
1985,2024-01-01,0.08273873372815918
1985,2024-04-01,0.20148399731180838
1985,2024-07-01,0.09422757033284229
1985,2024-10-01,0.10201861747438454
1985,2025-01-01,0.6262318026988491
1985,2025-04-01,0.2816836262719704
1985,2025-07-01,0.23832604326752577
1985,2025-10-01,0.19222130275446275
1985,2026-01-01,0.33800841514726515
1985,2026-04-01,0.2522369203555062
1985,2026-07-01,0.21572536622473765
1998,2017-04-01,1.7981651376146788
1998,2017-07-01,0.58439702167265
1998,2017-10-01,0.26222058462294273
1998,2018-01-01,0.1836869897075259
1998,2018-04-01,0.4401939996636593
1998,2018-07-01,0.5016150014018557
1998,2019-04-01,0.400730008928967
1998,2019-07-01,0.43672223289449513
1998,2019-10-01,0.6881257363711849
1998,2020-01-01,0.3769284630986316
1998,2020-04-01,0.22499590740218922
1998,2020-07-01,0.3368475552483706
1998,2020-10-01,0.6663026777595423
1998,2021-01-01,0.12663042159952848
1998,2021-04-01,0.30250916721612675
1998,2021-07-01,0.5162847638094774
1998,2021-10-01,0.17199149197654184
1998,2022-01-01,0.0771742096374748
1998,2022-07-01,0.5439729427197073
1998,2023-01-01,0.5207254495471997
1998,2023-07-01,0.9634168318615968
1998,2024-01-01,0.13127979464613126
1998,2024-07-01,0.13127979464613126
1998,2025-01-01,0.0
1998,2025-07-01,0.0
1998,2026-01-01,0.0
2051,2016-04-01,0.34801113111802245
2051,2016-07-01,0.526987427923244
2051,2016-10-01,0.45051062388074153
2051,2017-01-01,0.27541502609880486
2051,2017-04-01,0.23465249100992355
2051,2017-07-01,0.1801220322098622
2051,2017-10-01,0.7054450464396285
2051,2018-01-01,0.5114095449500555
2051,2018-04-01,0.8340301692777847
2051,2018-07-01,0.5205736934465164
2051,2018-10-01,0.2734987961231701
2051,2019-01-01,0.5404587410319683
2051,2019-07-01,0.13077519329998988
2051,2020-01-01,0.22913305058235556
2051,2020-07-01,0.9776951672862453
2051,2021-01-01,0.88
2051,2021-07-01,1.427651470118334
2051,2022-01-01,0.06328368404476815
2051,2022-07-01,0.2027748315251811
2051,2023-01-01,0.1304382533072633
2051,2023-07-01,0.12640114727816748
2051,2024-01-01,0.25649154996375834
2051,2024-07-01,0.000555478405776939
2051,2025-01-01,0.047728021040513186
2051,2025-07-01,0.1368223586579702
2051,2026-01-01,0.10796185890557172
2112,2016-04-01,0.5272178801590566
2112,2016-07-01,0.23785990545767072
2112,2016-10-01,0.19463857085200836
2112,2017-01-01,0.25750652185032985
2112,2017-04-01,0.09949300881619164
2112,2017-07-01,0.15220323648551393
2112,2017-10-01,0.08279643961802868
2112,2018-01-01,0.16363473279167007
2112,2018-04-01,0.35895119744552517
2112,2018-07-01,0.3494187760339633
2112,2018-10-01,0.05789659030628824
2112,2019-01-01,0.11681770185967051
2112,2019-07-01,0.08790139653777804
2112,2020-01-01,0.17210464318760765
2112,2020-07-01,0.35659741331865713
2112,2021-01-01,0.25503189452745245
2112,2021-07-01,0.10077428053291332
2112,2022-01-01,0.5025480274135525
2112,2022-07-01,0.27800068952493817
2112,2023-01-01,1.0362051640825678
2112,2023-07-01,1.9252488353157502
2112,2024-01-01,0.00044948870659623536
2112,2024-07-01,2.0
2112,2025-01-01,0.0
2112,2025-07-01,0.0
2112,2026-01-01,0.0
2125,2018-04-01,0.7802060430952422
2125,2018-07-01,0.23185739356894536
2125,2018-10-01,0.27843244900691594
2125,2019-01-01,0.02185950835923245
2125,2019-07-01,0.8187481587623436
2125,2020-01-01,0.1936680233018438
2125,2020-04-01,0.3368635957636851
2125,2020-07-01,0.7053081043165589
2125,2020-10-01,0.6238076639855965
2125,2021-01-01,0.3159435409460153
2125,2021-07-01,0.3588988525248619
2125,2022-01-01,0.6098624574463801
2125,2022-07-01,0.22212574847548497
2125,2023-01-01,0.06814094309365612
2125,2023-07-01,0.4504846837171625
2125,2024-01-01,0.6991398834458731
2125,2024-07-01,0.4176392934372598
2125,2025-01-01,0.394892733929142
2125,2025-07-01,0.46749217843836977
2125,2026-01-01,0.1797209711084258
2152,2016-07-01,0.08845726838246222
2152,2016-10-01,0.2615204678362574
2152,2017-01-01,0.3120473996050033
2152,2017-04-01,0.5826155731109648
2152,2017-07-01,0.4552764947395432
2152,2017-10-01,0.25367875057816347
2152,2018-01-01,0.3063781118147778
2152,2018-04-01,0.21412414533847943
2152,2018-07-01,0.2004896624891831
2152,2018-10-01,0.38317979159546556
2152,2019-01-01,0.3056574776303985
2152,2019-04-01,0.20165072962308356
2152,2019-07-01,0.022710315790887114
2152,2019-10-01,0.0921748222821718
2152,2020-01-01,0.32674779895266165
2152,2020-07-01,0.22041252297852587
2152,2021-01-01,0.05271870032326098
2152,2021-07-01,0.0752474106903103
2152,2022-01-01,0.15526194812332172
2152,2022-07-01,0.28939130897612597
2152,2023-01-01,0.8057821278759141
2152,2023-07-01,0.15352311590657552
2152,2024-01-01,0.35306266248754764
2152,2024-07-01,0.3018781458943732
2152,2025-01-01,0.12389384129439227
2152,2025-07-01,0.2975523449544157
2152,2026-01-01,0.1872879515787938
2163,2016-04-01,0.574240318521579
2163,2016-07-01,0.43297280698761464
2163,2016-10-01,0.8789171452009843
2163,2017-01-01,0.5117605421953246
2163,2017-04-01,0.44272903997377255
2163,2017-07-01,0.4893949737779699
2163,2017-10-01,0.5907847779230415
2163,2018-01-01,0.22010572277056722
2163,2018-04-01,1.1185139877040733
2163,2018-07-01,0.10236325895030411
2163,2018-10-01,0.5670402517723669
2163,2019-10-01,0.6299212598425203
2163,2020-01-01,1.9775733478859696
2163,2020-07-01,0.918999768323451
2163,2021-01-01,0.672135081854804
2163,2021-07-01,0.05662503061474395
2163,2021-10-01,0.3232916972814107
2163,2022-01-01,0.10933957732111066
2163,2022-07-01,0.8974329094513761
2163,2023-01-01,0.694001351442892
2163,2023-07-01,0.04606690765182539
2163,2024-01-01,0.31683168316831695
2163,2024-07-01,0.0
2163,2025-01-01,0.0
2163,2025-07-01,0.0
2163,2026-01-01,0.001902346227013334
2244,2016-10-01,0.002942507922136643
2244,2017-01-01,0.16866938595524195
2244,2017-04-01,0.16866938595524195
2244,2017-07-01,0.5498568702290076
2244,2017-10-01,0.1602112098689063
2244,2018-01-01,0.3108031763020183
2244,2018-04-01,0.2905857217412601
2244,2018-07-01,0.2980410413418964
2244,2018-10-01,0.820909347478417
2244,2019-01-01,0.22935690756476546
2244,2019-04-01,0.3925449639577434
2244,2019-07-01,0.41094902386217547
2244,2019-10-01,0.6332919074898492
2244,2020-01-01,0.13946753288338454
2244,2020-07-01,0.3342500528876666
2244,2021-01-01,0.33403423331283116
2244,2021-07-01,0.21675130661816552
2244,2022-01-01,0.10830741590193121
2244,2022-07-01,0.5326188105609967
2244,2023-01-01,0.08200631236309738
2244,2023-07-01,0.1592975792137543
2244,2024-01-01,0.9794579295426785
2244,2024-07-01,0.14878853949601245
2244,2025-01-01,0.057612555285303596
2244,2025-07-01,0.017234909278099286
2244,2026-01-01,0.0725885558583106
2291,2016-10-01,0.0804289544235926
2291,2017-01-01,1.3524068664719295
2291,2017-04-01,0.2513747054202672
2291,2017-07-01,1.2644736842105262
2291,2017-10-01,0.525
2291,2018-01-01,0.0
2316,2016-07-01,0.2973713615111394
2316,2016-10-01,0.3537942888005623
2316,2017-01-01,0.24671262655079243
2316,2017-04-01,0.33429641568065377
2316,2017-07-01,0.354279808612158
2316,2017-10-01,0.4969474130692484
2316,2018-01-01,0.4002584056614024
2363,2016-07-01,0.7215189873417722
2363,2016-10-01,0.3975772424118687
2363,2017-01-01,0.10634309953635203
2363,2017-04-01,0.35651841510437443
2363,2017-07-01,0.11347707293894016
2363,2017-10-01,0.07586374052529535
2363,2018-01-01,0.3812280421590546
2376,2016-10-01,0.35191596205303566
2376,2017-01-01,0.4368197436506506
2376,2017-04-01,0.6496688300481241
2376,2017-07-01,0.6043042538153014
2376,2017-10-01,0.28704784130688454
2376,2018-01-01,0.1254125412541253
2376,2018-04-01,0.2665614396834643
2376,2018-07-01,0.8144805442952441
2376,2018-10-01,0.45890664484557214
2376,2019-01-01,0.43456544603699676
2376,2019-04-01,0.6409795408904937
2376,2019-07-01,0.19717468793194773
2376,2019-10-01,0.2235588131356326
2376,2020-01-01,0.663442074896394
2376,2020-04-01,0.736358948717389
2376,2020-07-01,0.6620895273492102
2376,2020-10-01,0.4576059519402808
2376,2021-01-01,0.14043641185776579
2376,2021-04-01,0.2693233272516551
2376,2021-07-01,0.3234121535723366
2376,2021-10-01,0.5464733202541026
2376,2022-01-01,0.1589184113764735
2376,2022-04-01,0.27143807288696065
2376,2022-07-01,0.2914567918209968
2376,2022-10-01,0.46073064462071284
2376,2023-01-01,0.6086465741054295
2376,2023-04-01,0.32839475154562053
2376,2023-07-01,0.46077071218557497
2376,2023-10-01,0.27163790256330866
2376,2024-01-01,0.49226988285117423
2376,2024-04-01,0.4876285188825207
2376,2024-07-01,0.34104683631608
2376,2024-10-01,0.4431707468345426
2376,2025-01-01,0.6933311730341518
2376,2025-04-01,0.12489483768395007
2376,2025-07-01,0.03767530294517371
2376,2025-10-01,0.13730626500764023
2376,2026-01-01,0.06086294967938266
2376,2026-04-01,0.06086294967938266
2376,2026-07-01,0.0
2385,2016-07-01,0.43269701419481155
2385,2016-10-01,0.43269701419481155
2385,2017-01-01,0.4610185293089384
2385,2017-04-01,0.4905233805962449
2385,2017-07-01,0.48498062025101063
2385,2017-10-01,0.30546340208243694
2385,2018-01-01,0.27962985218122827
2387,2016-10-01,1.5704974271012007
2387,2017-01-01,0.679947507186625
2387,2017-04-01,0.5472405881589011
2387,2017-07-01,0.4858815799730509
2387,2017-10-01,0.26979444516730644
2387,2018-01-01,0.4858242912145608
2388,2016-10-01,0.34178403755868536
2388,2017-01-01,1.1162790697674418
2388,2017-07-01,0.2994334614317974
2388,2017-10-01,0.12947189097103934
2388,2018-01-01,0.13996075866579466
2420,2016-10-01,0.2577777777777778
2420,2017-01-01,0.09251738785417538
2420,2017-04-01,1.3891065335523822
2420,2017-07-01,0.34146341463414626
2420,2017-10-01,0.09295774647887318
2420,2018-01-01,0.08000845720977132
2420,2018-04-01,0.06782632987357018
2420,2018-07-01,0.17041190077414284
2420,2018-10-01,0.25633319348564015
2420,2019-01-01,0.49083298716883594
2420,2019-04-01,0.15522107068297053
2420,2019-07-01,0.055521444481475384
2420,2019-10-01,0.2679385276759728
2420,2020-01-01,0.526174871332616
2420,2020-04-01,0.12440380838845988
2420,2020-07-01,0.061144085894811295
2420,2020-10-01,0.2475672638493171
2420,2021-01-01,0.3544995820093696
2420,2021-04-01,0.46694153448399844
2420,2021-07-01,0.3896039582922427
2420,2021-10-01,0.7361984891469503
2420,2022-01-01,0.22528604273581843
2420,2022-04-01,0.09408831556760588
2420,2022-07-01,0.2284556313993173
2420,2022-10-01,0.2625853242320819
2420,2023-01-01,0.0303323652791223
2420,2023-04-01,0.012046896848445727
2420,2023-07-01,0.022329949937792335
2420,2023-10-01,0.12914809666142935
2420,2024-01-01,0.01649081604424514
2420,2024-04-01,0.019172191708116765
2420,2024-07-01,0.09069957606829565
2420,2024-10-01,0.12644473644812598
2420,2025-01-01,0.20514117421890596
2420,2025-04-01,0.04957885702710637
2420,2025-07-01,0.23799435028248583
2420,2025-10-01,0.5677889788536238
2420,2026-01-01,0.3376149524378876
2420,2026-04-01,0.24884929964568356
2420,2026-07-01,0.18481848184818483
2443,2017-01-01,0.23982859686314145
2443,2017-04-01,0.43902439024390244
2443,2017-07-01,0.34676324082285676
2443,2017-10-01,0.24203211119098955
2443,2018-01-01,0.6719446736714687
2446,2016-10-01,0.572949002217295
2446,2017-01-01,0.5709997319753417
2446,2017-04-01,0.14091268961585965
2446,2017-07-01,0.24813110241300695
2446,2017-10-01,0.2498691377237039
2446,2018-01-01,0.4843516502284274
2450,2016-10-01,0.6514753140520013
2450,2017-01-01,0.475963448549861
2450,2017-04-01,0.4482583811222584
2450,2017-07-01,0.48369677882674156
2450,2017-10-01,0.29885468662330694
2450,2018-01-01,0.35865261893440775
2450,2018-04-01,0.7352009059613842
2450,2018-07-01,0.4726275975604667
2450,2018-10-01,0.5530569186448839
2450,2019-01-01,0.6815960462655508
2450,2019-04-01,0.4661012466663702
2450,2019-07-01,0.39004845079809736
2450,2019-10-01,0.17796562024392937
2450,2020-01-01,0.19655616291824174
2450,2020-04-01,0.33248384988874835
2450,2020-07-01,0.320074199189968
2450,2020-10-01,0.18959162186355952
2450,2021-01-01,0.5014833955112863
2450,2021-04-01,0.14846884899683205
2450,2021-07-01,0.11473300450353845
2450,2021-10-01,0.29076260048207553
2450,2022-01-01,0.19225739116089974
2450,2022-04-01,0.02355436671259765
2450,2022-07-01,0.01985407124668989
2450,2022-10-01,0.2571580627993613
2450,2023-01-01,0.08232680211012824
2450,2023-04-01,0.041684389621437605
2450,2023-07-01,0.097334878331402
2450,2023-10-01,0.11788454277037205
2450,2024-01-01,0.22745028796839134
2450,2024-04-01,0.22848336605671565
2450,2024-07-01,0.3539262618627698
2450,2024-10-01,0.0546761584355569
2450,2025-01-01,0.14919671737853568
2450,2025-04-01,0.05348943985307615
2450,2025-07-01,0.09974315068493153
2450,2025-10-01,0.10945371648799304
2450,2026-01-01,0.09319764932523222
2450,2026-04-01,0.1772470943768706
2450,2026-07-01,0.3159877560631033
2451,2016-10-01,0.6514753140520013
2451,2017-01-01,0.475963448549861
2451,2017-04-01,0.4482583811222584
2451,2017-07-01,0.48369677882674156
2451,2017-10-01,0.29885468662330694
2451,2018-01-01,0.35865261893440775
2451,2018-04-01,0.7352009059613842
2451,2018-07-01,0.4726275975604667
2451,2018-10-01,0.5530569186448839
2451,2019-01-01,0.6815960462655508
2451,2019-04-01,0.4661012466663702
2451,2019-07-01,0.39004845079809736
2451,2019-10-01,0.17796562024392937
2451,2020-01-01,0.19655616291824174
2451,2020-04-01,0.33248384988874835
2451,2020-07-01,0.320074199189968
2451,2020-10-01,0.18959162186355952
2451,2021-01-01,0.5014833955112863
2451,2021-04-01,0.14846884899683205
2451,2021-07-01,0.11473300450353845
2451,2021-10-01,0.29076260048207553
2451,2022-01-01,0.19225739116089974
2451,2022-04-01,0.02355436671259765
2451,2022-07-01,0.01985407124668989
2451,2022-10-01,0.2582224587546567
2451,2023-01-01,0.19800085070182896
2451,2023-04-01,0.04249952313273162
2451,2023-07-01,0.11348995450702372
2451,2023-10-01,0.11788454277037205
