date,nav,daily_return,fund_code
2026-03-27,2.918,1.81,160605
2026-03-30,2.934,0.55,160605
2026-03-31,2.871,-2.15,160605
2026-04-01,2.936,2.26,160605
2026-04-02,2.934,-0.07,160605
2026-04-03,2.913,-0.72,160605
2026-04-07,2.973,2.06,160605
2026-04-08,3.026,1.78,160605
2026-04-09,3.01,-0.53,160605
2026-04-10,3.012,0.07,160605
2026-04-13,3.005,-0.23,160605
2026-04-14,2.998,-0.23,160605
2026-04-15,2.958,-1.33,160605
2026-04-16,2.991,1.12,160605
2026-04-17,2.977,-0.47,160605
2026-04-20,2.946,-1.04,160605
2026-04-21,2.968,0.75,160605
2026-04-22,2.961,-0.24,160605
2026-04-23,2.947,-0.47,160605
2026-04-24,2.952,0.17,160605
2026-04-27,2.935,-0.58,160605
2026-04-28,2.955,0.68,160605
2026-04-29,2.995,1.35,160605
2026-04-30,2.962,-1.1,160605
2026-05-06,3.004,1.42,160605
2026-05-07,2.983,-0.7,160605
2026-05-08,3.005,0.74,160605
2026-05-11,2.981,-0.8,160605
2026-05-12,2.95,-1.04,160605
2026-05-13,2.988,1.29,160605
2026-05-14,2.944,-1.47,160605
2026-05-15,2.911,-1.12,160605
2026-05-18,2.918,0.24,160605
2026-05-19,2.913,-0.17,160605
2026-05-20,2.919,0.21,160605
2026-05-21,2.831,-3.01,160605
2026-05-22,2.876,1.59,160605
2026-05-25,2.885,0.31,160605
2026-05-26,2.912,0.94,160605
2026-05-27,2.877,-1.2,160605
2026-05-28,2.909,1.11,160605
2026-05-29,2.897,-0.41,160605
2026-06-01,2.949,1.79,160605
2026-06-02,2.933,-0.54,160605
2026-06-03,2.97,1.26,160605
2026-06-04,2.917,-1.78,160605
2026-06-05,2.863,-1.85,160605
2026-06-08,2.748,-4.02,160605
2026-06-09,2.78,1.16,160605
2026-06-10,2.769,-0.4,160605
2026-06-11,2.771,0.07,160605
2026-06-12,2.825,1.95,160605
2026-06-15,2.868,1.52,160605
2026-06-16,2.864,-0.14,160605
2026-06-17,2.864,0.0,160605
2026-06-18,2.831,-1.15,160605
2026-06-22,2.935,3.67,160605
2026-06-23,2.849,-2.93,160605
2026-06-24,2.904,1.93,160605
2026-06-25,2.864,-1.38,160605
2026-06-26,2.8,-2.23,160605
2026-06-29,2.79,-0.36,160605
2026-06-30,2.783,-0.25,160605
2026-07-01,2.866,2.98,160605
2026-07-02,2.867,0.03,160605
2026-07-03,2.899,1.12,160605
2026-07-06,2.932,1.14,160605
2026-07-07,2.864,-2.32,160605
2026-07-08,2.816,-1.68,160605
2026-07-09,2.798,-0.64,160605
