fund_code,year,quarter,report_date,TO_two_sided,OCI_two_sided,de,pgr,plr,ICI,industry_hhi,SDI,school,ARG
003858,2019,3,2019-10-01,,,,,,,,0.0,德国慕尼黑工业大学,0.0569549528383648
003858,2019,4,2020-01-01,,,-0.39999999999999997,0.2,0.6,0.053242,0.031135,0.0,德国慕尼黑工业大学,0.1174915883181224
003858,2020,1,2020-04-01,,,,,,,,0.0,德国慕尼黑工业大学,0.0852309371328184
003858,2020,2,2020-07-01,,,0.08333333333333337,0.32142857142857145,0.23809523809523808,0.060097,0.042669,0.0,德国慕尼黑工业大学,0.3311666603798156
003858,2020,3,2020-10-01,,,,,,,,0.0,德国慕尼黑工业大学,0.2623910010431182
003858,2020,4,2021-01-01,,,-0.2150537634408602,0.45161290322580644,0.6666666666666666,0.078903,0.047114,0.0,德国慕尼黑工业大学,0.217966299701839
003858,2021,1,2021-04-01,,,,,,,,0.0,北京大学,0.103879981767574
003858,2021,2,2021-07-01,,,-0.27751196172248804,0.631578947368421,0.9090909090909091,0.147667,0.057139,0.0,北京大学,0.1990821849541771
003858,2021,3,2021-10-01,,,,,,,,0.0,北京大学,0.161853750351789
003858,2021,4,2022-01-01,,,0.16806722689075626,0.8823529411764706,0.7142857142857143,0.095249,0.045364,0.0,北京大学,0.3421579421228815
003858,2022,1,2022-04-01,,,,,,,,0.0,北京大学,0.2804200462125525
003858,2022,2,2022-07-01,,,-0.2792792792792793,0.6666666666666666,0.9459459459459459,0.111693,0.042868,0.0,北京大学,0.2693205387818824
003858,2022,3,2022-10-01,,,,,,,,0.0,北京大学,0.1018058631806166
003858,2022,4,2023-01-01,,,0.0,0.8571428571428571,0.8571428571428571,0.100002,0.050692,0.0,北京大学,0.0829925205762677
003858,2023,1,2023-04-01,,,,,,,,0.0,北京大学,0.1478585334390086
003858,2023,2,2023-07-01,,,-0.10620155038759693,0.8604651162790697,0.9666666666666667,0.168596,0.060559,0.0,北京大学,0.1830808493112945
003858,2023,3,2023-10-01,,,,,,,,0.0,北京大学,0.0744468498806055
003858,2023,4,2024-01-01,,,-0.13492063492063489,0.7222222222222222,0.8571428571428571,0.13527,0.055012,0.0,北京大学,0.0786046204418009
003858,2024,1,2024-04-01,,,,,,,,0.0,北京大学,0.2529887328320256
003858,2024,2,2024-07-01,,,-0.006630500301386344,0.9047619047619048,0.9113924050632911,0.137264,0.069404,0.0,北京大学,0.0483723892389678
003858,2024,3,2024-10-01,,,,,,,,0.0,北京大学,0.2925691696141265
003858,2024,4,2025-01-01,,,-0.12121212121212122,0.8787878787878788,1.0,0.168154,0.073334,0.0,北京大学,0.0999468322969621
003858,2025,1,2025-04-01,,,,,,,,0.0,北京大学,0.1114762878796537
003858,2025,2,2025-07-01,,,-0.18518518518518523,0.8148148148148148,1.0,0.09929,0.054581,0.0,北京大学,0.1464861837975127
003858,2025,3,2025-10-01,,,,,,,,0.0,北京大学,0.4284475709295504
003858,2025,4,2026-01-01,,,0.005357142857142838,0.9428571428571428,0.9375,0.199039,0.076272,0.0,北京大学,0.1429303832342488
003858,2026,1,2026-04-01,,,,,,,,0.0,北京大学,0.2483490200113778
003858,2026,2,2026-07-01,,,-0.1785714285714286,0.8214285714285714,1.0,0.506938,0.102854,0.0,北京大学,0.662999876815571
003961,2016,4,2017-01-01,,,,,,,,,,
003961,2017,1,2017-04-01,,,,,,,,,,
003961,2017,2,2017-07-01,,,,,,0.046011,0.015265,,,0.1914281472664412
003961,2017,3,2017-10-01,,,,,,,,,,0.0721460560398803
003961,2017,4,2018-01-01,,,-0.06896551724137934,0.9310344827586207,1.0,0.250157,0.187918,,,0.1395916298871048
003961,2018,1,2018-04-01,,,,,,,,,,0.0526517865695661
003961,2018,2,2018-07-01,,,0.009090909090909038,0.9090909090909091,0.9,0.113372,0.04216,,,0.1459870324266781
003961,2018,3,2018-10-01,,,,,,,,,,0.1026130319570131
003961,2018,4,2019-01-01,,,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.09583,0.052391,,,0.2223511510920606
003961,2019,1,2019-04-01,,,,,,,,0.0,,0.3325099729569734
003961,2019,2,2019-07-01,,,-0.017241379310344807,0.4827586206896552,0.5,0.086622,0.060287,0.0,,0.2083926656032326
003961,2019,3,2019-10-01,,,,,,,,0.0,,0.0985011845630238
003961,2019,4,2020-01-01,,,-0.6818181818181819,0.3181818181818182,1.0,0.103421,0.053812,0.0,,0.1564647223946011
003961,2020,1,2020-04-01,,,,,,,,0.0,,0.2465167710623704
003961,2020,2,2020-07-01,,,0.16000000000000003,0.56,0.4,0.102184,0.053739,0.0,,0.2701358201732949
003961,2020,3,2020-10-01,,,,,,,,0.0,,0.2293006094034503
003961,2020,4,2021-01-01,,,-0.5826612903225806,0.3548387096774194,0.9375,0.106117,0.042147,0.0,,0.1997543331303425
003961,2021,1,2021-04-01,,,,,,,,0.0,,0.1642805072078807
003961,2021,2,2021-07-01,,,0.1360834518729256,0.8378378378378378,0.7017543859649122,0.081465,0.035943,0.0,,0.1404603083668062
003961,2021,3,2021-10-01,,,,,,,,0.0,,0.1292164944128408
003961,2021,4,2022-01-01,,,-0.2846930193439865,0.5689655172413793,0.8536585365853658,0.098409,0.03191,0.0,,0.1626583467068007
003961,2022,1,2022-04-01,,,,,,,,0.0,,0.2533242896338648
003961,2022,2,2022-07-01,,,-0.23941276115189158,0.6956521739130435,0.935064935064935,0.333741,0.049832,0.0,,0.4951604790731071
003961,2022,3,2022-10-01,,,,,,,,0.0,,0.2462220537986435
003961,2022,4,2023-01-01,,,-0.08041958041958042,0.6923076923076923,0.7727272727272727,0.569105,0.057,0.0,,0.1658465299876858
003961,2023,1,2023-04-01,,,,,,,,0.0,,0.2710014016805941
003961,2023,2,2023-07-01,,,0.05555555555555558,0.8333333333333334,0.7777777777777778,0.432743,0.067076,0.0,,0.2440270478007248
003961,2023,3,2023-10-01,,,,,,,,0.0,,0.1968913148437766
003961,2023,4,2024-01-01,,,-0.006493506493506551,0.7727272727272727,0.7792207792207793,0.265848,0.058817,0.0,,0.1301383644773157
003961,2024,1,2024-04-01,,,,,,,,0.0,,0.3679786701196267
003961,2024,2,2024-07-01,,,-0.10989010989010994,0.7619047619047619,0.8717948717948718,0.243838,0.052019,0.0,,0.2198083286573505
003961,2024,3,2024-10-01,,,,,,,,0.0,,0.336687463016771
003961,2024,4,2025-01-01,,,-0.21031746031746024,0.6785714285714286,0.8888888888888888,0.256578,0.046343,0.0,,0.1132235323439115
003961,2025,1,2025-04-01,,,,,,,,0.0,,0.1136976143910023
003961,2025,2,2025-07-01,,,0.09083263246425566,0.7804878048780488,0.6896551724137931,0.15396,0.025839,0.0,,0.1736244517009202
003961,2025,3,2025-10-01,,,,,,,,0.0,,0.4992533725363764
003961,2025,4,2026-01-01,,,-0.17692307692307696,0.7846153846153846,0.9615384615384616,0.121137,0.034574,0.0,,0.0908018018558922
003961,2026,1,2026-04-01,,,,,,,,0.0,,0.2805084584312843
003961,2026,2,2026-07-01,,,-0.07017543859649122,0.9298245614035088,1.0,0.405144,0.113769,0.0,,0.3886008943911925
003962,2016,4,2017-01-01,,,,,,,,,,
003962,2017,1,2017-04-01,,,,,,,,,,
003962,2017,2,2017-07-01,,,,,,0.046011,0.015265,,,0.1914281472664412
003962,2017,3,2017-10-01,,,,,,,,,,0.0721460560398803
003962,2017,4,2018-01-01,,,-0.06896551724137934,0.9310344827586207,1.0,0.250157,0.187918,,,0.1395916298871048
003962,2018,1,2018-04-01,,,,,,,,,,0.0526517865695661
003962,2018,2,2018-07-01,,,0.009090909090909038,0.9090909090909091,0.9,0.113372,0.04216,,,0.1459870324266781
003962,2018,3,2018-10-01,,,,,,,,,,0.1026130319570131
003962,2018,4,2019-01-01,,,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.09583,0.052391,,,0.2223511510920606
003962,2019,1,2019-04-01,,,,,,,,0.0,,0.3325099729569734
003962,2019,2,2019-07-01,,,-0.017241379310344807,0.4827586206896552,0.5,0.086622,0.060287,0.0,,0.2083926656032326
003962,2019,3,2019-10-01,,,,,,,,0.0,,0.0985011845630238
003962,2019,4,2020-01-01,,,-0.6818181818181819,0.3181818181818182,1.0,0.103421,0.053812,0.0,,0.1564647223946011
003962,2020,1,2020-04-01,,,,,,,,0.0,,0.2465167710623704
003962,2020,2,2020-07-01,,,0.16000000000000003,0.56,0.4,0.102132,0.053798,0.0,,0.2701326037819254
003962,2020,3,2020-10-01,,,,,,,,0.0,,0.2290025527797158
003962,2020,4,2021-01-01,,,-0.5708333333333333,0.36666666666666664,0.9375,0.106117,0.042147,0.0,,0.1999978925151383
003962,2021,1,2021-04-01,,,,,,,,0.0,,0.1642805072078807
003962,2021,2,2021-07-01,,,0.1360834518729256,0.8378378378378378,0.7017543859649122,0.081465,0.035943,0.0,,0.137997147089431
003962,2021,3,2021-10-01,,,,,,,,0.0,,0.1292164944128408
003962,2021,4,2022-01-01,,,-0.2846930193439865,0.5689655172413793,0.8536585365853658,0.098409,0.03191,0.0,,0.1587787658570703
003962,2022,1,2022-04-01,,,,,,,,0.0,,0.2533242896338648
003962,2022,2,2022-07-01,,,-0.23941276115189158,0.6956521739130435,0.935064935064935,0.333602,0.049866,0.0,,0.4431354198899822
003962,2022,3,2022-10-01,,,,,,,,0.0,,0.2462511631574375
003962,2022,4,2023-01-01,,,-0.09230769230769231,0.6923076923076923,0.7846153846153846,0.569105,0.057,0.0,,0.1214996975813016
003962,2023,1,2023-04-01,,,,,,,,0.0,,0.2710014016805941
003962,2023,2,2023-07-01,,,0.05555555555555558,0.8333333333333334,0.7777777777777778,0.432743,0.067076,0.0,,0.2440270478007248
003962,2023,3,2023-10-01,,,,,,,,0.0,,0.1968913148437766
003962,2023,4,2024-01-01,,,-0.006493506493506551,0.7727272727272727,0.7792207792207793,0.265848,0.058817,0.0,,0.1337288795665929
003962,2024,1,2024-04-01,,,,,,,,0.0,,0.3679786701196267
003962,2024,2,2024-07-01,,,-0.1575091575091575,0.7142857142857143,0.8717948717948718,0.244031,0.051964,0.0,,0.218883606679403
003962,2024,3,2024-10-01,,,,,,,,0.0,,0.3366100344133215
003962,2024,4,2025-01-01,,,-0.21616541353383456,0.6785714285714286,0.8947368421052632,0.256578,0.046343,0.0,,0.1136717052552602
003962,2025,1,2025-04-01,,,,,,,,0.0,,0.1136976143910023
003962,2025,2,2025-07-01,,,0.09083263246425566,0.7804878048780488,0.6896551724137931,0.15396,0.025839,0.0,,0.1736244517009202
003962,2025,3,2025-10-01,,,,,,,,0.0,,0.4992533725363764
003962,2025,4,2026-01-01,,,-0.17692307692307696,0.7846153846153846,0.9615384615384616,0.121137,0.034574,0.0,,0.0908018018558922
003962,2026,1,2026-04-01,,,,,,,,0.0,,0.2805084584312843
003962,2026,2,2026-07-01,,,-0.07017543859649122,0.9298245614035088,1.0,0.405144,0.113769,0.0,,0.3886008943911925
004148,2020,1,2020-04-01,,,,,,,,,华中科技大学,0.0265935743933715
004148,2020,2,2020-07-01,,,-0.3939393939393939,0.6060606060606061,1.0,0.125962,0.037249,,华中科技大学,0.0637940557878451
004148,2020,3,2020-10-01,,,,,,,,,华中科技大学,0.0322239679166125
004148,2020,4,2021-01-01,0.9867829460389816,0.9925960299330872,-0.18091168091168086,0.7037037037037037,0.8846153846153846,0.097118,0.045555,,华中科技大学,0.0916474966219733
004148,2021,1,2021-04-01,,,,,,,,,华中科技大学,0.0257171690327055
004148,2021,2,2021-07-01,0.9760337863567348,0.9196558471943331,-0.36077938403519805,0.5581395348837209,0.918918918918919,0.187134,0.052512,,华中科技大学,0.0499766676003776
004148,2021,3,2021-10-01,,,,,,,,,武汉大学,0.1049923018080293
004148,2021,4,2022-01-01,0.9914196013578768,1.0240588136533242,0.032126466088730266,0.918918918918919,0.8867924528301887,0.161214,0.046089,,武汉大学,0.0112816805086288
004148,2022,1,2022-04-01,,,,,,,,,武汉大学,0.0278406569652021
004148,2022,2,2022-07-01,0.6540790790397657,-1.2650205256096376,-0.14146341463414636,0.7,0.8414634146341463,0.191652,0.057984,0.004275173536357787,武汉大学,0.0637408400285795
004148,2022,3,2022-10-01,,,,,,,,0.08166771495870707,武汉大学,0.0418010652123524
004148,2022,4,2023-01-01,0.8897376613283826,0.33407936351717815,-0.0641025641025641,0.6666666666666666,0.7307692307692307,0.08991,0.039006,0.07725353135575655,武汉大学,0.0237873883489091
004148,2023,1,2023-04-01,,,,,,,,0.004414183602950531,武汉大学,0.0286348654246705
004148,2023,2,2023-07-01,0.9546619426497096,0.7746337029955543,0.08619749045280956,0.8297872340425532,0.7435897435897436,0.133734,0.031881,0.22904807705572844,武汉大学,0.0207854415930455
004148,2023,3,2023-10-01,,,,,,,,0.26282864190643535,武汉大学,0.0187915153952736
004148,2023,4,2024-01-01,0.672571014653733,-1.139540469238002,-0.11617647058823533,0.625,0.7411764705882353,0.16839,0.037898,0.01029078983244161,武汉大学,0.0199258410893472
004148,2024,1,2024-04-01,,,,,,,,0.5379464078673797,武汉大学,0.0620936937462784
004148,2024,2,2024-07-01,0.6773970161041164,-1.106792846345226,-0.2620514679231605,0.5806451612903226,0.8426966292134831,0.145013,0.042485,0.264195472521377,武汉大学,0.0220972070244608
004148,2024,3,2024-10-01,,,,,,,,0.43845971878945256,武汉大学,0.0486049828676787
004148,2024,4,2025-01-01,0.7618578669470827,-0.5336699161006107,-0.32592592592592595,0.6,0.9259259259259259,0.317455,0.039727,0.03725744613012716,武汉大学,0.0168423769514042
004148,2025,1,2025-04-01,,,,,,,,0.2496828195061675,武汉大学,0.0234665503440762
004148,2025,2,2025-07-01,,,-0.09818181818181826,0.72,0.8181818181818182,0.199092,0.031403,0.10458291606717897,武汉大学,0.0412840084044837
004148,2025,3,2025-10-01,,,,,,,,0.046673872156084845,武汉大学,0.0141105123453037
004148,2025,4,2026-01-01,,,-0.12381404174573052,0.7794117647058824,0.9032258064516129,0.243952,0.044598,0.6303334113963761,武汉大学,0.0463444814323163
004148,2026,1,2026-04-01,,,,,,,,1.3135941115785505,武汉大学,0.0217717625125419
004148,2026,2,2026-07-01,,,-0.09999999999999998,0.875,0.975,0.663701,0.110322,2.0,武汉大学,0.0877409994039273
004232,2020,1,2020-04-01,,,,,,,,,,0.0287593384091679
004232,2020,2,2020-07-01,,,0.15517241379310343,0.5,0.3448275862068966,0.075144,0.043453,,,0.0610545660581812
004232,2020,3,2020-10-01,,,,,,,,,,0.0268571017478793
004232,2020,4,2021-01-01,0.9080457763722778,1.7399384551748394,-0.24285714285714283,0.45714285714285713,0.7,0.061831,0.035678,,,0.0442565943958708
004232,2021,1,2021-04-01,,,,,,,,,,0.0310329204505822
004232,2021,2,2021-07-01,0.8641065758011531,1.3927878973604744,-0.07377049180327866,0.5,0.5737704918032787,0.05354,0.036754,,,0.0488753315459889
004232,2021,3,2021-10-01,,,,,,,,,,0.0341862574483341
004232,2021,4,2022-01-01,0.5590707983035736,-1.017209074255181,-0.05405405405405406,0.6351351351351351,0.6891891891891891,0.073393,0.039636,,,0.0924315328950173
004232,2022,1,2022-04-01,,,,,,,,,,0.0266585962836706
004232,2022,2,2022-07-01,0.5511531730426207,-1.0797638770321623,-0.14031862745098045,0.4117647058823529,0.5520833333333334,0.078449,0.038256,0.4268874864965815,,0.0448156518839453
004232,2022,3,2022-10-01,,,,,,,,0.016847406744849698,,0.0082226071764589
004232,2022,4,2023-01-01,0.5839965889710063,-0.820277814202858,-0.1653923541247485,0.2571428571428571,0.4225352112676056,0.062039,0.041638,0.19125498946688646,,0.02405617784221
004232,2023,1,2023-04-01,,,,,,,,0.17498154260230542,,0.0147826668577049
004232,2023,2,2023-07-01,0.6391856305684932,-0.384245607727113,0.17276422764227645,0.4166666666666667,0.24390243902439024,0.055442,0.036433,0.03582209814180873,,0.0556618286728013
004232,2023,3,2023-10-01,,,,,,,,0.4130016884788291,,0.0193403792476059
004232,2023,4,2024-01-01,0.6910778580719819,0.02573945094290032,0.1401098901098901,0.42857142857142855,0.28846153846153844,0.068222,0.031183,0.2331326367060319,,0.0530239900954889
004232,2024,1,2024-04-01,,,,,,,,0.8125444422996109,,0.0227116385401351
004232,2024,2,2024-07-01,0.6944045204455107,0.052022421129425095,-0.3345415778251599,0.19402985074626866,0.5285714285714286,0.079822,0.031678,0.35078852891685974,,0.0155299959061815
004232,2024,3,2024-10-01,,,,,,,,0.43480673459575925,,0.022027999598142
004232,2024,4,2025-01-01,0.6993389837802411,0.09100814860968111,-0.13762582436653936,0.35074626865671643,0.4883720930232558,0.103194,0.036052,0.1247594767302121,,0.0428781225815829
004232,2025,1,2025-04-01,,,,,,,,0.39853918473636485,北京大学,0.0290397074783222
004232,2025,2,2025-07-01,,,-0.07056307911617965,0.9130434782608695,0.9836065573770492,0.057826,0.03707,0.19903068998754864,北京大学,0.0250279297920149
004232,2025,3,2025-10-01,,,,,,,,0.4703737732206464,北京大学,0.0588341459107662
004232,2025,4,2026-01-01,,,-0.1714975845410628,0.717391304347826,0.8888888888888888,0.053692,0.030877,0.6045307898334329,北京大学,0.0483385256232171
004232,2026,1,2026-04-01,,,,,,,,0.4829843263448699,北京大学,0.0659452540234363
004232,2026,2,2026-07-01,,,-0.02840909090909094,0.9090909090909091,0.9375,0.095584,0.108623,0.7087293638737975,北京大学,0.0979267732723925
004320,2017,2,2017-07-01,,,,,,,,,,
004320,2017,3,2017-10-01,,,,,,,,,,
004320,2017,4,2018-01-01,,,,,,0.0505,0.029221,,美国纽约哥伦比亚大,0.1148755652264274
004320,2018,1,2018-04-01,,,,,,,,,美国纽约哥伦比亚大,0.1139331803620182
004320,2018,2,2018-07-01,,,0.027027027027026973,1.0,0.972972972972973,0.967742,1.0,,美国纽约哥伦比亚大,0.0890338026335514
004320,2018,3,2018-10-01,,,,,,,,,美国纽约哥伦比亚大,0.1980853216235326
004320,2018,4,2019-01-01,,,,,1.0,0.178495,0.175819,,美国纽约哥伦比亚大,0.4005893205604488
004320,2019,1,2019-04-01,,,,,,,,,美国纽约哥伦比亚大,0.2448635546837347
004320,2019,2,2019-07-01,,,0.6666666666666666,0.6666666666666666,0.0,0.325848,0.07592,,美国纽约哥伦比亚大,0.2237426286745503
004320,2019,3,2019-10-01,,,,,,,,0.0,美国纽约哥伦比亚大,0.0512188916581085
004320,2019,4,2020-01-01,,,-0.368421052631579,0.631578947368421,1.0,0.081952,0.052199,0.0,清华大学,0.1168408413977484
004320,2020,1,2020-04-01,,,,,,,,0.0,清华大学,0.1478875407398265
004320,2020,2,2020-07-01,,,0.1607142857142857,0.875,0.7142857142857143,0.14821,0.078419,0.0,清华大学,0.1723108783630464
004320,2020,3,2020-10-01,,,,,,,,0.0,清华大学,0.1834150647844982
004320,2020,4,2021-01-01,,,-0.23529411764705888,0.7647058823529411,1.0,0.203378,0.045444,0.0,清华大学,0.2908588328334203
004320,2021,1,2021-04-01,,,,,,,,0.0,清华大学,0.1554945288086134
004320,2021,2,2021-07-01,,,-0.55,0.45,1.0,0.298823,0.056861,0.0,清华大学,0.1847796834699684
004320,2021,3,2021-10-01,,,,,,,,0.0,香港中文大学,0.383944132059516
004320,2021,4,2022-01-01,,,0.052631578947368474,1.0,0.9473684210526315,0.182724,0.046695,0.0,香港中文大学,0.1041683682265299
004320,2022,1,2022-04-01,,,,,,,,0.0,香港中文大学,0.2986020576457915
004320,2022,2,2022-07-01,,,-0.00840336134453784,0.2857142857142857,0.29411764705882354,0.193806,0.056039,0.0,香港中文大学,0.3496145848522184
004320,2022,3,2022-10-01,,,,,,,,0.0,香港中文大学,0.3202638756525504
004320,2022,4,2023-01-01,,,0.19999999999999996,1.0,0.8,0.24965,0.053641,0.0,香港中文大学,0.0894671818797075
004320,2023,1,2023-04-01,,,,,,,,0.0,香港中文大学,0.3322280656935921
004320,2023,2,2023-07-01,,,-0.2941176470588235,0.7058823529411765,1.0,0.30226,0.059995,0.0,香港中文大学,0.2140882114464574
004320,2023,3,2023-10-01,,,,,,,,0.0,香港中文大学,0.1267806747413769
004320,2023,4,2024-01-01,,,0.06666666666666665,1.0,0.9333333333333333,0.765013,0.058251,0.0,香港中文大学,0.1462010634086858
004320,2024,1,2024-04-01,,,,,,,,0.0,香港中文大学,0.4316548417823738
004320,2024,2,2024-07-01,,,-0.33333333333333337,0.6,0.9333333333333333,0.391462,0.076229,0.0,香港中文大学,0.0816533879395127
004320,2024,3,2024-10-01,,,,,,,,0.0,香港中文大学,0.2013887174390974
004320,2024,4,2025-01-01,,,-0.0357142857142857,0.7142857142857143,0.75,0.317493,0.075226,0.0,中央财经大学,0.2055923381776898
004320,2025,1,2025-04-01,,,,,,,,0.0,中央财经大学,0.1291638023416484
004320,2025,2,2025-07-01,,,-0.3529411764705882,0.6470588235294118,1.0,0.350981,0.069768,0.0,中央财经大学,0.3367295497318677
004320,2025,3,2025-10-01,,,,,,,,0.0,中央财经大学,0.7050127420696137
004320,2025,4,2026-01-01,,,-0.3076923076923077,0.6923076923076923,1.0,0.373185,0.085876,0.0,中央财经大学,0.1600689399800946
004320,2026,1,2026-04-01,,,,,,,,0.0,中央财经大学,0.0779516532175078
004320,2026,2,2026-07-01,,,,0.5833333333333334,,0.360259,0.1025,0.0,中央财经大学,0.7702158168608522
004374,2020,1,2020-04-01,,,,,,,,,上海交通大学,0.1177193752282204
004374,2020,2,2020-07-01,,,-0.12121212121212122,0.8787878787878788,1.0,0.097222,0.049933,,上海交通大学,0.1550952002617537
004374,2020,3,2020-10-01,,,,,,,,,上海交通大学,0.0484607037988733
004374,2020,4,2021-01-01,0.7129919701614688,-0.33746034198642433,0.20454545454545459,0.9545454545454546,0.75,0.075948,0.042964,,上海交通大学,0.1366343659416528
004374,2021,1,2021-04-01,,,,,,,,,上海交通大学,0.015305165884297
004374,2021,2,2021-07-01,0.2432362438594077,-2.1092286309869346,-0.10892710892710888,0.6486486486486487,0.7575757575757576,0.090841,0.044245,,上海交通大学,0.0931213888944403
004374,2021,3,2021-10-01,,,,,,,,,上海交通大学,0.142044835164514
004374,2021,4,2022-01-01,0.9853889394064644,0.6899338654825757,0.005673758865248235,0.8723404255319149,0.8666666666666667,0.145537,0.042147,,上海交通大学,0.0498538036416753
004374,2022,1,2022-04-01,,,,,,,,,上海交通大学,0.0391535507599386
004374,2022,2,2022-07-01,0.8356257975062543,0.12507521486284054,-0.11148272017837235,0.4782608695652174,0.5897435897435898,0.048376,0.042172,0.9352771427706126,上海交通大学,0.1166816911311165
004374,2022,3,2022-10-01,,,,,,,,0.7195045182705739,上海交通大学,0.1213592434449442
004374,2022,4,2023-01-01,0.9814255428230958,0.674985201762338,-0.05707196029776673,0.8461538461538461,0.9032258064516129,0.063939,0.041184,0.13729386208146102,上海交通大学,0.1355783622390068
004374,2023,1,2023-04-01,,,,,,,,0.7383398274959189,上海交通大学,0.0128004741495977
004374,2023,2,2023-07-01,0.978366746412458,0.6634484004431951,-0.17493796526054584,0.7096774193548387,0.8846153846153846,0.076536,0.048568,0.0,上海交通大学,0.0633879668777404
004374,2023,3,2023-10-01,,,,,,,,0.0,上海交通大学,0.053913114826591
004374,2023,4,2024-01-01,0.963819237518697,0.6085798517512628,-0.08656482569526047,0.5945945945945946,0.6811594202898551,0.119212,0.043709,0.3556631525533897,上海交通大学,0.0665255095987781
004374,2024,1,2024-04-01,,,,,,,,0.16662551809665915,上海交通大学,0.1106356805721522
004374,2024,2,2024-07-01,0.5213226542028364,-1.0603756721798867,0.05353982300884952,0.85,0.7964601769911505,0.108338,0.045656,0.31717657589681636,上海交通大学,0.0889748417076717
004374,2024,3,2024-10-01,,,,,,,,0.025784277572473202,上海交通大学,0.0708533021887372
004374,2024,4,2025-01-01,1.0,0.7450421108510318,0.06666666666666665,1.0,0.9333333333333333,0.302893,0.061175,0.31710530429406836,上海交通大学,0.1222503253235972
004374,2025,1,2025-04-01,,,,,,,,0.16332462848700535,上海交通大学,0.0983776150446874
004374,2025,2,2025-07-01,,,0.0,0.8888888888888888,0.8888888888888888,0.110435,0.050454,0.7112459971976616,上海交通大学,0.0574276723882491
004374,2025,3,2025-10-01,,,,,,,,0.2833559991218411,上海交通大学,0.1644553767378826
004374,2025,4,2026-01-01,,,0.011904761904761973,0.5833333333333334,0.5714285714285714,0.150417,0.044795,1.5932884486551875,上海交通大学,0.0639016489035206
004374,2026,1,2026-04-01,,,,,,,,0.00025523272581756267,上海交通大学,0.0972346960658161
004374,2026,2,2026-07-01,,,-0.02857142857142858,0.9714285714285714,1.0,0.31108,0.102417,0.6456316959037174,上海交通大学,0.1375082447347792
004375,2020,1,2020-04-01,,,,,,,,,上海交通大学,0.1174139995701388
004375,2020,2,2020-07-01,,,-0.12121212121212122,0.8787878787878788,1.0,0.097222,0.049933,,上海交通大学,0.1545264885884492
004375,2020,3,2020-10-01,,,,,,,,,上海交通大学,0.0486479906634527
004375,2020,4,2021-01-01,0.7129919701614688,-0.33746034198642433,0.20454545454545459,0.9545454545454546,0.75,0.075948,0.042964,,上海交通大学,0.1621486270675129
004375,2021,1,2021-04-01,,,,,,,,,上海交通大学,0.0149613176366284
004375,2021,2,2021-07-01,0.2432362438594077,-2.1092286309869346,-0.10892710892710888,0.6486486486486487,0.7575757575757576,0.090841,0.044245,,上海交通大学,0.093838736147801
004375,2021,3,2021-10-01,,,,,,,,,上海交通大学,0.1423000540701596
004375,2021,4,2022-01-01,0.9853889394064644,0.6899338654825757,0.005673758865248235,0.8723404255319149,0.8666666666666667,0.145537,0.042147,,上海交通大学,0.0540780468474803
004375,2022,1,2022-04-01,,,,,,,,,上海交通大学,0.038802901670418
004375,2022,2,2022-07-01,0.8356257975062543,0.12507521486284054,-0.11148272017837235,0.4782608695652174,0.5897435897435898,0.048376,0.042172,0.931792377627463,上海交通大学,0.0943812779441043
004375,2022,3,2022-10-01,,,,,,,,0.7214476109953338,上海交通大学,0.1214471353492531
004375,2022,4,2023-01-01,0.9814255428230958,0.674985201762338,-0.05707196029776673,0.8461538461538461,0.9032258064516129,0.063939,0.041184,0.13866445725196985,上海交通大学,0.132054057066968
004375,2023,1,2023-04-01,,,,,,,,0.7384200437926062,上海交通大学,0.0127124137147527
004375,2023,2,2023-07-01,0.978366746412458,0.6634484004431951,-0.17493796526054584,0.7096774193548387,0.8846153846153846,0.076536,0.048568,0.0,上海交通大学,0.0625364375007632
004375,2023,3,2023-10-01,,,,,,,,0.0,上海交通大学,0.0539043183311318
004375,2023,4,2024-01-01,0.963819237518697,0.6085798517512628,-0.08656482569526047,0.5945945945945946,0.6811594202898551,0.119212,0.043709,0.3539173698061011,上海交通大学,0.0651396294536582
004375,2024,1,2024-04-01,,,,,,,,0.16643689026253977,上海交通大学,0.1110425222456429
004375,2024,2,2024-07-01,0.5213226542028364,-1.0603756721798867,0.05353982300884952,0.85,0.7964601769911505,0.108338,0.045656,0.31835261812934,上海交通大学,0.0843337058357626
004375,2024,3,2024-10-01,,,,,,,,0.026009105404829647,上海交通大学,0.0715629225594919
004375,2024,4,2025-01-01,1.0,0.7450421108510318,0.06666666666666665,1.0,0.9333333333333333,0.302893,0.061175,0.3183438874411946,上海交通大学,0.121668095336101
004375,2025,1,2025-04-01,,,,,,,,0.16148010482687708,上海交通大学,0.0987880330699319
004375,2025,2,2025-07-01,,,0.0,0.8888888888888888,0.8888888888888888,0.110435,0.050454,0.7152538584554146,上海交通大学,0.0654171670184536
004375,2025,3,2025-10-01,,,,,,,,0.2655320708110878,上海交通大学,0.16467734894256
004375,2025,4,2026-01-01,,,0.011904761904761973,0.5833333333333334,0.5714285714285714,0.150417,0.044795,1.6054305927095203,上海交通大学,0.0631931664550648
004375,2026,1,2026-04-01,,,,,,,,0.0,上海交通大学,0.0965495590100156
