fund_code,year,quarter,industry_hhi,hhi_normalized,ICI,ICI_normalized,industry_count,industry_max_pct,total_weight_pct
13239,2024,4,0.027994,0.06537,0.058703,0.13708,12,17.83,65.44
13239,2025,1,0.030354,0.138708,0.05486,0.250689,6,22.26,46.78
13239,2025,2,0.032508,0.104329,0.048595,0.15596,11,19.5,55.82
13239,2025,3,0.027451,0.123902,0.057385,0.259008,5,17.99,47.07
13239,2025,4,0.047443,0.057129,0.163678,0.197091,13,33.4,91.13
13239,2026,1,0.027848,0.107444,0.064645,0.249418,5,20.12,50.91
13239,2026,2,0.044974,0.109219,0.196379,0.476903,3,42.36,64.17
13312,2021,3,0.024172,0.103914,0.06502,0.279518,4,19.57,48.23
13312,2021,4,0.027412,0.030794,0.195651,0.219786,17,39.81,94.35
13312,2022,1,0.023078,0.108218,0.059295,0.278041,5,21.92,46.18
13312,2022,2,0.026856,0.030576,0.252333,0.287282,14,45.88,93.72
13312,2022,3,0.021036,0.104484,0.05625,0.279388,4,20.65,44.87
13312,2022,4,0.033931,0.038044,0.195135,0.218788,15,33.35,94.44
13312,2023,1,0.018179,0.104544,0.042581,0.244873,5,16.87,41.7
13312,2023,2,0.028121,0.032167,0.170541,0.195077,18,39.24,93.5
13312,2023,3,0.018959,0.107889,0.079908,0.454727,4,27.97,41.92
13312,2023,4,0.029938,0.033489,0.230449,0.257781,19,46.69,94.55
13312,2024,1,0.021284,0.107483,0.089119,0.450038,5,30.03,44.5
13312,2024,2,0.040308,0.04528,0.261569,0.293835,12,49.93,94.35
13312,2024,3,0.039645,0.107317,0.15755,0.426479,4,38.98,60.78
13312,2024,4,0.046782,0.054523,0.488094,0.568853,13,70.33,92.63
13312,2025,1,0.035729,0.11876,0.291147,0.967742,1,54.85,54.85
13312,2025,2,0.052421,0.060492,0.547854,0.632206,13,75.43,93.09
13312,2025,3,0.050531,0.112565,0.275486,0.61369,4,53.21,67.0
13312,2025,4,0.057794,0.065158,0.519574,0.585773,14,72.65,94.18
13312,2026,1,0.040882,0.106318,0.300742,0.782116,2,55.59,62.01
13312,2026,2,0.054465,0.101814,0.433229,0.809856,2,66.82,73.14
13369,2022,2,0.015723,0.056936,0.050899,0.184318,12,18.29,52.55
13369,2022,3,0.014539,0.121092,0.048719,0.405778,3,17.16,34.65
13369,2022,4,0.017996,0.03439,0.109212,0.208695,16,23.86,72.34
13369,2023,1,0.020441,0.105918,0.041314,0.214081,5,13.15,43.93
13369,2023,2,0.033094,0.040228,0.201258,0.244647,17,32.79,90.7
13369,2023,3,0.026215,0.107074,0.102479,0.418577,5,31.98,49.48
13369,2023,4,0.031935,0.038692,0.337299,0.408663,18,58.28,90.85
13369,2024,1,0.024305,0.106376,0.096919,0.424183,4,30.42,47.8
13369,2024,2,0.030051,0.043601,0.370139,0.537031,15,61.05,83.02
13369,2024,3,0.023236,0.127378,0.059751,0.327557,3,19.83,42.71
13369,2024,4,0.025668,0.037386,0.320763,0.467191,12,56.83,82.86
13369,2025,1,0.023,0.132903,0.088194,0.509625,2,26.82,41.6
13369,2025,2,0.032275,0.046794,0.311056,0.450982,12,55.73,83.05
13369,2025,3,0.040131,0.124871,0.125939,0.391875,3,31.43,56.69
13369,2025,4,0.052983,0.065411,0.320805,0.396056,11,52.37,90.0
13369,2026,1,0.042647,0.125043,0.138589,0.406353,3,27.95,58.4
13369,2026,2,0.050123,0.105769,0.176414,0.372264,4,39.42,68.84
13370,2022,2,0.015723,0.056936,0.050899,0.184318,12,18.29,52.55
13370,2022,3,0.014539,0.121092,0.048719,0.405778,3,17.16,34.65
13370,2022,4,0.017996,0.03439,0.109212,0.208695,16,23.86,72.34
13370,2023,1,0.020441,0.105918,0.041314,0.214081,5,13.15,43.93
13370,2023,2,0.033094,0.040228,0.201258,0.244647,17,32.79,90.7
13370,2023,3,0.026215,0.107074,0.102479,0.418577,5,31.98,49.48
13370,2023,4,0.031935,0.038692,0.337299,0.408663,18,58.28,90.85
13370,2024,1,0.024305,0.106376,0.096919,0.424183,4,30.42,47.8
13370,2024,2,0.030051,0.043601,0.370139,0.537031,15,61.05,83.02
13370,2024,3,0.023236,0.127378,0.059751,0.327557,3,19.83,42.71
13370,2024,4,0.025668,0.037386,0.320763,0.467191,12,56.83,82.86
13370,2025,1,0.023,0.132903,0.088194,0.509625,2,26.82,41.6
13370,2025,2,0.032275,0.046794,0.311056,0.450982,12,55.73,83.05
13370,2025,3,0.040131,0.124871,0.125939,0.391875,3,31.43,56.69
13370,2025,4,0.052983,0.065411,0.320805,0.396056,11,52.37,90.0
13370,2026,1,0.042647,0.125043,0.138589,0.406353,3,27.95,58.4
13370,2026,2,0.050123,0.105769,0.176414,0.372264,4,39.42,68.84
13840,2022,1,0.015315,0.10295,0.121974,0.819915,2,35.47,38.57
13840,2022,2,0.034119,0.037949,0.743993,0.827502,9,87.75,94.82
13840,2022,3,0.025383,0.104435,0.235209,0.967742,1,49.3,49.3
13840,2022,4,0.041272,0.045837,0.69224,0.768805,11,84.49,94.89
13840,2023,1,0.038881,0.102498,0.309476,0.815844,2,56.49,61.59
13840,2023,2,0.058612,0.065689,0.590786,0.662116,7,78.07,94.46
13840,2023,3,0.071046,0.093735,0.46772,0.61709,3,68.98,87.06
13840,2023,4,0.074613,0.095092,0.461942,0.58873,10,68.5,88.58
13840,2024,1,0.06122,0.126926,0.386294,0.800891,3,63.07,69.45
13840,2024,2,0.081255,0.092371,0.602581,0.685018,6,78.74,93.79
13840,2024,3,0.077265,0.09957,0.528404,0.680947,3,73.67,88.09
13840,2024,4,0.07425,0.083657,0.575632,0.648561,9,76.83,94.21
13840,2025,1,0.07104,0.100464,0.433456,0.612994,4,66.7,84.09
13840,2025,2,0.074767,0.084689,0.549791,0.622747,12,75.3,93.96
13840,2025,3,0.071298,0.0995,0.490082,0.683935,3,70.97,84.65
13840,2025,4,0.072624,0.087604,0.542674,0.654604,14,74.6,91.05
13840,2026,1,0.065584,0.095616,0.494073,0.720312,3,71.29,82.82
13840,2026,2,0.071983,0.101028,0.471914,0.662331,3,69.49,84.41
13841,2022,1,0.015315,0.10295,0.121974,0.819915,2,35.47,38.57
13841,2022,2,0.034119,0.037949,0.743993,0.827502,9,87.75,94.82
13841,2022,3,0.025383,0.104435,0.235209,0.967742,1,49.3,49.3
13841,2022,4,0.041272,0.045837,0.69224,0.768805,11,84.49,94.89
13841,2023,1,0.038595,0.107567,0.291331,0.811956,2,54.8,59.9
13841,2023,2,0.058612,0.065689,0.590786,0.662116,7,78.07,94.46
13841,2023,3,0.068576,0.101763,0.404335,0.600014,3,64.01,82.09
13841,2023,4,0.077422,0.087845,0.534242,0.606166,10,73.8,93.88
13841,2024,1,0.079283,0.101341,0.511358,0.653626,3,72.32,88.45
13841,2024,2,0.081255,0.092371,0.602581,0.685018,6,78.74,93.79
13841,2024,3,0.077199,0.101341,0.516994,0.678666,3,72.86,87.28
13841,2024,4,0.07425,0.083657,0.575632,0.648561,9,76.83,94.21
13841,2025,1,0.07104,0.100464,0.433456,0.612994,4,66.7,84.09
13841,2025,2,0.074767,0.084689,0.549791,0.622747,12,75.3,93.96
13841,2025,3,0.071298,0.0995,0.490082,0.683935,3,70.97,84.65
13841,2025,4,0.072624,0.087604,0.542674,0.654604,14,74.6,91.05
13841,2026,1,0.063903,0.103122,0.439433,0.709124,3,67.19,78.72
13841,2026,2,0.070972,0.10756,0.430429,0.652332,3,66.31,81.23
13949,2021,4,0.025894,0.036153,0.166256,0.232128,20,39.3,84.63
13949,2022,1,0.016813,0.111795,0.081858,0.544306,3,28.51,38.78
13949,2022,2,0.025209,0.038767,0.113339,0.174293,20,33.41,80.64
13949,2022,3,0.010829,0.10628,0.020884,0.204965,7,13.51,31.92
13949,2022,4,0.017326,0.026736,0.094515,0.145851,21,30.44,80.5
13949,2023,1,0.014435,0.106826,0.043918,0.325003,6,20.68,36.76
13949,2023,2,0.023846,0.035317,0.179679,0.266115,15,43.07,82.17
13949,2023,3,0.015957,0.108217,0.073269,0.496884,4,27.01,38.4
13949,2023,4,0.025424,0.040541,0.263115,0.419571,19,51.7,79.19
13949,2024,1,0.018082,0.109861,0.106634,0.647868,3,32.96,40.57
13949,2024,2,0.022859,0.035905,0.198641,0.312013,22,45.51,79.79
13949,2024,3,0.017766,0.108472,0.071236,0.434942,4,26.34,40.47
13949,2024,4,0.029504,0.044397,0.139701,0.210219,15,36.41,81.52
13949,2025,1,0.028921,0.107701,0.107898,0.401808,4,31.39,51.82
13949,2025,2,0.034235,0.046985,0.233914,0.321031,15,48.0,85.36
13949,2025,3,0.029714,0.106221,0.142547,0.509578,4,37.94,52.89
13949,2025,4,0.043301,0.050205,0.39079,0.453098,15,62.98,92.87
13949,2026,1,0.03031,0.105462,0.134914,0.469425,3,35.66,53.61
13949,2026,2,0.033966,0.102984,0.211089,0.640012,2,45.57,57.43
14282,2021,4,1e-06,0.107563,1e-06,0.114541,8,0.0882,0.3618
14282,2022,1,0.011049,0.108918,0.012201,0.120276,7,6.54,31.85
14282,2022,2,0.025421,0.038727,0.08554,0.130313,17,26.47,81.02
14282,2022,3,0.013381,0.106715,0.016075,0.128206,7,7.76,35.41
14282,2022,4,0.023981,0.050223,0.043466,0.091032,16,13.25,69.1
14282,2023,1,0.01179,0.105498,0.029432,0.263362,5,14.93,33.43
14282,2023,2,0.023757,0.036263,0.083548,0.12753,11,20.66,80.94
14282,2023,3,0.021029,0.103799,0.061573,0.303931,4,21.25,45.01
14282,2023,4,0.025525,0.050154,0.092503,0.181757,9,23.08,71.34
14282,2024,1,0.022443,0.100442,0.089699,0.401437,3,27.94,47.27
14282,2024,2,0.039824,0.052687,0.552266,0.73065,7,75.29,86.94
14282,2024,3,0.020449,0.100311,0.100148,0.491278,3,30.96,45.15
14282,2024,4,0.032433,0.041881,0.397729,0.513596,10,62.29,88.0
14282,2025,1,0.018942,0.11186,0.080456,0.475139,3,27.44,41.15
14282,2025,2,0.029835,0.054029,0.153556,0.278081,12,35.51,74.31
14282,2025,3,0.030356,0.099913,0.153063,0.503791,3,37.67,55.12
14282,2025,4,0.048025,0.065511,0.289425,0.394808,14,47.23,85.62
14282,2026,1,0.022271,0.10151,0.10615,0.483822,2,27.62,46.84
14282,2026,2,0.016002,0.110586,0.051186,0.353729,3,17.21,38.04
14319,2022,1,0.034761,0.107592,0.312657,0.967742,1,56.84,56.84
14319,2022,2,0.039808,0.046115,0.744088,0.861985,3,87.78,92.91
14319,2022,3,0.029102,0.104508,0.132789,0.476856,4,36.36,52.77
14319,2022,4,0.045584,0.05323,0.685556,0.800542,11,84.33,92.54
14319,2023,1,0.024882,0.094658,0.212035,0.806644,2,46.74,51.27
14319,2023,2,0.033355,0.038607,0.53085,0.614431,17,73.94,92.95
14319,2023,3,0.027876,0.048671,0.475409,0.830051,3,70.15,75.68
14319,2023,4,0.032662,0.037829,0.770582,0.892484,18,89.29,92.92
14319,2024,1,0.02705,0.069806,0.375006,0.967742,2,62.25,62.25
14319,2024,2,0.03969,0.046048,0.714256,0.828674,16,86.01,92.84
14319,2024,3,0.031962,0.07206,0.379872,0.856423,2,62.66,66.6
14319,2024,4,0.042321,0.049623,0.429851,0.504015,12,65.84,92.35
14319,2025,1,0.02635,0.076997,0.316873,0.92592,2,57.25,58.5
14319,2025,2,0.035892,0.040724,0.661407,0.750452,4,82.8,93.88
14319,2025,3,0.02819,0.073833,0.271992,0.712393,3,52.93,61.79
14319,2025,4,0.040936,0.055685,0.447934,0.609322,5,68.05,85.74
14319,2026,1,0.025705,0.096206,0.209887,0.785548,2,46.45,51.69
14319,2026,2,0.023807,0.114641,0.200964,0.967742,1,45.57,45.57
14320,2022,1,0.034761,0.107592,0.312657,0.967742,1,56.84,56.84
14320,2022,2,0.039808,0.046115,0.744088,0.861985,3,87.78,92.91
14320,2022,3,0.029102,0.104508,0.132789,0.476856,4,36.36,52.77
14320,2022,4,0.045584,0.05323,0.685556,0.800542,11,84.33,92.54
14320,2023,1,0.024558,0.100348,0.196118,0.801371,2,44.94,49.47
14320,2023,2,0.033355,0.038607,0.53085,0.614431,17,73.94,92.95
14320,2023,3,0.020886,0.100444,0.201228,0.967742,1,45.6,45.6
14320,2023,4,0.032662,0.037829,0.770582,0.892484,18,89.29,92.92
14320,2024,1,0.021864,0.100379,0.210783,0.967742,1,46.67,46.67
14320,2024,2,0.03969,0.046048,0.714256,0.828674,16,86.01,92.84
14320,2024,3,0.025677,0.100565,0.247092,0.967742,1,50.53,50.53
14320,2024,4,0.042321,0.049623,0.429851,0.504015,12,65.84,92.35
14320,2025,1,0.023151,0.101113,0.221576,0.967742,1,47.85,47.85
14320,2025,2,0.035892,0.040724,0.661407,0.750452,4,82.8,93.88
14320,2025,3,0.023557,0.101397,0.177934,0.765888,2,42.71,48.2
14320,2025,4,0.040936,0.055685,0.447934,0.609322,5,68.05,85.74
14320,2026,1,0.024019,0.113021,0.162844,0.76625,2,40.86,46.1
14320,2026,2,0.023807,0.114641,0.200964,0.967742,1,45.57,45.57
14497,2021,4,0.045473,0.050931,0.197611,0.221329,17,31.44,94.49
14497,2022,1,0.047446,0.106486,0.252917,0.567643,3,50.14,66.75
14497,2022,2,0.037303,0.042181,0.133366,0.150807,19,30.41,94.04
14497,2022,3,0.032365,0.11211,0.074983,0.259734,5,21.53,53.73
14497,2022,4,0.041873,0.047148,0.254719,0.286808,15,47.92,94.24
14497,2023,1,0.027233,0.101532,0.067501,0.251663,4,19.44,51.79
14497,2023,2,0.043526,0.049512,0.128371,0.146027,17,26.1,93.76
14497,2023,3,0.0178,0.10086,0.023303,0.132043,7,9.03,42.01
14497,2023,4,0.036735,0.041707,0.47209,0.53599,17,69.12,93.85
14497,2024,1,0.058003,0.104815,0.535536,0.967742,1,74.39,74.39
14497,2024,2,0.049164,0.066489,0.566874,0.766638,18,76.68,85.99
14497,2024,3,0.040327,0.10474,0.274833,0.713815,2,52.79,62.05
14497,2024,4,0.037606,0.044937,0.196656,0.234993,12,38.1,91.48
14497,2025,1,0.026126,0.104377,0.203645,0.813605,2,45.82,50.03
14497,2025,2,0.037356,0.044864,0.621703,0.74665,6,80.27,91.25
14497,2025,3,0.03874,0.103096,0.363647,0.967742,1,61.3,61.3
14497,2025,4,0.040322,0.056685,0.513114,0.721351,10,72.46,84.34
14497,2026,1,0.035742,0.108029,0.18529,0.560033,4,43.49,57.52
14497,2026,2,0.044132,0.104872,0.352011,0.836506,2,60.29,64.87
14549,2021,4,0.019418,0.119739,0.053248,0.328351,5,21.71,40.27
14549,2022,1,0.031646,0.121478,0.107511,0.412698,6,32.94,51.04
14549,2022,2,0.036082,0.046498,0.060958,0.078556,20,19.24,88.09
14549,2022,3,0.031154,0.120014,0.02569,0.098963,9,10.47,50.95
14549,2022,4,0.032672,0.04551,0.045933,0.063981,20,15.16,84.73
14549,2023,1,0.030187,0.119884,0.034457,0.136842,7,13.56,50.18
14549,2023,2,0.044104,0.057527,0.131048,0.170931,17,32.48,87.56
14549,2023,3,0.045572,0.11413,0.092882,0.232613,5,25.09,63.19
14549,2023,4,0.044537,0.059441,0.124922,0.166726,18,30.86,86.56
14549,2024,1,0.058989,0.11009,0.102986,0.1922,6,28.17,73.2
14549,2024,2,0.052958,0.065192,0.169769,0.208987,17,30.88,90.13
14549,2024,3,0.034359,0.117092,0.085122,0.290083,5,22.57,54.17
14549,2024,4,0.036937,0.053117,0.241891,0.347849,15,49.07,83.39
14549,2025,1,0.030924,0.108202,0.140865,0.492883,4,37.61,53.46
14549,2025,2,0.039347,0.049319,0.495632,0.621244,13,71.56,89.32
14549,2025,3,0.029378,0.107198,0.170333,0.621534,3,41.63,52.35
14549,2025,4,0.04145,0.047945,0.617445,0.714199,14,79.91,92.98
14549,2026,1,0.027227,0.106676,0.190671,0.747065,2,44.14,50.52
14549,2026,2,0.03151,0.104241,0.25034,0.828173,2,50.83,54.98
14611,2022,1,0.00184,0.106246,0.004131,0.238502,4,4.4,13.16
14611,2022,2,0.019827,0.029408,0.145591,0.215945,9,33.45,82.11
14611,2022,3,0.015409,0.108938,0.059452,0.420299,3,23.08,37.61
14611,2022,4,0.019642,0.035802,0.081562,0.148662,9,21.01,74.07
14611,2023,1,0.019089,0.112566,0.044063,0.259837,4,17.07,41.18
14611,2023,2,0.033873,0.040841,0.251068,0.30272,9,45.6,91.07
14611,2023,3,0.024468,0.12423,0.07328,0.372057,3,19.73,44.38
14611,2023,4,0.030679,0.039455,0.211316,0.271765,13,44.73,88.18
14611,2024,1,0.030213,0.112424,0.063909,0.237811,5,17.77,51.84
14611,2024,2,0.032977,0.059913,0.090071,0.163642,13,20.47,74.19
14611,2024,3,0.035361,0.119533,0.069118,0.233645,6,24.43,54.39
14611,2024,4,0.034676,0.052115,0.091102,0.13692,14,24.74,81.57
14611,2025,1,0.0155,0.19827,0.026307,0.336513,3,13.37,27.96
14611,2025,2,0.020927,0.044808,0.141986,0.304016,12,35.9,68.34
14611,2025,3,0.054403,0.123466,0.17201,0.390373,3,32.76,66.38
14611,2025,4,0.04855,0.076951,0.219815,0.348407,8,41.92,79.43
14611,2026,1,0.037511,0.124864,0.106534,0.354625,4,23.98,54.81
14611,2026,2,0.042829,0.110029,0.156283,0.401496,3,30.55,62.39
14612,2022,1,0.00184,0.106246,0.004131,0.238502,4,4.4,13.16
14612,2022,2,0.019827,0.029408,0.145591,0.215945,9,33.45,82.11
14612,2022,3,0.015409,0.108938,0.059452,0.420299,3,23.08,37.61
14612,2022,4,0.019642,0.035802,0.081562,0.148662,9,21.01,74.07
14612,2023,1,0.019089,0.112566,0.044063,0.259837,4,17.07,41.18
14612,2023,2,0.033873,0.040841,0.251068,0.30272,9,45.6,91.07
14612,2023,3,0.024468,0.12423,0.07328,0.372057,3,19.73,44.38
14612,2023,4,0.030679,0.039455,0.211316,0.271765,13,44.73,88.18
14612,2024,1,0.030213,0.112424,0.063909,0.237811,5,17.77,51.84
14612,2024,2,0.032977,0.059913,0.090071,0.163642,13,20.47,74.19
14612,2024,3,0.035361,0.119533,0.069118,0.233645,6,24.43,54.39
14612,2024,4,0.034676,0.052115,0.091102,0.13692,14,24.74,81.57
14612,2025,1,0.0155,0.19827,0.026307,0.336513,3,13.37,27.96
14612,2025,2,0.020927,0.044808,0.141986,0.304016,12,35.9,68.34
14612,2025,3,0.054403,0.123466,0.17201,0.390373,3,32.76,66.38
14612,2025,4,0.04855,0.076951,0.219815,0.348407,8,41.92,79.43
14612,2026,1,0.037511,0.124864,0.106534,0.354625,4,23.98,54.81
14612,2026,2,0.042829,0.110029,0.156283,0.401496,3,30.55,62.39
14833,2022,1,0.038943,0.110335,0.243938,0.69113,3,50.09,59.41
14833,2022,2,0.054621,0.062133,0.547216,0.622478,22,75.44,93.76
14833,2022,3,0.04365,0.120245,0.307448,0.84695,2,56.36,60.25
14833,2022,4,0.062004,0.071736,0.594966,0.688346,15,78.61,92.97
14833,2023,1,0.03711,0.123305,0.22629,0.751888,3,48.36,54.86
14833,2023,2,0.044408,0.056063,0.153697,0.194037,16,30.98,89.0
14833,2023,3,0.061256,0.107746,0.117139,0.206044,6,27.82,75.4
14833,2023,4,0.053311,0.068967,0.160919,0.208177,16,33.16,87.92
14833,2024,1,0.041265,0.113374,0.103769,0.285103,5,28.31,60.33
14833,2024,2,0.04807,0.064574,0.168283,0.226059,19,33.07,86.28
14833,2024,3,0.049568,0.111618,0.087384,0.196771,6,22.35,66.64
14833,2024,4,0.047082,0.063114,0.102334,0.137181,18,25.67,86.37
14833,2025,1,0.023624,0.161133,0.03909,0.266622,5,17.32,38.29
14833,2025,2,0.032471,0.044985,0.059663,0.082656,21,19.79,84.96
14833,2025,3,0.053183,0.119794,0.113627,0.255941,6,29.88,66.63
14833,2025,4,0.058603,0.072834,0.105033,0.130539,19,22.08,89.7
14833,2026,1,0.051994,0.11701,0.116265,0.261649,5,24.46,66.66
14833,2026,2,0.031943,0.13304,0.058091,0.241943,4,15.61,49.0
14975,2022,2,0.024298,0.029169,0.193803,0.23265,16,38.52,91.27
14975,2022,3,0.014769,0.111527,0.037902,0.286222,4,14.93,36.39
14975,2022,4,0.015713,0.021866,0.150015,0.208762,17,29.77,84.77
14975,2023,1,0.017757,0.119608,0.044682,0.300978,5,17.67,38.53
14975,2023,2,0.023893,0.027919,0.343926,0.401872,13,54.78,92.51
14975,2023,3,0.012363,0.105141,0.040504,0.344476,4,18.0,34.29
14975,2023,4,0.021381,0.02698,0.318131,0.401449,10,56.2,89.02
14975,2024,1,0.028868,0.109394,0.097894,0.370967,3,28.2,51.37
14975,2024,2,0.030292,0.038554,0.292984,0.372894,12,53.85,88.64
14975,2024,3,0.029516,0.119253,0.114021,0.460681,3,30.92,49.75
14975,2024,4,0.019654,0.027577,0.249545,0.350153,14,48.54,84.42
14975,2025,1,0.012797,0.107325,0.087736,0.735845,3,30.1,34.53
14975,2025,2,0.021021,0.030788,0.198599,0.290871,15,44.85,82.63
14975,2025,3,0.020697,0.103725,0.146504,0.734207,2,38.64,44.67
14975,2025,4,0.026985,0.033538,0.204331,0.25395,13,44.46,89.7
14975,2026,1,0.01783,0.107481,0.093672,0.564655,3,30.55,40.73
14975,2026,2,0.028052,0.106015,0.135886,0.513537,3,35.76,51.44
14989,2022,1,0.037114,0.115201,0.09411,0.292114,5,26.6,56.76
14989,2022,2,0.043381,0.051332,0.160356,0.189745,17,31.22,91.93
14989,2022,3,0.032692,0.117758,0.063753,0.229638,7,24.0,52.69
14989,2022,4,0.026339,0.035316,0.084716,0.11359,12,19.47,86.36
14989,2023,1,0.031758,0.11461,0.129283,0.466561,3,35.03,52.64
14989,2023,2,0.05677,0.07263,0.437558,0.5598,18,66.56,88.41
14989,2023,3,0.066033,0.110539,0.379545,0.635356,2,61.02,77.29
14989,2023,4,0.070998,0.084248,0.497105,0.589879,17,69.74,91.8
14989,2024,1,0.05783,0.113757,0.303664,0.59733,3,54.31,71.3
14989,2024,2,0.06802,0.077392,0.541697,0.616331,11,74.2,93.75
14989,2024,3,0.066525,0.103712,0.434969,0.678112,2,66.02,80.09
14989,2024,4,0.062934,0.076959,0.672549,0.82243,11,83.45,90.43
14989,2025,1,0.024793,0.114861,0.190428,0.882211,2,44.38,46.46
14989,2025,2,0.019767,0.022562,0.176962,0.201989,14,37.8,93.6
14989,2025,3,0.047018,0.106035,0.379281,0.855349,2,62.61,66.59
14989,2025,4,0.068442,0.076933,0.658979,0.740737,13,82.47,94.32
14989,2026,1,0.043671,0.112084,0.377057,0.967742,1,62.42,62.42
14989,2026,2,0.058466,0.105907,0.534241,0.967742,1,74.3,74.3
15211,2026,1,0.101122,0.101122,0.528344,0.528344,4,73.2646,100.0
15211,2026,2,0.101108,0.101108,0.520882,0.520882,4,72.6811,100.0
15212,2026,1,0.101122,0.101122,0.528344,0.528344,4,73.2646,100.0
15212,2026,2,0.101108,0.101108,0.520882,0.520882,4,72.6811,100.0
15389,2022,2,0.023187,0.026586,0.088265,0.101202,18,22.06,93.39
15389,2022,3,0.01381,0.101535,0.017699,0.130128,7,8.63,36.88
15389,2022,4,0.02222,0.026332,0.080186,0.095027,19,18.63,91.86
15389,2023,1,0.016863,0.10071,0.041784,0.249541,5,16.54,40.92
15389,2023,2,0.040507,0.053888,0.163836,0.217957,18,31.32,86.7
15389,2023,3,0.027256,0.105533,0.074132,0.287035,4,20.55,50.82
15389,2023,4,0.039014,0.050737,0.16947,0.22039,19,27.28,87.69
15389,2024,1,0.043593,0.110323,0.113976,0.288446,4,23.65,62.86
15389,2024,2,0.054903,0.071482,0.269872,0.351361,10,39.69,87.64
15389,2024,3,0.043225,0.113618,0.171766,0.451491,3,37.52,61.68
15389,2024,4,0.046347,0.061814,0.261458,0.348712,13,41.71,86.59
15389,2025,1,0.035793,0.11438,0.102996,0.329134,4,25.16,55.94
15389,2025,2,0.051868,0.064478,0.19168,0.23828,15,32.6,89.69
15389,2025,3,0.032021,0.107846,0.081,0.272804,5,21.22,54.49
15389,2025,4,0.048775,0.058642,0.260955,0.313745,14,41.25,91.2
15389,2026,1,0.032724,0.112763,0.108272,0.373097,4,31.34,53.87
15389,2026,2,0.040777,0.111886,0.146342,0.401539,3,33.1,60.37
15491,2022,2,0.017367,0.023292,0.176194,0.236302,12,40.63,86.35
15491,2022,3,0.011476,0.102938,0.019015,0.170559,6,10.52,33.39
15491,2022,4,0.015483,0.020321,0.158163,0.207576,15,35.21,87.29
15491,2023,1,0.008295,0.109126,0.015681,0.206305,6,8.97,27.57
15491,2023,2,0.024355,0.032431,0.114981,0.153105,12,26.01,86.66
15491,2023,3,0.009619,0.116297,0.021178,0.256038,5,12.26,28.76
15491,2023,4,0.014554,0.024188,0.162614,0.270253,14,39.54,77.57
15491,2024,1,0.016764,0.098048,0.050599,0.295929,7,21.44,41.35
15491,2024,2,0.025932,0.049432,0.188114,0.358578,13,42.39,72.43
15491,2024,3,0.01838,0.115857,0.033361,0.210289,6,11.87,39.83
15491,2024,4,0.024505,0.048434,0.202113,0.399474,14,44.22,71.13
15491,2025,1,0.014656,0.143038,0.031067,0.303204,5,14.27,32.01
15491,2025,2,0.020569,0.049168,0.073335,0.175295,18,21.32,64.68
15491,2025,3,0.021507,0.11686,0.066387,0.36072,4,24.53,42.9
15491,2025,4,0.031405,0.038617,0.145119,0.178445,15,27.9,90.18
15491,2026,1,0.03212,0.130244,0.095185,0.385971,3,24.76,49.66
15491,2026,2,0.027562,0.117754,0.11862,0.506789,2,30.95,48.38
15521,2026,1,0.092643,0.113019,0.244831,0.29868,4,43.5492,90.5379
15521,2026,2,0.094965,0.114843,0.255364,0.308817,4,45.2084,90.9346
15522,2024,1,0.114911,0.133343,0.325108,0.377255,4,54.2186,92.8318
15522,2024,2,0.108604,0.128009,0.300539,0.354237,4,50.4315,92.1093
15522,2024,3,0.101399,0.126126,0.28727,0.357324,4,48.9219,89.6631
15522,2024,4,0.104668,0.126447,0.279387,0.337521,4,47.7601,90.9814
15522,2025,1,0.102684,0.122575,0.28896,0.344937,4,49.8311,91.527
15522,2025,2,0.095845,0.116564,0.258714,0.314641,4,45.5163,90.6781
15522,2025,3,0.104443,0.128251,0.28611,0.351328,4,49.2327,90.2423
15522,2025,4,0.120792,0.141994,0.329444,0.387272,4,54.3552,92.2322
15522,2026,1,0.092643,0.113019,0.244831,0.29868,4,43.5492,90.5379
15522,2026,2,0.094965,0.114843,0.255364,0.308817,4,45.2084,90.9346
15576,2022,2,0.028493,0.032432,0.304035,0.346072,10,55.09,93.73
15576,2022,3,0.028756,0.138416,0.079496,0.382647,4,25.81,45.58
15576,2022,4,0.026644,0.035178,0.233403,0.308154,11,48.28,87.03
15576,2023,1,0.010988,0.117737,0.031293,0.335294,5,16.95,30.55
15576,2023,2,0.025717,0.031686,0.203196,0.250359,18,39.18,90.09
15576,2023,3,0.007938,0.108168,0.012402,0.168999,6,7.49,27.09
15576,2023,4,0.017815,0.021039,0.09214,0.108813,15,20.49,92.02
15576,2024,1,0.017949,0.112408,0.032783,0.205307,6,13.66,39.96
15576,2024,2,0.04048,0.051836,0.171073,0.219065,8,32.63,88.37
15576,2024,3,0.030832,0.120135,0.078204,0.304718,4,20.22,50.66
15576,2024,4,0.034161,0.043844,0.212557,0.272803,9,36.14,88.27
15576,2025,1,0.019758,0.101595,0.029984,0.154173,7,14.01,44.1
15576,2025,2,0.031507,0.036233,0.112833,0.129759,13,24.31,93.25
15576,2025,3,0.045901,0.117243,0.159624,0.407723,3,30.78,62.57
15576,2025,4,0.06309,0.079222,0.264307,0.331886,6,40.98,89.24
15576,2026,1,0.050822,0.115687,0.140379,0.319549,5,34.11,66.28
15576,2026,2,0.050464,0.117123,0.151578,0.351802,4,33.1,65.64
15585,2022,2,0.040999,0.048693,0.156763,0.186182,17,30.08,91.76
