fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter
160605,2024-06-30,786,北新建材,3.81,128.38,"3,807.75",2024,2
160605,2024-06-30,975,山金国际,4.95,303.48,"4,943.69",2024,2
160605,2024-12-31,1279,强邦新材,0.00,0.03,0.74,2024,4
160605,2024-12-31,1391,国货航,0.00,0.47,3.19,2024,4
160605,2024-12-31,2078,太阳纸业,2.68,163.33,"2,428.72",2024,4
160605,2024-12-31,300487,蓝晓科技,9.00,170.47,"8,160.54",2024,4
160605,2024-12-31,300818,耐普矿机,1.94,64.80,"1,759.99",2024,4
160605,2024-12-31,300856,科思股份,0.69,24.54,628.82,2024,4
160605,2024-12-31,301522,上大股份,0.00,0.08,2.03,2024,4
160605,2024-12-31,301551,无线传媒,0.00,0.07,2.82,2024,4
160605,2024-12-31,301552,科力装备,0.00,0.01,0.81,2024,4
160605,2024-12-31,301556,托普云农,0.00,0.03,1.58,2024,4
160605,2024-12-31,301571,国科天成,0.00,0.04,1.43,2024,4
160605,2024-12-31,301585,蓝宇股份,0.00,0.02,0.75,2024,4
160605,2024-12-31,301586,佳力奇,0.00,0.02,1.14,2024,4
160605,2024-12-31,301603,乔锋智能,0.00,0.02,0.98,2024,4
160605,2024-12-31,301606,绿联科技,0.00,0.04,1.45,2024,4
160605,2024-12-31,301607,富特科技,0.00,0.03,0.93,2024,4
160605,2024-12-31,301608,博实结,0.00,0.02,1.20,2024,4
160605,2024-12-31,301611,珂玛科技,0.00,0.08,4.51,2024,4
160605,2024-12-31,301613,新铝时代,0.00,0.03,1.15,2024,4
160605,2024-12-31,301617,博苑股份,0.00,0.03,1.01,2024,4
160605,2024-12-31,301622,英思特,0.00,0.03,1.37,2024,4
160605,2024-12-31,301626,苏州天脉,0.01,0.10,6.30,2024,4
160605,2024-12-31,301631,壹连科技,0.00,0.02,1.56,2024,4
160605,2024-12-31,600026,中远海能,3.90,304.66,"3,534.06",2024,4
160605,2024-12-31,600188,兖矿能源,4.13,264.56,"3,748.74",2024,4
160605,2024-12-31,600256,广汇能源,8.93,"1,202.55","8,093.16",2024,4
160605,2024-12-31,600309,万华化学,2.00,25.39,"1,811.58",2024,4
160605,2024-12-31,600529,山东药玻,7.12,250.59,"6,457.70",2024,4
160605,2024-12-31,600938,中国海油,0.69,21.22,626.20,2024,4
160605,2024-12-31,600988,赤峰黄金,5.00,290.23,"4,530.49",2024,4
160605,2024-12-31,601101,昊华能源,8.02,883.75,"7,273.26",2024,4
160605,2024-12-31,601225,陕西煤业,2.35,91.80,"2,135.27",2024,4
160605,2024-12-31,601872,招商轮船,8.87,"1,254.26","8,039.78",2024,4
160605,2024-12-31,603072,天和磁材,0.00,0.23,2.77,2024,4
160605,2024-12-31,603194,中力股份,0.00,0.03,0.82,2024,4
160605,2024-12-31,603205,健尔康,0.00,0.01,0.35,2024,4
160605,2024-12-31,603207,小方制药,0.00,0.02,0.49,2024,4
160605,2024-12-31,603281,江瀚新材,2.70,100.37,"2,449.08",2024,4
160605,2024-12-31,603285,键邦股份,0.00,0.01,0.29,2024,4
160605,2024-12-31,603310,巍华新材,0.00,0.03,0.46,2024,4
160605,2024-12-31,603350,安乃达,0.00,0.01,0.38,2024,4
160605,2024-12-31,603391,力聚热能,0.00,0.01,0.41,2024,4
160605,2024-12-31,603395,红四方,0.00,0.02,0.55,2024,4
160605,2024-12-31,605183,确成股份,4.42,237.89,"4,008.43",2024,4
160605,2024-12-31,688449,联芸科技,0.00,0.14,4.14,2024,4
160605,2024-12-31,688605,先锋精科,0.00,0.07,3.99,2024,4
160605,2024-12-31,688615,合合信息,0.01,0.03,4.79,2024,4
160605,2024-12-31,688625,呈和科技,5.56,131.94,"5,037.46",2024,4
160605,2024-12-31,688708,佳驰科技,0.00,0.08,3.82,2024,4
160605,2024-12-31,688710,益诺思,0.00,0.03,1.11,2024,4
160605,2024-12-31,688721,龙图光罩,0.00,0.03,1.59,2024,4
160605,2024-12-31,688726,拉普拉斯,0.00,0.10,3.24,2024,4
160605,2024-12-31,688750,金天钛业,0.00,0.17,2.60,2024,4
160605,2024-12-31,975,山金国际,8.48,500.13,"7,687.07",2024,4
160605,2025-06-30,000786,北新建材,2.10,75.69,2004.27,2025,2
160605,2025-06-30,000830,鲁西化工,1.23,114.46,1178.94,2025,2
160605,2025-06-30,000959,首钢股份,0.28,77.65,264.01,2025,2
160605,2025-06-30,000975,山金国际,8.25,415.85,7876.29,2025,2
160605,2025-06-30,001335,信凯科技,0.00,0.01,0.22,2025,2
160605,2025-06-30,001356,富岭股份,0.00,0.07,1.02,2025,2
160605,2025-06-30,001382,新亚电缆,0.00,0.04,0.74,2025,2
160605,2025-06-30,001388,信通电子,0.00,0.09,1.54,2025,2
160605,2025-06-30,001395,亚联机械,0.00,0.01,0.38,2025,2
160605,2025-06-30,002078,太阳纸业,1.87,132.51,1783.58,2025,2
160605,2025-06-30,002080,中材科技,1.04,51.15,997.43,2025,2
160605,2025-06-30,002258,利尔化学,4.25,367.78,4060.29,2025,2
160605,2025-06-30,002588,史丹利,2.11,228.73,2015.11,2025,2
160605,2025-06-30,300487,蓝晓科技,8.48,160.97,8096.69,2025,2
160605,2025-06-30,300856,科思股份,0.11,7.08,107.20,2025,2
160605,2025-06-30,301173,毓恬冠佳,0.00,0.02,0.78,2025,2
160605,2025-06-30,301275,汉朔科技,0.00,0.04,2.23,2025,2
160605,2025-06-30,301458,钧崴电子,0.00,0.07,2.39,2025,2
160605,2025-06-30,301479,弘景光电,0.00,0.02,1.42,2025,2
160605,2025-06-30,301501,恒鑫生活,0.00,0.04,1.58,2025,2
160605,2025-06-30,301535,浙江华远,0.00,0.07,1.39,2025,2
160605,2025-06-30,301560,众捷汽车,0.00,0.02,0.52,2025,2
160605,2025-06-30,301590,优优绿能,0.00,0.01,1.02,2025,2
160605,2025-06-30,301595,太力科技,0.00,0.02,0.57,2025,2
160605,2025-06-30,301601,惠通科技,0.00,0.03,1.16,2025,2
160605,2025-06-30,301602,超研股份,0.00,0.07,1.63,2025,2
160605,2025-06-30,301636,泽润新能,0.00,0.01,0.61,2025,2
160605,2025-06-30,301658,首航新能,0.00,0.04,1.00,2025,2
160605,2025-06-30,301662,宏工科技,0.00,0.01,1.18,2025,2
160605,2025-06-30,301665,泰禾股份,0.00,0.04,0.88,2025,2
160605,2025-06-30,301678,新恒汇,0.00,0.04,1.70,2025,2
160605,2025-06-30,600010,包钢股份,0.28,147.65,264.29,2025,2
160605,2025-06-30,600188,兖矿能源,0.95,74.58,907.69,2025,2
160605,2025-06-30,600256,广汇能源,1.62,257.55,1550.45,2025,2
160605,2025-06-30,600389,江山股份,5.34,274.19,5099.92,2025,2
160605,2025-06-30,600547,山东黄金,4.17,124.75,3983.27,2025,2
160605,2025-06-30,600731,湖南海利,4.37,572.11,4170.68,2025,2
160605,2025-06-30,600988,赤峰黄金,2.92,112.08,2788.55,2025,2
160605,2025-06-30,601101,昊华能源,5.03,663.07,4800.63,2025,2
160605,2025-06-30,601872,招商轮船,9.16,1397.67,8749.39,2025,2
160605,2025-06-30,601898,中煤能源,3.54,308.98,3380.24,2025,2
160605,2025-06-30,601918,新集能源,3.42,505.83,3267.66,2025,2
160605,2025-06-30,603014,威高血净,0.00,0.02,0.67,2025,2
160605,2025-06-30,603067,振华股份,6.27,393.04,5989.87,2025,2
160605,2025-06-30,603072,天和磁材,0.00,0.02,1.23,2025,2
160605,2025-06-30,603086,先达股份,1.14,111.13,1089.11,2025,2
160605,2025-06-30,603120,肯特催化,0.00,0.01,0.22,2025,2
160605,2025-06-30,603124,江南新材,0.00,0.01,0.41,2025,2
160605,2025-06-30,603202,天有为,0.00,0.01,1.18,2025,2
160605,2025-06-30,603210,泰鸿万立,0.00,0.03,0.45,2025,2
160605,2025-06-30,603257,中国瑞林,0.00,0.01,0.29,2025,2
160605,2025-06-30,603271,永杰新材,0.00,0.01,0.44,2025,2
160605,2025-06-30,603382,海阳科技,0.00,0.01,0.24,2025,2
160605,2025-06-30,603400,华之杰,0.00,0.01,0.25,2025,2
160605,2025-06-30,603409,汇通控股,0.00,0.01,0.33,2025,2
160605,2025-06-30,603612,索通发展,4.39,227.88,4188.47,2025,2
160605,2025-06-30,605183,确成股份,2.25,122.56,2144.78,2025,2
160605,2025-06-30,688190,云路股份,0.68,7.03,650.47,2025,2
160605,2025-06-30,688269,凯立新材,1.47,42.30,1404.23,2025,2
160605,2025-06-30,688411,海博思创,0.00,0.06,4.68,2025,2
160605,2025-06-30,688545,兴福电子,0.00,0.10,2.68,2025,2
160605,2025-06-30,688583,思看科技,0.00,0.02,1.81,2025,2
160605,2025-06-30,688625,呈和科技,6.20,193.52,5917.92,2025,2
160605,2025-06-30,688755,汉邦科技,0.00,0.02,0.80,2025,2
160605,2025-06-30,688757,胜科纳米,0.00,0.05,1.39,2025,2
160605,2025-06-30,688758,赛分科技,0.00,0.08,1.32,2025,2
160605,2025-06-30,688775,影石创新,0.01,0.06,7.11,2025,2
160605,2025-12-31,000603,盛达资源,3.61,180.73,5595.40,2025,4
160605,2025-12-31,000830,鲁西化工,1.10,102.51,1698.59,2025,4
160605,2025-12-31,000902,新洋丰,3.53,350.04,5467.62,2025,4
160605,2025-12-31,000975,山金国际,8.15,519.21,12632.49,2025,4
160605,2025-12-31,001221,悍高集团,0.83,22.11,1280.34,2025,4
160605,2025-12-31,001388,信通电子,0.00,0.01,0.40,2025,4
160605,2025-12-31,002078,太阳纸业,1.35,132.51,2087.03,2025,4
160605,2025-12-31,002258,利尔化学,4.43,525.60,6859.08,2025,4
160605,2025-12-31,002588,史丹利,4.67,725.95,7244.96,2025,4
160605,2025-12-31,300487,蓝晓科技,9.58,240.33,14840.25,2025,4
160605,2025-12-31,300596,利安隆,7.79,286.10,12076.31,2025,4
160605,2025-12-31,300856,科思股份,0.06,7.08,95.38,2025,4
160605,2025-12-31,301491,汉桑科技,0.00,0.02,1.35,2025,4
160605,2025-12-31,301563,云汉芯城,0.00,0.01,1.47,2025,4
160605,2025-12-31,301584,建发致新,0.00,0.04,1.20,2025,4
160605,2025-12-31,301609,山大电力,0.00,0.03,1.14,2025,4
160605,2025-12-31,301656,联合动力,0.01,0.73,18.52,2025,4
160605,2025-12-31,600028,中国石化,3.72,932.97,5765.75,2025,4
160605,2025-12-31,600188,兖矿能源,1.97,232.58,3058.39,2025,4
160605,2025-12-31,600389,江山股份,5.11,312.97,7911.87,2025,4
160605,2025-12-31,600547,山东黄金,2.97,118.79,4598.36,2025,4
160605,2025-12-31,600731,湖南海利,2.72,621.59,4208.16,2025,4
160605,2025-12-31,600930,华电新能,0.07,18.61,116.14,2025,4
160605,2025-12-31,600961,株冶集团,0.85,82.21,1323.58,2025,4
160605,2025-12-31,600988,赤峰黄金,1.85,91.99,2873.77,2025,4
160605,2025-12-31,601101,昊华能源,2.01,434.12,3108.31,2025,4
160605,2025-12-31,601872,招商轮船,8.61,1486.08,13344.96,2025,4
160605,2025-12-31,601898,中煤能源,4.51,561.26,6982.07,2025,4
160605,2025-12-31,601918,新集能源,1.48,346.63,2291.22,2025,4
160605,2025-12-31,603067,振华股份,2.02,108.87,3136.62,2025,4
160605,2025-12-31,603092,德力佳,0.00,0.01,0.81,2025,4
160605,2025-12-31,603175,超颖电子,0.00,0.02,0.82,2025,4
160605,2025-12-31,603262,技源集团,0.00,0.02,0.44,2025,4
160605,2025-12-31,603334,丰倍生物,0.00,0.01,0.29,2025,4
160605,2025-12-31,603370,华新精科,0.00,0.01,0.38,2025,4
160605,2025-12-31,603376,大明电子,0.00,0.01,0.29,2025,4
160605,2025-12-31,603406,天富龙,0.00,0.02,0.61,2025,4
160605,2025-12-31,603418,友升股份,0.00,0.01,0.82,2025,4
160605,2025-12-31,605183,确成股份,2.09,162.49,3236.78,2025,4
160605,2025-12-31,688065,凯赛生物,0.47,14.74,733.93,2025,4
160605,2025-12-31,688625,呈和科技,6.12,230.22,9484.86,2025,4
160605,2025-12-31,688729,屹唐股份,0.01,0.35,8.51,2025,4
160605,2025-12-31,688765,禾元生物,0.01,0.35,18.57,2025,4
160605,2025-12-31,688795,摩尔线程,0.03,0.11,45.24,2025,4
161606,2018-06-30,000338,潍柴动力,8.12,1011.97,8854.74,2018,2
161606,2018-06-30,000789,万年青,2.94,293.49,3210.83,2018,2
161606,2018-06-30,000825,太钢不锈,2.13,387.00,2322.00,2018,2
161606,2018-06-30,002110,三钢闽光,2.17,147.84,2369.83,2018,2
161606,2018-06-30,002343,慈文传媒,2.08,120.62,2264.01,2018,2
161606,2018-06-30,002410,广联达,4.27,167.90,4655.82,2018,2
161606,2018-06-30,002430,杭氧股份,1.05,79.60,1140.66,2018,2
161606,2018-06-30,002696,百洋股份,0.55,48.45,595.45,2018,2
161606,2018-06-30,002867,周大生,1.83,63.38,1995.78,2018,2
161606,2018-06-30,300122,智飞生物,3.79,90.32,4131.19,2018,2
161606,2018-06-30,300144,宋城演艺,3.23,149.70,3518.06,2018,2
161606,2018-06-30,300164,通源石油,6.34,961.57,6913.69,2018,2
161606,2018-06-30,300413,芒果超媒,1.59,45.60,1730.06,2018,2
161606,2018-06-30,300630,普利制药,6.43,96.50,7006.25,2018,2
161606,2018-06-30,300747,锐科激光,0.01,0.15,12.40,2018,2
161606,2018-06-30,600031,三一重工,8.00,972.76,8725.66,2018,2
161606,2018-06-30,600271,航天信息,0.70,30.00,758.10,2018,2
161606,2018-06-30,600276,恒瑞医药,6.51,93.72,7100.36,2018,2
161606,2018-06-30,600426,华鲁恒升,2.71,167.99,2955.02,2018,2
161606,2018-06-30,600521,华海药业,4.95,202.40,5401.94,2018,2
161606,2018-06-30,600585,海螺水泥,5.37,174.81,5852.64,2018,2
161606,2018-06-30,600801,华新水泥,4.10,297.51,4471.55,2018,2
161606,2018-06-30,600859,王府井,1.99,101.80,2165.29,2018,2
161606,2018-06-30,601003,柳钢股份,1.53,211.00,1671.12,2018,2
161606,2018-06-30,601100,恒立液压,1.50,78.26,1634.07,2018,2
161606,2018-06-30,601117,中国化学,0.89,145.00,975.85,2018,2
161606,2018-06-30,601138,工业富联,0.70,46.64,764.84,2018,2
161606,2018-06-30,601330,绿色动力,0.01,0.50,8.12,2018,2
161606,2018-06-30,601888,中国中免,9.65,163.33,10520.12,2018,2
161606,2018-06-30,603105,芯能科技,0.00,0.34,1.65,2018,2
161606,2018-06-30,603650,彤程新材,0.00,0.24,5.10,2018,2
161606,2018-06-30,603693,江苏新能,0.00,0.54,4.85,2018,2
161606,2018-06-30,603706,东方环宇,0.00,0.18,2.31,2018,2
161606,2018-12-31,000338,潍柴动力,9.32,1156.80,8907.38,2018,4
161606,2018-12-31,000661,长春高新,7.97,43.54,7619.15,2018,4
161606,2018-12-31,000789,万年青,3.17,278.22,3029.81,2018,4
161606,2018-12-31,002233,塔牌集团,2.98,282.99,2846.86,2018,4
161606,2018-12-31,002410,广联达,5.42,248.97,5181.13,2018,4
161606,2018-12-31,002594,比亚迪,2.07,38.84,1980.84,2018,4
161606,2018-12-31,300122,智飞生物,2.22,54.66,2118.62,2018,4
161606,2018-12-31,300164,通源石油,5.11,784.51,4879.65,2018,4
161606,2018-12-31,300413,芒果超媒,1.01,26.10,965.96,2018,4
161606,2018-12-31,300470,中密控股,1.14,48.95,1089.15,2018,4
161606,2018-12-31,300630,普利制药,5.08,110.30,4860.03,2018,4
161606,2018-12-31,600031,三一重工,9.53,1091.65,9104.32,2018,4
161606,2018-12-31,600271,航天信息,2.99,124.74,2855.33,2018,4
161606,2018-12-31,600276,恒瑞医药,1.63,29.49,1555.85,2018,4
161606,2018-12-31,600585,海螺水泥,8.50,277.49,8124.80,2018,4
161606,2018-12-31,600801,华新水泥,5.84,334.09,5585.94,2018,4
161606,2018-12-31,601100,恒立液压,5.05,243.66,4826.84,2018,4
161606,2018-12-31,601138,工业富联,0.54,46.64,511.61,2018,4
161606,2018-12-31,601186,中国铁建,1.03,90.70,985.91,2018,4
161606,2018-12-31,601318,中国平安,1.97,33.60,1884.96,2018,4
161606,2018-12-31,601860,紫金银行,0.01,1.60,5.01,2018,4
161606,2018-12-31,601888,中国中免,10.17,161.48,9721.01,2018,4
161606,2018-12-31,601933,永辉超市,2.24,272.00,2140.64,2018,4
161606,2018-12-31,603185,弘元绿能,0.01,0.13,6.60,2018,4
161606,2018-12-31,603629,利通电子,0.00,0.11,4.07,2018,4
161606,2019-06-30,000338,潍柴动力,8.98,1480.13,18190.80,2019,2
161606,2019-06-30,000401,冀东水泥,3.06,352.18,6201.93,2019,2
161606,2019-06-30,000661,长春高新,9.82,58.88,19902.86,2019,2
161606,2019-06-30,000951,中国重汽,2.78,350.86,5631.31,2019,2
161606,2019-06-30,002475,立讯精密,6.54,534.70,13255.19,2019,2
161606,2019-06-30,002601,龙佰集团,0.44,59.80,886.83,2019,2
161606,2019-06-30,002791,坚朗五金,0.43,55.00,870.57,2019,2
161606,2019-06-30,002798,帝欧家居,2.67,295.08,5402.83,2019,2
161606,2019-06-30,300014,亿纬锂能,2.83,188.15,5730.95,2019,2
161606,2019-06-30,300450,先导智能,0.82,49.18,1652.50,2019,2
161606,2019-06-30,300593,新雷能,0.52,67.18,1048.03,2019,2
161606,2019-06-30,300594,朗进科技,0.00,0.07,3.18,2019,2
161606,2019-06-30,300630,普利制药,7.94,279.04,16078.24,2019,2
161606,2019-06-30,300782,卓胜微,0.00,0.07,8.09,2019,2
161606,2019-06-30,300788,中信出版,0.00,0.16,2.31,2019,2
161606,2019-06-30,600031,三一重工,9.89,1532.53,20045.53,2019,2
161606,2019-06-30,600183,生益科技,2.07,279.11,4200.63,2019,2
161606,2019-06-30,600585,海螺水泥,8.48,414.20,17189.29,2019,2
161606,2019-06-30,600801,华新水泥,8.68,868.54,17587.96,2019,2
161606,2019-06-30,600968,海油发展,0.02,10.24,36.34,2019,2
161606,2019-06-30,601100,恒立液压,7.02,453.11,14218.65,2019,2
161606,2019-06-30,601236,红塔证券,0.00,0.98,3.39,2019,2
161606,2019-06-30,601698,中国卫通,0.00,1.01,3.96,2019,2
161606,2019-06-30,601888,中国中免,9.93,227.00,20123.20,2019,2
161606,2019-06-30,603737,三棵树,1.17,54.33,2365.67,2019,2
161606,2019-06-30,603863,松炀资源,0.00,0.16,3.72,2019,2
161606,2019-06-30,603867,新化股份,0.00,0.10,2.70,2019,2
161606,2019-12-31,000157,中联重科,1.50,1164.51,7778.93,2019,4
161606,2019-12-31,000338,潍柴动力,9.99,3261.90,51799.01,2019,4
161606,2019-12-31,000661,长春高新,7.01,81.31,36343.34,2019,4
161606,2019-12-31,000725,京东方A,0.45,510.00,2315.40,2019,4
161606,2019-12-31,000951,中国重汽,4.97,1145.44,25772.29,2019,4
161606,2019-12-31,000977,浪潮信息,1.12,193.10,5812.44,2019,4
161606,2019-12-31,002241,歌尔股份,5.78,1506.40,30007.57,2019,4
161606,2019-12-31,002475,立讯精密,8.09,1150.37,41988.56,2019,4
161606,2019-12-31,002624,完美世界,3.21,377.23,16651.08,2019,4
161606,2019-12-31,002798,帝欧家居,3.96,819.10,20518.42,2019,4
161606,2019-12-31,002972,科安达,0.00,0.11,2.15,2019,4
161606,2019-12-31,002973,侨银股份,0.00,0.11,0.66,2019,4
161606,2019-12-31,300124,汇川技术,2.01,340.19,10423.42,2019,4
161606,2019-12-31,300207,欣旺达,1.93,513.00,10013.76,2019,4
161606,2019-12-31,300630,普利制药,1.23,112.83,6390.93,2019,4
161606,2019-12-31,300725,药石科技,0.50,38.21,2610.62,2019,4
161606,2019-12-31,600031,三一重工,9.86,3000.26,51154.48,2019,4
161606,2019-12-31,600585,海螺水泥,9.26,876.61,48038.18,2019,4
161606,2019-12-31,600801,华新水泥,9.49,1863.13,49242.41,2019,4
161606,2019-12-31,601077,渝农商行,0.02,14.78,92.51,2019,4
161606,2019-12-31,601100,恒立液压,5.79,603.99,30048.39,2019,4
161606,2019-12-31,601658,邮储银行,0.09,79.66,454.85,2019,4
161606,2019-12-31,601808,中海油服,0.99,268.00,5145.54,2019,4
161606,2019-12-31,601888,中国中免,4.67,272.15,24207.44,2019,4
161606,2019-12-31,601916,浙商银行,0.03,29.42,137.09,2019,4
161606,2019-12-31,603109,神驰机电,0.00,0.07,1.81,2019,4
161606,2019-12-31,603737,三棵树,2.96,190.50,15363.62,2019,4
161606,2019-12-31,688081,兴图新科,0.00,0.32,8.89,2019,4
161606,2019-12-31,688181,八亿时空,0.00,0.43,18.94,2019,4
161606,2019-12-31,688368,晶丰明源,0.00,0.26,19.21,2019,4
161606,2020-06-30,2241,歌尔股份,3.08,849.92,"24,953.74",2020,2
161606,2020-06-30,2283,天润工业,0.65,"1,210.00","5,263.50",2020,2
161606,2020-06-30,2410,广联达,2.98,346.36,"24,141.33",2020,2
161606,2020-06-30,2475,立讯精密,9.34,"1,472.75","75,625.65",2020,2
161606,2020-06-30,2539,云图控股,0.11,130.00,897.00,2020,2
161606,2020-06-30,2624,完美世界,2.64,370.16,"21,335.94",2020,2
161606,2020-06-30,2798,帝欧家居,3.70,922.10,"29,940.54",2020,2
161606,2020-06-30,2821,凯莱英,2.80,93.30,"22,670.69",2020,2
161606,2020-06-30,2989,中天精装,0.00,0.10,5.51,2020,2
161606,2020-06-30,300124,汇川技术,1.07,228.74,"8,689.70",2020,2
161606,2020-06-30,300168,万达信息,3.75,"1,376.98","30,389.93",2020,2
161606,2020-06-30,300824,北鼎股份,0.00,0.20,2.68,2020,2
161606,2020-06-30,300839,博汇股份,0.00,0.05,1.18,2020,2
161606,2020-06-30,300840,酷特智能,0.00,0.12,0.70,2020,2
161606,2020-06-30,300842,帝科股份,0.00,0.05,1.85,2020,2
161606,2020-06-30,300843,胜蓝股份,0.00,0.08,0.75,2020,2
161606,2020-06-30,300845,捷安高科,0.00,0.05,0.83,2020,2
161606,2020-06-30,300846,首都在线,0.00,0.11,0.38,2020,2
161606,2020-06-30,300847,中船汉光,0.00,0.14,0.99,2020,2
161606,2020-06-30,338,潍柴动力,8.25,"4,867.79","66,786.05",2020,2
161606,2020-06-30,600031,三一重工,9.39,"4,052.39","76,022.86",2020,2
161606,2020-06-30,600585,海螺水泥,6.41,979.75,"51,838.52",2020,2
161606,2020-06-30,600801,华新水泥,6.34,"2,165.01","51,332.28",2020,2
161606,2020-06-30,600956,新天绿能,0.00,0.25,1.28,2020,2
161606,2020-06-30,600984,建设机械,0.63,206.00,"5,108.73",2020,2
161606,2020-06-30,601100,恒立液压,10.27,"1,036.72","83,144.57",2020,2
161606,2020-06-30,601816,京沪高铁,0.07,90.65,559.33,2020,2
161606,2020-06-30,601888,中国中免,3.62,190.04,"29,272.29",2020,2
161606,2020-06-30,603087,甘李药业,0.00,0.11,10.79,2020,2
161606,2020-06-30,603290,斯达半导,0.41,16.00,"3,356.80",2020,2
161606,2020-06-30,603638,艾迪精密,0.82,126.98,"6,653.52",2020,2
161606,2020-06-30,603737,三棵树,4.19,367.72,"33,911.31",2020,2
161606,2020-06-30,661,长春高新,6.45,119.94,"52,209.45",2020,2
161606,2020-06-30,688004,博汇科技,0.00,0.25,17.98,2020,2
161606,2020-06-30,688027,国盾量子,0.00,0.28,10.24,2020,2
161606,2020-06-30,688106,金宏气体,0.01,2.61,107.85,2020,2
161606,2020-06-30,688159,有方科技,0.00,0.33,17.62,2020,2
161606,2020-06-30,688169,石头科技,0.02,0.54,196.52,2020,2
161606,2020-06-30,688277,天智航,0.00,0.88,10.61,2020,2
161606,2020-06-30,688368,晶丰明源,0.00,0.26,20.84,2020,2
161606,2020-06-30,688377,迪威尔,0.00,0.79,12.96,2020,2
161606,2020-06-30,688528,秦川物联,0.00,0.83,9.45,2020,2
161606,2020-06-30,688568,中科星图,0.00,1.10,17.86,2020,2
161606,2020-06-30,688600,皖仪科技,0.00,0.55,8.48,2020,2
161606,2020-06-30,951,中国重汽,6.96,"1,802.78","56,354.85",2020,2
161606,2020-06-30,977,浪潮信息,0.98,201.51,"7,895.18",2020,2
161606,2020-12-31,157,中联重科,3.06,"2,770.96","27,432.50",2020,4
161606,2020-12-31,2241,歌尔股份,1.84,441.92,"16,492.40",2020,4
161606,2020-12-31,2475,立讯精密,7.72,"1,232.16","69,148.62",2020,4
161606,2020-12-31,2539,云图控股,0.56,680.00,"5,025.20",2020,4
161606,2020-12-31,2607,中公教育,0.93,236.14,"8,295.75",2020,4
161606,2020-12-31,2821,凯莱英,2.48,74.29,"22,221.61",2020,4
161606,2020-12-31,300124,汇川技术,9.58,920.19,"85,853.63",2020,4
161606,2020-12-31,300168,万达信息,2.96,"1,222.96","26,526.10",2020,4
161606,2020-12-31,300724,捷佳伟创,1.96,120.65,"17,566.22",2020,4
161606,2020-12-31,300860,锋尚文化,0.00,0.04,4.83,2020,4
161606,2020-12-31,300861,美畅股份,0.00,0.09,4.57,2020,4
161606,2020-12-31,300863,卡倍亿,0.00,0.34,35.31,2020,4
161606,2020-12-31,300868,杰美特,0.00,0.06,2.57,2020,4
161606,2020-12-31,300869,康泰医学,0.00,0.09,9.56,2020,4
161606,2020-12-31,300872,天阳科技,0.00,0.09,3.30,2020,4
161606,2020-12-31,300873,海晨股份,0.00,0.05,2.00,2020,4
161606,2020-12-31,300876,蒙泰高新,0.00,0.04,1.28,2020,4
161606,2020-12-31,300877,金春股份,0.00,0.06,2.89,2020,4
161606,2020-12-31,300878,维康药业,0.00,0.04,1.95,2020,4
161606,2020-12-31,300879,大叶股份,0.00,0.05,1.26,2020,4
161606,2020-12-31,300881,盛德鑫泰,0.00,0.03,0.94,2020,4
161606,2020-12-31,300882,万胜智能,0.00,0.04,1.13,2020,4
161606,2020-12-31,300884,狄耐克,0.00,0.50,21.27,2020,4
161606,2020-12-31,300886,华业香料,0.00,0.01,0.67,2020,4
161606,2020-12-31,300887,谱尼测试,0.00,0.02,1.56,2020,4
161606,2020-12-31,300889,爱克股份,0.00,0.05,1.44,2020,4
161606,2020-12-31,300890,翔丰华,0.00,0.03,1.40,2020,4
161606,2020-12-31,300891,惠云钛业,0.00,0.11,1.87,2020,4
161606,2020-12-31,300892,品渥食品,0.00,0.03,1.63,2020,4
161606,2020-12-31,300893,松原股份,0.00,0.03,0.97,2020,4
161606,2020-12-31,300894,火星人,0.00,0.06,2.32,2020,4
161606,2020-12-31,300896,爱美客,0.00,0.05,28.54,2020,4
161606,2020-12-31,300900,广联航空,0.00,0.09,2.91,2020,4
161606,2020-12-31,300902,国安达,0.00,0.06,1.34,2020,4
161606,2020-12-31,300908,仲景食品,0.00,0.03,1.72,2020,4
161606,2020-12-31,300910,瑞丰新材,0.00,0.05,2.27,2020,4
161606,2020-12-31,300911,亿田智能,0.00,0.03,1.02,2020,4
161606,2020-12-31,300912,凯龙高科,0.00,0.51,14.58,2020,4
161606,2020-12-31,300913,兆龙互连,0.00,0.06,1.51,2020,4
161606,2020-12-31,300918,南山智尚,0.00,0.11,0.95,2020,4
161606,2020-12-31,300919,中伟股份,0.00,0.06,3.75,2020,4
161606,2020-12-31,300922,天秦装备,0.00,0.03,0.91,2020,4
161606,2020-12-31,300925,法本信息,0.00,0.04,1.32,2020,4
161606,2020-12-31,300926,博俊科技,0.00,0.36,3.86,2020,4
161606,2020-12-31,300927,江天化学,0.00,0.22,2.90,2020,4
161606,2020-12-31,300999,金龙鱼,0.01,1.21,106.95,2020,4
161606,2020-12-31,3026,中晶科技,0.00,0.05,2.17,2020,4
161606,2020-12-31,3028,振邦智能,0.00,0.04,1.80,2020,4
161606,2020-12-31,3029,吉大正元,0.00,0.07,1.87,2020,4
161606,2020-12-31,3030,祖名股份,0.00,0.05,0.73,2020,4
161606,2020-12-31,3031,中瓷电子,0.00,0.04,0.59,2020,4
161606,2020-12-31,338,潍柴动力,7.28,"4,130.26","65,216.82",2020,4
