date,open,high,low,close,volume,index_code,index_name
2018-07-27,5270.232,5281.351,5230.102,5249.29,6171588700,sh000905,中证500
2018-07-30,5244.772,5255.188,5167.402,5185.151,6083602400,sh000905,中证500
2018-07-31,5182.827,5208.38,5163.661,5188.717,4949635600,sh000905,中证500
2018-08-01,5198.456,5233.501,5105.374,5105.374,6036948500,sh000905,中证500
2018-08-02,5094.342,5094.342,4887.502,4996.012,7439032500,sh000905,中证500
2018-08-03,4982.894,5008.24,4929.75,4929.75,5073579700,sh000905,中证500
2018-08-06,4919.502,4941.177,4798.85,4825.251,5245522000,sh000905,中证500
2018-08-07,4836.313,4956.872,4797.453,4956.872,5914578000,sh000905,中证500
2018-08-08,4940.779,4952.419,4877.664,4880.569,5808305100,sh000905,中证500
2018-08-09,4862.154,5030.162,4856.482,5004.773,6826483300,sh000905,中证500
2018-08-10,5000.049,5037.493,4990.83,5030.515,5318501200,sh000905,中证500
2018-08-13,4981.343,5064.022,4958.888,5055.275,5572265200,sh000905,中证500
2018-08-14,5043.89,5061.406,5016.322,5037.883,4637591200,sh000905,中证500
2018-08-15,5035.566,5038.775,4929.198,4932.806,5334998500,sh000905,中证500
2018-08-16,4876.695,4943.2,4836.051,4888.371,5239384400,sh000905,中证500
2018-08-17,4923.435,4941.101,4793.767,4803.029,5170797400,sh000905,中证500
2018-08-20,4794.237,4832.909,4736.559,4832.651,5163111200,sh000905,中证500
2018-08-21,4831.209,4901.117,4816.853,4891.98,4973790400,sh000905,中证500
2018-08-22,4877.012,4878.819,4829.605,4837.018,4392226700,sh000905,中证500
2018-08-23,4832.007,4885.811,4821.111,4863.665,4726381100,sh000905,中证500
2018-08-24,4853.865,4880.891,4831.887,4852.289,4389810000,sh000905,中证500
2018-08-27,4859.125,4964.451,4859.125,4960.066,5854579900,sh000905,中证500
2018-08-28,4964.734,4983.94,4954.166,4974.207,5346544000,sh000905,中证500
2018-08-29,4972.085,4974.164,4929.459,4941.961,5327221200,sh000905,中证500
2018-08-30,4937.651,4952.608,4861.056,4867.121,5415846200,sh000905,中证500
2018-08-31,4854.965,4862.444,4805.207,4814.824,4801205400,sh000905,中证500
2018-09-03,4808.379,4840.152,4754.81,4838.873,5290260200,sh000905,中证500
2018-09-04,4833.879,4905.016,4828.524,4890.281,6102491400,sh000905,中证500
2018-09-05,4877.114,4886.273,4814.957,4815.034,5840354300,sh000905,中证500
2018-09-06,4800.935,4849.176,4773.878,4793.345,4586849400,sh000905,中证500
2018-09-07,4796.836,4867.534,4759.492,4791.778,5360007200,sh000905,中证500
2018-09-10,4792.599,4794.014,4701.289,4704.878,5132647500,sh000905,中证500
2018-09-11,4702.835,4738.259,4669.418,4702.903,4996800700,sh000905,中证500
2018-09-12,4700.9,4733.583,4681.127,4693.974,4254088200,sh000905,中证500
2018-09-13,4727.43,4752.897,4655.214,4721.212,5569210200,sh000905,中证500
2018-09-14,4720.778,4724.003,4669.943,4670.08,5644793000,sh000905,中证500
2018-09-17,4649.95,4649.95,4586.316,4602.39,4933894600,sh000905,中证500
2018-09-18,4588.234,4684.289,4584.434,4683.506,5443232600,sh000905,中证500
2018-09-19,4673.948,4772.952,4664.13,4736.893,6705585600,sh000905,中证500
2018-09-20,4734.482,4761.408,4723.305,4733.481,5639897400,sh000905,中证500
2018-09-21,4743.805,4813.29,4721.688,4805.215,6589519600,sh000905,中证500
2018-09-25,4774.792,4810.343,4763.206,4792.551,5265424000,sh000905,中证500
2018-09-26,4794.07,4841.704,4782.391,4815.631,6471955600,sh000905,中证500
2018-09-27,4812.645,4817.617,4754.277,4755.38,6143767200,sh000905,中证500
2018-09-28,4762.335,4802.158,4746.177,4800.729,5726864000,sh000905,中证500
2018-10-08,4722.418,4737.289,4639.4,4646.493,6327566400,sh000905,中证500
2018-10-09,4652.488,4685.218,4612.635,4634.894,5043745400,sh000905,中证500
2018-10-10,4634.639,4655.546,4586.886,4629.888,5133963700,sh000905,中证500
2018-10-11,4483.266,4503.198,4274.7,4307.421,9056360100,sh000905,中证500
2018-10-12,4267.356,4300.006,4136.629,4278.035,8152514900,sh000905,中证500
2018-10-15,4283.356,4317.71,4195.831,4199.153,6229184800,sh000905,中证500
2018-10-16,4193.379,4221.342,4076.871,4099.683,6107665900,sh000905,中证500
2018-10-17,4147.346,4167.76,4038.424,4133.383,6952388100,sh000905,中证500
2018-10-18,4104.334,4104.334,4013.649,4018.461,5978391100,sh000905,中证500
2018-10-19,3958.446,4130.933,3948.559,4127.985,6956157800,sh000905,中证500
2018-10-22,4165.757,4375.599,4165.757,4333.145,9295831900,sh000905,中证500
2018-10-23,4336.446,4350.729,4228.329,4253.556,7466806500,sh000905,中证500
2018-10-24,4233.838,4297.371,4207.165,4245.488,6282348200,sh000905,中证500
2018-10-25,4124.185,4240.584,4103.56,4234.421,6968720600,sh000905,中证500
2018-10-26,4260.91,4294.555,4217.79,4233.959,6798362100,sh000905,中证500
2018-10-29,4220.635,4227.644,4144.806,4162.526,5745157000,sh000905,中证500
2018-10-30,4145.397,4233.794,4096.136,4204.542,7283465000,sh000905,中证500
2018-10-31,4207.759,4298.243,4204.36,4272.552,7468776500,sh000905,中证500
2018-11-01,4299.46,4367.73,4294.867,4298.984,8605914200,sh000905,中证500
2018-11-02,4366.734,4437.982,4360.875,4437.946,9689216800,sh000905,中证500
2018-11-05,4427.632,4466.136,4375.041,4440.827,8777727700,sh000905,中证500
2018-11-06,4427.357,4440.105,4385.327,4438.097,6980304900,sh000905,中证500
2018-11-07,4437.722,4479.694,4414.07,4415.136,7808636800,sh000905,中证500
2018-11-08,4442.656,4450.982,4379.883,4382.329,7214535500,sh000905,中证500
2018-11-09,4363.214,4396.393,4348.812,4368.614,6742496000,sh000905,中证500
2018-11-12,4360.632,4481.774,4354.468,4481.688,8699053600,sh000905,中证500
2018-11-13,4430.95,4588.496,4422.948,4563.535,12871036300,sh000905,中证500
2018-11-14,4551.797,4600.129,4534.524,4545.509,11259883000,sh000905,中证500
2018-11-15,4540.881,4619.814,4539.956,4619.814,9830520000,sh000905,中证500
2018-11-16,4625.004,4691.561,4609.832,4659.097,11067182400,sh000905,中证500
2018-11-19,4660.475,4677.967,4612.484,4670.737,11101510600,sh000905,中证500
2018-11-20,4629.126,4645.9,4535.874,4537.449,10312422500,sh000905,中证500
2018-11-21,4483.378,4564.534,4476.416,4554.675,9015662700,sh000905,中证500
2018-11-22,4562.642,4583.373,4528.241,4551.326,7527499300,sh000905,中证500
2018-11-23,4542.11,4547.515,4365.349,4374.764,9207482800,sh000905,中证500
2018-11-26,4371.424,4408.114,4347.747,4367.462,6858469900,sh000905,中证500
2018-11-27,4393.29,4416.357,4361.023,4387.652,6235271000,sh000905,中证500
2018-11-28,4389.832,4441.857,4333.055,4441.857,7250793100,sh000905,中证500
2018-11-29,4462.793,4473.307,4344.9,4345.703,7710248100,sh000905,中证500
2018-11-30,4334.041,4385.003,4291.811,4376.651,6384878900,sh000905,中证500
2018-12-03,4483.663,4536.832,4460.388,4515.174,9626575200,sh000905,中证500
2018-12-04,4506.247,4538.423,4492.057,4536.21,7628021300,sh000905,中证500
2018-12-05,4456.198,4532.279,4445.973,4502.702,7427597300,sh000905,中证500
2018-12-06,4476.81,4483.316,4405.836,4411.088,6604759600,sh000905,中证500
2018-12-07,4419.609,4432.33,4397.424,4410.959,5175505400,sh000905,中证500
2018-12-10,4381.38,4396.405,4350.227,4359.312,5394034800,sh000905,中证500
2018-12-11,4373.027,4398.063,4365.118,4395.57,5043078100,sh000905,中证500
2018-12-12,4408.914,4417.604,4381.324,4393.324,4809361200,sh000905,中证500
2018-12-13,4405.086,4471.257,4378.46,4443.157,6361391000,sh000905,中证500
2018-12-14,4436.002,4439.046,4331.379,4337.103,6578654600,sh000905,中证500
2018-12-17,4322.594,4341.203,4285.214,4330.647,5150281500,sh000905,中证500
2018-12-18,4308.048,4339.404,4266.452,4307.268,5130347800,sh000905,中证500
2018-12-19,4311.279,4315.108,4245.15,4247.899,4626017400,sh000905,中证500
2018-12-20,4240.373,4274.012,4225.135,4259.761,4696785200,sh000905,中证500
2018-12-21,4246.429,4260.289,4204.486,4231.144,4711042500,sh000905,中证500
2018-12-24,4227.354,4276.975,4215.023,4274.722,4184194100,sh000905,中证500
2018-12-25,4233.543,4244.952,4132.764,4225.512,6038367300,sh000905,中证500
2018-12-26,4218.662,4241.351,4194.305,4208.405,4503293300,sh000905,中证500
2018-12-27,4263.335,4272.808,4159.766,4161.27,5421939300,sh000905,中证500
2018-12-28,4168.94,4192.696,4138.935,4168.036,4996418500,sh000905,中证500
2019-01-02,4176.11,4179.723,4125.936,4131.957,4749444900,sh000905,中证500
2019-01-03,4131.695,4182.198,4110.527,4112.807,5549124400,sh000905,中证500
2019-01-04,4075.622,4210.879,4071.69,4210.879,7344873700,sh000905,中证500
2019-01-07,4235.035,4297.024,4223.459,4288.323,8115345000,sh000905,中证500
2019-01-08,4278.28,4289.628,4264.6,4277.297,6955693700,sh000905,中证500
2019-01-09,4286.231,4354.199,4280.656,4288.772,8515359500,sh000905,中证500
2019-01-10,4289.559,4319.494,4274.196,4281.861,6891088900,sh000905,中证500
2019-01-11,4282.394,4316.541,4267.289,4314.876,6835508500,sh000905,中证500
2019-01-14,4317.524,4325.947,4278.761,4286.547,6767961400,sh000905,中证500
2019-01-15,4282.986,4350.934,4271.636,4347.356,7200518100,sh000905,中证500
2019-01-16,4347.076,4364.096,4330.744,4336.878,6927474400,sh000905,中证500
2019-01-17,4334.631,4347.179,4297.668,4303.731,7456211300,sh000905,中证500
2019-01-18,4307.139,4351.438,4297.477,4347.811,8337161100,sh000905,中证500
2019-01-21,4354.7,4395.063,4352.81,4373.633,7278153100,sh000905,中证500
2019-01-22,4370.857,4370.857,4291.962,4308.252,6949667200,sh000905,中证500
2019-01-23,4298.938,4322.89,4292.087,4315.685,5848573500,sh000905,中证500
2019-01-24,4318.709,4363.218,4292.83,4338.17,7063030500,sh000905,中证500
2019-01-25,4341.413,4359.464,4315.953,4318.442,7165747800,sh000905,中证500
2019-01-28,4341.492,4370.898,4297.963,4307.22,6727993500,sh000905,中证500
2019-01-29,4301.469,4301.469,4188.594,4254.288,7775372700,sh000905,中证500
2019-01-30,4235.275,4266.881,4211.191,4211.624,5851377000,sh000905,中证500
2019-01-31,4203.977,4240.716,4151.414,4176.474,7151120500,sh000905,中证500
2019-02-01,4189.11,4295.038,4189.11,4294.27,6609967700,sh000905,中证500
2019-02-11,4306.201,4403.728,4306.201,4402.867,7529735600,sh000905,中证500
2019-02-12,4398.443,4452.501,4394.834,4439.485,8527115600,sh000905,中证500
2019-02-13,4442.728,4526.27,4433.027,4512.409,11321890300,sh000905,中证500
2019-02-14,4507.841,4555.233,4494.552,4532.17,9482853300,sh000905,中证500
2019-02-15,4523.945,4544.386,4497.386,4502.735,9351160700,sh000905,中证500
2019-02-18,4527.969,4660.999,4527.969,4660.999,12412400400,sh000905,中证500
2019-02-19,4683.325,4706.525,4614.278,4667.284,14387476800,sh000905,中证500
2019-02-20,4667.353,4677.978,4619.46,4667.624,12021312900,sh000905,中证500
2019-02-21,4666.281,4750.418,4643.11,4659.143,14595111300,sh000905,中证500
2019-02-22,4651.538,4777.298,4649.216,4777.298,14616614200,sh000905,中证500
2019-02-25,4840.543,5045.076,4835.483,5044.347,24178357900,sh000905,中证500
2019-02-26,5059.284,5149.623,5004.552,5038.544,26283326500,sh000905,中证500
2019-02-27,5027.388,5093.795,4964.623,5017.884,20885408700,sh000905,中证500
2019-02-28,5017.44,5072.669,4994.05,5025.291,15604287700,sh000905,中证500
2019-03-01,5047.228,5067.307,4984.993,5067.225,14982833000,sh000905,中证500
2019-03-04,5112.952,5253.388,5108.282,5158.247,23244686400,sh000905,中证500
2019-03-05,5146.62,5295.288,5125.154,5295.288,20689126100,sh000905,中证500
2019-03-06,5328.128,5395.554,5256.793,5390.029,26496431800,sh000905,中证500
2019-03-07,5381.227,5512.644,5353.574,5458.615,26696722000,sh000905,中证500
2019-03-08,5340.106,5480.173,5245.531,5245.7,28568024900,sh000905,中证500
2019-03-11,5279.751,5456.42,5272.19,5456.381,21425221300,sh000905,中证500
2019-03-12,5500.936,5591.686,5458.76,5551.003,24933399300,sh000905,中证500
2019-03-13,5557.156,5557.156,5388.246,5424.864,22434923600,sh000905,中证500
2019-03-14,5381.11,5432.521,5236.753,5298.502,17860867900,sh000905,中证500
2019-03-15,5328.809,5418.329,5308.062,5359.009,15284646500,sh000905,中证500
2019-03-18,5387.376,5501.183,5333.256,5501.183,17265525500,sh000905,中证500
2019-03-19,5505.699,5555.123,5486.799,5522.18,16671393100,sh000905,中证500
2019-03-20,5518.309,5533.053,5415.755,5515.786,17682073500,sh000905,中证500
2019-03-21,5525.992,5634.662,5513.392,5589.478,20715004500,sh000905,中证500
2019-03-22,5591.043,5625.095,5505.806,5622.14,18195482300,sh000905,中证500
2019-03-25,5521.251,5629.228,5507.358,5549.671,17843293700,sh000905,中证500
2019-03-26,5571.525,5589.413,5380.854,5394.879,17616473000,sh000905,中证500
2019-03-27,5431.978,5447.88,5333.785,5447.88,14495660800,sh000905,中证500
2019-03-28,5432.944,5487.765,5370.123,5370.123,14926108200,sh000905,中证500
2019-03-29,5370.421,5550.76,5346.214,5547.656,17833301700,sh000905,中证500
2019-04-01,5591.665,5763.581,5591.665,5757.838,22118163100,sh000905,中证500
2019-04-02,5794.788,5833.022,5750.33,5775.55,22875028400,sh000905,中证500
2019-04-03,5744.222,5843.468,5724.126,5836.037,19910476300,sh000905,中证500
2019-04-04,5868.392,5894.988,5813.462,5871.558,20883485900,sh000905,中证500
2019-04-08,5921.211,5939.498,5765.907,5847.63,23831746600,sh000905,中证500
2019-04-09,5834.29,5877.84,5798.374,5858.046,17936350200,sh000905,中证500
2019-04-10,5826.026,5906.427,5782.369,5850.761,17875360700,sh000905,中证500
2019-04-11,5852.636,5866.922,5720.552,5727.175,16587607300,sh000905,中证500
2019-04-12,5720.048,5749.337,5673.745,5714.368,14007834100,sh000905,中证500
2019-04-15,5795.501,5815.392,5654.344,5655.983,15775413600,sh000905,中证500
2019-04-16,5625.122,5777.011,5583.614,5777.011,15602963200,sh000905,中证500
2019-04-17,5776.635,5840.625,5757.995,5807.729,16980015500,sh000905,中证500
2019-04-18,5804.301,5826.674,5762.568,5775.171,15132250500,sh000905,中证500
2019-04-19,5762.501,5810.18,5710.795,5810.18,14872428900,sh000905,中证500
2019-04-22,5821.023,5824.521,5704.977,5723.042,15816102600,sh000905,中证500
2019-04-23,5710.733,5710.733,5610.735,5628.062,14987146100,sh000905,中证500
2019-04-24,5636.402,5682.479,5568.408,5679.726,13478441200,sh000905,中证500
2019-04-25,5652.006,5662.79,5457.825,5458.419,15140171800,sh000905,中证500
2019-04-26,5427.623,5496.035,5407.194,5408.031,12427988000,sh000905,中证500
2019-04-29,5405.164,5421.657,5252.049,5265.601,13867238700,sh000905,中证500
2019-04-30,5244.045,5349.944,5244.045,5307.56,10219034000,sh000905,中证500
2019-05-06,5122.47,5125.162,4874.643,4908.798,14338623300,sh000905,中证500
2019-05-07,4933.043,4990.194,4886.057,4973.404,11657368700,sh000905,中证500
2019-05-08,4865.788,5028.526,4842.56,4947.742,10773812100,sh000905,中证500
2019-05-09,4897.978,4955.784,4879.695,4888.413,9093465600,sh000905,中证500
2019-05-10,4940.481,5064.323,4842.607,5064.323,12217748300,sh000905,中证500
2019-05-13,5009.475,5040.504,4985.188,5005.904,9173639400,sh000905,中证500
2019-05-14,4942.394,5018.413,4941.927,4965.612,8754096900,sh000905,中证500
2019-05-15,5002.605,5086.73,4999.337,5076.555,9746386000,sh000905,中证500
2019-05-16,5071.109,5118.445,5059.207,5108.359,10442216600,sh000905,中证500
2019-05-17,5112.241,5116.993,4923.673,4942.579,11907121300,sh000905,中证500
2019-05-20,4937.177,4947.746,4835.809,4923.559,9568649700,sh000905,中证500
2019-05-21,4917.342,5026.284,4904.823,5009.873,10083707300,sh000905,中证500
2019-05-22,5002.16,5018.109,4941.01,4976.393,9409270900,sh000905,中证500
2019-05-23,4955.252,4957.986,4860.188,4872.92,9056368100,sh000905,中证500
2019-05-24,4848.576,4892.459,4831.335,4841.757,7793343600,sh000905,中证500
2019-05-27,4848.642,4974.268,4824.142,4962.947,9307641400,sh000905,中证500
2019-05-28,4965.591,5002.249,4933.897,4955.486,9026398900,sh000905,中证500
2019-05-29,4943.568,4992.989,4930.431,4956.864,8587685200,sh000905,中证500
2019-05-30,4933.501,4933.854,4865.775,4926.403,9477960200,sh000905,中证500
2019-05-31,4923.92,4969.051,4902.738,4912.001,8671672900,sh000905,中证500
2019-06-03,4921.708,4942.065,4838.352,4853.815,9854083000,sh000905,中证500
2019-06-04,4847.663,4853.811,4768.039,4795.413,8675165300,sh000905,中证500
2019-06-05,4837.895,4850.804,4777.978,4783.825,8130016500,sh000905,中证500
2019-06-06,4776.49,4776.688,4668.541,4678.784,8341693100,sh000905,中证500
2019-06-10,4693.763,4750.542,4662.781,4725.264,7336138100,sh000905,中证500
2019-06-11,4730.809,4903.867,4728.483,4901.472,11681144600,sh000905,中证500
2019-06-12,4889.361,4917.092,4852.983,4863.492,10784756100,sh000905,中证500
2019-06-13,4855.54,4892.581,4831.519,4877.651,9617253800,sh000905,中证500
2019-06-14,4880.226,4893.928,4786.195,4795.527,10280389400,sh000905,中证500
2019-06-17,4796.12,4826.596,4779.643,4802.819,7336113800,sh000905,中证500
2019-06-18,4804.302,4825.625,4773.55,4797.147,6652389700,sh000905,中证500
2019-06-19,4902.96,4931.11,4856.903,4858.916,9827437600,sh000905,中证500
2019-06-20,4853.209,4987.595,4837.176,4954.734,11969596100,sh000905,中证500
2019-06-21,4973.585,5045.715,4973.585,5021.305,12281421400,sh000905,中证500
2019-06-24,5032.375,5038.48,4996.17,5024.205,9962015700,sh000905,中证500
2019-06-25,5020.201,5020.201,4910.197,4974.988,9920218000,sh000905,中证500
2019-06-26,4943.775,4991.128,4928.733,4962.594,7003568700,sh000905,中证500
2019-06-27,4974.986,5030.372,4972.67,5007.483,8163126600,sh000905,中证500
2019-06-28,5005.192,5005.192,4920.435,4950.48,7716462800,sh000905,中证500
2019-07-01,5044.664,5100.262,5016.236,5100.262,11163021400,sh000905,中证500
2019-07-02,5092.842,5102.409,5066.251,5084.41,9708063700,sh000905,中证500
2019-07-03,5074.71,5074.71,5021.896,5040.723,8535858900,sh000905,中证500
2019-07-04,5046.883,5067.997,5002.332,5025.021,8014718900,sh000905,中证500
2019-07-05,5026.332,5055.015,5001.523,5042.66,6490414100,sh000905,中证500
2019-07-08,5028.635,5028.635,4855.215,4870.781,9176607700,sh000905,中证500
2019-07-09,4868.475,4892.558,4838.937,4881.624,6101251200,sh000905,中证500
2019-07-10,4891.911,4896.041,4829.285,4843.865,6079519200,sh000905,中证500
2019-07-11,4867.683,4905.16,4821.552,4844.547,6262848400,sh000905,中证500
2019-07-12,4848.222,4874.32,4820.664,4861.568,6147939800,sh000905,中证500
2019-07-15,4850.89,4951.624,4787.906,4925.324,8459448100,sh000905,中证500
2019-07-16,4917.793,4940.231,4909.663,4932.046,6892496200,sh000905,中证500
2019-07-17,4930.647,4953.409,4914.492,4929.085,7536108800,sh000905,中证500
2019-07-18,4909.717,4909.717,4843.513,4844.109,7263615800,sh000905,中证500
2019-07-19,4861.213,4920.414,4861.203,4878.69,6859729800,sh000905,中证500
2019-07-22,4885.429,4886.402,4766.072,4776.575,7219157800,sh000905,中证500
2019-07-23,4778.053,4823.918,4778.053,4823.918,5472926300,sh000905,中证500
2019-07-24,4837.767,4898.805,4837.767,4873.027,6945138300,sh000905,中证500
2019-07-25,4873.174,4899.715,4861.772,4891.643,6738441800,sh000905,中证500
2019-07-26,4880.719,4902.092,4868.197,4898.11,5925277700,sh000905,中证500
2019-07-29,4897.652,4914.48,4872.545,4897.018,5658152100,sh000905,中证500
2019-07-30,4902.841,4961.025,4902.781,4922.918,7119412700,sh000905,中证500
2019-07-31,4914.044,4921.722,4892.556,4903.203,6275454700,sh000905,中证500
2019-08-01,4877.557,4900.087,4850.528,4870.469,6433250400,sh000905,中证500
2019-08-02,4773.43,4816.81,4756.404,4809.92,7900236100,sh000905,中证500
2019-08-05,4795.911,4838.759,4749.944,4751.985,7161254200,sh000905,中证500
2019-08-06,4665.84,4684.516,4558.06,4650.563,9866786600,sh000905,中证500
2019-08-07,4678.428,4686.732,4624.742,4626.364,6741740600,sh000905,中证500
2019-08-08,4641.867,4663.032,4636.239,4656.101,6007779600,sh000905,中证500
2019-08-09,4677.248,4690.654,4593.224,4600.353,6444333700,sh000905,中证500
2019-08-12,4608.117,4685.045,4591.662,4685.045,6194650700,sh000905,中证500
2019-08-13,4649.349,4667.715,4638.029,4658.388,5869131700,sh000905,中证500
2019-08-14,4713.503,4731.863,4677.13,4683.84,7114878700,sh000905,中证500
2019-08-15,4585.094,4709.363,4576.461,4706.55,7826161100,sh000905,中证500
2019-08-16,4702.142,4755.953,4696.921,4722.663,7754245800,sh000905,中证500
2019-08-19,4765.058,4875.036,4765.058,4875.036,10658092600,sh000905,中证500
2019-08-20,4878.675,4912.992,4864.816,4872.606,10020229300,sh000905,中证500
2019-08-21,4865.717,4896.291,4859.328,4882.721,8494079000,sh000905,中证500
2019-08-22,4894.363,4896.575,4851.969,4887.914,8223811000,sh000905,中证500
2019-08-23,4888.533,4902.783,4861.2,4887.902,8250252800,sh000905,中证500
2019-08-26,4799.483,4867.303,4793.844,4855.458,8845314400,sh000905,中证500
2019-08-27,4878.289,4976.581,4878.289,4936.124,10819263700,sh000905,中证500
2019-08-28,4929.894,4948.018,4910.603,4928.194,9899429300,sh000905,中证500
2019-08-29,4937.591,4954.957,4912.22,4934.184,9681799600,sh000905,中证500
2019-08-30,4963.279,4975.972,4862.582,4886.494,10245163400,sh000905,中证500
2019-09-02,4894.05,5020.265,4890.225,5008.296,10829293000,sh000905,中证500
2019-09-03,5019.405,5044.181,4999.887,5044.181,10909044900,sh000905,中证500
2019-09-04,5036.524,5093.266,5027.667,5093.266,12249922400,sh000905,中证500
2019-09-05,5119.574,5209.0,5119.428,5138.405,15894736900,sh000905,中证500
2019-09-06,5152.185,5167.483,5111.735,5154.638,11279857600,sh000905,中证500
2019-09-09,5202.706,5263.459,5171.851,5263.459,13294192700,sh000905,中证500
2019-09-10,5264.328,5264.328,5212.525,5245.305,13111154700,sh000905,中证500
2019-09-11,5262.495,5273.968,5206.973,5217.291,11560394100,sh000905,中证500
2019-09-12,5230.294,5255.785,5197.57,5242.612,9604422600,sh000905,中证500
2019-09-16,5263.301,5279.59,5228.29,5250.34,11413633900,sh000905,中证500
2019-09-17,5237.559,5237.559,5118.208,5140.45,11477143500,sh000905,中证500
2019-09-18,5148.063,5163.81,5119.614,5141.038,8955599900,sh000905,中证500
2019-09-19,5150.498,5191.669,5126.153,5191.669,8812931100,sh000905,中证500
2019-09-20,5198.728,5220.235,5180.078,5204.485,9418643800,sh000905,中证500
2019-09-23,5192.884,5192.884,5124.798,5171.484,9465768000,sh000905,中证500
2019-09-24,5168.122,5237.41,5159.332,5180.742,9452799600,sh000905,中证500
2019-09-25,5162.151,5162.151,5087.009,5087.009,9220292000,sh000905,中证500
2019-09-26,5099.518,5108.804,4970.24,4970.24,9467075200,sh000905,中证500
2019-09-27,4974.032,5033.185,4974.032,5005.63,7432983300,sh000905,中证500
2019-09-30,5009.139,5022.429,4940.903,4940.903,6578513000,sh000905,中证500
2019-10-08,4955.078,4994.443,4937.028,4941.761,6644342500,sh000905,中证500
2019-10-09,4926.209,4985.441,4904.322,4982.954,6650575900,sh000905,中证500
2019-10-10,4988.141,5049.219,4979.195,5046.359,7381815400,sh000905,中证500
2019-10-11,5057.811,5074.904,5012.384,5055.517,8278601600,sh000905,中证500
2019-10-14,5095.216,5151.694,5089.313,5131.131,10368887800,sh000905,中证500
2019-10-15,5115.248,5115.248,5057.284,5061.003,8832143000,sh000905,中证500
2019-10-16,5064.333,5086.973,5036.503,5038.356,7822140800,sh000905,中证500
2019-10-17,5039.271,5049.361,5017.468,5029.854,7051450800,sh000905,中证500
2019-10-18,5033.817,5056.558,4953.148,4961.807,8203885000,sh000905,中证500
2019-10-21,4956.793,4957.236,4906.362,4951.035,6989927100,sh000905,中证500
2019-10-22,4954.108,5011.013,4954.108,5005.553,6553498200,sh000905,中证500
2019-10-23,5009.357,5009.94,4955.056,4967.195,6903650700,sh000905,中证500
2019-10-24,4961.685,4972.763,4921.112,4958.247,6486844300,sh000905,中证500
2019-10-25,4953.327,5001.509,4922.084,4994.568,7315877700,sh000905,中证500
2019-10-28,5026.064,5084.688,5026.064,5084.468,10290739500,sh000905,中证500
2019-10-29,5080.93,5080.93,5007.713,5007.713,10870630500,sh000905,中证500
2019-10-30,4975.673,4984.404,4938.103,4947.895,8576215500,sh000905,中证500
2019-10-31,4950.026,4967.745,4911.376,4917.417,7958268700,sh000905,中证500
2019-11-01,4908.648,4967.048,4896.007,4962.35,7415565600,sh000905,中证500
2019-11-04,4974.363,5016.937,4974.363,4987.836,8127822700,sh000905,中证500
2019-11-05,4995.462,5041.236,4972.717,5025.303,8507295100,sh000905,中证500
2019-11-06,5022.105,5027.789,4955.826,4974.734,8321627500,sh000905,中证500
2019-11-07,4970.529,5020.224,4960.839,5007.067,7209219800,sh000905,中证500
2019-11-08,5036.657,5051.564,4985.949,4988.294,7909655600,sh000905,中证500
2019-11-11,4961.194,4961.194,4868.435,4876.159,7709640100,sh000905,中证500
2019-11-12,4878.972,4887.296,4823.429,4881.614,6878549300,sh000905,中证500
2019-11-13,4878.968,4888.191,4853.595,4875.543,6060640800,sh000905,中证500
2019-11-14,4875.249,4925.442,4871.557,4912.108,6391011200,sh000905,中证500
2019-11-15,4910.205,4936.985,4868.437,4868.437,7007640400,sh000905,中证500
2019-11-18,4862.28,4901.001,4851.39,4892.461,6396537200,sh000905,中证500
2019-11-19,4892.34,4975.113,4890.756,4975.113,7236336900,sh000905,中证500
2019-11-20,4975.756,4991.696,4941.911,4946.276,7899827700,sh000905,中证500
2019-11-21,4929.851,4963.089,4919.594,4945.719,6616751300,sh000905,中证500
2019-11-22,4954.31,5018.064,4876.812,4904.083,8802769500,sh000905,中证500
2019-11-25,4904.995,4915.345,4853.843,4901.502,8634726500,sh000905,中证500
2019-11-26,4906.429,4920.677,4882.162,4882.162,8125973000,sh000905,中证500
2019-11-27,4881.402,4935.628,4872.302,4904.257,7264694000,sh000905,中证500
2019-11-28,4897.653,4916.805,4878.007,4889.26,5967231400,sh000905,中证500
2019-11-29,4888.348,4909.411,4850.588,4894.942,6139562000,sh000905,中证500
2019-12-02,4897.631,4930.585,4889.319,4905.421,6315015900,sh000905,中证500
2019-12-03,4889.407,4926.455,4863.662,4926.455,6034552500,sh000905,中证500
2019-12-04,4902.485,4935.57,4901.036,4920.668,6349645000,sh000905,中证500
2019-12-05,4927.776,4978.99,4923.112,4967.602,7407710400,sh000905,中证500
2019-12-06,4968.041,5010.513,4954.786,5010.51,7370595700,sh000905,中证500
2019-12-09,5020.222,5040.241,5005.841,5024.604,8848641500,sh000905,中证500
2019-12-10,5012.472,5054.312,4998.148,5049.051,8293633000,sh000905,中证500
2019-12-11,5044.937,5052.35,5007.56,5027.278,8601103800,sh000905,中证500
2019-12-12,5025.491,5044.197,5008.368,5012.001,8005543900,sh000905,中证500
2019-12-13,5047.897,5082.76,5029.883,5073.686,9997918400,sh000905,中证500
2019-12-16,5095.348,5166.039,5081.909,5166.039,11652253300,sh000905,中证500
2019-12-17,5167.229,5257.828,5161.152,5236.062,15021914200,sh000905,中证500
2019-12-18,5235.476,5267.406,5221.698,5235.125,12926439800,sh000905,中证500
