fund_code,year,quarter,report_date,TO_two_sided,OCI_two_sided,total_buy,total_sell,avg_aum,SDI
519018,2024,4,2025-01-01,0.7645854897092609,-0.42321048778981246,20863.890000000003,28051.95,31988.47,0.10190770513073598
519018,2025,1,2025-04-01,,,,,,0.26837110531707553
519018,2025,2,2025-07-01,,,,,,0.6208014247393608
519018,2025,3,2025-10-01,,,,,,1.5102425071394288
519018,2025,4,2026-01-01,,,,,,0.4897574928605713
519018,2026,1,2026-04-01,,,,,,1.0487719072522663
519018,2026,2,2026-07-01,,,,,,1.0487719072522663
519026,2020,1,2020-04-01,,,,,,
519026,2020,2,2020-07-01,,,,,,
519026,2020,3,2020-10-01,,,,,,
519026,2020,4,2021-01-01,0.998083463637525,0.6038550282110183,5630.79,4211.85,4930.77,
519026,2021,1,2021-04-01,,,,,,
519026,2021,2,2021-07-01,0.9957664518406798,0.5590250849925155,7248.3,5612.900000000001,6457.9400000000005,
519026,2021,3,2021-10-01,,,,,,
519026,2021,4,2022-01-01,0.9958104574815352,0.5598765137092474,7716.01,7244.17,7511.559999999999,
519026,2022,1,2022-04-01,,,,,,
519026,2022,2,2022-07-01,0.8584007803448788,-2.098749580511157,4836.429999999999,6788.66,6771.365,0.22428139904495042
519026,2022,3,2022-10-01,,,,,,0.12792015162418913
519026,2022,4,2023-01-01,1.0,0.6409365037662728,0.0,5795.249999999999,2897.625,0.11884285780960824
519026,2023,1,2023-04-01,,,,,,0.025506569114787964
519026,2023,2,2023-07-01,1.0,0.6409365037662728,1619.83,0.0,809.915,0.0015821253024306814
519026,2023,3,2023-10-01,,,,,,0.26648959229899893
519026,2023,4,2024-01-01,1.0000000000000002,0.6409365037662771,6572.990000000002,1619.83,4096.41,0.0
519026,2024,1,2024-04-01,,,,,,0.6835114341169612
519026,2024,2,2024-07-01,0.9422289043984294,-0.476828601709431,6203.05,6192.970000000001,6578.03,0.035006900042490185
519026,2024,3,2024-10-01,,,,,,0.3520125045478421
519026,2024,4,2025-01-01,0.9115717783213156,-1.0699879559910115,9825.26,5824.03,8583.685,0.10664272930538396
519026,2025,1,2025-04-01,,,,,,0.06313857788821897
519026,2025,2,2025-07-01,,,,,,0.26021381228907414
519026,2025,3,2025-10-01,,,,,,0.22872409499181096
519026,2025,4,2026-01-01,,,,,,0.6141356629866702
519026,2026,1,2026-04-01,,,,,,0.20415151353585148
519026,2026,2,2026-07-01,,,,,,0.20406827785630788
519089,2020,1,2020-04-01,,,,,,
519089,2020,2,2020-07-01,,,,,,
519089,2020,3,2020-10-01,,,,,,
519089,2020,4,2021-01-01,0.8997434832675105,-0.3993299792013668,16100.2,20560.64,20372.94,
519089,2021,1,2021-04-01,,,,,,
519089,2021,2,2021-07-01,0.9560924876683732,0.43339414186197567,13229.15,17438.53,16038.03,
519089,2021,3,2021-10-01,,,,,,
519089,2021,4,2022-01-01,0.9990067479999916,1.0675799645875905,9935.95,13921.48,11940.575,
519089,2022,1,2022-04-01,,,,,,
519089,2022,2,2022-07-01,0.9581526401292774,0.46383902133240434,18528.38,9339.25,14542.375,0.06556187282572037
519089,2022,3,2022-10-01,,,,,,0.10792274369249763
519089,2022,4,2023-01-01,0.9700748751903202,0.6400255008962824,17972.73,18573.250000000004,18836.68,0.06989631096643303
519089,2023,1,2023-04-01,,,,,,0.33122365519551444
519089,2023,2,2023-07-01,0.9794960422369638,0.7792512624110174,14416.31,18195.090000000004,16647.03,0.174206349039255
519089,2023,3,2023-10-01,,,,,,1.3070264602147006
519089,2023,4,2024-01-01,0.7773993861589715,-2.2073278633740405,19673.19,10445.54,19371.465,0.6989352436681585
519089,2024,1,2024-04-01,,,,,,0.1819416903003102
519089,2024,2,2024-07-01,0.884848827485881,-0.6194428148437404,20689.51,21255.97,23702.06,0.13292026842382032
519089,2024,3,2024-10-01,,,,,,0.13202022096813615
519089,2024,4,2025-01-01,0.9160745950824084,-0.15798923367011458,15307.95,21722.57,20211.52,0.1338164106202675
519089,2025,1,2025-04-01,,,,,,0.03891479895387115
519089,2025,2,2025-07-01,,,,,,0.5011871602434732
519089,2025,3,2025-10-01,,,,,,0.344230914876431
519089,2025,4,2026-01-01,,,,,,1.2127978082857063
519089,2026,1,2026-04-01,,,,,,0.2516481229951256
519089,2026,2,2026-07-01,,,,,,0.9283389482704607
519110,2020,1,2020-04-01,,,,,,
519110,2020,2,2020-07-01,,,,,,
519110,2020,3,2020-10-01,,,,,,
519110,2020,4,2021-01-01,0.99704847647456,0.7044376898449531,10485.47,8593.93,9567.94,
519110,2021,1,2021-04-01,,,,,,
519110,2021,2,2021-07-01,0.9618717454554856,-0.664592844490121,16808.65,9982.709999999995,13926.68,
519110,2021,3,2021-10-01,,,,,,
519110,2021,4,2022-01-01,0.9644753087315164,-0.5632657023794193,30060.330000000005,16482.49,24128.57,
519110,2022,1,2022-04-01,,,,,,
519110,2022,2,2022-07-01,0.9232576993846168,-2.167399006227425,19907.72,28889.45,26426.625,0.6023331326081772
519110,2022,3,2022-10-01,,,,,,0.026611556727500763
519110,2022,4,2023-01-01,0.9784576684160854,-0.019091278103017608,28164.13,21390.25,25322.7,0.3699159707907522
519110,2023,1,2023-04-01,,,,,,0.0036308357711456463
519110,2023,2,2023-07-01,0.986140536882608,0.27991551466138814,20773.83,28364.34,24914.385,0.008020711815771686
519110,2023,3,2023-10-01,,,,,,0.23397945548557356
519110,2023,4,2024-01-01,0.9994841964989348,0.7992326008516754,9504.79,21111.23,15315.91,0.8595234930728324
519110,2024,1,2024-04-01,,,,,,0.5825257739137388
519110,2024,2,2024-07-01,0.999833019250495,0.8128083079774351,10607.71,9511.01,10061.04,0.20005128238371744
519110,2024,3,2024-10-01,,,,,,0.24474487282813795
519110,2024,4,2025-01-01,0.9999652543407804,0.8179547178645055,8961.06,10609.05,9785.395,0.254364688071813
519110,2025,1,2025-04-01,,,,,,0.10185350661912584
519110,2025,2,2025-07-01,,,,,,0.3788448358967255
519110,2025,3,2025-10-01,,,,,,0.5497697148648824
519110,2025,4,2026-01-01,,,,,,0.24504128276183534
519110,2026,1,2026-04-01,,,,,,1.347634664726103
519110,2026,2,2026-07-01,,,,,,0.4139611772783877
519158,2020,1,2020-04-01,,,,,,
519158,2020,2,2020-07-01,,,,,,
519158,2020,3,2020-10-01,,,,,,
519158,2020,4,2021-01-01,0.9564668037407972,0.10970450118087516,12534.62,10538.420000000002,12061.6,
519158,2021,1,2021-04-01,,,,,,
519158,2021,2,2021-07-01,0.8912364708529,-1.797749100516182,13043.420000000002,11558.53,13802.145,
519158,2021,3,2021-10-01,,,,,,
519158,2021,4,2022-01-01,0.93720467173304,-0.4535552807016367,8114.37,13810.090000000002,11696.73,
519158,2022,1,2022-04-01,,,,,,
519158,2022,2,2022-07-01,0.9487540716228106,-0.11582981707350494,13864.57,8251.579999999998,11655.365,0.24440533337192233
519158,2022,3,2022-10-01,,,,,,0.2683844209348663
519158,2022,4,2023-01-01,0.949363211169906,-0.09801746856012145,7429.83,13893.2,11230.175,0.06064195903803865
519158,2023,1,2023-04-01,,,,,,0.332068643400095
519158,2023,2,2023-07-01,1.0000000000000002,1.3826943560802438,3406.0400000000004,7998.49,5702.264999999999,0.3110277780200257
519158,2023,3,2023-10-01,,,,,,0.5438230816357998
519158,2023,4,2024-01-01,0.96499305459668,0.35902758729751727,9615.35,3174.0600000000004,6626.685,0.5564595291164427
519158,2024,1,2024-04-01,,,,,,0.1022321567906186
519158,2024,2,2024-07-01,0.926550229653971,-0.7651105498234271,6735.4800000000005,9215.11,8607.515,0.43289030148254004
519158,2024,3,2024-10-01,,,,,,0.469647841007081
519158,2024,4,2025-01-01,0.9998680456938912,1.3788357721162523,2180.4300000000003,7367.070000000001,4774.38,0.0
519158,2025,1,2025-04-01,,,,,,0.9035175791104707
519158,2025,2,2025-07-01,,,,,,0.36067441871321254
519158,2025,3,2025-10-01,,,,,,1.428846391983361
519158,2025,4,2026-01-01,,,,,,0.9522142214754473
519158,2026,1,2026-04-01,,,,,,0.058165906650012394
519158,2026,2,2026-07-01,,,,,,1.1023058823570726
519172,2016,1,2016-04-01,,,,,,
519172,2016,2,2016-07-01,,,,,,
519172,2016,3,2016-10-01,,,,,,
519172,2016,4,2017-01-01,,,,,,
519172,2017,1,2017-04-01,,,,,,
519172,2017,2,2017-07-01,,,,,,
519172,2017,3,2017-10-01,,,,,,
519172,2017,4,2018-01-01,,,,,,
519172,2018,1,2018-04-01,,,,,,
519172,2018,2,2018-07-01,,,,,,0.0
519172,2018,3,2018-10-01,,,,,,0.0
519172,2018,4,2019-01-01,,,,,,0.0
519172,2019,1,2019-04-01,,,,,,0.0
519172,2019,2,2019-07-01,,,,,,0.0
519172,2019,3,2019-10-01,,,,,,0.0
519172,2019,4,2020-01-01,,,,,,0.0
519172,2020,1,2020-04-01,,,,,,0.0
519172,2020,2,2020-07-01,,,,,,0.0
519172,2020,3,2020-10-01,,,,,,0.0
519172,2020,4,2021-01-01,,,,,,0.0
519172,2021,1,2021-04-01,,,,,,0.0
519172,2021,2,2021-07-01,,,,,,0.0
519172,2021,3,2021-10-01,,,,,,0.0
519172,2021,4,2022-01-01,,,,,,0.0
519172,2022,1,2022-04-01,,,,,,0.0
519172,2022,2,2022-07-01,,,,,,0.0
519172,2022,3,2022-10-01,,,,,,0.0
519172,2022,4,2023-01-01,,,,,,0.0
519172,2023,1,2023-04-01,,,,,,0.0
519172,2023,2,2023-07-01,,,,,,0.0
519172,2023,3,2023-10-01,,,,,,0.0
519172,2023,4,2024-01-01,,,,,,0.0
519172,2024,1,2024-04-01,,,,,,0.0
519172,2024,2,2024-07-01,,,,,,0.0
519172,2024,3,2024-10-01,,,,,,0.0
519172,2024,4,2025-01-01,,,,,,0.0
519172,2025,1,2025-04-01,,,,,,0.0
519172,2025,2,2025-07-01,,,,,,0.0
519172,2025,3,2025-10-01,,,,,,0.0
519172,2025,4,2026-01-01,,,,,,0.0
519172,2026,1,2026-04-01,,,,,,0.0
519172,2026,2,2026-07-01,,,,,,0.0
519173,2016,1,2016-04-01,,,,,,
519173,2016,2,2016-07-01,,,,,,
519173,2016,3,2016-10-01,,,,,,
519173,2016,4,2017-01-01,,,,,,
519173,2017,1,2017-04-01,,,,,,
519173,2017,2,2017-07-01,,,,,,
519173,2017,3,2017-10-01,,,,,,
519173,2017,4,2018-01-01,,,,,,
519173,2018,1,2018-04-01,,,,,,
519173,2018,2,2018-07-01,,,,,,0.0
519173,2018,3,2018-10-01,,,,,,0.0
519173,2018,4,2019-01-01,,,,,,0.0
519173,2019,1,2019-04-01,,,,,,0.0
519173,2019,2,2019-07-01,,,,,,0.0
519173,2019,3,2019-10-01,,,,,,0.0
519173,2019,4,2020-01-01,,,,,,0.0
519173,2020,1,2020-04-01,,,,,,0.0
519173,2020,2,2020-07-01,,,,,,0.0
519173,2020,3,2020-10-01,,,,,,0.0
519173,2020,4,2021-01-01,,,,,,0.0
519173,2021,1,2021-04-01,,,,,,0.0
519173,2021,2,2021-07-01,,,,,,0.0
519173,2021,3,2021-10-01,,,,,,0.0
519173,2021,4,2022-01-01,,,,,,0.0
519173,2022,1,2022-04-01,,,,,,0.0
519173,2022,2,2022-07-01,,,,,,0.0
519173,2022,3,2022-10-01,,,,,,0.0
519173,2022,4,2023-01-01,,,,,,0.0
519173,2023,1,2023-04-01,,,,,,0.0
519173,2023,2,2023-07-01,,,,,,0.0
519173,2023,3,2023-10-01,,,,,,0.0
519173,2023,4,2024-01-01,,,,,,0.0
519173,2024,1,2024-04-01,,,,,,0.0
519173,2024,2,2024-07-01,,,,,,0.0
519173,2024,3,2024-10-01,,,,,,0.0
519173,2024,4,2025-01-01,,,,,,0.0
519173,2025,1,2025-04-01,,,,,,0.0
519173,2025,2,2025-07-01,,,,,,0.0
519173,2025,3,2025-10-01,,,,,,0.0
519173,2025,4,2026-01-01,,,,,,0.0
519173,2026,1,2026-04-01,,,,,,0.0
519173,2026,2,2026-07-01,,,,,,0.0
519181,2020,1,2020-04-01,,,,,,
519181,2020,2,2020-07-01,,,,,,
519181,2020,3,2020-10-01,,,,,,
519181,2020,4,2021-01-01,0.6782398871607498,-1.512624044922824,2815.9400000000005,2021.4500000000005,3566.135,
519181,2021,1,2021-04-01,,,,,,
519181,2021,2,2021-07-01,0.8570461537550013,-0.24257869226960027,2305.2,3480.8300000000004,3375.565,
519181,2021,3,2021-10-01,,,,,,
519181,2021,4,2022-01-01,0.9819822619278824,0.644831612670179,1039.21,2752.96,1930.875,
519181,2022,1,2022-04-01,,,,,,
519181,2022,2,2022-07-01,0.6340975451497782,-1.8261632591466839,134.83999999999995,803.3199999999998,739.76,0.7228244316273635
519181,2022,3,2022-10-01,,,,,,0.09757506278790301
519181,2022,4,2023-01-01,0.9501948483984411,0.41904838037696024,210.02,389.8,315.63,0.2981086062255689
519181,2023,1,2023-04-01,,,,,,0.9519266638470609
519181,2023,2,2023-07-01,0.9959221321423372,0.7438452978148502,1829.96,221.54,1029.9499999999998,0.04093247474780967
519181,2023,3,2023-10-01,,,,,,0.1411282365419738
519181,2023,4,2024-01-01,0.994610175169307,0.7345265815963693,2155.19,1823.38,2000.065,0.3809214017724722
519181,2024,1,2024-04-01,,,,,,0.021284959803884035
519181,2024,2,2024-07-01,0.9948879733316652,0.7364997577707771,66.17,2160.25,1118.9299999999998,1.1347388727399075
519181,2024,3,2024-10-01,,,,,,0.23486607311264812
519181,2024,4,2025-01-01,0.9338024169374942,0.302614366109971,234.55,61.400000000000006,158.465,0.3208873563808079
519181,2025,1,2025-04-01,,,,,,0.16376697362208448
519181,2025,2,2025-07-01,,,,,,0.40033607932001936
519181,2025,3,2025-10-01,,,,,,0.5122318260904402
519181,2025,4,2026-01-01,,,,,,0.3679116914740001
519181,2026,1,2026-04-01,,,,,,0.0
519181,2026,2,2026-07-01,,,,,,0.07230736051279221
519185,2020,1,2020-04-01,,,,,,
519185,2020,2,2020-07-01,,,,,,
519185,2020,3,2020-10-01,,,,,,
519185,2020,4,2021-01-01,1.0,0.5389340354280675,2746.3300000000004,4174.25,3460.29,
519185,2021,1,2021-04-01,,,,,,
519185,2021,2,2021-07-01,0.9762762572951564,0.4137035677579887,1005.67,2701.2900000000004,1898.52,
519185,2021,3,2021-10-01,,,,,,
519185,2021,4,2022-01-01,0.995283420249687,0.5140366364264196,590.67,1046.8300000000002,822.63,
519185,2022,1,2022-04-01,,,,,,
519185,2022,2,2022-07-01,0.7167425756857573,-0.9562962981336057,1071.48,319.66,970.46,0.6378240940143483
519185,2022,3,2022-10-01,,,,,,0.0530138174820442
519185,2022,4,2023-01-01,0.9954254878616906,0.5147865684128407,1737.6,1339.3000000000002,1545.52,0.0555589465280078
519185,2023,1,2023-04-01,,,,,,0.013107302794093889
519185,2023,2,2023-07-01,0.4551659708839943,-2.337080138121393,365.91,954.44,1450.4050000000002,0.10010612541669939
519185,2023,3,2023-10-01,,,,,,0.1260456804898502
519185,2023,4,2024-01-01,0.9990641085634068,0.5339937473904189,1065.3,1155.1,1111.24,0.3706215684846059
519185,2024,1,2024-04-01,,,,,,0.002062593686462999
519185,2024,2,2024-07-01,0.9431779951824092,0.23898784541119647,1821.65,981.89,1486.22,0.07094863280801894
519185,2024,3,2024-10-01,,,,,,0.6937080790436404
519185,2024,4,2025-01-01,1.0,0.5389340354280675,27.97,1906.1,967.035,0.4103049914210698
519185,2025,1,2025-04-01,,,,,,0.044428833866759276
519185,2025,2,2025-07-01,,,,,,0.1565139306363749
519185,2025,3,2025-10-01,,,,,,0.5467553001164118
519185,2025,4,2026-01-01,,,,,,0.8008793018793152
519185,2026,1,2026-04-01,,,,,,0.295276721355757
519185,2026,2,2026-07-01,,,,,,0.49968726910244354
519670,2020,1,2020-04-01,,,,,,
519670,2020,2,2020-07-01,,,,,,
519670,2020,3,2020-10-01,,,,,,
519670,2020,4,2021-01-01,1.0,0.9856659756599221,1307.61,201.46,754.535,
519670,2021,1,2021-04-01,,,,,,
519670,2021,2,2021-07-01,0.9878678368611254,0.7992199920896216,771.6600000000001,1294.92,1045.98,
519670,2021,3,2021-10-01,,,,,,
519670,2021,4,2022-01-01,0.9220144849218546,-0.21280835216964522,2398.9,655.1899999999999,1656.205,
519670,2022,1,2022-04-01,,,,,,
519670,2022,2,2022-07-01,0.941763092374562,0.09068645733102701,8975.43,2183.05,5924.25,0.25833334341855774
519670,2022,3,2022-10-01,,,,,,0.18232742100651225
519670,2022,4,2023-01-01,0.7784351300693451,-2.419322864827992,12701.940000000002,6576.799999999999,12383.01,0.09897125406071736
519670,2023,1,2023-04-01,,,,,,0.01827312819248622
519670,2023,2,2023-07-01,0.9527771350883196,0.2599492675443042,8397.78,14868.990000000002,12209.975,0.03191845052860101
519670,2023,3,2023-10-01,,,,,,0.3664590404810444
519670,2023,4,2024-01-01,0.964666251837112,0.44266013621931555,3544.67,8749.220000000001,6372.094999999999,0.17234547384122453
519670,2024,1,2024-04-01,,,,,,1.3585726336263297
519670,2024,2,2024-07-01,0.9161292959649024,-0.3032514026805698,6074.62,3338.92,5137.67,0.21530057009811915
519670,2024,3,2024-10-01,,,,,,0.4672814668014299
519670,2024,4,2025-01-01,0.9591053558601552,0.35720079083402023,3449.38,6297.719999999999,5081.349999999999,0.5326808837824446
519670,2025,1,2025-04-01,,,,,,0.2324632299282054
519670,2025,2,2025-07-01,,,,,,0.3357377820752604
519670,2025,3,2025-10-01,,,,,,1.5705936683646105
519670,2025,4,2026-01-01,,,,,,0.17487748371896383
519670,2026,1,2026-04-01,,,,,,0.25777243738790084
519670,2026,2,2026-07-01,,,,,,0.4021176262366404
519672,2020,1,2020-04-01,,,,,,
519672,2020,2,2020-07-01,,,,,,
519672,2020,3,2020-10-01,,,,,,
519672,2020,4,2021-01-01,0.9957558728935918,0.47001852506567554,940.16,3273.61,2115.865,
519672,2021,1,2021-04-01,,,,,,
519672,2021,2,2021-07-01,0.9938292418188958,0.4151655436219997,1209.2300000000002,942.46,1082.525,
519672,2021,3,2021-10-01,,,,,,
519672,2021,4,2022-01-01,0.9946595683429222,0.438805713249079,1174.4999999999998,1209.5099999999998,1198.405,
519672,2022,1,2022-04-01,,,,,,
519672,2022,2,2022-07-01,0.990414837519807,0.31795427254942404,1117.85,1169.83,1154.91,0.038233752494374385
519672,2022,3,2022-10-01,,,,,,0.12731316767779566
519672,2022,4,2023-01-01,0.9987973670929572,0.556612698215903,2594.0,1126.68,1862.58,0.052924667739817854
519672,2023,1,2023-04-01,,,,,,0.006024792472925367
519672,2023,2,2023-07-01,0.9982123023686994,0.5399553605010916,1919.5,2592.2,2259.89,0.005773483374584831
519672,2023,3,2023-10-01,,,,,,0.1473987394626129
519672,2023,4,2024-01-01,0.9961650677324836,0.4816686833130818,6030.030000000002,1908.26,3984.425,0.5818095351867696
519672,2024,1,2024-04-01,,,,,,0.8583584341296352
519672,2024,2,2024-07-01,0.950957183114282,-0.8054419050289444,9365.73,5657.91,7899.22,0.33542183338886317
519672,2024,3,2024-10-01,,,,,,0.0869520287404702
519672,2024,4,2025-01-01,0.894432970556956,-2.4147388914873167,8211.560000000001,8752.05,9482.885,0.05931024987230821
519672,2025,1,2025-04-01,,,,,,0.18271959111552802
519672,2025,2,2025-07-01,,,,,,0.23148185538814375
519672,2025,3,2025-10-01,,,,,,1.1026004674019627
519672,2025,4,2026-01-01,,,,,,0.041912620530235214
519672,2026,1,2026-04-01,,,,,,0.2178805923945832
519672,2026,2,2026-07-01,,,,,,0.25979321292481844
519674,2020,1,2020-04-01,,,,,,
519674,2020,2,2020-07-01,,,,,,
519674,2020,3,2020-10-01,,,,,,
519674,2020,4,2021-01-01,0.9918463295546528,1.5884272216513824,1011.99,1671.48,1352.765,
519674,2021,1,2021-04-01,,,,,,
519674,2021,2,2021-07-01,0.6375957938032324,0.33486074846154046,3197.31,89.05000000000001,2577.15,
519674,2021,3,2021-10-01,,,,,,
519674,2021,4,2022-01-01,0.3470387343353043,-0.6933171977623881,2491.18,921.12,4916.31,
519674,2022,1,2022-04-01,,,,,,
519674,2022,2,2022-07-01,0.1769968822728669,-1.2950347486827716,731.56,1203.1999999999998,5465.52,0.705757160292374
519674,2022,3,2022-10-01,,,,,,0.5751881846158959
519674,2022,4,2023-01-01,0.8237462529806143,0.9935809225854398,3217.92,4413.29,4632.014999999999,1.0576435763966028
519674,2023,1,2023-04-01,,,,,,0.02287607916190032
519674,2023,2,2023-07-01,0.4798138193864015,-0.22347346205162885,790.27,2338.38,3260.275,0.28468124769122083
519674,2023,3,2023-10-01,,,,,,0.8351611307337672
519674,2023,4,2024-01-01,0.3163398409412003,-0.8019496475094271,1156.79,594.17,2767.53,0.7117972114356962
519674,2024,1,2024-04-01,,,,,,0.045415356323197986
519674,2024,2,2024-07-01,0.3101366681627829,-0.8239004665983346,132.84,1373.5000000000002,2428.51,0.33006708293143133
519674,2024,3,2024-10-01,,,,,,0.9862993482189063
519674,2024,4,2025-01-01,0.8031806645400144,0.9208066299061851,127.85,1596.86,1073.675,0.47130142202755504
519674,2025,1,2025-04-01,,,,,,0.34907291995984335
519674,2025,2,2025-07-01,,,,,,0.8485495156475087
519674,2025,3,2025-10-01,,,,,,0.3900699969132343
519674,2025,4,2026-01-01,,,,,,0.12798950650147184
519674,2026,1,2026-04-01,,,,,,0.2237431856661368
519674,2026,2,2026-07-01,,,,,,0.2267510691480203
519679,2020,1,2020-04-01,,,,,,
519679,2020,2,2020-07-01,,,,,,
519679,2020,3,2020-10-01,,,,,,
519679,2020,4,2021-01-01,0.938539603586688,0.4075137622281906,4020.960000000001,9655.12,7285.83,
519679,2021,1,2021-04-01,,,,,,
519679,2021,2,2021-07-01,0.9588539587101018,1.063963927984237,8875.59,4188.45,6812.32,
519679,2021,3,2021-10-01,,,,,,
519679,2021,4,2022-01-01,0.9507319945582652,0.801505942911766,5254.85,8791.93,7387.35,
519679,2022,1,2022-04-01,,,,,,
519679,2022,2,2022-07-01,0.9336217331046612,0.2485947675822656,4956.67,5255.77,5469.26,0.020468311259880946
519679,2022,3,2022-10-01,,,,,,0.10924826671956633
519679,2022,4,2023-01-01,0.9479198931126184,0.7106340225922277,10622.68,4893.47,8184.315,0.04346483861987299
519679,2023,1,2023-04-01,,,,,,0.03065227024601741
519679,2023,2,2023-07-01,0.9281816292234812,0.07280001196067626,17337.499999999996,9991.62,14721.86,0.0005042500440780584
519679,2023,3,2023-10-01,,,,,,0.5156372691642679
519679,2023,4,2024-01-01,0.9205038805570402,-0.17530332944982246,13729.43,17065.07,16726.98,0.33168263799680225
519679,2024,1,2024-04-01,,,,,,1.118923990008987
519679,2024,2,2024-07-01,0.8938653982029984,-1.0361151076512085,20885.250000000004,13044.79,18979.39,0.12132827649312894
519679,2024,3,2024-10-01,,,,,,0.6298237005879046
519679,2024,4,2025-01-01,0.8611409008414451,-2.093593998158311,16807.299999999996,19937.1,21334.72,0.16938969792217978
519679,2025,1,2025-04-01,,,,,,0.2571696235696154
519679,2025,2,2025-07-01,,,,,,0.4676654973826422
519679,2025,3,2025-10-01,,,,,,0.9026609839363658
519679,2025,4,2026-01-01,,,,,,1.0973390160636343
519679,2026,1,2026-04-01,,,,,,0.0
519679,2026,2,2026-07-01,,,,,,0.0
519688,2020,1,2020-04-01,,,,,,
519688,2020,2,2020-07-01,,,,,,
519688,2020,3,2020-10-01,,,,,,
519688,2020,4,2021-01-01,1.0,0.9025632667173848,1075.16,1007.73,1041.4450000000002,
519688,2021,1,2021-04-01,,,,,,
519688,2021,2,2021-07-01,0.9848180226002252,0.7114414210971531,993.07,1059.34,1042.025,
519688,2021,3,2021-10-01,,,,,,
519688,2021,4,2022-01-01,0.983629065405032,0.6964739575365667,1259.37,990.17,1143.49,
519688,2022,1,2022-04-01,,,,,,
519688,2022,2,2022-07-01,0.9473907215382956,0.24027915631561306,1249.74,1209.8,1298.06,1.0643532048213442
519688,2022,3,2022-10-01,,,,,,0.44153269233876
519688,2022,4,2023-01-01,0.802940849331524,-1.5781615809347505,708.16,1096.57,1123.825,0.7306452815742501
519688,2023,1,2023-04-01,,,,,,0.2279875861043177
519688,2023,2,2023-07-01,0.9679463415895786,0.4990483494595657,1353.06,892.4399999999999,1159.93,0.28541539001352767
519688,2023,3,2023-10-01,,,,,,0.8557049721250847
519688,2023,4,2024-01-01,0.865145747771211,-0.7950807816846857,99.34,1282.54,798.64,0.010049428998495313
519688,2024,1,2024-04-01,,,,,,0.033393594655878156
519688,2024,2,2024-07-01,0.8119869628198938,-1.4642824820491889,93.17,175.89,165.68,0.42943008378829195
519688,2024,3,2024-10-01,,,,,,0.18068675022850356
519688,2024,4,2025-01-01,0.990877192982456,0.787718693542347,1237.4399999999998,118.07999999999998,684.0,0.9163095608884004
519688,2025,1,2025-04-01,,,,,,0.11369070399727975
519688,2025,2,2025-07-01,,,,,,1.03000026488568
519688,2025,3,2025-10-01,,,,,,2.0
519688,2025,4,2026-01-01,,,,,,2.0
519688,2026,1,2026-04-01,,,,,,0.8800718256993839
519688,2026,2,2026-07-01,,,,,,1.3928414084999252
519698,2020,1,2020-04-01,,,,,,
519698,2020,2,2020-07-01,,,,,,
519698,2020,3,2020-10-01,,,,,,
519698,2020,4,2021-01-01,0.9999999999999998,1.0485278673474585,3087.87,6885.189999999999,4986.53,
519698,2021,1,2021-04-01,,,,,,
519698,2021,2,2021-07-01,0.9838829540176496,0.4891813335484747,2464.82,3042.76,2798.9,
519698,2021,3,2021-10-01,,,,,,
519698,2021,4,2022-01-01,0.9624972338292912,-0.2530159942529628,2012.9,2423.4999999999995,2304.63,
519698,2022,1,2022-04-01,,,,,,
519698,2022,2,2022-07-01,0.9906638987520338,0.7245158940637123,4109.699999999999,2070.21,3119.075,0.1379437507870796
519698,2022,3,2022-10-01,,,,,,0.1251792914223704
519698,2022,4,2023-01-01,0.9792040663323912,0.3267992437008667,7371.360000000001,4017.88,5815.56,0.19210961157238096
519698,2023,1,2023-04-01,,,,,,0.1938639126025875
519698,2023,2,2023-07-01,0.9944900509647058,0.8573035637327746,11826.560000000003,7438.929999999999,9686.115,0.31153103747630445
519698,2023,3,2023-10-01,,,,,,0.6450260580555321
519698,2023,4,2024-01-01,0.958739830688724,-0.38341770837993255,11557.440000000002,11386.23,11965.535,0.9090556148280423
519698,2024,1,2024-04-01,,,,,,0.19844220322801923
519698,2024,2,2024-07-01,0.9510196548583464,-0.6513485435819514,13954.039999999995,11398.28,13329.02,0.17264890893984375
519698,2024,3,2024-10-01,,,,,,0.17607322674513057
519698,2024,4,2025-01-01,0.9075911830607314,-2.1585456561784286,6923.91,13563.89,11286.91,0.14802493659504742
519698,2025,1,2025-04-01,,,,,,0.11755665572527688
519698,2025,2,2025-07-01,,,,,,0.10684262081819448
519698,2025,3,2025-10-01,,,,,,0.09082742521562921
519698,2025,4,2026-01-01,,,,,,2.0
519698,2026,1,2026-04-01,,,,,,0.0
519698,2026,2,2026-07-01,,,,,,1.2792901402694676
519704,2020,1,2020-04-01,,,,,,
519704,2020,2,2020-07-01,,,,,,
519704,2020,3,2020-10-01,,,,,,
519704,2020,4,2021-01-01,1.0,0.5289942482539359,6131.74,4034.51,5083.125,
519704,2021,1,2021-04-01,,,,,,
519704,2021,2,2021-07-01,0.8582547839161387,-2.1433316452704614,4639.159999999999,5310.150000000001,5796.245,
519704,2021,3,2021-10-01,,,,,,
519704,2021,4,2022-01-01,0.9995460117946856,0.5204351979386255,5638.340000000001,5458.23,5550.805,
519704,2022,1,2022-04-01,,,,,,
519704,2022,2,2022-07-01,1.0,0.5289942482539359,3615.19,5640.86,4628.025,1.4626342889732196
519704,2022,3,2022-10-01,,,,,,0.5351005297394656
519704,2022,4,2023-01-01,0.9030818278427206,-1.2982063315223975,6055.13,3122.71,5081.4,0.7069128812658749
