fund_code,year,quarter,report_date,AS_improved,ICI,industry_hhi,ICI_raw,industry_hhi_raw,ISDI
9242,2024,3,2024-10-01,0.7047595484924749,0.255216,0.150818,0.033003,0.019503,0.1017979531904343
9242,2024,4,2025-01-01,0.9016422615376921,0.141297,0.039842,0.122681,0.034593,0.2790298347284825
9242,2025,1,2025-04-01,0.7651398689978165,0.393848,0.124308,0.098975,0.031239,0.4691993990126637
9242,2025,2,2025-07-01,0.9340161444357407,0.2447,0.056185,0.145573,0.033425,0.0
9242,2025,3,2025-10-01,0.7933928082134701,0.413598,0.121435,0.174637,0.051275,0.0
9242,2025,4,2026-01-01,0.9284092734878915,0.28671,0.063973,0.255498,0.057009,0.0
9242,2026,1,2026-04-01,0.7145727537125618,0.341431,0.1142,0.084914,0.028402,0.0
9242,2026,2,2026-07-01,0.6907759087651459,0.554746,0.124314,0.123851,0.027754,0.0
9243,2020,3,2020-10-01,0.7377331855530924,0.155554,0.187812,0.019981,0.024125,
9243,2020,4,2021-01-01,0.9031997008283471,0.067623,0.077546,0.028773,0.032995,0.6966158380510721
9243,2021,1,2021-04-01,0.7595365539425657,0.119939,0.116095,0.024994,0.024193,0.4793241338803014
9243,2021,2,2021-07-01,0.8792397564959415,0.09745,0.063869,0.049638,0.032533,0.1210821044121459
9243,2021,3,2021-10-01,0.7317433048884148,0.10011,0.132368,0.011021,0.014573,0.1158000193069709
9243,2021,4,2022-01-01,0.8592763912731879,0.104751,0.048882,0.044913,0.020959,0.38707234709106
9243,2022,1,2022-04-01,0.6740973913315222,0.134109,0.118688,0.011847,0.010484,0.3488599197163166
9243,2022,2,2022-07-01,0.7826905474924581,0.125109,0.041133,0.036981,0.012159,0.2640537887598867
9243,2022,3,2022-10-01,0.6652932748879148,0.233755,0.114242,0.017345,0.008477,0.1851882612061368
9243,2022,4,2023-01-01,0.7811728895481591,0.155503,0.047208,0.041339,0.01255,0.0774690166083967
9243,2023,1,2023-04-01,0.7314532708878481,0.251587,0.11513,0.044401,0.020319,0.4355123249128501
9243,2023,2,2023-07-01,0.9075329580493008,0.116528,0.041188,0.084192,0.029758,0.4144104624949242
9243,2023,3,2023-10-01,0.7152995683261387,0.17269,0.108437,0.040187,0.025234,0.4893077748512341
9243,2023,4,2024-01-01,0.9331728420473673,0.125088,0.047072,0.107098,0.040302,0.3021896981463947
9243,2024,1,2024-04-01,0.6980396706611776,0.227236,0.106526,0.043117,0.020213,0.0770939006007729
9243,2024,2,2024-07-01,0.9002355947599125,0.16698,0.039996,0.144142,0.034525,0.2588855650763069
9243,2024,3,2024-10-01,0.7047595484924749,0.255216,0.150818,0.033003,0.019503,0.1017979531904343
9243,2024,4,2025-01-01,0.9016422615376921,0.141297,0.039842,0.122681,0.034593,0.2790298347284825
9243,2025,1,2025-04-01,0.7651398689978165,0.393848,0.124308,0.098975,0.031239,0.4691993990126637
9243,2025,2,2025-07-01,0.9340161444357407,0.2447,0.056185,0.145573,0.033425,0.0
9243,2025,3,2025-10-01,0.7933928082134701,0.413598,0.121435,0.174637,0.051275,0.0
9243,2025,4,2026-01-01,0.9284092734878915,0.28671,0.063973,0.255498,0.057009,0.0
9243,2026,1,2026-04-01,0.7145727537125618,0.341431,0.1142,0.084914,0.028402,0.0
9243,2026,2,2026-07-01,0.6907759087651459,0.554746,0.124314,0.123851,0.027754,0.0
9707,2020,3,2020-10-01,,,,,,
9707,2020,4,2021-01-01,0.9037193511558526,0.111759,0.046643,0.087631,0.036573,
9707,2021,1,2021-04-01,0.6832297754962583,0.20142,0.111953,0.031172,0.017326,1.113864133700123
9707,2021,2,2021-07-01,0.9073423857064284,0.123567,0.036515,0.107195,0.031677,1.4326334050156988
9707,2021,3,2021-10-01,0.642689552325872,0.18174,0.111247,0.020898,0.012792,0.1206297892075848
9707,2021,4,2022-01-01,0.7995221170352839,0.093925,0.031529,0.050713,0.017024,0.3677191072400653
9707,2022,1,2022-04-01,0.692416456940949,0.176247,0.117668,0.023339,0.015582,0.3677191072400653
9707,2022,2,2022-07-01,0.8870422248704144,0.064411,0.02955,0.034617,0.015881,0.2370754330923475
9707,2022,3,2022-10-01,0.7865465374422907,0.145459,0.142383,0.027677,0.027091,0.5981516814997594
9707,2022,4,2023-01-01,0.9165560651010849,0.113613,0.052864,0.078306,0.036436,0.4944892658845679
9707,2023,1,2023-04-01,0.7379364097734962,0.126658,0.114242,0.032519,0.029331,0.1499788642834061
9707,2023,2,2023-07-01,0.8939358905981765,0.169103,0.030757,0.132266,0.024057,0.6322920089257142
9707,2023,3,2023-10-01,0.7296697469957832,0.19767,0.111136,0.047403,0.026651,0.2911855318613644
9707,2023,4,2024-01-01,0.8999959324322071,0.153577,0.043657,0.120557,0.034271,0.2628548551630865
9707,2024,1,2024-04-01,0.7017331422190369,0.30203,0.112521,0.054914,0.020458,1.044791397558011
9707,2024,2,2024-07-01,0.8752961499358325,0.251622,0.051252,0.161884,0.032974,0.1873785581142185
9707,2024,3,2024-10-01,0.7406897273287888,0.8575,0.127762,0.226636,0.033767,1.7080164568008978
9707,2024,4,2025-01-01,0.8455692769879497,0.82486,0.070236,0.525933,0.044783,0.0040075140889166
9707,2025,1,2025-04-01,0.7588995249920831,0.715233,0.113175,0.236309,0.037392,0.0040075140889166
9707,2025,2,2025-07-01,0.8837657769296154,0.763213,0.061349,0.594934,0.047822,0.00181220976328
9707,2025,3,2025-10-01,0.7864161886031433,0.724271,0.110312,0.287646,0.043811,0.00181220976328
9707,2025,4,2026-01-01,0.8766125743762395,0.78375,0.079269,0.544227,0.055043,0.0019200768030721
9707,2026,1,2026-04-01,0.789646224103735,0.841819,0.099246,0.336668,0.039692,0.0019200768030721
9707,2026,2,2026-07-01,0.7810596043267388,0.967742,0.127875,0.30078,0.039744,0.0
9708,2020,3,2020-10-01,,,,,,
9708,2020,4,2021-01-01,0.9037193511558526,0.111759,0.046643,0.087631,0.036573,
9708,2021,1,2021-04-01,0.6832297754962583,0.20142,0.111953,0.031172,0.017326,1.113864133700123
9708,2021,2,2021-07-01,0.9073423857064284,0.123567,0.036515,0.107195,0.031677,1.4326334050156988
9708,2021,3,2021-10-01,0.642689552325872,0.18174,0.111247,0.020898,0.012792,0.1206297892075848
9708,2021,4,2022-01-01,0.7995221170352839,0.093925,0.031529,0.050713,0.017024,0.3677191072400653
9708,2022,1,2022-04-01,0.692416456940949,0.176247,0.117668,0.023339,0.015582,0.3677191072400653
9708,2022,2,2022-07-01,0.8870422248704144,0.064411,0.02955,0.034617,0.015881,0.2370754330923475
9708,2022,3,2022-10-01,0.7865465374422907,0.145459,0.142383,0.027677,0.027091,0.5981516814997594
9708,2022,4,2023-01-01,0.9165560651010849,0.113613,0.052864,0.078306,0.036436,0.4944892658845679
9708,2023,1,2023-04-01,0.7379364097734962,0.126658,0.114242,0.032519,0.029331,0.1499788642834061
9708,2023,2,2023-07-01,0.8939358905981765,0.169103,0.030757,0.132266,0.024057,0.6322920089257142
9708,2023,3,2023-10-01,0.7296697469957832,0.19767,0.111136,0.047403,0.026651,0.2911855318613644
9708,2023,4,2024-01-01,0.8999959324322071,0.153577,0.043657,0.120557,0.034271,0.2628548551630865
9708,2024,1,2024-04-01,0.7017331422190369,0.30203,0.112521,0.054914,0.020458,1.044791397558011
9708,2024,2,2024-07-01,0.8752961499358325,0.251622,0.051252,0.161884,0.032974,0.1873785581142185
9708,2024,3,2024-10-01,0.7406897273287888,0.8575,0.127762,0.226636,0.033767,1.7080164568008978
9708,2024,4,2025-01-01,0.8455692769879497,0.82486,0.070236,0.525933,0.044783,0.0040075140889166
9708,2025,1,2025-04-01,0.7533995249920831,0.71118,0.117253,0.226063,0.037271,0.0040075140889166
9708,2025,2,2025-07-01,0.8837657769296154,0.763213,0.061349,0.594934,0.047822,0.00181220976328
9708,2025,3,2025-10-01,0.7864161886031433,0.724271,0.110312,0.287646,0.043811,0.00181220976328
9708,2025,4,2026-01-01,0.8766125743762395,0.78375,0.079269,0.544227,0.055043,0.0019200768030721
9708,2026,1,2026-04-01,0.775996224103735,0.836568,0.106368,0.306306,0.038946,0.0019200768030721
9708,2026,2,2026-07-01,0.7810596043267388,0.967742,0.127875,0.30078,0.039744,0.0
9808,2020,3,2020-10-01,0.6365900892764879,0.157588,0.141457,0.006236,0.005598,
9808,2020,4,2021-01-01,0.7955793979899666,0.136151,0.084742,0.038433,0.023921,0.3702500269769258
9808,2021,1,2021-04-01,0.8008895989933166,0.180832,0.114238,0.057338,0.036223,0.1328060032282774
9808,2021,2,2021-07-01,0.886119401156686,0.179571,0.080935,0.08599,0.038757,0.3553458199500494
9808,2021,3,2021-10-01,0.8048694961582694,0.291763,0.111922,0.095427,0.036606,0.1632947976878611
9808,2021,4,2022-01-01,0.9102425723762061,0.232871,0.073014,0.157424,0.049359,0.0242428067872951
9808,2022,1,2022-04-01,0.7933362164369406,0.368319,0.117565,0.110567,0.035292,0.1788395389858778
9808,2022,2,2022-07-01,0.9233527217120285,0.250311,0.061638,0.175989,0.043336,0.0592312187162715
9808,2022,3,2022-10-01,0.7448729628827147,0.52181,0.100965,0.116547,0.022551,0.122387503025045
9808,2022,4,2023-01-01,0.9257659719328655,0.436184,0.038634,0.305869,0.027092,0.1006053135266131
9808,2023,1,2023-04-01,0.7471762337705629,0.452642,0.092854,0.135088,0.027712,0.0585144494865058
9808,2023,2,2023-07-01,0.9168626635443924,0.167466,0.032064,0.137128,0.026255,0.2935130953696541
9808,2023,3,2023-10-01,0.6920131235520591,0.213828,0.087412,0.035804,0.014637,0.0344710621340724
9808,2023,4,2024-01-01,0.9059592926548775,0.141041,0.037384,0.108825,0.028845,0.2020235405349102
9808,2024,1,2024-04-01,0.7284330355505924,0.153635,0.107272,0.03728,0.02603,0.033944177099765
9808,2024,2,2024-07-01,0.8866190119835329,0.150377,0.047054,0.11981,0.037489,0.0950577623440406
9808,2024,3,2024-10-01,0.7396496949949165,0.141578,0.090124,0.037681,0.023987,0.1622632854218595
9808,2024,4,2025-01-01,0.8988356930948849,0.159923,0.036944,0.11872,0.027426,0.1937094003987946
9808,2025,1,2025-04-01,0.6825197569959499,0.186779,0.104174,0.029024,0.016188,0.0510006515081494
9808,2025,2,2025-07-01,0.8937627343789062,0.121167,0.03908,0.079439,0.025621,0.1197974558478449
9808,2025,3,2025-10-01,0.7714295721595359,0.290555,0.117067,0.102587,0.041333,0.4127454612819564
9808,2025,4,2026-01-01,0.871219019483658,0.322506,0.062288,0.226964,0.043835,0.1014682038422916
9808,2026,1,2026-04-01,0.7017258987649793,0.316034,0.119379,0.077624,0.029322,0.0357611157468113
9808,2026,2,2026-07-01,0.7459592868214469,0.484915,0.105243,0.161722,0.035099,0.0
9855,2020,3,2020-10-01,,,,,,
9855,2020,4,2021-01-01,0.89943218720312,0.176834,0.036057,0.157583,0.032132,
9855,2021,1,2021-04-01,0.6905096176602943,0.470659,0.131542,0.07523,0.021026,0.386951526610763
9855,2021,2,2021-07-01,0.8976589534825581,0.212757,0.035565,0.183144,0.030614,0.8086217068439372
9855,2021,3,2021-10-01,0.6650165752762547,0.316436,0.101494,0.036796,0.011802,0.3508856127982886
9855,2021,4,2022-01-01,0.9060490449840831,0.096527,0.022956,0.078326,0.018628,0.2841733382643255
9855,2022,1,2022-04-01,0.6597763387723128,0.213443,0.105857,0.027493,0.013635,0.4853463587921848
9855,2022,2,2022-07-01,0.920582733878898,0.353366,0.029752,0.282297,0.023768,0.340022386346087
9855,2022,3,2022-10-01,0.698233022217037,0.165476,0.10327,0.03114,0.019434,1.4042294951100565
9855,2022,4,2023-01-01,0.9219594784913082,0.065931,0.034955,0.047714,0.025297,0.8824104554581822
9855,2023,1,2023-04-01,0.7280265096084935,0.153611,0.113768,0.034644,0.025658,0.5571881979546256
9855,2023,2,2023-07-01,0.9269659452657544,0.137373,0.049865,0.114334,0.041502,0.2156645034185359
9855,2023,3,2023-10-01,0.736939623160386,0.212207,0.132119,0.041758,0.025999,0.1104670396278413
9855,2023,4,2024-01-01,0.9352828563809396,0.124206,0.041727,0.104831,0.035218,0.2785990671925073
9855,2024,1,2024-04-01,0.7033494508241802,0.229456,0.104703,0.051249,0.023386,0.3039076956569066
9855,2024,2,2024-07-01,0.8969455707595124,0.194026,0.043,0.161133,0.03571,0.1085322252200111
9855,2024,3,2024-10-01,0.7493762337705628,0.252235,0.149746,0.050942,0.030243,0.0535498738066498
9855,2024,4,2025-01-01,0.8926490149835831,0.137308,0.034436,0.109496,0.027461,0.5699888017917132
9855,2025,1,2025-04-01,0.7954099226653777,0.401663,0.150105,0.083777,0.031308,0.5699888017917132
9855,2025,2,2025-07-01,0.9236228470474508,0.302036,0.06482,0.147997,0.031762,0.0411428571428571
9855,2025,3,2025-10-01,0.7497561042684044,0.480061,0.118816,0.154334,0.038198,0.0411428571428571
9855,2025,4,2026-01-01,0.9221292779879664,0.261218,0.06291,0.226365,0.054516,0.0
9855,2026,1,2026-04-01,0.7589227537125618,0.330424,0.110681,0.114009,0.038189,0.0
9855,2026,2,2026-07-01,0.7007726737112283,0.401176,0.12672,0.092701,0.029282,0.0
9856,2020,3,2020-10-01,,,,,,
9856,2020,4,2021-01-01,0.89943218720312,0.176834,0.036057,0.157583,0.032132,
9856,2021,1,2021-04-01,0.6905096176602943,0.470659,0.131542,0.07523,0.021026,0.386951526610763
9856,2021,2,2021-07-01,0.8976589534825581,0.212757,0.035565,0.183144,0.030614,0.8086217068439372
9856,2021,3,2021-10-01,0.6650165752762547,0.316436,0.101494,0.036796,0.011802,0.3508856127982886
9856,2021,4,2022-01-01,0.9060490449840831,0.096527,0.022956,0.078326,0.018628,0.2841733382643255
9856,2022,1,2022-04-01,0.6597763387723128,0.213443,0.105857,0.027493,0.013635,0.4853463587921848
9856,2022,2,2022-07-01,0.920582733878898,0.353366,0.029752,0.282297,0.023768,0.340022386346087
9856,2022,3,2022-10-01,0.698233022217037,0.165476,0.10327,0.03114,0.019434,1.4042294951100565
9856,2022,4,2023-01-01,0.9219594784913082,0.065931,0.034955,0.047714,0.025297,0.8824104554581822
9856,2023,1,2023-04-01,0.7280265096084935,0.153611,0.113768,0.034644,0.025658,0.5571881979546256
9856,2023,2,2023-07-01,0.9269659452657544,0.137373,0.049865,0.114334,0.041502,0.2156645034185359
9856,2023,3,2023-10-01,0.736939623160386,0.212207,0.132119,0.041758,0.025999,0.1104670396278413
9856,2023,4,2024-01-01,0.9352828563809396,0.124206,0.041727,0.104831,0.035218,0.2785990671925073
9856,2024,1,2024-04-01,0.7033494508241802,0.229456,0.104703,0.051249,0.023386,0.3039076956569066
9856,2024,2,2024-07-01,0.8969455707595124,0.194026,0.043,0.161133,0.03571,0.1085322252200111
9856,2024,3,2024-10-01,0.7493762337705628,0.252235,0.149746,0.050942,0.030243,0.0535498738066498
9856,2024,4,2025-01-01,0.8926490149835831,0.137308,0.034436,0.109496,0.027461,0.5699888017917132
9856,2025,1,2025-04-01,0.7954099226653777,0.401663,0.150105,0.083777,0.031308,0.5699888017917132
9856,2025,2,2025-07-01,0.9236228470474508,0.302036,0.06482,0.147997,0.031762,0.0411428571428571
9856,2025,3,2025-10-01,0.7497561042684044,0.480061,0.118816,0.154334,0.038198,0.0411428571428571
9856,2025,4,2026-01-01,0.9221292779879664,0.261218,0.06291,0.226365,0.054516,0.0
9856,2026,1,2026-04-01,0.7589227537125618,0.330424,0.110681,0.114009,0.038189,0.0
9856,2026,2,2026-07-01,0.7007726737112283,0.401176,0.12672,0.092701,0.029282,0.0
9913,2020,3,2020-10-01,,,,,,
9913,2020,4,2021-01-01,0.6938357689294821,0.120971,0.034131,0.028526,0.008048,
9913,2021,1,2021-04-01,0.7034411949365822,0.319213,0.10453,0.069201,0.022661,0.0510883158595349
9913,2021,2,2021-07-01,0.9311129665994433,0.307443,0.05526,0.278266,0.050016,0.2152664012518223
9913,2021,3,2021-10-01,0.6612968858814313,0.140303,0.103438,0.020272,0.014945,0.2841835676683724
9913,2021,4,2022-01-01,0.8167852847547459,0.08398,0.028044,0.058259,0.019455,0.2511355026977963
9913,2022,1,2022-04-01,0.6225693886564776,0.120276,0.108918,0.012201,0.011049,0.0734297313409881
9913,2022,2,2022-07-01,0.8543089801496689,0.130313,0.038727,0.08554,0.025421,0.0746897000449914
9913,2022,3,2022-10-01,0.653412939382323,0.128206,0.106715,0.016075,0.013381,0.2571070865666369
9913,2022,4,2023-01-01,0.8079326372106201,0.091032,0.050223,0.043466,0.023981,0.2507464553130151
9913,2023,1,2023-04-01,0.6587565267754463,0.263362,0.105498,0.029432,0.01179,0.1700934150587031
9913,2023,2,2023-07-01,0.8583525225420423,0.12753,0.036263,0.083548,0.023757,0.1358169536660954
9913,2023,3,2023-10-01,0.7090764004400074,0.303931,0.103799,0.061573,0.021029,0.4245119841858166
9913,2023,4,2024-01-01,0.8041391273187886,0.181757,0.050154,0.092503,0.025525,0.2514718250630782
9913,2024,1,2024-04-01,0.7155463199386656,0.401437,0.100442,0.089699,0.022443,0.2514718250630782
9913,2024,2,2024-07-01,0.8932593109885163,0.73065,0.052687,0.552266,0.039824,0.0011502185415228
9913,2024,3,2024-10-01,0.7062930090501507,0.491278,0.100311,0.100148,0.020449,0.0011502185415228
9913,2024,4,2025-01-01,0.8893323963732728,0.513596,0.041881,0.397729,0.032433,0.0
9913,2025,1,2025-04-01,0.707049681661361,0.475139,0.11186,0.080456,0.018942,0.0
9913,2025,2,2025-07-01,0.9006892281538024,0.278081,0.054029,0.153556,0.029835,0.03337370475037
9913,2025,3,2025-10-01,0.748882554709245,0.503791,0.099913,0.153063,0.030356,0.03337370475037
9913,2025,4,2026-01-01,0.8874089518158634,0.394808,0.065511,0.289425,0.048025,0.0084092501751926
9913,2026,1,2026-04-01,0.6945260054334238,0.483822,0.10151,0.10615,0.022271,0.0084092501751926
9913,2026,2,2026-07-01,0.654319401990033,0.353729,0.110586,0.051186,0.016002,0.0
9993,2020,3,2020-10-01,,,,,,
9993,2020,4,2021-01-01,0.9157359947665794,0.125234,0.071206,0.067599,0.038436,
9993,2021,1,2021-04-01,0.8263530142169037,0.160043,0.149014,0.040332,0.037552,0.1321318238682673
9993,2021,2,2021-07-01,0.9159360239337322,0.1138,0.064938,0.066912,0.038183,0.0786523182179992
9993,2021,3,2021-10-01,0.7461629518825312,0.330533,0.106502,0.095706,0.030838,0.3399696879716561
9993,2021,4,2022-01-01,0.8879425390423173,0.222771,0.049633,0.174165,0.038804,0.1381728779131514
9993,2022,1,2022-04-01,0.7572429382156369,0.333538,0.107859,0.105309,0.034054,0.0294051119656186
9993,2022,2,2022-07-01,0.8900293071551193,0.166258,0.050409,0.088114,0.026716,0.1263736263736262
9993,2022,3,2022-10-01,0.7319329872164536,0.224463,0.150581,0.029806,0.019995,0.1263736263736262
9993,2022,4,2023-01-01,0.8779625843764062,0.153178,0.054051,0.061882,0.021836,0.1192573945877911
9993,2023,1,2023-04-01,0.7324963932732211,0.242329,0.274587,0.0168,0.019036,0.1192573945877911
9993,2023,2,2023-07-01,0.9122562951049183,0.173392,0.076349,0.062068,0.02733,0.1340464649841217
9993,2023,3,2023-10-01,0.7851763487724795,0.252345,0.188392,0.029983,0.022384,0.1340464649841217
9993,2023,4,2024-01-01,0.873379497991633,0.15231,0.107978,0.041534,0.029445,0.2680965147453082
9993,2024,1,2024-04-01,0.8240130043834064,0.15315,0.185408,0.03011,0.036452,0.0624281884335502
9993,2024,2,2024-07-01,0.9040194019900332,0.075241,0.090547,0.033124,0.039862,0.2515826359238861
9993,2024,3,2024-10-01,0.8139696578276303,0.149697,0.181955,0.023156,0.028146,0.2340126278694891
9993,2024,4,2025-01-01,0.9016593259887663,0.242092,0.071186,0.130748,0.038446,0.1137569737379237
9993,2025,1,2025-04-01,0.7552398973316221,0.340288,0.150533,0.066872,0.029582,0.1190051591993484
9993,2025,2,2025-07-01,0.8847091801530024,0.326162,0.071021,0.156007,0.03397,0.1636835151266391
9993,2025,3,2025-10-01,0.6702960691011516,0.35265,0.127654,0.059947,0.0217,0.3435511856564488
9993,2025,4,2026-01-01,0.8899723928732144,0.374669,0.064421,0.284043,0.048839,0.0032158033765934
9993,2026,1,2026-04-01,0.7769959857664294,0.527572,0.109221,0.213199,0.044138,0.0032158033765934
9993,2026,2,2026-07-01,0.7587892748212468,0.644226,0.105468,0.235491,0.038553,0.0
10115,2021,1,2021-04-01,0.49924082255537594,0.589096,0.170427,7e-06,2e-06,
10115,2021,2,2021-07-01,0.8261773974399573,0.368479,0.092367,0.122779,0.030777,0.0449757592160867
10115,2021,3,2021-10-01,0.8785274751079184,0.391205,0.124726,0.150051,0.04784,0.1247203030925652
10115,2021,4,2022-01-01,0.9109630693844897,0.257341,0.093946,0.138153,0.050435,0.2046072777225168
10115,2022,1,2022-04-01,0.8421997607210119,0.365748,0.129514,0.117598,0.041642,0.2268322642281969
10115,2022,2,2022-07-01,0.9248792658294306,0.233603,0.068762,0.133033,0.039159,0.2346772116611365
10115,2022,3,2022-10-01,0.7744544094984918,0.329075,0.104021,0.081786,0.025853,0.8409263835842833
10115,2022,4,2023-01-01,0.9180497699961667,0.259093,0.061748,0.139284,0.033195,0.1868647484016716
10115,2023,1,2023-04-01,0.8479398673311223,0.266348,0.103383,0.090405,0.035091,0.2703550256960867
10115,2023,2,2023-07-01,0.9508732053867565,0.21849,0.066672,0.128803,0.039304,0.1640324467292205
10115,2023,3,2023-10-01,0.839003266721112,0.21523,0.111796,0.067327,0.034972,0.4278793026690649
10115,2023,4,2024-01-01,0.9357598826647111,0.196065,0.081037,0.106757,0.044124,0.3884815072525825
10115,2024,1,2024-04-01,0.833463250220837,0.240044,0.106075,0.058912,0.026033,0.2798904002744753
10115,2024,2,2024-07-01,0.9516598501641694,0.16067,0.067129,0.08694,0.036324,0.2226985273762771
10115,2024,3,2024-10-01,0.8387062617710295,0.20001,0.113795,0.080421,0.045755,0.4825493291841532
10115,2024,4,2025-01-01,0.9175526867114452,0.192726,0.06449,0.160545,0.053722,0.6525784576565212
10115,2025,1,2025-04-01,0.8623927490458174,0.347072,0.077762,0.219303,0.049135,0.113509367809795
10115,2025,2,2025-07-01,0.903492702378373,0.316556,0.073641,0.232494,0.054086,0.0046674445740957
10115,2025,3,2025-10-01,0.8772594043234053,0.395377,0.104225,0.269756,0.07111,0.0046674445740957
10115,2025,4,2026-01-01,0.878082535542259,0.270703,0.066181,0.189555,0.046342,0.3704588910133843
10115,2026,1,2026-04-01,0.7851360997683294,0.435803,0.123865,0.177558,0.050466,0.3704588910133843
10115,2026,2,2026-07-01,0.7571126743779062,0.407598,0.118122,0.143476,0.041579,0.0
10237,2020,4,2021-01-01,0.604675721437024,0.156214,0.052877,0.011688,0.003956,
10237,2021,1,2021-04-01,0.7763125894931582,0.321245,0.135283,0.098914,0.041655,0.2091201234247441
10237,2021,2,2021-07-01,0.9062796684361405,0.61954,0.062715,0.435335,0.044068,0.0973448477018384
10237,2021,3,2021-10-01,0.8052570077167953,0.818366,0.1053,0.346255,0.044553,0.1215092700242897
10237,2021,4,2022-01-01,0.9347729287154786,0.764132,0.062798,0.64227,0.052783,0.1218482462746039
10237,2022,1,2022-04-01,0.8243964549409157,0.813688,0.105949,0.369858,0.048159,0.0421029668411867
10237,2022,2,2022-07-01,0.9335593634893913,0.516212,0.06032,0.461868,0.05397,0.0029601437784121
10237,2022,3,2022-10-01,0.7493829605493425,0.377859,0.103518,0.111617,0.030578,0.0029601437784121
10237,2022,4,2023-01-01,0.9273428357139285,0.568048,0.054606,0.479751,0.046118,0.0002176278563656
10237,2023,1,2023-04-01,0.739671595718262,0.679474,0.106825,0.181006,0.028457,0.0002176278563656
10237,2023,2,2023-07-01,0.9154537022617043,0.482031,0.065021,0.43317,0.058431,0.0002109784759758
10237,2023,3,2023-10-01,0.8147217509375156,0.76671,0.103134,0.357106,0.048036,0.0002109784759758
10237,2023,4,2024-01-01,0.9181457390956516,0.579972,0.051246,0.502373,0.044389,0.0229934457934888
10237,2024,1,2024-04-01,0.7786828738812313,0.788919,0.11073,0.295968,0.041541,0.0229934457934888
10237,2024,2,2024-07-01,0.9029522842047366,0.610837,0.059574,0.524683,0.051171,0.0
10237,2024,3,2024-10-01,0.7958726653777561,0.523383,0.107255,0.236281,0.04842,0.0
10237,2024,4,2025-01-01,0.9272292388206469,0.666164,0.060496,0.568386,0.051617,0.0021652051531882
10237,2025,1,2025-04-01,0.7808397431623859,0.522322,0.150097,0.118395,0.034023,0.0021652051531882
10237,2025,2,2025-07-01,0.9135524050400838,0.332761,0.062187,0.244567,0.045705,0.0044325207045374
10237,2025,3,2025-10-01,0.7929761062684377,0.324517,0.106573,0.138462,0.045472,0.0044325207045374
10237,2025,4,2026-01-01,0.903032333872231,0.485249,0.07153,0.407151,0.060017,0.0002183406113536
10237,2026,1,2026-04-01,0.7875760604343406,0.396417,0.115715,0.166406,0.048574,0.0002183406113536
10237,2026,2,2026-07-01,0.7478360356005931,0.381374,0.11689,0.124518,0.038164,0.2149107455372769
10238,2020,4,2021-01-01,0.604675721437024,0.156214,0.052877,0.011688,0.003956,
10238,2021,1,2021-04-01,0.7772395964932749,0.320291,0.1367,0.097594,0.041653,0.2091201234247441
10238,2021,2,2021-07-01,0.9061395106585111,0.618652,0.063082,0.432166,0.044067,0.0976310122038764
10238,2021,3,2021-10-01,0.8048130077167952,0.819238,0.105872,0.344745,0.044552,0.1218314553527693
10238,2021,4,2022-01-01,0.9347729287154786,0.764132,0.062798,0.64227,0.052783,0.1222868612779323
10238,2022,1,2022-04-01,0.8243964549409157,0.813688,0.105949,0.369858,0.048159,0.0421029668411867
10238,2022,2,2022-07-01,0.9335593634893913,0.516212,0.06032,0.461868,0.05397,0.0029601437784121
10238,2022,3,2022-10-01,0.7493829605493425,0.377859,0.103518,0.111617,0.030578,0.0029601437784121
10238,2022,4,2023-01-01,0.9273428357139285,0.568048,0.054606,0.479751,0.046118,0.0002176278563656
10238,2023,1,2023-04-01,0.739671595718262,0.679474,0.106825,0.181006,0.028457,0.0002176278563656
10238,2023,2,2023-07-01,0.9154537022617043,0.482031,0.065021,0.43317,0.058431,0.0002109784759758
10238,2023,3,2023-10-01,0.8147217509375156,0.76671,0.103134,0.357106,0.048036,0.0002109784759758
10238,2023,4,2024-01-01,0.9181457390956516,0.579972,0.051246,0.502373,0.044389,0.0229934457934888
10238,2024,1,2024-04-01,0.7786828738812313,0.788919,0.11073,0.295968,0.041541,0.0229934457934888
10238,2024,2,2024-07-01,0.9029522842047366,0.610837,0.059574,0.524683,0.051171,0.0
10238,2024,3,2024-10-01,0.7958726653777561,0.523383,0.107255,0.236281,0.04842,0.0
10238,2024,4,2025-01-01,0.9272292388206469,0.666164,0.060496,0.568386,0.051617,0.0021652051531882
10238,2025,1,2025-04-01,0.7808397431623859,0.522322,0.150097,0.118395,0.034023,0.0021652051531882
10238,2025,2,2025-07-01,0.9135524050400838,0.332761,0.062187,0.244567,0.045705,0.0044325207045374
10238,2025,3,2025-10-01,0.7929761062684377,0.324517,0.106573,0.138462,0.045472,0.0044325207045374
10238,2025,4,2026-01-01,0.903032333872231,0.485249,0.07153,0.407151,0.060017,0.0002183406113536
10238,2026,1,2026-04-01,0.7875760604343406,0.396417,0.115715,0.166406,0.048574,0.0002183406113536
10238,2026,2,2026-07-01,0.7478360356005931,0.381374,0.11689,0.124518,0.038164,0.2149107455372769
10335,2020,4,2021-01-01,,,,,,
10335,2021,1,2021-04-01,0.6092031150519175,0.138555,0.131304,0.007021,0.006653,
10335,2021,2,2021-07-01,0.8490090534842245,0.054302,0.038907,0.034936,0.025031,0.1110737135986494
10335,2021,3,2021-10-01,0.7164265021083684,0.112468,0.116692,0.019802,0.020545,0.0871121314176598
