fund_code,year,quarter,report_date
166005,2026,2,2026-07-01
168002,2020,1,2020-04-01
168002,2020,2,2020-07-01
168002,2020,3,2020-10-01
168002,2020,4,2021-01-01
168002,2021,1,2021-04-01
168002,2021,2,2021-07-01
168002,2021,3,2021-10-01
168002,2021,4,2022-01-01
168002,2022,1,2022-04-01
168002,2022,2,2022-07-01
168002,2022,3,2022-10-01
168002,2022,4,2023-01-01
168002,2023,1,2023-04-01
168002,2023,2,2023-07-01
168002,2023,3,2023-10-01
168002,2023,4,2024-01-01
168002,2024,1,2024-04-01
168002,2024,2,2024-07-01
168002,2024,3,2024-10-01
168002,2024,4,2025-01-01
168002,2025,1,2025-04-01
168002,2025,2,2025-07-01
168002,2025,3,2025-10-01
168002,2025,4,2026-01-01
168002,2026,1,2026-04-01
168002,2026,2,2026-07-01
168401,2017,1,2017-04-01
168401,2017,2,2017-07-01
168401,2017,3,2017-10-01
168401,2017,4,2018-01-01
168401,2018,1,2018-04-01
168401,2018,2,2018-07-01
168401,2018,3,2018-10-01
168401,2018,4,2019-01-01
168401,2019,1,2019-04-01
168401,2019,2,2019-07-01
168401,2019,3,2019-10-01
168401,2019,4,2020-01-01
168401,2020,1,2020-04-01
168401,2020,2,2020-07-01
168401,2020,3,2020-10-01
168401,2020,4,2021-01-01
168401,2021,1,2021-04-01
168401,2021,2,2021-07-01
168401,2021,3,2021-10-01
168401,2021,4,2022-01-01
168401,2022,1,2022-04-01
168401,2022,2,2022-07-01
168401,2022,3,2022-10-01
168401,2022,4,2023-01-01
168401,2023,1,2023-04-01
168401,2023,2,2023-07-01
168401,2023,3,2023-10-01
168401,2023,4,2024-01-01
168401,2024,1,2024-04-01
168401,2024,2,2024-07-01
168401,2024,3,2024-10-01
168401,2024,4,2025-01-01
168401,2025,1,2025-04-01
168401,2025,2,2025-07-01
168401,2025,3,2025-10-01
168401,2025,4,2026-01-01
168401,2026,1,2026-04-01
168401,2026,2,2026-07-01
180031,2020,1,2020-04-01
180031,2020,2,2020-07-01
180031,2020,3,2020-10-01
180031,2020,4,2021-01-01
180031,2021,1,2021-04-01
180031,2021,2,2021-07-01
180031,2021,3,2021-10-01
180031,2021,4,2022-01-01
180031,2022,1,2022-04-01
180031,2022,2,2022-07-01
180031,2022,3,2022-10-01
180031,2022,4,2023-01-01
180031,2023,1,2023-04-01
180031,2023,2,2023-07-01
180031,2023,3,2023-10-01
180031,2023,4,2024-01-01
180031,2024,1,2024-04-01
180031,2024,2,2024-07-01
180031,2024,3,2024-10-01
180031,2024,4,2025-01-01
180031,2025,1,2025-04-01
180031,2025,2,2025-07-01
180031,2025,3,2025-10-01
180031,2025,4,2026-01-01
180031,2026,1,2026-04-01
180031,2026,2,2026-07-01
200012,2020,1,2020-04-01
200012,2020,2,2020-07-01
200012,2020,3,2020-10-01
200012,2020,4,2021-01-01
200012,2021,1,2021-04-01
200012,2021,2,2021-07-01
200012,2021,3,2021-10-01
200012,2021,4,2022-01-01
200012,2022,1,2022-04-01
200012,2022,2,2022-07-01
200012,2022,3,2022-10-01
200012,2022,4,2023-01-01
200012,2023,1,2023-04-01
200012,2023,2,2023-07-01
200012,2023,3,2023-10-01
200012,2023,4,2024-01-01
200012,2024,1,2024-04-01
200012,2024,2,2024-07-01
200012,2024,3,2024-10-01
200012,2024,4,2025-01-01
200012,2025,1,2025-04-01
200012,2025,2,2025-07-01
200012,2025,3,2025-10-01
200012,2025,4,2026-01-01
200012,2026,1,2026-04-01
200012,2026,2,2026-07-01
202001,2020,1,2020-04-01
202001,2020,2,2020-07-01
202001,2020,3,2020-10-01
202001,2020,4,2021-01-01
202001,2021,1,2021-04-01
202001,2021,2,2021-07-01
202001,2021,3,2021-10-01
202001,2021,4,2022-01-01
202001,2022,1,2022-04-01
202001,2022,2,2022-07-01
202001,2022,3,2022-10-01
202001,2022,4,2023-01-01
202001,2023,1,2023-04-01
202001,2023,2,2023-07-01
202001,2023,3,2023-10-01
202001,2023,4,2024-01-01
202001,2024,1,2024-04-01
202001,2024,2,2024-07-01
202001,2024,3,2024-10-01
202001,2024,4,2025-01-01
202001,2025,1,2025-04-01
202001,2025,2,2025-07-01
202001,2025,3,2025-10-01
202001,2025,4,2026-01-01
202001,2026,1,2026-04-01
202001,2026,2,2026-07-01
202002,2020,1,2020-04-01
202002,2020,2,2020-07-01
202002,2020,3,2020-10-01
202002,2020,4,2021-01-01
202002,2021,1,2021-04-01
202002,2021,2,2021-07-01
202002,2021,3,2021-10-01
202002,2021,4,2022-01-01
202002,2022,1,2022-04-01
202002,2022,2,2022-07-01
202002,2022,3,2022-10-01
202002,2022,4,2023-01-01
202002,2023,1,2023-04-01
202002,2023,2,2023-07-01
202002,2023,3,2023-10-01
202002,2023,4,2024-01-01
202002,2024,1,2024-04-01
202002,2024,2,2024-07-01
202002,2024,3,2024-10-01
202002,2024,4,2025-01-01
202002,2025,1,2025-04-01
202002,2025,2,2025-07-01
202002,2025,3,2025-10-01
202002,2025,4,2026-01-01
202002,2026,1,2026-04-01
202002,2026,2,2026-07-01
202027,2020,1,2020-04-01
202027,2020,2,2020-07-01
202027,2020,3,2020-10-01
202027,2020,4,2021-01-01
202027,2021,1,2021-04-01
202027,2021,2,2021-07-01
202027,2021,3,2021-10-01
202027,2021,4,2022-01-01
202027,2022,1,2022-04-01
202027,2022,2,2022-07-01
202027,2022,3,2022-10-01
202027,2022,4,2023-01-01
202027,2023,1,2023-04-01
202027,2023,2,2023-07-01
202027,2023,3,2023-10-01
202027,2023,4,2024-01-01
202027,2024,1,2024-04-01
202027,2024,2,2024-07-01
202027,2024,3,2024-10-01
202027,2024,4,2025-01-01
202027,2025,1,2025-04-01
202027,2025,2,2025-07-01
202027,2025,3,2025-10-01
202027,2025,4,2026-01-01
202027,2026,1,2026-04-01
202027,2026,2,2026-07-01
206009,2020,1,2020-04-01
206009,2020,2,2020-07-01
206009,2020,3,2020-10-01
206009,2020,4,2021-01-01
206009,2021,1,2021-04-01
206009,2021,2,2021-07-01
206009,2021,3,2021-10-01
206009,2021,4,2022-01-01
206009,2022,1,2022-04-01
206009,2022,2,2022-07-01
206009,2022,3,2022-10-01
206009,2022,4,2023-01-01
206009,2023,1,2023-04-01
206009,2023,2,2023-07-01
206009,2023,3,2023-10-01
206009,2023,4,2024-01-01
206009,2024,1,2024-04-01
206009,2024,2,2024-07-01
206009,2024,3,2024-10-01
206009,2024,4,2025-01-01
206009,2025,1,2025-04-01
206009,2025,2,2025-07-01
206009,2025,3,2025-10-01
206009,2025,4,2026-01-01
206009,2026,1,2026-04-01
206009,2026,2,2026-07-01
210004,2020,1,2020-04-01
210004,2020,2,2020-07-01
210004,2020,3,2020-10-01
210004,2020,4,2021-01-01
210004,2021,1,2021-04-01
210004,2021,2,2021-07-01
210004,2021,3,2021-10-01
210004,2021,4,2022-01-01
210004,2022,1,2022-04-01
210004,2022,2,2022-07-01
210004,2022,3,2022-10-01
210004,2022,4,2023-01-01
210004,2023,1,2023-04-01
210004,2023,2,2023-07-01
210004,2023,3,2023-10-01
210004,2023,4,2024-01-01
210004,2024,1,2024-04-01
210004,2024,2,2024-07-01
210004,2024,3,2024-10-01
210004,2024,4,2025-01-01
210004,2025,1,2025-04-01
210004,2025,2,2025-07-01
210004,2025,3,2025-10-01
210004,2025,4,2026-01-01
210004,2026,1,2026-04-01
210004,2026,2,2026-07-01
210008,2020,1,2020-04-01
210008,2020,2,2020-07-01
210008,2020,3,2020-10-01
210008,2020,4,2021-01-01
210008,2021,1,2021-04-01
210008,2021,2,2021-07-01
210008,2021,3,2021-10-01
210008,2021,4,2022-01-01
210008,2022,1,2022-04-01
210008,2022,2,2022-07-01
210008,2022,3,2022-10-01
210008,2022,4,2023-01-01
210008,2023,1,2023-04-01
210008,2023,2,2023-07-01
210008,2023,3,2023-10-01
210008,2023,4,2024-01-01
210008,2024,1,2024-04-01
210008,2024,2,2024-07-01
210008,2024,3,2024-10-01
210008,2024,4,2025-01-01
210008,2025,1,2025-04-01
210008,2025,2,2025-07-01
210008,2025,3,2025-10-01
210008,2025,4,2026-01-01
210008,2026,1,2026-04-01
210008,2026,2,2026-07-01
213003,2020,1,2020-04-01
213003,2020,2,2020-07-01
213003,2020,3,2020-10-01
213003,2020,4,2021-01-01
213003,2021,1,2021-04-01
213003,2021,2,2021-07-01
213003,2021,3,2021-10-01
213003,2021,4,2022-01-01
213003,2022,1,2022-04-01
213003,2022,2,2022-07-01
213003,2022,3,2022-10-01
213003,2022,4,2023-01-01
213003,2023,1,2023-04-01
213003,2023,2,2023-07-01
213003,2023,3,2023-10-01
213003,2023,4,2024-01-01
213003,2024,1,2024-04-01
213003,2024,2,2024-07-01
213003,2024,3,2024-10-01
213003,2024,4,2025-01-01
213003,2025,1,2025-04-01
213003,2025,2,2025-07-01
213003,2025,3,2025-10-01
213003,2025,4,2026-01-01
213003,2026,1,2026-04-01
213003,2026,2,2026-07-01
213008,2020,1,2020-04-01
213008,2020,2,2020-07-01
213008,2020,3,2020-10-01
213008,2020,4,2021-01-01
213008,2021,1,2021-04-01
213008,2021,2,2021-07-01
213008,2021,3,2021-10-01
213008,2021,4,2022-01-01
213008,2022,1,2022-04-01
213008,2022,2,2022-07-01
213008,2022,3,2022-10-01
213008,2022,4,2023-01-01
213008,2023,1,2023-04-01
213008,2023,2,2023-07-01
213008,2023,3,2023-10-01
213008,2023,4,2024-01-01
213008,2024,1,2024-04-01
213008,2024,2,2024-07-01
213008,2024,3,2024-10-01
213008,2024,4,2025-01-01
213008,2025,1,2025-04-01
213008,2025,2,2025-07-01
213008,2025,3,2025-10-01
213008,2025,4,2026-01-01
213008,2026,1,2026-04-01
213008,2026,2,2026-07-01
240005,2020,1,2020-04-01
240005,2020,2,2020-07-01
240005,2020,3,2020-10-01
240005,2020,4,2021-01-01
240005,2021,1,2021-04-01
240005,2021,2,2021-07-01
240005,2021,3,2021-10-01
240005,2021,4,2022-01-01
240005,2022,1,2022-04-01
240005,2022,2,2022-07-01
240005,2022,3,2022-10-01
240005,2022,4,2023-01-01
240005,2023,1,2023-04-01
240005,2023,2,2023-07-01
240005,2023,3,2023-10-01
240005,2023,4,2024-01-01
240005,2024,1,2024-04-01
240005,2024,2,2024-07-01
240005,2024,3,2024-10-01
240005,2024,4,2025-01-01
240005,2025,1,2025-04-01
240005,2025,2,2025-07-01
240005,2025,3,2025-10-01
240005,2025,4,2026-01-01
240005,2026,1,2026-04-01
240005,2026,2,2026-07-01
240011,2020,1,2020-04-01
240011,2020,2,2020-07-01
240011,2020,3,2020-10-01
240011,2020,4,2021-01-01
240011,2021,1,2021-04-01
240011,2021,2,2021-07-01
240011,2021,3,2021-10-01
240011,2021,4,2022-01-01
240011,2022,1,2022-04-01
240011,2022,2,2022-07-01
240011,2022,3,2022-10-01
240011,2022,4,2023-01-01
240011,2023,1,2023-04-01
240011,2023,2,2023-07-01
240011,2023,3,2023-10-01
240011,2023,4,2024-01-01
240011,2024,1,2024-04-01
240011,2024,2,2024-07-01
240011,2024,3,2024-10-01
240011,2024,4,2025-01-01
240011,2025,1,2025-04-01
240011,2025,2,2025-07-01
240011,2025,3,2025-10-01
240011,2025,4,2026-01-01
240011,2026,1,2026-04-01
240011,2026,2,2026-07-01
240017,2020,1,2020-04-01
240017,2020,2,2020-07-01
240017,2020,3,2020-10-01
240017,2020,4,2021-01-01
240017,2021,1,2021-04-01
240017,2021,2,2021-07-01
240017,2021,3,2021-10-01
240017,2021,4,2022-01-01
240017,2022,1,2022-04-01
240017,2022,2,2022-07-01
240017,2022,3,2022-10-01
240017,2022,4,2023-01-01
240017,2023,1,2023-04-01
240017,2023,2,2023-07-01
240017,2023,3,2023-10-01
240017,2023,4,2024-01-01
240017,2024,1,2024-04-01
240017,2024,2,2024-07-01
240017,2024,3,2024-10-01
240017,2024,4,2025-01-01
240017,2025,1,2025-04-01
240017,2025,2,2025-07-01
240017,2025,3,2025-10-01
240017,2025,4,2026-01-01
240017,2026,1,2026-04-01
240017,2026,2,2026-07-01
240022,2020,1,2020-04-01
240022,2020,2,2020-07-01
240022,2020,3,2020-10-01
240022,2020,4,2021-01-01
240022,2021,1,2021-04-01
240022,2021,2,2021-07-01
240022,2021,3,2021-10-01
240022,2021,4,2022-01-01
240022,2022,1,2022-04-01
240022,2022,2,2022-07-01
240022,2022,3,2022-10-01
240022,2022,4,2023-01-01
240022,2023,1,2023-04-01
240022,2023,2,2023-07-01
240022,2023,3,2023-10-01
240022,2023,4,2024-01-01
240022,2024,1,2024-04-01
240022,2024,2,2024-07-01
240022,2024,3,2024-10-01
240022,2024,4,2025-01-01
240022,2025,1,2025-04-01
240022,2025,2,2025-07-01
240022,2025,3,2025-10-01
240022,2025,4,2026-01-01
240022,2026,1,2026-04-01
240022,2026,2,2026-07-01
257020,2020,1,2020-04-01
257020,2020,2,2020-07-01
257020,2020,3,2020-10-01
257020,2020,4,2021-01-01
257020,2021,1,2021-04-01
257020,2021,2,2021-07-01
257020,2021,3,2021-10-01
257020,2021,4,2022-01-01
257020,2022,1,2022-04-01
257020,2022,2,2022-07-01
257020,2022,3,2022-10-01
257020,2022,4,2023-01-01
257020,2023,1,2023-04-01
257020,2023,2,2023-07-01
257020,2023,3,2023-10-01
257020,2023,4,2024-01-01
257020,2024,1,2024-04-01
257020,2024,2,2024-07-01
257020,2024,3,2024-10-01
257020,2024,4,2025-01-01
257020,2025,1,2025-04-01
257020,2025,2,2025-07-01
257020,2025,3,2025-10-01
257020,2025,4,2026-01-01
257020,2026,1,2026-04-01
257020,2026,2,2026-07-01
257030,2020,1,2020-04-01
257030,2020,2,2020-07-01
257030,2020,3,2020-10-01
257030,2020,4,2021-01-01
257030,2021,1,2021-04-01
257030,2021,2,2021-07-01
257030,2021,3,2021-10-01
257030,2021,4,2022-01-01
257030,2022,1,2022-04-01
257030,2022,2,2022-07-01
257030,2022,3,2022-10-01
257030,2022,4,2023-01-01
257030,2023,1,2023-04-01
257030,2023,2,2023-07-01
257030,2023,3,2023-10-01
257030,2023,4,2024-01-01
257030,2024,1,2024-04-01
257030,2024,2,2024-07-01
257030,2024,3,2024-10-01
257030,2024,4,2025-01-01
257030,2025,1,2025-04-01
257030,2025,2,2025-07-01
257030,2025,3,2025-10-01
257030,2025,4,2026-01-01
257030,2026,1,2026-04-01
257030,2026,2,2026-07-01
257070,2020,1,2020-04-01
257070,2020,2,2020-07-01
257070,2020,3,2020-10-01
257070,2020,4,2021-01-01
257070,2021,1,2021-04-01
257070,2021,2,2021-07-01
257070,2021,3,2021-10-01
257070,2021,4,2022-01-01
257070,2022,1,2022-04-01
257070,2022,2,2022-07-01
257070,2022,3,2022-10-01
257070,2022,4,2023-01-01
257070,2023,1,2023-04-01
257070,2023,2,2023-07-01
257070,2023,3,2023-10-01
257070,2023,4,2024-01-01
257070,2024,1,2024-04-01
257070,2024,2,2024-07-01
257070,2024,3,2024-10-01
257070,2024,4,2025-01-01
257070,2025,1,2025-04-01
257070,2025,2,2025-07-01
257070,2025,3,2025-10-01
257070,2025,4,2026-01-01
257070,2026,1,2026-04-01
257070,2026,2,2026-07-01
260112,2020,1,2020-04-01
260112,2020,2,2020-07-01
260112,2020,3,2020-10-01
260112,2020,4,2021-01-01
260112,2021,1,2021-04-01
260112,2021,2,2021-07-01
260112,2021,3,2021-10-01
260112,2021,4,2022-01-01
260112,2022,1,2022-04-01
260112,2022,2,2022-07-01
260112,2022,3,2022-10-01
260112,2022,4,2023-01-01
260112,2023,1,2023-04-01
260112,2023,2,2023-07-01
260112,2023,3,2023-10-01
260112,2023,4,2024-01-01
260112,2024,1,2024-04-01
260112,2024,2,2024-07-01
260112,2024,3,2024-10-01
260112,2024,4,2025-01-01
260112,2025,1,2025-04-01
260112,2025,2,2025-07-01
260112,2025,3,2025-10-01
260112,2025,4,2026-01-01
260112,2026,1,2026-04-01
260112,2026,2,2026-07-01
260117,2020,1,2020-04-01
260117,2020,2,2020-07-01
260117,2020,3,2020-10-01
260117,2020,4,2021-01-01
260117,2021,1,2021-04-01
260117,2021,2,2021-07-01
260117,2021,3,2021-10-01
260117,2021,4,2022-01-01
260117,2022,1,2022-04-01
260117,2022,2,2022-07-01
260117,2022,3,2022-10-01
260117,2022,4,2023-01-01
260117,2023,1,2023-04-01
260117,2023,2,2023-07-01
260117,2023,3,2023-10-01
260117,2023,4,2024-01-01
260117,2024,1,2024-04-01
260117,2024,2,2024-07-01
260117,2024,3,2024-10-01
260117,2024,4,2025-01-01
260117,2025,1,2025-04-01
260117,2025,2,2025-07-01
260117,2025,3,2025-10-01
260117,2025,4,2026-01-01
260117,2026,1,2026-04-01
260117,2026,2,2026-07-01
270028,2020,1,2020-04-01
270028,2020,2,2020-07-01
270028,2020,3,2020-10-01
270028,2020,4,2021-01-01
270028,2021,1,2021-04-01
270028,2021,2,2021-07-01
270028,2021,3,2021-10-01
270028,2021,4,2022-01-01
270028,2022,1,2022-04-01
270028,2022,2,2022-07-01
270028,2022,3,2022-10-01
270028,2022,4,2023-01-01
270028,2023,1,2023-04-01
270028,2023,2,2023-07-01
270028,2023,3,2023-10-01
270028,2023,4,2024-01-01
270028,2024,1,2024-04-01
270028,2024,2,2024-07-01
270028,2024,3,2024-10-01
270028,2024,4,2025-01-01
270028,2025,1,2025-04-01
270028,2025,2,2025-07-01
270028,2025,3,2025-10-01
270028,2025,4,2026-01-01
270028,2026,1,2026-04-01
270028,2026,2,2026-07-01
290008,2020,1,2020-04-01
290008,2020,2,2020-07-01
290008,2020,3,2020-10-01
290008,2020,4,2021-01-01
290008,2021,1,2021-04-01
290008,2021,2,2021-07-01
290008,2021,3,2021-10-01
290008,2021,4,2022-01-01
290008,2022,1,2022-04-01
290008,2022,2,2022-07-01
290008,2022,3,2022-10-01
290008,2022,4,2023-01-01
290008,2023,1,2023-04-01
290008,2023,2,2023-07-01
290008,2023,3,2023-10-01
290008,2023,4,2024-01-01
290008,2024,1,2024-04-01
290008,2024,2,2024-07-01
290008,2024,3,2024-10-01
290008,2024,4,2025-01-01
290008,2025,1,2025-04-01
290008,2025,2,2025-07-01
290008,2025,3,2025-10-01
290008,2025,4,2026-01-01
290008,2026,1,2026-04-01
290008,2026,2,2026-07-01
290014,2020,1,2020-04-01
290014,2020,2,2020-07-01
290014,2020,3,2020-10-01
290014,2020,4,2021-01-01
290014,2021,1,2021-04-01
290014,2021,2,2021-07-01
290014,2021,3,2021-10-01
290014,2021,4,2022-01-01
290014,2022,1,2022-04-01
290014,2022,2,2022-07-01
290014,2022,3,2022-10-01
290014,2022,4,2023-01-01
290014,2023,1,2023-04-01
290014,2023,2,2023-07-01
290014,2023,3,2023-10-01
290014,2023,4,2024-01-01
290014,2024,1,2024-04-01
290014,2024,2,2024-07-01
290014,2024,3,2024-10-01
290014,2024,4,2025-01-01
290014,2025,1,2025-04-01
290014,2025,2,2025-07-01
290014,2025,3,2025-10-01
290014,2025,4,2026-01-01
290014,2026,1,2026-04-01
290014,2026,2,2026-07-01
310358,2020,1,2020-04-01
310358,2020,2,2020-07-01
310358,2020,3,2020-10-01
310358,2020,4,2021-01-01
310358,2021,1,2021-04-01
310358,2021,2,2021-07-01
310358,2021,3,2021-10-01
310358,2021,4,2022-01-01
310358,2022,1,2022-04-01
310358,2022,2,2022-07-01
310358,2022,3,2022-10-01
310358,2022,4,2023-01-01
310358,2023,1,2023-04-01
310358,2023,2,2023-07-01
310358,2023,3,2023-10-01
310358,2023,4,2024-01-01
310358,2024,1,2024-04-01
310358,2024,2,2024-07-01
310358,2024,3,2024-10-01
310358,2024,4,2025-01-01
310358,2025,1,2025-04-01
310358,2025,2,2025-07-01
310358,2025,3,2025-10-01
310358,2025,4,2026-01-01
310358,2026,1,2026-04-01
310358,2026,2,2026-07-01
320005,2020,1,2020-04-01
320005,2020,2,2020-07-01
320005,2020,3,2020-10-01
320005,2020,4,2021-01-01
320005,2021,1,2021-04-01
320005,2021,2,2021-07-01
320005,2021,3,2021-10-01
320005,2021,4,2022-01-01
320005,2022,1,2022-04-01
320005,2022,2,2022-07-01
320005,2022,3,2022-10-01
320005,2022,4,2023-01-01
320005,2023,1,2023-04-01
320005,2023,2,2023-07-01
320005,2023,3,2023-10-01
320005,2023,4,2024-01-01
320005,2024,1,2024-04-01
320005,2024,2,2024-07-01
320005,2024,3,2024-10-01
320005,2024,4,2025-01-01
320005,2025,1,2025-04-01
320005,2025,2,2025-07-01
320005,2025,3,2025-10-01
320005,2025,4,2026-01-01
320005,2026,1,2026-04-01
320005,2026,2,2026-07-01
320007,2020,1,2020-04-01
320007,2020,2,2020-07-01
320007,2020,3,2020-10-01
320007,2020,4,2021-01-01
320007,2021,1,2021-04-01
320007,2021,2,2021-07-01
320007,2021,3,2021-10-01
320007,2021,4,2022-01-01
320007,2022,1,2022-04-01
320007,2022,2,2022-07-01
320007,2022,3,2022-10-01
320007,2022,4,2023-01-01
320007,2023,1,2023-04-01
320007,2023,2,2023-07-01
320007,2023,3,2023-10-01
320007,2023,4,2024-01-01
320007,2024,1,2024-04-01
320007,2024,2,2024-07-01
320007,2024,3,2024-10-01
320007,2024,4,2025-01-01
320007,2025,1,2025-04-01
320007,2025,2,2025-07-01
320007,2025,3,2025-10-01
320007,2025,4,2026-01-01
320007,2026,1,2026-04-01
320007,2026,2,2026-07-01
340007,2020,1,2020-04-01
340007,2020,2,2020-07-01
340007,2020,3,2020-10-01
340007,2020,4,2021-01-01
340007,2021,1,2021-04-01
340007,2021,2,2021-07-01
340007,2021,3,2021-10-01
340007,2021,4,2022-01-01
340007,2022,1,2022-04-01
340007,2022,2,2022-07-01
340007,2022,3,2022-10-01
340007,2022,4,2023-01-01
340007,2023,1,2023-04-01
340007,2023,2,2023-07-01
340007,2023,3,2023-10-01
340007,2023,4,2024-01-01
340007,2024,1,2024-04-01
340007,2024,2,2024-07-01
340007,2024,3,2024-10-01
340007,2024,4,2025-01-01
340007,2025,1,2025-04-01
340007,2025,2,2025-07-01
340007,2025,3,2025-10-01
340007,2025,4,2026-01-01
340007,2026,1,2026-04-01
340007,2026,2,2026-07-01
360016,2020,1,2020-04-01
360016,2020,2,2020-07-01
360016,2020,3,2020-10-01
360016,2020,4,2021-01-01
360016,2021,1,2021-04-01
360016,2021,2,2021-07-01
360016,2021,3,2021-10-01
360016,2021,4,2022-01-01
360016,2022,1,2022-04-01
360016,2022,2,2022-07-01
360016,2022,3,2022-10-01
360016,2022,4,2023-01-01
360016,2023,1,2023-04-01
360016,2023,2,2023-07-01
360016,2023,3,2023-10-01
360016,2023,4,2024-01-01
360016,2024,1,2024-04-01
360016,2024,2,2024-07-01
360016,2024,3,2024-10-01
360016,2024,4,2025-01-01
360016,2025,1,2025-04-01
360016,2025,2,2025-07-01
360016,2025,3,2025-10-01
360016,2025,4,2026-01-01
360016,2026,1,2026-04-01
360016,2026,2,2026-07-01
370024,2020,1,2020-04-01
370024,2020,2,2020-07-01
370024,2020,3,2020-10-01
370024,2020,4,2021-01-01
370024,2021,1,2021-04-01
370024,2021,2,2021-07-01
370024,2021,3,2021-10-01
370024,2021,4,2022-01-01
370024,2022,1,2022-04-01
370024,2022,2,2022-07-01
370024,2022,3,2022-10-01
370024,2022,4,2023-01-01
370024,2023,1,2023-04-01
370024,2023,2,2023-07-01
370024,2023,3,2023-10-01
370024,2023,4,2024-01-01
370024,2024,1,2024-04-01
370024,2024,2,2024-07-01
370024,2024,3,2024-10-01
370024,2024,4,2025-01-01
370024,2025,1,2025-04-01
370024,2025,2,2025-07-01
370024,2025,3,2025-10-01
370024,2025,4,2026-01-01
370024,2026,1,2026-04-01
370024,2026,2,2026-07-01
370027,2020,1,2020-04-01
370027,2020,2,2020-07-01
370027,2020,3,2020-10-01
370027,2020,4,2021-01-01
370027,2021,1,2021-04-01
370027,2021,2,2021-07-01
370027,2021,3,2021-10-01
370027,2021,4,2022-01-01
370027,2022,1,2022-04-01
370027,2022,2,2022-07-01
370027,2022,3,2022-10-01
370027,2022,4,2023-01-01
370027,2023,1,2023-04-01
370027,2023,2,2023-07-01
370027,2023,3,2023-10-01
370027,2023,4,2024-01-01
370027,2024,1,2024-04-01
370027,2024,2,2024-07-01
370027,2024,3,2024-10-01
370027,2024,4,2025-01-01
370027,2025,1,2025-04-01
370027,2025,2,2025-07-01
370027,2025,3,2025-10-01
370027,2025,4,2026-01-01
370027,2026,1,2026-04-01
370027,2026,2,2026-07-01
375010,2020,1,2020-04-01
375010,2020,2,2020-07-01
375010,2020,3,2020-10-01
375010,2020,4,2021-01-01
375010,2021,1,2021-04-01
375010,2021,2,2021-07-01
375010,2021,3,2021-10-01
375010,2021,4,2022-01-01
375010,2022,1,2022-04-01
375010,2022,2,2022-07-01
375010,2022,3,2022-10-01
375010,2022,4,2023-01-01
375010,2023,1,2023-04-01
375010,2023,2,2023-07-01
375010,2023,3,2023-10-01
375010,2023,4,2024-01-01
375010,2024,1,2024-04-01
375010,2024,2,2024-07-01
375010,2024,3,2024-10-01
375010,2024,4,2025-01-01
375010,2025,1,2025-04-01
375010,2025,2,2025-07-01
375010,2025,3,2025-10-01
375010,2025,4,2026-01-01
375010,2026,1,2026-04-01
375010,2026,2,2026-07-01
377010,2020,1,2020-04-01
377010,2020,2,2020-07-01
377010,2020,3,2020-10-01
377010,2020,4,2021-01-01
377010,2021,1,2021-04-01
377010,2021,2,2021-07-01
377010,2021,3,2021-10-01
377010,2021,4,2022-01-01
377010,2022,1,2022-04-01
377010,2022,2,2022-07-01
377010,2022,3,2022-10-01
377010,2022,4,2023-01-01
377010,2023,1,2023-04-01
377010,2023,2,2023-07-01
377010,2023,3,2023-10-01
377010,2023,4,2024-01-01
377010,2024,1,2024-04-01
377010,2024,2,2024-07-01
377010,2024,3,2024-10-01
377010,2024,4,2025-01-01
377010,2025,1,2025-04-01
377010,2025,2,2025-07-01
377010,2025,3,2025-10-01
377010,2025,4,2026-01-01
377010,2026,1,2026-04-01
377010,2026,2,2026-07-01
377240,2020,1,2020-04-01
377240,2020,2,2020-07-01
377240,2020,3,2020-10-01
377240,2020,4,2021-01-01
377240,2021,1,2021-04-01
377240,2021,2,2021-07-01
377240,2021,3,2021-10-01
377240,2021,4,2022-01-01
377240,2022,1,2022-04-01
377240,2022,2,2022-07-01
377240,2022,3,2022-10-01
377240,2022,4,2023-01-01
377240,2023,1,2023-04-01
377240,2023,2,2023-07-01
377240,2023,3,2023-10-01
377240,2023,4,2024-01-01
377240,2024,1,2024-04-01
377240,2024,2,2024-07-01
377240,2024,3,2024-10-01
377240,2024,4,2025-01-01
377240,2025,1,2025-04-01
377240,2025,2,2025-07-01
377240,2025,3,2025-10-01
377240,2025,4,2026-01-01
377240,2026,1,2026-04-01
377240,2026,2,2026-07-01
378010,2020,1,2020-04-01
378010,2020,2,2020-07-01
378010,2020,3,2020-10-01
378010,2020,4,2021-01-01
378010,2021,1,2021-04-01
378010,2021,2,2021-07-01
378010,2021,3,2021-10-01
378010,2021,4,2022-01-01
378010,2022,1,2022-04-01
378010,2022,2,2022-07-01
378010,2022,3,2022-10-01
378010,2022,4,2023-01-01
378010,2023,1,2023-04-01
378010,2023,2,2023-07-01
378010,2023,3,2023-10-01
378010,2023,4,2024-01-01
378010,2024,1,2024-04-01
378010,2024,2,2024-07-01
378010,2024,3,2024-10-01
378010,2024,4,2025-01-01
378010,2025,1,2025-04-01
378010,2025,2,2025-07-01
378010,2025,3,2025-10-01
378010,2025,4,2026-01-01
378010,2026,1,2026-04-01
378010,2026,2,2026-07-01
379010,2020,1,2020-04-01
379010,2020,2,2020-07-01
379010,2020,3,2020-10-01
379010,2020,4,2021-01-01
379010,2021,1,2021-04-01
379010,2021,2,2021-07-01
379010,2021,3,2021-10-01
379010,2021,4,2022-01-01
379010,2022,1,2022-04-01
