fund_code,report_date,alloc_ret,select_ret,interaction,alloc_share,select_share,fund_ret_6m,mkt_ret_6m,excess_ret,identity_residual,n_stocks_fund,match_rate,panel_date
166001,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,162,0.9999508019285644,2023-01-01
166005,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,113,0.9999508019285644,2023-01-01
180031,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,46,0.9999508019285644,2023-01-01
200012,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,104,0.9999508019285644,2023-01-01
202027,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,56,0.9999508019285644,2023-01-01
206009,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,95,0.9999508019285644,2023-01-01
210004,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,172,0.9999508019285644,2023-01-01
210008,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,47,0.9999508019285644,2023-01-01
213003,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,94,0.9999508019285644,2023-01-01
213008,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,92,0.9999508019285644,2023-01-01
240005,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,55,0.9999508019285644,2023-01-01
240011,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,98,0.9999508019285644,2023-01-01
240017,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,77,0.9999508019285644,2023-01-01
240022,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,52,0.9999508019285644,2023-01-01
257020,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,157,0.9999508019285644,2023-01-01
257030,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,76,0.9999508019285644,2023-01-01
257070,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,30,0.9999508019285644,2023-01-01
260112,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,127,0.9999508019285644,2023-01-01
270028,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,54,0.9999508019285644,2023-01-01
290008,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,44,0.9999508019285644,2023-01-01
290014,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,44,0.9999508019285644,2023-01-01
310358,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,30,0.9999508019285644,2023-01-01
320005,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,120,0.9999508019285644,2023-01-01
320007,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,89,0.9999508019285644,2023-01-01
340007,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,75,0.9999508019285644,2023-01-01
360016,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,88,0.9999508019285644,2023-01-01
370027,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,70,0.9999508019285644,2023-01-01
375010,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,135,0.9999508019285644,2023-01-01
377010,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,64,0.9999508019285644,2023-01-01
377240,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,69,0.9999508019285644,2023-01-01
378010,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,49,0.9999508019285644,2023-01-01
379010,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,73,0.9999508019285644,2023-01-01
400001,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,94,0.9999508019285644,2023-01-01
460007,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,78,0.9999508019285644,2023-01-01
470009,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,177,0.9999508019285644,2023-01-01
470028,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,103,0.9999508019285644,2023-01-01
470098,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,415,0.9999508019285644,2023-01-01
481001,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,142,0.9999508019285644,2023-01-01
481010,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,155,0.9999508019285644,2023-01-01
481015,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,92,0.9999508019285644,2023-01-01
501026,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,60,0.9999508019285644,2023-01-01
501054,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,123,0.9999508019285644,2023-01-01
501079,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,295,0.9999508019285644,2023-01-01
519005,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,89,0.9999508019285644,2023-01-01
519013,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,65,0.9999508019285644,2023-01-01
519018,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,194,0.9999508019285644,2023-01-01
519026,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,35,0.9999508019285644,2023-01-01
519089,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,222,0.9999508019285644,2023-01-01
519110,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,112,0.9999508019285644,2023-01-01
519158,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,86,0.9999508019285644,2023-01-01
519172,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,51,0.9999508019285644,2023-01-01
519173,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,51,0.9999508019285644,2023-01-01
519181,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,52,0.9999508019285644,2023-01-01
519185,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,41,0.9999508019285644,2023-01-01
519670,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,123,0.9999508019285644,2023-01-01
519672,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,76,0.9999508019285644,2023-01-01
519674,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,116,0.9999508019285644,2023-01-01
519679,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,125,0.9999508019285644,2023-01-01
519698,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,115,0.9999508019285644,2023-01-01
519773,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,98,0.9999508019285644,2023-01-01
530019,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,26,0.9999508019285644,2023-01-01
570001,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,33,0.9999508019285644,2023-01-01
570008,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,37,0.9999508019285644,2023-01-01
580001,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,88,0.9999508019285644,2023-01-01
580002,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,98,0.9999508019285644,2023-01-01
580006,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,71,0.9999508019285644,2023-01-01
610006,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,34,0.9999508019285644,2023-01-01
630001,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,82,0.9999508019285644,2023-01-01
630002,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,155,0.9999508019285644,2023-01-01
630010,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,42,0.9999508019285644,2023-01-01
630011,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,54,0.9999508019285644,2023-01-01
660015,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,54,0.9999508019285644,2023-01-01
740001,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,17,0.9999508019285644,2023-01-01
952004,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,133,0.9999508019285644,2023-01-01
959991,2022-12-31,-0.0052381414593710455,-0.11842602859215814,-0.010274414255624247,0.28501000245943825,0.46043066534964855,-0.019492913996097382,0.11444567031105606,-0.13393858430715344,-6.938893903907228e-18,86,0.9999508019285644,2023-01-01
11,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,120,1.0,2023-07-01
17,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,62,1.0,2023-07-01
20,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,121,1.0,2023-07-01
21,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,253,1.0,2023-07-01
31,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,110,1.0,2023-07-01
61,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,160,1.0,2023-07-01
73,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,48,1.0,2023-07-01
263,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,146,1.0,2023-07-01
308,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,58,1.0,2023-07-01
327,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,149,1.0,2023-07-01
354,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,27,1.0,2023-07-01
404,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,100,1.0,2023-07-01
522,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,27,1.0,2023-07-01
601,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,158,1.0,2023-07-01
800,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,195,1.0,2023-07-01
823,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,28,1.0,2023-07-01
845,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,39,1.0,2023-07-01
1000,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,162,1.0,2023-07-01
1037,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,100,1.0,2023-07-01
1075,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,100,1.0,2023-07-01
1076,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,143,1.0,2023-07-01
1088,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,129,1.0,2023-07-01
1170,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,100,1.0,2023-07-01
1184,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,100,1.0,2023-07-01
1198,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,22,1.0,2023-07-01
1267,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,83,1.0,2023-07-01
1411,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,100,1.0,2023-07-01
1412,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,35,1.0,2023-07-01
1437,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,96,1.0,2023-07-01
1438,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,96,1.0,2023-07-01
1475,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,109,1.0,2023-07-01
1480,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,99,1.0,2023-07-01
1513,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,191,1.0,2023-07-01
1702,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,101,1.0,2023-07-01
1715,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,34,1.0,2023-07-01
1723,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,76,1.0,2023-07-01
1753,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,32,1.0,2023-07-01
1759,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,99,1.0,2023-07-01
1811,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,117,1.0,2023-07-01
1881,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,180,1.0,2023-07-01
1985,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,40,1.0,2023-07-01
1998,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,34,1.0,2023-07-01
2051,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,100,1.0,2023-07-01
2112,2023-06-30,-0.009114261917020906,-0.09783459804078823,-0.018695206973406927,0.3098806733990478,0.46257504028233404,-0.1592682844266192,-0.033624217495403175,-0.12564406693121602,3.8163916471489756e-17,35,1.0,2023-07-01
