fund_code,year,quarter,report_date,de,pgr,plr,gains_sold,gains_held,losses_sold,losses_held,lsv,risk_asym,n_gain,n_loss
161903,2025,4,2026-01-01,-0.3357142857142857,0.45,0.7857142857142857,9.0,11.0,11.0,3.0,0.13480958385471903,0.07089653703055226,4.0,4.0
161903,2026,1,2026-04-01,,,,,,,,0.1927843460037815,0.09525003593615909,4.0,4.0
161903,2026,2,2026-07-01,-0.22499999999999998,0.65,0.875,13.0,7.0,14.0,2.0,0.1372690555734102,0.10034932741144159,5.0,3.0
162006,2020,1,2020-04-01,,,,,,,,-0.017396783257056313,,,
162006,2020,2,2020-07-01,-0.12418300653594772,0.7647058823529411,0.8888888888888888,26.0,8.0,8.0,1.0,0.029091716727577304,,,
162006,2020,3,2020-10-01,,,,,,,,0.07618066183612558,,,
162006,2020,4,2021-01-01,-0.09615384615384615,0.6538461538461539,0.75,17.0,9.0,15.0,5.0,0.08534015914241314,,,
162006,2021,1,2021-04-01,,,,,,,,0.0939887351491513,0.13278241822863143,3.0,2.0
162006,2021,2,2021-07-01,-0.26203208556149726,0.6470588235294118,0.9090909090909091,22.0,12.0,20.0,2.0,0.06159427191697986,0.11333153279840405,4.0,2.0
162006,2021,3,2021-10-01,,,,,,,,0.1247328785418401,0.10637017686337182,5.0,2.0
162006,2021,4,2022-01-01,-0.05731225296442688,0.7608695652173914,0.8181818181818182,35.0,11.0,27.0,6.0,0.08360647983067772,0.06531628945450907,5.0,3.0
162006,2022,1,2022-04-01,,,,,,,,0.025695979494903654,0.045394468769910115,4.0,4.0
162006,2022,2,2022-07-01,-0.2525659824046921,0.6451612903225806,0.8977272727272727,20.0,11.0,79.0,9.0,0.06899474969484194,-0.03726693741973345,4.0,4.0
162006,2022,3,2022-10-01,,,,,,,,0.061676659414198635,-0.028532896684839354,3.0,5.0
162006,2022,4,2023-01-01,-0.19565217391304346,0.5,0.6956521739130435,5.0,5.0,32.0,14.0,0.04037067784056217,-0.03085105989600577,3.0,5.0
162006,2023,1,2023-04-01,,,,,,,,0.02717021561920737,0.018000269217962474,4.0,4.0
162006,2023,2,2023-07-01,-0.275978407557355,0.48717948717948717,0.7631578947368421,19.0,20.0,29.0,9.0,0.015940787399013272,-0.00015789861258888593,3.0,5.0
162006,2023,3,2023-10-01,,,,,,,,0.04202522408091866,0.017551527886893646,2.0,6.0
162006,2023,4,2024-01-01,-0.05714285714285716,0.7714285714285715,0.8285714285714286,27.0,8.0,58.0,12.0,0.06557621978777835,0.007614469898022003,2.0,6.0
162006,2024,1,2024-04-01,,,,,,,,-0.06391006616272289,0.01366372125667422,2.0,6.0
162006,2024,2,2024-07-01,-0.19676700111482726,0.7391304347826086,0.9358974358974359,17.0,6.0,73.0,5.0,0.06699557579680014,,,
162006,2024,3,2024-10-01,,,,,,,,0.011162475698828084,-0.019452620966713498,2.0,6.0
162006,2024,4,2025-01-01,-0.4054054054054054,0.5945945945945946,1.0,22.0,15.0,10.0,0.0,0.03003977609638785,0.02132594465471342,2.0,6.0
162006,2025,1,2025-04-01,,,,,,,,0.05584816212358892,-0.015808396859491074,2.0,6.0
162006,2025,2,2025-07-01,-0.14495798319327724,0.6785714285714286,0.8235294117647058,19.0,9.0,14.0,3.0,0.09068233094350196,-0.01970087199637805,2.0,6.0
162006,2025,3,2025-10-01,,,,,,,,0.12859682660326138,0.10704771092165757,3.0,5.0
162006,2025,4,2026-01-01,-0.11642411642411643,0.7297297297297297,0.8461538461538461,27.0,10.0,11.0,2.0,0.10104519169357357,0.10403060852159532,3.0,5.0
162006,2026,1,2026-04-01,,,,,,,,0.16420024723750115,0.11860546304208519,4.0,4.0
162006,2026,2,2026-07-01,-0.1428571428571429,0.8571428571428571,1.0,30.0,5.0,30.0,0.0,0.11782607438972643,0.11793253991959085,5.0,3.0
162201,2020,1,2020-04-01,,,,,,,,-0.011407288378718848,,,
162201,2020,2,2020-07-01,-0.1428571428571429,0.7857142857142857,0.9285714285714286,33.0,9.0,13.0,1.0,0.010712002446792688,,,
162201,2020,3,2020-10-01,,,,,,,,0.10073399949249141,,,
162201,2020,4,2021-01-01,-0.2142857142857143,0.75,0.9642857142857143,15.0,5.0,27.0,1.0,0.09425253878669562,,,
162201,2021,1,2021-04-01,,,,,,,,0.12559219697792018,-0.02668561831165299,3.0,2.0
162201,2021,2,2021-07-01,0.05730223123732259,0.6896551724137931,0.6323529411764706,40.0,18.0,43.0,25.0,0.11099485870210729,0.14424516356820638,4.0,2.0
162201,2021,3,2021-10-01,,,,,,,,0.05916036160294125,0.12174948915204374,5.0,2.0
162201,2021,4,2022-01-01,-0.17252747252747258,0.8131868131868132,0.9857142857142858,74.0,17.0,69.0,1.0,0.03374500882545846,0.12342552657522636,5.0,3.0
162201,2022,1,2022-04-01,,,,,,,,0.03681385457849717,0.12185690888510153,4.0,4.0
162201,2022,2,2022-07-01,0.09195402298850572,0.3333333333333333,0.2413793103448276,11.0,22.0,21.0,66.0,0.12791661663434786,0.11569010103330646,4.0,4.0
162201,2022,3,2022-10-01,,,,,,,,0.06980831784632592,0.12566712530237467,4.0,4.0
162201,2022,4,2023-01-01,0.12698412698412698,0.2857142857142857,0.15873015873015872,12.0,30.0,20.0,106.0,0.09400731046724022,0.11117521595351948,3.0,5.0
162201,2023,1,2023-04-01,,,,,,,,0.1413058242610698,0.1113552573115103,3.0,5.0
162201,2023,2,2023-07-01,-0.09183673469387754,0.7142857142857143,0.8061224489795918,120.0,48.0,79.0,19.0,0.0868734598163616,0.013837109267261845,3.0,5.0
162201,2023,3,2023-10-01,,,,,,,,0.0836486085200206,0.008774957949636106,2.0,6.0
162201,2023,4,2024-01-01,-0.06257175660160735,0.2835820895522388,0.34615384615384615,19.0,48.0,36.0,68.0,0.12934442954985878,0.01745102347466189,2.0,6.0
162201,2024,1,2024-04-01,,,,,,,,0.1051527152681025,0.013374497239788452,3.0,5.0
162201,2024,2,2024-07-01,-0.3731375053214133,0.6206896551724138,0.9938271604938271,18.0,11.0,161.0,1.0,0.195371547964247,0.002034326402251173,3.0,5.0
162201,2024,3,2024-10-01,,,,,,,,0.09826294743642795,-0.0060146355435763965,4.0,4.0
162201,2024,4,2025-01-01,-0.24603174603174593,0.6111111111111112,0.8571428571428571,11.0,7.0,12.0,2.0,0.08479489246603196,-0.0224083927962586,5.0,3.0
162201,2025,1,2025-04-01,,,,,,,,0.14822032710255292,-0.018206833071516777,6.0,2.0
162201,2025,2,2025-07-01,-0.33333333333333337,0.5,0.8333333333333334,9.0,9.0,10.0,2.0,0.08255160579035895,-0.024345551199306918,6.0,2.0
162201,2025,3,2025-10-01,,,,,,,,0.12693360152827912,,,
162201,2025,4,2026-01-01,-0.15909090909090906,0.75,0.9090909090909091,27.0,9.0,10.0,1.0,0.14466037780018057,,,
162201,2026,1,2026-04-01,,,,,,,,0.14624824624819946,,,
162201,2026,2,2026-07-01,-0.33333333333333337,0.6666666666666666,1.0,16.0,8.0,1.0,0.0,0.06064698989602476,,,
162204,2020,1,2020-04-01,,,,,,,,0.08564291063497832,,,
162204,2020,2,2020-07-01,-0.2642857142857143,0.4857142857142857,0.75,17.0,18.0,9.0,3.0,0.09918261184110161,,,
162204,2020,3,2020-10-01,,,,,,,,0.09838029737599815,,,
162204,2020,4,2021-01-01,-0.44871794871794873,0.38461538461538464,0.8333333333333334,10.0,16.0,15.0,3.0,0.07524387607092749,,,
162204,2021,1,2021-04-01,,,,,,,,0.04925142681716825,0.0928355378702027,3.0,2.0
162204,2021,2,2021-07-01,-0.09736842105263155,0.5526315789473685,0.65,21.0,17.0,26.0,14.0,0.10775913864257793,0.09383348279510627,4.0,2.0
162204,2021,3,2021-10-01,,,,,,,,0.10299086830083289,0.08587351672523062,4.0,3.0
162204,2021,4,2022-01-01,-0.08225108225108224,0.7272727272727273,0.8095238095238095,48.0,18.0,51.0,12.0,0.054838623380723296,0.09443755400507223,5.0,3.0
162204,2022,1,2022-04-01,,,,,,,,0.03931185555356822,0.03929844113181795,5.0,3.0
162204,2022,2,2022-07-01,0.01222935044105855,0.813953488372093,0.8017241379310345,35.0,8.0,93.0,23.0,0.07477293607995461,-0.015859450777039985,5.0,3.0
162204,2022,3,2022-10-01,,,,,,,,0.17224816110654856,-0.006358573151810591,4.0,4.0
162204,2022,4,2023-01-01,-0.007843137254901933,0.5588235294117647,0.5666666666666667,19.0,15.0,51.0,39.0,0.07476470188754733,-0.019766670702208403,4.0,4.0
162204,2023,1,2023-04-01,,,,,,,,0.04515568849383379,-0.028434026938908077,5.0,3.0
162204,2023,2,2023-07-01,0.0747501086484137,0.7542372881355932,0.6794871794871795,89.0,29.0,53.0,25.0,0.05570178694711198,-0.03423477222631195,4.0,4.0
162204,2023,3,2023-10-01,,,,,,,,0.031068870361319677,-0.03601503677968165,4.0,4.0
162204,2023,4,2024-01-01,0.02245451025938827,0.746031746031746,0.7235772357723578,47.0,16.0,89.0,34.0,0.08583496527017957,-0.026952409908746942,3.0,5.0
162204,2024,1,2024-04-01,,,,,,,,0.07156618257646671,0.031867654338094166,3.0,5.0
162204,2024,2,2024-07-01,-0.13093709884467264,0.6585365853658537,0.7894736842105263,27.0,14.0,75.0,20.0,0.060809605824947904,0.016021845763641733,2.0,6.0
162204,2024,3,2024-10-01,,,,,,,,0.04779268886356639,0.017440155127769023,3.0,5.0
162204,2024,4,2025-01-01,0.23004694835680756,0.5633802816901409,0.3333333333333333,40.0,31.0,7.0,14.0,0.057558724252730835,-0.006885224474075004,2.0,6.0
162204,2025,1,2025-04-01,,,,,,,,0.11196379047520869,0.022581773543975052,2.0,6.0
162204,2025,2,2025-07-01,0.4858823529411765,0.78,0.29411764705882354,39.0,11.0,15.0,36.0,0.06305562910988298,0.021074884773248974,3.0,5.0
162204,2025,3,2025-10-01,,,,,,,,0.029323040302681257,0.0982125484291122,4.0,4.0
162204,2025,4,2026-01-01,-0.05641025641025632,0.676923076923077,0.7333333333333333,44.0,21.0,11.0,4.0,0.05229789982556188,0.08960727249112688,5.0,3.0
162204,2026,1,2026-04-01,,,,,,,,0.03564888934211439,0.10029498412835151,5.0,3.0
162204,2026,2,2026-07-01,-0.056152927120669105,0.8148148148148148,0.8709677419354839,22.0,5.0,27.0,4.0,0.03351157527365482,0.09135014237059837,6.0,2.0
162209,2020,1,2020-04-01,,,,,,,,0.03646856066007324,,,
162209,2020,2,2020-07-01,0.03766769865841069,0.5964912280701754,0.5588235294117647,34.0,23.0,19.0,15.0,0.08424088910099585,,,
162209,2020,3,2020-10-01,,,,,,,,0.1084595216774347,,,
162209,2020,4,2021-01-01,-0.5021645021645023,0.4523809523809524,0.9545454545454546,19.0,23.0,21.0,1.0,0.06544372852016736,,,
162209,2021,1,2021-04-01,,,,,,,,0.036658660259788416,0.015348729423387057,3.0,2.0
162209,2021,2,2021-07-01,-0.24081237911025144,0.5319148936170213,0.7727272727272727,25.0,22.0,34.0,10.0,0.10357417955001155,0.055662131332451764,4.0,2.0
162209,2021,3,2021-10-01,,,,,,,,0.034492105804444395,0.05441036584044381,4.0,3.0
162209,2021,4,2022-01-01,-0.1727801669618012,0.6779661016949152,0.8507462686567164,40.0,19.0,57.0,10.0,0.07485404125238353,0.06586216499185613,5.0,3.0
162209,2022,1,2022-04-01,,,,,,,,0.06541666002144625,0.029019982064350455,5.0,3.0
162209,2022,2,2022-07-01,-0.12494172494172495,0.8205128205128205,0.9454545454545454,32.0,7.0,104.0,6.0,0.004827556553473566,0.01870504154977,4.0,4.0
162209,2022,3,2022-10-01,,,,,,,,0.0635605813296883,0.03180128835670844,3.0,5.0
162209,2022,4,2023-01-01,-0.013157894736842146,0.7368421052631579,0.75,14.0,5.0,42.0,14.0,0.09914119331691475,-0.051105354586126306,2.0,6.0
162209,2023,1,2023-04-01,,,,,,,,0.039695564820543164,-0.05375724719990446,3.0,5.0
162209,2023,2,2023-07-01,0.06191037735849059,0.9056603773584906,0.84375,48.0,5.0,27.0,5.0,0.06544415097672678,-0.05242792728430343,3.0,5.0
162209,2023,3,2023-10-01,,,,,,,,0.06253648470213083,-0.047345837905639426,4.0,4.0
162209,2023,4,2024-01-01,-0.11815252416756178,0.47368421052631576,0.5918367346938775,18.0,20.0,29.0,20.0,0.0560466097647823,-0.040516036589393845,3.0,5.0
162209,2024,1,2024-04-01,,,,,,,,0.11882437118082505,0.036691774376706704,4.0,4.0
162209,2024,2,2024-07-01,-0.593798449612403,0.13953488372093023,0.7333333333333333,6.0,37.0,22.0,8.0,0.07101894516246063,0.0338337581229219,5.0,3.0
162209,2024,3,2024-10-01,,,,,,,,0.1353237441050512,0.0379961616223813,6.0,2.0
162209,2024,4,2025-01-01,0.047619047619047616,0.3333333333333333,0.2857142857142857,11.0,22.0,10.0,25.0,0.0657021654430847,0.02610970323748985,6.0,2.0
162209,2025,1,2025-04-01,,,,,,,,0.14092111497754714,0.011187356745322032,5.0,3.0
162209,2025,2,2025-07-01,-0.06797385620915031,0.7555555555555555,0.8235294117647058,34.0,11.0,28.0,6.0,0.054003176525136073,0.015485972541644428,5.0,3.0
162209,2025,3,2025-10-01,,,,,,,,0.008488989253940087,0.0401275694557236,5.0,3.0
162209,2025,4,2026-01-01,-0.2102564102564103,0.5897435897435898,0.8,23.0,16.0,16.0,4.0,0.01565908659175515,0.036225036031500464,6.0,2.0
162209,2026,1,2026-04-01,,,,,,,,0.03446008773701812,0.031495136599301914,6.0,2.0
162209,2026,2,2026-07-01,-0.0015015015015015232,0.9444444444444444,0.9459459459459459,17.0,1.0,35.0,2.0,0.012380314556276726,0.033796254581068226,6.0,2.0
162214,2020,1,2020-04-01,,,,,,,,0.11621991732511183,,,
162214,2020,2,2020-07-01,-0.3361344537815126,0.42857142857142855,0.7647058823529411,18.0,24.0,13.0,4.0,0.07314592534723706,,,
162214,2020,3,2020-10-01,,,,,,,,0.14178908241034063,,,
162214,2020,4,2021-01-01,-0.4878048780487805,0.5121951219512195,1.0,21.0,20.0,19.0,0.0,0.08039596331328358,,,
162214,2021,1,2021-04-01,,,,,,,,0.009884234970117318,0.09055981375452316,3.0,2.0
162214,2021,2,2021-07-01,-0.36111111111111116,0.6388888888888888,1.0,23.0,13.0,19.0,0.0,0.0654268276466822,0.08171760299155026,4.0,2.0
162214,2021,3,2021-10-01,,,,,,,,0.054713925887291584,0.07735914889687197,4.0,3.0
162214,2021,4,2022-01-01,-0.24615384615384617,0.6,0.8461538461538461,12.0,8.0,22.0,4.0,0.059648735136201565,0.07019277927394246,4.0,4.0
162214,2022,1,2022-04-01,,,,,,,,0.07879141513100717,0.05407050637316056,4.0,4.0
162214,2022,2,2022-07-01,-0.5450292397660819,0.21052631578947367,0.7555555555555555,4.0,15.0,34.0,11.0,0.06734269205251617,0.01593211453025048,4.0,4.0
162214,2022,3,2022-10-01,,,,,,,,0.13841916952748504,-0.003302252135775438,3.0,5.0
162214,2022,4,2023-01-01,-0.46437346437346444,0.45454545454545453,0.918918918918919,5.0,6.0,34.0,3.0,0.04268213492828407,-0.0035517202998325975,2.0,6.0
162214,2023,1,2023-04-01,,,,,,,,0.08569774118451885,-0.013769256494794067,2.0,6.0
162214,2023,2,2023-07-01,-0.07692307692307687,0.9230769230769231,1.0,12.0,1.0,15.0,0.0,0.08759293593001798,0.026647487294998475,2.0,6.0
162214,2023,3,2023-10-01,,,,,,,,0.09932795797454759,0.02938139767876609,2.0,6.0
162214,2023,4,2024-01-01,-0.18808777429467083,0.36363636363636365,0.5517241379310345,4.0,7.0,16.0,13.0,0.03578065139448671,0.023149722413054477,2.0,6.0
162214,2024,1,2024-04-01,,,,,,,,0.14225549164520246,0.05035509078426913,2.0,6.0
162214,2024,2,2024-07-01,-0.4695652173913043,0.4,0.8695652173913043,8.0,12.0,20.0,3.0,0.12110369105676162,,,
162214,2024,3,2024-10-01,,,,,,,,0.07615774153555413,0.06033869093156066,2.0,6.0
162214,2024,4,2025-01-01,-0.2875,0.3125,0.6,5.0,11.0,3.0,2.0,0.10883143060171775,0.05025403204900518,3.0,5.0
162214,2025,1,2025-04-01,,,,,,,,0.03756023664909318,0.03824912773499978,4.0,4.0
162214,2025,2,2025-07-01,0.05769230769230771,0.3076923076923077,0.25,4.0,9.0,1.0,3.0,0.07820572442580893,0.036978536355238144,3.0,5.0
162214,2025,3,2025-10-01,,,,,,,,0.0691714064871626,0.17417493179360127,4.0,4.0
162214,2025,4,2026-01-01,0.26666666666666666,0.26666666666666666,0.0,4.0,11.0,0.0,1.0,0.07916983909100885,0.17424461050218415,4.0,4.0
162214,2026,1,2026-04-01,,,,,,,,0.1613419311774097,0.17998615533154516,5.0,3.0
162214,2026,2,2026-07-01,-0.5384615384615384,0.46153846153846156,1.0,6.0,7.0,1.0,0.0,0.11407907226180113,0.455169447307484,6.0,2.0
162703,2020,1,2020-04-01,,,,,,,,0.1225453271080594,,,
162703,2020,2,2020-07-01,-0.038709677419354854,0.16129032258064516,0.2,5.0,26.0,1.0,4.0,0.07225949564381083,,,
162703,2020,3,2020-10-01,,,,,,,,0.10732039020569306,,,
162703,2020,4,2021-01-01,-0.20713073005093385,0.631578947368421,0.8387096774193549,24.0,14.0,52.0,10.0,0.04709512745145524,,,
162703,2021,1,2021-04-01,,,,,,,,0.05790935213058525,,,
162703,2021,2,2021-07-01,-0.014800514800514808,0.6756756756756757,0.6904761904761905,25.0,12.0,29.0,13.0,0.0513318829378958,,,
162703,2021,3,2021-10-01,,,,,,,,0.05233570118609065,0.03754348614025567,5.0,2.0
162703,2021,4,2022-01-01,-0.08333333333333337,0.6666666666666666,0.75,32.0,16.0,42.0,14.0,0.10332098015584397,0.03885480407582631,6.0,2.0
162703,2022,1,2022-04-01,,,,,,,,0.12138729819475659,-0.05239337358813208,5.0,3.0
162703,2022,2,2022-07-01,-0.2138849929873773,0.6086956521739131,0.8225806451612904,14.0,9.0,51.0,11.0,0.10394205496642757,-0.09225297428130372,5.0,3.0
162703,2022,3,2022-10-01,,,,,,,,0.14458792618831603,-0.08603547453608282,4.0,4.0
162703,2022,4,2023-01-01,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.06468183460669996,-0.07806977271083324,3.0,5.0
162703,2023,1,2023-04-01,,,,,,,,0.11858962604912741,-0.0844627031707289,3.0,5.0
162703,2023,2,2023-07-01,0.2235294117647059,0.4,0.17647058823529413,4.0,6.0,3.0,14.0,0.12542761028542332,-0.07358740431179142,2.0,6.0
162703,2023,3,2023-10-01,,,,,,,,0.20242931553570484,-0.07166142221541782,2.0,6.0
162703,2023,4,2024-01-01,-0.15,0.0,0.15,0.0,5.0,3.0,17.0,0.07204863361019707,,,
162703,2024,1,2024-04-01,,,,,,,,0.13987067492434416,,,
162703,2024,2,2024-07-01,-0.11904761904761904,0.16666666666666666,0.2857142857142857,1.0,5.0,6.0,15.0,0.08074176521217577,,,
162703,2024,3,2024-10-01,,,,,,,,0.1813603279945742,,,
162703,2024,4,2025-01-01,-0.8095238095238095,0.19047619047619047,1.0,4.0,17.0,4.0,0.0,0.04363936673279916,,,
162703,2025,1,2025-04-01,,,,,,,,0.0529110643860322,0.04873621940116749,2.0,6.0
162703,2025,2,2025-07-01,-0.1477272727272727,0.7272727272727273,0.875,8.0,3.0,7.0,1.0,0.0797469481904723,0.04468687910187488,3.0,5.0
162703,2025,3,2025-10-01,,,,,,,,-0.034352269988495165,0.06796225243852141,4.0,4.0
162703,2025,4,2026-01-01,-0.12727272727272732,0.7727272727272727,0.9,17.0,5.0,9.0,1.0,0.10730675379667824,0.06565636231701551,5.0,3.0
162703,2026,1,2026-04-01,,,,,,,,0.09648854482877685,0.07903894217822284,5.0,3.0
162703,2026,2,2026-07-01,-0.1428571428571429,0.8571428571428571,1.0,30.0,5.0,11.0,0.0,0.0858052170574743,0.20392183879896217,6.0,2.0
163402,2020,1,2020-04-01,,,,,,,,0.0750276153488569,,,
163402,2020,2,2020-07-01,-0.0623885918003565,0.3787878787878788,0.4411764705882353,25.0,41.0,15.0,19.0,0.05586120188596766,,,
163402,2020,3,2020-10-01,,,,,,,,0.12537340300437935,,,
163402,2020,4,2021-01-01,-0.14184397163120566,0.524822695035461,0.6666666666666666,74.0,67.0,50.0,25.0,0.04786416515340049,,,
163402,2021,1,2021-04-01,,,,,,,,0.15735832573609326,,,
163402,2021,2,2021-07-01,-0.0882688649334179,0.6105263157894737,0.6987951807228916,58.0,37.0,58.0,25.0,0.06743161246369031,,,
163402,2021,3,2021-10-01,,,,,,,,0.01424201971575422,0.049038783261958534,5.0,2.0
163402,2021,4,2022-01-01,-0.190455405208788,0.5057471264367817,0.6962025316455697,44.0,43.0,55.0,24.0,0.020562156205267235,0.014670183081906964,5.0,3.0
163402,2022,1,2022-04-01,,,,,,,,0.05956106425927456,-0.017929330566176002,4.0,4.0
163402,2022,2,2022-07-01,-0.03967797584818866,0.5135135135135135,0.5531914893617021,19.0,18.0,78.0,63.0,0.06345057897059235,-0.023712366912425765,4.0,4.0
163402,2022,3,2022-10-01,,,,,,,,0.06160973338581828,-0.009923715289307751,3.0,5.0
163402,2022,4,2023-01-01,0.005346164127238706,0.46511627906976744,0.45977011494252873,20.0,23.0,40.0,47.0,0.019823273865653426,-0.05801767703998658,2.0,6.0
163402,2023,1,2023-04-01,,,,,,,,0.10469825283890581,-0.056006858445622185,2.0,6.0
163402,2023,2,2023-07-01,-0.0938383267382702,0.7586206896551724,0.8524590163934426,44.0,14.0,52.0,9.0,0.07638345347702245,-0.05482560742192288,3.0,5.0
163402,2023,3,2023-10-01,,,,,,,,0.1711230640477306,-0.04711378870795714,3.0,5.0
163402,2023,4,2024-01-01,-0.028727770177838563,0.5294117647058824,0.5581395348837209,9.0,8.0,24.0,19.0,0.057676598551271496,-0.0475633568863245,3.0,5.0
163402,2024,1,2024-04-01,,,,,,,,0.13165304875193223,-0.022335809786022624,4.0,4.0
163402,2024,2,2024-07-01,-0.6817129629629629,0.28125,0.9629629629629629,9.0,23.0,26.0,1.0,0.0725184878566507,-0.033174706708974176,3.0,5.0
163402,2024,3,2024-10-01,,,,,,,,0.12038207982156113,0.009947640051296412,4.0,4.0
163402,2024,4,2025-01-01,-0.22368421052631582,0.5263157894736842,0.75,20.0,18.0,9.0,3.0,0.03926314285958577,0.00959873648203518,4.0,4.0
163402,2025,1,2025-04-01,,,,,,,,0.05879306617891394,0.01660154264792118,3.0,5.0
163402,2025,2,2025-07-01,-0.1923076923076923,0.46153846153846156,0.6538461538461539,12.0,14.0,17.0,9.0,0.04211013067867841,0.02147654186586645,2.0,6.0
163402,2025,3,2025-10-01,,,,,,,,0.07107323314246423,0.11499758891616331,3.0,5.0
163402,2025,4,2026-01-01,-0.25379477838494235,0.6721311475409836,0.9259259259259259,41.0,20.0,25.0,2.0,0.09478481308991679,0.11592862284224498,4.0,4.0
163402,2026,1,2026-04-01,,,,,,,,0.06662525394762538,0.10890024640624335,4.0,4.0
163402,2026,2,2026-07-01,-0.15384615384615385,0.8461538461538461,1.0,44.0,8.0,48.0,0.0,0.11457429328812026,0.12864572187087886,5.0,3.0
163406,2020,1,2020-04-01,,,,,,,,0.06486060848392723,,,
163406,2020,2,2020-07-01,-0.0839160839160839,0.45454545454545453,0.5384615384615384,20.0,24.0,7.0,6.0,0.06832772107896737,,,
163406,2020,3,2020-10-01,,,,,,,,0.1519029748556963,,,
163406,2020,4,2021-01-01,-0.19459459459459455,0.40540540540540543,0.6,15.0,22.0,15.0,10.0,0.053684414132860035,,,
163406,2021,1,2021-04-01,,,,,,,,0.05771068497094557,,,
163406,2021,2,2021-07-01,-0.17992424242424238,0.4791666666666667,0.6590909090909091,23.0,25.0,29.0,15.0,0.07168282344820995,,,
163406,2021,3,2021-10-01,,,,,,,,0.04818437240502204,0.0533836707575205,5.0,2.0
163406,2021,4,2022-01-01,0.07857142857142863,0.6785714285714286,0.6,38.0,18.0,39.0,26.0,0.03221737231473652,0.046971125570599875,6.0,2.0
163406,2022,1,2022-04-01,,,,,,,,0.0698177531375837,0.024706525225035927,6.0,2.0
163406,2022,2,2022-07-01,-0.088008800880088,0.5555555555555556,0.6435643564356436,15.0,12.0,65.0,36.0,0.0503070375378807,-0.005678013259678691,6.0,2.0
163406,2022,3,2022-10-01,,,,,,,,0.041220436283075236,0.0023237925528013584,5.0,3.0
163406,2022,4,2023-01-01,0.04835164835164829,0.5714285714285714,0.5230769230769231,12.0,9.0,34.0,31.0,0.043761310396857454,-0.026798757972046533,5.0,3.0
163406,2023,1,2023-04-01,,,,,,,,0.05537815208330413,-0.029454100755199285,5.0,3.0
163406,2023,2,2023-07-01,0.04678362573099415,0.49122807017543857,0.4444444444444444,28.0,29.0,24.0,30.0,0.009882168405173138,-0.048001374465084456,4.0,4.0
163406,2023,3,2023-10-01,,,,,,,,0.06750997566004222,-0.05189984874031563,4.0,4.0
163406,2023,4,2024-01-01,-0.0865587614356087,0.6379310344827587,0.7244897959183674,37.0,21.0,71.0,27.0,0.07808596101758696,-0.060212911670692884,3.0,5.0
163406,2024,1,2024-04-01,,,,,,,,0.07114162331250462,-0.03526028870528041,3.0,5.0
163406,2024,2,2024-07-01,-0.12006578947368418,0.40625,0.5263157894736842,13.0,19.0,20.0,18.0,0.10765997312420822,-0.02444227321279212,3.0,5.0
163406,2024,3,2024-10-01,,,,,,,,0.0343928581711626,0.03426985108654426,4.0,4.0
163406,2024,4,2025-01-01,0.0,0.5,0.5,26.0,26.0,3.0,3.0,0.05388927724029219,0.032326918557158246,3.0,5.0
163406,2025,1,2025-04-01,,,,,,,,0.06703676626535801,0.034870823286935165,3.0,5.0
163406,2025,2,2025-07-01,-0.29395604395604397,0.32142857142857145,0.6153846153846154,9.0,19.0,16.0,10.0,0.05663400546779761,0.028909970254452785,4.0,4.0
163406,2025,3,2025-10-01,,,,,,,,0.08284591395156751,0.11819574049113671,5.0,3.0
163406,2025,4,2026-01-01,0.009316770186335366,0.6521739130434783,0.6428571428571429,30.0,16.0,9.0,5.0,0.08030762385601872,0.11840222066135297,5.0,3.0
163406,2026,1,2026-04-01,,,,,,,,0.06286026055896368,0.11153456149904246,6.0,2.0
163406,2026,2,2026-07-01,-0.04513888888888884,0.8611111111111112,0.90625,31.0,5.0,29.0,3.0,0.042655654014708735,0.14955613965229228,6.0,2.0
163411,2020,1,2020-04-01,,,,,,,,0.030490854905786017,,,
163411,2020,2,2020-07-01,-0.22333333333333327,0.6166666666666667,0.84,37.0,23.0,21.0,4.0,0.08704695859106922,,,
163411,2020,3,2020-10-01,,,,,,,,0.1188343258565127,,,
163411,2020,4,2021-01-01,-0.2779720279720279,0.5681818181818182,0.8461538461538461,25.0,19.0,33.0,6.0,0.048291895542908365,,,
163411,2021,1,2021-04-01,,,,,,,,0.1494794653291677,0.08116506253798775,3.0,2.0
163411,2021,2,2021-07-01,-0.2653673163418291,0.5172413793103449,0.782608695652174,30.0,28.0,36.0,10.0,0.07168366934623319,0.06879214374639417,4.0,2.0
163411,2021,3,2021-10-01,,,,,,,,0.025305090006080486,0.06788802563942144,4.0,3.0
163411,2021,4,2022-01-01,-0.15494978479196553,0.6097560975609756,0.7647058823529411,25.0,16.0,39.0,12.0,0.08613605173855181,0.08349472322301112,5.0,3.0
163411,2022,1,2022-04-01,,,,,,,,0.08329199842335698,0.05616076203926219,5.0,3.0
163411,2022,2,2022-07-01,-0.3273809523809524,0.4583333333333333,0.7857142857142857,11.0,13.0,55.0,15.0,0.08093181658936346,0.023760558544091405,5.0,3.0
163411,2022,3,2022-10-01,,,,,,,,0.08456794997752781,0.0311650019436907,4.0,4.0
163411,2022,4,2023-01-01,-0.05999999999999994,0.64,0.7,16.0,9.0,35.0,15.0,0.05540115510179152,0.020054271028460316,3.0,5.0
163411,2023,1,2023-04-01,,,,,,,,0.0441135029310917,0.02162182208373633,4.0,4.0
