fund_code,year,quarter,report_date,ARG,return_volatility
13370,2023,4,2024-01-01,0.08581769299434892,0.10348392126045747
13370,2024,1,2024-04-01,0.511470996932637,0.10469784148725812
13370,2024,2,2024-07-01,0.06640969297950691,0.09516558070530952
13370,2024,3,2024-10-01,0.2749015035509101,0.0873237867455323
13370,2024,4,2025-01-01,0.060317183560036985,0.0889536907236634
13370,2025,1,2025-04-01,0.14352037136625692,0.07904346862099905
13370,2025,2,2025-07-01,0.0942747982939929,0.0786398514228248
13370,2025,3,2025-10-01,0.684930618213998,0.26713030729991705
13370,2025,4,2026-01-01,0.21769721418529148,0.25996233455780565
13370,2026,1,2026-04-01,0.09045713543770562,0.2538829257815231
13370,2026,2,2026-07-01,0.8164348501561747,0.3844891860858754
13840,2021,4,2022-01-01,,
13840,2022,1,2022-04-01,,
13840,2022,2,2022-07-01,0.3328703588961327,0.07986620562127004
13840,2022,3,2022-10-01,0.14186087198634656,0.06910855232723484
13840,2022,4,2023-01-01,0.1529973345687357,0.06486029840695569
13840,2023,1,2023-04-01,0.14913402393149455,0.08933551169654828
13840,2023,2,2023-07-01,0.26767967076410787,0.08659542508048201
13840,2023,3,2023-10-01,0.1537298080961509,0.0969038594768995
13840,2023,4,2024-01-01,0.11671827578970324,0.09689641534126649
13840,2024,1,2024-04-01,0.5181709543048696,0.10085902174345657
13840,2024,2,2024-07-01,0.061082549634836884,0.0979799146439588
13840,2024,3,2024-10-01,0.363740874286396,0.1294570922240407
13840,2024,4,2025-01-01,0.4469841785119663,0.13544925977130134
13840,2025,1,2025-04-01,0.17164409694272215,0.12766236631513722
13840,2025,2,2025-07-01,0.14726823628896407,0.12489654904323333
13840,2025,3,2025-10-01,0.4148339806717879,0.19264201126825126
13840,2025,4,2026-01-01,0.2179434724675332,0.19076681668698375
13840,2026,1,2026-04-01,0.37182012865863145,0.17329020144149568
13840,2026,2,2026-07-01,1.0721058644569372,0.46574375412722985
13841,2021,4,2022-01-01,,
13841,2022,1,2022-04-01,,
13841,2022,2,2022-07-01,0.3328703588961327,0.07987260099932181
13841,2022,3,2022-10-01,0.14186087198634656,0.06911230875288764
13841,2022,4,2023-01-01,0.1529973345687357,0.06489270555238075
13841,2023,1,2023-04-01,0.14913402393149455,0.08931744166584119
13841,2023,2,2023-07-01,0.2853375786637965,0.08655511788572422
13841,2023,3,2023-10-01,0.1537298080961509,0.09687186491591236
13841,2023,4,2024-01-01,0.11195256826025646,0.09686224894190062
13841,2024,1,2024-04-01,0.5205842681042772,0.10080635807834487
13841,2024,2,2024-07-01,0.09542258658648692,0.09792312138880244
13841,2024,3,2024-10-01,0.363740874286396,0.12939600237169166
13841,2024,4,2025-01-01,0.44370230011060363,0.1353843381603099
13841,2025,1,2025-04-01,0.17164409694272215,0.12759377527099824
13841,2025,2,2025-07-01,0.14726823628896407,0.12483485628946775
13841,2025,3,2025-10-01,0.4148339806717879,0.19254007077151
13841,2025,4,2026-01-01,0.2179434724675332,0.1906628761014595
13841,2026,1,2026-04-01,0.37182012865863145,0.17320479964268767
13841,2026,2,2026-07-01,1.0769247946826446,0.465481432384343
13949,2021,4,2022-01-01,,
13949,2022,1,2022-04-01,0.3440825313343654,
13949,2022,2,2022-07-01,0.315544379705854,0.11471762326142901
13949,2022,3,2022-10-01,0.1322160527483702,0.09406278166608815
13949,2022,4,2023-01-01,0.11882490091043563,0.08253276181035928
13949,2023,1,2023-04-01,0.12020979827235707,0.0801903948383719
13949,2023,2,2023-07-01,0.04786273710798394,0.07358849170699677
13949,2023,3,2023-10-01,0.11063305910687671,0.07519977408289173
13949,2023,4,2024-01-01,0.0822572117187627,0.0722850473890266
13949,2024,1,2024-04-01,0.40345292169036956,0.054498327720309964
13949,2024,2,2024-07-01,0.12055761515582797,0.05568702200825488
13949,2024,3,2024-10-01,0.30634081031809723,0.05705068036972275
13949,2024,4,2025-01-01,0.05335986225597382,0.0571572583109915
13949,2025,1,2025-04-01,0.05894112637093626,0.05637155039086223
13949,2025,2,2025-07-01,0.1909411799833436,0.059954436019998
13949,2025,3,2025-10-01,0.412116484623312,0.1388627069619641
13949,2025,4,2026-01-01,0.2169252791328484,0.1376543893300306
13949,2026,1,2026-04-01,0.24028873447124383,0.1273545245319205
13949,2026,2,2026-07-01,0.9483621854927299,0.4096050289177537
14282,2021,4,2022-01-01,,
14282,2022,1,2022-04-01,0.22413100630387478,
14282,2022,2,2022-07-01,0.1611506435525715,0.1277909004421497
14282,2022,3,2022-10-01,0.14009434602077703,0.10692766759848717
14282,2022,4,2023-01-01,0.06194004500160398,0.09695719357627149
14282,2023,1,2023-04-01,0.11664603316502616,0.09691613044306091
14282,2023,2,2023-07-01,0.19573248383203484,0.08911763157719096
14282,2023,3,2023-10-01,0.15962355837290707,0.09195667537116359
14282,2023,4,2024-01-01,0.05610537201551691,0.10283716196812223
14282,2024,1,2024-04-01,0.42590777584888256,0.08838510483411088
14282,2024,2,2024-07-01,0.12367100808556462,0.0888188997702115
14282,2024,3,2024-10-01,0.17648598291280815,0.09021134789950074
14282,2024,4,2025-01-01,0.1381601965878158,0.09912695358696404
14282,2025,1,2025-04-01,0.13443042431482977,0.09570269735355258
14282,2025,2,2025-07-01,0.10531057293630394,0.09472190976099487
14282,2025,3,2025-10-01,0.688969038411943,0.29451054155068
14282,2025,4,2026-01-01,0.15570528915998316,0.2787794118103883
14282,2026,1,2026-04-01,0.14737999423012377,0.2773071120623964
14282,2026,2,2026-07-01,0.6818301767448782,0.3976087676506243
14319,2021,4,2022-01-01,,
14319,2022,1,2022-04-01,,
14319,2022,2,2022-07-01,0.32136712624703323,0.10620239404973666
14319,2022,3,2022-10-01,0.11915462557780046,0.09288824293640371
14319,2022,4,2023-01-01,0.27168945636605296,0.08101646219652166
14319,2023,1,2023-04-01,0.19318253884154413,0.16396131544939316
14319,2023,2,2023-07-01,0.24288794968835065,0.15304090604187204
14319,2023,3,2023-10-01,0.16286352141652172,0.15710816056232238
14319,2023,4,2024-01-01,0.1331961334295635,0.1575356339269991
14319,2024,1,2024-04-01,0.49741899086329305,0.14236828055340353
14319,2024,2,2024-07-01,0.11657288468541553,0.14209652181912144
14319,2024,3,2024-10-01,0.3139926346907141,0.14681705293804875
14319,2024,4,2025-01-01,0.25652896461636854,0.14208235957669818
14319,2025,1,2025-04-01,0.10408966720145871,0.09972973852662113
14319,2025,2,2025-07-01,0.24400405872469555,0.09634297742422566
14319,2025,3,2025-10-01,0.6026989798357563,0.21195317475717004
14319,2025,4,2026-01-01,0.1357830720732232,0.2147801639738022
14319,2026,1,2026-04-01,0.31345810760332293,0.20705975527113013
14319,2026,2,2026-07-01,0.6736627354579906,0.35641525777386
14320,2021,4,2022-01-01,,
14320,2022,1,2022-04-01,,
14320,2022,2,2022-07-01,0.32136712624703323,0.10632320180220656
14320,2022,3,2022-10-01,0.11915462557780046,0.09295639503843987
14320,2022,4,2023-01-01,0.27168945636605296,0.08109055340385476
14320,2023,1,2023-04-01,0.19318253884154413,0.1637427872319199
14320,2023,2,2023-07-01,0.23859269630791255,0.15282463909756927
14320,2023,3,2023-10-01,0.16286352141652172,0.15692042020619626
14320,2023,4,2024-01-01,0.16692466428559963,0.15734146537747626
14320,2024,1,2024-04-01,0.49741899086329305,0.1422017114533939
14320,2024,2,2024-07-01,0.1379742907311706,0.1419298612483455
14320,2024,3,2024-10-01,0.3139926346907141,0.14665571583376263
14320,2024,4,2025-01-01,0.28435458410396164,0.14192602838298188
14320,2025,1,2025-04-01,0.10408966720145871,0.09963233101980497
14320,2025,2,2025-07-01,0.22454472839095213,0.09624893130811454
14320,2025,3,2025-10-01,0.6026989798357563,0.21168755484193266
14320,2025,4,2026-01-01,0.15390978554214127,0.21450683352845756
14320,2026,1,2026-04-01,0.31345810760332293,0.2067909687647294
14320,2026,2,2026-07-01,0.6750757858712071,0.3560311342371491
14497,2021,4,2022-01-01,,
14497,2022,1,2022-04-01,0.26805954499833634,
14497,2022,2,2022-07-01,0.27278892104635977,0.08379379633768681
14497,2022,3,2022-10-01,0.09193110898115664,0.07632722487610544
14497,2022,4,2023-01-01,0.09413875170892184,0.1093856417812341
14497,2023,1,2023-04-01,0.16982093459229267,0.10329047675235078
14497,2023,2,2023-07-01,0.13912948914016962,0.09484047106869879
14497,2023,3,2023-10-01,0.12166493044831965,0.08803155408413267
14497,2023,4,2024-01-01,0.10876565288011164,0.08622922800859709
14497,2024,1,2024-04-01,0.4253978845965658,0.08144308490093412
14497,2024,2,2024-07-01,0.1854123245365551,0.08073552651250832
14497,2024,3,2024-10-01,0.23126298004247078,0.08397989578937774
14497,2024,4,2025-01-01,0.18008007520850688,0.08141142670592504
14497,2025,1,2025-04-01,0.13619784960160392,0.08947624877280405
14497,2025,2,2025-07-01,0.24348786850754797,0.08949279921333503
14497,2025,3,2025-10-01,0.518982661185734,0.27814456246607616
14497,2025,4,2026-01-01,0.15305730492235356,0.2736035692358022
14497,2026,1,2026-04-01,0.36957673061572693,0.2654975023012908
14497,2026,2,2026-07-01,0.7895868723233586,0.39137831673183154
14549,2021,4,2022-01-01,,
14549,2022,1,2022-04-01,0.3109236266091565,
14549,2022,2,2022-07-01,0.29442708543701346,0.14977776329802026
14549,2022,3,2022-10-01,0.131931335522163,0.12381768801274436
14549,2022,4,2023-01-01,0.03955967139368611,0.10787079971001673
14549,2023,1,2023-04-01,0.1441040592180797,0.10832771745247997
14549,2023,2,2023-07-01,0.1574352272895888,0.10722775287178299
14549,2023,3,2023-10-01,0.1952916433372343,0.11108763055089867
14549,2023,4,2024-01-01,0.11476788742901914,0.11498856256434858
14549,2024,1,2024-04-01,0.46248774725576347,0.09534693483165346
14549,2024,2,2024-07-01,0.13320836933637484,0.08827010369672848
14549,2024,3,2024-10-01,0.3260093529128219,0.08670770708661253
14549,2024,4,2025-01-01,0.03657530397242072,0.08651911331948232
14549,2025,1,2025-04-01,0.07006370493752305,0.08335743351961522
14549,2025,2,2025-07-01,0.18390066717734627,0.07546260862685994
14549,2025,3,2025-10-01,0.4805751517282597,0.1781488560481559
14549,2025,4,2026-01-01,0.17407450099601046,0.18089528951721845
14549,2026,1,2026-04-01,0.28126240552845305,0.1694380781967076
14549,2026,2,2026-07-01,1.0358213952603186,0.4276476160826152
14611,2022,1,2022-04-01,,
14611,2022,2,2022-07-01,0.40979994235910644,
14611,2022,3,2022-10-01,0.22131970571359455,0.08857484485015331
14611,2022,4,2023-01-01,0.2317538476987904,0.10227927781625511
14611,2023,1,2023-04-01,0.13959844005598013,0.09409770187240862
14611,2023,2,2023-07-01,0.17257547955041802,0.0862229026228193
14611,2023,3,2023-10-01,0.19526238882528052,0.09410249673749503
14611,2023,4,2024-01-01,0.17513010910978583,0.08756948858773267
14611,2024,1,2024-04-01,0.4723087395831354,0.0876113568389321
14611,2024,2,2024-07-01,0.1927016434522536,0.07898718207685788
14611,2024,3,2024-10-01,0.24283873793769659,0.08867217327256173
14611,2024,4,2025-01-01,0.11799233034445318,0.08302347285710741
14611,2025,1,2025-04-01,0.07384780446373607,0.08359118560127878
14611,2025,2,2025-07-01,0.1793252904701397,0.08372841503347453
14611,2025,3,2025-10-01,0.5350519561574406,0.231634043771906
14611,2025,4,2026-01-01,0.2100157705212473,0.22494761635993601
14611,2026,1,2026-04-01,0.14293766527652374,0.21958387082440933
14611,2026,2,2026-07-01,0.7533785097348287,0.29997386459390535
14612,2022,1,2022-04-01,,
14612,2022,2,2022-07-01,0.40979994235910644,
14612,2022,3,2022-10-01,0.22131970571359455,0.0883052667830754
14612,2022,4,2023-01-01,0.2317538476987904,0.10211316104606112
14612,2023,1,2023-04-01,0.13959844005598013,0.09393315551957104
14612,2023,2,2023-07-01,0.17257547955041802,0.08608584849026163
14612,2023,3,2023-10-01,0.19526238882528052,0.0939575760613814
14612,2023,4,2024-01-01,0.17513010910978583,0.08743744394567247
14612,2024,1,2024-04-01,0.4723087395831354,0.0874800014201186
14612,2024,2,2024-07-01,0.1927016434522536,0.07884374169192752
14612,2024,3,2024-10-01,0.24283873793769659,0.08851396041098084
14612,2024,4,2025-01-01,0.11799233034445318,0.08286340085923084
14612,2025,1,2025-04-01,0.07384780446373607,0.08341827008816664
14612,2025,2,2025-07-01,0.1793252904701397,0.08355731411249476
14612,2025,3,2025-10-01,0.5350519561574406,0.2312812455401713
14612,2025,4,2026-01-01,0.2100157705212473,0.22460489084398888
14612,2026,1,2026-04-01,0.14293766527652374,0.21925587191301832
14612,2026,2,2026-07-01,0.7533785097348287,0.2995232723662756
14833,2022,1,2022-04-01,,
14833,2022,2,2022-07-01,0.6018435214213231,
14833,2022,3,2022-10-01,0.18150505629914188,0.23819808295693745
14833,2022,4,2023-01-01,0.13682803923675851,0.1986773821160168
14833,2023,1,2023-04-01,0.2959020597427688,0.18262456093150328
14833,2023,2,2023-07-01,0.07722084596802395,0.1636089827269384
14833,2023,3,2023-10-01,0.17988820031579972,0.165452008323768
14833,2023,4,2024-01-01,0.15455819372114726,0.15345259714646717
14833,2024,1,2024-04-01,0.4395601188952627,0.14660320189991718
14833,2024,2,2024-07-01,0.10169168886672737,0.06737283212473423
14833,2024,3,2024-10-01,0.30560882305635634,0.08173927572806035
14833,2024,4,2025-01-01,0.07119613388910741,0.08308007110094112
14833,2025,1,2025-04-01,0.02928448114207368,0.08137016674651125
14833,2025,2,2025-07-01,0.10552357370883073,0.07807531770247038
14833,2025,3,2025-10-01,0.2618006646315308,0.16639008393398108
14833,2025,4,2026-01-01,0.1447662519833945,0.1630529552153826
14833,2026,1,2026-04-01,0.17906177491196001,0.15716473103752754
14833,2026,2,2026-07-01,0.3162389395071424,0.22321932274562767
14975,2022,2,2022-07-01,,
14975,2022,3,2022-10-01,0.207042416169735,
14975,2022,4,2023-01-01,0.0737990351857655,0.20159743834069319
14975,2023,1,2023-04-01,0.21837698879638343,0.19389957406394265
14975,2023,2,2023-07-01,0.16150801125457254,0.16947588045022433
14975,2023,3,2023-10-01,0.1735634067452827,0.17265216338395636
14975,2023,4,2024-01-01,0.10599634461770142,0.15763489387217697
14975,2024,1,2024-04-01,0.48280879987168285,0.14619391602768833
14975,2024,2,2024-07-01,0.08325270876656704,0.11957101096180954
14975,2024,3,2024-10-01,0.3172762708874305,0.10911315659485207
14975,2024,4,2025-01-01,0.10547423958856258,0.1068206400216146
14975,2025,1,2025-04-01,0.09954477391106421,0.07903762589864069
14975,2025,2,2025-07-01,0.18839042319484095,0.07920269905306379
14975,2025,3,2025-10-01,0.5399325402200525,0.1839411135773205
14975,2025,4,2026-01-01,0.12692160719287146,0.18472192103748755
14975,2026,1,2026-04-01,0.213344334324238,0.18509529678452508
14975,2026,2,2026-07-01,0.9164069467918461,0.28913334151064496
14989,2022,1,2022-04-01,,
14989,2022,2,2022-07-01,0.46281801047291016,
14989,2022,3,2022-10-01,0.1260980644590564,0.14239832237195518
14989,2022,4,2023-01-01,0.19657999007099602,0.15405686495574697
14989,2023,1,2023-04-01,0.07461430705946191,0.13407548098151725
14989,2023,2,2023-07-01,0.25846800405290304,0.1228727506938524
14989,2023,3,2023-10-01,0.17984729349178769,0.12154499521206177
14989,2023,4,2024-01-01,0.14784255351955616,0.11266371324848654
14989,2024,1,2024-04-01,0.5247205442234416,0.11301757574809992
14989,2024,2,2024-07-01,0.0774847373977981,0.0798939695848687
14989,2024,3,2024-10-01,0.3175593815402675,0.09712641591585038
14989,2024,4,2025-01-01,0.12177799974619272,0.07964541691765843
14989,2025,1,2025-04-01,0.20322631981040193,0.08210637157808551
14989,2025,2,2025-07-01,0.17224312955947957,0.08045687327773215
14989,2025,3,2025-10-01,0.3703933459665707,0.17397160807082634
14989,2025,4,2026-01-01,0.1063185447934183,0.17330315350921222
14989,2026,1,2026-04-01,0.2376494276187605,0.17696315188723136
14989,2026,2,2026-07-01,1.1579587313667867,0.4949735152178725
15389,2022,2,2022-07-01,,
15389,2022,3,2022-10-01,0.20243066433223156,
15389,2022,4,2023-01-01,0.1116486004911719,0.07781415525385721
15389,2023,1,2023-04-01,0.14190042509247935,0.07380362579468157
15389,2023,2,2023-07-01,0.08517330999584771,0.07608104330574372
15389,2023,3,2023-10-01,0.15277093775124406,0.08894050002716115
15389,2023,4,2024-01-01,0.21002454583428104,0.08504545466430062
15389,2024,1,2024-04-01,0.5612059661796509,0.07876715622349906
15389,2024,2,2024-07-01,0.27305031040382394,0.08126490395669977
15389,2024,3,2024-10-01,0.3429819387198955,0.0657556601919656
15389,2024,4,2025-01-01,0.11981030018421014,0.06565394503575611
15389,2025,1,2025-04-01,0.10233356149092951,0.06644745931693569
15389,2025,2,2025-07-01,0.5268195029939826,0.07990326268887024
15389,2025,3,2025-10-01,0.7494558172784953,0.25917527668527557
15389,2025,4,2026-01-01,0.1933825570934095,0.2588108144802805
15389,2026,1,2026-04-01,0.1573996028116278,0.2566021759036494
15389,2026,2,2026-07-01,0.7285456392554615,0.33795272891364275
15491,2022,2,2022-07-01,,
15491,2022,3,2022-10-01,0.24035004852296418,
15491,2022,4,2023-01-01,0.15147951931152429,0.03859278794767024
15491,2023,1,2023-04-01,0.12348181248923452,0.08939279697586097
15491,2023,2,2023-07-01,0.15948353166426593,0.08092038835551074
15491,2023,3,2023-10-01,0.17337685767404373,0.09811714269221336
15491,2023,4,2024-01-01,0.06309474610663546,0.08974363270244992
15491,2024,1,2024-04-01,0.42374259721276814,0.08317837165665083
15491,2024,2,2024-07-01,0.18631925995672655,0.08697358810586583
15491,2024,3,2024-10-01,0.2518346730981236,0.08896881121353871
15491,2024,4,2025-01-01,0.06190275420461889,0.08420039354658272
15491,2025,1,2025-04-01,0.10019035735991004,0.07296266158450848
15491,2025,2,2025-07-01,0.14015868706522933,0.07549525992800682
15491,2025,3,2025-10-01,0.6391609150297534,0.22339958625335113
15491,2025,4,2026-01-01,0.1772038019479582,0.2176476107871938
15491,2026,1,2026-04-01,0.16646544823880433,0.21380962146394492
15491,2026,2,2026-07-01,0.9265448055096048,0.37769445198619467
15576,2022,2,2022-07-01,,
15576,2022,3,2022-10-01,0.19790485529356316,
15576,2022,4,2023-01-01,0.11147514925954821,0.15362120586623815
15576,2023,1,2023-04-01,0.19192188890683093,0.13656416774258473
15576,2023,2,2023-07-01,0.19048015155285972,0.12053489580705505
15576,2023,3,2023-10-01,0.1963659429947186,0.12842058393868142
15576,2023,4,2024-01-01,0.19580819553383028,0.11747953882986284
15576,2024,1,2024-04-01,0.4451825032327607,0.10921606579566781
15576,2024,2,2024-07-01,0.20512743125853652,0.10637096651829875
15576,2024,3,2024-10-01,0.3271851772494689,0.11106900483885666
15576,2024,4,2025-01-01,0.08734188679270559,0.08290610987997693
15576,2025,1,2025-04-01,0.13138860576996084,0.08486332367457221
15576,2025,2,2025-07-01,0.20698478787817498,0.08445067033998882
15576,2025,3,2025-10-01,0.5198370810305379,0.20687966355241963
15576,2025,4,2026-01-01,0.25786706364244755,0.2008476412693283
15576,2026,1,2026-04-01,0.2188220594779482,0.19332641693724537
15576,2026,2,2026-07-01,0.9949889201647654,0.3463198756605024
15585,2022,2,2022-07-01,,
15585,2022,3,2022-10-01,0.13305967769776478,
15585,2022,4,2023-01-01,0.19676537045554077,0.2089438324821333
15585,2023,1,2023-04-01,0.07416760311776767,0.1708400210157338
15585,2023,2,2023-07-01,0.3145795294198277,0.15445127147352253
15585,2023,3,2023-10-01,0.1855300087330073,0.14862955749588963
15585,2023,4,2024-01-01,0.150164273868508,0.13573538570394056
15585,2024,1,2024-04-01,0.5257740480666051,0.12727478349833501
15585,2024,2,2024-07-01,0.07809760773242108,0.08558484241643108
15585,2024,3,2024-10-01,0.3189727030548307,0.10102367638128608
15585,2024,4,2025-01-01,0.12211712972108736,0.08372833985730292
15585,2025,1,2025-04-01,0.19994896783857022,0.08685224922586313
15585,2025,2,2025-07-01,0.17124148823015276,0.08094570513648706
15585,2025,3,2025-10-01,0.37861252263640355,0.18378426890027202
15585,2025,4,2026-01-01,0.10614128374700708,0.18345133258318588
15585,2026,1,2026-04-01,0.2390958782744007,0.18722160551662628
15585,2026,2,2026-07-01,1.1583718780158048,0.49576974906618315
15967,2022,3,2022-10-01,,
15967,2022,4,2023-01-01,0.16374544983232234,
15967,2023,1,2023-04-01,0.13000880589681454,0.1048395638165421
15967,2023,2,2023-07-01,0.14455050344594939,0.08563897161337831
15967,2023,3,2023-10-01,0.1475409137175078,0.09562325736583788
15967,2023,4,2024-01-01,0.14212214620744712,0.08562769017494158
15967,2024,1,2024-04-01,0.43289574120142216,0.08164551781250819
15967,2024,2,2024-07-01,0.09651232528490167,0.07560011178883919
15967,2024,3,2024-10-01,0.3367380029417318,0.10559279816885984
15967,2024,4,2025-01-01,0.4485430952839717,0.11811529049863423
15967,2025,1,2025-04-01,0.14336907669265364,0.12069074000787942
15967,2025,2,2025-07-01,0.2426423588176933,0.1224892714627473
15967,2025,3,2025-10-01,0.4204547452684221,0.17374083356751174
15967,2025,4,2026-01-01,0.26832074245859083,0.17009481802065843
15967,2026,1,2026-04-01,0.2539685291411015,0.16860734744002237
15967,2026,2,2026-07-01,0.7124068425748166,0.33691693079082785
16262,2022,3,2022-10-01,,
16262,2022,4,2023-01-01,0.1486825119625694,
16262,2023,1,2023-04-01,0.23700118246453855,0.09932971413091232
16262,2023,2,2023-07-01,0.09125143211577261,0.09654996908434979
16262,2023,3,2023-10-01,0.2452372870113322,0.11145128505389962
16262,2023,4,2024-01-01,0.16522879768941456,0.09986704494664853
16262,2024,1,2024-04-01,0.5054121630838421,0.0936525110535245
16262,2024,2,2024-07-01,0.09389739889938291,0.08770572417493054
16262,2024,3,2024-10-01,0.3639239407069413,0.11784629003235823
16262,2024,4,2025-01-01,0.38210907239444325,0.12205954053638796
16262,2025,1,2025-04-01,0.1144830567424855,0.12149919961119125
16262,2025,2,2025-07-01,0.13867267592494903,0.12044457833797903
16262,2025,3,2025-10-01,0.39444059356422523,0.16351563031148234
16262,2025,4,2026-01-01,0.15569943797334335,0.15623243778444895
16262,2026,1,2026-04-01,0.2729291820735643,0.15174776448553334
16262,2026,2,2026-07-01,0.9752761356062581,0.41734023832122735
16263,2022,3,2022-10-01,,
16263,2022,4,2023-01-01,0.22822613258546365,
16263,2023,1,2023-04-01,0.11231840351790337,0.09772178939258466
16263,2023,2,2023-07-01,0.15577689323290622,0.08728632475839153
16263,2023,3,2023-10-01,0.24145142742163367,0.08912633262884169
16263,2023,4,2024-01-01,0.09649372945244275,0.08552622610146916
16263,2024,1,2024-04-01,0.4050636419321694,0.0841982009943127
16263,2024,2,2024-07-01,0.17162456753403285,0.09016688913524347
16263,2024,3,2024-10-01,0.28492834290346586,0.0968910026770459
16263,2024,4,2025-01-01,0.1004958169382575,0.08042291660348276
16263,2025,1,2025-04-01,0.06752487437058821,0.07977283485732568
16263,2025,2,2025-07-01,0.22005324420198658,0.07973796501466132
16263,2025,3,2025-10-01,0.5646124929752384,0.21405168016080303
16263,2025,4,2026-01-01,0.09431263003606027,0.21145548862273184
16263,2026,1,2026-04-01,0.1278361957013559,0.21067308492169753
16263,2026,2,2026-07-01,0.7585557621617682,0.39063794064370205
16370,2022,3,2022-10-01,,
16370,2022,4,2023-01-01,,
16370,2023,1,2023-04-01,0.17997625077045756,0.04739935991004962
16370,2023,2,2023-07-01,0.16666987105307016,0.05497278459327919
16370,2023,3,2023-10-01,0.08537177226930756,0.06355849275952943
16370,2023,4,2024-01-01,0.09265661856074407,0.057278055417328735
16370,2024,1,2024-04-01,0.5124134588893079,0.052340411530826615
16370,2024,2,2024-07-01,0.2116016490039845,0.08145492996476032
16370,2024,3,2024-10-01,0.3698418210034923,0.09096593743045388
16370,2024,4,2025-01-01,0.3542410241109453,0.13448822691639498
16370,2025,1,2025-04-01,0.16479862082565758,0.1312385733686219
16370,2025,2,2025-07-01,0.5126973954361096,0.13500914518611412
16370,2025,3,2025-10-01,0.9167477960450242,0.29991975577413044
16370,2025,4,2026-01-01,0.1904858272438254,0.2861031831734567
16370,2026,1,2026-04-01,0.12066111302086263,0.26726848592368857
16370,2026,2,2026-07-01,0.7734379648717276,0.35714550017977087
16371,2022,3,2022-10-01,,
16371,2022,4,2023-01-01,,
16371,2023,1,2023-04-01,0.17997625077045756,0.04777720937012211
16371,2023,2,2023-07-01,0.16666987105307016,0.05524339212002255
16371,2023,3,2023-10-01,0.08537177226930756,0.06371885310594165
16371,2023,4,2024-01-01,0.09265661856074407,0.05740639979171372
16371,2024,1,2024-04-01,0.5124134588893079,0.05245876449668277
16371,2024,2,2024-07-01,0.21187823227431457,0.08141856729090854
16371,2024,3,2024-10-01,0.3698418210034923,0.09081341874526148
16371,2024,4,2025-01-01,0.35387471385643654,0.13426221907089778
16371,2025,1,2025-04-01,0.16479862082565758,0.13101482648261156
16371,2025,2,2025-07-01,0.5126973954361096,0.1347722792932623
16371,2025,3,2025-10-01,0.9167477960450242,0.2995693995894878
16371,2025,4,2026-01-01,0.1904858272438254,0.2857636784891472
16371,2026,1,2026-04-01,0.12066111302086263,0.2669639024297172
16371,2026,2,2026-07-01,0.7895674548916004,0.35669679186113706
16461,2022,3,2022-10-01,,
16461,2022,4,2023-01-01,0.13229483993331662,
16461,2023,1,2023-04-01,0.10386243805028546,0.0856733286179166
16461,2023,2,2023-07-01,0.11651068878143807,0.0708568422437759
16461,2023,3,2023-10-01,0.07947890942006988,0.07892333501476649
16461,2023,4,2024-01-01,0.20063453905958561,0.07061077291526874
16461,2024,1,2024-04-01,0.4207770770804964,0.06706781703358648
16461,2024,2,2024-07-01,0.10081973014106949,0.062213142158526406
16461,2024,3,2024-10-01,0.3644193383804214,0.08231986027958739
16461,2024,4,2025-01-01,0.09789276065298652,0.08591907057544503
16461,2025,1,2025-04-01,0.03738421756444218,0.0838112268129241
16461,2025,2,2025-07-01,0.4167128913567635,0.10500705197915176
16461,2025,3,2025-10-01,0.7506992886313639,0.2870605958511305
16461,2025,4,2026-01-01,0.13322389654707606,0.28237323116730845
16461,2026,1,2026-04-01,0.06641955225145905,0.28348392949163176
16461,2026,2,2026-07-01,0.5274156216313588,0.2869334949007097
16500,2022,3,2022-10-01,,
16500,2022,4,2023-01-01,,
16500,2023,1,2023-04-01,0.21577245057492433,0.08993272872316266
16500,2023,2,2023-07-01,0.12713489026264438,0.08367897007138503
16500,2023,3,2023-10-01,0.10690063230578643,0.1026404818034839
16500,2023,4,2024-01-01,0.14224654176219625,0.09253655446907126
16500,2024,1,2024-04-01,0.45247016801361567,0.0929026532460693
16500,2024,2,2024-07-01,0.11468977792018381,0.08625983596626391
16500,2024,3,2024-10-01,0.31611037265393094,0.09668202635803436
16500,2024,4,2025-01-01,0.24519702402846802,0.10768460411337506
16500,2025,1,2025-04-01,0.21677555924060946,0.09146272872627147
16500,2025,2,2025-07-01,0.2132695357996148,0.0913080954180966
16500,2025,3,2025-10-01,0.47780612855308835,0.1819872319089525
16500,2025,4,2026-01-01,0.17059273809771608,0.180385157904863
16500,2026,1,2026-04-01,0.2842919798046266,0.16889280352508335
16500,2026,2,2026-07-01,0.8735392978678997,0.4101965758778188
16501,2022,3,2022-10-01,,
16501,2022,4,2023-01-01,,
16501,2023,1,2023-04-01,0.21577245057492433,0.08939904226019899
16501,2023,2,2023-07-01,0.1328589400396082,0.0833776180541105
16501,2023,3,2023-10-01,0.10682134529357919,0.10248807387938898
16501,2023,4,2024-01-01,0.14254393879715044,0.09240790871193584
16501,2024,1,2024-04-01,0.45247016801361567,0.09279122501150518
16501,2024,2,2024-07-01,0.11488256453789294,0.08615228154797609
16501,2024,3,2024-10-01,0.31607553036129155,0.09656344214840434
16501,2024,4,2025-01-01,0.2456255191172055,0.10733717793445821
16501,2025,1,2025-04-01,0.21677555924060946,0.09106682391944561
16501,2025,2,2025-07-01,0.2132695357996148,0.09092350468019941
