fund_code,report_date,fund_ret_6m,bench_ret_6m,benchmark_adj_return,coverage,equity_weight,matched_weight,rf_approx_weight,missing_weight,n_components,panel_date
1480,2022-12-31,-0.0194929139960973,-0.0007105327941318135,-0.018782381201965487,full,0.55,0.55,0.45,0.0,2,2023-01-01
1513,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.15,0.85,2,2023-01-01
1702,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.15,0.85,2,2023-01-01
1723,2022-12-31,-0.0194929139960973,-0.03701349873568611,0.01752058473958881,full,0.7,0.7,0.3,0.0,2,2023-01-01
1759,2022-12-31,-0.0194929139960973,0.0076783830822552135,-0.027171297078352512,partial,0.85,0.85,0.0,0.15,2,2023-01-01
1811,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,partial_rf,0.6,0.6,0.2,0.2,3,2023-01-01
1881,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
1985,2022-12-31,-0.0194929139960973,0.007660389421650194,-0.027153303417747493,full,0.6,0.6,0.4,0.0,2,2023-01-01
2051,2022-12-31,-0.0194929139960973,-0.0014690720418476743,-0.018023841954249626,full,0.6,0.6,0.4,0.0,2,2023-01-01
2125,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,3,2023-01-01
2152,2022-12-31,-0.0194929139960973,-0.0007105327941318135,-0.018782381201965487,full,0.55,0.55,0.45,0.0,2,2023-01-01
2163,2022-12-31,-0.0194929139960973,0.0008065457012999106,-0.02029945969739721,full,0.45,0.45,0.55,0.0,2,2023-01-01
2376,2022-12-31,-0.0194929139960973,-0.0014690720418476743,-0.018023841954249626,full,0.6,0.6,0.4,0.0,2,2023-01-01
2420,2022-12-31,-0.0194929139960973,0.007669386251952704,-0.027162300248050004,full,0.8,0.8,0.2,0.0,2,2023-01-01
2450,2022-12-31,-0.0194929139960973,4.8006453584048536e-05,-0.019540920449681348,full,0.5,0.5,0.5,0.0,2,2023-01-01
2451,2022-12-31,-0.0194929139960973,4.8006453584048536e-05,-0.019540920449681348,full,0.5,0.5,0.5,0.0,2,2023-01-01
2692,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.4,0.6,2,2023-01-01
2910,2022-12-31,-0.0194929139960973,0.0076783830822552135,-0.027171297078352512,partial,0.85,0.85,0.0,0.15,2,2023-01-01
3567,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
3857,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
3858,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
3961,2022-12-31,-0.0194929139960973,0.007671635459528331,-0.02716454945562563,full,0.85,0.85,0.15,0.0,2,2023-01-01
3962,2022-12-31,-0.0194929139960973,0.007671635459528331,-0.02716454945562563,full,0.85,0.85,0.15,0.0,2,2023-01-01
4148,2022-12-31,-0.0194929139960973,-0.002227611289563536,-0.017265302706533762,full,0.65,0.65,0.35,0.0,2,2023-01-01
4232,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
4374,2022-12-31,-0.0194929139960973,0.007673384843198264,-0.027166298839295562,partial_rf,0.8,0.8,0.1,0.1,3,2023-01-01
4375,2022-12-31,-0.0194929139960973,0.007673384843198264,-0.027166298839295562,partial_rf,0.8,0.8,0.1,0.1,3,2023-01-01
5094,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
5119,2022-12-31,-0.0194929139960973,-0.007537386023574566,-0.011955527972522733,partial,0.5,0.5,0.0,0.5,3,2023-01-01
5207,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,3,2023-01-01
5449,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
5729,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
5765,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,partial_rf,0.6,0.6,0.2,0.2,3,2023-01-01
5774,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,partial_rf,0.6,0.6,0.2,0.2,3,2023-01-01
5787,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
5819,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
5844,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
5875,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,3,2023-01-01
5903,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.5,0.5,2,2023-01-01
5914,2022-12-31,-0.0194929139960973,0.0076655304675373424,-0.02715844446363464,partial_rf,0.5,0.5,0.2,0.3,3,2023-01-01
5939,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
5940,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
6025,2022-12-31,-0.0194929139960973,-0.05614788344986988,0.036654969453772585,partial,0.9,0.9,0.0,0.1,3,2023-01-01
6154,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
6250,2022-12-31,-0.0194929139960973,0.007669386251952704,-0.027162300248050004,full,0.8,0.8,0.2,0.0,2,2023-01-01
6271,2022-12-31,-0.0194929139960973,-0.0014690720418476743,-0.018023841954249626,full,0.6,0.6,0.4,0.0,2,2023-01-01
6314,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
6315,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
6522,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
6523,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
6533,2022-12-31,-0.0194929139960973,0.01907896387374941,-0.03857187786984671,partial_rf,0.6,0.6,0.2,0.2,3,2023-01-01
6769,2022-12-31,-0.0194929139960973,0.007670444702576528,-0.027163358698673826,partial_rf,0.7,0.7,0.15,0.15000000000000002,4,2023-01-01
6887,2022-12-31,-0.0194929139960973,-0.0014690720418476743,-0.018023841954249626,full,0.6,0.6,0.4,0.0,2,2023-01-01
6888,2022-12-31,-0.0194929139960973,-0.0014690720418476743,-0.018023841954249626,full,0.6,0.6,0.4,0.0,2,2023-01-01
6904,2022-12-31,-0.0194929139960973,-0.002480457705468823,-0.017012456290628475,partial_rf,0.5,0.5,0.25,0.25,3,2023-01-01
6905,2022-12-31,-0.0194929139960973,-0.002480457705468823,-0.017012456290628475,partial_rf,0.5,0.5,0.25,0.25,3,2023-01-01
6969,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.3,0.7,2,2023-01-01
6976,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
7113,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.4,0.6,2,2023-01-01
7114,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.4,0.6,2,2023-01-01
7340,2022-12-31,-0.0194929139960973,-0.05614788344986987,0.03665496945377257,partial,0.8,0.8,0.0,0.2,3,2023-01-01
7341,2022-12-31,-0.0194929139960973,-0.05614788344986987,0.03665496945377257,partial,0.8,0.8,0.0,0.2,3,2023-01-01
7346,2022-12-31,-0.0194929139960973,-0.04197426514306709,0.02248135114696979,partial_rf,0.7,0.7,0.2,0.1,3,2023-01-01
7349,2022-12-31,-0.0194929139960973,-0.0481752231522933,0.028682309156196,partial_rf,0.7,0.7,0.1,0.2,3,2023-01-01
7350,2022-12-31,-0.0194929139960973,-0.0481752231522933,0.028682309156196,partial_rf,0.7,0.7,0.1,0.2,3,2023-01-01
7353,2022-12-31,-0.0194929139960973,-0.05614788344986987,0.03665496945377257,partial,0.7,0.7,0.0,0.3,3,2023-01-01
7449,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.6,0.6,0.0,0.4,3,2023-01-01
7450,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.6,0.6,0.0,0.4,3,2023-01-01
7490,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
7491,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
7731,2022-12-31,-0.0194929139960973,-0.0024804577054688233,-0.017012456290628475,partial_rf,0.6,0.6,0.3,0.1,3,2023-01-01
7895,2022-12-31,-0.0194929139960973,0.0076783830822552135,-0.027171297078352512,partial,0.7,0.7,0.0,0.30000000000000004,3,2023-01-01
8185,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
8555,2022-12-31,-0.0194929139960973,0.007673384843198264,-0.027166298839295562,partial_rf,0.8,0.8,0.1,0.1,3,2023-01-01
8734,2022-12-31,-0.0194929139960973,-0.033824434616655484,0.014331520620558185,full,0.65,0.65,0.35,0.0,2,2023-01-01
10237,2022-12-31,-0.0194929139960973,0.0076783830822552135,-0.027171297078352512,partial,0.6,0.6,0.0,0.4,3,2023-01-01
10238,2022-12-31,-0.0194929139960973,0.0076783830822552135,-0.027171297078352512,partial,0.6,0.6,0.0,0.4,3,2023-01-01
10335,2022-12-31,-0.0194929139960973,0.007664177560724934,-0.027157091556822232,partial_rf,0.65,0.65,0.3,0.05,3,2023-01-01
10390,2022-12-31,-0.0194929139960973,0.00766994855384661,-0.02716286254994391,partial_rf,0.65,0.65,0.15,0.2,3,2023-01-01
10912,2022-12-31,-0.0194929139960973,-0.004343536559507781,-0.015149377436589518,partial_rf,0.75,0.75,0.2,0.05,3,2023-01-01
11300,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.15,0.85,3,2023-01-01
11400,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.1,0.9000000000000001,4,2023-01-01
12301,2022-12-31,-0.0194929139960973,0.00766994855384661,-0.02716286254994391,partial_rf,0.65,0.65,0.15,0.2,3,2023-01-01
13107,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
13108,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
13238,2022-12-31,-0.0194929139960973,-0.0027965157253504328,-0.016696398270746867,partial_rf,0.55,0.55,0.25,0.2,3,2023-01-01
13239,2022-12-31,-0.0194929139960973,-0.0027965157253504328,-0.016696398270746867,partial_rf,0.55,0.55,0.25,0.2,3,2023-01-01
13312,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
13840,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
13949,2022-12-31,-0.0194929139960973,-0.033824434616655484,0.014331520620558185,full,0.65,0.65,0.35,0.0,2,2023-01-01
14319,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.7999999999999999,3,2023-01-01
14320,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.7999999999999999,3,2023-01-01
14497,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
15389,2022-12-31,-0.0194929139960973,0.007664887836801448,-0.027157801832898745,full,0.7,0.7,0.3,0.0,2,2023-01-01
15576,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.5,0.5,2,2023-01-01
16263,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.5,0.5,2,2023-01-01
20018,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
40008,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
40011,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
40016,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
40025,2022-12-31,-0.0194929139960973,-0.05614788344986987,0.03665496945377257,partial,0.85,0.85,0.0,0.15,2,2023-01-01
50009,2022-12-31,-0.0194929139960973,-0.05614788344986987,0.03665496945377257,partial,0.85,0.85,0.0,0.15000000000000002,3,2023-01-01
50010,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
70027,2022-12-31,-0.0194929139960973,-0.006778846775858704,-0.012714067220238594,full,0.95,0.95,0.05,0.0,2,2023-01-01
100039,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
100060,2022-12-31,-0.0194929139960973,0.007669386251952704,-0.027162300248050004,full,0.8,0.8,0.2,0.0,2,2023-01-01
110002,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.25,0.75,2,2023-01-01
110005,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.15,0.85,2,2023-01-01
110009,2022-12-31,-0.0194929139960973,0.0076783830822552135,-0.027171297078352512,partial,0.9,0.9,0.0,0.1,2,2023-01-01
110013,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
110015,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
110025,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
110029,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
112002,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.25,0.75,2,2023-01-01
121003,2022-12-31,-0.0194929139960973,0.0076783830822552135,-0.027171297078352512,partial,0.95,0.95,0.0,0.05,2,2023-01-01
150968,2022-12-31,-0.0194929139960973,-0.005940461291541173,-0.013552452704556125,partial_rf,0.85,0.85,0.1,0.05,3,2023-01-01
160605,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
161606,2022-12-31,-0.0194929139960973,-0.007537386023574565,-0.011955527972522733,partial,0.7,0.7,0.0,0.3,2,2023-01-01
161810,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
161903,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
162006,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
162201,2022-12-31,-0.0194929139960973,0.007633398930742662,-0.027126312926839962,partial_rf,0.0,0.0,0.35,0.65,2,2023-01-01
162204,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
162209,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
162214,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
162703,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,1,2023-01-01
163402,2022-12-31,-0.0194929139960973,-0.007537386023574566,-0.011955527972522733,partial,0.9,0.9,0.0,0.1,3,2023-01-01
163406,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
163411,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
163412,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
166001,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
166005,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
180031,2022-12-31,-0.0194929139960973,0.019842001536616527,-0.03933491553271383,full,0.8,0.8,0.2,0.0,2,2023-01-01
200012,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
202027,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,3,2023-01-01
206009,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.25,0.75,2,2023-01-01
210004,2022-12-31,-0.0194929139960973,-0.005261768280426982,-0.014231145715670317,full,0.85,0.85,0.15,0.0,2,2023-01-01
210008,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
213003,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.1,0.9,3,2023-01-01
213008,2022-12-31,-0.0194929139960973,0.007671635459528331,-0.02716454945562563,full,0.85,0.85,0.15,0.0,2,2023-01-01
240005,2022-12-31,-0.0194929139960973,0.007669386251952704,-0.027162300248050004,full,0.8,0.8,0.2,0.0,2,2023-01-01
240011,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
240017,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.25,0.75,2,2023-01-01
240022,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
257020,2022-12-31,-0.0194929139960973,-0.005261768280426982,-0.014231145715670317,full,0.85,0.85,0.15,0.0,2,2023-01-01
257030,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
257070,2022-12-31,-0.0194929139960973,-0.052790973850890266,0.033298059854792963,partial_rf,0.9,0.9,0.05,0.05,3,2023-01-01
260112,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
270028,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,3,2023-01-01
290008,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
290014,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
310358,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.85,0.85,0.0,0.15,2,2023-01-01
320005,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
320007,2022-12-31,-0.0194929139960973,-0.05614788344986988,0.036654969453772585,partial,0.9,0.9,0.0,0.1,3,2023-01-01
340007,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
360016,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
370027,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
375010,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
377010,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
377240,2022-12-31,-0.0194929139960973,-0.046580691092777994,0.027087777096680695,full,0.85,0.85,0.15,0.0,2,2023-01-01
378010,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
379010,2022-12-31,-0.0194929139960973,0.0,-0.0194929139960973,partial,0.0,0.0,0.0,1.0,2,2023-01-01
400001,2022-12-31,-0.0194929139960973,0.007671635459528331,-0.02716454945562563,full,0.85,0.85,0.15,0.0,2,2023-01-01
460007,2022-12-31,-0.0194929139960973,-0.005141998925524477,-0.01435091507057282,partial_rf,0.8,0.8,0.15,0.05,3,2023-01-01
470009,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
470028,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
470098,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
481001,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
481010,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
481015,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
501026,2022-12-31,-0.0194929139960973,-0.0007105327941318135,-0.018782381201965487,full,0.55,0.55,0.45,0.0,2,2023-01-01
501054,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,partial_rf,0.6,0.6,0.2,0.2,3,2023-01-01
501079,2022-12-31,-0.0194929139960973,-0.05614788344986988,0.036654969453772585,partial,0.9,0.9,0.0,0.1,2,2023-01-01
519005,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
519013,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.25,0.75,2,2023-01-01
519018,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
519026,2022-12-31,-0.0194929139960973,0.007633398930742664,-0.027126312926839962,partial_rf,0.0,0.0,0.2,0.8,2,2023-01-01
519089,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
519110,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
519158,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
519172,2022-12-31,-0.0194929139960973,-0.0007105327941318135,-0.018782381201965487,full,0.55,0.55,0.45,0.0,2,2023-01-01
519173,2022-12-31,-0.0194929139960973,-0.0007105327941318135,-0.018782381201965487,full,0.55,0.55,0.45,0.0,2,2023-01-01
519181,2022-12-31,-0.0194929139960973,-0.002746611827474388,-0.016746302168622912,partial_rf,0.65,0.65,0.3,0.05,3,2023-01-01
519185,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
519670,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
519672,2022-12-31,-0.0194929139960973,-0.006738923657557869,-0.012753990338539429,partial_rf,0.9,0.9,0.05,0.05,3,2023-01-01
519674,2022-12-31,-0.0194929139960973,0.01907896387374941,-0.03857187786984671,full,0.75,0.75,0.25,0.0,2,2023-01-01
519679,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
519698,2022-12-31,-0.0194929139960973,0.007633398930742663,-0.027126312926839962,partial_rf,0.0,0.0,0.25,0.75,2,2023-01-01
519773,2022-12-31,-0.0194929139960973,-0.0014690720418476743,-0.018023841954249626,full,0.6,0.6,0.4,0.0,2,2023-01-01
530019,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
570001,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
570008,2022-12-31,-0.0194929139960973,-0.007537386023574567,-0.011955527972522733,partial,0.8,0.8,0.0,0.2,2,2023-01-01
580001,2022-12-31,-0.0194929139960973,0.007633398930742662,-0.027126312926839962,partial_rf,0.0,0.0,0.35,0.65,3,2023-01-01
580002,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
580006,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
610006,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
630001,2022-12-31,-0.0194929139960973,0.007671635459528331,-0.02716454945562563,full,0.85,0.85,0.15,0.0,2,2023-01-01
630002,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
630010,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
630011,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
660015,2022-12-31,-0.0194929139960973,-0.0037446897849952587,-0.01574822421110204,full,0.75,0.75,0.25,0.0,2,2023-01-01
740001,2022-12-31,-0.0194929139960973,-0.00450322903271112,-0.01498968496338618,full,0.8,0.8,0.2,0.0,2,2023-01-01
952004,2022-12-31,-0.0194929139960973,-0.0029861505372793967,-0.0165067634588179,full,0.7,0.7,0.3,0.0,2,2023-01-01
