fund_code,year,quarter,report_date,mgr_total_tenure_v2,log_fund_age,school,education,gender,CFA
1437,2017,2,2017-07-01,525.0,0.7005659359473907,,硕士,男,否
1437,2017,3,2017-10-01,617.0,0.8183489716037743,,硕士,男,否
1437,2017,4,2018-01-01,2.0,0.9237094872616005,,硕士,男,否
1437,2018,1,2018-04-01,92.0,1.0170414270538197,,硕士,男,否
1437,2018,2,2018-07-01,183.0,1.1033099539411946,,硕士,男,否
1437,2018,3,2018-10-01,275.0,1.1835622393164307,,硕士,男,否
1437,2018,4,2019-01-01,367.0,1.2578498145478347,,硕士,男,否
1437,2019,1,2019-04-01,457.0,1.325544827319186,,硕士,男,否
1437,2019,2,2019-07-01,548.0,1.3896286996651115,,硕士,男,否
1437,2019,3,2019-10-01,640.0,1.450494043649208,,硕士,男,否
1437,2019,4,2020-01-01,732.0,1.5078663841131408,,硕士,男,否
1437,2020,1,2020-04-01,823.0,1.5615507569867035,,硕士,男,否
1437,2020,2,2020-07-01,914.0,1.61249936245259,,硕士,男,否
1437,2020,3,2020-10-01,1006.0,1.6614974484441662,,硕士,男,否
1437,2020,4,2021-01-01,1098.0,1.708206446409774,,硕士,男,否
1437,2021,1,2021-04-01,1188.0,1.7518815099124354,,硕士,男,否
1437,2021,2,2021-07-01,1279.0,1.7941838896031248,,硕士,男,否
1437,2021,3,2021-10-01,1371.0,1.8352061371710813,,硕士,男,否
1437,2021,4,2022-01-01,1463.0,1.8746116637053774,,硕士,男,否
1437,2022,1,2022-04-01,1553.0,1.9117140232071246,,硕士,男,否
1437,2022,2,2022-07-01,1644.0,1.9478792996751941,,硕士,男,否
1437,2022,3,2022-10-01,1736.0,1.9831590321106674,,硕士,男,否
1437,2022,4,2023-01-01,1828.0,2.017236403546431,,硕士,男,否
1437,2023,1,2023-04-01,1918.0,2.049485704870533,,硕士,男,否
1437,2023,2,2023-07-01,2009.0,2.0810691039104006,,硕士,男,否
1437,2023,3,2023-10-01,2101.0,2.1120167469253532,,硕士,男,否
1437,2023,4,2024-01-01,2193.0,2.1420353141161517,,硕士,男,否
1437,2024,1,2024-04-01,2284.0,2.1708667107751745,,硕士,男,否
1437,2024,2,2024-07-01,2375.0,2.1988900995948786,,硕士,男,否
1437,2024,3,2024-10-01,2467.0,2.22644500256489,,硕士,男,否
1437,2024,4,2025-01-01,2559.0,2.2532609492263758,,硕士,男,否
1437,2025,1,2025-04-01,2649.0,2.2788160025774062,,硕士,男,否
1437,2025,2,2025-07-01,2740.0,2.3040076461693255,,硕士,男,否
1437,2025,3,2025-10-01,2832.0,2.328846936182971,,硕士,男,否
1437,2025,4,2026-01-01,2924.0,2.3530841605470165,,硕士,男,否
1437,2026,1,2026-04-01,3014.0,2.376239298485572,,硕士,男,否
1437,2026,2,2026-07-01,3105.0,2.3991189891683025,,硕士,男,否
1438,2015,2,2015-07-01,5.0,-4.291226270347385,先生获得上海交通大学,硕士,男,否
1438,2015,3,2015-10-01,97.0,-1.3259532042781026,先生获得上海交通大学,硕士,男,否
1438,2015,4,2016-01-01,189.0,-0.658917167721843,先生获得上海交通大学,硕士,男,否
1438,2016,1,2016-04-01,69.0,-0.26587457961223576,,硕士,男,否
1438,2016,2,2016-07-01,160.0,0.015537879825949638,,硕士,男,否
1438,2016,3,2016-10-01,252.0,0.23706287130474862,,硕士,男,否
1438,2016,4,2017-01-01,344.0,0.41830393096494906,,硕士,男,否
1438,2017,1,2017-04-01,434.0,0.5685861340142871,,硕士,男,否
1438,2017,2,2017-07-01,525.0,0.7005659359473907,,硕士,男,否
1438,2017,3,2017-10-01,617.0,0.8183489716037743,,硕士,男,否
1438,2017,4,2018-01-01,2.0,0.9237094872616005,,硕士,男,否
1438,2018,1,2018-04-01,92.0,1.0170414270538197,,硕士,男,否
1438,2018,2,2018-07-01,183.0,1.1033099539411946,,硕士,男,否
1438,2018,3,2018-10-01,275.0,1.1835622393164307,,硕士,男,否
1438,2018,4,2019-01-01,367.0,1.2578498145478347,,硕士,男,否
1438,2019,1,2019-04-01,457.0,1.325544827319186,,硕士,男,否
1438,2019,2,2019-07-01,548.0,1.3896286996651115,,硕士,男,否
1438,2019,3,2019-10-01,640.0,1.450494043649208,,硕士,男,否
1438,2019,4,2020-01-01,732.0,1.5078663841131408,,硕士,男,否
1438,2020,1,2020-04-01,823.0,1.5615507569867035,,硕士,男,否
1438,2020,2,2020-07-01,914.0,1.61249936245259,,硕士,男,否
1438,2020,3,2020-10-01,1006.0,1.6614974484441662,,硕士,男,否
1438,2020,4,2021-01-01,1098.0,1.708206446409774,,硕士,男,否
1438,2021,1,2021-04-01,1188.0,1.7518815099124354,,硕士,男,否
1438,2021,2,2021-07-01,1279.0,1.7941838896031248,,硕士,男,否
1438,2021,3,2021-10-01,1371.0,1.8352061371710813,,硕士,男,否
1438,2021,4,2022-01-01,1463.0,1.8746116637053774,,硕士,男,否
1438,2022,1,2022-04-01,1553.0,1.9117140232071246,,硕士,男,否
1438,2022,2,2022-07-01,1644.0,1.9478792996751941,,硕士,男,否
1438,2022,3,2022-10-01,1736.0,1.9831590321106674,,硕士,男,否
1438,2022,4,2023-01-01,1828.0,2.017236403546431,,硕士,男,否
1438,2023,1,2023-04-01,1918.0,2.049485704870533,,硕士,男,否
1438,2023,2,2023-07-01,2009.0,2.0810691039104006,,硕士,男,否
1438,2023,3,2023-10-01,2101.0,2.1120167469253532,,硕士,男,否
1438,2023,4,2024-01-01,2193.0,2.1420353141161517,,硕士,男,否
1438,2024,1,2024-04-01,2284.0,2.1708667107751745,,硕士,男,否
1438,2024,2,2024-07-01,2375.0,2.1988900995948786,,硕士,男,否
1438,2024,3,2024-10-01,2467.0,2.22644500256489,,硕士,男,否
1438,2024,4,2025-01-01,2559.0,2.2532609492263758,,硕士,男,否
1438,2025,1,2025-04-01,2649.0,2.2788160025774062,,硕士,男,否
1438,2025,2,2025-07-01,2740.0,2.3040076461693255,,硕士,男,否
1438,2025,3,2025-10-01,2832.0,2.328846936182971,,硕士,男,否
1438,2025,4,2026-01-01,2924.0,2.3530841605470165,,硕士,男,否
1438,2026,1,2026-04-01,3014.0,2.376239298485572,,硕士,男,否
1438,2026,2,2026-07-01,3105.0,2.3991189891683025,,硕士,男,否
1475,2020,1,2020-04-01,125.0,1.5655633734339955,,硕士,男,否
1475,2020,2,2020-07-01,216.0,1.6163130418228357,,硕士,男,否
1475,2020,3,2020-10-01,308.0,1.665129099647029,,硕士,男,否
1475,2020,4,2021-01-01,400.0,1.71167265438626,,硕士,男,否
1475,2021,1,2021-04-01,490.0,1.7551998348345714,,硕士,男,否
1475,2021,2,2021-07-01,581.0,1.7973649874913198,,硕士,男,否
1475,2021,3,2021-10-01,673.0,1.8382595746579715,,硕士,男,否
1475,2021,4,2022-01-01,765.0,1.8775472917310072,,硕士,男,否
1475,2022,1,2022-04-01,855.0,1.9145428794076023,,硕士,男,否
1475,2022,2,2022-07-01,946.0,1.950607814328398,,硕士,男,否
1475,2022,3,2022-10-01,1038.0,1.9857930881962038,,硕士,男,否
1475,2022,4,2023-01-01,1130.0,2.019782322361122,,硕士,男,否
1475,2023,1,2023-04-01,1220.0,2.0519509288695144,,硕士,男,否
1475,2023,2,2023-07-01,1311.0,2.0834577759214414,,硕士,男,否
1475,2023,3,2023-10-01,1403.0,2.114332711566816,,硕士,男,否
1475,2023,4,2024-01-01,1495.0,2.1442828668362366,,硕士,男,否
1475,2024,1,2024-04-01,1586.0,2.1730504583283716,,硕士,男,否
1475,2024,2,2024-07-01,1677.0,2.201013564673086,,硕士,男,否
1475,2024,3,2024-10-01,1769.0,2.228510814130308,,硕士,男,否
1475,2024,4,2025-01-01,1861.0,2.255272155190908,,硕士,男,否
1475,2025,1,2025-04-01,1951.0,2.280776512937888,,硕士,男,否
1475,2025,2,2025-07-01,2042.0,2.3059194315392664,,硕士,男,否
1475,2025,3,2025-10-01,2134.0,2.3307118627924837,,硕士,男,否
1475,2025,4,2026-01-01,2226.0,2.3549044705022606,,硕士,男,否
1475,2026,1,2026-04-01,2316.0,2.3780179801894206,,硕士,男,否
1475,2026,2,2026-07-01,2407.0,2.400857472159243,,硕士,男,否
1480,2015,2,2015-07-01,2.0,-5.2075170022215405,上海交通大学,硕士,男,否
1480,2015,3,2015-10-01,94.0,-1.3573694005114816,上海交通大学,硕士,男,否
1480,2015,4,2016-01-01,186.0,-0.6749175090682841,上海交通大学,硕士,男,否
1480,2016,1,2016-04-01,277.0,-0.27664667659414705,上海交通大学,硕士,男,否
1480,2016,2,2016-07-01,368.0,0.007418755387445427,上海交通大学,硕士,男,否
1480,2016,3,2016-10-01,460.0,0.23056230670165523,上海交通大学,硕士,男,否
1480,2016,4,2017-01-01,552.0,0.4128838634956099,上海交通大学,硕士,男,否
1480,2017,1,2017-04-01,642.0,0.5639241209084758,上海交通大学,硕士,男,否
1480,2017,2,2017-07-01,733.0,0.6964815191051661,上海交通大学,硕士,男,否
1480,2017,3,2017-10-01,825.0,0.8147192035531955,上海交通大学,硕士,男,否
1480,2017,4,2018-01-01,917.0,0.9204432894749794,上海交通大学,硕士,男,否
1480,2018,1,2018-04-01,1007.0,1.0140667099370768,上海交通大学,硕士,男,否
1480,2018,2,2018-07-01,1098.0,1.1005814392879905,上海交通大学,硕士,男,否
1480,2018,3,2018-10-01,1190.0,1.1810444033240897,上海交通大学,硕士,男,否
1480,2018,4,2019-01-01,1282.0,1.2555124546991299,上海交通大学,硕士,男,否
1480,2019,1,2019-04-01,1372.0,1.323360625504345,上海交通大学,硕士,男,否
1480,2019,2,2019-07-01,1463.0,1.387580218238639,上海交通大学,硕士,男,否
1480,2019,3,2019-10-01,1555.0,1.448566641831849,上海交通大学,硕士,男,否
1480,2019,4,2020-01-01,1647.0,1.506046547396155,上海交通大学,硕士,男,否
1480,2020,1,2020-04-01,1738.0,1.559826123043852,上海交通大学,硕士,男,否
1480,2020,2,2020-07-01,1829.0,1.6108604656093803,上海交通大学,硕士,男,否
1480,2020,3,2020-10-01,1921.0,1.6599369799870713,上海交通大学,硕士,男,否
1480,2020,4,2021-01-01,2013.0,1.706717242858306,上海交通大学,硕士,男,否
1480,2021,1,2021-04-01,2103.0,1.7504559929212145,上海交通大学,硕士,男,否
1480,2021,2,2021-07-01,2194.0,1.7928174580536902,上海交通大学,硕士,男,否
1480,2021,3,2021-10-01,2286.0,1.8338946615732705,上海交通大学,硕士,男,否
1480,2021,4,2022-01-01,2378.0,1.8733508944692419,上海交通大学,硕士,男,否
1480,2022,1,2022-04-01,2468.0,1.910499202243793,上海交通大学,硕士,男,否
1480,2022,2,2022-07-01,2559.0,1.9467076533783034,上海交通大学,硕士,男,否
1480,2022,3,2022-10-01,2651.0,1.9820280235075403,上海交通大学,硕士,男,否
1480,2022,4,2023-01-01,2743.0,2.016143308156118,上海交通大学,硕士,男,否
1480,2023,1,2023-04-01,2833.0,2.0484273170490312,上海交通大学,硕士,男,否
1480,2023,2,2023-07-01,2924.0,2.0800436380881835,上海交通大学,硕士,男,否
1480,2023,3,2023-10-01,3016.0,2.111022546346361,上海交通大学,硕士,男,否
1480,2023,4,2024-01-01,3108.0,2.1410705287060527,上海交通大学,硕士,男,否
1480,2024,1,2024-04-01,3199.0,2.1699293571680327,上海交通大学,硕士,男,否
1480,2024,2,2024-07-01,3290.0,2.197978660977932,上海交通大学,硕士,男,否
1480,2024,3,2024-10-01,3382.0,2.2255583466770403,上海交通大学,硕士,男,否
1480,2024,4,2025-01-01,3474.0,2.2523977640195647,上海交通大学,硕士,男,否
1480,2025,1,2025-04-01,3564.0,2.2779746058092143,上海交通大学,硕士,男,否
1480,2025,2,2025-07-01,3655.0,2.303187189402393,上海交通大学,硕士,男,否
1480,2025,3,2025-10-01,3747.0,2.3280466160122018,上海交通大学,硕士,男,否
1480,2025,4,2026-01-01,3839.0,2.3523030122193123,上海交通大学,硕士,男,否
1480,2026,1,2026-04-01,3929.0,2.3754760367769743,上海交通大学,硕士,男,否
1480,2026,2,2026-07-01,4020.0,2.3983729988315816,上海交通大学,硕士,男,否
1513,2020,1,2020-04-01,1282.0,1.2555124546991299,,硕士,男,否
1513,2020,2,2020-07-01,1373.0,1.3240892229864856,,硕士,男,否
1513,2020,3,2020-10-01,1465.0,1.388946338669682,,硕士,男,否
1513,2020,4,2021-01-01,1557.0,1.449851989052513,,硕士,男,否
1513,2021,1,2021-04-01,1647.0,1.506046547396155,,硕士,男,否
1513,2021,2,2021-07-01,1738.0,1.559826123043852,,硕士,男,否
1513,2021,3,2021-10-01,1830.0,1.6114070630539812,,硕士,男,否
1513,2021,4,2022-01-01,1922.0,1.6604574067487523,,硕士,男,否
1513,2022,1,2022-04-01,2012.0,1.7062203484381444,,硕士,男,否
1513,2022,2,2022-07-01,2103.0,1.7504559929212145,,硕士,男,否
1513,2022,3,2022-10-01,2195.0,1.7932731427277862,,硕士,男,否
1513,2022,4,2023-01-01,2287.0,1.8343320112412957,,硕士,男,否
1513,2023,1,2023-04-01,2377.0,1.8729302845787084,,硕士,男,否
1513,2023,2,2023-07-01,2468.0,1.910499202243793,,硕士,男,否
1513,2023,3,2023-10-01,2560.0,1.9470983546921228,,硕士,男,否
1513,2023,4,2024-01-01,2652.0,1.9824051685242676,,硕士,男,否
1513,2024,1,2024-04-01,2743.0,2.016143308156118,,硕士,男,否
1513,2024,2,2024-07-01,2834.0,2.04878023746914,,硕士,男,否
1513,2024,3,2024-10-01,2926.0,2.0807273987985844,,硕士,男,否
1513,2024,4,2025-01-01,3018.0,2.111685456546309,,硕士,男,否
1513,2025,1,2025-04-01,3108.0,2.1410705287060527,,硕士,男,否
1513,2025,2,2025-07-01,3199.0,2.1699293571680327,,硕士,男,否
1513,2025,3,2025-10-01,3291.0,2.1982825661618546,,硕士,男,否
1513,2025,4,2026-01-01,3383.0,2.225853985999223,,硕士,男,否
1513,2026,1,2026-04-01,3473.0,2.2521098699625886,,硕士,男,否
1513,2026,2,2026-07-01,3564.0,2.2779746058092143,,硕士,男,否
1664,2020,1,2020-04-01,73.0,1.4600757202767924,清华大学材料科学,硕士,男,否
1664,2020,2,2020-07-01,164.0,1.5163154385996684,清华大学材料科学,硕士,男,否
1664,2020,3,2020-10-01,256.0,1.5701295914135764,清华大学材料科学,硕士,男,否
1664,2020,4,2021-01-01,348.0,1.621195069420144,清华大学材料科学,硕士,男,否
1664,2021,1,2021-04-01,1.0,1.668747609669226,外交学院经济学硕士,硕士,男,否
1664,2021,2,2021-07-01,92.0,1.7146341570443293,外交学院经济学硕士,硕士,男,否
1664,2021,3,2021-10-01,184.0,1.758978771783197,外交学院经济学硕士,硕士,男,否
1664,2021,4,2022-01-01,276.0,1.8014401572695642,外交学院经济学硕士,硕士,男,否
1664,2022,1,2022-04-01,366.0,1.8413037170392,外交学院经济学硕士,硕士,男,否
1664,2022,2,2022-07-01,457.0,1.880056703336433,外交学院经济学硕士,硕士,男,否
1664,2022,3,2022-10-01,549.0,1.917766089289171,外交学院经济学硕士,硕士,男,否
1664,2022,4,2023-01-01,641.0,1.9541050007176473,外交学院经济学硕士,硕士,男,否
1664,2023,1,2023-04-01,731.0,1.9884202242540288,外交学院经济学硕士,硕士,男,否
1664,2023,2,2023-07-01,822.0,2.0219593914358005,外交学院经济学硕士,硕士,男,否
1664,2023,3,2023-10-01,914.0,2.0547609061311864,外交学院经济学硕士,硕士,男,否
1664,2023,4,2024-01-01,1006.0,2.0865205654519876,外交学院经济学硕士,硕士,男,否
1664,2024,1,2024-04-01,66.0,2.1169729771269923,中国人民大学,博士,男,否
1664,2024,2,2024-07-01,157.0,2.1465253793890167,中国人民大学,博士,男,否
1664,2024,3,2024-10-01,90.0,2.175540344457541,美国宾夕法尼亚大学,硕士,男,否
1664,2024,4,2025-01-01,182.0,2.2037371251401265,美国宾夕法尼亚大学,硕士,男,否
1664,2025,1,2025-04-01,272.0,2.2305723669146302,美国宾夕法尼亚大学,硕士,男,否
1664,2025,2,2025-07-01,363.0,2.2569928324149875,美国宾夕法尼亚大学,硕士,男,否
1664,2025,3,2025-10-01,455.0,2.283012399839172,美国宾夕法尼亚大学,硕士,男,否
1664,2025,4,2026-01-01,547.0,2.3083720829935857,美国宾夕法尼亚大学,硕士,男,否
1664,2026,1,2026-04-01,637.0,2.332573317923785,美国宾夕法尼亚大学,硕士,男,否
1664,2026,2,2026-07-01,728.0,2.3564621032159443,美国宾夕法尼亚大学,硕士,男,否
1665,2020,1,2020-04-01,73.0,1.4600757202767924,清华大学材料科学,硕士,男,否
1665,2020,2,2020-07-01,164.0,1.5163154385996684,清华大学材料科学,硕士,男,否
1665,2020,3,2020-10-01,256.0,1.5701295914135764,清华大学材料科学,硕士,男,否
1665,2020,4,2021-01-01,348.0,1.621195069420144,清华大学材料科学,硕士,男,否
1665,2021,1,2021-04-01,1.0,1.668747609669226,外交学院经济学硕士,硕士,男,否
1665,2021,2,2021-07-01,92.0,1.7146341570443293,外交学院经济学硕士,硕士,男,否
1665,2021,3,2021-10-01,184.0,1.758978771783197,外交学院经济学硕士,硕士,男,否
1665,2021,4,2022-01-01,276.0,1.8014401572695642,外交学院经济学硕士,硕士,男,否
1665,2022,1,2022-04-01,366.0,1.8413037170392,外交学院经济学硕士,硕士,男,否
1665,2022,2,2022-07-01,457.0,1.880056703336433,外交学院经济学硕士,硕士,男,否
1665,2022,3,2022-10-01,549.0,1.917766089289171,外交学院经济学硕士,硕士,男,否
1665,2022,4,2023-01-01,641.0,1.9541050007176473,外交学院经济学硕士,硕士,男,否
1665,2023,1,2023-04-01,731.0,1.9884202242540288,外交学院经济学硕士,硕士,男,否
1665,2023,2,2023-07-01,822.0,2.0219593914358005,外交学院经济学硕士,硕士,男,否
1665,2023,3,2023-10-01,914.0,2.0547609061311864,外交学院经济学硕士,硕士,男,否
1665,2023,4,2024-01-01,1006.0,2.0865205654519876,外交学院经济学硕士,硕士,男,否
1665,2024,1,2024-04-01,66.0,2.1169729771269923,中国人民大学,博士,男,否
1665,2024,2,2024-07-01,157.0,2.1465253793890167,中国人民大学,博士,男,否
1665,2024,3,2024-10-01,90.0,2.175540344457541,美国宾夕法尼亚大学,硕士,男,否
1665,2024,4,2025-01-01,182.0,2.2037371251401265,美国宾夕法尼亚大学,硕士,男,否
1665,2025,1,2025-04-01,272.0,2.2305723669146302,美国宾夕法尼亚大学,硕士,男,否
1665,2025,2,2025-07-01,363.0,2.2569928324149875,美国宾夕法尼亚大学,硕士,男,否
1665,2025,3,2025-10-01,455.0,2.283012399839172,美国宾夕法尼亚大学,硕士,男,否
1665,2025,4,2026-01-01,547.0,2.3083720829935857,美国宾夕法尼亚大学,硕士,男,否
1665,2026,1,2026-04-01,637.0,2.332573317923785,美国宾夕法尼亚大学,硕士,男,否
1665,2026,2,2026-07-01,728.0,2.3564621032159443,美国宾夕法尼亚大学,硕士,男,否
1702,2020,1,2020-04-01,216.0,1.5181166999693085,清华大学,硕士,男,否
1702,2020,2,2020-07-01,307.0,1.5712678954636368,清华大学,硕士,男,否
1702,2020,3,2020-10-01,399.0,1.6222767352908851,清华大学,硕士,男,否
1702,2020,4,2021-01-01,491.0,1.6708094660697848,清华大学,硕士,男,否
1702,2021,1,2021-04-01,581.0,1.7161116259168872,清华大学,硕士,男,否
1702,2021,2,2021-07-01,672.0,1.7599212789217709,清华大学,硕士,男,否
1702,2021,3,2021-10-01,764.0,1.8023434996977505,清华大学,硕士,男,否
1702,2021,4,2022-01-01,856.0,1.843039075392268,清华大学,硕士,男,否
1702,2022,1,2022-04-01,946.0,1.881309051652899,清华大学,硕士,男,否
1702,2022,2,2022-07-01,1037.0,1.9185702710775845,清华大学,硕士,男,否
1702,2022,3,2022-10-01,1129.0,1.9548804951341778,清华大学,硕士,男,否
1702,2022,4,2023-01-01,1221.0,1.989918351875051,清华大学,硕士,男,否
1702,2023,1,2023-04-01,1311.0,2.023046151187752,清华大学,硕士,男,否
1702,2023,2,2023-07-01,1402.0,2.0554621684320145,清华大学,硕士,男,否
1702,2023,3,2023-10-01,1494.0,2.0871999133042016,清华大学,硕士,男,否
1702,2023,4,2024-01-01,49.0,2.1179612822642633,北京大学微电子学,硕士,男,否
1702,2024,1,2024-04-01,140.0,2.147484918883716,北京大学微电子学,硕士,男,否
1702,2024,2,2024-07-01,231.0,2.1761618485173226,北京大学微电子学,硕士,男,否
1702,2024,3,2024-10-01,323.0,2.2043413547657607,北京大学微电子学,硕士,男,否
1702,2024,4,2025-01-01,415.0,2.2317484917194204,北京大学微电子学,硕士,男,否
1702,2025,1,2025-04-01,505.0,2.2578520620253464,北京大学微电子学,硕士,男,否
1702,2025,2,2025-07-01,596.0,2.2835705913133357,北京大学微电子学,硕士,男,否
1702,2025,3,2025-10-01,688.0,2.3089163006940923,北京大学微电子学,硕士,男,否
1702,2025,4,2026-01-01,780.0,2.3336354529147685,北京大学微电子学,硕士,男,否
1702,2026,1,2026-04-01,870.0,2.357240010684189,北京大学微电子学,硕士,男,否
1702,2026,2,2026-07-01,961.0,2.380553478505164,北京大学微电子学,硕士,男,否
1715,2016,4,2017-01-01,79.0,-1.4818235749848874,北京大学,博士,男,否
1715,2017,1,2017-04-01,169.0,-0.7473725882837065,北京大学,博士,男,否
1715,2017,2,2017-07-01,260.0,-0.32471507963516927,北京大学,博士,男,否
1715,2017,3,2017-10-01,352.0,-0.025733451929454927,北京大学,博士,男,否
1715,2017,4,2018-01-01,444.0,0.2041290496334997,北京大学,博士,男,否
1715,2018,1,2018-04-01,68.0,0.38719437738029894,,硕士,男,否
1715,2018,2,2018-07-01,159.0,0.5434670739189551,,硕士,男,否
1715,2018,3,2018-10-01,251.0,0.6799749545034637,,硕士,男,否
1715,2018,4,2019-01-01,343.0,0.8000669267663251,,硕士,男,否
1715,2019,1,2019-04-01,433.0,0.9050583706355,,硕士,男,否
1715,2019,2,2019-07-01,524.0,1.0010730238750885,,硕士,男,否
1715,2019,3,2019-10-01,616.0,1.0895923177123954,,硕士,男,否
1715,2019,4,2020-01-01,708.0,1.1709091814300465,,硕士,男,否
1715,2020,1,2020-04-01,799.0,1.2453202849329024,,硕士,男,否
1715,2020,2,2020-07-01,890.0,1.3145757959486122,,硕士,男,否
1715,2020,3,2020-10-01,982.0,1.3800330126032558,,硕士,男,否
1715,2020,4,2021-01-01,1074.0,1.441467547803236,,硕士,男,否
1715,2021,1,2021-04-01,1164.0,1.4981220926384629,,硕士,男,否
1715,2021,2,2021-07-01,1255.0,1.5523181466839746,,硕士,男,否
1715,2021,3,2021-10-01,1347.0,1.6042778856146858,,硕士,男,否
1715,2021,4,2022-01-01,1439.0,1.653670640944262,,硕士,男,否
1715,2022,1,2022-04-01,1529.0,1.6997381517189145,,硕士,男,否
1715,2022,2,2022-07-01,1620.0,1.7442551621773714,,硕士,男,否
1715,2022,3,2022-10-01,1712.0,1.7873329836115308,,硕士,男,否
1715,2022,4,2023-01-01,1804.0,1.8286314915289958,,硕士,男,否
1715,2023,1,2023-04-01,1894.0,1.8674461957445034,,硕士,男,否
1715,2023,2,2023-07-01,82.0,1.9052178574471355,,硕士,男,否
1715,2023,3,2023-10-01,174.0,1.9420072921979714,,硕士,男,否
1715,2023,4,2024-01-01,266.0,1.9774911537218387,,硕士,男,否
1715,2024,1,2024-04-01,357.0,2.01139270539752,,硕士,男,否
1715,2024,2,2024-07-01,448.0,2.044182528220511,,硕士,男,否
1715,2024,3,2024-10-01,540.0,2.076274574177949,,硕士,男,否
1715,2024,4,2025-01-01,632.0,2.107368664187822,,硕士,男,否
1715,2025,1,2025-04-01,722.0,2.1368790023372113,,硕士,男,否
1715,2025,2,2025-07-01,813.0,2.1658573076885084,,硕士,男,否
1715,2025,3,2025-10-01,905.0,2.1943245765222894,,硕士,男,否
1715,2025,4,2026-01-01,997.0,2.222003840564922,,硕士,男,否
1715,2026,1,2026-04-01,1087.0,2.2483596852702847,,硕士,男,否
1715,2026,2,2026-07-01,5.0,2.2743203501616023,,硕士,男,否
1723,2020,1,2020-04-01,629.0,1.512703152913755,,硕士,男,否
1723,2020,2,2020-07-01,720.0,1.5661352922371166,,硕士,男,否
1723,2020,3,2020-10-01,812.0,1.6173999984515925,,硕士,男,否
1723,2020,4,2021-01-01,904.0,1.6661642964268455,,硕士,男,否
1723,2021,1,2021-04-01,994.0,1.71167265438626,,硕士,男,否
1723,2021,2,2021-07-01,1085.0,1.7556729836486975,,硕士,男,否
1723,2021,3,2021-10-01,1177.0,1.7982720170319622,,硕士,男,否
1723,2021,4,2022-01-01,1269.0,1.8391302756272156,,硕士,男,否
1723,2022,1,2022-04-01,1359.0,1.8775472917310072,,硕士,男,否
1723,2022,2,2022-07-01,43.0,1.914946349253705,,硕士,男,否
1723,2022,3,2022-10-01,135.0,1.9513860244844041,,硕士,男,否
1723,2022,4,2023-01-01,227.0,1.9865444030324468,,硕士,男,否
1723,2023,1,2023-04-01,317.0,2.019782322361122,,硕士,男,否
1723,2023,2,2023-07-01,408.0,2.052302608141646,,硕士,男,否
1723,2023,3,2023-10-01,500.0,2.084139206952921,,硕士,男,否
1723,2023,4,2024-01-01,592.0,2.114993431775854,,硕士,男,否
1723,2024,1,2024-04-01,683.0,2.144603533826318,,硕士,男,否
1723,2024,2,2024-07-01,774.0,2.1733620333425763,,硕士,男,否
1723,2024,3,2024-10-01,866.0,2.201619441698588,,硕士,男,否
1723,2024,4,2025-01-01,958.0,2.229100263012686,,硕士,男,否
1723,2025,1,2025-04-01,1048.0,2.255272155190908,,硕士,男,否
1723,2025,2,2025-07-01,1139.0,2.2810562723466226,,硕士,男,否
1723,2025,3,2025-10-01,1231.0,2.3064649852898405,,硕士,男,否
1723,2025,4,2026-01-01,1323.0,2.3312440607826925,,硕士,男,否
1723,2026,1,2026-04-01,1413.0,2.3549044705022606,,硕士,男,否
1723,2026,2,2026-07-01,1504.0,2.378271819510494,,硕士,男,否
1753,2015,3,2015-10-01,8.0,-3.821222641101649,兰州大学MBA,MBA,女,否
1753,2015,4,2016-01-01,100.0,-1.295493996793394,兰州大学MBA,MBA,女,否
1753,2016,1,2016-04-01,191.0,-0.6483907547348555,兰州大学MBA,MBA,女,否
1753,2016,2,2016-07-01,282.0,-0.25875711184337186,兰州大学MBA,MBA,女,否
1753,2016,3,2016-10-01,374.0,0.02359161463304643,兰州大学MBA,MBA,女,否
1753,2016,4,2017-01-01,466.0,0.24352145134416042,兰州大学MBA,MBA,女,否
1753,2017,1,2017-04-01,556.0,0.42010411146909704,兰州大学MBA,MBA,女,否
1753,2017,2,2017-07-01,647.0,0.5716821117194152,兰州大学MBA,MBA,女,否
1753,2017,3,2017-10-01,739.0,0.7046337381667164,兰州大学MBA,MBA,女,否
1753,2017,4,2018-01-01,831.0,0.8219656120739627,兰州大学MBA,MBA,女,否
1753,2018,1,2018-04-01,921.0,0.9247958534738213,兰州大学MBA,MBA,女,否
1753,2018,2,2018-07-01,1012.0,1.0190196670659253,兰州大学MBA,MBA,女,否
1753,2018,3,2018-10-01,1104.0,1.1060310440555552,兰州大学MBA,MBA,女,否
1753,2018,4,2019-01-01,1196.0,1.1860737517290916,兰州大学MBA,MBA,女,否
1753,2019,1,2019-04-01,1286.0,1.2586277220160793,兰州大学MBA,MBA,女,否
1753,2019,2,2019-07-01,1377.0,1.3269983159471694,兰州大学MBA,MBA,女,否
1753,2019,3,2019-10-01,1469.0,1.391672993392392,兰州大学MBA,MBA,女,否
1753,2019,4,2020-01-01,1561.0,1.4524177377339467,兰州大学MBA,MBA,女,否
1753,2020,1,2020-04-01,1652.0,1.509077771299438,兰州大学MBA,MBA,女,否
1753,2020,2,2020-07-01,1743.0,1.5626988627385356,兰州大学MBA,MBA,女,否
1753,2020,3,2020-10-01,85.0,1.614135577707185,暨南大学,硕士,男,否
